"licencenumber","licencecode","licencetype","licenseeorg","liccount","lictotal","licensees","tradingnames","address","suburb","state","postcode","dateexpiry","dateissued"
"17502587","SMAS","Security Master","Company","1","1","SELECOM PTY LTD","Selecom Pty Ltd","Unit 5, 31 Maclaurin Avenue","EAST HILLS","NSW","2213","2025-05-16T00:00:00.000","2019-04-04T00:00:00.000"
"17703595","SEMP","1C - act as a crowd controller","Individual","3","3","Daniel  FRADGLEY",,,,,,"2025-05-16T00:00:00.000","2000-05-05T00:00:00.000"
"17721022","SEMP","1E - act as a monitoring centre operator","Individual","2","2","Simon Peter WESTGARTH",,,,,,"2025-05-16T00:00:00.000","2016-05-12T00:00:00.000"
"17728120","SEMP","1C - act as a crowd controller","Individual","1","1","Bhavesh  PATEL",,,,,,"2025-05-16T00:00:00.000","2022-05-17T00:00:00.000"
"17703595","SEMP","1FC - guard with a firearm for cash in transit","Individual","2","3","Daniel  FRADGLEY",,,,,,"2025-05-16T00:00:00.000","2000-05-05T00:00:00.000"
"17718390","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Hamid  WAQAS",,,,,,"2025-05-16T00:00:00.000","2013-04-22T00:00:00.000"
"17724273","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","1","1","Jonathan Andrew RIETDIJK",,,,,,"2025-05-16T00:00:00.000","2019-03-27T00:00:00.000"
"17728119","SEMP","1C - act as a crowd controller","Individual","2","2","Akber  MOHAMMED",,,,,,"2025-05-16T00:00:00.000","2022-05-17T00:00:00.000"
"17717934","SEMP","2B - sell security equipment","Individual","4","4","Richard Edward MYERS",,,,,,"2025-05-16T00:00:00.000","2012-11-15T00:00:00.000"
"17728119","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Akber  MOHAMMED",,,,,,"2025-05-16T00:00:00.000","2022-05-17T00:00:00.000"
"17727081","SEMP","1C - act as a crowd controller","Individual","2","3","Tuttuak Chiok GUEK",,,,,,"2025-05-16T00:00:00.000","2021-04-30T00:00:00.000"
"17717934","SEMP","2D - give advice about security equipment","Individual","3","4","Richard Edward MYERS",,,,,,"2025-05-16T00:00:00.000","2012-11-15T00:00:00.000"
"17718434","SEMP","1C - act as a crowd controller","Individual","2","2","Yasser Mohammad Hasan GHANNAM",,,,,,"2025-05-16T00:00:00.000","2013-05-20T00:00:00.000"
"17727081","SEMP","1E - act as a monitoring centre operator","Individual","3","3","Tuttuak Chiok GUEK",,,,,,"2025-05-16T00:00:00.000","2021-04-30T00:00:00.000"
"17502803","SMAS","Security Master","Company","1","1","VIEWCO PTY LTD","Viewco Pty Ltd","11 Jones St","EAST WAGGA WAGGA","NSW","2650","2025-05-16T00:00:00.000","2022-03-10T00:00:00.000"
"17718434","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Yasser Mohammad Hasan GHANNAM",,,,,,"2025-05-16T00:00:00.000","2013-05-20T00:00:00.000"
"17722987","SEMP","1E - act as a monitoring centre operator","Individual","3","3","Dipesh Sudhir THAKUR",,,,,,"2025-05-15T00:00:00.000","2018-03-15T00:00:00.000"
"17726039","SEMP","1E - act as a monitoring centre operator","Individual","3","3","Muhammad Usama Shayan KHALID",,,,,,"2025-05-15T00:00:00.000","2020-05-21T00:00:00.000"
"17720827","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","4","4","Gregory Wayne NEIL",,,,,,"2025-05-15T00:00:00.000","2016-02-22T00:00:00.000"
"17720827","SEMP","2C - carry out surveys and inspections of security equipment","Individual","2","4","Gregory Wayne NEIL",,,,,,"2025-05-15T00:00:00.000","2016-02-22T00:00:00.000"
"17726039","SEMP","1C - act as a crowd controller","Individual","2","3","Muhammad Usama Shayan KHALID",,,,,,"2025-05-15T00:00:00.000","2020-05-21T00:00:00.000"
"17720827","SEMP","2D - give advice about security equipment","Individual","3","4","Gregory Wayne NEIL",,,,,,"2025-05-15T00:00:00.000","2016-02-22T00:00:00.000"
"17725620","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Kulwinder Singh GREWAL",,,,,,"2025-05-15T00:00:00.000","2020-03-02T00:00:00.000"
"17720827","SEMP","2B - sell security equipment","Individual","1","4","Gregory Wayne NEIL",,,,,,"2025-05-15T00:00:00.000","2016-02-22T00:00:00.000"
"17725620","SEMP","1C - act as a crowd controller","Individual","2","2","Kulwinder Singh GREWAL",,,,,,"2025-05-15T00:00:00.000","2020-03-02T00:00:00.000"
"17723245","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Peter John  MCCOOK",,,,,,"2025-05-15T00:00:00.000","2018-05-17T00:00:00.000"
"17723245","SEMP","1C - act as a crowd controller","Individual","2","2","Peter John  MCCOOK",,,,,,"2025-05-15T00:00:00.000","2018-05-17T00:00:00.000"
"17722987","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Dipesh Sudhir THAKUR",,,,,,"2025-05-15T00:00:00.000","2018-03-15T00:00:00.000"
"17722987","SEMP","1C - act as a crowd controller","Individual","2","3","Dipesh Sudhir THAKUR",,,,,,"2025-05-15T00:00:00.000","2018-03-15T00:00:00.000"
"17726039","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Muhammad Usama Shayan KHALID",,,,,,"2025-05-15T00:00:00.000","2020-05-21T00:00:00.000"
"17502188","SMAS","Security Master","Company","1","1","MSS STRATEGIC MEDICAL AND RESCUE PTY LTD","MSS Strategic Medical and Rescue Pty Ltd","Gateway Business Park Level 2, 63-79 Parramatta Road","RYDE","NSW","2112","2025-05-14T00:00:00.000","2013-05-15T00:00:00.000"
"19000408","CC","Charitable Collections","Company","1","1","Macular Disease Foundation Australia",,,,,,"2025-05-14T00:00:00.000","2010-05-14T00:00:00.000"
"17501854","SMAS","Security Master","Company","1","1","DIVERSE TRAINING CONCEPTS PTY LTD","DIVERSE TRAINING CONCEPTS","Unit 5, 21-23 Colbee Court","PHILLIP","ACT","2606","2025-05-13T00:00:00.000","2009-04-28T00:00:00.000"
"17711789","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Joseph Aklette LAATE",,,,,,"2025-05-13T00:00:00.000","2008-05-12T00:00:00.000"
"17711750","SEMP","1C - act as a crowd controller","Individual","1","2","Duc Huu DO",,,,,,"2025-05-13T00:00:00.000","2008-04-30T00:00:00.000"
"17711789","SEMP","1C - act as a crowd controller","Individual","2","2","Joseph Aklette LAATE",,,,,,"2025-05-13T00:00:00.000","2008-05-12T00:00:00.000"
"17721011","SEMP","2B - sell security equipment","Individual","1","4","Chantell Marie HILL",,,,,,"2025-05-13T00:00:00.000","2016-05-09T00:00:00.000"
"17721011","SEMP","2D - give advice about security equipment","Individual","3","4","Chantell Marie HILL",,,,,,"2025-05-13T00:00:00.000","2016-05-09T00:00:00.000"
"17721011","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","4","4","Chantell Marie HILL",,,,,,"2025-05-13T00:00:00.000","2016-05-09T00:00:00.000"
"17711750","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","2","2","Duc Huu DO",,,,,,"2025-05-13T00:00:00.000","2008-04-30T00:00:00.000"
"17721011","SEMP","2C - carry out surveys and inspections of security equipment","Individual","2","4","Chantell Marie HILL",,,,,,"2025-05-13T00:00:00.000","2016-05-09T00:00:00.000"
"17720999","SEMP","2B - sell security equipment","Individual","1","4","Andrew Thomas LEIPER",,,,,,"2025-05-12T00:00:00.000","2016-05-04T00:00:00.000"
"17720999","SEMP","2C - carry out surveys and inspections of security equipment","Individual","2","4","Andrew Thomas LEIPER",,,,,,"2025-05-12T00:00:00.000","2016-05-04T00:00:00.000"
"17720908","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","1","1","Sean Joseph CROSS",,,,,,"2025-05-12T00:00:00.000","2016-03-23T00:00:00.000"
"17720999","SEMP","2D - give advice about security equipment","Individual","3","4","Andrew Thomas LEIPER",,,,,,"2025-05-12T00:00:00.000","2016-05-04T00:00:00.000"
"17720999","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","4","4","Andrew Thomas LEIPER",,,,,,"2025-05-12T00:00:00.000","2016-05-04T00:00:00.000"
"17800175","STRN","2A - acts as a security consultant","Individual","1","2","Cornelius Bradley MCGARRITY",,,,,,"2025-05-11T00:00:00.000",
"17725963","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Sumodh  PALLIPARAMBIL JOHN",,,,,,"2025-05-11T00:00:00.000","2020-05-11T00:00:00.000"
"17800029","STRN","2D - give advice about security equipment","Individual","7","9","Peter  KATEMIS",,,,,,"2025-05-11T00:00:00.000","2005-03-22T00:00:00.000"
"17723218","SEMP","1C - act as a crowd controller","Individual","2","3","Sina  TAGHAVI",,,,,,"2025-05-11T00:00:00.000","2018-05-11T00:00:00.000"
"17727097","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Hardeep Singh SAHOTA",,,,,,"2025-05-11T00:00:00.000","2021-05-05T00:00:00.000"
"17703558","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","1","1","Carl Richard KRAMER",,,,,,"2025-05-11T00:00:00.000","2000-04-17T00:00:00.000"
"17800175","STRN","2D - give advice about security equipment","Individual","2","2","Cornelius Bradley MCGARRITY",,,,,,"2025-05-11T00:00:00.000",
"17502590","SMAS","Security Master","Company","1","1","OPI HOLDINGS PTY LTD","OZLAND SECURITY SERVICES","Unit 12, 171 Power Street","GLENDENNING","NSW","2761","2025-05-11T00:00:00.000","2019-04-09T00:00:00.000"
"17711782","SEMP","1C - act as a crowd controller","Individual","2","2","Brett Robert SHAW",,,,,,"2025-05-11T00:00:00.000","2008-05-12T00:00:00.000"
"17718355","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","1","3","Stephen Michael SHIELDS",,,,,,"2025-05-11T00:00:00.000","2013-04-22T00:00:00.000"
"17717425","SEMP","1C - act as a crowd controller","Individual","2","2","VARINDER  SINGH",,,,,,"2025-05-11T00:00:00.000","2012-05-10T00:00:00.000"
"17724202","SEMP","2D - give advice about security equipment","Individual","5","5","Cornelius Bradley MCGARRITY",,,,,,"2025-05-11T00:00:00.000","2018-08-27T00:00:00.000"
"17702344","SEMP","1C - act as a crowd controller","Individual","1","2","Zoe  MISOSSIOU",,,,,,"2025-05-11T00:00:00.000","1998-12-22T00:00:00.000"
"17723218","SEMP","1E - act as a monitoring centre operator","Individual","3","3","Sina  TAGHAVI",,,,,,"2025-05-11T00:00:00.000","2018-05-11T00:00:00.000"
"17725963","SEMP","1C - act as a crowd controller","Individual","2","3","Sumodh  PALLIPARAMBIL JOHN",,,,,,"2025-05-11T00:00:00.000","2020-05-11T00:00:00.000"
"17725961","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Qasim  RAHEEM",,,,,,"2025-05-11T00:00:00.000","2020-05-11T00:00:00.000"
"17720870","SEMP","2D - give advice about security equipment","Individual","4","4","Beau William BUNT",,,,,,"2025-05-11T00:00:00.000","2016-04-08T00:00:00.000"
"17725963","SEMP","1E - act as a monitoring centre operator","Individual","3","3","Sumodh  PALLIPARAMBIL JOHN",,,,,,"2025-05-11T00:00:00.000","2020-05-11T00:00:00.000"
"17727092","SEMP","1C - act as a crowd controller","Individual","2","3","Anmol  GUPTA",,,,,,"2025-05-11T00:00:00.000","2021-05-04T00:00:00.000"
"17800029","STRN","1C - act as a crowd controller","Individual","3","9","Peter  KATEMIS",,,,,,"2025-05-11T00:00:00.000","2005-03-22T00:00:00.000"
"17717370","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","4","4","Garth Stephen BARBER",,,,,,"2025-05-11T00:00:00.000",
"17800029","STRN","2A - acts as a security consultant","Individual","4","9","Peter  KATEMIS",,,,,,"2025-05-11T00:00:00.000","2005-03-22T00:00:00.000"
"17720368","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","Jamie Kenneth WILSON",,,,,,"2025-05-11T00:00:00.000","2015-07-16T00:00:00.000"
"17727092","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Anmol  GUPTA",,,,,,"2025-05-11T00:00:00.000","2021-05-04T00:00:00.000"
"17720899","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Simon Oskar WILSON",,,,,,"2025-05-11T00:00:00.000","2016-03-18T00:00:00.000"
"17711782","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Brett Robert SHAW",,,,,,"2025-05-11T00:00:00.000","2008-05-12T00:00:00.000"
"17502400","SMAS","Security Master","Company","1","1","OBERIX GROUP PTY LTD","ALERTON AUSTRALIA, OPERATIONAL INTELLIGENCE","22 Mcintyre Street","BURWOOD","VIC","3125","2025-05-11T00:00:00.000","2016-05-12T00:00:00.000"
"17720899","SEMP","1C - act as a crowd controller","Individual","2","2","Simon Oskar WILSON",,,,,,"2025-05-11T00:00:00.000","2016-03-18T00:00:00.000"
"17717370","SEMP","2C - carry out surveys and inspections of security equipment","Individual","2","4","Garth Stephen BARBER",,,,,,"2025-05-11T00:00:00.000",
"17800029","STRN","2E - install, maintain, monitor, repair or service security equipment","Individual","8","9","Peter  KATEMIS",,,,,,"2025-05-11T00:00:00.000","2005-03-22T00:00:00.000"
"17728103","SEMP","1C - act as a crowd controller","Individual","1","3","Bhishup  ABICHANDANI",,,,,,"2025-05-11T00:00:00.000","2022-05-12T00:00:00.000"
"17710787","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","Stephen Terence MCDONALD",,,,,,"2025-05-11T00:00:00.000","2007-05-09T00:00:00.000"
"17717370","SEMP","2D - give advice about security equipment","Individual","3","4","Garth Stephen BARBER",,,,,,"2025-05-11T00:00:00.000",
"17724202","SEMP","1C - act as a crowd controller","Individual","3","5","Cornelius Bradley MCGARRITY",,,,,,"2025-05-11T00:00:00.000","2018-08-27T00:00:00.000"
"17723995","SEMP","2B - sell security equipment","Individual","1","4","Joshua Richard Livermore",,,,,,"2025-05-11T00:00:00.000","2019-01-10T00:00:00.000"
"17502185","SMAS","Security Master","Company","1","1","DORMAKABA AUSTRALIA PTY LTD","DORMAKABA AUSTRALIA PTY LTD","52 Abbott Road","HALLAM","VIC","3803","2025-05-11T00:00:00.000","2013-04-19T00:00:00.000"
"17724202","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","5","Cornelius Bradley MCGARRITY",,,,,,"2025-05-11T00:00:00.000","2018-08-27T00:00:00.000"
"17717421","SEMP","2D - give advice about security equipment","Individual","3","3","Christopher  LA GRECA",,,,,,"2025-05-11T00:00:00.000","2012-05-09T00:00:00.000"
"17720870","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","1","4","Beau William BUNT",,,,,,"2025-05-11T00:00:00.000","2016-04-08T00:00:00.000"
"17720970","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Kevin James ALLAN",,,,,,"2025-05-11T00:00:00.000","2016-04-20T00:00:00.000"
"17728103","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","3","3","Bhishup  ABICHANDANI",,,,,,"2025-05-11T00:00:00.000","2022-05-12T00:00:00.000"
"17800029","STRN","1E - act as a monitoring centre operator","Individual","9","9","Peter  KATEMIS",,,,,,"2025-05-11T00:00:00.000","2005-03-22T00:00:00.000"
"17720970","SEMP","1C - act as a crowd controller","Individual","2","2","Kevin James ALLAN",,,,,,"2025-05-11T00:00:00.000","2016-04-20T00:00:00.000"
"17723995","SEMP","2D - give advice about security equipment","Individual","3","4","Joshua Richard Livermore",,,,,,"2025-05-11T00:00:00.000","2019-01-10T00:00:00.000"
"17728106","SEMP","1C - act as a crowd controller","Individual","2","2","Baljinder  SINGH",,,,,,"2025-05-11T00:00:00.000","2022-05-12T00:00:00.000"
"17800029","STRN","1B - act as a bodyguard","Individual","2","9","Peter  KATEMIS",,,,,,"2025-05-11T00:00:00.000","2005-03-22T00:00:00.000"
"17800029","STRN","2C - carry out surveys and inspections of security equipment","Individual","6","9","Peter  KATEMIS",,,,,,"2025-05-11T00:00:00.000","2005-03-22T00:00:00.000"
"17727097","SEMP","1C - act as a crowd controller","Individual","2","3","Hardeep Singh SAHOTA",,,,,,"2025-05-11T00:00:00.000","2021-05-05T00:00:00.000"
"17502388","SMAS","Security Master","Company","1","1","CAPITAL CROWD CONTROL PTY. LTD.","CAPITAL CROWD CONTROL PTY LTD","84A MCMICHAEL TCE","DENMAN PROSPECT","ACT","2611","2025-05-11T00:00:00.000","2016-04-01T00:00:00.000"
"17720870","SEMP","2B - sell security equipment","Individual","2","4","Beau William BUNT",,,,,,"2025-05-11T00:00:00.000","2016-04-08T00:00:00.000"
"17725961","SEMP","1C - act as a crowd controller","Individual","2","2","Qasim  RAHEEM",,,,,,"2025-05-11T00:00:00.000","2020-05-11T00:00:00.000"
"17717294","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Sharath Babu VUNGARALA",,,,,,"2025-05-11T00:00:00.000","2012-03-30T00:00:00.000"
"17724202","SEMP","1B - act as a bodyguard","Individual","2","5","Cornelius Bradley MCGARRITY",,,,,,"2025-05-11T00:00:00.000","2018-08-27T00:00:00.000"
