"closure_description","object_id","closure_type","footpaths_closed","reason_for_closure","global_id","closure_start_time","closure_end_time","related_suburbs","project_title","location"
"","2516","roadWorks","Verge Works","Akuna Street - Eastbound and Westbound: from London Circuit to Bunda Street.","a57da19b-10ff-4cc5-bf1f-6aabb5ad88bb","2019-05-14T21:00:00.000","2019-08-15T07:00:00.000","CITY","TTM 18004 Akuna Street - Public Realm Improvements TTM 8","POINT (149.13233453920634 -35.28179406824371)"
"","1257","roadWorks","Akuna Street public realm improvements","Akuna Street (southern side) from Rabaul Lane to the City Walk signalised pedestrian crossing.","8a0e55e7-9d26-4d78-a116-23975177f2bd","2018-12-13T20:00:00.000","2019-01-31T06:00:00.000","CITY","TTM 18004 Akuna Street - Public Realm Improvements TTM 3 Rev 1","POINT (149.13331277052112 -35.281444278695965)"
"","4242","roadWorks","Works associated with the Gundaroo Drive duplication project.","Abena Avenue (western side): from approximately 10 metres south of Gundaroo Drive to Gundaroo Drive.","d94e2812-7e5f-45d2-85ae-5a569e11e20e","2019-12-20T06:00:00.000","2020-02-29T06:00:00.000","NICHOLLS","Gundaroo Dr Duplication Stage 2 Milestone 4 - TTM 42","POINT (149.11275366528662 -35.190362047322964)"
"","2444","buildingConstruction","The footpath closure/diversion is required in order to expose the existing sewer ties and remove them as per ICONs requirements. The existing ties connect directly to the main without a manhole and therefore cannot be capped off unintrusively. The main exists within the Cooyong Street verge below the footpath, therefore to disconnect ties from the main, the footpath is required to be temporarily removed and reinstated upon completion.","Suburb: REID, Section number: 7, Block number: 2","8ef11f6a-aab2-4a47-b9e0-feac84e28d72","2019-05-21T20:00:00.000","2019-07-03T08:00:00.000","REID","Block 2, Section 7 City - Existing Sewer Tie Disconnection & Sewer Main realignment TTMP","POINT (149.1363874607394 -35.28039668304501)"
"","1908","buildingConstruction","Works associated with the redevelopment of Block 27, Section 63 Turner.","Hartley Street (western side): in front of number 12 -14.","38d0a639-4c3d-49e0-9664-cdd3b1c81dd7","2019-03-11T20:00:00.000","2019-07-26T07:00:00.000","TURNER","TTE18-MSC-1612-3 TNT Projects Hartley St Turner Verge Works","POINT (149.1245353 -35.26888161)"
"","249","roadWorks","Akuna Street public realm improvements.","Footpath: Akuna Street (southern side) from Rabaul Lane to London Circuit.","e369dfd4-b0eb-493c-8c33-bb2b26b2fad6","2018-06-27T21:00:00.000","2018-09-28T07:00:00.000","CITY","Public Realm Improvements","POINT (149.13260342215636 -35.28174548020391)"
"","5970","buildingConstruction","Building works.","Cameron Avenue (northern side): between Benjamin Way and approximately 35 metres east towards Chandler Street.<br>
Will be closed on periodic days as reqyuired between the hours of 7 am - 5 pm Monday to Sunday.","8fb40954-a30c-4777-b112-7a785bbe40fa","2020-08-10T21:00:00.000","2020-08-31T07:00:00.000","BELCONNEN","PRIORITY - ResubTTE20-LL1-2108 Lendlease, 45 Benjamin Way, Belconnen - Cladding Replacement","POINT (149.06791443533234 -35.24101591357099)"
"","3975","roadWorks","Works associated with the Belconnen Bikeway - Stage 2  (Aikman Drive to College Street)","The College Street (north) signalised pedestrian crossing will be closed at Kirinari Street.","3fc816bb-deba-4e46-89e7-34c32b02da32","2019-11-17T20:00:00.000","2020-10-02T07:00:00.000","BRUCE","Rev C - TTE19-CC1-1605- Stage 2 - Belconnen Bikeway - Site Establishment - Aikman Dr to College St","POINT (149.08526147504142 -35.24074324358047)"
"","3440","utilities","Canberra water supply watermains renewal.","Flinders Way (western side): on either side of Franklin Street.<br>
Furneaux Street (southern side): on either side of Franklin Street.<br>
Will be closed on periodic days and nights as required between the hours of,<br>
7 am - 7 pm (daily) Monday to Saturday.<br>
7 pm - 7 am (nightly) Monday to Saturday.","f1b1a055-4c4b-4a58-8ab6-c59742a39603","2019-10-13T20:00:00.000","2019-10-18T08:00:00.000","GRIFFITH","TTE19-INT-1210  ""interflow"" Griffith Watermain Replacement Stage 2","POINT (149.13287924832258 -35.319932843769365)"
"","3379","utilities","Bridge lighting replacement.","Commonwealth Avenue bridge (eastern and western side): from the northern to southern ends of the bridge.<br>
Only one footpath closure will be implemented at any given time.<br>
No works will be undertaken between Monday 16 September 2019 and Friday 11 October 2019.","769abb33-8c51-4b99-907d-c7b55a2414d0","2019-09-01T21:00:00.000","2019-11-29T07:00:00.000","PARKES","TTE19-EW1-1546 Ecowise Services, Light Replacement, Commonwealth Ave Bridge, Commonwealth Ave, Parkes","POINT (149.12692729137217 -35.292934545706764)"
"","2007","roadWorks","Horse Park Drive duplication project.","Horse Park Drive (southern side): on either side of Mornington Street.","8e952046-528f-4a2a-b46f-ac5b118eb1cc","2019-03-21T06:00:00.000","2019-03-30T06:00:00.000","AMAROO","TTE19-CC6-1352-MRC - Canberra Contractors - Mornington Cres Closure","POINT (149.13379265397458 -35.16480646746304)"
"","707","buildingConstruction","Underground service installation.","Osburn Drive (southern side): from Chalmers Place to approximately 25 metres west towards Cannan Crescent.","6f03433a-d507-4710-9f95-d4992719ea29","2018-10-09T22:00:00.000","2018-11-04T05:30:00.000","MACGREGOR","TTE18-MSC-1554 BBS Homes, Cnr Osburn Drive and Chalmers Place, MacGregor","POINT (149.0124382209778 -35.21019875695698)"
"","4795","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue signalised pedestrian crossing located on the southern side of the London Circuit intersection.<br>
Will be closed on periodic days, nights and weekends between the hours of,<br>
9 am - 4:30 pm Monday to Friday.<br>
8 pm - 6 am Monday to Friday.<br>
10 pm Friday to 6 am Monday (inclusive).","46b609e8-bc36-4529-a7b7-0a3a7275100e","2020-03-22T22:00:00.000","2020-12-31T05:30:00.000","CITY","TTE20-CMC-0002-3 CMC, Closure, Utilities Investigation, Northbourne Ave - London Cct , City","POINT (149.12832230933464 -35.27960889630101)"
"","6336","buildingConstruction","Construction access","Mort Street (western side): between the service laneway located on the northern side of 68 Northbourne Avenue and Cooyong Street.","3e5a333d-10d5-4d69-8f0a-8d7853081e6c","2020-09-30T20:00:00.000","2022-10-21T09:00:00.000","CITY","CQ2","POINT (149.1291889 -35.28126812)"
"","1515","buildingConstruction","Building construction works.","Ebden Street (eastern side): from Tyson Street to approximately 30 metres south towards Hoddle Gardens.","823ca89c-8aa3-4f52-940d-249c01c6dfbb","2019-01-22T20:00:00.000","2019-12-20T06:00:00.000","AINSLIE","TTE19-M01-1042 Manteena 94 Ebden St Ainslie Block Development","POINT (149.14789734808772 -35.25949828794624)"
"","497","lightRail","Pedestrian crossings closed alternately to enable construction works.","Intersection of Flemington Road and Nullarbor Avenue - all directions.","bcd3960e-f916-4811-8aa2-8bdc4c13321f","2018-09-11T23:30:00.000","2018-12-21T05:00:00.000","HARRISON","Resub - TTE18-MET-4204 CMC, Flemington Road / Nullarbor Avenue – Median Protection Tram Stop Works","POINT (149.14927184492905 -35.20091257879223)"
"","4819","buildingConstruction","Building construction.","Chauvel Street (northern side): between the eastern side of Blamey Place to Blamey Crescent.<br>
Blamey Crescent (eastern side): between Chauvel Street and the pedestrian crossing located on the southern side of Blamey Place.<br>
Blamey Place (southern side): between Blamey Crescent and the footpath that connects Blamey Place (north) and Blamey Place (South).<br>
Footpath that connects Blamey Place (north) and Blamey Place (South).","8029eaae-8b26-4a21-9bd5-5d3fb24711a0","2020-03-24T20:00:00.000","2021-06-11T07:00:00.000","CAMPBELL","TTE20-MSC-2122 - Maxon Group - Campbell Blk 1 Sec 49","POINT (149.15319056849364 -35.289858819118194)"
"","3728","buildingConstruction","Building construction.","Mulwala Lane (northern and eastern sides) between Moore Street and Rudd Street.","8d3e2d06-b2be-4f60-b044-be50ab606ee9","2020-01-31T19:30:00.000","2021-12-31T07:30:00.000","CITY","7-9 Moore Street","POINT (149.12763622535334 -35.27725812227937)"
"","5185","buildingConstruction","Red Hill precinct redevelopment","Discovery Street (southern side): between Monaro Crescent and approximately 135 metres west towards La Perouse Street.","a4bc117d-366d-449e-b4af-32c4c7de0dd9","2020-05-01T08:00:00.000","2020-06-05T08:00:00.000","RED_HILL","Ext 3 TTE19-BMU-1464 2 BMD Urban, Road Closure, Discovery St, Red Hill Precinct, Red Hill","POINT (149.13155133181152 -35.34172535566316)"
"","3872","buildingConstruction","Building construction.","Emu Bank (southern side) from the Westfield Belconnen car park entry / exit directly opposite Beissel Street to Benjamin Way.","2696507a-be06-474c-a558-b6b862298547","2019-11-04T19:00:00.000","2020-10-20T06:00:00.000","BELCONNEN","Cirrus Belconnen S52 B37 ","POINT (149.0676733 -35.23550982)"
"","4909","buildingConstruction","Crane works.","Benjamin Way (western side): between Cohen Street and Chandler Street.<br>
Will be closed on periodic days between the hours of,<br>
9:30 am - 4 pm Monday to Friday.<br>
7 am - 5 pm Saturday.","49dedfbd-2e82-428c-983d-3dcfffb33ca9","2020-04-02T22:30:00.000","2020-05-01T06:00:00.000","BELCONNEN","Airmaster Crane Lift","POINT (149.0672868522978 -35.23949414293293)"
"","3349","utilities","Sewer main installation.","Donaldson Street (southern side): from the eastern side of Currong Street (North) to approximately 25 metres west of Currong Street (North) towards Cooyong Street.<br>
Currong Street (North) western side, from Donaldson Street to approximately 50 metres south towards Batman Street.","b1d4fb57-7e72-4803-bf38-78c31a4fc30a","2019-08-30T06:30:00.000","2019-09-06T06:30:00.000","BRADDON","EXT-TTE19-APD-1410 Advanced Plumbing and Drains Donaldson St and Torrens St Braddon","POINT (149.1353403443661 -35.27582431760924)"
"","4422","buildingConstruction","Building construction.","Rabaul Lane (eastern and western sides): from the northern side of the rear car park to number 221 London Circuit to approximately 55 metres north towards Akuna Street.<br>
Will be closed on periodic days as required between the hours of 6 am - 6 pm Monday to Friday.","7c5cb191-46e0-499b-a29f-84cd61781007","2020-02-10T19:00:00.000","2020-12-24T07:00:00.000","CITY","Canberra City Section 12 Block 3 ","POINT (149.1332381053748 -35.28247028304911)"
"","4105","buildingConstruction","Landscaping and footpath construction works.","Dooring Street (eastern side): between Wakefield Avenue and Lowanna Street.<br>
Lowanna Street (northern side): between Dooring Street and number 50 Lowanna Street.","a3496a85-9e89-4825-88da-99f7856eb565","2019-12-04T20:00:00.000","2020-06-30T07:00:00.000","BRADDON","TTE19-KOV-1735 ""Ruiz Group""  Blks. 7 to 10 Sec. 6 Lowanna St Braddon Construction of The Kews","POINT (149.1346438779068 -35.261200637832374)"
"","6481","buildingConstruction","Groundwater monitoring.","Veterans Park public open space and footpaths will be closed.","609e0406-99d5-4877-a633-70e5c3d52263","2020-10-16T19:00:00.000","2020-10-18T19:00:00.000","CITY","CQ1","POINT (149.1291889 -35.28126812)"
"","5624","utilities","Underground service installation.","Kingsland Parade (eastern side): between Overall Avenue and Dalkin Crescent. ","6f429ccf-c58d-4c2d-b226-61ae624d4214","2020-06-28T23:00:00.000","2020-07-31T06:30:00.000","CASEY","TTE20-SE1-2341 Shepherd Electrical, Electrical Infrastructure Install, Verge Works Footpath Closure, Kingsland Parade, Casey","POINT (149.09656451996528 -35.1721546629574)"
"","4951","buildingConstruction","Building construction.","John Gorton Drive (western side): between Wyndham Avenue and the footpath connection between John Gorton Drive and Marie Little Street.<br>
Will be closed on periodic days as required between the hours of 6:30 am - 5:30 pm Monday to Saturday.","5298b907-b825-4696-8dde-54015bba216c","2020-04-24T20:30:00.000","2020-07-31T07:30:00.000","DENMAN_PROSPECT","Denman Prospect section 75 Block 03","POINT (149.03228226987568 -35.30370574804203)"
"","4834","buildingConstruction","Coombs Pedestrian Movement Network & Open Spaces Stage 2","Public open space and footpathss located within Block 12, Section 52 Coombs.","ff642d27-6e4e-4239-9e37-9a7d85c6fae2","2020-04-03T06:00:00.000","2020-08-30T07:00:00.000","COOMBS","EXT - TTE19-RC4-1287 RAM Constructions Pedestrian Access Improvements Coombs ","POINT (149.04550749659313 -35.31720188152462)"
"","4162","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue signalised pedestrian crossing (northern and southern side): at the Alinga Street intersection.<br>
Only one signalised pedestrian crossing will be closed at any given time.<br>
Will be closed on periodic nights and weekends as required between the hours of,<br>
11 pm - 6 am Monday to Friday.<br>
11 pm Friday to 6 am Monday (inclusive)
","709ae704-10a9-4bae-b398-d8a900317ef3","2019-12-31T12:00:00.000","2020-12-30T19:00:00.000","CITY","Ext - TTE17-MET-6164 CMC, Northbourne Ave / Alinga - Median Intersection Closure","POINT (149.12925327304146 -35.27842164428048)"
"","6377","buildingConstruction","Concrete deliveries.","Footpaths located on the eastern and western side of the Australian War Memorial access road located on the western side of the Bean Building will be closed between Treloar Crescent and the southern side of the Bean Building. Pedestrian access between The Australian War Memorial Main Building / Anzac Hall and the Bean Building.<br>
Will be periodically closed as required between the hours of 6 am and 4:50 pm (daily) Monday to Friday.","ecade15f-c3ab-4026-8d2c-8c7430ac4a4a","2020-10-06T19:00:00.000","2020-12-24T05:50:00.000","CAMPBELL","Australian War Memorial Upgrade","POINT (149.1582094 -35.29136735)"
"","3070","lightRail","Works associated with the Transport Canberra Light Rail project. ","Northbourne Avenue signalised pedestrian crossing (eastern side) at the Swinden Street intersection.<br>
Will be closed on periodic days, nights and weekends between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Thursday.<br>
8 pm Friday to 6 am Monday (inclusive).<br>
From Tuesday 23 July 2019 to Friday 16 August 2019.
","94fba267-fbef-410c-82dd-08e17e861e38","2019-07-22T23:30:00.000","2019-08-16T06:00:00.000","DOWNER","TTE19-MET-6379 CMC, Northbourne Ave / Swinden St - Verge Lane Closure - 2 Stages","POINT (149.13486426587826 -35.244267306582444)"
"","2105","lightRail","Light Rail launch","Intersection of Northbourne Avenue and Wakefield Avenue - All directions and the Northern Pedestrian Crossing.","172d2807-f4e5-4e1f-afc1-75ca82f8b96f","2019-04-19T20:00:00.000","2019-04-20T13:00:00.000","BRADDON","TTE19-ACT-1060 TCCS, Light Rail Launch - Wakefield Ave Stop","POINT (149.1322014417707 -35.26049859934452)"
"","4777","buildingConstruction","Building construction.","Eyre Street (southern and eastern side): between Howitt Street and Kennedy Street.","4ed2800c-3557-483b-bd33-d7233f679c2e","2020-04-30T08:00:00.000","2020-07-16T08:00:00.000","KINGSTON","VS18009 - Atria - General Construction TTMP - Duration Extension","POINT (149.14243612958012 -35.316221614264045)"
"","1814","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue signalised pedestrian crossing: (eastern side) at the intersection of Girrahween Street.<br>
Northbourne Avenue signalised pedestrian crossing: (western side) at the intersection of Masson Street.<br>
These works will be staged to ensure one signalised pedestrian crossing is operational at all times.
","7d22ec12-c985-41a2-8abb-ebd9712f2f01","2019-02-28T22:30:00.000","2019-04-30T06:00:00.000","BRADDON","Resub - TTE18-MET-6325 CMC, Northbourne Ave / Girrahween St / Masson St - Eastern & Western Footpath Closures","POINT (149.1305661090513 -35.27037644657837)"
