"fiscal_year","recipient","program_name_level_one","program_name_level_two","program_name_level_three","approved_amount","loan_guarantee_amount","total_project_costs","new_jobs","retained_jobs","promised_trainees","maryland_local_hires_film","number_of_maryland_businesses","employment_reporting_required","naics_code","address","county","city","state","zip","incentive_type"
"2017","Berrywine Plantations DBA Linganore Winecellars","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"21075.42",,"131265.70",,,,,,,"312190",,"Frederick","Mt. Airy","MD",,"Tax credit"
"2017","Bethesda Commerce LLC","Brownfields Tax Incentive","Brownfields Tax Incentive","Brownfield Property Tax Credit",,,,,,,,,,"531190",,"Montgomery","McClean","VA","22102","Tax credit"
"2017","BioElectronics Corporation","Export Maryland Grant","Export Maryland",,"5000",,,"2",,,,,,"339112",,"Frederick",,,,"Loan/grant"
"2017","Biofactura, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"2083.70",,,,,,,,,"541700",,"Frederick","Frederick","MD","21701","Tax credit"
"2017","BioMarker Strategies, LLC","Biotechnology Investment Incentive Tax Credit (BIITC)","Biotech Tax Credit",,"262500",,,,,,,,,"334516",,"Montgomery","Rockville","MD","20855","Tax credit"
"2017","Black Ankle Vineyards, LLC","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"34076.90",,"212243.83",,,,,,,"312190/111332",,"Frederick","Mt. Airy","MD",,"Tax credit"
"2017","Blessing Groups of Company, Inc. dba Perfect Care Learning Center","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Tri-County Council for Western Maryland","46000",,,"2",,,,,,"624410",,"Baltimore City","Baltimore","MD","21206","Loan/grant"
"2017","Blessing Groups of Company, Inc. dba Perfect Care Learning Center","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Tri-County Council for Western Maryland","199000",,,,,,,,,"624410",,"Baltimore City","Baltimore","MD","21206","Loan/grant"
"2017","Bob's Discount Furniture, LLC","Job Creation Tax Credit","Job Creation Tax Credit","JCTC",,,,"60",,,,,,"493110",,"Harford","Perryman","MD","21130","Tax credit"
"2017","Boland Trane Services, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"6300.79",,,,,,,,,"238220",,"Montgomery","Gaithersburg","MD","20878","Tax credit"
"2017","Booker DiMaio","Export Maryland Grant","Export Maryland",,"6000",,,,,,,,,"541512",,"Carroll",,,,"Loan/grant"
"2017","Boordy Vineyards, Inc.","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"35340.73",,"220115.43",,,,,,,"312190/111332",,"Baltimore","Hydes","MD",,"Tax credit"
"2017","Booz Allen Hamilton, Inc.","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"129504.46",,"200000",,,,,,,"541611",,"Anne Arundel","McLean","VA",,"Tax credit"
"2017","Bourn Environmental, LLC","Military Personnel and Veteran-Owned Small Business Loan Program","Military/Veterans Small Business Loans",,"50000",,"50000","15","3",,,,,"162990",,"Prince George's","Mitchelville","MD","20721","Loan/grant"
"2017","BrainScope Company, Inc.","Biotechnology Investment Incentive Tax Credit (BIITC)","Biotech Tax Credit",,"1387500",,,,,,,,,"541712",,"Montgomery","Bethesda","MD","20814","Tax credit"
"2017","Brand RE LLC","Brownfields Tax Incentive","Brownfields Tax Incentive","Brownfield Property Tax Credit",,,,,,,,,,"531190",,"Baltimore","Towson","MD","21204","Tax credit"
"2017","Breethe, Inc.","Biotechnology Investment Incentive Tax Credit (BIITC)","Biotech Tax Credit",,"1412500",,,,,,,,,"339112",,"Baltimore City","Baltimore","MD","21223","Tax credit"
"2017","Brews Up, Inc.","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Tri-County Council for Western Maryland","19834",,,,,,,,,"445310",,"Worcester","Berlin","MD","21811","Loan/grant"
"2017","BTE Holdings, Inc. and Subsidiary","Research and Development Tax Credit","R&D Tax Credit",,"3408.96",,,,,,,,,"541512",,"Anne Arundel","Hanover","MD","21076","Tax credit"
"2017","BTS Software Solutions, LLC","Maryland Industrial Development Financing Authority (MIDFA)","MIDFA","MIDFA Conventional Insurance","700000","100030","700000","26","6",,,,,"541690",,"Howard","Columbia","MD","21045","Loan/grant"
"2017","BTS Software Solutions, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Maryland Capital Enterprises","150000",,"700000","8","24",,,,,"561690",,"Howard","Columbia","MD","21046","Loan/grant"
"2017","Burdette, Koehler, Murphy and Associates, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"15837.13",,,,,,,,,"541330",,"Baltimore City","Baltimore","MD","21209","Tax credit"
"2017","C.K. Signals, Inc.","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"7025.62",,"10850",,,,,,,"541519",,"Baltimore","Skykesville","MD",,"Tax credit"
"2017","CACI Technologies, Inc.","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"97197.63",,"300214",,,,,,,"541512",,"Anne Arundel","Arlington","VA",,"Tax credit"
"2017","CADGAVDEC Properties, LLC and Twister, Inc.","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Tri-County Council for Western Maryland","500000",,,"33","17",,,,,"611620",,"Worcester","Berlin","MD","21811","Loan/grant"
"2017","Caldwell Casting Co., Inc.","Export Maryland Grant","Export Maryland",,"5000",,,"1",,,,,,"331523",,"Dorchester",,,,"Loan/grant"
"2017","Cambridge Spice Company","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Meridian Management Group","5000",,,,"1",,,,,"424490",,"Dorchester","Cambridge","MD","21863","Loan/grant"
"2017","Camper & Sons Concrete Works","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Meridian Management Group","45000",,,"3",,,,,,"238120",,"Dorchester","Hurlock","MD","21643","Loan/grant"
"2017","Canam Steel Corporation","Research and Development Tax Credit","R&D Tax Credit",,"59350.55",,,,,,,,,"332300",,"Frederick","Point of Rocks","MD","21777","Tax credit"
"2017","Cardinal Scientific, Inc.","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"2146.30",,"3314.64",,,,,,,"541330",,"Charles","Waldorf","MD",,"Tax credit"
"2017","Cardiosolv Ablation Technologies, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"998.0032",,,,,,,,,"541700",,"Baltimore","Boston","MA","02109","Tax credit"
"2017","Castle Communications, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"2609.47",,,,,,,,,"454110",,"Baltimore","Lutherville","MD","21093","Tax credit"
"2017","Catoctin Breeze Vineyard LLP","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"3114.25",,"19396.73",,,,,,,"312190/111332",,"Frederick","Thurmont","MD",,"Tax credit"
"2017","CBAC Borrower, LLC","Brownfields Tax Incentive","Brownfields Tax Incentive","Brownfield Property Tax Credit",,,,,,,,,,"531190",,"Baltimore City","Las Vegas","NV","89109","Tax credit"
"2017","CBAC Gaming LLC","Brownfields Tax Incentive","Brownfields Tax Incentive","Brownfield Property Tax Credit",,,,,,,,,,"531190",,"Baltimore City","La Vegas","NV","89109","Tax credit"
"2017","Cellphire, Inc.","Biotechnology Investment Incentive Tax Credit (BIITC)","Biotech Tax Credit",,"362500",,,,,,,,,"541711",,"Montgomery","Rockville","MD","20850","Tax credit"
"2017","Cellular Biomedicine Group, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"1252.14",,,,,,,,,"541700",,"Montgomery","Cupertino","CA","95014","Tax credit"
"2017","Centrexion Therapeutics Corporation","Research and Development Tax Credit","R&D Tax Credit",,"17553.15",,,,,,,,,"541700",,"Baltimore City","Baltimore","MD","21202","Tax credit"
"2017","Charm City Meadworks LLC","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"6522.76",,"40626.21",,,,,,,"312190",,"Baltimore City","Baltimore","MD",,"Tax credit"
"2017","Chartwell Enterprises, LLC","Military Personnel and Veteran-Owned Small Business Loan Program","Military/Veterans Small Business Loans",,"50000",,"50000","10","2",,,,,"531210",,"Prince George's","Greenbelt","MD","20770","Loan/grant"
"2017","Chateau Bu-De II, LLC","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"24016.43",,"149583.39",,,,,,,"111332",,"Cecil","Germantown","MD",,"Tax credit"
"2017","Chateau Bu-De, LLC","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"172821.05",,"1076394.92",,,,,,,"312190",,"Cecil","Germantown","MD",,"Tax credit"
"2017","Checkfree Services Corporation","Research and Development Tax Credit","R&D Tax Credit",,"11052.17",,,,,,,,,"541519",,"Baltimore","Brookfield","WI","53045","Tax credit"
"2017","Chesapeake Contracting Group, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"8126.18",,,,,,,,,"236200",,"Baltimore","Reisterstown","MD","21136","Tax credit"
"2017","Chesapeake Light Craft","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Baltimore County Department of Economic and Workforce Development","40000",,"40000",,"21",,,,,"441222",,"Anne Arundel","Annapolis","MD","21401","Loan/grant"
"2017","Chesapeake NetCraftsmen","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Maryland Capital Enterprises","65000",,,"25","44",,,,,"518210",,"Anne Arundel","Arnold","MD","21012","Loan/grant"
"2017","Children First Community Urgent Care,","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/FSC First","250000",,"98359","6",,,,,,"621999",,"Prince George's","Bowie","MD","20746","Loan/grant"
"2017","Choptank Transport, Inc.","Maryland Economic Development Assistance Authority Fund (Advantage Maryland)","Advantage Maryland (MEDAAF) - 2","MEDAAF-2 Cond. Loan","125000",,"1500000","50","100",,,,,"488510",,"Caroline","Preston","MD","21655","Loan/Grant"
"2017","Cipher Systems","Export Maryland Grant","Export Maryland",,"5000",,,"5",,,,,,"541614",,"Anne Arundel",,,,"Loan/grant"
"2017","Cisco Systems, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"208096.12",,,,,,,,,"334290",,"Multiple","San Jose","CA","95164","Tax credit"
"2017","Clear Guide Medical, Inc.","Biotechnology Investment Incentive Tax Credit (BIITC)","Biotech Tax Credit",,"362500",,,,,,,,,"334510",,"Baltimore City","Baltimore","MD","21211","Tax credit"
"2017","Clearedge IT Solutions, LLC","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"50997.96",,"151799.22",,,,,,,"541600",,"Howard","Jessup","MD",,"Tax credit"
"2017","Clearedge IT Solutions, LLC","Research and Development Tax Credit","R&D Tax Credit",,"42289.22",,,,,,,,,"541600",,"Howard","Jessup","MD","20794","Tax credit"
"2017","ClearShark, LLC","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"10473.03",,"16174",,,,,,,"541513",,"Anne Arundel","Hanover","MD",,"Tax credit"
"2017","Clene Nanomedicine, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"11028.24",,,,,,,,,"541990",,"Multiple","Salt Lake City","UT","84121","Tax credit"
"2017","ClickMedix","Export Maryland Grant","Export Maryland",,"5000",,,"3",,,,,,"511210",,"Montgomery",,,,"Loan/grant"
"2017","Clovelly Vineyard, LLC","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"6890.40",,"42916.04",,,,,,,"312190/111332",,"Kent","Chestertown","MD",,"Tax credit"
"2017","Coakley's Pub","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Baltimore Development Corporation","175000",,"589000","5","14",,,,,"722511",,"Harford","Havre de Grace","MD","21078","Loan/grant"
"2017","Cobham Holdings (US), Inc.","Research and Development Tax Credit","R&D Tax Credit",,"5576.41",,,,,,,,,"336410",,"Multiple","Orchard Park","NY","14127","Tax credit"
"2017","Cognizant Technology Solutions US Corporation","Research and Development Tax Credit","R&D Tax Credit",,"37352.06",,,,,,,,,"541511",,"Multiple","Teaneck","NJ","07666","Tax credit"
"2017","Colonial Metals, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"18174.67",,,,,,,,,"331400",,"Cecil","Elkton","MD","21922","Tax credit"
"2017","Columbia Manufacturing Corporation","Research and Development Tax Credit","R&D Tax Credit",,"2123.83",,,,,,,,,"322211",,"Baltimore City","Baltimore","MD","21213","Tax credit"
"2017","Connections Education, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"22464.00",,,,,,,,,"611110",,"Baltimore City","Baltimore","MD","21202","Tax credit"
"2017","Consortium Health Plans, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"2369.02",,,,,,,,,"561110",,"Howard","Columbia","MD","21044","Tax credit"
"2017","ConverGene LLC","Biotechnology Investment Incentive Tax Credit (BIITC)","Biotech Tax Credit",,"1341562.50",,,,,,,,,"424410",,"Dorchester","Cambridge","MD","21613","Tax credit"
"2017","Conveyor & Automation Technologies, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"11156.68",,,,,,,,,"333922",,"Baltimore","Towson","MD","21286","Tax credit"
"2017","Cook Winery Holdings LLC","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"6353.96",,"39574.89",,,,,,,"111332",,"Carroll","Laurel","MD",,"Tax credit"
"2017","CoolTech LLC","Biotechnology Investment Incentive Tax Credit (BIITC)","Biotech Tax Credit",,"220412.50",,,,,,,,,"541711",,"Baltimore City","Baltimore","MD","21230","Tax credit"
"2017","Corbin Clinical Resources, LLC","Export Maryland Grant","Export Maryland",,"5000",,,"6",,,,,,"541380",,"Allegany",,,,"Loan/grant"
"2017","Corbin Clinical Resources, LLC","Research and Development Tax Credit","R&D Tax Credit",,"530.5787",,,,,,,,,"541712",,"Allegany","Cumberland","MD","21502","Tax credit"
"2017","CourseArc","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Baltimore County Department of Economic and Workforce Development","200000",,"700000",,"2",,,,,"611699",,"Baltimore City","Baltimore","MD","21230","Loan/grant"
"2017","CREATUS","Export Maryland Grant","Export Maryland",,"6000",,,"7",,,,,,"561990",,"Prince George's",,,,"Loan/grant"
"2017","Creatv MicroTech, Inc.","Biotechnology Investment Incentive Tax Credit (BIITC)","Biotech Tax Credit",,"437500",,,,,,,,,"541380",,"Montgomery","Potomac","MD","20854","Tax credit"
"2017","Cristal USA, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"47843.57",,,,,,,,,"325900",,"Multiple","Hunt Valley","MD","21030","Tax credit"
"2017","Crow Vineyard & Winery LLC","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"26129.67",,"162745.49",,,,,,,"312190/111332",,"Kent","Kennedyville","MD",,"Tax credit"
"2017","CTIS, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"1247.59",,,,,,,,,"541600",,"Montgomery","Rockville","MD","20850","Tax credit"
"2017","CTS - Combined Technology Solutions, LLC","Export Maryland Grant","Export Maryland",,"6000",,,"3",,,,,,"541330",,"Caroline",,,,"Loan/grant"
"2017","Custom Cable Solutions, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"1313.01",,,,,,,,,"335920",,"Wicomico","Bohemia","NY","11716","Tax credit"
"2017","Cyber Point International, LLC","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"52581.48",,"104282.10",,,,,,,"541511",,"Howard","Baltimore","MD",,"Tax credit"
"2017","Cyber Point International, LLC","Research and Development Tax Credit","R&D Tax Credit",,"14777.62",,,,,,,,,"541511",,"Baltimore City","Baltimore","MD","21202","Tax credit"
"2017","Cytec Engineered Materials, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"15047.33",,,,,,,,,"325100",,"Harford","Princeton","NJ","08540","Tax credit"
"2017","D. Wheatley Enterprises, Inc.","Maryland Economic Development Assistance Authority Fund (Advantage Maryland)","Advantage Maryland (MEDAAF) - 2","MEDAAF-2 Cond. Loan","120000",,"2300000","40","50",,,,,"541330",,"Harford","Belcamp","MD","21017","Loan/Grant"
"2017","Daily Assurance","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Meridian Management Group","25000",,,"2",,,,,,"623110",,"Talbot","Easton","MD","21601","Loan/grant"
"2017","Dakota Consulting, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"4860.60",,,,,,,,,"541990",,"Montgomery","Silver Spring","MD","20910","Tax credit"
"2017","DataDirect Networks, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"27483.14",,,,,,,,,"334410",,"Howard","Chatsworth","CA","91311","Tax credit"
"2017","Datawatch Systems, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"15698.26",,,,,,,,,"561600",,"Montgomery","Bethesda","MD","20814","Tax credit"
"2017","David Edward","Export Maryland Grant","Export Maryland",,"5000",,,"15",,,,,,"337127",,"Baltimore",,,,"Loan/grant"
"2017","Decision Software, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"4556.91",,,,,,,,,"518210",,"Prince George's","Landover","MD","20785","Tax credit"
"2017","Delights By Mina, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Tri-County Council for Western Maryland","35000",,,,,,,,,"722511",,"Baltimore City","Baltimore","MD","21201","Loan/grant"
"2017","Delmarva Trucking LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Meridian Management Group","50000",,,"2",,,,,,"484110",,"Wicomico","Delmar","MD","21875","Loan/grant"
"2017","Delta Resources, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"7310.96",,,,,,,,,"541600",,"Anne Arundel","Alexandria","VA","22304","Tax credit"
"2017","Dickman Property Investments","Brownfields Tax Incentive","Brownfields Tax Incentive","Brownfield Property Tax Credit",,,,,,,,,,"531190",,"Baltimore City","Baltimore","MD","21230","Tax credit"
