"fiscal_year","unique_identifier","deal_number","decision","decision_date","expiration_date","brokered","deal_cancelled","country","program","policy_type","decision_authority","primary_export_product_naics_sic_code","product_description","term","primary_applicant","primary_lender","primary_exporter","primary_exporter_city","primary_exporter_state_code","primary_exporter_state_name","primary_borrower","primary_source_of_repayment_psor","working_capital_delegated_authority","approved_declined_amount","disbursed_shipped_amount","undisbursed_exposure_amount","outstanding_exposure_amount","small_business_authorized_amount","woman_owned_authorized_amount","minority_owned_authorized_amount","loan_interest_rate","multiyear_working_capital_extension"
"2009","08082681XB0001","AP082681XB","Approved","2009-02-19T00:00:00.000","2009-11-01T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","423860","Transportation Equipment and Supplies (except Motor Vehicle) Merchant Whole","Short Term","GBC International Bank","GBC International Bank","Omega Aerospace Suppliers Corporation","Southlake","TX","Texas","Omega Aerospace Suppliers Corporation","Omega Aerospace Suppliers Corporation","Yes","675000","675000","0","0","675000","0","0","N/A",
"2009","08082696XC0001","AP082696XC","Approved","2009-06-18T00:00:00.000","2010-04-26T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","541330","Engineering Services","Short Term","Amegy Bank National Association","Amegy Bank National Association","Gulf Interstate Engineering Co","Houston","TX","Texas","Gulf Interstate Engineering Co","Gulf Interstate Engineering Co","Yes","5400000","5400000","0","0","0","0","0","N/A",
"2009","08082709XA0002","AP082709XA","Approved","2009-03-27T00:00:00.000","2009-08-31T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5147","Meats and Meat Products","Short Term","Jpmorgan Chase Bank","Jpmorgan Chase Bank","Northern Beef Industries, Inc.","Corpus Cristi","TX","Texas","Northern Beef Industries, Inc.","Northern Beef Industries, Inc.","Yes","895500","895500","0","0","895500","0","0","N/A",
"2009","08082709XA0003","AP082709XA","Approved","2009-04-03T00:00:00.000","2009-08-31T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5147","Meats and Meat Products","Short Term","Jpmorgan Chase Bank","Jpmorgan Chase Bank","Northern Beef Industries, Inc.","Corpus Cristi","TX","Texas","Northern Beef Industries, Inc.","Northern Beef Industries, Inc.","Yes","4495500","4495500","0","0","4495500","0","0","N/A",
"2009","08082709XB0001","AP082709XB","Approved","2009-09-15T00:00:00.000","2010-08-31T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","424470","Meat and Meat Product Merchant Wholesalers","Short Term","Jpmorgan Chase Bank","Jpmorgan Chase Bank","Northern Beef Industries, Inc.","Corpus Cristi","TX","Texas","Northern Beef Industries, Inc.","Northern Beef Industries, Inc.","Yes","3600000","3600000","0","0","3600000","0","0","N/A",
"2009","08082777XA0002","AP082777XA","Approved","2009-09-16T00:00:00.000","2010-11-30T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5051","Metals Service Centers and Offices","Short Term","Citibank, N.A.","Citibank, N.A.","Sb International Inc","Dallas","TX","Texas","Sb International Inc","Sb International Inc","Yes","3150000","3150000","0","0","3150000","0","3150000","N/A",
"2009","08082888XA0001","AP082888XA","Approved","2009-08-21T00:00:00.000","2010-07-31T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3491","Industrial Valves","Short Term","Bank Of America, National Association","Bank Of America, National Association","Mogas International, Inc.","Houston","TX","Texas","Mogas International, Inc.","Mogas International, Inc.","Yes","19800000","19800000","0","0","19800000","0","0","N/A",
"2009","08082888XX0004","AP082888XX","Approved","2009-02-27T00:00:00.000","2009-06-30T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3491","Industrial Valves","Short Term","Bank Of America N.A.","Bank Of America N.A.","Mogas International, Inc.","Houston","TX","Texas","Mogas International, Inc.","Mogas International, Inc.","Yes","5850000","5850000","0","0","5850000","0","0","N/A",
"2009","08082893XA0001","AP082893XA","Approved","2009-08-21T00:00:00.000","2010-07-31T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3491","Industrial Valves","Short Term","Bank Of America, National Association","Bank Of America, National Association","Mogas International, Inc.","Houston","TX","Texas","Mogas International, Inc.","Mogas International, Inc.","Yes","2700000","2700000","0","0","2700000","0","0","N/A",
"2009","08082893XX0005","AP082893XX","Approved","2009-02-27T00:00:00.000","2009-06-30T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3491","Industrial Valves","Short Term","Bank Of America N.A.","Bank Of America N.A.","Mogas International, Inc.","Houston","TX","Texas","Mogas International, Inc.","Mogas International, Inc.","Yes","3150000","3150000","0","0","3150000","0","0","N/A",
"2009","08082918XB0001","AP082918XB","Approved","2009-01-15T00:00:00.000","2009-09-29T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3823","Industrial Instruments for Measurement - Display -","Short Term","Amegy Bank National Association","Amegy Bank National Association","Hpi, Llc","Houston","TX","Texas","Hpi, Llc","Hpi, Llc","Yes","3600000","3600000","0","0","3600000","0","0","N/A",
"2009","08082944XB0001","AP082944XB","Approved","2009-02-19T00:00:00.000","2009-11-01T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","423860","Transportation Equipment and Supplies (except Motor Vehicle) Merchant Whole","Short Term","Gbc International Bank","Gbc International Bank","Omega Aerospace Suppliers Corporation","Southlake","TX","Texas","Omega Aerospace Suppliers Corporation","Omega Aerospace Suppliers Corporation","Yes","225000","225000","0","0","225000","0","0","N/A",
"2009","08082993XB0001","AP082993XB","Approved","2009-01-23T00:00:00.000","2009-12-03T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","213112","Support Activities for Oil and Gas Operations","Short Term","Sterling Bank (Inc)","Sterling Bank (Inc)","Tdi-Brooks International Inc","College Station","TX","Texas","Tdi-Brooks International Inc","Tdi-Brooks International Inc","Yes","3150000","3150000","0","0","3150000","0","0","N/A",
"2009","08083146XB0001","AP083146XB","Approved","2009-06-22T00:00:00.000","2010-05-12T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","7692","Welding Repairs","Short Term","Frost National Bank","Frost National Bank","Sana International Commerce, Inc.","San Antonio","TX","Texas","Sana International Commerce, Inc.","Sana International Commerce, Inc.","Yes","450000","450000","0","0","450000","0","450000","N/A",
"2009","08083147XB0001","AP083147XB","Approved","2009-06-18T00:00:00.000","2010-04-15T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","424510","Grain and Field Bean Merchant Wholesalers","Short Term","Bank Of Texas, National Association","Bank Of Texas, National Association","Vista Exports Corporation","Houston","TX","Texas","Vista Exports Corporation","Vista Exports Corporation","Yes","3600000","3600000","0","0","3600000","0","0","N/A",
"2009","08083181XX0003","AP083181XX","Approved","2009-06-30T00:00:00.000","2010-02-28T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3533","Oil and Gas Field Machinery and Equipment","Short Term","Jpmorgan Chase Bank N.A.","Jpmorgan Chase Bank N.A.","Stewart & Stevenson Llc","Houston","TX","Texas","Stewart & Stevenson Llc","Stewart & Stevenson Llc","Yes","22500000","22500000","0","0","0","0","0","N/A",
"2009","08083224XA0002","AP083224XA","Approved","2009-03-20T00:00:00.000","2009-06-30T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","7352","Medical Equipment Rentaland Leasing","Short Term","Bank of the Ozarks","Bank of the Ozarks","Med Alert International","Spring","TX","Texas","Med Alert International","Med Alert International","Yes","180000","180000","0","0","180000","0","0","N/A",
"2009","08083482XX0003","AP083482XX","Approved","2009-09-04T00:00:00.000","2010-06-15T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","1389","Oil and Gas Field Services - NEC","Short Term","Bank Of America N.A.","Bank Of America N.A.","Natco Group Inc","Houston","TX","Texas","Natco Group Inc","Natco Group Inc","Yes","9000000","9000000","0","0","0","0","0","N/A",
"2009","08083488XB0001","AP083488XB","Approved","2009-05-07T00:00:00.000","2010-05-28T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","8742","Management Consulting Services","Short Term","Amegy Bank National Association","Amegy Bank National Association","Link Project Service, Inc.","Houston","TX","Texas","Link Project Service, Inc.","Link Project Service, Inc.","Yes","5400000","5400000","0","0","0","0","0","N/A",
"2009","08083507XA0001","AP083507XA","Approved","2009-01-23T00:00:00.000","2010-01-18T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","2899","Chemicals and Chemical Preparations - NEC","Short Term","Sterling Bank (Inc)","Sterling Bank (Inc)","Geodynamics, Inc.","Millsap","TX","Texas","Geodynamics, Inc.","Geodynamics, Inc.","Yes","3150000","3150000","0","0","3150000","0","0","N/A",
"2009","08083571XA0001","AP083571XA","Approved","2008-11-26T00:00:00.000","2009-12-16T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3533","Oil and Gas Field Machinery and Equipment","Short Term","Omnibank, N.A.","Omnibank, N.A.","Gotco International, Inc.","Houston","TX","Texas","Gotco International, Inc.","Gotco International, Inc.","Yes","2250000","2250000","0","0","2250000","0","0","N/A",
"2009","08083576XA0001","AP083576XA","Approved","2008-11-25T00:00:00.000","2009-10-23T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","334513","Instruments and Related Products Manufacturing for Measuring, Displaying, a","Short Term","Amegy Bank National Association","Amegy Bank National Association","Detcon Inc","The Woodlands","TX","Texas","Detcon Inc","Detcon Inc","Yes","900000","900000","0","0","900000","0","0","N/A",
"2009","08083603XX0002","AP083603XX","Approved","2009-03-06T00:00:00.000","2009-11-30T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3491","Industrial Valves","Short Term","Bank Of America N.A.","Bank Of America N.A.","Valvtechnologies Inc","Houston","TX","Texas","Valvtechnologies Inc","Valvtechnologies Inc","Yes","8100000","8100000","0","0","8100000","0","0","N/A",
"2009","08083647XX0002","AP083647XX","Approved","2009-07-06T00:00:00.000","2009-12-27T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","4813","Telephone Communications - Except Radiotelephone","Short Term","Silicon Valley Bank","Silicon Valley Bank","Novatel, Ltd.","San Antonio","TX","Texas","Novatel, Ltd.","Novatel, Ltd.","Yes","2250000","2250000","0","0","2250000","0","0","N/A",
"2009","08083665XA0002","AP083665XA","Approved","2009-09-28T00:00:00.000","2010-04-07T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5147","Meats and Meat Products","Short Term","Frost National Bank","Frost National Bank","Global Food Products Ltd","San Antonio","TX","Texas","Global Food Products Ltd","Global Food Products Ltd","Yes","4477500","4477500","0","0","4477500","0","4477500","N/A",
"2009","08083691XX0004","AP083691XX","Approved","2008-10-03T00:00:00.000","2009-12-18T00:00:00.000","No","No","Turkey","Guarantee","N/A","Board","3511","Steam - Gas - and Hydraulic Turbines - and Turbine Ge","Long Term","Delta Enerji Uretim Ve Ticaret A.S.","JPMorgan Chase Bank, N.A.","General Electric Power & Water","Houston","TX","Texas","Delta Enerji Uretim Ve Ticaret A.S.","Palmet Enerji A.S.",,"417971","0","0","0","4280.02304","0","0","N/A",
"2009","08083691XX0005","AP083691XX","Approved","2008-10-03T00:00:00.000","2009-12-18T00:00:00.000","No","No","Turkey","Guarantee","N/A","Board","3511","Steam - Gas - and Hydraulic Turbines - and Turbine Ge","Long Term","Delta Enerji Uretim Ve Ticaret A.S.","JPMorgan Chase Bank, N.A.","General Electric Power & Water","Houston","TX","Texas","Delta Enerji Uretim Ve Ticaret A.S.","Palmet Enerji A.S.",,"44074","43783.45","0","0","451.31776","0","0","N/A",
"2009","08083691XX0006","AP083691XX","Approved","2008-10-03T00:00:00.000","2009-12-18T00:00:00.000","No","No","Turkey","Guarantee","N/A","Board","3511","Steam - Gas - and Hydraulic Turbines - and Turbine Ge","Long Term","Delta Enerji Uretim Ve Ticaret A.S.","JPMorgan Chase Bank, N.A.","General Electric Power & Water","Houston","TX","Texas","Delta Enerji Uretim Ve Ticaret A.S.","Palmet Enerji A.S.",,"8869","0","0","0","90.81856","0","0","N/A",
"2009","08083713XA0001","AP083713XA","Approved","2009-08-06T00:00:00.000","2010-05-20T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","334413","Semiconductor and Related Device Manufacturing","Short Term","East West Bank","East West Bank","Applied Optoelectronics, Inc.","Sugar Land","TX","Texas","Applied Optoelectronics, Inc.","Applied Optoelectronics, Inc.","Yes","3150000","3150000","0","0","3150000","0","0","N/A",
"2009","08083737XX0002","AP083737XX","Approved","2009-08-10T00:00:00.000","2009-11-15T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3533","Oil and Gas Field Machinery and Equipment","Short Term","Wells Fargo Bank Minnesota Na","Wells Fargo Bank, N.A.","Control Flow Inc","Houston","TX","Texas","Control Flow Inc","Control Flow Inc","Yes","2700000","2700000","0","0","2700000","0","0","N/A",
"2009","08083751XA0001","AP083751XA","Approved","2009-09-14T00:00:00.000","2010-04-07T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5084","Industrial Machinery and Equipment","Short Term","Frost National Bank","Frost National Bank","Norbac Iii International Co","Austin","TX","Texas","Norbac Iii International Co","Norbac Iii International Co","Yes","450000","450000","0","0","450000","0","450000","N/A",
"2009","08083751XX0002","AP083751XX","Approved","2009-07-28T00:00:00.000","2009-08-06T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5084","Industrial Machinery and Equipment","Short Term","N/A","Frost National Bank","Norbac Iii International Co","Austin","TX","Texas","Norbac Iii International Co","Norbac Iii International Co","Yes","450000","450000","0","0","450000","0","450000","N/A",
"2009","08083766XA0001","AP083766XA","Approved","2009-09-10T00:00:00.000","2010-01-30T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","423440","Other Commercial Equipment Merchant Wholesalers","Short Term","Bank Of Oklahoma, National Association","Bank Of Texas, National Association","North American Trade Corporati","Montgomery","TX","Texas","North American Trade Corporati","North American Trade Corporati","Yes","3240000","3240000","0","0","3240000","0","3240000","N/A",
"2009","08083772XA0001","AP083772XA","Approved","2009-09-10T00:00:00.000","2009-11-27T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","424420","Packaged Frozen Food Merchant Wholesalers","Short Term","Frost National Bank","Frost National Bank","Brisa Goods Llc","San Antonio","TX","Texas","Brisa Goods Llc","Brisa Goods Llc","Yes","675000","675000","0","0","675000","675000","675000","N/A",
"2009","08083835XX0002","AP083835XX","Approved","2009-06-09T00:00:00.000","2009-10-15T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","8748","Business Consulting Services - NEC","Short Term","Bank Of Texas, National Association","Bank Of Texas, National Association","Pika International, Inc.","Stafford","TX","Texas","Pika International, Inc.","Pika International, Inc.","Yes","2700000","2700000","0","0","2700000","0","2700000","N/A",
"2009","08083888XA0001","AP083888XA","Approved","2009-07-27T00:00:00.000","2010-04-01T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","541690","Other Scientific and Technical Consulting Services","Short Term","N/A","Sterling Bank (Inc)","G & W Systems Consulting Corporation","Houston","TX","Texas","G & W Systems Consulting Corporation","G & W Systems Consulting Corporation","Yes","241649","241649","0","0","241649","241649","241649","N/A",
