"provider_name","address1","address2","city","state","zip","last_report_date","public_website","phone_number","geopoint"
"FORT BENNING ROAD HLTH CTR","1600 Fort Benning Road",,"Columbus","GA","31903","2022-08-22T00:00:00.000","http://www.valleyhealthcolumbus.com","706-689-1331","POINT (-84.93931 32.42419)"
"Optum Serve - Oxnard","800 Hobson Way","COVID Testing Supplies /Hilda Gomez","Oxnard","CA","93030","2022-08-25T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-119.18824 34.19533)"
"CVS Store #08029","2025 FORT STREET","CVS Pharmacy","WYANDOTTE","MI","48192","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-83.180235 42.213095)"
"CVS STORE #09497","14330 CULVER DRIVE","CVS Pharmacy","IRVINE","CA","92604","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-117.784367 33.705585)"
"Mend Urgent Care - Van Nuys","4849 Van Nuys Blvd.","# 100","Sherman Oaks","CA","91403","2022-08-17T00:00:00.000","https://mendtesttotreat.as.me/",,"POINT (-118.44892 34.15918)"
"CVS Store #05857","7603 CULEBRA","CVS Pharmacy","SAN ANTONIO","TX","78251","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-98.638379 29.459815)"
"PhysicianOne UrgCare/Ridgefield","10 South Street Suite 101",,"Ridgefield","CT","06877","2022-08-18T00:00:00.000",,,"POINT (-73.49466 41.2899)"
"CVS Store #07242","4201 MONTANO RD., NW","CVS Pharmacy","ALBUQUERQUE","NM","87120","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-106.68652 35.15037)"
"WALGREENS STORE #10181","2237 W NINE MILE RD",,"PENSACOLA","FL","32534","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-2237+w+nine+mile+rd-pensacola-fl-32534/id=10181",,"POINT (-87.31432 30.533595)"
"CVS Store #05002","7000 JUSTIN RD.","CVS Pharmacy","LANTANA","TX","76226","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-97.109335 33.072645)"
"CVS STORE #02235","600 KINGS HWY N.","CVS Pharmacy","CHERRY HILL","NJ","08034","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-74.99891 39.92464)"
"DOTHOUSE HLTH","1353 Dorchester Ave",,"Dorchester","MA","02122","2022-08-22T00:00:00.000","http://www.dorchesterhouse.org","617-288-3230","POINT (-71.05945 42.30444)"
"MARIN COMMUNITY CLINICS - CAMPUS","3260 Kerner Blvd",,"San Rafael","CA","94901","2022-06-24T00:00:00.000","http://www.marinclinic.org","415-448-1500","POINT (-122.4999 37.96045)"
"CVS Store #02582","795 BALTIMORE PIKE","CVS Pharmacy","SPRINGFIELD","PA","19064","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-75.33269 39.916625)"
"KROGER PHARMACY 02400752","3165 S 2ND ST",,"LOUISVILLE","KY","40208","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-85.761465 38.202595)"
"CVS Store #05622","495 CHARLES HARDY PKWY.","CVS Pharmacy","DALLAS","GA","30157","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-84.77945 33.91001)"
"CVS STORE #03113","1602 CENTRAL AVE.","CVS Pharmacy","SUMMERVILLE","SC","29483","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-80.238595 33.01207)"
"RIVERVIEW HLTH","323 S Minnesota St",,"Crookston","MN","56716","2022-08-22T00:00:00.000",,,"POINT (-96.61997 47.77245)"
"QUALITY OF LIFE HEALTH COMPLEX","1411 Piedmont Cutoff",,"Gadsden","AL","35903","2022-08-25T00:00:00.000","http://www.qolhs.org","256-492-0131","POINT (-85.95624 33.99837)"
"CVS Store #06553","2320 CUNNINGHAM RD.","CVS Pharmacy","INDIANAPOLIS","IN","46224","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-86.2661 39.798315)"
"KROGER PHARMACY 01100670","378 MARKETPLACE PARKWAY",,"DAWSONVILLE","GA","30534","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-84.04279 34.35216)"
"FIRST CHOICE URGENT CARE - TAYLOR","10155 TELEGRAPH RD",,"TAYLOR","MI","48180","2022-08-22T00:00:00.000",,,"POINT (-83.26906 42.2325)"
"Optum Serve - Napa","2721 Napa Valley Corporate Dr",,"Napa","CA","94558","2022-07-28T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-122.27649 38.2512)"
"412th Medical Support Squadron/SGSM","32 Nightingale Rd","Bldg 5518","Edwards AFB","CA","93524",,,,"POINT (-117.9045 34.92227)"
"CVS Store #09342","16995 WALNUT GROVE DR.","CVS Pharmacy","MORGAN HILL","CA","95037","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-121.63843 37.12922)"
"CVS Store #10006","10650 NORTH ORACLE RD","CVS Pharmacy","ORO VALLEY","AZ","85737","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-110.95527 32.39901)"
"PETRO HEALTH LLC","724 MAIDEN CHOICE LANE #304",,"CATONSVILLE","MD","21228","2022-08-23T00:00:00.000",,,"POINT (-76.70559 39.267685)"
"CVS STORE #02216","1001 YORK RD.","CVS Pharmacy","TOWSON","MD","21204","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-76.60861 39.41042)"
"GALLUP INDIAN MEDICAL CENTER","516 E NIZHONI BL",,"GALLUP","NM","87301","2022-08-23T00:00:00.000",,,"POINT (-108.72981 35.50761)"
"COMMUNITY HLTH CARE RIVER DR CLINIC","500 W River Dr",,"Davenport","IA","52801","2022-08-23T00:00:00.000","http://www.davchc.com","563-336-3000","POINT (-90.58062 41.52101)"
"COLOMBOS PHARMACY","75-51 METROPOLITAN AVE",,"MIDDLE VILLAGE","NY","11379",,,,"POINT (-73.875705 40.713265)"
"TOSEG MEDICAL CENTER","19650 Club house Rd, Suite  104A",,"Montgomery Villiage","MD","20886","2022-08-25T00:00:00.000",,,"POINT (-77.206945 39.173645)"
"SAN FELIPE HEALTH CENTER","3 CEDAR STREET",,"SAN FELIPE","NM","87001","2022-08-19T00:00:00.000",,,"POINT (-107.98442 35.257575)"
"CVS Store #01877","35 W. MAIN ST.","CVS Pharmacy","NORTON","MA","02766","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-71.190855 41.965215)"
"CVS Store #06058","260 ARDEN AVE.","CVS Pharmacy","STATEN ISLAND","NY","10312","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-74.1923 40.55324)"
"CVS Store #00334","8995 STACY RD.","CVS Pharmacy","MCKINNEY","TX","75070","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-96.73241 33.15159)"
"CVS STORE #10614","812 S GRAND AVE","CVS Pharmacy","LOS ANGELES","CA","90017","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-118.25853 34.04506)"
"PhysicianOne UrgCare/Newtown","266 South Main Street",,"Newtown","CT","06470","2022-08-18T00:00:00.000",,,"POINT (-73.27216 41.368705)"
"SPRINGFIELD URGENT CARE - HIGHLAND","2116 S MILFORD RD",,"HIGHLAND","MI","48357","2022-08-25T00:00:00.000",,,"POINT (-83.618565 42.658702)"
"KING SOOPERS PHARMACY 62000126","17761 COTTONWOOD DR",,"PARKER","CO","80134","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-104.78289 39.56025)"
"Knox Community Health Center","1361 W Fremont St",,"Galesburg","IL","61401","2022-08-22T00:00:00.000",,,"POINT (-90.39242 40.96305)"
"KROGER PHARMACY 01600264","1621 N MEMORIAL DR",,"LANCASTER","OH","43130","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-82.61482 39.729905)"
"CVS Store #01852","67D MAIN ST.","CVS Pharmacy","MEDWAY","MA","02053","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-71.40714 42.15189)"
"WESTERN WAYNE FAMILY HEALTH CENTER","4700 Schaefer Rd",,"Dearborn","MI","48126","2022-08-25T00:00:00.000",,,"POINT (-83.17555 42.321685)"
"CVS Store #04740","2994 ATLANTA ROAD","CVS Pharmacy","SMYRNA","GA","30080","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-84.513515 33.880675)"
"Optum Serve - Salinas","940 N. Main St.","ATTN: Alfredo Belman COVID-SALINAS","Salinas","CA","93912","2022-08-23T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-121.652355 36.691382)"
"Lumberton Drug Company","4307 Fayetteville Rd",,"Lumberton","NC","28358","2022-01-31T00:00:00.000",,,"POINT (-78.9994 34.65096)"
"Vibrant Hlth - CD Meeks Jr Clin","4313 STATE AVE",,"KANSAS CITY","KS","66102","2022-08-22T00:00:00.000",,,"POINT (-94.678463 39.116235)"
"Walmart Pharmacy #494","1025 Highway 34 E",,"Newnan","GA","30265","2022-08-25T00:00:00.000","https://www.walmarthealth.com/",,"POINT (-84.743865 33.39398)"
"CVS Store #01297","270 GROVE ST.","CVS Pharmacy","BRAINTREE","MA","02184","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-70.98689 42.19206)"
"Docs Medical Waterbury","279 Chase Ave",,"Waterbury","CT","06704","2022-08-24T00:00:00.000",,,"POINT (-73.034575 41.58115)"
"CVS Store #00841","4 HALL ST.","CVS Pharmacy","CONCORD","NH","03301","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-71.52887 43.19465)"
"CVS Store #06030","157-05 CROSS BAY BLVD.","CVS Pharmacy","HOWARD BEACH","NY","11414","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-73.84019 40.662255)"
"CVS Store #04176","11 RIVER RIDGE DR.","CVS Pharmacy","ASHEVILLE","NC","28803","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-82.50546 35.57048)"
"CENTRACARE CLINIC - MELROSE","525 W MAIN ST",,"MELROSE","MN","56352","2022-08-19T00:00:00.000",,,"POINT (-94.825884 45.674595)"
"COACHELLA VALLEY PHARMACY","77932 COUNTRY CLUB STE 22",,"PALM DESERT","CA","92211","2022-07-23T00:00:00.000",,,"POINT (-116.30479 33.75856)"
"CVS Store #03476","914 W. MAIN ST.","CVS Pharmacy","TIPP CITY","OH","45371","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-84.18471 39.96079)"
"KROGER PHARMACY 02400350","5533 NEW CUT RD",,"LOUISVILLE","KY","40214","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-85.773735 38.14445)"
"CIHA HOSPITAL","1 Hospital Road",,"Cherokee","NC","28719","2022-08-22T00:00:00.000",,,"POINT (-83.3221277 35.4831552)"
"CVS STORE #05790","11271 NUCKOLS RD.","CVS Pharmacy","GLEN ALLEN","VA","23059","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-77.58955 37.68155)"
"FAMILY HEALTH CENTERS OMAK","1003 Koala Ave",,"Omak","WA","98841","2022-08-19T00:00:00.000",,"509-422-5700","POINT (-119.78342 48.10007)"
"CVS Store #07891","8954 LANTANA RD","CVS Pharmacy","LAKE WORTH","FL","33467","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-80.188585 26.5901)"
"CVS STORE #00794","10250 BRISTOW CENTER DR.","CVS Pharmacy","BRISTOW","VA","20136","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-77.54968 38.73436)"
"CVS STORE #06429","1228 W. MAIN ST.,","CVS Pharmacy","LEBANON","TN","37087","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-86.32136 36.2127)"
"CVS Store #08335","8754 SPRING CYPRESS RD.","CVS Pharmacy","SPRING","TX","77379","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-95.556287 30.03307)"
"CVS Store #11092","15103 NO MACARTHUR BLVD","CVS Pharmacy","OKLAHOMA CITY","OK","73013","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-97.62089 35.62418)"
"The Pharmacy @ HIMG","5170 US-60 suite150",,"Huntington","WV","25705","2022-08-24T00:00:00.000",,,"POINT (-82.33819 38.41489)"
"CVS Store #04000","2501 WARREN RD","CVS Pharmacy","INDIANA","PA","15701","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-79.189235 40.60972)"
"WALGREENS STORE #04828","4822 CATON FARM RD",,"PLAINFIELD","IL","60586","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-4822+caton+farm+rd-plainfield-il-60586/id=4828",,"POINT (-88.20189 41.56454)"
"CVS Store #02279","5370 LAUREL SPRINGS PKWY","CVS Pharmacy","SUWANEE","GA","30024","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-84.161445 34.08519)"
"CVS Store #03782","6802 LEE HWY.","CVS Pharmacy","CHATTANOOGA","TN","37421","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-85.168505 35.04059)"
"CVS Store #03686","30387 US HWY 19 N","CVS Pharmacy","CLEARWATER","FL","33761","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-82.737713 28.04848)"
"LIFEWAY HEALTH","7 YORKSHIRE ST STE 201",,"ASHEVILLE","NC","28803","2022-08-15T00:00:00.000",,,"POINT (-82.535975 35.55703)"
"CVS STORE #04026","1300 TIGER BLVD.","CVS Pharmacy","CLEMSON","SC","29631","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-82.82614 34.68901)"
"CHC BUFFALO - BENWOOD","34 BENWOOD AVENUE",,"BUFFALO","NY","14214","2022-08-25T00:00:00.000","http://www.chcb.net","716-986-9199","POINT (-78.83416 42.94197)"
"William Beaumont Army Medical Cente","18511 Highlander Medics ST","RM 1410W Support Pharmacy","El paso","TX","79918","2022-04-28T00:00:00.000",,,"POINT (-106.38899 31.81636)"
"CVS Store #06483","1407 LINCOLNWAY","CVS Pharmacy","LA PORTE","IN","46350","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-86.72753 41.60807)"
"KROGER PHARMACY 01400410","375 CROSS ROADS BLVD",,"NEWPORT","KY","41076","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-84.42091 39.00498)"
"Siskiyou Community HC - Grants Pass","1701  NW Hawthorne ave",,"Grants Pass","OR","97526","2022-08-22T00:00:00.000",,,"POINT (-123.32706 42.45906)"
"KROGER PHARMACY 01100699","3240 S COBB DR SE",,"SMYRNA","GA","30080","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-84.52973 33.87244)"
"KROGER PHARMACY 02400359","1650 BRYAN STATION ROAD","STE 190","LEXINGTON","KY","40505","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-84.46343 38.05929)"
"CVS STORE #00360","585 RIDGE RD.","CVS Pharmacy","NORTH ARLINGTON","NJ","07031","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-74.12738 40.79726)"
"AFC Urgent Care Boston Ave.","161 Boston Ave.",,"Bridgeport","CT","06610","2022-08-25T00:00:00.000",,,"POINT (-73.18647 41.20202)"
"CVS Store #00730","501 BOSTON POST RD, RTE 20","SUDBURY PLZ","SUDBURY","MA","01776","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-71.42609 42.35992)"
"CVS Store #05807","9522 BROADWAY ST.","CVS Pharmacy","PEARLAND","TX","77584","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-95.368055 29.55583)"
"CSC HARTSVILLE CTR","1268 S 4th St",,"Hartsville","SC","29550","2022-08-25T00:00:00.000","http://www.caresouth-carolina.com","843-332-3422","POINT (-80.061115 34.357245)"
"CVS Store #09545","1123 S CALIFORNIA BLVD","CVS Pharmacy","WALNUT CREEK","CA","94596","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-122.064159 37.896135)"
"ARH OUR LADY OF THE WAY PHARMACY","12579 MAIN ST",,"MARTIN","KY","41649","2022-08-22T00:00:00.000",,,"POINT (-82.761817 37.561216)"
"CVS Store #01753","15010 MEMORIAL DR.","CVS Pharmacy","HOUSTON","TX","77079","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-95.61841 29.77804)"
"ST. BERNARD HOSPITAL","326 W 64th Street,","/ACC Pharmacy 6307 S. Stewart ave,","CHICAGO","IL","60621","2022-08-25T00:00:00.000",,,"POINT (-87.63361 41.77853)"
"CVS STORE #17138","1750 ROBERT ST S","CVS Pharmacy","WEST SAINT PAUL","MN","55118","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-93.07834 44.8934)"
"Optum Serve - Merced","260 E 15th St.","Merced County Department of Public","Merced","CA","95341","2022-08-25T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-120.4711 37.29373)"
"MISSION COMMUNITY HOSPITAL","14850 ROSCOE BLVD PHARMACY","PHARMACY DEPARTMENT","PANORAMA CITY","CA","91402","2022-08-25T00:00:00.000",,,"POINT (-118.45675 34.22132)"
"CVS STORE #00824","2721 BRUNSWICK PIKE","CVS Pharmacy","LAWRENCEVILLE","NJ","08648","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-74.71931 40.26523)"
"CENTRO SAN VICENTE","8061 Alameda Ave",,"El Paso","TX","79915","2022-08-22T00:00:00.000","http://www.sanvicente.org","915-859-7545","POINT (-106.35582 31.72453)"
"CVS STORE #17591","1200 N LARRABEE ST","CVS Pharmacy","CHICAGO","IL","60610","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-87.64334 41.90378)"
"CVS STORE #01993","24795 PINEBROOK RD","CVS Pharmacy","SOUTH RIDING","VA","20152","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-77.528606 38.93218)"
"CVS Store #00574","8001 9TH ST N","CVS Pharmacy","SAINT PETERSBURG","FL","33702","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-82.64407 27.84388)"
"Gunnison Family Pharmacy","77 S Main St",,"Gunnison","UT","84634","2022-08-26T00:00:00.000",,,"POINT (-111.81806 39.15412)"
"KROGER PHARMACY 02500387","240 NEW BYHALIA RD",,"COLLIERVILLE","TN","38017","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-89.68866 35.04759)"
"CVS STORE #08588","11729 ROE AVE.","CVS Pharmacy","LEAWOOD","KS","66211","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-94.63757 38.91572)"
"CVS Store #07435","23865 FM 1314 RD.","CVS Pharmacy","PORTER","TX","77365","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-95.25042 30.10526)"
"FAMILY PHARMACY SOUTH AIKEN","110 PRICE AVE",,"AIKEN","SC","29803","2022-08-18T00:00:00.000",,,"POINT (-81.72288 33.53103)"
"CVS Store #10487","1305 N. HWY 377","CVS Pharmacy","ROANOKE","TX","76262","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-97.22032 33.01576)"
"THE FAM HLTH CTR AT WEST END","868 York Ave SW",,"Atlanta","GA","30310","2022-08-22T00:00:00.000","http://fhcga.org","404-752-1400","POINT (-84.41625 33.73672)"
"Wellstreet UC - Garden City","6200 Middlebelt Road",,"Garden City","MI","48135","2022-08-22T00:00:00.000",,,"POINT (-83.330282 42.330895)"
"UNITED MEDICAL CENTERS INC","2525 N Veterans Blvd",,"Eagle Pass","TX","78852","2022-03-09T00:00:00.000","http://www.umchealth.com","830-773-5358","POINT (-100.47955 28.72987)"
"WALGREENS STORE #03368","1581 AUSTIN HWY",,"SAN ANTONIO","TX","78218","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-1581+austin+austin+hwy-san%20antonio-tx-78218/id=3368",,"POINT (-98.431181 29.495405)"
"KROGER PHARMACY 01100426","400 PEACHTREE INDSTR BLVD",,"SUWANEE","GA","30024","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-84.0725 34.06363)"
"CVS Store #04795","6015 E. BROWN ROAD","CVS Pharmacy","MESA","AZ","85205","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-111.701037 33.436895)"
"Masonboro Urgent Care PC","6132 Carolina Beach Rd Suite 8",,"Wilmington","NC","28412","2022-08-22T00:00:00.000",,,"POINT (-77.901372 34.11637)"
"CVS Store #04108","7599 W SAND LAKE RD","CVS Pharmacy","ORLANDO","FL","32819","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-81.48696 28.4508)"
"CVS Store #02325","1025 CENTRAL STREET","CVS Pharmacy","STOUGHTON","MA","02072","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-71.10275 42.13592)"
"Optum Serve - Milpitas","1290 Ridder Park Dr",,"San Jose","CA","95131","2022-08-23T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-121.900226 37.383855)"
"CVS Store #00285","24048 KUYKENDAHL RD.","CVS Pharmacy","TOMBALL","TX","77375","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-95.55225 30.11108)"
"CVS Store #00427","13440 NC 210 HIGHWAY","CVS Pharmacy","BENSON","NC","27504","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-78.57902 35.51706)"
"Glendale Pharmacy","12444 warwick blvd","glendale pharmacy","Newport News","VA","23606","2022-08-22T00:00:00.000",,,"POINT (-76.492705 37.071655)"
"A PLUS FAM HEALTHCARE BROWNSVILLE","210 S Main St Ste 101",,"Brownsville","KY","42210","2022-08-23T00:00:00.000",,"270-975-4050","POINT (-86.26467 37.19123)"
"CVS STORE #01909","6480 OLD WATERLOO RD","CVS Pharmacy","ELKRIDGE","MD","21075","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-76.7942 39.19257)"
"NORTH EAST MEDICAL SERVICES","1019 Clement Street","Attn: Pharmacy","San Francisco","CA","94118","2022-08-25T00:00:00.000","http://www.nems.org/","415-391-9686","POINT (-122.47029 37.782465)"
"KROGER PHARMACY 01400477","2150 DIXIE HWY",,"FT MITCHELL","KY","41017","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-84.55332 39.04844)"
"CVS Store #08669","7240 EAST 82ND ST.","CVS Pharmacy","INDIANAPOLIS","IN","46256","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-86.04006 39.90592)"
"CVS Store #02525","323 CROMWELL AVENUE","CVS Pharmacy","ROCKY HILL","CT","06067","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-72.67927 41.661435)"
"Wellstreet UC - Rochester","3200 Walton Boulevard",,"Rochester Hills","MI","48309","2022-08-22T00:00:00.000",,,"POINT (-83.19879 42.68065)"
"CVS Store #02561","4100 CARMEL ROAD","CVS Pharmacy","CHARLOTTE","NC","28226","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-80.82452 35.11712)"
"WALGREENS STORE #10241","28516 N EL MIRAGE RD",,"PEORIA","AZ","85383","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-28516+n+mirage+rd-peoria-az-85383/id=10241",,"POINT (-112.3232 33.74172)"
"CVS Store #07019","150 EAST 42ND ST.","CVS Pharmacy","NEW YORK","NY","10017","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-73.93831 40.6522)"
"Preston-Taylor Pharmacy","25 W Bluemont St",,"Grafton","WV","26354","2022-08-22T00:00:00.000",,,"POINT (-80.01857 39.34509)"
"CVS Store #03854","11000 N. MILITARY TRAIL","CVS Pharmacy","PALM BEACH GARDENS","FL","33410","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-80.10429 26.8411)"
"CVS Store #01180","358 W. MAIN ST.","CVS Pharmacy","AVON","CT","06001","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-72.86052 41.81588)"
"WALGREENS STORE #03864","719 OHIO PIKE",,"CINCINNATI","OH","45245","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-719+ohio+ohio+pike-cincinnati-oh-45245/id=3864",,"POINT (-84.287805 39.06466)"
"Optum Serve - Sutter Creek","10877 Conductor Blvd","Suite #500 ATTN Fernando Gutierrez","Sutter Creek","CA","95685","2022-08-25T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-120.81813 38.36457)"
"CVS Store #07225","5905 US HWY. 301 S.","CVS Pharmacy","RIVERVIEW","FL","33578","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-82.3395 27.89447)"
"CVS Store #05286","21 W. HORIZON RIDGE PARKWAY","CVS Pharmacy","HENDERSON","NV","89012","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-114.993245 36.011065)"
"CVS Store #10351","3133 EAST LEMMON AVE.","CVS Pharmacy","DALLAS","TX","75204","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-96.79822 32.80698)"
"CVS Store #02313","2340 SPRING FOREST RD","CVS Pharmacy","RALEIGH","NC","27615","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-78.60108 35.8615)"
"ALAMOSA FAM MED CTR VWHS PHARM","1710 1st St",,"Alamosa","CO","81101","2022-08-24T00:00:00.000","http://www.vwhs.org","719-589-3658","POINT (-105.882825 37.472205)"
"WAUSAU FAMILY PHARMACY","630 S. 3RD AVE",,"WAUSAU","WI","54401",,,,"POINT (-89.639591 44.95605)"
"Optum Serve - South El Monte","10408 Vacco Street","Suite A ATTN COVID Testing","South El Monte","CA","91733","2022-08-24T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-118.04538 34.04726)"
"WALGREENS STORE #06204","7530 ROSWELL RD",,"SANDY SPRINGS","GA","30350","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-7530+roswell+roswell+rd-sandy%20springs-ga-30350/id=6204",,"POINT (-84.366 33.9604)"
