Name,Type,Breed,Color,Sex,Size,Date Of Birth,Impound Number,Kennel Number,Animal ID,Intake Date,Outcome Date,Days in Shelter,Intake Type,Intake Subtype,Outcome Type,Outcome Subtype,Intake Condition,Outcome Condition,Intake Jurisdiction,Outcome Jurisdiction,Outcome Zip Code,Location,Count
KEETRA,CAT,DOMESTIC SH,BLACK,Spayed,SMALL,07/29/2008,K14-010031,CS05,A309526,07/29/2014,08/29/2014,31,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
GEORGE,CAT,PERSIAN,WHITE/GRAY,Neutered,SMALL,08/07/1999,K14-010053,SMM,A309565,07/30/2014,08/07/2014,8,TRANSFER,VET_HOSP,RETURN TO OWNER,OVER THE COUNTER_PRVS,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
KAIKA,CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,07/30/2013,K14-010047,CS04,A309550,07/30/2014,08/15/2014,16,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
FELIX,CAT,DOMESTIC SH,BLACK,Neutered,SMALL,07/31/1997,K14-010063,TX,A309589,07/31/2014,08/01/2014,1,TRANSFER,VET_HOSP,RETURN TO OWNER,OVER THE COUNTER_MCHIP,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,COUNTY,COUNTY,95465,"95465(38.406591, -123.001365)",1
,CAT,DOMESTIC LH,BLACK/WHITE,Neutered,SMALL,01/02/2014,K14-010081,MISSING,A309639,08/02/2014,08/06/2014,4,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,COUNTY,94952,"94952(38.236012, -122.730241)",1
*FROSTY,CAT,SIAMESE,LYNX PT,Spayed,KITTN,07/05/2014,K14-010104,LOBBY,A309714,08/04/2014,09/12/2014,39,TRANSFER,VET_HOSP,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,SANTA ROSA,COUNTY,95403,"95403(38.486997, -122.749134)",1
*SETH,CAT,DOMESTIC SH,BRN TABBY/GRAY,Neutered,KITTN,04/20/2014,K14-010099,LOBBY,A309709,08/04/2014,10/10/2014,67,TRANSFER,VET_HOSP,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
,CAT,DOMESTIC SH,BRN TABBY,Neutered,MED,08/04/2006,K14-010101,TX,A309711,08/05/2014,08/11/2014,6,TRANSFER,VET_HOSP,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
,CAT,DOMESTIC SH,BLACK/WHITE,Unknown,KITTN,06/20/2014,K14-010109,CI01,A309727,08/05/2014,08/07/2014,2,TRANSFER,VET_HOSP,EUTHANIZE,ILL SEVERE,TREATABLE/REHAB,UNTREATABLE,SANTA ROSA,,,,1
HANK,CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,05/01/2014,K14-010112,LOBBY,A309739,08/05/2014,09/04/2014,30,TRANSFER,VET_HOSP,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,SANTA ROSA,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1
*O'TOOLE,CAT,DOMESTIC SH,ORANGE/WHITE,Neutered,KITTN,05/11/2014,K14-010151,WESTFARM,A309851,08/06/2014,08/22/2014,16,STRAY,FIELD,ADOPTION,WESTFARM,HEALTHY,HEALTHY,SANTA ROSA,*SEBASTOPOL,95472,"95472(38.394388, -122.850998)",1
,CAT,DOMESTIC SH,CALICO,Female,SMALL,,K14-010134,TX,A309819,08/06/2014,08/07/2014,1,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
TIGER,CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,SMALL,02/07/2013,K14-010156,CS04,A309877,08/07/2014,08/29/2014,22,STRAY,COMM CAT,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
TEDDY,CAT,DOMESTIC SH,ORANGE/WHITE,Neutered,SMALL,07/09/1999,K14-010161,TX,A308892,08/07/2014,08/14/2014,7,OWNER SURRENDER,FIELD,EUTHANIZE,ILL SEVERE,TREATABLE/REHAB,UNTREATABLE,SANTA ROSA,,,,1
,CAT,DOMESTIC SH,BLACK,Spayed,SMALL,,K14-010169,CS06,A309894,08/07/2014,08/09/2014,2,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
SQUEAK,CAT,DOMESTIC SH,GRAY/WHITE,Neutered,SMALL,04/09/2010,K14-010181,CS05,A305004,08/08/2014,09/09/2014,32,TRANSFER,VET_HOSP,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,*SEBASTOPOL,95472,"95472(38.394388, -122.850998)",1
*MILO,CAT,DOMESTIC SH,ORG TABBY,Neutered,KITTN,07/11/2014,K14-010199,49ERPET,A309996,08/09/2014,09/24/2014,46,STRAY,OVER THE COUNTER,ADOPTION,49ER PET,TREATABLE/REHAB,HEALTHY,COUNTY,COUNTY,94952,"94952(38.236012, -122.730241)",1
RASCAL,CAT,DOMESTIC SH,GRAY,Neutered,KITTN,05/10/2014,K14-010196,LOBBY,A309993,08/09/2014,08/22/2014,13,STRAY,COMM CAT,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95403,"95403(38.486997, -122.749134)",1
*ALLIE,CAT,DOMESTIC MH,BRN TABBY/WHITE,Spayed,KITTN,05/12/2014,K14-010185,CA02,A309979,08/09/2014,08/27/2014,18,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
*MAYA,CAT,DOMESTIC SH,TORTIE,Spayed,KITTN,06/20/2014,K14-010203,LOBBY,A310000,08/09/2014,11/12/2014,95,STRAY,OVER THE COUNTER,ADOPTION,INTERNET,TREATABLE/REHAB,HEALTHY,COUNTY,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC MH,BLACK,Neutered,KITTN,04/10/2014,K14-010188,CS06,A309982,08/09/2014,08/12/2014,3,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
*MINDY,CAT,DOMESTIC SH,BLUE CREAM,Spayed,KITTN,07/11/2014,K14-010202,49ERPET,A309999,08/09/2014,10/06/2014,58,STRAY,OVER THE COUNTER,ADOPTION,49ER PET,TREATABLE/REHAB,HEALTHY,COUNTY,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1
SMOKEY,CAT,DOMESTIC SH,GRAY,Neutered,KITTN,05/10/2014,K14-010197,WESTFARM,A309994,08/09/2014,08/24/2014,15,STRAY,COMM CAT,ADOPTION,WESTFARM,HEALTHY,HEALTHY,SANTA ROSA,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
*CANDY,CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,07/11/2014,K14-010200,49ERPET,A309997,08/09/2014,10/03/2014,55,STRAY,OVER THE COUNTER,ADOPTION,49ER PET,TREATABLE/REHAB,HEALTHY,COUNTY,*COTATI,94931,"94931(38.325442, -122.71081)",1
*JENNY,CAT,DOMESTIC MH,GRAY/WHITE,Spayed,KITTN,05/12/2014,K14-010186,CA02,A309980,08/09/2014,08/15/2014,6,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
*ABBY,CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,05/12/2014,K14-010184,CA02,A309978,08/09/2014,08/13/2014,4,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95403,"95403(38.486997, -122.749134)",1
KITTY BOOBOO,CAT,DOMESTIC SH,GRAY,Spayed,KITTN,05/10/2014,K14-010195,CA02,A309992,08/09/2014,08/14/2014,5,STRAY,COMM CAT,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1
BUDDY HOLLY,CAT,DOMESTIC LH/MAINE COON,ORG TABBY,Neutered,SMALL,07/18/2011,K14-010187,CS04,A309183,08/09/2014,09/13/2014,35,ADOPTION RETURN,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,TREATABLE/REHAB,OUT OF COUNTY,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
*BUFFY,CAT,DOMESTIC SH,BUFF,Neutered,KITTN,07/11/2014,K14-010198,49ERPET,A309995,08/09/2014,09/26/2014,48,STRAY,OVER THE COUNTER,ADOPTION,49ER PET,TREATABLE/REHAB,HEALTHY,COUNTY,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC SH,GRAY,Spayed,SMALL,08/11/2012,K14-010190,CS06,A309983,08/09/2014,08/12/2014,3,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
*TIGER,CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,07/11/2014,K14-010201,49ERPET,A309998,08/09/2014,10/17/2014,69,STRAY,OVER THE COUNTER,ADOPTION,49ER PET,TREATABLE/REHAB,HEALTHY,COUNTY,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1
,CAT,DOMESTIC SH,BLACK,Unknown,SMALL,,K14-010247,RECEIVING,A310073,08/12/2014,08/12/2014,0,STRAY,COMM CAT,ESCAPED/STOLEN,EN ROUTE,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,,,,1
*DJ FUNGUY,CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,08/18/2013,K14-010242,WESTFARM,A310058,08/12/2014,09/17/2014,36,STRAY,OVER THE COUNTER,ADOPTION,WESTFARM,HEALTHY,HEALTHY,*WINDSOR,COUNTY,95441,"95441(38.729916, -122.883041)",1
,CAT,DOMESTIC SH,BLK TABBY,Unknown,KITTN,08/05/2014,K14-010238,TX,A310050,08/12/2014,08/12/2014,0,STRAY,OVER THE COUNTER,TRANSFER,HSSC,TREATABLE/REHAB,TREATABLE/REHAB,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC SH,BLACK,Neutered,SMALL,10/12/2013,K14-010243,CS06,A310067,08/12/2014,08/15/2014,3,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,COUNTY,95465,"95465(38.406591, -123.001365)",1
NELL,CAT,DOMESTIC SH,CALICO,Spayed,SMALL,07/11/2013,K14-010255,CS04,A308959,08/12/2014,08/21/2014,9,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,HSSC,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC SH,BLACK,Unknown,SMALL,,K14-010246,TX,A310072,08/12/2014,08/12/2014,0,STRAY,FIELD,EUTHANIZE,INJ SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
,CAT,DOMESTIC SH,BLK TABBY,Unknown,KITTN,08/05/2014,K14-010239,TX,A310051,08/12/2014,08/12/2014,0,STRAY,OVER THE COUNTER,TRANSFER,HSSC,TREATABLE/REHAB,TREATABLE/REHAB,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC SH,BLK TABBY,Unknown,KITTN,08/05/2014,K14-010240,TX,A310052,08/12/2014,08/12/2014,0,STRAY,OVER THE COUNTER,DIED,IN KENNEL,TREATABLE/REHAB,DEAD,COUNTY,,,,1
*MOE,CAT,DOMESTIC SH,BLACK,Neutered,KITTN,05/27/2014,K14-010268,LOBBY,A310117,08/13/2014,11/29/2014,108,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
*HARLEY,CAT,DOMESTIC SH,GRAY TABBY,Neutered,SMALL,04/14/2014,K14-010264,LOBBY,A310111,08/13/2014,08/21/2014,8,STRAY,COMM CAT,TRANSFER,HSSC,HEALTHY,HEALTHY,*WINDSOR,COUNTY,95407,"95407(38.403734, -122.736775)",1
ACE,CAT,DOMESTIC SH,BLACK,Neutered,KITTN,05/27/2014,K14-010266,LOBBY,A310114,08/13/2014,12/12/2014,121,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
COONTER,CAT,DOMESTIC SH,WHITE/BLACK,Neutered,KITTN,06/27/2014,K14-010267,CA02,A310115,08/13/2014,09/30/2014,48,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,,96080,"96080(40.166581, -122.371305)",1
*RACHAEL,CAT,DOMESTIC SH,CALICO/WHITE,Spayed,SMALL,04/13/2014,K14-010262,LOBBY,A310109,08/13/2014,08/22/2014,9,STRAY,COMM CAT,ADOPTION,WALKIN,HEALTHY,HEALTHY,*WINDSOR,COUNTY,95403,"95403(38.486997, -122.749134)",1
*NAPOLEON,CAT,DOMESTIC MH,GRAY,Neutered,SMALL,06/13/2014,K14-010259,CA02,A310105,08/13/2014,08/21/2014,8,STRAY,COMM CAT,ADOPTION,WALKIN,HEALTHY,HEALTHY,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
*HARRY,CAT,DOMESTIC SH,GRAY TABBY,Neutered,SMALL,04/14/2014,K14-010263,LOBBY,A310110,08/13/2014,08/16/2014,3,STRAY,COMM CAT,ADOPTION,INTERNET,HEALTHY,HEALTHY,*WINDSOR,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
CALI,CAT,DOMESTIC SH,CALICO,Spayed,SMALL,04/14/2014,K14-010290,LOBBY,A310170,08/14/2014,08/27/2014,13,STRAY,COMM CAT,ADOPTION,WALKIN,HEALTHY,HEALTHY,*WINDSOR,OUT OF COUNTY,59911,"59911(47.951935, -113.937122)",1
*LIGHTFOOT,CAT,DOMESTIC SH,BLACK,Neutered,SMALL,04/25/2014,K14-010277,SMM,A310150,08/14/2014,08/26/2014,12,QUARANTINE,FIELD_RETURN TO OWNER,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
*COSTELLO,CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,04/14/2014,K14-010289,LOBBY,A310169,08/14/2014,08/28/2014,14,STRAY,COMM CAT,ADOPTION,WALKIN,HEALTHY,HEALTHY,*WINDSOR,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
*CLAUDIA,CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,KITTN,07/29/2014,K14-010279,FOSTER,A310153,08/14/2014,12/24/2014,132,STRAY,FIELD,ADOPTION,,TREATABLE/REHAB,HEALTHY,COUNTY,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1
,CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,,K14-010282,CS06,A310157,08/14/2014,08/19/2014,5,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*KYLEE,CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,04/14/2014,K14-010286,LOBBY,A310161,08/14/2014,09/30/2014,47,STRAY,COMM CAT,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
DOBBY,CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,SMALL,04/14/2014,K14-010288,LOBBY,A310168,08/14/2014,08/23/2014,9,STRAY,COMM CAT,ADOPTION,WALKIN,HEALTHY,HEALTHY,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
,CAT,DOMESTIC MH,BLACK,Unknown,SMALL,,K14-010278,TX,A310152,08/14/2014,08/14/2014,0,STRAY,FIELD,EUTHANIZE,INJ SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
,CAT,DOMESTIC SH,GRAY/WHITE,Neutered,SMALL,,K14-010287,SMM,A310167,08/14/2014,08/17/2014,3,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
STELLA,CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,06/03/2006,K14-010283,CS05,A264021,08/14/2014,08/27/2014,13,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,*WINDSOR,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1
OLIVER,CAT,DOMESTIC SH,BUFF/WHITE,Neutered,SMALL,02/01/2012,K14-010308,CS04,A287737,08/15/2014,09/03/2014,19,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1
*MIDNIGHT,CAT,DOMESTIC SH,BLACK,Neutered,SMALL,06/15/2014,K14-010309,CA02,A310206,08/15/2014,08/26/2014,11,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,TREATABLE/MANAGEABLE,*WINDSOR,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*COMET,CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,SMALL,07/31/2014,K14-010301,CA02,A310197,08/15/2014,10/15/2014,61,TRANSFER,VET_HOSP,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
MANDY,CAT,DOMESTIC LH,CALICO/WHITE,Spayed,SMALL,08/15/2001,K14-010307,CS05,A310204,08/15/2014,01/10/2015,148,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/MANAGEABLE,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*CELESTE,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,07/31/2014,K14-010302,CA03,A310198,08/15/2014,10/15/2014,61,TRANSFER,VET_HOSP,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
DILLON,CAT,DOMESTIC SH,BLACK,Neutered,SMALL,10/22/2010,K14-010306,CA02,A310203,08/15/2014,10/22/2014,68,TRANSFER,VET_HOSP,ADOPTION,INTERNET,HEALTHY,HEALTHY,COUNTY,COUNTY,95448,"95448(38.618857, -122.861927)",1
*SIRIUS,CAT,DOMESTIC SH,GRAY/WHITE,Neutered,SMALL,07/15/2014,K14-010296,49ERPET,A310192,08/15/2014,11/16/2014,93,TRANSFER,VET_HOSP,ADOPTION,49ER PET,HEALTHY,HEALTHY,COUNTY,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1
*GOBLIN,CAT,DOMESTIC SH,BLACK,Neutered,KITTN,06/30/2014,K14-010297,LOBBY,A310193,08/15/2014,09/18/2014,34,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*AURORA,CAT,DOMESTIC SH,WHITE/BRN TABBY,Spayed,SMALL,07/31/2014,K14-010305,49ERPET,A310201,08/15/2014,10/27/2014,73,TRANSFER,VET_HOSP,ADOPTION,49ER PET,HEALTHY,HEALTHY,COUNTY,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1
*ORION,CAT,DOMESTIC SH,BLK TABBY,Neutered,SMALL,07/31/2014,K14-010298,CA02,A310194,08/15/2014,10/15/2014,61,TRANSFER,VET_HOSP,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
,CAT,DOMESTIC SH,BLACK,Neutered,SMALL,,K14-010304,TX,A310200,08/15/2014,08/15/2014,0,TRANSFER,VET_HOSP,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
FREYA,CAT,DOMESTIC SH,BRN TABBY/TORTIE,Spayed,KITTN,07/25/2014,K14-010322,LOBBY,A310243,08/16/2014,10/17/2014,62,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
PERCEPHONY,CAT,DOMESTIC SH,BRN TABBY/TORTIE,Spayed,KITTN,07/25/2014,K14-010323,LOBBY,A310245,08/16/2014,10/18/2014,63,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,,K14-010319,CS06,A310237,08/16/2014,08/21/2014,5,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,COUNTY,94952,"94952(38.236012, -122.730241)",1
,CAT,DOMESTIC SH,BRN TABBY,Neutered,MED,,K14-010316,CS06,A310236,08/16/2014,08/19/2014,3,STRAY,COMM CAT,TRANSFER,FORGOTTEN,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
,CAT,DOMESTIC SH,BLACK,Unknown,SMALL,,K14-010315,CS06,A310235,08/16/2014,08/19/2014,3,STRAY,COMM CAT,TRANSFER,FORGOTTEN,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,*WINDSOR,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*MAGGIE,CAT,DOMESTIC SH,BLACK,Spayed,SMALL,08/29/2012,K14-010314,CS05,A310234,08/16/2014,09/09/2014,24,STRAY,FIELD,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,COUNTY,OUT OF COUNTY,94903,"94903(38.015961, -122.546013)",1
DELIAH,CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,08/20/2006,K14-010348,CA03,A310296,08/18/2014,08/20/2014,2,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_PRVS,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
,CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,08/18/2013,K14-010346,CS06,A310294,08/18/2014,08/21/2014,3,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1
,CAT,DOMESTIC SH,WHITE/BRN TABBY,Neutered,SMALL,,K14-010364,CS06,A310327,08/19/2014,08/22/2014,3,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*ARIEL,CAT,DOMESTIC LH,BLACK,Spayed,KITTN,04/19/2014,K14-010377,WESTFARM,A310353,08/19/2014,10/01/2014,43,STRAY,FIELD,ADOPTION,WESTFARM,HEALTHY,HEALTHY,COUNTY,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1
FRATELLO,CAT,DOMESTIC SH,ORG TABBY/WHITE,Neutered,KITTN,06/19/2014,K14-010370,CA02,A310337,08/19/2014,09/13/2014,25,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
*DYLAN,CAT,DOMESTIC SH,ORG TABBY/WHITE,Neutered,KITTN,06/19/2014,K14-010369,CA02,A310336,08/19/2014,09/09/2014,21,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,SANTA ROSA,COUNTY,95472,"95472(38.394388, -122.850998)",1
TOMMY,CAT,DOMESTIC LH,BRN TABBY,Neutered,KITTN,06/18/2014,K14-010378,LOBBY,A310357,08/19/2014,09/05/2014,17,STRAY,FIELD,ADOPTION,REFERRAL,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
TED,CAT,DOMESTIC SH,ORG TABBY,Neutered,SMALL,02/19/2014,K14-010356,CA03,A310314,08/19/2014,08/21/2014,2,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95404,"95404(38.458384, -122.675588)",1
,CAT,DOMESTIC SH,GRAY TABBY,Female,SMALL,09/03/2004,K14-010373,SMM,A310342,08/19/2014,09/03/2014,15,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
*SAL,CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,06/19/2014,K14-010371,CA02,A310338,08/19/2014,09/12/2014,24,STRAY,OVER THE COUNTER,ADOPTION,REFERRAL,TREATABLE/REHAB,HEALTHY,SANTA ROSA,COUNTY,95441,"95441(38.729916, -122.883041)",1
,CAT,DOMESTIC SH,WHITE/BRN TABBY,Spayed,SMALL,,K14-010365,CS06,A310328,08/19/2014,08/22/2014,3,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*ERIC,CAT,DOMESTIC LH,BLACK,Neutered,KITTN,04/19/2014,K14-010376,WESTFARM,A310350,08/19/2014,09/25/2014,37,STRAY,FIELD,ADOPTION,WESTFARM,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
*MIKE,CAT,DOMESTIC SH,ORG TABBY,Neutered,KITTN,06/19/2014,K14-010368,CA02,A310335,08/19/2014,09/04/2014,16,STRAY,OVER THE COUNTER,ADOPTION,INTERNET,TREATABLE/MANAGEABLE,HEALTHY,SANTA ROSA,COUNTY,95465,"95465(38.406591, -123.001365)",1
,CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,08/20/2011,K14-010396,CA03,A310389,08/20/2014,08/22/2014,2,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
,CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,,K14-010400,CS06,A310393,08/20/2014,08/26/2014,6,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,TREATABLE/MANAGEABLE,*WINDSOR,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
,CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,,K14-010401,CS06,A368116,08/20/2014,08/26/2014,6,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,TREATABLE/MANAGEABLE,*WINDSOR,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
