"company_name","business_description","street_address","city","state","county","phone","fax","email","commodity_codes"
"Deltamine Inc.","Information Technology,","1440 Broadway, 23rd Floor","New York","NY","New York","212-537-5899","888-962-0004","bids@deltamine.com","42343 - Computer and Computer Peripheral Equipment and Software Merchant Wholesalers; 51821 - Data Processing, Hosting, and Related Services; 541430 - Communication design services, visual; 541511 - Custom Computer Programming Services; 541512 - Computer hardware consulting services or consultants; 541512 - Computer Systems Design Services; 541512 - Systems integration design consulting services, computer; 541513 - Computer systems facilities (i.e., clients' facilities) management and operation services; 541519 - Other Computer Related Services; 541611 - Administrative Management and General Management Consulting Services; 541612 - Human resource consulting services; 541690 - Other Scientific and Technical Consulting Services; 541810 - Advertising agencies; 54199 - All Other Professional, Scientific, and Technical Services; 561110 - Management services (except complete operation of client's business); 56121 - Facilities Support Services; 561320 - Temporary help services; 561410 - Word processing services; 611420 - Computer Training; 611430 - Professional and Management Development Training; 611430 - Professional development training"
"Deluxe Delivery Systems Inc","Courier and Messenger Services Packing and Crating;","64 WEST 48TH STREET 4TH","NEW YORK","NY","New York","212-376-4500","212-293-0395","ryan@deluxedelivery.com","484110 - General freight trucking, local; 488991 - Packing and Crating; 492110 - Couriers and Express Delivery Services; 492210 - Local Messengers and Local Delivery; 810 - Trucking - Freight - Container"
"Deluxe Super Shine",,"1492 Park Place, #2C","Brooklyn","NY","Kings","718-498-2665","718-498-2665","tsegaz@aol.com","611430 - Professional and Management Development Training; 611430 - Professional development training"
"DENNISON ELECTRIC CORP","ELECTRICAL SERVICES;","37-31 58th Street","Woodside","NY","New York","718-341-6544","718-525-3931","dennisonelectric@yahoo.com","238210 - Electrical Contractors and Other Wiring Installation Contractors; 916 - Building Construction - Electrical"
"DENOG PROTECTIVE SECURITY SERVICES INC","Denog Protective Security Services, Inc. is a full service interactive security guard and watch patrol agency, specializing in providing professional and qualitative security guard and watch patrol services, armed and unarmed.","2303 Hughes Avenue","BRONX","NY","Bronx","718-216-6013","347-427-2458","info@denogprotectivesecurityservices.com","561612 - Security guards and patrol services"
"DEN-VIC CONTRACTING INC","Pavement Markings And Snowplowable Reflectorized Markers;","6 RON COURT","COMMACK","NY","Suffolk","631-543-8537","631-864-8814","dvdmj@aol.com","237310 - Highway, Street, and Bridge Construction; 640 - REFLECTORIZED PAVEMENT MARKING PAINT; 646 - DELINEATORS, REFERENCE MARKERS AND SNOWPLOWING MARKERS; 685 - EPOXY REFLECTORIZED PAVEMENT MARKINGS; 687 - THERMOPLASTIC REFLECTORIZED PAVEMENT MARKINGS; 688 - PREFORMED REFLECTORIZED PAVEMENT MARKINGS"
"Departure Media, Inc.","airport advertising concessionaire","180 Meeting St., Ste 310","Charleston","SC","Charleston","843-200-2555","843-571-2294","lcbensen@departure-media.com","541810 - Advertising agencies; 541840 - Advertising media representatives (i.e., independent of media owners); 541850 - Advertising, aerial; 91501 - Advertising Agency Services"
"Desiclub, Inc.","On-line media & advertising.","60 Knoll Crescent, Suite 2H","Bronx","NY","Bronx","646-320-0030","734-468-6167","editor@desiclub.com","541430 - Communication design services, visual"
"Designed by Carlos, Inc.","GRAPHIC DESIGN","533 West 142nd Street","New York","NY","New York","347-277-6377",,"carlos@designedbycarlos.com","541430 - Graphic design services"
"Design Services, Inc.","Drafting Services;","722 Riga Mumford Road","Churchville","NY","Monroe","585-548-5015","585-548-5052","nwells@design-services-inc.com","541340 - Drafting services; 541380 - Testing Laboratories; 090 - OTHER"
"Design Systems Group","ENVIRONMENTAL GRAPHICS AND ARCHITECTURAL SIGNAGE;","23 Waverly Place","New York","NY","New York","212-242-3366","212-242-3399","slabouvie@studiolimage.com","541430 - Graphic design services; 541490 - Other Specialized Design Services"
"DESTINY MANAGEMENT SERVICES LLC","We are management consulting firm that provides business solutions to the goverment and private sectors clients in the areas of information technology, financial managements and accounting, staff augmentation and training.","8737 Colesville Road, Suite 710","SILVER SPRING","MD","Montgomery","301-650-0047","301-650-5945","donnam@destinymgmtsvcs.com","541219 - Other Accounting Services; 541519 - Other Computer Related Services; 541611 - Administrative Management and General Management Consulting Services; 541618 - Other Management Consulting Services; 561320 - Temporary help services"
"DES Wholesale, LLC","Broker - Gasoline, Diesel, BioDiesel, Natural Gas and Electric Energy.","12600 Deerfield Parkway, Suite 100","Milton","GA",,"678-828-4301","678-826-0742","info@diversifiedenergysupply.com","221210 - Natural gas brokers; 425120 - Petroleum brokers"
"Deuce and a Quarter, Inc.","Glass;Glass Installation, Glass Repair, Glass Glazing, Glass Replacement, glazed curtain walls, windows, fire-rated glass, safety glass, glass entrances, glass storefronts, window materials, window methods","8 Milrose Lane","Chestnut Ridge","NY","Rockland","201-489-1139","201-449-1570","alcanglass@gmail.com","238150 - Glass and Glazing Contractors; 811122 - Glass installation, automotive repair"
"Deutscher & Daughter, Inc.","DISTRIBUTOR OF DOORS FRAMES AND ARCHITECTURAL AND ELECTRONIC HARDWARE;","105-07 150TH STREET","JAMAICA","NY","Queens","718-291-5600","718-658-4426","rdeutscher@dddoors.com","423390 - Other Construction Material Merchant Wholesalers"
"DFW Ghani Investments, LLC","Limited Service Restaurants; Full Service Restaurants; Convenience Stores; Food Service Contractors; Candy Store (packaged candy); Snack bars (e.g., cookies , popcorn, pretzels), fixed location; Retail Food & Fuel, News & Gifts, Duty Free; ; ; ;","700 E. Berry St.","Fort Worth","TX","Tarrant","254-337-1125","682-214-1535","eshake@msn.com","445120 - Convenience Stores; 445292 - Candy stores, packaged, retailing only; 722310 - Food Service Contractors; 722511 - Full-Service Restaurants; 722513 - Limited-Service Restaurants; 722515 - Snack bars (e.g., cookies, popcorn, pretzels), fixed location"
"Diamond Security Services Ltd","Security.","125 LAKEWAY DRIVE","BABYLON","NY","Suffolk","631-920-6583","631-920-6584","dss2@diamondsecurityservices.com","561612 - Security guards and patrol services; 901 - Guard & Patrol Services"
"DIAS TRUCKING","General Freight Trucking Local","PO Box 11902","SYRACUSE","NY","Onondaga","315-762-4991",,,"484110 - General freight trucking, local; 830 - Trucking - Loose material"
"Diaz Electric of NewYork Inc","ELECTRICAL CONTRACTING;","247 Prospect Ave, 4th FL, Suite P","Brooklyn","NY","New York","800-605-7620","800-605-7620","ana@diazelectricny.com","238210 - Electrical Contractors and Other Wiring Installation Contractors"
"Die Hard Excavation And Technologies, Inc.","Directional Boring Drilling Excavation;","7654 SMITH ROAD","ROME","NY","Oneida","315-337-2454","315-337-1015","maryschmidt@diehardexcavation.com","237130 - Power and Communication Line and Related Structures Construction; 237990 - Other Heavy and Civil Engineering Construction; 238910 - Site Preparation Contractors; 203 - EXCAVATION AND EMBANKMENT; 206 - TRENCH, CULVERT AND STRUCTURE EXCAVATION; 604 - DRAINAGE STRUCTURES; 610 - GROUND VEGETATION - PREPARATION, ESTABLISHMENT AND MANAGEMENT; 614 - PRUNING, IMPROVING AND REMOVING EXISTING VEGETATION; 650 - TRENCHLESS INSTALLATION OF CASING; 663 - WATER SUPPLY UTILITIES; 664 - SANITARY SEWER UTILITIES; 960 - Manufacturer Representative/Broker; 999 - Miscellaneous - Not Elsewhere Classified (NEC)"
"Diesel Electrical Equipment, Inc.","Sale and service of electrical components for locomotive and transit vehicle application;","139 N. Griffith Boulevard","Griffith","IN",,"219-922-1848","219-922-1849","susan@dieselelectricalequipment.com","335931 - Current-Carrying Wiring Device Manufacturing; 336510 - Railroad rolling stock manufacturing; 423610 - Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers; 423860 - Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers"
"DIGERONIMO PC","Planning; Architecture; Interiors; Construction Management; Licensed Building Code; Intrusion Security; Anti-terrorisms","650 From Road, Suite 560","Paramus","NJ","Bergen","201-634-1100","201-634-1138","mail@digeronimo-pc.com","23621 - Industrial Building Construction; 236220 - Commercial and Institutional Building Construction; 236220 - Construction management, commercial and institutional building; 541370 - Surveying and mapping services (except geophysical); 541410 - Interior design services; 541512 - Computer Systems Design Services; 541614 - Freight rate consulting services; 541614 - Freight traffic consulting services; 541614 - Process, Physical Distribution, and Logistics Consulting Services; 541614 - Transportation management consulting services; C-ARCHTCRL - Architectural; C-CONSMGMT - Construction Mgmt; C-ENGEERNG - Engineering; C-TRANSPLG - Transportation Planning; K-ENGEERNG - Engineering; K-SURVEYNG - Surveying; R-ARCHTCRL - Architectural; R-CONSINSP - Construction Inspection; R-CONSMGMT - Construction Mgmt; R-ENGEERNG - Engineering; R-INTRDSGN - Interior Designers; R-PLANNERS - Planners; R-SURVEYNG - Surveying; R-TRANSPLG - Transportation Planning"
"Diggs Construction, LLC","Diggs Construction LLC is a full construction management firm. We play a critica role by representing the owner to manage ll aspects of their construction program, from project inception to close out.","3101 East 9th Street","Wichita","KS","Sedgwick","316-691-1255","316-691-1833","ddiggs@diggsbuild.com","236220 - Commercial and Institutional Building Construction; 237990 - Construction management, tunnel; 237990 - Other Heavy and Civil Engineering Construction"
"Dig It of New York LLC","Tandem Dump Truck Rental Services Building Site Preparation and Equipment Rental Firm;","3529 Broadway Street","Cheektowaga","NY","Erie","716-684-7232","716-684-7732","mserafini@digitofny.com","238910 - Site Preparation Contractors; 484220 - Specialized Freight (except Used Goods) Trucking, Local; 532490 - Other Commercial and Industrial Machinery and Equipment Rental and Leasing; 201 - CLEARING GRUBBING; 202 - REMOVAL OF STRUCTURES & OBSTRUCTIONS; 203 - EXCAVATION AND EMBANKMENT; 206 - TRENCH, CULVERT AND STRUCTURE EXCAVATION; 910 - Equipment Rental & Leasing w/o Operator"
"Dikita Enterprises Inc.","TRANSPORTATION PLANNING CONSTRUCTION MANAGEMENT MANAGEMENT CONSULTING SERVICES COMPUTER SYSTEMS DESIGN SERVICES;","1420 W. Mockingbird Lane, Suite 600","Dallas","TX",,"214-634-8844","214-638-7406","ewilliams@dikita.com","237990 - Other Heavy and Civil Engineering Construction; 541611 - Administrative Management and General Management Consulting Services; 541618 - Other Management Consulting Services; 561499 - All Other Business Support Services"
"Direct Digital Photography Inc","COMMERCIAL PHOTOGRAPHY AND VIDEO CONSTRUCTION PHOTOGRAPHY;","21 RED LEAF LANE","COMMACK","NY","Suffolk","631-670-7105",,"cathy@directdigitalphoto.com","541922 - Commercial Photography"
"Distinct Engineering Solutions, Inc.","Civil Engineering; Geotechnical Engineering; Environmental Engineering; Instrumentation; Air Monitoring; Vibration; Noise Monitoring","425 Old Georges Road","North Brunswick","NJ","Middlesex","732-658-1052","732-398-1699","rtirumala@distinctengineering.com","238910 - Soil compacting; 541330 - Engineering consulting services; 541380 - Testing laboratories (except medical, veterinary); 541611 - Administrative Management and General Management Consulting Services; 541620 - Environmental consulting services; 541690 - Safety consulting services; 562910 - Remediation services, environmental; C-ENGEERNG - Engineering; K-CAD/CAM* - Cad/Cam; K-ENGEERNG - Engineering; K-SURVEYNG - Surveying; R-CAD/CAM* - Cad/Cam; R-CIVIL*** - Civil; R-CONSINSP - Construction Inspection; R-DRFTSMEN - Draftsmen; R-ENGEERNG - Engineering; R-ENVIRONM - Environmental; R-PROJMGMT - Project Management; R-SURVEYNG - Surveying"
"Divad Concrete Inc.","Concrete, Curb And Gutters, Reinforcing Steel For Concrete Structures, Sidewalks, Driveways, And Bike Paths, Cast in Place Concrete, Curbs, Sidewalks, Aprons,Rebar, Pavement, Structural Concrete;","PO Box 1179","Ronkonkoma","NY","Suffolk","631-588-4404","631-588-4488","spdivad1@yahoo.com","238110 - Poured Concrete Foundation and Structure Contractors; 238120 - Structural Steel and Precast Concrete Contractors; 238990 - All Other Specialty Trade Contractors; 555 - STRUCTURAL CONCRETE; 556 - REINFORCING STEEL FOR CONCRETE STRUCTURES; 608 - SIDEWALKS, DRIVEWAYS, AND BICYCLE PATHS; 609 - CURB AND CURB & GUTTERS"
"Diversified Technologies, LLC","Employment placement","100 Peachtree Street, Suite 1910","Atlanta","GA","Fulton","404-522-8112","404-522-8113","tthomas@dictechllc.com","561311 - Employment Placement Agencies"
"Diversity Food Brands, LLC","Management and Consulting and Administrative services, including Airport Concession management services.","53 Stonebridge Rd.","Montclair","NJ","Essex","917-690-6463","973-744-0367","jkeys@diversityfoodbrands.com","454210 - Vending Machine Operators; 541611 - Administrative Management and General Management Consulting Services; 561110 - Office administration services; 722513 - Limited-Service Restaurants"
"Divine Environmental Inc","ASBESTOS INSPECTION AND AIR MONITORING LEAD INSPECTION","55 Berkeley Terrace","Irvington","NJ",,"201-483-9788","201-483-9789","divineenvironmental@aol.com","541380 - Testing Laboratories; 541620 - Environmental consulting services; 562910 - Environmental remediation services; 562910 - Remediation Services"
"Divitta Alexander, PLLC","Law Firm;","96 Rand Avenue","Buffalo","NY","Erie","716-725-3123","716-873-2238","da@divittalaw.com","541110 - Offices of Lawyers; 541191 - Title Abstract and Settlement Offices"
"DKI Engineering & Consulting USA PC","DKI and affiliates have been providing engineering, planning, construction management and program management oversight services for transportation and environmental infrastructures thoughout the United States and Mexico for over 30 years.;","632 PLANK ROAD, SUITE 208","CLIFTON PARK","NY","Saratoga","518-373-4999","518-373-6657","dki123@aol.com","237310 - Construction management, highway, road, street and bridge; 541330 - Engineering services; 541690 - Other Scientific and Technical Consulting Services; 010A - HIGHWAY DESIGN PHASES I-IV; 010B - HIGHWAY DESIGN PHASES V-VI; 010C - ROADWAY LIGHTING; 010D - DRAINAGE; 010E - UTILITIES; 010F - CONSTRUCTIBILITY; 010G - ESTIMATING; 010H - SPECIFICATIONS; 010I - BRIDGE INSPECTION; 010J - BRIDGE DESIGN PHASES I-IV; 010K - BRIDGE DESIGN PHASES V-VI; 010L - TRANSPORTATION PLANNING; 010M - TRAFFIC ENGINEERING, MODELING & FORECASTING; 010N - SIGNALS; 010P - HYDRAULICS; 010Q - HYDROLOGY; 010R - MECHANICAL DESIGN; 010S - ELECTRICAL DESIGN; 010T - RAILROAD PLANNING AND DESIGN; 010U - AVIATION PLANNING AND DESIGN; 010V - WATERFRONT/PORT DESIGN; 050A - CONSTRUCTION INSPECTION; 080B - AIR QUALITY; 080C - WATER QUALITY; 080D - WETLANDS; 080E - NOISE; 080F - ECOLOGY; 080J - VISUAL RESOURCE; 080K - CULTURAL RESOURCE ASSESSMENT; 090A - COMPUTER SUPPORT SERVICES (OFFICE OPERATIONS)"
