"unique_case_id","electric_utility","county","region","climate_zone","kwh_category","therm_category","data_origin","survey_method","case_disposition","construction_type","dwelling_type","skylights","tubular_skylights","large_window_areas","no_natural_lighting_method_above","dimmer_switch","_3_way_bulb","occupancy_motion_sensor","timer","no_lighting_control_method_above","previously_familiar_with_cfls","previously_familiar_with_leds","cfl_led_bulbs_used_daily_inside_home","incandescent_bulbs_used_daily_inside_home","other_bulbs_used_daily_inside_home","bulbs_used_daily_outside_home","cfl_led_bulbs_used_daily_outside_home"
"CD29109","National Grid","Albany","Capital District","Climate zone 5","20,000 kWh or more","2,100 or more therms annually","Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Yes","Yes","2","20","0","0","Programmed Skip"
"LI42311","LIPA","Nassau","Long Island","Climate zone 4","12,001 to 20,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","4","3","0","1","0"
"NY50375","ConEd","Queens","New York City","Climate zone 4","2,501 to 6,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Yes","Yes","5","2","2","3","3"
"NY26216","ConEd","Bronx","New York City","Climate zone 4","2,501 to 6,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Tenant","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","1","3","2","4","0"
"MH55524","NYSEG","Dutchess","Mid-Hudson","Climate zone 5","12,001 to 20,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Yes","Yes","10","4","0","2","1"
"NY54484","ConEd","Bronx","New York City","Climate zone 4","2,501 to 6,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Tenant","Not mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","9","5","0","0","Programmed Skip"
"MH62860","NYSEG","Putnam","Mid-Hudson","Climate zone 5",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","1","5","0","3","0"
"MV43574","National Grid","Oneida","Mohawk Valley","Climate zone 6","12,001 to 20,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","4","2","0","1","0"
"LI23120","LIPA","Suffolk","Long Island","Climate zone 4","6,001 to 12,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","No","3","0","10","2","2"
"FL61600","RG&E","Monroe","Finger Lakes","Climate zone 5",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","2","0","0","2","2"
"CN60500","National Grid","Onondaga","Central New York","Climate zone 5",,,"Tax record data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Yes","Yes","3","0","3","2","1"
"NY32445","ConEd","King (Brooklyn)","New York City","Climate zone 4","6,001 to 12,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","5","0","6","1","0"
"MV32531","National Grid","Herkimer","Mohawk Valley","Climate zone 6","6,001 to 12,000 kWh","1,500 to 1,800 therms annually","Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","8","0","0","0","Programmed Skip"
"ST26123","NYSEG","Tompkins","Southern Tier","Climate zone 6","501 to 2,500 kWh",,"Utility data","Web complete","Web complete","New Construction - built 2012 or later","Tenant","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","4","0","0","0","Programmed Skip"
"MH44958","O&R","Sullivan","Mid-Hudson","Climate zone 6","6,001 to 12,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Yes","Yes","3","9","0","0","Programmed Skip"
"MV42811","National Grid","Fulton","Mohawk Valley","Climate zone 6","12,001 to 20,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","0","5","0","0","Programmed Skip"
"NY14952","ConEd","King (Brooklyn)","New York City","Climate zone 4","2,501 to 6,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Tenant","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","3","2","1","2","0"
"MH35689","ConEd","Westchester","Mid-Hudson","Climate zone 4","6,001 to 12,000 kWh","900 to 1,200 therms annually","Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Yes","Yes","7","9","8","2","2"
"MV33939","National Grid","Oneida","Mohawk Valley","Climate zone 6","6,001 to 12,000 kWh","900 to 1,200 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","0","9","0","1","0"
"LI21108","LIPA","Suffolk","Long Island","Climate zone 4","6,001 to 12,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","6","2","0","1","1"
"CD47399","NYSEG","Saratoga","Capital District","Climate zone 5","2,501 to 6,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","4","0","0","1","1"
"MH60444","Central Hudson","Dutchess","Mid-Hudson","Climate zone 5",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","No","No","4","0","0","0","Programmed Skip"
"NY15443","ConEd","King (Brooklyn)","New York City","Climate zone 4","2,501 to 6,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","2","1","1","0","Programmed Skip"
"ST28464","NYSEG","Delaware","Southern Tier","Climate zone 6","2,501 to 6,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","8","12","0","0","Programmed Skip"
"FL26243","RG&E","Monroe","Finger Lakes","Climate zone 5","6,001 to 12,000 kWh","300 to 600 therms annually","Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Yes","Yes","7","3","0","0","Programmed Skip"
"ST36363","NYSEG","Broome","Southern Tier","Climate zone 6","6,001 to 12,000 kWh","600 to 900 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","4","0","0","0","Programmed Skip"
"ST41659","NYSEG","Steuben","Southern Tier","Climate zone 6","6,001 to 12,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Yes","Yes","2","3","0","1","0"
"WN12928","National Grid","Erie","Western New York","Climate zone 5","6,001 to 12,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Yes","Yes","2","8","2","3","3"
"ST19959","NYSEG","Broome","Southern Tier","Climate zone 6","6,001 to 12,000 kWh","300 to 600 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","5","5","0","4","4"
"CN14994","National Grid","Oswego","Central New York","Climate zone 5","6,001 to 12,000 kWh","900 to 1,200 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","6","0","2","0","Programmed Skip"
"NC38193","NYSEG","Clinton","North Country","Climate zone 6","12,001 to 20,000 kWh","600 to 900 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","No","3","0","4","0","Programmed Skip"
"ST49897","NYSEG","Chemung","Southern Tier","Climate zone 5","12,001 to 20,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","0","2","0","0","Programmed Skip"
"WN25183","National Grid","Erie","Western New York","Climate zone 5","2,501 to 6,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Yes","Yes","5","5","0","5","1"
"NC19688","NYSEG","Clinton","North Country","Climate zone 6","6,001 to 12,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","No","0","0","0","0","Programmed Skip"
"MV25513","National Grid","Oneida","Mohawk Valley","Climate zone 6","6,001 to 12,000 kWh","900 to 1,200 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","34","8","9","2","2"
"WN62092","National Grid","Niagara","Western New York","Climate zone 5",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","No","8","0","0","2","2"
"MV15161","NYSEG","Otsego","Mohawk Valley","Climate zone 6","6,001 to 12,000 kWh","900 to 1,200 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Yes","Yes","6","8","0","2","1"
"MV46069","National Grid","Oneida","Mohawk Valley","Climate zone 6","2,501 to 6,000 kWh","300 or more therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Yes","Yes","2","2","2","2","0"
