"permit_number","approval_date","fiscal_year","expiration_date","region","fee_type","permit_type","description_of_work","applicant_name","county","municipality","route","location_beginning_reference_number","location_end_reference_number"
"20180275410","2019-02-26T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","2","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","MARCELLUS CONSTRUCTION COMPANY, INC.","ONEIDA","WHITESTOWN","5A","5A26011018","5A26011019"
"20180775419","2019-02-26T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","7","UTILITY","2c","Repair of water or sewer lines","VILLAGE OF MALONE","FRANKLIN","MALONE","-","-","-"
"20180775418","2019-02-26T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","7","UTILITY","2c","Repair of water or sewer lines","TOWN OF WAVERLY","FRANKLIN","WAVERLY","458","-","-"
"20180975350","2019-02-26T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","9","UTILITY","1b2","Overhead - Running new lines","CHARTER COMMUNICATIONS INC.","BROOME","-","-","-","-"
"20180975351","2019-02-26T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","9","UTILITY","1b2","Overhead - Running new lines","CHARTER COMMUNICATIONS INC.","CHENANGO","-","-","-","-"
"20180175421","2019-02-26T00:00:00.000","2018 TO 2019","2019-10-11T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","TVC ALBANY INC, DBA FIRSTLIGHT FIBER","ALBANY","GUILDERLAND","20","20 11201083","20 11201079"
"20180175417","2019-02-26T00:00:00.000","2018 TO 2019","2019-09-01T00:00:00.000","1","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","NATIONAL GRID","SCHENECTADY","ROTTERDAM","159","159 16011120","159 16011130"
"20180975336","2019-02-26T00:00:00.000","2018 TO 2019","2019-08-31T00:00:00.000","9","NON-UTILITY","8","Miscellaneous","US GEOLOGICAL SURVEY, WRD","SCHOHARIE","MIDDLEBURG","145","-","-"
"20181075394","2019-02-26T00:00:00.000","2018 TO 2019","2019-05-03T00:00:00.000","10","NON-UTILITY","8","Miscellaneous","HUNTINGTON YMCA/ MARCIE MAZZOLA FOUNDATION","SUFFOLK","HUNTINGTON","25A","25A07031034","25A07031036"
"20181075394","2019-02-26T00:00:00.000","2018 TO 2019","2019-05-03T00:00:00.000","10","NON-UTILITY","8","Miscellaneous","HUNTINGTON YMCA/ MARCIE MAZZOLA FOUNDATION","SUFFOLK","HUNTINGTON","110","110 07011150","110 07011151"
"20181075391","2019-02-26T00:00:00.000","2018 TO 2019","2019-05-01T00:00:00.000","10","UTILITY","1a3","Underground - Residential subsurface connection","AL FELICIONI ENTERPRISES, INC.","NASSAU","HEMPSTEAD","102","102 03011043","102 03011044"
"20180275411","2019-02-26T00:00:00.000","2018 TO 2019","2019-04-28T00:00:00.000","2","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","AZTEC ENVIRONMENTAL - JASON NATALE","HERKIMER","MOHAWK","28","28 23041106","28 23041112"
"20181075423","2019-02-26T00:00:00.000","2018 TO 2019","2019-03-15T00:00:00.000","10","NON-UTILITY","8","Miscellaneous","AOH DIV 4, INC","SUFFOLK","HUNTINGTON","25A","25A07031029","25A07031020"
"20181075423","2019-02-26T00:00:00.000","2018 TO 2019","2019-03-15T00:00:00.000","10","NON-UTILITY","8","Miscellaneous","AOH DIV 4, INC","SUFFOLK","HUNTINGTON","110","110 07011138","110 07011158"
"20180475362","2019-02-25T00:00:00.000","2018 TO 2019","2020-03-01T00:00:00.000","4","NON-UTILITY","8","Miscellaneous","TOWN OF ALEXANDER","GENESEE","ALEXANDER","98","98 41031000","98 41031079"
"20180475362","2019-02-25T00:00:00.000","2018 TO 2019","2020-03-01T00:00:00.000","4","NON-UTILITY","8","Miscellaneous","TOWN OF ALEXANDER","GENESEE","ALEXANDER","238","238 41021000","238 41021012"
"20180475362","2019-02-25T00:00:00.000","2018 TO 2019","2020-03-01T00:00:00.000","4","NON-UTILITY","8","Miscellaneous","TOWN OF ALEXANDER","GENESEE","ALEXANDER","20","20 41031080","20 41031140"
"20180564039","2019-02-25T00:00:00.000","2018 TO 2019","2020-03-01T00:00:00.000","5","NON-UTILITY","5a2","Commercial – Minor","THE BROADWAY GROUP, LLC","ERIE","EVANS","5","5 53021114","5 53021115"
"20180572909","2019-02-25T00:00:00.000","2018 TO 2019","2020-03-01T00:00:00.000","5","NON-UTILITY","5a2","Commercial – Minor","THE BROADWAY GROUP, LLC","CHAUTAUQUA","-","17","17 52111236","17 52111237"
"20180575371","2019-02-25T00:00:00.000","2018 TO 2019","2020-03-01T00:00:00.000","5","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","ROBERT BEARFIELD","NIAGARA","LOCKPORT","104","104 54012203","104 54012204"
"20180575363","2019-02-25T00:00:00.000","2018 TO 2019","2020-03-01T00:00:00.000","5","UTILITY","2a","Maintenance, single job","NEW YORK STATE ELECTRIC & GAS","NIAGARA","LOCKPORT","78","78 54031040","78 54031041"
"20180575376","2019-02-25T00:00:00.000","2018 TO 2019","2020-03-01T00:00:00.000","5","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","NATIONAL FUEL GAS COMPANY","CATTARAUGUS","YORKSHIRE","16","16 51013297","16 51013299"
"20180575371","2019-02-25T00:00:00.000","2018 TO 2019","2020-03-01T00:00:00.000","5","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","ROBERT BEARFIELD","NIAGARA","NEWFANE","104","104 54012203","104 54012204"
"20180449065","2019-02-25T00:00:00.000","2018 TO 2019","2020-02-29T00:00:00.000","4","NON-UTILITY","5a3","Commercial – Major (Less than 100K sq ft Gross Building Area)","SPEEDWAY LLC","MONROE","CLARKSON","104","104 43031058","104 43031058"
"20180449065","2019-02-25T00:00:00.000","2018 TO 2019","2020-02-29T00:00:00.000","4","NON-UTILITY","5a3","Commercial – Major (Less than 100K sq ft Gross Building Area)","SPEEDWAY LLC","MONROE","CLARKSON","260","260 43011016","260 43011019"
"20180475324","2019-02-25T00:00:00.000","2018 TO 2019","2020-02-25T00:00:00.000","4","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","RHINO ADMINISTRATIVE SERVICES LLC","ONTARIO","VICTOR","96","96 44041250","96 44041251"
"20180472204","2019-02-25T00:00:00.000","2018 TO 2019","2020-02-25T00:00:00.000","4","UTILITY","1b1","Overhead - Erecting poles, towers","ROCHESTER GAS AND ELECTRIC","MONROE","BRIGHTON","590I","590I43011030","590I43011035"
"20180874181","2019-02-25T00:00:00.000","2018 TO 2019","2020-02-25T00:00:00.000","8","UTILITY","4","Miscellaneous utility work","CENTRAL HUDSON GAS & ELECTRIC CORPORATION","ORANGE","MONTGOMERY","17K","17K83011159","17K83011160"
"20180875377","2019-02-25T00:00:00.000","2018 TO 2019","2020-02-25T00:00:00.000","8","UTILITY","1b1","Overhead - Erecting poles, towers","CENTRAL HUDSON GAS & ELECTRIC CORP","ULSTER","ESOPUS","9W","9W86031134","9W86031148"
"20180875375","2019-02-25T00:00:00.000","2018 TO 2019","2020-02-25T00:00:00.000","8","UTILITY","1b1","Overhead - Erecting poles, towers","CENTRAL HUDSON GAS & ELECTRIC CORP","ULSTER","MARLBOROUGH","9W","9W86031003","9W86031005"
"20180875374","2019-02-25T00:00:00.000","2018 TO 2019","2020-02-25T00:00:00.000","8","UTILITY","1b1","Overhead - Erecting poles, towers","CENTRAL HUDSON GAS & ELECTRIC CORP","ULSTER","SAUGERTIES","32","32 86023069","32 86023078"
"20180875379","2019-02-25T00:00:00.000","2018 TO 2019","2020-02-25T00:00:00.000","8","UTILITY","1b1","Overhead - Erecting poles, towers","CENTRAL HUDSON GAS & ELECTRIC CORP","ULSTER","ESOPUS","9W","9W86031154","9W86031172"
"20180874912","2019-02-25T00:00:00.000","2018 TO 2019","2020-02-21T00:00:00.000","8","UTILITY","1b1","Overhead - Erecting poles, towers","ORANGE AND ROCKLAND UTILITIES","ORANGE","GOSHEN","984C","-","-"
"20180575369","2019-02-25T00:00:00.000","2018 TO 2019","2020-01-01T00:00:00.000","5","UTILITY","3a1","Annual – includes overhead connections – per region","NATIONAL FUEL GAS COMPANY","NIAGARA","-","-","-","-"
"20180575369","2019-02-25T00:00:00.000","2018 TO 2019","2020-01-01T00:00:00.000","5","UTILITY","3a1","Annual – includes overhead connections – per region","NATIONAL FUEL GAS COMPANY","CATTARAUGUS","-","-","-","-"
"20180575369","2019-02-25T00:00:00.000","2018 TO 2019","2020-01-01T00:00:00.000","5","UTILITY","3a1","Annual – includes overhead connections – per region","NATIONAL FUEL GAS COMPANY","ERIE","-","-","-","-"
"20180575369","2019-02-25T00:00:00.000","2018 TO 2019","2020-01-01T00:00:00.000","5","UTILITY","3a1","Annual – includes overhead connections – per region","NATIONAL FUEL GAS COMPANY","CHAUTAUQUA","-","-","-","-"
"20180275384","2019-02-25T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","2","UTILITY","2b2","Annual maintenance per county","CITY OF UTICA","ONEIDA","UTICA","921C","921C26011000","921C26011012"
"20180275384","2019-02-25T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","2","UTILITY","2b2","Annual maintenance per county","CITY OF UTICA","ONEIDA","UTICA","5","5 26104000","5 26104058"
"20180275384","2019-02-25T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","2","UTILITY","2b2","Annual maintenance per county","CITY OF UTICA","ONEIDA","UTICA","5A","5A26012000","5A26012015"
"20180275384","2019-02-25T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","2","UTILITY","2b2","Annual maintenance per county","CITY OF UTICA","ONEIDA","UTICA","921P","921P26011000","921P26011001"
"20180275384","2019-02-25T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","2","UTILITY","2b2","Annual maintenance per county","CITY OF UTICA","ONEIDA","UTICA","5S","5S26011000","5S26011030"
"20180275384","2019-02-25T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","2","UTILITY","2b2","Annual maintenance per county","CITY OF UTICA","ONEIDA","UTICA","921B","921B26011000","921B26012008"
"20180275384","2019-02-25T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","2","UTILITY","2b2","Annual maintenance per county","CITY OF UTICA","ONEIDA","UTICA","12","12 26042046","12 26043000"
"20180375016","2019-02-25T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","3","NON-UTILITY","5a2","Commercial – Minor","ROCKLYN MANAGEMENT LLC","ONONDAGA","CICERO","31","31 33091251","31 33091252"
"20180875168","2019-02-25T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","8","UTILITY","1b2","Overhead - Running new lines","CSC HOLDINGS, LLC(CABLEVISION  SYSTEMS)","WESTCHESTER","PLEASANTVILLE","141","141 87011030","141 87011032"
"20181075390","2019-02-25T00:00:00.000","2018 TO 2019","2019-12-01T00:00:00.000","10","NON-UTILITY","5c1","Residential tree work","LIDSAY SIGEL","NASSAU","OYSTER BAY","-","-","-"
"20180874927","2019-02-25T00:00:00.000","2018 TO 2019","2019-11-15T00:00:00.000","8","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","CON EDISON","WESTCHESTER","BRONXVILLE","22","22 87021000","22 87022001"
"20180874993","2019-02-25T00:00:00.000","2018 TO 2019","2019-09-30T00:00:00.000","8","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","CSC HOLDINGS, INC(CABLEVISION OF SOUTHERN WESTCH)","WESTCHESTER","PORT CHESTER","1","1 87035000","1 87035002"
"20180475367","2019-02-25T00:00:00.000","2018 TO 2019","2019-09-01T00:00:00.000","4","NON-UTILITY","8","Miscellaneous","YELLOW JACKET RACING","MONROE","HAMLIN","-","-","-"
"20180875290","2019-02-25T00:00:00.000","2018 TO 2019","2019-07-01T00:00:00.000","8","NON-UTILITY","5c2a","Commercial removal or planting","SAVATREE LLC","WESTCHESTER","MAMARONECK","1","1 87033000","1 87033001"
"20180875187","2019-02-25T00:00:00.000","2018 TO 2019","2019-06-30T00:00:00.000","8","UTILITY","2c","Repair of water or sewer lines","TOWN OF MOUNT PLEASANT- WATER DEPT.","WESTCHESTER","MOUNT PLEASANT","100","100 87014059","100 87014061"
"20181075364","2019-02-25T00:00:00.000","2018 TO 2019","2019-05-31T00:00:00.000","10","NON-UTILITY","8","Miscellaneous","HANDAKIS REALTY CORP","NASSAU","ROCKVILLE CENTRE","27","27 03041043","27 03041044"
"20181075360","2019-02-25T00:00:00.000","2018 TO 2019","2019-04-02T00:00:00.000","10","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","E. SCHEBLEIN PLUMBING + HEATING","NASSAU","MUTTON TOWN","106","106 03011086","107 03011087"
"20180475361","2019-02-25T00:00:00.000","2018 TO 2019","2019-03-11T00:00:00.000","4","NON-UTILITY","5d2a","Temporary signs, banners, décor (not-for-profit organizations)","CITY OF CANANDAIGUA DPW","ONTARIO","CANANDAIGUA","332","21 44052003","21 44052008"
"20180275366","2019-02-25T00:00:00.000","2018 TO 2019","2019-02-26T00:00:00.000","2","NON-UTILITY","5a1","Residential Driveway","JAMES BRAY PAVING","ONEIDA","CLINTON","12","-","-"
"20180569196","2019-02-22T00:00:00.000","2018 TO 2019","2020-03-01T00:00:00.000","5","NON-UTILITY","5a2","Commercial – Minor","LIFE TREE SERVICES, LLC  / DMITRI TSABAI","ERIE","AMHERST","263","263 53011049","263 53011050"
"20180475359","2019-02-22T00:00:00.000","2018 TO 2019","2020-02-29T00:00:00.000","4","UTILITY","1b2","Overhead - Running new lines","TIME WARENER CABLE NORTHEAST LLC","MONROE","SWEDEN","19","19 43041044","19 43041046"
"20180475359","2019-02-22T00:00:00.000","2018 TO 2019","2020-02-29T00:00:00.000","4","UTILITY","1b2","Overhead - Running new lines","TIME WARENER CABLE NORTHEAST LLC","MONROE","SWEDEN","31","31A43021025","31A43021027"
"20180175344","2019-02-22T00:00:00.000","2018 TO 2019","2020-02-22T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","NATIONAL GRID","SCHENECTADY","PRINCETOWN","7","7 16051133","7 16051129"
"20180675341","2019-02-22T00:00:00.000","2018 TO 2019","2020-02-22T00:00:00.000","6","UTILITY","1b2","Overhead - Running new lines","TIME WARNER CABLE NORTHEAST LLC","STEUBEN","COHOCTON","371","371 64011000","371 64011044"
"20180475356","2019-02-22T00:00:00.000","2018 TO 2019","2020-02-01T00:00:00.000","4","UTILITY","2b2","Annual maintenance per county","VILLAGE OF BLOOMFIELD","ONTARIO","BLOOMFIELD","5","-","-"
"20180475356","2019-02-22T00:00:00.000","2018 TO 2019","2020-02-01T00:00:00.000","4","UTILITY","2b2","Annual maintenance per county","VILLAGE OF BLOOMFIELD","ONTARIO","BLOOMFIELD","444","-","-"
"20180975181","2019-02-22T00:00:00.000","2018 TO 2019","2020-01-01T00:00:00.000","9","UTILITY","1b2","Overhead - Running new lines","TIME WARNER CABLE NORTHEAST, LLC","SCHOHARIE","SCHOHARIE","10","10 95021394","10 95021395"
"20180375355","2019-02-22T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","3","UTILITY","1b1","Overhead - Erecting poles, towers","VERIZON NEW YORK","CAYUGA","LOCKE","90","90 31021094","90 31021096"
"20180375349","2019-02-22T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","3","UTILITY","1b1","Overhead - Erecting poles, towers","VERIZON NEW YORK","TOMPKINS","GROTON","222","222 36011007","222 36011008"
"20180375354","2019-02-22T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","3","UTILITY","4","Miscellaneous utility work","VERIZON NEW YORK","TOMPKINS","GROTON","38","38 36031138","38 36031139"
"20180375358","2019-02-22T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","3","UTILITY","1b1","Overhead - Erecting poles, towers","VERIZON NEW YORK","CAYUGA","VENICE","90","90 31021133","90 31021171"
"20180375346","2019-02-22T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","3","UTILITY","1b2","Overhead - Running new lines","TVC ALBANY INC DBA FIRSTLIGHT","TOMPKINS","DRYDEN","38","38 36031014","38 36031017"
"20180375345","2019-02-22T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","3","UTILITY","1b2","Overhead - Running new lines","TVC ALBANY INC DBA FIRSTLIGHT","TOMPKINS","ITHACA","13","13 36032000","13 36032006"
"20180975192","2019-02-22T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","9","UTILITY","1b2","Overhead - Running new lines","FRONTIER COMMUNICATIONS CORPORATION","CHENANGO","GREENE","41","41 92021210","41 92021254"
"20181075347","2019-02-22T00:00:00.000","2018 TO 2019","2019-11-01T00:00:00.000","10","NON-UTILITY","8","Miscellaneous","GREATER LONG ISLAND RUNNING CLUB","SUFFOLK","PATCHOGUE","27A","-","-"
"20180775353","2019-02-22T00:00:00.000","2018 TO 2019","2019-10-30T00:00:00.000","7","NON-UTILITY","5a1","Residential Driveway","TODD PARENT","FRANKLIN","BELLMONT","374","374 72011081","374 72011079"
"20180175357","2019-02-22T00:00:00.000","2018 TO 2019","2019-09-30T00:00:00.000","1","UTILITY","1b1","Overhead - Erecting poles, towers","VERIZON NY INC.","SARATOGA","SARATOGA","9P","9P15011101","9P15011102"
"20180975292","2019-02-22T00:00:00.000","2018 TO 2019","2019-07-01T00:00:00.000","9","UTILITY","1b1","Overhead - Erecting poles, towers","NYSEG","TIOGA","SPENCER","34","34 65031015","34 65031014"
"20180974988","2019-02-22T00:00:00.000","2018 TO 2019","2019-06-30T00:00:00.000","9","UTILITY","1b2","Overhead - Running new lines","FIBERTECH FACILITIES CORP","BROOME","ENDICOTT","17C","26 91011083","26 91011086"
"20180975121","2019-02-22T00:00:00.000","2018 TO 2019","2019-06-30T00:00:00.000","9","UTILITY","1b4","Overhead - Residential service connection","NYSEG","CHENANGO","NORWICH","23","23 92013022","23 92013023"
"20180874660","2019-02-22T00:00:00.000","2018 TO 2019","2019-03-31T00:00:00.000","8","UTILITY","2a","Maintenance, single job","CABLEVISION","WESTCHESTER","NORTH CASTLE","684I","684I87011087","684I87011089"
"20180570261","2019-02-21T00:00:00.000","2018 TO 2019","2020-03-01T00:00:00.000","5","NON-UTILITY","5a2","Commercial – Minor","BUFFALO-SOUTH MOTOR INN, INC","ERIE","HAMBURG","179","179 53011014","179 53011016"
"20180571868","2019-02-21T00:00:00.000","2018 TO 2019","2020-03-01T00:00:00.000","5","NON-UTILITY","5a2","Commercial – Minor","MICHAEL ROBB/ 4493 WALDEN AVE LLC","ERIE","LANCASTER","952Q","952Q53011005","952Q53011006"
"20180575338","2019-02-21T00:00:00.000","2018 TO 2019","2020-03-01T00:00:00.000","5","UTILITY","1b1","Overhead - Erecting poles, towers","NIAGARA MOHAWK DBA NATIONAL GRID #03-18-21555635","NIAGARA","NORTH TONAWANDA","265","265 54021010","265 54021010"
"20180575339","2019-02-21T00:00:00.000","2018 TO 2019","2020-03-01T00:00:00.000","5","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","NATIONAL FUEL GAS COMPANY WO #11-04261","NIAGARA","NORTH TONAWANDA","265","265 54021010","265 54021011"
"20180675163","2019-02-21T00:00:00.000","2018 TO 2019","2020-02-21T00:00:00.000","6","UTILITY","1b2","Overhead - Running new lines","ONTARIO TELEPHONE COMPANY","SCHUYLER","HECTOR","227","-","-"
"20180675267","2019-02-21T00:00:00.000","2018 TO 2019","2020-02-21T00:00:00.000","6","UTILITY","1b2","Overhead - Running new lines","ONTARIO TELEPHONE COMPANY","SCHUYLER","HECTOR","228","228 63011126","228 63011000"
"20180875322","2019-02-21T00:00:00.000","2018 TO 2019","2020-02-20T00:00:00.000","8","UTILITY","1b1","Overhead - Erecting poles, towers","CENTRAL HUDSON GAS & ELECTRIC CORP","ULSTER","SAUGERTIES","32","32 86023055","32 86023068"
"20180875321","2019-02-21T00:00:00.000","2018 TO 2019","2020-02-20T00:00:00.000","8","UTILITY","1b1","Overhead - Erecting poles, towers","CENTRAL HUDSON GAS & ELECTRIC CORP","ULSTER","ROCHESTER","209","209 86031139","209 86031191"
"20180975008","2019-02-21T00:00:00.000","2018 TO 2019","2020-02-20T00:00:00.000","9","UTILITY","2b2","Annual maintenance per county","HAEFELE TV INC","TIOGA","-","-","-","-"
"20180175331","2019-02-21T00:00:00.000","2018 TO 2019","2020-01-08T00:00:00.000","1","NON-UTILITY","8","Miscellaneous","QUEENSBURY UNION FREE SCHOOL DISTRICT","WARREN","QUEENSBURY","87I","87I17101048","87I17101054"
"20180175328","2019-02-21T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","2b2","Annual maintenance per county","TOWN OF BETHLEHEM","ALBANY","BETHLEHEM","-","-","-"
"20180175326","2019-02-21T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","1b1","Overhead - Erecting poles, towers","NATIONAL GRID","ALBANY","COLONIE","9","9 11082059","9 11082062"
"20180275329","2019-02-21T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","2","UTILITY","3a2","Annual – includes overhead connections – per county","PORT BYRON TELEPHONE COMPANY DBA/TDS TELECOM. LLC","ONEIDA","-","-","-","-"
"20180275329","2019-02-21T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","2","UTILITY","3a2","Annual – includes overhead connections – per county","PORT BYRON TELEPHONE COMPANY DBA/TDS TELECOM. LLC","MADISON","-","-","-","-"
