"case_ohms_number","case_name","alj_last_name","case_type_name","status_type_name","case_text_update","case_towncity","county","decision"
"201368668","Chapman, Carl A.","Caruso","Enforcement","Decision Issued","Hunting-related shooting incident proceeding.  Referred 9/11/13.  Alleged negligent discharge of a firearm while hunting nuisance wildlife causing injury to another person.  Hearing held 11/14/13. License revocation order issued 12/18/13.","BEMUS POINT","CHAUTAUQUA",
"201670645","Charlestown Mall of Utica, LLC","Caruso","Enforcement","Decision Issued","Petroleum bulk storage facility enforcement.  Alleged failure to register and failure to permanently closed tanks at a facility located in the City of Utica, Oneida County.  Calendar call held 3/8/16.  DEC staff moves for a default judgment. Commissioner Order 6/14/16. [http://www.dec.ny.gov/docs/legal_protection_pdf/charlestownmallo.pdf]","ONEIDA CASTLE","ONEIDA","https://www.dec.ny.gov/docs/legal_protection_pdf/charlestownmallo.pdf"
"2004J314","Chase Convenience Stores, Inc. (Calendar Call 4 Cases)","Wissler","Enforcement","Settled",,"PLATTSBURGH","CLINTON",
"201469267","Chase, Jason H.","Caruso","Enforcement","Settled","Hunting-related shooting incident license revocation proceeding.  Alleged discharge of a firearm while hunting causing damage to a barn and private residence located in the Town of Rush, Monroe County.  Hearing scheduled for 8/12/14 canceled.  Consent order executed 8/11/14.  Case closed.","RUSH","MONROE",
"200662314","Chasm Hydro, Inc.","Sherman","Enforcement","Closed","Alleged violations of multiple ECL provisions at the Chasm Dam in the Town of Chateaugay, Franklin County.  Complaint and answer filed.  No action; administratively closed pending filing of statement of readiness for adjudication.","CHATEAUGAY","FRANKLIN",
"201469617","Chautauqua County Landfill","McBride","Legislative (621/SEQRA)","Closed","Solid waste management facility permit proceeding.  Request for an ALJ to conduct a Part 621 legislative hearing on application by Chautauqua County to construct a 53-acre lateral expansion of its existing landfill located in Jamestown, Chautauqua County. Legislative Hearing held 3/4/15.","JAMESTOWN","CHAUTAUQUA",
"201570039","Chautauqua Hydroseeding, LLC","Garlick","NYS Dept. of Economic Development","Closed","MWBE Certification denial appeal.  Appeal from the Division of MWBD’s decision to deny women-owned business enterprise (WBE) status to appellant.  Written appeal filed 4/17/15.  Recommended order issued 6/16/15.  Final order issued 6/16/15.","BEMUS POINT","CHAUTAUQUA",
"200762918","Chemung County (Chemung County Landfill)","Buhrmaster","Permit - UPA","Decision Issued","Application for a Part 360 permit modification to increase waste acceptance rate by 49 percent, increase annual limit from 120,000 tons/year to 180,000 tons/year, and establish an approved design capacity of 700 tons/day.  DEC staff proposes to grant permit modification.  Legislative hearing held 4/27/10; issues conference 4/28/10. ALJ Issues Ruling issued 9/3/10.  Appeals pending. Commissioner Decision signed 8/4/11.  [http://www.dec.ny.gov/docs/legal_protection_pdf/chemungd.pdf]","CHEMUNG","CHEMUNG","https://www.dec.ny.gov/docs/legal_protection_pdf/chemungd.pdf"
"201570362","Chemung County MSW Landfill","McBride","Legislative (621/SEQRA)","Closed","Part 621 legislative hearing.  Applicant seeks Part 360 and Title V air permits for the proposed lateral expansion of its municipal solid waste (MSW) landfill located in the Town of Lowman, Chemung County.  DEC staff requests an ALJ to conduct a Part 621 public statement hearing.  Hearing held 12/2/15.","BALDWIN","CHEMUNG",
"200863447","Chemung SRA 1; Hardy 1447-A; Root 1514; Hakes 1; Reed 1; Soderblom 1 (Fortuna Energy, Inc.)","McClymonds","Permit - Non UPA","Decision Issued","Gas well integration proceedings for six wells permitted, drilled and spaced prior to the 2005 amendments to ECL article 23.  Extension wells located in the Wilson Hollow and Quackenbush Hill Fields.   Legislative hearing and issues conference held 6/23/08.  Ruling of CALJ on Issues and Party Status, and Order of Disposition closing proceedings in Chemung SRA 1 issued 9/15/08.  Order of Disposition issued 10/7/08 closing Hardy 1447-A, Reed 1 and Root 1514 proceedings.  Order of disposition issued 10/18/12 closing Hakes 1.  Commissioner integration order issued in Soderblom 1 on 11/28/12. [http://www.dec.ny.gov/docs/legal_protection_pdf/chemungsra1etalod.pdf]",,,"https://www.dec.ny.gov/docs/legal_protection_pdf/chemungsra1etalod.pdf"
"201165916","Cherokee Partners","Garlick","Enforcement","Decision Issued","Alleged discharge of petroleum at a multi-family residential apartment building located in Bronx County, New York.  DEC staff filed an unopposed motion for order without hearing in lieu of complaint, and requests a determination on the merits. Acting Commissioner Order issued 3/2/11.  [http://www.dec.ny.gov/docs/legal_protection_pdf/cherokeepartnerso.pdf]","BRONX (ENTIRE)","BRONX","https://www.dec.ny.gov/docs/legal_protection_pdf/cherokeepartnerso.pdf"
"200662203","Chesapeake Appalachia, LLC (Byrne 4 and Richards Farms 1 Wells)","Wissler","FOIL Appeal","Closed FOIL Case","Status: Appeal from denial of request for pre-hearing confidentiality of the ownership and cost tabulations for the Byrne 4 and Richards Farms 1 gas wells. FOIL Determination letter issued 9/19/07.",,,
"200762422","Chesapeake Appalachia, LLC (Duddleston 1 and Rumsey 1 Wells)","Wissler","FOIL Appeal","Closed FOIL Case","Appeal from denial of pre-hearing confidentiality of ownership and cost tabulations.  Foil acknowledgement letter sent 1/22/07. FOIL Determination letter issued 9/19/07.",,,
"201267325","Chevron USA, Inc.","O''Connell","Regulatory Fee","Decision Issued","Chevron USA, Inc. requests a hearing to challenge a 1/24/12 Commissioner determination denying a claim for refund of major petroleum facility license fees paid on its asphalt plant in Troy, New York.  Cross motions for summary judgment pending. Decision, Order and Final Determination of the Commissioner issued 10/30/17. [http://www.dec.ny.gov/docs/legal_protection_pdf/chevrondo.pdf]","TROY","RENSSELAER","https://www.dec.ny.gov/docs/legal_protection_pdf/chevrondo.pdf"
"202175927","Chiaro, Peter","Alexander, Dep. Comm.","Enforcement","Active","Protected waters enforcement.  Alleged unpermitted disturbance of a C(T) classified stream known as the Rossman Brook located at 37 Maple Land South, Valatie, NY  12184 (Town of Kinderhook, Columbia County).  DEC staff moves for an order without hearing on a June 23, 2020, complaint.  Proceedings adjourned pending resolution of respondent’s stream reclassification petition.","KINDERHOOK","COLUMBIA",
"201065327","Choe, Ki","McClymonds","FOIL Request","Closed FOIL Case","FOIL Request No. 10-329. FOIL Request Response issued 2/9/10.  Response to supplemental request issued 3/11/10.",,,
"202175510","Choudhury Oil & Gas Mining Corp","Olivieri","Enforcement","Decision Issued","Oil and gas well enforcement.  Multiple alleged violation at oil wells in the Wightman and Cass Leases located on Monahan Road and Harland Ames Road, Bolivar, NY 14715 (Town of Wirt, Allegany County).  DEC staff moves for a default judgment. Commissioner Order issued September 7, 2021.","WIRT","ALLEGANY","https://www.dec.ny.gov/hearings/123749.html"
"202276440","Choudhury Oil & Gas Mining Corp.","MacPherson","Enforcement (Expedited)","Decision Issued","Alleged failure to file annual well reports for 2020 for the numerous Wightman and Cass wells located in Bolivar, New York and Wirt, New York. Commissioner Order issued on March 28th, 2022.","BOLIVAR","ALLEGANY","https://www.dec.ny.gov/hearings/125073.html"
"202276440","Choudhury Oil & Gas Mining Corp.","MacPherson","Enforcement (Expedited)","Decision Issued","Alleged failure to file annual well reports for 2020 for the numerous Wightman and Cass wells located in Bolivar, New York and Wirt, New York. Commissioner Order issued on March 28th, 2022.","WIRT","ALLEGANY","https://www.dec.ny.gov/hearings/125073.html"
"2003J239","Churneftsky, John;  Kaufman, Melvin","DuBois","FOIL Appeal","Closed FOIL Case","Status:  FOIL Determination Letter issued 12/11/03.",,,
"200863922","Ciardullo Jr., Frank","Wissler","Permit - UPA","Withdrawn","Application for Wild, Scenic and Recreational Rivers permit to convert two residential dwellings into commercial office space in the Town of Smithtown, Suffolk County.  DEC staff denied permit and applicant requests a hearing.  Hearing scheduled for 4/10-11/12 cancelled.  Applicant withdraws hearing request.","SMITHTOWN","SUFFOLK",
"201569821","Cimato Enterprises, Inc., et al","McClymonds","Regulatory Fee","Closed","Regulatory fee dispute.  Fourteen construction stormwater SPDES permit holders challenge the initial regulatory program fees assessed by the Department on 18 SPDES permits.  The parties request a hearing under 6 NYCRR 481.10.  Ruling and summary report issued 4/4/16.  Referred to DEC General Counsel.",,,
"201872421","Cimtech, Inc.","Garlick","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Written appeal filed 11/16/16.  DED response filed 12/26/17.  Recommended order issued 2/8/18.  Final order 18-13 issued 2/26/18.",,,
"2003J138","Cioffi, William","Casutto","Permit - UPA","Settled","Application for freshwater wetland permit for construction of two-story single facility dwelling within the 100-foot freshwater wetland adjacent area.  Matter settled on 2/8/08.","BROOKHAVEN","SUFFOLK",
"201873434","City Woods LLC","Garlick","NYS Dept. of Economic Development","Closed","Start-Up NY Program decertification appeal. Appeal from the Department of Economic Development’s determination to remove appellant from the Start-Up NY Program. Written appeal filed 6/20/18. DED response filed 10/19/18.  Proposed decision issued 11/14/18.  Final order 18-01 issued 12/14/18.",,,
"202176185","City of Syracuse Department of Water SPDES Permit","McBride","Legislative (Regulations)","Closed","Part 621 legislative public comment hearing.  Request for an ALJ to conduct a Part 621 legislative hearing on the application for a new SPDES permit to allow the City of Syracuse to treat portions of Skaneateles Lake with an algicide. Public Comment Hearing scheduled for 1/27/2022 at 6 PM. Per City of Syracuse scheduled hearing date postponed or cancelled 12/28/2021. Virtual Public Comment Hrg scheduled for March 1, 2022 at 6PM.","SKANEATELES","ONONDAGA",
"202175633","Clark, Ernest E. and Richard C.","Caruso","Enforcement (Expedited)","Withdrawn","Expedited oil and gas well enforcement.  Alleged failure to file annual well reports for 2019 for the Doty and Hunt well fields in Allegany County.  Expedited enforcement calendar conducted 3/9/21.  DEC staff moves for a default judgment. Withdrawn 5-10-2021.","ALMA","ALLEGANY",
"202175634","Clark, Richard C.","Caruso","Enforcement (Expedited)","Decision Issued","Expedited oil and gas well enforcement.  Alleged failure to file annual well reports for 2019 for the Brown and Crandall well fields in Allegany County.  Expedited enforcement calendar conducted 3/9/21.  DEC staff moves for a default judgment. Commissioner Order issued June 4, 2020.",,,"https://www.dec.ny.gov/hearings/123147.html"
"201368433","Clark, Scott N.","A.L.J. Needed","Enforcement","Withdrawn","Alleged illegal removal of 253 trees on forest preserve land in the Town of North Hudson, Essex County.  Hearing scheduled for 5/28/14 adjourned pending settlement discussions.  Matter withdrawn by DEC staff.","NORTH HUDSON","ESSEX",
"200662359","Clean All Products, Inc.","Garlick","Enforcement","Settled","Status: Alleged violations of pesticide regulations by selling pesticide products without required registration.  DEC Staff's Motion for a Default Judgment. This case has beeen settled on 8/16/07.","SYRACUSE","ONONDAGA",
"200661582","Clean Water State Revolving Fund Regulations","McBride","Legislative (Regulations)","Closed",,"COLONIE","ALBANY",
"201570417","Clemons, Bruce and Stephanie Clemons","Sherman","Enforcement","Settled","PBS enforcement.  Alleged failure to register and close a PBS facility in Region 6.  Hearing scheduled for 1/12/16.  Case settled. Order on Consent signed 7/7/16.",,,
"202176086","Climate Justice Working Group (Barrier's Report)","McBride","Legislative (621/SEQRA)","Active","Public comment hearing proceeding.  Request for ALJs to conduct public comment hearings on the Climate Action Council’s Climate Justice Working Group Barriers Report.  Hearings scheduled for November 3, 2021 at 5:30PM and November 4, 2021 at 11:30AM.",,,
"200762571","Climax's Manufacturing Company","Sherman","Enforcement","Settled","Alleged violations of federal and State air regulations and an Air State Facility permit at a paperboard manufacturing facility located in Village of West Carthage, Jefferson County.  Consent order executed 3/27/07.","CHAMPION","JEFFERSON",
