"loannumber","approvaldate_year","approvaldate_month","approvaldate_day","businessname","businessaddress","businesscity","businessstate","businesszip","grantamount","franchisename","ruralurbanindicator","hubzoneindicator","cd","grant_purp_cons_outdoor","grant_purpose_covered_supplier","grant_purpose_debt","grant_purpose_food","grant_purpose_maintenance","grant_purpose_operations","grant_purpose_payroll","grant_purpose_rent","grant_purpose_supplies","grant_purpose_utility","legalorganizationtype","lmiindicator","socioeconmicindicator","veteranindicator","womenownedindicator","restauranttype","georeference"
"4880829002","2021","5","20","Teck Gourmet Five LLC","63-20 Marathon Parkway","Little Neck","NY","11362","1149679",,"U","N","NY-03","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","Y","Caterer","POINT (-73.728215 40.754988)"
"2338189001","2021","5","15","MAISON DU TSURU LLC","428 Humboldt St","Brooklyn","NY","11211","36529",,"U","N","NY-07","N","N","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","Y","N","N","Y","Other","POINT (-73.943001 40.716501)"
"1094799005","2021","5","13","Whole Harvest Company LLC","419 Broadway","Saratoga Springs","NY","12866","93527",,"R","N","NY-20","N","N","N","N","N","Y","Y","Y","N","Y","Corporation","N","N","N","Y","Restaurant","POINT (-73.785324 43.081912)"
"2354949004","2021","5","15","Lynch's  2LLC","79 A S LIBERTY DRIVE","STONY POINT","NY","10980","210666",,"U","N","NY-17","Y","Y","N","N","N","N","Y","Y","N","Y","Corporation","N","N","N","Y","Restaurant","POINT (-73.984457 41.223009)"
"8907999006","2021","5","29","790 Metro Group Inc.","790 Metropolitan Ave","Brooklyn","NY","11211","70582",,"U","N","NY-07","N","N","N","Y","N","Y","Y","Y","Y","Y","Corporation","Y","N","N","N","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-73.942584 40.714705)"
"2227059005","2021","5","14","Love Earth Cafe and Bakery LLC","4916 Arthur Kill Rd","Staten Island","NY","10309","9448",,"U","N","NY-11","N","N","N","Y","N","Y","Y","Y","Y","Y","Partnership","N","N","N","Y","Restaurant","POINT (-74.239297 40.522177)"
"7522149003","2021","5","25","Paladino's The Deli Inc.","210 W Genesee St Floor 1","Syracuse","NY","13202","53506",,"U","Y","NY-24","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","Y","N","Y","Restaurant","POINT (-76.153951 43.051482)"
"7576258904","2021","5","7","Broadway Friends Valley Inc.","8005 Broadway","Elmhurst","NY","11373","61336","Subway","U","Y","NY-06","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","N","N","Y","Restaurant","POINT (-73.884809 40.743847)"
"1101489005","2021","5","13","Go Nobu Inc.","210 E 44th St","New York","NY","10017","1043935",,"U","N","NY-12","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","Y","Restaurant","POINT (-73.972736 40.751756)"
"1130289101","2021","6","25","Robby Lane LLC","76 Middle Neck Rd","Great Neck","NY","11021","259720",,"U","N","NY-03","Y","N","N","Y","Y","N","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-73.729414 40.788599)"
"5243149001","2021","5","21","CHINA DELIGHT OF QUEENS VILLAGE LLC","21882 Hempstead Ave","Queens Village","NY","11429","30719",,"U","Y","NY-05","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Single Member LLC","N","Y","N","N","Restaurant","POINT (-73.735337 40.713114)"
"1110249005","2021","5","13","Westbury Manor Enterprises Inc.","1100 Jericho Tpke","Westbury","NY","11590","5000000",,"U","N","NY-03","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","N","N","Y","Caterer && Restaurant","POINT (-73.615355 40.759586)"
"7514808908","2021","5","7","Dancing Ewe Farm LLC","181 County Route 12","Granville","NY","12832","124450",,"R","N","NY-21","Y","N","N","Y","Y","Y","Y","Y","Y","Y","Limited Liability Partnership","N","Y","N","N","Restaurant","POINT (-73.335927 43.456022)"
"2782809004","2021","5","18","The Blue Canoe Grill","3568 N Lake Rd","Erieville","NY","13061","325275",,"R","N","NY-22","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-75.759495 42.876484)"
"8841899007","2021","5","29","Merriweather Holdings LLC","428 Hudson St Frnt A","New York","NY","10014","313526",,"U","N","NY-10","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-74.006782 40.730608)"
"2719919010","2021","5","18","Linda Lund","999 Broadway St","Buffalo","NY","14212","118344",,"U","N","NY-26","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Sole Proprietorship","Y","N","N","Y","Caterer && Food Stand, Food Truck, Food Cart && Restaurant","POINT (-78.837503 42.893375)"
"9895199009","2021","6","4","Vidhan Bhatt Inc","10 Murray St","New York","NY","10007","749891",,"U","N","NY-07","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Restaurant","POINT (-74.008034 40.713419)"
"8901329003","2021","5","29","Chaucer Food Corp","3011 Fort Hamilton Pkwy","Brooklyn","NY","11218","46908",,"U","N","NY-07","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Other && Caterer","POINT (-73.978692 40.648349)"
"9959289001","2021","6","7","Musket Hospitality LLC","265 Elizabeth St Frnt A","New York","NY","10012","954226",,"U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-73.993666 40.723891)"
"8874239004","2021","5","29","Sunny's Island LLC","106 8th Avenue","New York","NY","10013","175152",,"U","N","NY-07","N","N","N","Y","Y","Y","Y","Y","N","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-74.001851 40.740651)"
"7626858906","2021","5","7","Best Restaurant Inc","545 Lorimer St","Brooklyn","NY","11211","333881",,"U","Y","NY-07","Y","N","N","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","Y","N","Y","Restaurant","POINT (-73.949233 40.713217)"
"2694239010","2021","5","18","A & D Wine Corp","65 2nd Ave","New York","NY","10003","195671",,"U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","Y","N","N","Restaurant","POINT (-73.989501 40.726088)"
"7539398901","2021","5","7","Ariana's Catering Hall of new dorp inc.","192 Ebbitts St","Staten Island","NY","10306","18953",,"U","N","NY-11","Y","Y","N","Y","N","Y","Y","Y","Y","Y","Corporation","N","Y","N","Y","Other && Caterer","POINT (-74.104391 40.561322)"
"5234509000","2021","5","21","Sumi sushi Corp","287 Flatbush Ave","Brooklyn","NY","11217","499180",,"U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.973862 40.679103)"
"4882589006","2021","5","20","SNY LEE Inc","4720 Center Blvd","Long Island City","NY","11109","997333",,"U","Y","NY-12","Y","N","N","N","N","N","Y","Y","N","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.957054 40.745718)"
"2479969003","2021","5","16","chopstick asian bistro inc","377 Windsor Hwy","New Windsor","NY","12553","91515",,"U","Y","NY-18","N","N","Y","N","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-74.054965 41.458194)"
"7574828905","2021","5","7","anything but beer llc","1153 W Fayette St Ste 101","Syracuse","NY","13204","137833",,"U","N","NY-24","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","Y","Y","Y","N","Restaurant","POINT (-76.173372 43.046353)"
"8972349006","2021","5","29","beste bat llc","137 eldridge street","new york","NY","10003","64052",,"U","N","NY-07","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","Y","N","N","N","Restaurant","POINT (-73.991495 40.719076)"
"1127279108","2021","6","25","MARGON RESTAURANT CORP","136 W 46th St","New York","NY","10036","465646",,"U","Y","NY-10","N","N","N","Y","N","Y","Y","Y","Y","N","Corporation","N","N","N","N","Restaurant","POINT (-73.983809 40.758051)"
"2500549001","2021","5","16","LI & CHO INC","141-41 NORTHERN BLVD","FLUSHING","NY","11355","8254",,"U","N","NY-06","N","N","N","N","N","N","Y","Y","Y","Y","Corporation","Y","Y","N","N","Restaurant","POINT (-73.824257 40.764603)"
"9893709003","2021","6","4","TULLYS CAMPUS LLC","4400 Vestal Pkwy E","Binghamton","NY","13902","384526",,"U","N","NY-22","N","Y","N","Y","N","Y","Y","N","Y","N","Limited  Liability Company(LLC)","N","N","N","N","Restaurant",
"7539788900","2021","5","7","Tina's PB I LLC","9633 Queens Blvd","Rego Park","NY","11374","244482","Paris Baguette","U","N","NY-06","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","Y","Bakery ** && Restaurant","POINT (-73.861411 40.729991)"
"9945829007","2021","6","7","Peach & Pine Inc.","192 Smithtown Blvd","Nesconset","NY","11767","101188",,"U","N","NY-01","N","N","N","Y","Y","Y","N","Y","Y","N","Subchapter S Corporation","N","N","N","N","Food Stand, Food Truck, Food Cart","POINT (-73.154243 40.835841)"
"7526349001","2021","5","25","YAZHAIFUREN INC","13655 Roosevelt Ave","Flushing","NY","11354","72993",,"U","Y","NY-06","N","Y","N","Y","N","Y","Y","Y","Y","N","Corporation","Y","Y","N","Y","Restaurant","POINT (-73.828061 40.760087)"
"7670148902","2021","5","7","Custom Candle Co","27 Depot Plz","Bedford Hills","NY","10507","22371",,"U","N","NY-18","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Bar, Saloon, Lounge, Tavern","POINT (-73.700424 41.236613)"
"7606808905","2021","5","7","El Nuevo Jobo Restaurant  & Bar","3915 Broadway Frnt 3","New York","NY","10032","58439",,"U","Y","NY-13","N","N","N","N","Y","Y","Y","Y","N","Y","Corporation","Y","N","N","Y","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-73.941984 40.83822)"
"7561778904","2021","5","7","A slice of Brooklyn","13 Main Street N","PERRY","NY","14530","36475",,"R","N","NY-27","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Partnership","N","N","N","Y","Restaurant","POINT (-78.002005 42.718573)"
"1078139006","2021","5","12","Chens Poke Inc","106 Old Country Rd","Mineola","NY","11501","90561",,"U","N","NY-03","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","Y","Restaurant","POINT (-73.634148 40.739907)"
"1131739107","2021","6","25","dish restaurant corp","201 8th Ave","New York","NY","10011","464716",,"U","N","NY-10","N","N","N","Y","N","Y","Y","Y","N","Y","Corporation","N","N","N","N","Restaurant","POINT (-73.999696 40.743634)"
"8925229002","2021","5","29","51 KENT CAFE INC","51 KENT AVE","BROOKLYN","NY","11249","207909",,"U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Restaurant","POINT (-73.959452 40.722438)"
"8023899005","2021","5","26","The OP Trading Inc","1845 Richmond Ave","Staten Island","NY","10314","219427",,"U","N","NY-11","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","Y","Restaurant","POINT (-74.162754 40.603329)"
"8858129006","2021","5","29","Great South Bay Brewery Corp.","25 Drexel Dr","Bay Shore","NY","11706","57497",,"U","N","NY-01","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Licensed Alcohol Producer && Brewery and/or microbrewery ** && Brewpub, Tasting Room, Taproom **","POINT (-73.263466 40.760544)"
"9898709002","2021","6","4","Naughty Gull LLC","420 Hudson St","New York","NY","10014","574871",,"U","N","NY-10","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-74.006829 40.730336)"
"7585788901","2021","5","7","BAO Tea House","140 West 4th Street BAO Tea House","New York","NY","10012","104236",,"U","N","NY-07","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","Y","N","N","Restaurant",
"7589718910","2021","5","7","Sunwoo Trade Inc","506 Piermont Ave","Piermont","NY","10968","168319",,"U","N","NY-17","N","N","N","N","N","N","Y","Y","Y","Y","Subchapter S Corporation","N","Y","N","N","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-73.916296 41.041086)"
"7668068903","2021","5","7","Kaliope Catering. LLC","279 City Island Avenue","Bronx","NY","10464","114821",,"U","N","NY-14","Y","Y","N","Y","N","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","Y","Restaurant","POINT (-73.78616 40.846359)"
"8845359006","2021","5","29","HOCUS POCUS WORKS LLC","104 Roebling Street 1st Floor","BROOKLYN","NY","11211","206970",,"U","N","NY-07","N","N","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","Y","N","N","N","Restaurant","POINT (-73.955628 40.715819)"
"9913929008","2021","6","4","ELM ENTERPRISES INC.","412 Central Ave","Cedarhurst","NY","11516","2788287",,"U","N","NY-04","N","N","N","N","N","Y","Y","Y","Y","N","Corporation","N","N","N","N","Caterer","POINT (-73.7264 40.619787)"
"2358939009","2021","5","15","Moon Man LLC","4252 81st St 1 Floor","Elmhurst","NY","11373","16760",,"U","Y","NY-06","N","N","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","Y","Y","N","N","Food Stand, Food Truck, Food Cart","POINT (-73.883954 40.741931)"
"1071449002","2021","5","12","45 street catering inc","442 W 45th St","New York","NY","10036","152265","Subway","U","N","NY-10","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.993164 40.761171)"
"8954119003","2021","5","29","The Coffee Mob LLC.","1514 Newkirk Ave","Brooklyn","NY","11226","126905",,"U","N","NY-09","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","Y","N","N","N","Other","POINT (-73.962681 40.635851)"
"1126299101","2021","6","25","Charlottes Frozen Yogurt & Coffee LLC","294 Main Street","Farmingdale","NY","11735","360539",,"U","N","NY-02","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-73.445805 40.73241)"
"7617158906","2021","5","7","Bases Loaded Sports Bar Inc","2997 Westchester Ave","Bronx","NY","10461","55427","IHOP","U","N","NY-14","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-73.832046 40.847191)"
"9934589001","2021","6","4","Djoos Inc","302 W Green St","Ithaca","NY","14850","332767",,"R","Y","NY-23","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-76.501932 42.438539)"
"7547939000","2021","5","25","Playground Coffee Shop","1114 Bedford Ave","Brooklyn","NY","11216","76715",,"U","N","NY-08","N","N","N","N","N","Y","Y","N","N","Y","Corporation","Y","N","N","Y","Bakery ** && Restaurant","POINT (-73.954562 40.686633)"
"2375839005","2021","5","15","Tokyo Xpress Inc","3622 Palisades Center Dr","West Nyack","NY","10994","347843",,"U","N","NY-17","N","N","N","Y","N","Y","Y","Y","N","Y","Corporation","N","N","N","Y","Restaurant","POINT (-73.958401 41.095224)"
"9912529004","2021","6","4","YKG Corp","1048 5th Ave","New York","NY","10028","1972072",,"U","N","NY-10","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","N","N","N","Restaurant","POINT (-73.960514 40.78138)"
"7531389007","2021","5","25","Dads Change of Pace Inc","172 Pike St","Port Jervis","NY","12771","168660",,"U","Y","NY-18","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","N","N","Y","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-74.690003 41.377164)"
"7910398907","2021","5","11","Downeast LLC","534 W 159th St Apt 3A","New York","NY","10032","22624",,"U","Y","NY-13","N","N","Y","Y","N","Y","N","Y","Y","N","Limited  Liability Company(LLC)","Y","N","N","Y","Food Stand, Food Truck, Food Cart","POINT (-73.942663 40.834758)"
"8037489001","2021","5","26","Bay ridge cafe of 4th ave inc","6802 4the ave","Brooklyn","NY","11220","63615",,"U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","N","N","Y","Other && Snack and Nonalcoholic Beverage Bar && Restaurant","POINT (-74.02326 40.635263)"
"7538008909","2021","5","7","CAKES BY NERWAN INC","2302 31st St","Astoria","NY","11105","92313",,"U","N","NY-14","N","Y","N","Y","N","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Bakery **","POINT (-73.913041 40.77423)"
"9925409002","2021","6","4","Scheckel Falafel Inc","387 South St","Highland","NY","12528","562068",,"R","N","NY-19","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Restaurant","POINT (-74.052361 41.699584)"
"7880138908","2021","5","11","NEW MIZU SUSHI INC","350 E 9TH STREET","NEW YORK","NY","10003","95551",,"U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-73.985271 40.72836)"
"9899949006","2021","6","4","Two Detroit Street Inc.","2 Detroit St","North Tonawanda","NY","14120","18351",,"U","Y","NY-26","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Restaurant","POINT (-78.885637 43.024352)"
"2326169009","2021","5","15","VILLA D'ESTE RESTAURANT CORP","186 Jericho Tpke","Floral Park","NY","11001","240524",,"U","N","NY-03","N","N","N","N","N","N","Y","Y","N","Y","Corporation","N","Y","N","Y","Restaurant","POINT (-73.704117 40.728534)"
"2225409010","2021","5","14","Sky Food Court Inc.","4024 College Point Blvd B217","Flushing","NY","11354","289667",,"U","Y","NY-06","N","N","N","N","N","N","Y","Y","N","Y","Corporation","Y","N","N","Y","Restaurant","POINT (-73.83416 40.757597)"
"5233159000","2021","5","21","Bella Coppia LLC","136 N Main St","East Hampton","NY","11937","636364",,"U","N","NY-01","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Limited  Liability Company(LLC)","N","N","N","Y","Restaurant","POINT (-72.18199 40.970365)"
"7531129010","2021","5","25","Nourish Catering New York LLC","140 Bergen St","Brooklyn","NY","11217","217050",,"U","Y","NY-07","N","Y","N","Y","N","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","Y","Caterer","POINT (-73.988238 40.685849)"
"7878828904","2021","5","11","Dim Sum Bar Inc","167 Grand Street","Brooklyn","NY","11249","29076",,"U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-73.961486 40.71458)"
"2342299002","2021","5","15","JAVA-GOURMET INC","2808 State Route 54a","Penn Yan","NY","14527","13161",,"R","N","NY-23","N","Y","N","Y","Y","Y","N","Y","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-77.092238 42.63273)"
"2474099003","2021","5","16","NEW CHING HOI INC","600 Portion Rd Unit 25","Ronkonkoma","NY","11779","9259",,"U","N","NY-01","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.087776 40.831322)"
"7534369007","2021","5","25","BREAD AND BUTTER HOSPITALITY, LLC","1150 Clove Rd","Staten Island","NY","10301","61564",,"U","N","NY-11","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","Y","Y","N","N","Caterer","POINT (-74.105188 40.618198)"
"7889058904","2021","5","11","Buddha Bodai Two Kosher Vegetarian Rest.","77 Mulberry Street","New York","NY","10013","188168",,"U","Y","NY-07","N","N","N","Y","N","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.999071 40.716317)"
"8904049008","2021","5","29","Loughran's Tavern Inc.","4543 Main Street","Snyder","NY","14226","167617",,"U","N","NY-26","Y","N","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Restaurant","POINT (-78.782062 42.962833)"
"7603858903","2021","5","7","venadito llc","434 7th Ave","Brooklyn","NY","11215","20260",,"U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","Y","N","N","Restaurant","POINT (-73.984403 40.663503)"
"7503819008","2021","5","25","Rumi Cafe Inc","1881 Victory Blvd","Staten Island","NY","10314","93382",,"U","N","NY-11","Y","N","Y","Y","Y","Y","N","Y","Y","Y","Corporation","N","Y","N","N","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-74.126418 40.612807)"
"8902179008","2021","5","29","Crazy Crepe of Miller Place LLC","1070 Middle Country Rd","Selden","NY","11784","45781",,"U","N","NY-01","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-73.050821 40.863329)"
"6612819002","2021","5","22","Chado Sushi Corp","4 E 36th St Frnt 1","New York","NY","10016","581320",,"U","N","NY-12","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.983036 40.74948)"
"8949549009","2021","5","29","TGL BAR CORP","4317 QUEENS BLVD","SUNNYSIDE","NY","11104","152915",,"U","N","NY-14","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","N","N","N","Bar, Saloon, Lounge, Tavern","POINT (-73.920762 40.743562)"
"2475199000","2021","5","16","Sarah Sweet Saucy Inc","339 Daniel Zenker Dr","Horseheads","NY","14845","90282",,"U","N","NY-23","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Subchapter S Corporation","N","N","N","Y","Caterer && Restaurant","POINT (-76.911792 42.153522)"
