Fire Department Name,Fire Department Code,Address,City,State,Zip Code,County Code,County Name,Phone Number,Latitude,Longitude,Location 1,Counties,New York Zip Codes,NYS Municipal Boundaries
CLINTON FIRE DEPARTMENT,33008,PO BOX 134,CLINTON,NY,13323,33,Oneida,3158535031,43.04927,-75.37878,"(43.04927, -75.37878)",625,537,927
DEANSBORO FIRE DEPARTMENT,33009,PO BOX 83,DEANSBORO,NY,13328,33,Oneida,,42.98434,-75.41957,"(42.98434, -75.41957)",625,542,920
DURHAMVILLE FIRE DEPARTMENT,33010,5302 CHURCH STREET,DURHAMVILLE,NY,13054,33,Oneida,3153636467,43.118792,-75.66935,"(43.118792, -75.66935)",2092,425,975
DEERFIELD FIRE DEPARTMENT,33011,5476 TRENTON RD,DEERFIELD,NY,13502,33,Oneida,3157322693,43.126975,-75.210765,"(43.126975, -75.210765)",625,1465,931
FLORENCE FIRE DEPARTMENT,33012,R D #3 CAMDEN  BOX 176,FLORENCE,NY,13316,33,Oneida,3152451028,43.442782,-75.753987,"(43.442782, -75.753987)",625,773,930
FLOYD FIRE DEPARTMENT,33013,CAMRODEN ROAD,ROME,NY,13440,33,Oneida,,43.220014,-75.334565,"(43.220014, -75.334565)",625,1366,929
FORESTPORT FIRE DEPARTMENT,33014,11965 RIVER ROAD,FORESTPORT,NY,13338,33,Oneida,3153924741,43.442565,-75.206976,"(43.442565, -75.206976)",625,550,928
HOLLAND PATENT FIRE DEPARTMENT,33015,PO BOX 12,HOLLAND PATENT,NY,13354,33,Oneida,3158658200,43.242471,-75.257263,"(43.242471, -75.257263)",625,562,993
LAKE DELTA FIRE DEPARTMENT,33017,PO BOX 596,ROME,NY,13442,33,Oneida,3153372809,43.275395,-75.448846,"(43.275395, -75.448846)",625,1366,982
LEE CENTER FIRE DEPARTMENT,33018,5220 BROOKFIELD RD POB 194,LEE CENTER,NY,13363,33,Oneida,3153375929,43.303239,-75.513637,"(43.303239, -75.513637)",625,568,926
MAYNARD FIRE DEPARTMENT,33019,PO BOX 377,MARCY,NY,13403,33,Oneida,3157328181,43.136575,-75.259185,"(43.136575, -75.259185)",625,574,923
MC CONNELLSVILLE FIRE DEPT,33020,PO BOX 39,MC CONNELLSVILLE,NY,13401,33,Oneida,3152454621,43.273584,-75.693793,"(43.273584, -75.693793)",625,766,973
NEW HARTFORD FIRE DEPARTMENT,33021,PO BOX 328,NEW HARTFORD,NY,13413,33,Oneida,3157363182,43.072263,-75.287322,"(43.072263, -75.287322)",625,1274,924
NEW LONDON FIRE DEPARTMENT,33022,PO BOX 4421,ROME,NY,13442,33,Oneida,3153390918,43.22014,-75.45029,"(43.22014, -75.45029)",625,1366,982
NEW YORK MILLS FIRE DEPARTMENT,33023,1 MAPLE STREET,NEW YORK MILLS,NY,13417,33,Oneida,3157239554,43.103548,-75.292839,"(43.103548, -75.292839)",625,1277,990
NORTH BAY FIRE DEPARTMENT,33024,2114 STATE RT 49,NORTH BAY,NY,13123,33,Oneida,3152455007,43.23046,-75.74809,"(43.23046, -75.74809)",625,766,973
ONEIDA CASTLE FIRE DEPARTMENT,33025,3989 SHOLTZ ROAD,ONEIDA CASTLE,NY,13421,33,Oneida,3153634406,43.07952,-75.636561,"(43.07952, -75.636561)",625,1280,976
ORISKANY FIRE DEPARTMENT,33026,708 UTICA ST PO BOX 217,ORISKANY,NY,13424,33,Oneida,3157363221,43.16121,-75.3667,"(43.16121, -75.3667)",625,1281,990
ORISKANY FALLS FIRE DEPARTMENT,33027,MADISON STREET,ORISKANY FALLS,NY,13425,33,Oneida,3158217855,42.933726,-75.466416,"(42.933726, -75.466416)",625,1282,939
OTTER LAKE FIRE DEPARTMENT,33028,13853 ROUTE 28,OTTER LAKE,NY,13427,33,Oneida,3153693668,43.47537,-75.09455,"(43.47537, -75.09455)",625,550,687
PARIS HILL FIRE DEPARTMENT,33029,2845 ROUTE 12,PARIS,NY,13456,33,Oneida,3157375169,43.0046,-75.26014,"(43.0046, -75.26014)",625,1371,922
PROSPECT FIRE DEPARTMENT,33032,PO BOX 66,PROSPECT,NY,13435,33,Oneida,3158966514,43.35137,-75.18775,"(43.35137, -75.18775)",625,1364,983
REMSEN FIRE DEPARTMENT,33033,MAIN STREET PO BOX 299,REMSEN,NY,13438,33,Oneida,3158312131,43.326844,-75.186844,"(43.326844, -75.186844)",625,1364,983
ROME FIRE DEPARTMENT,33034,158 BLACK RIVER BLVD,ROME,NY,13440,33,Oneida,3153397784,43.211391,-75.452785,"(43.211391, -75.452785)",625,1366,982
SAUQUOIT FIRE DEPARTMENT,33036,PINNACLE ROAD PO BOX 534,SAUQUOIT,NY,13456,33,Oneida,3157379550,43.00507,-75.256643,"(43.00507, -75.256643)",625,1371,922
SHERRILL-KENWOOD FIRE DEPARTMENT,33038,373 SHERRILL ROAD,SHERRILL,NY,13461,33,Oneida,,43.071933,-75.598668,"(43.071933, -75.598668)",625,1374,995
STANWIX HEIGHTS FIRE DEPARTMENT,33039,6920 DIX ROAD,ROME,NY,13440,33,Oneida,,43.180786,-75.430934,"(43.180786, -75.430934)",625,1366,982
STITTVILLE FIRE DEPARTMENT,33040,9069 MAIN ST,STITTVILLE,NY,13469,33,Oneida,3158654531,43.222931,-75.286879,"(43.222931, -75.286879)",625,1377,923
SYLVAN BEACH FIRE DEPARTMENT,33041,329 16TH AVENUE,SYLVAN BEACH,NY,13157,33,Oneida,,43.199341,-75.728911,"(43.199341, -75.728911)",625,694,973
TABERG FIRE DEPARTMENT,33042,PO BOX 523,TABERG,NY,13471,33,Oneida,3153378447,43.265975,-75.60677,"(43.265975, -75.60677)",625,1379,982
BARNEVELD FIRE DEPARTMENT,33043,PO BOX 480,BARNEVELD,NY,13304,33,Oneida,3158962410,43.273658,-75.185024,"(43.273658, -75.185024)",625,764,993
UTICA FIRE DEPARTMENT (CITY),33044,552 BLEECKER STREET,UTICA,NY,13501,33,Oneida,3157245151,43.099461,-75.221847,"(43.099461, -75.221847)",625,1464,977
VERNON FIRE DEPARTMENT,33045,PO BOX 773,VERNON,NY,13476,33,Oneida,3158293475,43.079103,-75.540966,"(43.079103, -75.540966)",625,1383,976
VERONA FIRE DEPARTMENT,33046,PO BOX 137,VERONA,NY,13478,33,Oneida,3153636009,43.13964,-75.57198,"(43.13964, -75.57198)",625,1385,975
VIENNA FIRE DEPARTMENT,33047,2875 STATE RTE 49,BLOSSVALE,NY,13308,33,Oneida,3152451237,43.239521,-75.697047,"(43.239521, -75.697047)",625,766,973
WATERVILLE FIRE DEPARTMENT,33048,PO BOX 272,WATERVILLE,NY,13480,33,Oneida,3158414521,42.91361,-75.38468,"(42.91361, -75.38468)",625,1386,981
WESTERNVILLE FIRE DEPARTMENT,33049,PO BOX 17 / 9305 ST RTE 46,WESTERNVILLE,NY,13486,33,Oneida,3158274242,43.34718,-75.34765,"(43.34718, -75.34765)",625,1390,970
WESTMORELAND FIRE DEPARTMENT,33050,PO BOX 478,WESTMORELAND,NY,13490,33,Oneida,3158536884,43.10362,-75.43262,"(43.10362, -75.43262)",625,1393,979
WHITESBORO FIRE DEPARTMENT,33051,171 ORISKANY BLVD,WHITESBORO,NY,13492,33,Oneida,3157361238,43.117366,-75.291905,"(43.117366, -75.291905)",625,1395,990
WILLOWVALE FIRE DEPARTMENT,33052,3533 BLEACHERY AVENUE,CHADWICKS,NY,13319,33,Oneida,,43.031153,-75.27404,"(43.031153, -75.27404)",625,776,924
YORKVILLE FIRE DEPARTMENT,33053,SIXTH ST AND CALDER AVENUE,YORKVILLE,NY,13495,33,Oneida,3157361523,43.112106,-75.278512,"(43.112106, -75.278512)",625,1463,990
LOWELL VOLUNTEER FIRE DEPARTMENT,33054,5783 STATE ROUTE 26,ROME,NY,13440,33,Oneida,3153391034,43.133013,-75.500422,"(43.133013, -75.500422)",625,1366,979
VERNON CENTER VOLUNTEER FD,33055,5770 NORTON ROAD,VERNON CENTER,NY,13477,33,Oneida,3158292139,43.053952,-75.504459,"(43.053952, -75.504459)",625,1384,976
WOODGATE VOL FIRE DEPARTMENT,33056,BOX 52,WOODGATE,NY,13494,33,Oneida,3153926611,43.522315,-75.154821,"(43.522315, -75.154821)",625,1397,928
AMBER FIRE DEPARTMENT,34001,PO BOX 172,MARIETTA,NY,13110,34,Onondaga,3156367741,42.87702,-76.26723,"(42.87702, -76.26723)",2132,645,706
APULIA FIRE DEPARTMENT,34002,BOX 96,APULIA STATION,NY,13020,34,Onondaga,3156965636,42.81903,-76.07032,"(42.81903, -76.07032)",2132,342,710
BALDWINSVILLE FIRE DEPARTMENT,34003,7911 CREGO RD,BALDWINSVILLE,NY,13027,34,Onondaga,3156358787,43.15893,-76.32919,"(43.15893, -76.32919)",2132,346,509
BELGIUM-COLD SPRING VOL FIRE CO,34004,8435 LOOP ROAD,BALDWINSVILLE,NY,13027-8400,34,Onondaga,3156355136,43.153843,-76.277072,"(43.153843, -76.277072)",2132,346,509
BORODINO FIRE DEPARTMENT,34005,2500 NUNNERY RD RD #3,SKANEATELES,NY,13152,34,Onondaga,3156733735,42.858103,-76.337904,"(42.858103, -76.337904)",2132,690,703
BREWERTON FIRE DEPARTMENT,34006,PO BOX 708,BREWERTON,NY,13029,34,Onondaga,3156767724,43.235896,-76.140285,"(43.235896, -76.140285)",2132,348,714
CAMILLUS FIRE DEPARTMENT,34007,5801 NEEWPORT ROAD,CAMILLUS,NY,13031,34,Onondaga,3156724207,43.052289,-76.31019,"(43.052289, -76.31019)",2132,350,675
CICERO FIRE DEPARTMENT,34008,MAIN STREET PO BOX 1111,CICERO,NY,13039,34,Onondaga,3156997721,43.175815,-76.119476,"(43.175815, -76.119476)",2132,357,714
CLAY FIRE DEPARTMENT,34009,4383 STATE ROUTE 31,CLAY,NY,13041,34,Onondaga,3156524242,43.186347,-76.213974,"(43.186347, -76.213974)",2132,359,713
DELPHI FALLS FIRE DEPARTMENT,34010,2260 ORAN-DELPHI ROAD,MANLIUS,NY,13104,34,Onondaga,3156623595,42.880805,-75.913713,"(42.880805, -75.913713)",2132,643,696
DEWITT FIRE DEPARTMENT,34011,4500 E GENESEE STREET,DEWITT,NY,13214,34,Onondaga,3154463195,43.034653,-76.065396,"(43.034653, -76.065396)",2132,731,711
EAST SYRACUSE FIRE DEPARTMENT,34012,204 NORTH CENTER STREET,EAST SYRACUSE,NY,13057,34,Onondaga,3156713380,43.064091,-76.070985,"(43.064091, -76.070985)",2132,426,711
ELBRIDGE FIRE DEPT,34013,275 E MAIN ST PO BOX 250,ELBRIDGE,NY,13060,34,Onondaga,3156893021,43.033643,-76.452672,"(43.033643, -76.452672)",2132,427,649
FABIUS FIRE DEPARTMENT,34014,7825 MAIN STREET BOX 60,FABIUS,NY,13063,34,Onondaga,3156835362,42.85628,-75.99683,"(42.85628, -75.99683)",2132,619,710
FAIRMOUNT FIRE DEPARTMENT,34015,4611 W GENESEE ST,SYRACUSE,NY,13219,34,Onondaga,3154875811,43.044579,-76.247656,"(43.044579, -76.247656)",2132,733,675
FAYETTEVILLE FIRE DEPARTMENT,34016,425 EAST GENESEE STREET,FAYETTEVILLE,NY,13066,34,Onondaga,3156376101,43.02976,-76.005992,"(43.02976, -76.005992)",2132,621,508
HINSDALE FIRE DEPARTMENT,34018,113 MALDEN ROAD,MATTYDALE,NY,13211,34,Onondaga,3154552511,43.104317,-76.144665,"(43.104317, -76.144665)",2132,729,705
HOWLETT HILL FIRE DEPARTMENT,34019,3384 HOWLETT HILL ROAD,SYRACUSE,NY,13215,34,Onondaga,3156731817,42.98659,-76.26076,"(42.98659, -76.26076)",2132,732,707
JAMESVILLE FIRE DEPARTMENT,34020,6486 E SENECA TPK POB 516,JAMESVILLE,NY,13078,34,Onondaga,3154922872,42.991646,-76.071983,"(42.991646, -76.071983)",2132,630,711
JORDAN FIRE DEPARTMENT,34021,1 NORTH HAMILTON STREET,JORDAN,NY,13080,34,Onondaga,3156893923,43.065627,-76.477049,"(43.065627, -76.477049)",2132,631,649
KIRKVILLE FIRE COMPANY,34022,6225 KIRKVILLE RD N  POB 6,KIRKVILLE,NY,13082,34,Onondaga,3156563093,43.071408,-75.950825,"(43.071408, -75.950825)",2132,633,508
LAFAYETTE FIRE DEPARTMENT,34023,2436 ROUTE 11 SO PO BOX 260,LAFAYETTE,NY,13084,34,Onondaga,3156773400,42.89281,-76.10546,"(42.89281, -76.10546)",2132,635,628
LAKESIDE FIRE DEPARTMENT,34024,1002 STATE FAIR BLVD POB 69,SYRACUSE,NY,13209,34,Onondaga,3154877218,43.099219,-76.247604,"(43.099219, -76.247604)",2132,727,709
LIVERPOOL VOLUNTEER FIRE DEPT,34025,1110 OSWEGO ST,LIVERPOOL,NY,13088,34,Onondaga,3154576347,43.111168,-76.211316,"(43.111168, -76.211316)",2132,637,705
LYNCOURT VOLUNTEER FIRE DEPT,34026,2909 COURT STREET,SYRACUSE,NY,13208,34,Onondaga,3154556570,43.083325,-76.129547,"(43.083325, -76.129547)",2132,726,705
LYSANDER FIRE DEPARTMENT,34027,664 LAMSON ROAD,BALDWINSVILLE,NY,13027,34,Onondaga,3156782260,43.15893,-76.32919,"(43.15893, -76.32919)",2132,346,509
MANLIUS FIRE DEPARTMENT,34028,4 STICKLEY DR PO BOX 236,MANLIUS,NY,13104,34,Onondaga,3156828318,43.002049,-75.98375,"(43.002049, -75.98375)",2132,643,508
MARCELLUS VOLUNTEER FIRE DEPT,34029,PO BOX 186,MARCELLUS,NY,13108,34,Onondaga,3156731818,42.9825,-76.33878,"(42.9825, -76.33878)",2132,644,504
MATTYDALE FIRE DEPARTMENT,34030,173 EAST MOLLOY ROAD,MATTYDALE,NY,13211,34,Onondaga,3154540090,43.097977,-76.141988,"(43.097977, -76.141988)",2132,729,705
MEMPHIS FIRE DEPARTMENT,34031,PO BOX 38,MEMPHIS,NY,13112,34,Onondaga,3156893359,43.084042,-76.376164,"(43.084042, -76.376164)",2132,656,700
MINOA FIRE DEPARTMENT,34032,238 N MAIN ST PO BOX 104,MINOA,NY,13116,34,Onondaga,3156569204,43.077311,-76.000746,"(43.077311, -76.000746)",2132,660,508
MOTTVILLE FIRE COMPANY,34033,4149 FROST ST PO BOX 9,MOTTVILLE,NY,13119,34,Onondaga,3156853832,42.97443,-76.42751,"(42.97443, -76.42751)",2132,690,704
MOYERS CORNERS VOL FIRE DEPT,34034,7697 MORGAN RD,LIVERPOOL,NY,13090,34,Onondaga,3156527733,43.144772,-76.207133,"(43.144772, -76.207133)",2132,638,713
NAVARINO VOLUNTEER FIRE DEPT,34035,PO BOX 15004,SYRACUSE,NY,13215,34,Onondaga,3156733260,42.929828,-76.273972,"(42.929828, -76.273972)",2132,732,707
NEDROW FIRE DEPARTMENT,34036,6505 SOUTH SALINA STREET,NEDROW,NY,13120,34,Onondaga,3154690053,42.977462,-76.141536,"(42.977462, -76.141536)",2132,663,707
NORTH SYRACUSE FIRE DEPARTMENT,34037,109 CHESTNUT STREET,NORTH SYRACUSE,NY,13212,34,Onondaga,3154585345,43.13625,-76.130626,"(43.13625, -76.130626)",2132,730,713
ONONDAGA HILL FIRE DEPARTMENT,34038,4831 VELASKO ROAD,SYRACUSE,NY,13215,34,Onondaga,3154929191,43.005854,-76.184948,"(43.005854, -76.184948)",2132,732,707
ONONDAGA NATION FIRE DEPARTMENT,34039,ONONDAGA NATION BOX 290,NEDROW,NY,13120,34,Onondaga,3154691384,,,,,,
OTISCO FIRE DEPARTMENT,34040,1933 ROUTE 80,TULLY,NY,13159,34,Onondaga,3156968226,42.80235,-76.14671,"(42.80235, -76.14671)",2132,696,701
PLAINVILLE FIRE DEPARTMENT,34041,767 W GENESEE RD PO BOX 286,PLAINVILLE,NY,13137,34,Onondaga,3156382994,43.15956,-76.44717,"(43.15956, -76.44717)",2132,346,509
POMPEY HILL FIRE DEPARTMENT,34042,7407 ACADEMY ST PO BOX 112,POMPEY,NY,13138,34,Onondaga,3156773212,42.90128,-76.01134,"(42.90128, -76.01134)",2132,630,696
SENECA RIVER FIRE DEPARTMENT,34043,3457 HAYES ROAD,BALDWINSVILLE,NY,13027,34,Onondaga,3156223369,43.125649,-76.272387,"(43.125649, -76.272387)",2132,346,509
SENTINEL HEIGHTS FIRE DEPT,34044,4200 DAVE TILDEN ROAD,JAMESVILLE,NY,13078,34,Onondaga,3154693653,42.974293,-76.120474,"(42.974293, -76.120474)",2132,630,707
SKANEATELES FIRE DEPARTMENT,34045,77 W GENESEE STREET,SKANEATELES,NY,13152-1065,34,Onondaga,3156853496,42.947581,-76.431953,"(42.947581, -76.431953)",2132,690,704
SOLVAY FIRE DEPARTMENT,34046,PO BOX 123,SOLVAY,NY,13209,34,Onondaga,3154681313,43.062059,-76.209117,"(43.062059, -76.209117)",2132,727,709
SOUTH BAY VOLUNTEER FIRE DEPT,34047,8819 CICERO CENTER RD,CICERO,NY,13039,34,Onondaga,3156992893,43.193937,-76.041651,"(43.193937, -76.041651)",2132,357,714
SOUTH ONONDAGA FIRE DEPARTMENT,34048,3130 CEDARVALE ROAD,NEDROW,NY,13120,34,Onondaga,3154921147,42.930411,-76.21426,"(42.930411, -76.21426)",2132,663,707
SOUTHWOOD FIRE DEPARTMENT,34049,PO BOX 365,JAMESVILLE,NY,13078,34,Onondaga,3154695171,42.993596,-76.109848,"(42.993596, -76.109848)",2132,630,707
SPAFFORD FIRE DEPARTMENT,34050,660 RTE 41,HOMER,NY,13077,34,Onondaga,6077494422,42.803076,-76.264225,"(42.803076, -76.264225)",2132,629,703
SYRACUSE FIRE DEPARTMENT (CITY),34051,511 SOUTH STATE STREET,SYRACUSE,NY,13202,34,Onondaga,3154735525,43.046921,-76.147406,"(43.046921, -76.147406)",2132,711,702
TAUNTON VOLUNTEER FIRE DEPT,34052,4300 ONONDAGA BOULEVARD,SYRACUSE,NY,13219,34,Onondaga,3154681011,43.02661,-76.214991,"(43.02661, -76.214991)",2132,733,707
TULLY FIRE DEPARTMENT,34053,1 RAILROAD ST,TULLY,NY,13159,34,Onondaga,3156966414,42.798818,-76.106112,"(42.798818, -76.106112)",2132,696,701
WARNERS FIRE DEPARTMENT,34054,6444 NEWPORT RD PO BOX 72,WARNERS,NY,13164,34,Onondaga,3156725740,43.083044,-76.328734,"(43.083044, -76.328734)",2132,700,675
BRISTOL VOLUNTEER FIRE DEPT,35001,4350 ROUTE 64,CANANDAIGUA,NY,14424,35,Ontario,7166576694,42.816371,-77.394158,"(42.816371, -77.394158)",2133,178,788
CANANDAIGUA FIRE DEPT (CITY),35002,335 SOUTH MAIN STREET,CANANDAIGUA,NY,14424,35,Ontario,5853942111,42.882765,-77.277585,"(42.882765, -77.277585)",2133,178,785
CHESHIRE VOLUNTEER FIRE DEPT,35004,4285 RTE 21,CANANDAIGUA,NY,14424,35,Ontario,7163948871,42.86943,-77.29118,"(42.86943, -77.29118)",2133,178,825
CLIFTON SPRINGS FIRE DEPARTMENT,35005,RAILROAD AVENUE BOX 15,CLIFTON SPRINGS,NY,14432,35,Ontario,3154623358,42.966121,-77.139859,"(42.966121, -77.139859)",2133,182,812
CRYSTAL BEACH VOL FIRE DEPT,35006,4477 MAIDEN LANE,CANANDAIGUA,NY,14424-9785,35,Ontario,7163942975,42.86943,-77.29118,"(42.86943, -77.29118)",2133,178,825
EAST BLOOMFIELD FIRE DEPARTMENT,35007,PO BOX 246  105 MAIN STREET,E BLOOMFIELD,NY,14443-0246,35,Ontario,7162295563,42.897633,-77.432361,"(42.897633, -77.432361)",2133,239,824
FARMINGTON FIRE DEPARTMENT,35008,1225 HOOK ROAD,FARMINGTON,NY,14425,35,Ontario,5857421894,42.975447,-77.348733,"(42.975447, -77.348733)",2133,179,822
FISHERS FIRE DEPARTMENT,35009,7853 MAIN ST PO BOX 397,FISHERS,NY,14453,35,Ontario,7169243451,43.0092,-77.46899,"(43.0092, -77.46899)",2133,413,800
GENEVA FIRE DEPARTMENT,35011,47 CASTLE STREET,GENEVA,NY,14456,35,Ontario,3157896305,42.867905,-76.982723,"(42.867905, -76.982723)",2133,233,819
GORHAM FIRE CO,35012,4676 KEARNEY ROAD,GORHAM,NY,14461,35,Ontario,5855265363,42.80147,-77.136839,"(42.80147, -77.136839)",2133,412,817
HALL FIRE DEPARTMENT,35013,4852 MAIN STREET PO BOX 8,HALL,NY,14463,35,Ontario,5855265944,42.7937,-77.06879,"(42.7937, -77.06879)",2133,233,803
HONEOYE FIRE DEPARTMENT,35014,PO BOX 469,HONEOYE,NY,14471,35,Ontario,7163673381,42.72754,-77.48391,"(42.72754, -77.48391)",2133,241,804
HOPEWELL FIRE DEPARTMENT,35015,PO BOX 932,CANANDAIGUA,NY,14424,35,Ontario,7163947173,42.86943,-77.29118,"(42.86943, -77.29118)",2133,178,825
IONIA VOLUNTEER FIRE COMPANY,35016,8338 CO ROAD #14 PO BOX 43,IONIA,NY,14475,35,Ontario,7163964411,42.931399,-77.496632,"(42.931399, -77.496632)",2133,243,799
MANCHESTER FIRE DEPARTMENT,35017,3808 DEWEY ROAD,SHORTSVILLE,NY,14548,35,Ontario,7162893022,42.96955,-77.228717,"(42.96955, -77.228717)",2133,317,812
NAPLES FIRE DEPARTMENT,35018,297 ITALY TURNPIKE,NAPLES,NY,14512,35,Ontario,7163746452,42.61358,-77.404047,"(42.61358, -77.404047)",2133,323,809
NORTH SIDE FIRE COMPANY,35019,270 CARTER ROAD,GENEVA,NY,14456,35,Ontario,3157890805,42.889771,-76.993945,"(42.889771, -76.993945)",2133,233,818
PHELPS FIRE DEPARTMENT,35021,7 EXCHANGE ST PO BOX 81,PHELPS,NY,14532,35,Ontario,3155482028,42.957992,-77.057002,"(42.957992, -77.057002)",2133,370,805
PORT GIBSON VOL FIRE DEPT,35022,305 COUNTY RD #27,CLIFTON SPRINGS,NY,14432,35,Ontario,3155979376,42.95558,-77.22075,"(42.95558, -77.22075)",2133,405,812
SENECA CASTLE FIRE DEPARTMENT,35024,PO BOX 59,SENECA CASTLE,NY,14547,35,Ontario,7165265296,42.82481,-77.09493,"(42.82481, -77.09493)",2133,412,803
SHORTSVILLE FIRE DEPARTMENT,35025,5 SHELDON STREET,SHORTSVILLE,NY,14548,35,Ontario,7162893017,42.955756,-77.220702,"(42.955756, -77.220702)",2133,405,812
STANLEY FIRE COMPANY,35026,PO BOX 481,STANLEY,NY,14561,35,Ontario,7165265087,42.81855,-77.11322,"(42.81855, -77.11322)",2133,412,803
VICTOR VOLUNTEER FIRE DEPT,35027,34 MAPLE AVENUE,VICTOR,NY,14564,35,Ontario,5857422468,42.981169,-77.409605,"(42.981169, -77.409605)",2133,413,800
WEST BLOOMFIELD FIRE DEPARTMENT,35028,PO BOX 24,WEST BLOOMFIELD,NY,14585,35,Ontario,5852428394,42.9073,-77.5514,"(42.9073, -77.5514)",2133,419,799
WEST LAKE ROAD FIRE ASSN,35029,5275 OLD LAKE ROAD,GENEVA,NY,14456,35,Ontario,3157890061,42.86003,-76.98868,"(42.86003, -76.98868)",2133,233,819
WHITE SPRINGS FIRE DEPARTMENT,35031,PO BOX 401,GENEVA,NY,14456,35,Ontario,3157897274,42.86003,-76.98868,"(42.86003, -76.98868)",2133,233,819
OAKS CORNERS FIRE DEPARTMENT,35032,607 CROSS ROAD PO BOX 54,OAKS CORNERS,NY,14518,35,Ontario,3155483836,42.932925,-77.00047,"(42.932925, -77.00047)",2133,233,805
PINE ISLAND FIRE DEPARTMENT,36001,PO BOX 159 CNTY RT 1,PINE ISLAND,NY,10969,36,Orange,9142584377,41.28681,-74.49178,"(41.28681, -74.49178)",2134,1554,886
CAMPBELL HALL ENGINE CO NO 1,36002,COUNTY ROUTE 4,CAMPBELL HALL,NY,10916,36,Orange,9144272888,41.455253,-74.258304,"(41.455253, -74.258304)",2134,1496,880
CHESTER FIRE DEPT,36004,PO BOX 504,CHESTER,NY,10918,36,Orange,9144394100,41.3603,-74.275652,"(41.3603, -74.275652)",2134,1498,882
CIRCLEVILLE FIRE DEPARTMENT,36005,2147 ROUTE 302,CIRCLEVILLE,NY,10919,36,Orange,9143613702,41.52166,-74.38235,"(41.52166, -74.38235)",2134,1499,887
COLDENHAM FIRE COMPANY,36006,511 COLDENHAM ROAD,WALDEN,NY,12586,36,Orange,9145647223,41.527015,-74.152814,"(41.527015, -74.152814)",2134,1016,894
