"region","pin","county","cont_no","sh","descript","bin","executed","numbersheets","route","loc_municipality","url"
"5",,"ERIE","C62-13","C62-13, C53-14","FUHRMANN BLVD. VIADUCT, HIGH LEVEL BRIDGE,;BRIDGE PAINTING;","1001579,100157B","1962-08-30T00:00:00.000",,"930Q, NY5","C-Buffalo, T-Cortlandville, V-Homer","https://rpol.dot.ny.gov/?id=C62-13"
"5",,"ERIE","C62-16","C62-16, C62-17, C57-07, C53-14, C57-06, PSC 22208","MEDIAN BARRIER,;FUHRMANN BLVD. VIADUCT, HIGH LEVEL BRIDGE;",,"1962-09-18T00:00:00.000","6","930J, 931J, 981V, I81, I84, NY5","C-Buffalo, C-New Rochelle, T-Cicero, T-Clay, T-East Fishkill, T-Fishkill, T-Salina, V-North Syracuse","https://rpol.dot.ny.gov/?id=C62-16"
"3",,"ONONDAGA","C62-18","C62-18","DEMOLITION,;RT. I-81;",,"1962-11-07T00:00:00.000","4",,,"https://rpol.dot.ny.gov/?id=C62-18"
"9",,"BROOME","C62-19","C62-19","DEMOLITION,;RT. I-81;",,"1963-01-04T00:00:00.000","7",,,"https://rpol.dot.ny.gov/?id=C62-19"
"5",,"ERIE","C62-20","C62-20","A.C. RECON.,;FUHRMANN BLVD.; RT. 5","2260620","1962-12-12T00:00:00.000","190","NY5","C-Buffalo","https://rpol.dot.ny.gov/?id=C62-20"
"8",,"ULSTER","C62-21","5173, C62-21","C.C.P., A.C. RESURFACING,;WASHINGTON AVE.; RT. 981K","1050030","1963-01-29T00:00:00.000","98","981K, NY28","C-Kingston, T-Hurley, T-Kingston, T-Ulster, T-Woodstock","https://rpol.dot.ny.gov/?id=C62-21"
"5",,"ERIE","C62-22","C62-22","DEMOLITION,;KENSINGTON EXPRESSWAY; RT. 33",,"1962-01-14T00:00:00.000","18",,,"https://rpol.dot.ny.gov/?id=C62-22"
"5",,"ERIE","C63-02","C63-02","A.C. RECON.,;KENSINGTON EXPRESSWAY; RT. 33, 198","7022690","1963-07-02T00:00:00.000","397","908G, I290, NY167, NY198, NY33","C-Buffalo, T-Little Falls, T-Smithtown, T-Tonawanda","https://rpol.dot.ny.gov/?id=C63-02"
"5",,"NIAGARA","C63-04","C63-04","A.C. RECON.,;SOUTH TRANSIT ST.; RT. 78, 93",,"1963-03-18T00:00:00.000","23","I590, NY78","C-Lockport, C-Rochester, T-Brighton","https://rpol.dot.ny.gov/?id=C63-04"
"1",,"SCHENECTADY","C63-06","C63-06","C.C.P. RECON.; RT. 914",,"1963-10-17T00:00:00.000","33","912Q, 914E","C-Schenectady, T-Lake George, V-Lake George","https://rpol.dot.ny.gov/?id=C63-06"
"1",,"SCHENECTADY","C63-07","C63-07","C.C.P. CONSTRUCTION,;RT. I-890;","1049960","1963-03-27T00:00:00.000","89","982B, I890","C-Rye, C-Schenectady","https://rpol.dot.ny.gov/?id=C63-07"
"9",,"BROOME","C63-09","C63-09","A.C. RECON.,;COURT ST.; RT. 7, 11","1003620","1963-03-13T00:00:00.000","64","I81, NY7, US11","C-Binghamton, T-Orleans, T-Pamelia, T-Theresa","https://rpol.dot.ny.gov/?id=C63-09"
"4",,"GENESEE","C63-10","C63-10, C52-14","BRIDGE REHAB.,;OAK ST. EXT.; RT. 5",,"1963-07-10T00:00:00.000","8","981G, NY33, NY5, NY63, NY98","C-Batavia, V-Sloatsburg","https://rpol.dot.ny.gov/?id=C63-10"
"3",,"ONONDAGA","C63-12","C64-07, C63-12","DEMOLITION,;RT. I-81;",,"1963-06-18T00:00:00.000","4","931L, 940U, I81, NY280","C-Syracuse, T-Coldspring, T-Onondaga, V-East Rochester","https://rpol.dot.ny.gov/?id=C63-12"
"5",,"ERIE","C63-13","C63-13, C64-06","SEWER CONSTRUCTION; RT. 33",,"1963-07-22T00:00:00.000","36","981B, I684, I84, NY280, NY33","C-Buffalo, T-Coldspring, T-South Valley, T-Southeast","https://rpol.dot.ny.gov/?id=C63-13"
"5",,"NIAGARA","C63-14","5164, 1858, C63-14","A.C. RESURFACING,;PINE AVE.; RT. 62",,"1963-08-01T00:00:00.000","37","I490, NY182, US62","C-Niagara Falls, T-Bergen, T-Le Roy, T-Niagara, T-Riga, T-Wheatfield","https://rpol.dot.ny.gov/?id=C63-14"
"1",,"ALBANY","C63-15","C63-15, C65-11","DEMOLITION,;RT. I-90;",,"1963-08-07T00:00:00.000","2","I787, NY33","C-Albany, T-Cheektowaga","https://rpol.dot.ny.gov/?id=C63-15"
"1",,"SCHENECTADY","C63-16","C65-04, C63-16","DEMOLITION,;RT. I-890;",,"1963-08-07T00:00:00.000","2","I81, I890","C-Schenectady, T-Barker, T-Chenango","https://rpol.dot.ny.gov/?id=C63-16"
"3",,"ONONDAGA","C63-19","C63-19, C64-07, C64-22","DEMOLITION,;RT. I-81;",,"1963-08-26T00:00:00.000","9","931L, 940U, I81, NY280","C-Syracuse, T-Coldspring, T-Onondaga, V-East Rochester","https://rpol.dot.ny.gov/?id=C63-19"
"4","M404.00","MONROE","D250995",,"MOWING ON RT. 104;",,"1984-05-18T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=D250995"
"8",,"DUTCHESS","C63-21","0223, 1762, C63-21","P.C.C. RECON.; RT. 9","1005249,1005259,1005260,1005279,1005281,1005282,1005290,1005301,1005302,1005319,1005329,1005340","1963-12-19T00:00:00.000","483","US9","C-Poughkeepsie, T-Poughkeepsie","https://rpol.dot.ny.gov/?id=C63-21"
"4",,"MONROE","C63-22","C50-05, C63-22","A.C. RESURFACING,;MT. READ BLVD. @ RIDGE RD.;",,"1963-11-18T00:00:00.000","18","940K, NY104B","C-Rochester, T-Mexico, T-New Haven","https://rpol.dot.ny.gov/?id=C63-22"
"5",,"CATTARAUGUS","C63-25","C63-25","C.C.P. CONSTRUCTION,;NORTH-SOUTH ARTERIAL & FRONT ST. ARTERIAL; RT. 16",,"1963-12-05T00:00:00.000","50","NY16","C-Olean","https://rpol.dot.ny.gov/?id=C63-25"
"3",,"ONONDAGA","C63-26","C63-26","A.C. RECON.,;RT. I-81;",,"1963-11-27T00:00:00.000","22",,,"https://rpol.dot.ny.gov/?id=C63-26"
"9",,"BROOME","C63-27","C63-27","A.C. RECON.,;BINGHAMTON CITY ARTERIAL; RT. 363, 992E","1003670,1008169","1963-11-29T00:00:00.000","239","992E, NY363","C-Binghamton","https://rpol.dot.ny.gov/?id=C63-27"
"1",,"SARATOGA, WARREN","C63-29","5598, C63-29, C61-13","BRIDGE REPAIR,;GLEN ST. ARTERIAL; RT. 9",,"1963-12-13T00:00:00.000","4","NY32, US9","C-Glens Falls, V-South Glens Falls","https://rpol.dot.ny.gov/?id=C63-29"
"6",,"ALLEGANY","C63-L36",,"OIL SPRINGS INDIAN RES. RD. SLUICEWAY AND BRIDGE CONSTRUCTION;","6600010","1938-03-03T00:00:00.000","8",,,"https://rpol.dot.ny.gov/?id=C63-L36"
"5",,"ERIE","C64-01","C53-14, C64-01","BRIDGE REPAIR,;FUHRMANN BLVD. HIGH LEVEL BRIDGE;","1001579","1964-06-01T00:00:00.000","15","I81, I86, NY17, NY5","C-Binghamton, C-Buffalo, T-Chenango, T-Coldspring, T-Dickinson","https://rpol.dot.ny.gov/?id=C64-01"
"5",,"ERIE","C64-03","C64-03","A.C. RECON.,;YOUNG ST. ARTERIAL; RT. 950H",,"1964-04-20T00:00:00.000","101","915P, I86, I87, NY17, NY425","C-Tonawanda, T-Bolton, T-Campbell, T-Erwin, T-Warrensburg","https://rpol.dot.ny.gov/?id=C64-03"
"5",,"ERIE","C64-06","C64-06, C63-13","A.C. CONSTRUCTION,;KENSINGTON ARTERIAL CONTRACT #4; RT. 33",,"1965-07-13T00:00:00.000","154","981B, I684, I84, NY280, NY33","C-Buffalo, T-Coldspring, T-South Valley, T-Southeast","https://rpol.dot.ny.gov/?id=C64-06"
"3",,"ONONDAGA","C64-07","C63-19, C64-07, C63-12","C.C.P. CONSTRUCTION,;RT. I-81;","1031501,1031510,1031529,1031539,1031549,1031559","1964-05-13T00:00:00.000","346","931L, 940U, I81, NY280","C-Syracuse, T-Coldspring, T-Onondaga, V-East Rochester","https://rpol.dot.ny.gov/?id=C64-07"
"1",,"SCHENECTADY","C64-08","C64-08","DEMOLITION,;RT. I-890;",,"1964-05-14T00:00:00.000","2","I684","T-North Salem, T-Southeast","https://rpol.dot.ny.gov/?id=C64-08"
"1",,"SCHENECTADY","C64-09","C64-09","SEWER & MISC.,;RT. I-890;",,"1964-05-13T00:00:00.000","24","I84","T-Deerpark, T-Greenville","https://rpol.dot.ny.gov/?id=C64-09"
"4",,"MONROE","C64-12","50--04, C50-05, C64-12","A.C. RESURFACING,;MT. READ BLVD.  (COMBINED WITH RC 64-012);",,"1964-06-29T00:00:00.000","23","940K, NY104B, NY414","C-Rochester, T-Greece, T-Mexico, T-New Haven, T-Romulus, T-Varick","https://rpol.dot.ny.gov/?id=C64-12"
"3",,"ONONDAGA","C64-13","C64-22, C64-13","DEMOLITION,;RT. I-81;",,"1964-07-28T00:00:00.000","10","I81, NY85","C-Syracuse, T-Bethlehem","https://rpol.dot.ny.gov/?id=C64-13"
"3",,"OSWEGO","C64-14","C64-14","A.C. RECON.,;EAST-WEST ARTERIAL; RT. 104",,"1964-10-20T00:00:00.000","45","NY104, NY12","C-Oswego, T-Alexandria, V-Alexandria Bay","https://rpol.dot.ny.gov/?id=C64-14"
"6",,"STEUBEN","C64-15","C66-21, C64-15","HORNELL NORTH-SOUTH ARTERIAL,;DEMOLITION; RT. 36",,"1964-08-20T00:00:00.000",,"I87, NY36","C-Hornell, T-Lake George","https://rpol.dot.ny.gov/?id=C64-15"
"1",,"RENSSELAER","C64-16","C64-16","A.C. RECON.,;HOOSICK ST. ARTERIAL; RT. 7, 912D",,"1964-11-20T00:00:00.000","72","NY7, NY77","C-Troy, T-Bennington, T-Darien, V-Corfu","https://rpol.dot.ny.gov/?id=C64-16"
"6",,"STEUBEN","C64-18","C49-04, C49-03, 0742, C64-18","A.C. RESURFACING,;DENISON PARKWAY;",,"1964-12-03T00:00:00.000","8","NY104B, NY352, NY52","C-Corning, T-Corning, T-New Haven, T-Wawarsing, V-Ellenville","https://rpol.dot.ny.gov/?id=C64-18"
"5",,"ERIE","C64-19","C64-19","A.C. RECON.,;KENSINGTON EXPRESSWAY; RT. 33","1060131,1060132","1965-06-16T00:00:00.000","129","NY33","C-Buffalo","https://rpol.dot.ny.gov/?id=C64-19"
"1",,"ALBANY","C64-20","C64-20","DEMOLITION,;RT. I-90, I-787;",,"1964-12-15T00:00:00.000","1",,,"https://rpol.dot.ny.gov/?id=C64-20"
"3",,"CORTLAND","C64-21","C64-21","A.C. RECON.; RT. 11, 13, 41",,"1964-12-18T00:00:00.000","69","NY13, NY41, US11","C-Cortland","https://rpol.dot.ny.gov/?id=C64-21"
"3",,"ONONDAGA","C64-22","C63-19, C64-22, C64-13","C.C.P. CONSTRUCTION,;RT. I-81;","103156A,103156B,103156C,103156D","1964-12-23T00:00:00.000","350","I81, NY85","C-Syracuse, T-Bethlehem","https://rpol.dot.ny.gov/?id=C64-22"
"1",,"ALBANY, RENSSELAER","C64-24","C64-24","BRIDGE PIERS,;RT. I-90;","1092839,1092839","1965-01-28T00:00:00.000","38",,,"https://rpol.dot.ny.gov/?id=C64-24"
"8",,"WESTCHESTER","C64-25","C64-25","DEMOLITION,;MEMORIAL HIGHWAY & CROSS WESTCHESTER ARTERIAL;",,"1965-01-28T00:00:00.000","10",,,"https://rpol.dot.ny.gov/?id=C64-25"
"1",,"ALBANY","C65-01","C65-01","DEMOLITION,;RT. I-90;",,"1965-03-05T00:00:00.000","1","950A, I81, I86, NY17, NY394","T-Coldspring, T-Lapeer, T-Marathon, T-Red House, T-South Valley, T-Virgil","https://rpol.dot.ny.gov/?id=C65-01"
"3",,"ONONDAGA","C65-02","C65-02","DEMOLITION,;RT. I-81 INTERCHANGE;",,"1965-03-01T00:00:00.000","5","950A, 958A, 987E, I81, I86, NY17, NY417, US6","C-Salamanca, T-Coldspring, T-Cortlandville, T-Highlands, T-Porter, T-Red House, T-Salamanca, T-South Valley, T-Virgil, V-Woodbury","https://rpol.dot.ny.gov/?id=C65-02"
"5",,"NIAGARA","C65-03","C65-03","C.C.P. CONSTRUCTION,;PINE AVE. ARTERIAL; RT. 62",,"1966-01-24T00:00:00.000","91","960J, I87, NY878, US62","C-Niagara Falls, C-Queens, T-Chester, T-Owego","https://rpol.dot.ny.gov/?id=C65-03"
"1",,"SCHENECTADY","C65-04","C65-04, 65--06, C63-16","C.C.P. CONSTRUCTION,;RT. I-890, 5S;","1049910,1049921,1049922,104992A,104992B,1049939,1049949,1060469,2256690,2256680,2256670","1965-05-03T00:00:00.000","463","I81, I890","C-Schenectady, T-Barker, T-Chenango, T-Rotterdam","https://rpol.dot.ny.gov/?id=C65-04"
"4",,"MONROE","C65-05","C65-05, C50-05","PEDESTRAIN BRIDGE,;MT. READ BLVD.;","2052300","1966-02-15T00:00:00.000","20","940K, NY104B, NY179","C-Rochester, T-Hamburg, T-Mexico, T-New Haven","https://rpol.dot.ny.gov/?id=C65-05"
"5",,"ERIE","C65-07","C65-07, 65--08, C64-19","A.C. CONSTRUCTION,;KENSINGTON EXPRESSWAY; RT. 33",,"1965-05-05T00:00:00.000","193","I81, NY33, NY60","C-Buffalo, C-Dunkirk, T-Barker, T-Cheektowaga","https://rpol.dot.ny.gov/?id=C65-07"
"5",,"CHAUTAUQUA","C65-08","65--14, C65-08","C.C.P. CONSTRUCTION,;MAIN ST. ARTERIAL; RT. 60",,"1965-04-22T00:00:00.000","65","NY12, NY33, NY60, NY85","C-Albany, C-Dunkirk, T-Cheektowaga, T-Dunkirk, T-Hammond","https://rpol.dot.ny.gov/?id=C65-08"
"5",,"CATTARAUGUS","C65-09","C65-09","A.C. RECON.,;SO. UNION ST. ARTERIAL; RT. 16",,"1965-04-22T00:00:00.000","46","NY16, NY268","C-Olean, T-Hancock","https://rpol.dot.ny.gov/?id=C65-09"
"1",,"ALBANY","C65-10","C65-10, C65-14, 41--00","C.C.P. CONSTRUCTION,;RT. I-85, I-90;","1034479,1034489,1034491,1034492,1034519,1092840,1092850,1092860,1092870","1965-05-04T00:00:00.000","332","915F, I87, I90, NY12, NY60, NY85","C-Albany, T-Chester, T-Dunkirk, T-Hammond, T-Schroon","https://rpol.dot.ny.gov/?id=C65-10"
"1",,"ALBANY","C65-11","C65-11, C65-12, C65-13, 65--18, C63-15","MISC. CONSTRUCTION,;RT. I-90, I-787;",,"1965-05-24T00:00:00.000","195","921C, I590, I787, I81, NY33","C-Albany, C-Utica, C-Watervliet, T-Brighton, T-Cheektowaga, T-Colonie, T-Marathon, V-Marathon, V-Menands","https://rpol.dot.ny.gov/?id=C65-11"
"8",,"DUTCHESS","C65-15","C65-15","DEMOLITION; RT. 9",,"1965-05-03T00:00:00.000","4","I87, NY74","T-North Hudson, T-Schroon","https://rpol.dot.ny.gov/?id=C65-15"
"3",,"ONONDAGA","C65-16","C65-16","DEMOLITION,;RT. I-81 INTERCHANGE;",,"1965-05-21T00:00:00.000","7","I87","T-North Hudson","https://rpol.dot.ny.gov/?id=C65-16"
"1",,"ALBANY","C65-17","C65-17","DEMOLITION,;RT. I-90;",,"1965-07-30T00:00:00.000","3","984J, I684","C-White Plains, T-North Castle, V-Harrison","https://rpol.dot.ny.gov/?id=C65-17"
"2",,"ONEIDA","C65-18","C65-18","A.C. RECON.,;NO. GENESEE ST. ARTERIAL; RT. 921C","1051730,4051720,4051710","1965-09-21T00:00:00.000","145","921C, I787","C-Utica, T-Colonie, V-Menands","https://rpol.dot.ny.gov/?id=C65-18"
"1",,"ALBANY","C65-19","C65-19","DEMOLITION,;RT. I-90, I-787;",,"1965-09-17T00:00:00.000","3","I87","T-Elizabethtown, T-Moriah, T-North Hudson","https://rpol.dot.ny.gov/?id=C65-19"
"8",,"WESTCHESTER","C65-20","C65-20","C.C.P. RECON.,;MEMORIAL HIGHWAY & CROSS WESTCHESTER ARTERIAL; RT. 981U, 981V","1049889","1965-05-10T00:00:00.000","109","981U, 981V, NY411","C-New Rochelle, T-Theresa","https://rpol.dot.ny.gov/?id=C65-20"
"5",,"ERIE","C65-21","C65-21, C60-11, C60-10, C57-02","LIFT BRIDGE REHAB. OVER UNION CANAL;",,"1965-11-22T00:00:00.000","19","971P, I495, I81, I87, NY61","T-Adams, T-Champlain, T-Chazy, T-Hounsfield, T-Lewis, T-Lewiston, T-North Hempstead, T-Watertown, V-East Hills","https://rpol.dot.ny.gov/?id=C65-21"
"3",,"ONONDAGA","C65-22","C65-22","DEMOLITION,;RT. I-81 INTERCHANGE;",,"1965-09-17T00:00:00.000","10","NY104, NY88","T-Sodus, V-Sodus","https://rpol.dot.ny.gov/?id=C65-22"
"1",,"ALBANY","C65-24","C65-24","DEMOLITION,;RT. I-90;",,"1965-12-23T00:00:00.000","3","I87","T-Elizabethtown, T-Westport","https://rpol.dot.ny.gov/?id=C65-24"
"3",,"ONONDAGA","C65-25","C65-25","DEMOLITION,;RT. I-81 INTERCHANGE;",,"1965-12-07T00:00:00.000","12","I87","T-Lewis, T-Westport","https://rpol.dot.ny.gov/?id=C65-25"
"1",,"RENSSELAER","C65-26","C65-26","A.C. RECON.,;FERRY ST. ARTERIAL; RT. 7","1054320","1966-01-06T00:00:00.000","18","915K, I87, NY2","C-Troy, T-Chesterfield, T-Lewis","https://rpol.dot.ny.gov/?id=C65-26"
"3",,"ONONDAGA","C65-28","C65-28","C.C.P. CONSTRUCTION,;RT. I-81 INTERCHANGE; RT. I-690;1053870,1053881,1053882,105388A,1064590,1095510","1031569,1050910,1050921,1050922,1050950,105095A,1051000,105100A,1051030,1051050,1051061,1051062,1051063,1053840,105384A,1053860","1966-01-25T00:00:00.000","580","I690, I81, NY12","C-Syracuse, T-Morristown","https://rpol.dot.ny.gov/?id=C65-28"
"5",,"ERIE","C65-29","C65-29","DEMOLITION,;ELM-OAK ARTERIAL;",,"1966-02-08T00:00:00.000",,"NY365","T-Remsen, T-Trenton","https://rpol.dot.ny.gov/?id=C65-29"
"3",,"ONONDAGA","C66-01","C66-01","DEMOLITION,;RT. I-690;",,"1966-03-15T00:00:00.000","15","908J, 917A, 951K, I278, I390, I86, NY104, NY17, NY400, US20, US9","C-Albany, C-Bronx, C-Buffalo, C-Rensselaer, T-Dansville, T-Elma, T-Irondequoit, T-Islip, T-Lake George, T-North Dansville, T-Poland, T-Wayland, T-Webster, V-Dansville","https://rpol.dot.ny.gov/?id=C66-01"
"1",,"ALBANY","C66-02","C57-12, C66-02","C.C.P. CONSTRUCTION,;RT. I-90;",,"1966-05-02T00:00:00.000","87","909C, 910F, I495, I81, I87, I90, NY19","C-Albany, C-Staten Island, T-Brookhaven, T-Pamelia, T-Watertown, V-Le Roy","https://rpol.dot.ny.gov/?id=C66-02"
"4",,"MONROE","C66-03","C66-03","DRAINAGE TUNNEL,;KEELER ST. EXPRESSWAY; RT. 104",,"1966-04-05T00:00:00.000","24","960J, 962G, I84, NY17","T-East Fishkill, T-Kent, T-Owego, V-Owego","https://rpol.dot.ny.gov/?id=C66-03"
"1","1051.02","ALBANY","C69-19","C69-19","DEMOLITION,;RT. I-787;",,"1969-09-04T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=C69-19"
"5",,"NIAGARA","C66-04","C66-04","C.C.P. CONSTRUCTION,;PINE AVE. ARTERIAL; RT. 62",,"1966-03-25T00:00:00.000","89","953A, I84, I86, NY17, US62","C-Niagara Falls, T-Kent, T-Patterson, T-Randolph","https://rpol.dot.ny.gov/?id=C66-04"
"3",,"ONONDAGA","C66-05","C66-05","C.C.P. CONSTRUCTION,;RT. I-690; 1054020","1050759,1050779,1050780,1050790,1050800,105080A,1050821,1050822,1050840,1050851,1050852,1053931,1053932,1053941,1053942,1053969","1966-03-04T00:00:00.000","506","I690, I84","C-Port Jervis, C-Syracuse, T-Deerpark","https://rpol.dot.ny.gov/?id=C66-05"
"2",,"MONTGOMERY","C66-06","C66-06, C67-04","DEMOLITION,;NORTH-SOUTH ARTERIAL; RT. 5, 30, 67",,"1966-04-05T00:00:00.000","14","921T, 961A, 987A, I86, NY17, NY30, NY427, NY67, NY8, US62","C-Amsterdam, T-Chemung, T-Kiantone, T-New Hartford, T-Stony Point, V-New Hartford","https://rpol.dot.ny.gov/?id=C66-06"
"3",,"ONONDAGA","C66-07","C53-18, C66-07, C66-08","ADAMS ST. ARTERIAL,;A.C. RECON.; RT. 930B",,"1966-06-07T00:00:00.000","29","930C, I84, NY104, US62","C-Niagara Falls, C-Rochester, C-Syracuse, T-Irondequoit, T-Wallkill, T-Wawayanda","https://rpol.dot.ny.gov/?id=C66-07"
"3",,"ONONDAGA","C66-09","C66-09, 0429","A.C. RECON.,;THOMPSON RD. ARTERIAL; RT. 930G",,"1966-03-22T00:00:00.000","37","NY25B, NY5, NY635","C-Syracuse, T-De Witt, V-Old Westbury","https://rpol.dot.ny.gov/?id=C66-09"
"1",,"ALBANY","C66-11","C66-11","DEMOLITION,;RT. I-787;",,"1966-03-28T00:00:00.000","2","I787, NY17","C-Albany, T-Union, T-Vestal","https://rpol.dot.ny.gov/?id=C66-11"
"4",,"MONROE","C66-13","C66-13, C66-14","DEMOLITION,;KEELER ST. EXPRESSWAY; RT. I-490",,"1966-04-04T00:00:00.000","11","NY231","T-Babylon, T-Huntington, T-Islip, V-Babylon","https://rpol.dot.ny.gov/?id=C66-13"
"3",,"ONONDAGA","C66-15","C66-15","A.C. RECON.,;RT. I-690;","1051091,1051092,1051119,1051139,105113A,1051149,1051159,1051160","1966-06-13T00:00:00.000","327","I690","C-Syracuse","https://rpol.dot.ny.gov/?id=C66-15"
"1",,"ALBANY, RENSSELAER","C66-17","C66-17, C64-24","C.C.P. CONSTRUCTION,;RT. I-90;1092511,1092512,1092520,1092539,1092549,109254A,109254B,109254C,109254D,1092550,1092560,1092579,109283A,109283B","1092421,1092422,1092431,1092432,1092441,1092442,1092451,1092452,1092461,1092462,1092471,1092472,1092480,1092491,1092492,1092509","1966-06-10T00:00:00.000","472","I684, I90","C-Albany, C-Rensselaer, T-Bedford","https://rpol.dot.ny.gov/?id=C66-17"
"4",,"MONROE","C66-18","C48-05, C66-18","A.C. RECON.,;LAKE AVE.;",,"1966-07-25T00:00:00.000","23","940M, NY10, NY23","C-Rochester, T-Arietta, T-Morris, T-New Berlin","https://rpol.dot.ny.gov/?id=C66-18"
"3",,"OSWEGO","C66-19","C66-19","A.C. RECON.,;EAST-WEST ARTERIAL; RT. 104","4053920","1966-10-17T00:00:00.000","108","NY104","C-Oswego","https://rpol.dot.ny.gov/?id=C66-19"
"6",,"STEUBEN","C66-21","C64-15, C66-21, C63-20","HORNELL NORTH-SOUTH ARTERIAL,;C.C.P. CONSTRUCTION; RT. 36",,"1966-10-27T00:00:00.000","192","I87, NY36","C-Hornell, T-Lake George","https://rpol.dot.ny.gov/?id=C66-21"
"8","8024.01","WESTCHESTER","C66-22","C66-22","CEDAR ST., POST RD., PINE BROOK ARTERIAL,;C.C.P. RECON.; RT. 982J, 983E",,"1966-09-07T00:00:00.000","231","982J, 982K, 982Q","C-New Rochelle","https://rpol.dot.ny.gov/?id=C66-22"
"4",,"MONROE","C66-24","C66-24, C66-25","DEMOLITION,;KEELER ST. EXPRESSWAY, RT. I-490;",,"1966-06-13T00:00:00.000","11",,,"https://rpol.dot.ny.gov/?id=C66-24"
"3",,"ONONDAGA","C66-26","0429, C48-04, C66-26","A.C. RESURFACING,;ERIE BLVD. & EAST THOMPSON RD.;",,"1966-07-15T00:00:00.000","3","NY5, NY635","C-Syracuse, T-De Witt","https://rpol.dot.ny.gov/?id=C66-26"
"9",,"BROOME","C66-27","C66-27, C54-17","DEMOLITION,;RT. 17, 434;",,"1966-08-01T00:00:00.000","6","NY434","C-Binghamton","https://rpol.dot.ny.gov/?id=C66-27"
"8",,"WESTCHESTER","C66-28","C59-07, C66-28","FENCING,;RT. 9;",,"1966-09-19T00:00:00.000","4","NY13, US202, US6, US9","C-Peekskill, T-Horseheads","https://rpol.dot.ny.gov/?id=C66-28"
"1",,"ALBANY","C66-29","C66-29","DEMOLITION,;RT. I-787;",,"1966-09-16T00:00:00.000","4",,,"https://rpol.dot.ny.gov/?id=C66-29"
"9",,"BROOME","C66-30","C64-05, C64-04, C66-30, C66-31, 64--01","C.C.P. RECON.,;RT. 17, I-81;",,"1966-08-04T00:00:00.000","48","I190, I495, I81, I86, NY17, NY280, NY324","C-Binghamton, C-Niagara Falls, T-Brookhaven, T-Chenango, T-Coldspring, T-Dickinson, T-Homer, T-Islip, T-Preble, T-South Valley, T-Tully, V-Islandia","https://rpol.dot.ny.gov/?id=C66-30"
"5",,"CHAUTAUQUA","C66-32","C66-32","A.C. RECON.,;LAKE SHORE DR.; RT. 5",,"1966-11-03T00:00:00.000","31","NY5","C-Dunkirk","https://rpol.dot.ny.gov/?id=C66-32"
"5",,"ERIE, NIAGARA","C66-33","C55-12, C55-13, C66-33","BRIDGE REHAB.,;BARGE CANAL BRIDGES;","Various","1966-11-16T00:00:00.000","17","NY265","C-North Tonawanda, C-Tonawanda","https://rpol.dot.ny.gov/?id=C66-33"
"4",,"MONROE","C66-35","C66-35","DEMOLITION,;WESTERN EXP.,;RT. I-490;",,"1966-11-23T00:00:00.000","17",,,"https://rpol.dot.ny.gov/?id=C66-35"
"4",,"MONROE","C66-36","C66-36","DEMOLITION,;KEELER ST. EXPRESSWAY; RT. 104",,"1966-10-18T00:00:00.000","20",,,"https://rpol.dot.ny.gov/?id=C66-36"
"3",,"OSWEGO","C66-37","C66-37","A.C. RECON.; RT. 3, 176","4000300","1966-12-14T00:00:00.000","74","NY3","C-Fulton","https://rpol.dot.ny.gov/?id=C66-37"
"1",,"ALBANY","C66-38","C66-38, C65-11, C65-12, C65-13, 65--18, C66-17","MOVING CONTRACT FOR U.S. CORPS. OF ENGINEERS,;RT. I-90;",,"1966-09-30T00:00:00.000",,"921C, I590, I684, I787, I81, I90, NY33","C-Albany, C-Rensselaer, C-Utica, C-Watervliet, T-Bedford, T-Brighton, T-Cheektowaga, T-Colonie, T-Marathon, V-Marathon, V-Menands","https://rpol.dot.ny.gov/?id=C66-38"
"8","8032.00","WESTCHESTER","C68-06","5231, C68-06","A.C. RECON.,;CENTRAL PARK AVE. ARTERIAL; RT. 100","1091100,2091090","1968-08-13T00:00:00.000","346","NY100, NY100A, NY100B","C-Yonkers, T-Greenburgh","https://rpol.dot.ny.gov/?id=C68-06"
"1",,"RENSSELAER","C67-01","C67-01, C67-02","DEMOLITION,;RT. I-787;",,"1967-03-23T00:00:00.000","7","912G, 913V, 950A, 951A, I278, I495, NY104, NY135, NY17, NY282, NY79, US20, US219, US9","C-Albany, C-Brooklyn, C-Ithaca, C-Niagara Falls, C-Queens, C-Rensselaer, T-Brookhaven, T-Hempstead, T-Irondequoit, T-Nichols, T-Orchard Park, T-Owego, T-South Valley, T-Tioga, T-West Seneca, T-Wheatfield, V-Nichols, V-Owego","https://rpol.dot.ny.gov/?id=C67-01"
"2",,"MONTGOMERY","C67-04","C67-04, C66-06","AMSTERDAM NORTH-SOUTH ARTERIAL; RT. 30, 67","1051890,1051910,2255400","1967-03-21T00:00:00.000","137","921T, 961A, 987A, I86, NY17, NY30, NY427, NY67, NY8, US62","C-Amsterdam, T-Chemung, T-Kiantone, T-New Hartford, T-Stony Point, V-New Hartford","https://rpol.dot.ny.gov/?id=C67-04"
"5",,"ERIE","C67-06","C67-06","DEMOLITION,;CHURCH ST. ARTERIAL;",,"1967-04-12T00:00:00.000","8","I84","T-Montgomery, T-Wallkill","https://rpol.dot.ny.gov/?id=C67-06"
