"event_type","organization_name","facility_name","direction","city","county","state","create_time","close_time","event_description","responding_organization_id","latitude","longitude"
"basketball game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-04T23:01:11.000","2018-12-04T23:18:06.000","Basketball game at Madison Square Garden the Arena (Manhattan) Jimmy V Classic Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-04T20:12:06.000","2018-12-04T22:01:04.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) until 10:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-04T20:11:04.000","2018-12-04T23:02:12.000","Special event, concert on The Beacon Theatre (Manhattan) until 11:00 P.M. Rufus Wainwright","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-04T16:59:06.000","2018-12-04T19:01:06.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) from 5:00 P.M. until 7:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-04T16:02:08.000","2018-12-04T22:17:05.000","Christmas spectacular at Radio City Music Hall (Manhattan) Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-03T19:57:05.000","2018-12-03T21:57:03.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) from 8:00 P.M. until 10:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-03T16:01:06.000","2018-12-03T22:16:04.000","Christmas spectacular at Radio City Music Hall (Manhattan) Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-03T13:57:07.000","2018-12-03T15:57:04.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) from 2:00 P.M. until 4:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-02T19:57:09.000","2018-12-02T21:57:06.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) from 8:00 P.M. until 10:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-02T16:57:06.000","2018-12-02T19:01:06.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) from 5:00 P.M. until 7:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-02T13:57:09.000","2018-12-02T15:57:07.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) from 2:00 P.M. until 4:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-02T11:27:08.000","2018-12-02T13:31:09.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) from 11:30 A.M. until 1:30 P.M.","Madison Square Garden","40.759902","-73.980393"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-02T11:01:09.000","2018-12-02T22:16:05.000","Christmas spectacular at Radio City Music Hall (Manhattan) Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-02T08:58:11.000","2018-12-02T10:57:07.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) from 9:00 A.M. until 11:00 A.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-01T19:56:20.000","2018-12-01T23:00:22.000","Special event, concert on The Beacon Theatre (Manhattan) from 8:00 P.M. until 11:00 P.M. Bob Dylan and His Band","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-01T19:25:20.000","2018-12-01T21:26:17.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) from 7:30 P.M. until 9:30 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-01T16:26:16.000","2018-12-01T18:52:20.000","Special event on Radio City Music Hall (Manhattan) from 4:30 P.M. until 6:30 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-01T13:56:16.000","2018-12-01T15:56:15.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) from 2:00 P.M. until 4:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-01T11:02:41.000","2018-12-02T00:16:21.000","Christmas spectacular at Radio City Music Hall (Manhattan) Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-01T09:27:16.000","2018-12-01T10:58:01.000","Special event on Radio City Music Hall (Manhattan) until 11:00A.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-11-30T19:30:19.000","2018-11-30T21:01:21.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) until 9:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-11-30T12:30:24.000","2018-11-30T23:47:19.000","Christmas spectacular at Radio City Music Hall (Manhattan) Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-11-29T17:00:22.000","2018-11-29T18:26:22.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) until 6:30 P.M.","Madison Square Garden","40.759902","-73.980393"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-11-28T12:30:28.000","2018-11-28T15:46:23.000","Christmas spectacular at Radio City Music Hall (Manhattan) Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-11-28T12:17:25.000","2018-12-07T22:16:09.000","Concert at Madison Square Garden the Arena (Manhattan) Zoo 100's Jingle Ball Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-11-28T11:00:25.000","2018-11-28T12:30:28.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) until 12:30 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-11-27T20:01:22.000","2018-11-27T22:57:22.000","Special event, concert on The Beacon Theatre (Manhattan) until 11:00 P.M. Bob Dylan and His Band","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-11-26T19:57:23.000","2018-11-26T22:56:21.000","Special event, concert on The Beacon Theatre (Manhattan) from 8:00 P.M. until 11:00 P.M. Bob Dylan and His Band","Madison Square Garden","40.780449","-73.981383"
"hockey game","Madison Square Garden","Madison Square Garden","Both directions","Manhattan","New York","NY","2018-11-26T11:20:29.000","2018-11-26T12:03:26.000","Hockey game at Madison Square Garden both directions the Arena (Manhattan) New York Rangers vs. Winnipeg Jets, Sunday December 2nd, 2018, 06:00 PM thru 09:00 PM","Madison Square Garden","40.750127","-73.989876"
"basketball game","Madison Square Garden","Madison Square Garden","Both directions","Manhattan","New York","NY","2018-11-26T10:52:28.000","2018-11-26T12:04:28.000","Basketball game at Madison Square Garden both directions the Arena (Manhattan) New York Knicks vs. Milwaukee Bucks, Saturday December 1st, 2018, 05:00 PM thru 08:00 PM","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-11-25T20:00:36.000","2018-11-25T21:27:35.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) until 9:30 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-11-25T14:00:41.000","2018-11-25T15:27:38.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) until 3:30 P.M.","Madison Square Garden","40.759902","-73.980393"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-11-25T13:30:40.000","2018-11-25T21:45:46.000","Christmas spectacular at Radio City Music Hall (Manhattan) Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-11-25T11:00:37.000","2018-11-25T13:27:37.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) until 1:30 P.M.","Madison Square Garden","40.759902","-73.980393"
"hockey game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-11-24T23:00:52.000","2018-11-24T23:16:36.000","Hockey game at Madison Square Garden the Arena (Manhattan) The Frozen Apple: Cornell vs. Harvard Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-11-24T23:00:52.000","2018-11-24T23:17:37.000","Concert at Madison Square Garden the Theater (Manhattan) The Heavy Hitter Concert Not currently scheduled","Madison Square Garden","40.749996","-73.988892"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-11-24T19:58:37.000","2018-11-24T23:00:52.000","Special event, hockey game on Madison Square Garden the Arena (Manhattan) from 8:00 P.M. until 11:00 P.M. The Frozen Apple: Cornell vs. Harvard","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-11-24T19:30:37.000","2018-11-24T20:57:38.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) until 9:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-11-24T16:30:38.000","2018-11-24T17:56:39.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) until 6:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-11-24T14:00:38.000","2018-11-24T15:26:38.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) until 3:30 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-11-24T11:00:40.000","2018-11-24T13:01:39.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) until 1:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Meadowlands Complex","MetLife Stadium",,,"Bergen","NJ","2018-11-24T10:00:35.000","2018-11-24T20:57:38.000","Special event, football game on MetLife Stadium (Bergen) until 9:00 P.M. High School Football","Meadowlands Complex","40.811438","-74.076776"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-11-23T22:30:35.000","2018-11-23T22:46:36.000","Concert at Madison Square Garden the Theater (Manhattan) Mac Miller Not currently scheduled","Madison Square Garden","40.749996","-73.988892"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-11-23T22:00:35.000","2018-11-23T23:30:36.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) until 11:30 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-11-23T19:56:41.000","2018-11-23T23:00:35.000","Special event, concert on The Beacon Theatre (Manhattan) from 8:00 P.M. until 11:00 P.M. Bob Dylan and His Band","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-11-23T19:30:35.000","2018-11-23T20:58:34.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) until 9:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-11-23T19:26:35.000","2018-11-23T22:30:35.000","Special event, concert on Madison Square Garden the Theater (Manhattan) from 7:30 P.M. until 10:30 P.M. Mac Miller","Madison Square Garden","40.749996","-73.988892"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-11-23T16:30:35.000","2018-11-23T17:56:34.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) until 6:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Meadowlands Complex","MetLife Stadium",,,"Bergen","NJ","2018-11-23T13:00:39.000","2018-11-23T20:58:34.000","Special event, football game on MetLife Stadium (Bergen) until 9:00 P.M. High School Football","Meadowlands Complex","40.811438","-74.076776"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-11-22T20:30:35.000","2018-11-22T21:56:43.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) until 10:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-11-22T17:30:36.000","2018-11-22T18:56:48.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) until 7:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-11-22T16:00:38.000","2018-11-24T23:47:38.000","Christmas spectacular at Radio City Music Hall (Manhattan) Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-11-22T14:30:37.000","2018-11-22T15:56:49.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) until 4:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-11-21T22:30:37.000","2018-11-21T22:45:37.000","Concert at The Beacon Theatre (Manhattan) Hot Tuna Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-11-21T15:30:41.000","2018-11-21T21:46:37.000","Christmas spectacular at Radio City Music Hall (Manhattan) Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-11-21T12:53:37.000",,"Concert at Madison Square Garden the Arena (Manhattan) Justin Timberlake, Thursday January 31st, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.750127","-73.989876"
