"nopd_item","type_","typetext","priority","initialtype","initialtypetext","initialpriority","mapx","mapy","timecreate","timedispatch","timearrive","timeclosed","disposition","dispositiontext","selfinitiated","beat","block_address","zip","policedistrict","location"
"A1303417","24","MEDICAL","2B","24","MEDICAL","2B","37369000","3513814","2017-01-12T13:11:53.000",,"2017-01-12T13:11:53.000","2017-01-12T13:26:11.000","NAT","Necessary Action Taken","Y","8I02","001XX S Rampart St","70112","8","(0.0, 0.0)"
"I1624117","62A","BURGLAR ALARM, SILENT","1A","62A","BURGLAR ALARM, SILENT","2C","3679863","521869","2017-09-13T11:44:31.000","2017-09-13T11:47:06.000","2017-09-13T11:52:07.000","2017-09-13T11:59:02.000","NAT","Necessary Action Taken","N","6B02","008XX Adele St","70130","6","(29.92900943, -90.07357316)"
"I1624217","21","COMPLAINT OTHER","1H","67","THEFT","1E","3691999","550432","2017-09-13T11:45:26.000","2017-09-13T13:54:21.000",,"2017-09-13T14:01:41.000","NAT","Necessary Action Taken","N","3U04","048XX Chef Menteur Hwy","70126","3","(30.00717618, -90.03423945)"
"I1624317","100","HIT & RUN","1E","100","HIT & RUN","1E","3668169","540506","2017-09-13T11:45:51.000","2017-09-13T12:25:12.000","2017-09-13T13:04:25.000","2017-09-13T14:10:00.000","RTF","REPORT TO FOLLOW","N","3D02","050XX Canal St","70119","3","(29.98060275, -90.10986117)"
"I1624417","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3677791","533345","2017-09-13T11:47:34.000","2017-09-13T15:33:19.000","2017-09-13T15:40:20.000","2017-09-13T16:05:43.000","NAT","Necessary Action Taken","N","1I02","019XX Canal St","70112","1","(29.96062848, -90.07971703)"
"I1624517","103D","DOMESTIC DISTURBANCE","2B","66","EXTORTION (THREATS)","1F","3704402","511915","2017-09-13T11:48:14.000",,"2017-09-13T12:46:15.000","2017-09-13T13:50:28.000","RTF","REPORT TO FOLLOW","N","4D05","055XX Tullis Dr","70131","4","(29.90087498, -89.99647502)"
"I1624617","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3689147","548754","2017-09-13T11:49:05.000","2017-09-13T11:49:05.000","2017-09-13T11:49:20.000","2017-09-13T11:54:28.000","NAT","Necessary Action Taken","N","3U01","040XX Chef Menteur Hwy","70126","3","(30.00264932, -90.04330984)"
"I1624717","62C","SIMPLE BURGLARY VEHICLE","1E","62","SIMPLE BURGLARY","1E","3686509","555522","2017-09-13T11:50:15.000","2017-09-13T12:04:46.000","2017-09-13T12:14:59.000","2017-09-13T13:29:06.000","RTF","REPORT TO FOLLOW","N","3R04","060XX Franklin Ave","70122","3","(30.02134005, -90.051404)"
"I1624817","20I","AUTO ACCIDENT WITH INJURY","2B","NOPD","INCIDENT REQUESTED BY ANOTHER AGENCY","2A","3706367","551143","2017-09-13T11:50:20.000","2017-09-13T11:51:20.000","2017-09-13T12:00:52.000","2017-09-13T13:34:55.000","RTF","REPORT TO FOLLOW","N","7G02","081XX Almonaster Ave","70126","7","(30.00867367, -89.98882065)"
"I1624917","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3664625","534616","2017-09-13T11:51:06.000",,"2017-09-13T11:51:06.000","2017-09-13T12:31:23.000","NAT","Necessary Action Taken","Y","2S02","Fig St & Earhart Blvd","70118","2","(29.96451137, -90.12124961)"
"I1625017","67","THEFT","1E","67","THEFT","1E","3665441","526566","2017-09-13T11:51:58.000",,"2017-09-13T11:51:58.000","2017-09-13T11:52:45.000","RTF","REPORT TO FOLLOW","Y","2M04","069XX Willow St","70118","2","(29.94235356, -90.1189433)"
"I1625117","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3692783","536758","2017-09-13T11:53:50.000","2017-09-13T13:33:35.000","2017-09-13T11:53:50.000","2017-09-13T13:35:59.000","RTF","REPORT TO FOLLOW","Y","5D03","015XX France St","70117","5","(29.9695527, -90.03225213)"
"I1625217","966","DRUG VIOLATIONS","1G","966","DRUG VIOLATIONS","1G","3666623","533430","2017-09-13T11:54:04.000",,"2017-09-13T11:54:04.000","2017-09-13T12:04:26.000","RTF","REPORT TO FOLLOW","Y","2T03","S Carrollton Ave & Earhart Blvd","70118","2","(29.96119106, -90.11498136)"
"I1625317","62","SIMPLE BURGLARY","1E","62","SIMPLE BURGLARY","1E","3705766","563230","2017-09-13T11:54:24.000","2017-09-13T20:32:31.000","2017-09-13T20:38:01.000","2017-09-13T22:35:02.000","RTF","REPORT TO FOLLOW","N","7P04","076XX Vanderkloot Ave","70127","7","(30.04192948, -89.99027164)"
"I1625417","65","SIMPLE ROBBERY","1B","65","SIMPLE ROBBERY","1B","3692250","544012","2017-09-13T11:54:26.000","2017-09-13T11:55:17.000","2017-09-13T12:02:53.000","2017-09-13T14:36:54.000","RTF","REPORT TO FOLLOW","N","5Q02","Oliver White Ave & Benefit St","70126","5","(29.98951414, -90.03367653)"
"I1625517","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3690542","549348","2017-09-13T11:54:34.000","2017-09-13T11:54:34.000","2017-09-13T11:55:11.000","2017-09-13T12:07:00.000","NAT","Necessary Action Taken","N","3U01","043XX Chef Menteur Hwy","70126","3","(30.00424028, -90.03888132)"
"I1625617","24","MEDICAL","2B","21","COMPLAINT OTHER","1H","37369000","3513814","2017-09-13T11:57:17.000",,"2017-09-13T12:16:02.000","2017-09-13T12:57:40.000","NAT","Necessary Action Taken","N","4E04","Berkley Dr & Boyd St","70131","4","(0.0, 0.0)"
"I1625717","64A","HOLD UP ALARM","2B","64A","HOLD UP ALARM","2B","3680693","527261","2017-09-13T12:00:49.000","2017-09-13T12:02:48.000","2017-09-13T12:18:09.000","2017-09-13T12:38:44.000","NAT","Necessary Action Taken","N","8G03","009XX Camp St","70130","8","(29.94381047, -90.07076536)"
"I1625817","21","COMPLAINT OTHER","1H","67","THEFT","1E","3674520","527889","2017-09-13T12:01:57.000","2017-09-13T12:07:55.000","2017-09-13T12:08:01.000","2017-09-13T12:23:05.000","NAT","Necessary Action Taken","N","6L01","021XX S Claiborne Ave","70125","6","(29.9457222, -90.09023454)"
"I1625917","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3677920","526301","2017-09-13T12:03:56.000",,"2017-09-13T12:03:56.000","2017-09-13T12:04:09.000","NAT","Necessary Action Taken","Y","6H02","019XX Mlk Blvd","70113","6","(29.94125482, -90.07955187)"
"I1626117","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3673916","533740","2017-09-13T12:05:54.000","2017-09-13T12:05:54.000",,"2017-09-13T12:06:21.000","RTF","REPORT TO FOLLOW","N","1K01","027XX Tulane Ave","70119","1","(29.96183005, -90.0919404)"
"I1626217","100","HIT & RUN","1E","100","HIT & RUN","1E","3674896","534453","2017-09-13T12:06:21.000","2017-09-13T12:21:24.000","2017-09-13T12:26:33.000","2017-09-13T13:29:09.000","RTF","REPORT TO FOLLOW","N","1H02","Palmyra St & S Broad St","70119","1","(29.96375994, -90.08881985)"
"I1626317","18","TRAFFIC INCIDENT","1H","21","COMPLAINT OTHER","1H","3682068","523387","2017-09-13T12:07:32.000",,"2017-09-13T12:07:32.000","2017-09-13T12:36:33.000","NAT","Necessary Action Taken","Y","6B04","Religious St & Race St","70130","6","(29.93311728, -90.06655874)"
"I1626417","107","SUSPICIOUS PERSON","1A","107","SUSPICIOUS PERSON","2A","3682422","540992","2017-09-13T12:09:22.000","2017-09-13T15:42:08.000","2017-09-13T15:48:16.000","2017-09-13T15:49:50.000","GOA","GONE ON ARRIVAL","N","5K02","020XX N Rocheblave St","70119","5","(29.98151493, -90.06482621)"
"I1626517","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3681352","530599","2017-09-13T12:09:38.000","2017-09-13T12:09:38.000","2017-09-13T12:09:45.000","2017-09-13T12:20:28.000","NAT","Necessary Action Taken","N","8C01","001XX Exchange Pl","70130","8","(29.95296823, -90.06856801)"
"I1626617","22B","BUSINESS CHECK","1I","22B","BUSINESS CHECK","1I","3661832","529389","2017-09-13T12:09:57.000","2017-09-13T12:12:58.000","2017-09-13T12:09:57.000","2017-09-13T12:27:59.000","NAT","Necessary Action Taken","Y","2K01","083XX Willow St","70118","2","(29.95021947, -90.13024265)"
"I1626717","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3673718","523985","2017-09-13T12:10:22.000",,"2017-09-13T12:10:22.000","2017-09-13T13:11:32.000","NAT","Necessary Action Taken","Y","6F02","022XX Harmony St","70115","6","(29.93501289, -90.09289755)"
"I1626817","22B","BUSINESS CHECK","1I","22B","BUSINESS CHECK","1I","3672394","539505","2017-09-13T12:11:43.000",,"2017-09-13T12:11:43.000","2017-09-13T12:35:39.000","NAT","Necessary Action Taken","Y","1M02","005XX N Carrollton Ave","70119","1","(29.97772716, -90.09655141)"
"A0060617","103M","MENTAL PATIENT","2A","21","COMPLAINT OTHER","1H","37369000","3513814","2017-01-01T11:16:32.000","2017-01-01T11:16:32.000","2017-01-01T11:16:59.000","2017-01-01T12:02:25.000","NAT","Necessary Action Taken","N","1H01","Canal St & S Claiborne Ave","70112","1","(0.0, 0.0)"
"I1626917","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3677574","543535","2017-09-13T12:12:00.000","2017-09-13T12:12:00.000","2017-09-13T12:12:05.000","2017-09-13T12:16:58.000","NAT","Necessary Action Taken","N","3L02","033XX De Saix Blvd","70119","3","(29.9886525, -90.08005159)"
"I1627017","62R","RESIDENCE BURGLARY","1C","62","SIMPLE BURGLARY","1E","3688276","530527","2017-09-13T12:12:35.000",,,"2017-09-13T12:53:15.000","DUP","DUPLICATE","N","4G03","003XX Elmira Ave","70114","4","(29.95256014, -90.04670731)"
"I1627117","21","COMPLAINT OTHER","1H","63","PROWLER","2C","3690971","540343","2017-09-13T12:12:41.000",,,"2017-09-13T12:17:15.000","VOI","VOID","N","5M03","023XX Piety St","70117","5","(29.97946735, -90.03784901)"
"I1627217","21","COMPLAINT OTHER","1H","67","THEFT","1E","3691699","549752","2017-09-13T12:13:18.000","2017-09-13T13:09:15.000","2017-09-13T13:18:43.000","2017-09-13T14:31:00.000","RTF","REPORT TO FOLLOW","N","3U02","046XX Chef Menteur Hwy","70126","3","(30.00531578, -90.03521172)"
"I1627317","62B","BUSINESS BURGLARY","1C","62","SIMPLE BURGLARY","1E","3681576","538848","2017-09-13T12:13:50.000","2017-09-13T17:47:34.000",,"2017-09-13T18:00:13.000","GOA","GONE ON ARRIVAL","N","1B01","019XX Saint Bernard Ave","70116","1","(29.9756438, -90.06757303)"
"I1627417","22W","WALKING BEAT","1I","22W","WALKING BEAT","1I","3669346","536291","2017-09-13T12:13:53.000","2017-09-13T12:13:53.000","2017-09-13T12:13:57.000","2017-09-13T12:21:19.000","NAT","Necessary Action Taken","N","1L04","041XX S Carrollton Ave","70119","1","(29.9689782, -90.10628536)"
"I1627517","62A","BURGLAR ALARM, SILENT","1A","62A","BURGLAR ALARM, SILENT","2C","3677202","522678","2017-09-13T12:14:06.000","2017-09-13T12:26:46.000","2017-09-13T12:31:39.000","2017-09-13T12:57:01.000","NAT","Necessary Action Taken","N","6D02","024XX Prytania St","70130","6","(29.9313149, -90.08194561)"
"I1627617","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3692765","536913","2017-09-13T12:14:58.000",,"2017-09-13T12:14:58.000","2017-09-13T13:33:35.000","RTF","REPORT TO FOLLOW","Y","5D03","015XX France St","70117","5","(29.9699785, -90.03230554)"
"I1627817","103","DISTURBANCE (OTHER)","1A","103","DISTURBANCE (OTHER)","1A","3670053","532199","2017-09-13T12:16:15.000","2017-09-13T12:20:20.000","2017-09-13T12:26:29.000","2017-09-13T13:09:28.000","NAT","Necessary Action Taken","N","2V03","Washington Ave & S Jefferson Davis Pkwy","70125","2","(29.95770586, -90.10419183)"
"I1627917","29","DEATH","1B","NOPD","INCIDENT REQUESTED BY ANOTHER AGENCY","2A","3664828","533589","2017-09-13T12:16:24.000","2017-09-13T12:17:17.000","2017-09-13T12:30:42.000","2017-09-13T13:47:49.000","RTF","REPORT TO FOLLOW","N","2T01","084XX Apricot St","70118","2","(29.96168118, -90.12064389)"
"I1628017","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3677920","526301","2017-09-13T12:16:31.000",,"2017-09-13T12:16:31.000","2017-09-13T12:16:35.000","NAT","Necessary Action Taken","Y","6H02","019XX Mlk Blvd","70113","6","(29.94125482, -90.07955187)"
"I1628117","20I","AUTO ACCIDENT WITH INJURY","2B","20I","AUTO ACCIDENT WITH INJURY","2B","3681041","527272","2017-09-13T12:16:38.000","2017-09-13T12:18:15.000","2017-09-13T12:29:19.000","2017-09-13T14:06:11.000","RTF","REPORT TO FOLLOW","N","8G01","Saint Joseph St & Magazine St","70130","8","(29.94382968, -90.06966498)"
"I1628217","17M","MUNICIPAL ATTACHMENT","1F","17M","MUNICIPAL ATTACHMENT","1F","3677574","543535","2017-09-13T12:17:08.000","2017-09-13T12:17:08.000",,"2017-09-13T12:17:25.000","NAT","Necessary Action Taken","N","3L02","033XX De Saix Blvd","70119","3","(29.9886525, -90.08005159)"
"I1628317","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3677574","543535","2017-09-13T12:17:19.000","2017-09-13T12:17:19.000","2017-09-13T12:17:40.000","2017-09-13T12:31:14.000","NAT","Necessary Action Taken","N","3L02","033XX De Saix Blvd","70119","3","(29.9886525, -90.08005159)"
"A0062217","103M","MENTAL PATIENT","2A","21Q","QUALITY OF LIFE ISSUE","1H","37369000","3513814","2017-01-01T11:26:57.000","2017-01-01T11:28:50.000","2017-01-01T11:26:57.000","2017-01-01T12:37:15.000","NAT","Necessary Action Taken","Y","8C02","Bienville St & Royal St",,"0","(0.0, 0.0)"
"I1628417","22D","DIRECTED PATROL","1I","22D","DIRECTED PATROL","1I","3666573","537101","2017-09-13T12:17:32.000","2017-09-13T12:17:32.000","2017-09-13T12:17:37.000","2017-09-13T12:36:57.000","NAT","Necessary Action Taken","N","3A02","Airline Hwy & Eagle St","70118","3","(29.97128771, -90.11501684)"
"I1628517","107","SUSPICIOUS PERSON","2A","107","SUSPICIOUS PERSON","2A","3691013","540501","2017-09-13T12:18:25.000","2017-09-13T12:18:35.000","2017-09-13T12:18:25.000","2017-09-13T12:18:49.000","GOA","GONE ON ARRIVAL","Y","5M03","023XX Blk Piety St","70117","5","(29.97989931, -90.03771064)"
"I1628617","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3674288","536067","2017-09-13T12:19:05.000","2017-09-13T12:19:05.000","2017-09-13T12:39:14.000","2017-09-13T13:33:12.000","NAT","Necessary Action Taken","N","1M05","030XX Canal St","70119","1","(29.96821771, -90.09068444)"
"I1628717","21M","MISSING ADULT","1A","21M","MISSING ADULT","1A","3696825","522743","2017-09-13T12:19:47.000","2017-09-13T15:32:54.000","2017-09-13T15:39:36.000","2017-09-13T15:52:32.000","GOA","GONE ON ARRIVAL","N","4J01","021XX Westbend Pkwy","70114","4","(29.93088813, -90.01999607)"
"I1628817","20","AUTO ACCIDENT","1C","20","AUTO ACCIDENT","1C","3671125","538277","2017-09-13T12:19:54.000","2017-09-13T12:34:06.000","2017-09-13T12:57:34.000","2017-09-13T14:05:32.000","RTF","REPORT TO FOLLOW","N","1L04","Canal St & S Carrollton Ave","70119","1","(29.97438781, -90.10060076)"
"I1628917","20","AUTO ACCIDENT","1C","20","AUTO ACCIDENT","1C","3671125","538277","2017-09-13T12:20:31.000",,,"2017-09-13T12:21:14.000","DUP","DUPLICATE","N","1L04","S Carrollton Ave & Canal St","70119","1","(29.97438781, -90.10060076)"
"A1308517","103M","MENTAL PATIENT","2A","103F","FIGHT","2B","37369000","3513814","2017-01-12T13:43:43.000","2017-01-12T13:45:12.000","2017-01-12T13:58:13.000","2017-01-12T15:57:19.000","NAT","Necessary Action Taken","N","8F01","005XX Frenchmen St","70116","8","(0.0, 0.0)"
"I1629017","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3688708","528885","2017-09-13T12:22:17.000",,,"2017-09-13T12:22:39.000","NAT","Necessary Action Taken","N","4G04","007XX Atlantic Ave","70114","4","(29.94803196, -90.0454028)"
"I1629117","58","RETURN FOR ADDITIONAL INFO","1G","58","RETURN FOR ADDITIONAL INFO","1G","3675686","534780","2017-09-13T12:24:17.000","2017-09-13T12:24:29.000",,"2017-09-13T17:11:55.000","NAT","Necessary Action Taken","N","1H02","026XX Canal St","70119","1","(29.96463533, -90.08631656)"
"I1629217","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3696899","515611","2017-09-13T12:24:56.000",,"2017-09-13T12:24:56.000","2017-09-13T12:30:02.000","NAT","Necessary Action Taken","Y","4C02","040XX Behrman Pl","70114","4","(29.91127634, -90.02001979)"
"I1629317","24","MEDICAL","2B","24","MEDICAL","2B","37369000","3513814","2017-09-13T12:25:40.000","2017-09-13T12:25:40.000","2017-09-13T12:26:59.000","2017-09-13T12:58:09.000","NAT","Necessary Action Taken","N","8I01","007XX Canal St","70130","8","(0.0, 0.0)"
"I1629417","100","HIT & RUN","1E","100","HIT & RUN","1E","3675105","528069","2017-09-13T12:26:03.000",,"2017-09-13T12:26:03.000","2017-09-13T12:37:37.000","RTF","REPORT TO FOLLOW","Y","6J02","S Claiborne Ave & Martin Luther King Jr Blvd","70113","6","(29.94620074, -90.0883802)"
"I1629517","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3681277","530743","2017-09-13T12:26:31.000","2017-09-13T12:26:31.000","2017-09-13T12:26:51.000","2017-09-13T12:27:57.000","NAT","Necessary Action Taken","N","8C01","001XX Royal St","70130","8","(29.95336796, -90.06880119)"
"I1629617","67","THEFT","1E","67","THEFT","1E","3680000","528433","2017-09-13T12:26:44.000","2017-09-13T13:03:51.000","2017-09-13T13:05:22.000","2017-09-13T14:06:38.000","RTF","REPORT TO FOLLOW","N","8H01","007XX Carondelet St","70113","8","(29.94705435, -90.07291151)"
"I1629717","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3670193","524903","2017-09-13T12:26:59.000","2017-09-13T12:31:53.000","2017-09-13T12:38:00.000","2017-09-13T15:04:42.000","NAT","Necessary Action Taken","N","2N03","027XX Napoleon Ave","70115","2","(29.9376415, -90.10399654)"
"A1309617","24","MEDICAL","2B","24","MEDICAL","2B","37369000","3513814","2017-01-12T13:54:19.000","2017-01-12T13:57:11.000","2017-01-12T14:02:09.000","2017-01-12T14:06:52.000","NAT","Necessary Action Taken","N","6G03","Carondelet St & Calliope St","70113","6","(0.0, 0.0)"
"I1629817","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3694469","526966","2017-09-13T12:27:09.000",,"2017-09-13T12:27:09.000","2017-09-13T12:30:45.000","NAT","Necessary Action Taken","Y","4H02","Pace Blvd & General Meyer Ave","70114","4","(29.94257425, -90.02728047)"
"I1629917","103","DISTURBANCE (OTHER)","2A","103","DISTURBANCE (OTHER)","1A","3689371","550929","2017-09-13T12:27:14.000","2017-09-13T12:43:53.000","2017-09-13T12:49:36.000","2017-09-13T13:03:11.000","GOA","GONE ON ARRIVAL","N","3U03","047XX Saint Ferdinand Dr","70126","3","(30.00862219, -90.04252594)"
"I1630017","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3676833","534170","2017-09-13T12:27:24.000",,,"2017-09-13T12:29:03.000","VOI","VOID","N","1I03","022XX Canal St","70119","1","(29.96292435, -90.08271325)"
"I1630117","17M","MUNICIPAL ATTACHMENT","1F","17M","MUNICIPAL ATTACHMENT","1F","3681277","530743","2017-09-13T12:28:29.000","2017-09-13T12:28:29.000",,"2017-09-13T12:31:09.000","NAT","Necessary Action Taken","N","8C01","001XX Royal St","70130","8","(29.95336796, -90.06880119)"
"I1630217","17M","MUNICIPAL ATTACHMENT","1F","17M","MUNICIPAL ATTACHMENT","1F","3681277","530743","2017-09-13T12:28:42.000",,,"2017-09-13T12:31:13.000","NAT","Necessary Action Taken","N","8C01","001XX Royal St","70130","8","(29.95336796, -90.06880119)"
"I1630317","107","SUSPICIOUS PERSON","1A","107","SUSPICIOUS PERSON","1A","3677283","533408","2017-09-13T12:28:54.000","2017-09-13T16:43:33.000","2017-09-13T16:54:59.000","2017-09-13T18:37:04.000","NAT","Necessary Action Taken","N","1H01","020XX Canal St","70112","1","(29.96081549, -90.08131796)"
"I1630417","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3703263","552389","2017-09-13T12:29:18.000","2017-09-13T12:29:18.000","2017-09-13T12:29:37.000","2017-09-13T12:38:42.000","NAT","Necessary Action Taken","N","7F01","076XX Chef Menteur Hwy","70126","7","(30.01219963, -89.99858098)"
"A0064617","103M","MENTAL PATIENT","2A","107","SUSPICIOUS PERSON","2A","37369000","3513814","2017-01-01T11:53:21.000","2017-01-01T11:55:10.000","2017-01-01T12:03:49.000","2017-01-01T13:38:34.000","NAT","Necessary Action Taken","N","5L03","025XX Elysian Fields Ave","70117","5","(0.0, 0.0)"
"I1630517","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3707554","516709","2017-09-13T12:29:24.000",,"2017-09-13T12:29:24.000","2017-09-13T12:29:35.000","NAT","Necessary Action Taken","Y","4E03","Sullen Pl & Maumus Ave","70131","4","(29.91395639, -89.98635115)"
"I1630617","62C","SIMPLE BURGLARY VEHICLE","1E","67","THEFT","1E","3692070","541041","2017-09-13T12:30:13.000","2017-09-13T12:40:16.000","2017-09-13T12:30:13.000","2017-09-13T13:32:02.000","RTF","REPORT TO FOLLOW","Y","5H03","025XX Blk Congress St","70117","5","(29.98135088, -90.03435023)"
"I1630717","22B","BUSINESS CHECK","1I","22B","BUSINESS CHECK","1I","3669074","540065","2017-09-13T12:30:20.000","2017-09-13T12:30:20.000","2017-09-13T12:31:07.000","2017-09-13T12:47:47.000","NAT","Necessary Action Taken","N","3H01","047XX Canal St","70119","3","(29.97936493, -90.10701633)"
"I1630817","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3697093","551727","2017-09-13T12:30:33.000","2017-09-13T12:30:33.000","2017-09-13T12:31:35.000","2017-09-13T12:56:49.000","NAT","Necessary Action Taken","N","7C03","060XX Chef Menteur Hwy","70126","7","(30.01057558, -90.01810087)"
