"the_geom","tax_year","roll_num","address","year_built","assessclas","bldg_desc","bldg_metre","bldg_feet","garage","fireplace","basement","bsmtdevl","assessment","latitude","longitude"
"POINT (-113.32223105081559 53.53138953349034)","2017","7520132007","525 WOODBRIDGE WY","1980","Residential Condominium","2 Storey & Basement","141","1521","N","Y","Y","Y","281000","53.5320005115","-113.3233104121"
"POINT (-113.26528704695288 53.52367581230873)","2017","7253021007","309 FORREST DR","2003","Residential","1 Storey & Basement","114","1222","Y","Y","Y","Y","442000","53.5236430845","-113.2654787255"
"POINT (-113.26959212707095 53.54294896981818)","2017","8053116000","85 CAVAN CR","2005","Residential","Split Entry & Bonus Upper","152","1633","Y","Y","Y","N","428000","53.5431017021","-113.2696825149"
"POINT (-112.85755368205238 53.36946528272314)","2017","1003107008","97 20212 TWP RD 510","2007","Residential","1 Storey & Basement","166","1790","Y","Y","Y","N","558000","53.3688323331","-112.858898804"
"POINT (-113.25358913403483 53.55448448326654)","2017","8024066009","17 SUNFLOWER CR","2002","Residential","2 Storey & Basement","132","1424","Y","Y","Y","Y","397000","53.5544455325","-113.2538529852"
"POINT (-113.2560649865109 53.552854261422674)","2017","8024012000","226 SUNFLOWER CR","2004","Residential","2 Storey & Basement","162","1745","Y","Y","Y","Y","449000","53.5530070202","-113.2561893782"
"POINT (-112.90633332859458 53.37739954685206)","2017","1005122005","50 51042 RNG RD 204","1981","Residential","1 Storey Slab on Grade","125","1344","Y","Y","N","N","296000","53.3777010127","-112.9083605505"
"POINT (-113.26386541068597 53.51950787302732)","2017","7383099001","185 FOXBORO TERR","2002","Residential","2 Storey & Basement","141","1519","Y","Y","Y","Y","422000","53.519372675","-113.2639553991"
"POINT (-112.91952319809502 53.40649300487431)","2017","1017325000","223 51268 RNG RD 204","1998","Residential","2 Storey & Basement","165","1779","Y","Y","Y","Y","533000","53.406400518","-112.9198735601"
"POINT (-113.25404961341208 53.55282092485701)","2017","8023017008","254 SUNFLOWER CR","2004","Residential","2 Storey & Basement","214","2302","Y","Y","Y","Y","540000","53.5529807813","-113.2543030099"
"POINT (-113.25687815467366 53.554369073598565)","2017","8025015009","90 SUNFLOWER LN","2003","Residential","2 Storey & Basement","152","1632","Y","Y","Y","N","430000","53.5544230175","-113.2571346016"
"POINT (-113.30243151136236 53.529255010406125)","2017","7520524005","47, 2131 OAK ST","1983","Residential Condominium","2 Storey & Basement","108","1161","N","N","Y","Y","226000","53.5301184283","-113.3033310255"
"POINT (-112.9060802908028 53.37866201608049)","2017","1005120009","74 51042 RNG RD 204","1982","Residential","2 Storey Basementless","192","2071","Y","Y","N","N","336000","53.3783626358","-112.908106122"
"POINT (-113.03905535904616 53.37940670604569)","2017","1104310006","169 51049 RNG RD 214","1988","Residential","1 1/2 Storey & Basement","214","2304","Y","Y","Y","N","510000","53.3787177509","-113.0407061981"
"POINT (-112.94575555740846 53.47501474438287)","2017","2007709005","50 52131 RNG RD 210","1983","Residential","1 Storey & Basement","109","1175","Y","Y","Y","N","390000","53.4758440309","-112.9469686715"
"POINT (-113.27345642528421 53.549660298141205)","2017","8109012005","46 CONNOR LN","2004","Residential","2 Storey & Basement","149","1608","Y","Y","Y","Y","394000","53.5496996198","-113.2731809954"
"POINT (-113.00693940997206 53.44705572342961)","2017","1134156007","125 51551 RNG RD 212A","1976","Residential","Manufactured Home","141","1513","Y","N","N","N","218000","53.4471374288","-113.0072376822"
"POINT (-113.32222985506155 53.528862388141775)","2017","7520074001","246 WOODBRIDGE WY","1978","Residential Condominium","2 Storey & Basement","97","1044","N","N","Y","Y","234000","53.5286850865","-113.3234136847"
"POINT (-113.01163592263151 53.44783596179893)","2017","1134170008","30 51551 RNG RD 212A","2007","Residential","1 Storey & Basement","120","1292","Y","Y","Y","Y","389000","53.4477376009","-113.0113382657"
"POINT (-112.92178696372511 53.3688917553611)","2017","1005704000","20464 TWP RD 510","1980","Residential","1 Storey & Basement","144","1548","Y","Y","Y","Y","469000","53.3707003558","-112.9233062914"
"POINT (-112.86135460248062 53.37114282759483)","2017","1003141007","62 20212 TWP RD 510","2000","Residential","1 Storey & Basement","143","1541","Y","Y","Y","Y","495000","53.3704932055","-112.8605128569"
"POINT (-113.00316278910509 53.38384485372701)","2017","1110523006","434 51110 RNG RD 212","1995","Residential","2 Storey & Basement","166","1787","Y","Y","Y","N","463000","53.384502523","-113.0037921998"
"POINT (-113.25743408156808 53.55285451296614)","2017","8024018007","202 SUNFLOWER CR","2003","Residential","2 Storey & Basement","175","1884","Y","Y","Y","N","444000","53.553007262","-113.2575471592"
"POINT (-112.91393031777106 53.40868775797927)","2017","1017112002","165 51268 RNG RD 204","1986","Residential","1 3/4 Storey Basementless","141","1521","Y","Y","N","N","266000","53.4088355793","-112.9143556283"
"POINT (-113.26330629052637 53.519510261098546)","2017","7383096008","173 FOXBORO TERR","2002","Residential","Split Entry & Bonus Upper","126","1360","Y","Y","Y","Y","428000","53.5196626202","-113.2633998286"
"POINT (-113.25792254086659 53.5227590995965)","2017","7324036007","454 FOXBORO WY","2003","Residential","Split Entry & Bonus Upper","131","1407","Y","Y","Y","Y","431000","53.5228110071","-113.2581939006"
"POINT (-113.0956984729405 53.37476492759833)","2017","1106300202","51051 RNG RD 220","1997","Exempt / Farmland / Residential","Split Entry","163","1753","Y","Y","Y","Y","582750","53.3738544097","-113.0987210671"
"POINT (-112.88064190540855 53.400764124698284)","2017","1016506006","51230 WYE RD","1980","Residential","2 Storey & Basement","190","2044","Y","Y","Y","Y","447000","53.4016517055","-112.8836189317"
"POINT (-113.25710889478393 53.521907547808304)","2017","7384165006","106 FOXBORO GROVE","2004","Residential","Split Entry & Bonus Upper","111","1199","Y","Y","Y","N","379000","53.521913653","-113.257380257"
"POINT (-113.26512253839985 53.52359247294799)","2017","7253020000","305 FORREST DR","2003","Residential","2 Storey & Basement","171","1844","Y","Y","Y","N","452000","53.5234928397","-113.265359693"
"POINT (-113.26724721159796 53.543089449172875)","2017","8053103009","33 CAVAN CR","2003","Residential","Split Entry & Bonus Upper","135","1456","Y","Y","Y","Y","448000","53.5432309271","-113.2675466722"
"POINT (-112.91052136640761 53.379468517492775)","2017","1005117005","182 51042 RNG RD 204","2002","Residential","1 Storey & Basement","125","1344","N","N","Y","N","326000","53.3799806083","-112.9092260805"
"POINT (-113.2483669970702 53.552494533796576)","2017","8020111008","93 CROCUS CR","2002","Residential","2 Storey & Basement","124","1337","Y","Y","Y","Y","367000","53.5525205559","-113.2486893157"
"POINT (-113.25751504119553 53.555136151081626)","2017","8024042004","113 SUNFLOWER CR","2003","Residential","2 Storey & Basement","183","1970","Y","Y","Y","N","466000","53.5549584971","-113.2574112556"
"POINT (-113.32222985506155 53.528862388141775)","2017","7520062006","246 WOODBRIDGE WY","1978","Residential Condominium","Split Entry","80","864","N","N","Y","Y","235000","53.5286850865","-113.3234136847"
"POINT (-113.32917499246135 53.49677906171742)","2017","2316104428","689 52304 RNG RD 233","2004","Residential","2 Storey & Basement","305","3281","Y","Y","Y","Y","916000","53.4967826892","-113.3295816971"
"POINT (-113.0157773518185 53.54804601810707)","2017","3103703702","44 21252 TWP RD 530","2004","Residential","Split Entry & Bonus Upper","191","2056","Y","Y","Y","Y","641000","53.5485181792","-113.0164933181"
"POINT (-113.25817568477258 53.55427569880814)","2017","8024032006","150 SUNFLOWER CR","2003","Residential","2 Storey & Basement","203","2181","Y","Y","Y","Y","483000","53.5542209375","-113.2584321844"
"POINT (-113.30243151136236 53.529255010406125)","2017","7520557005","47, 2131 OAK ST","1983","Residential Condominium","2 Storey & Basement","109","1170","N","N","Y","Y","243000","53.5301184283","-113.3033310255"
"POINT (-113.07259405275414 53.38200545640105)","2017","1108741008","133 51069 RNG RD 215","1991","Residential","1 Storey & Basement","149","1607","Y","Y","Y","Y","574000","53.3828396361","-113.0740803551"
"POINT (-113.05897300720746 53.37039204118121)","2017","1105500001","21438 TWP RD 510","2003","Exempt / Farmland / Residential","2 Storey & Basement","343","3696","Y","Y","Y","Y","1308960","53.3739590119","-113.0620267425"
"POINT (-112.93108543225868 53.423411799684864)","2017","1019102506","51380A RNG RD 205","1999","Non-Residential / Residential","1 Storey & Basement","143","1536","Y","Y","Y","Y","1188000","53.4249180796","-112.9267146728"
"POINT (-113.32996360490584 53.494124617991176)","2017","2316108394","452 52304 RNG RD 233","2003","Residential","2 Storey & Basement","261","2809","Y","Y","Y","Y","838000","53.4943498729","-113.3301546881"
"POINT (-113.26906938119492 53.545347598250665)","2017","8052049003","115 CHELSEA WY","2004","Residential","2 Storey & Basement","215","2319","Y","Y","Y","Y","550000","53.5453520476","-113.2693648047"
"POINT (-113.26832520277995 53.54294880108329)","2017","8053109006","57 CAVAN CR","2003","Residential","Split Entry & Bonus Upper","134","1438","Y","Y","Y","Y","440000","53.5431015342","-113.2684154955"
"POINT (-113.32143549832573 53.51769342277753)","2017","7520168001","787 VILLAGE DR","1980","Residential Condominium","2 Storey & Basement","107","1151","N","N","Y","N","234000","53.5174913477","-113.3217174757"
"POINT (-113.28273227765649 53.51449231279665)","2017","7063214001","478 NORWAY CR","2003","Residential","1 Storey & Basement","155","1668","Y","Y","Y","Y","594000","53.5145917537","-113.2824305399"
"POINT (-113.08740125651308 53.443801212643216)","2017","1131711002","121 51519 RNG RD 220","1996","Residential","1 Storey & Basement","135","1455","Y","Y","Y","Y","579000","53.443073386","-113.0865470614"
"POINT (-113.00360359184805 53.442374873578935)","2017","1134228004","185 51551 RNG RD 212A","1970","Residential","1 Storey & Basement","177","1903","N","Y","Y","N","433000","53.442099679","-113.0036396247"
"POINT (-113.26436226416313 53.52029427875835)","2017","7383112003","237 FOXBORO TERR","2002","Residential","2 Storey & Basement","168","1810","Y","Y","Y","N","430000","53.5200952675","-113.2645671165"
"POINT (-112.89583200670454 53.45799472144679)","2017","2004700007","20380 TWP RD 520","1951","Exempt / Farmland / Residential","1 Storey & Basement","92","987","Y","N","Y","N","225880","53.46152401","-112.9019085672"
"POINT (-112.85425912296927 53.37691314290556)","2017","1003158001","446 20212 TWP RD 510","2007","Residential","1 Storey & Basement","198","2126","Y","Y","Y","N","567000","53.3762886304","-112.8550446439"
"POINT (-113.24882103836133 53.55362621610426)","2017","8020124000","145 CROCUS CR","2002","Residential","2 Storey & Basement","126","1354","Y","Y","Y","Y","388000","53.5537224314","-113.2485556717"
"POINT (-113.01448399297651 53.547959360369106)","2017","3103703800","42 21252 TWP RD 530","2002","Residential","1 Storey & Basement","141","1515","Y","Y","Y","Y","689000","53.547540065","-113.0152942951"
"POINT (-113.25481419211297 53.55448106408275)","2017","8026022000","50 SUNFLOWER CR","2002","Residential","2 Storey & Basement","143","1534","Y","Y","Y","Y","429000","53.5546587739","-113.2549105868"
"POINT (-113.23566752965095 53.51100381339601)","2017","2219301208","115 22559 WYE RD","2004","Residential","2 Storey & Basement","273","2937","Y","Y","Y","Y","899000","53.5112817043","-113.2374262802"
"POINT (-113.27263262562582 53.5501864388574)","2017","8108025006","17 CONNOR LN","2003","Residential","2 Storey & Basement","151","1622","Y","Y","Y","Y","438000","53.5502358164","-113.2729077672"
"POINT (-113.14095336135365 53.37194010157928)","2017","1202702205","22 51025 RNG RD 222","2004","Residential Condominium","2 Storey & Basement","274","2944","Y","Y","Y","Y","746000","53.3724221137","-113.1414329654"
"POINT (-113.09561821488481 53.45097347633793)","2017","1131304204","51563 RNG RD 220","2002","Residential","2 Storey & Basement","211","2276","Y","Y","Y","Y","722000","53.4518327654","-113.0985911798"
"POINT (-112.90243317382769 53.411193925629256)","2017","1020502009","51304 RNG RD 204","1959","Residential","1 Storey Basementless","51","552","N","N","N","N","174000","53.4115500669","-112.902779934"
"POINT (-113.25792309777397 53.52169608641817)","2017","7384141009","10 FOXBORO GROVE","2003","Residential","2 Storey & Basement","155","1669","Y","Y","Y","Y","430000","53.5217493475","-113.2581944194"
"POINT (-113.33103505934456 53.496119009874455)","2017","2316104320","733 52304 RNG RD 233","2006","Residential","2 Storey & Basement","259","2792","Y","Y","Y","N","802000","53.4962396522","-113.3306624895"
"POINT (-112.85896130288039 53.40439451232181)","2017","1015101007","51246 RNG RD 202","1963","Exempt / Farmland / Residential","1 Storey & Basement","116","1251","Y","N","Y","Y","421070","53.4053007554","-112.8650451319"
"POINT (-113.2510163765665 53.52671027797577)","2017","7328007005","27 FOXHAVEN LN","2004","Residential","2 Storey & Basement","179","1929","Y","Y","Y","N","472000","53.5268609178","-113.251122537"
"POINT (-113.27015992481535 53.519204753401596)","2017","7211096005","76 NOTTINGHAM INLET","2004","Residential","1 Storey & Basement","148","1588","Y","Y","Y","Y","586000","53.5192892815","-113.2704205477"
"POINT (-113.03133742271012 53.51899695903827)","2017","2128501301","52438 RNG RD 213","2003","Residential","1 Storey & Basement","218","2349","Y","Y","Y","Y","1079000","53.5185972079","-113.037402483"
"POINT (-113.30243151136236 53.529255010406125)","2017","7520518007","47, 2131 OAK ST","1983","Residential Condominium","2 Storey & Basement","109","1170","N","N","Y","Y","247000","53.5301184283","-113.3033310255"
"POINT (-113.28919889061764 53.545564454832984)","2017","8530200230","23, 101 JIM COMMON DR","2003","Residential Condominium","2 Storey & Basement","138","1486","Y","Y","Y","Y","359000","53.5454309406","-113.2893241678"
"POINT (-113.32223105081559 53.53138953349034)","2017","7520106001","525 WOODBRIDGE WY","1980","Residential Condominium","2 Storey & Basement","142","1530","N","Y","Y","Y","272000","53.5320005115","-113.3233104121"
"POINT (-112.95417943858048 53.6295040524779)","2017","4101501105","21010 TWP RD 540","2003","Exempt / Farmland / Residential","1 Storey & Basement","131","1406","N","Y","Y","Y","414120","53.6302804018","-112.9573037757"
"POINT (-113.32143549832573 53.51769342277753)","2017","7520182002","787 VILLAGE DR","1980","Residential Condominium","2 Storey & Basement","107","1151","N","N","Y","Y","235000","53.5174913477","-113.3217174757"
"POINT (-113.26201003137783 53.53575853042657)","2017","7318034006","38 HIGHGROVE CR","2003","Residential","1 Storey & Basement","139","1497","Y","Y","Y","Y","472000","53.535661234","-113.2617246345"
"POINT (-113.24855297650655 53.513732940871925)","2017","7390143008","193 RIDGEBROOK RD","2003","Residential","Split Entry","116","1246","Y","N","Y","N","395000","53.5137225805","-113.2488460173"
"POINT (-113.29063336593006 53.54568871918456)","2017","8530200109","10, 101 JIM COMMON DR","2002","Residential Condominium","Split Entry","113","1219","N","Y","Y","Y","381000","53.5457718745","-113.2908531527"
"POINT (-112.89743779128871 53.38944788157561)","2017","1009304005","51145 RNG RD 204","1992","Exempt / Farmland / Residential","1 Storey & Basement","126","1357","Y","Y","Y","Y","402530","53.3900865447","-112.9016841033"
