"permitnum","originaladdress1","description","permitclassmapped","workclass","workclassmapped","currentstatus","currentstatusmapped","statusdate","applieddate","issueddate","completeddate","applicant","zoning","ward","totalsqft","estprojectcost","housingunits","parcelarea","permittype","permittypemapped","permittypedesc","originaladdress2","city","province","postalcode","jurisdiction","pin","permitobjectid","addressobjectid","parcelobjectid","permityear","permitmonth","latitude","longitude","count","permityearlabel","permitmonthlabel","lot","block","plan","quarter","section","township","range","meridian","servicearea"
"2020-0220-B","380 SAVOY CR","To Construct a Duplex, 376 & 380","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-09-23T00:00:00.000","2020-04-01T00:00:00.000","2020-04-21T00:00:00.000",,"Rohit Communities - Oksana Shemchuk","R2A","4","3786","303820","2",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8151044009","9465617","251896","8810177","2020-01-01T00:00:00.000","2020-02-01T00:00:00.000","53.56648294","-113.25736802","1","2020","2","44","151","1920196","NE","12","53","23","4","Sherwood Park"
"2020-0218-B","341 ANNANDALE CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-10-27T00:00:00.000","2020-03-31T00:00:00.000","2020-04-22T00:00:00.000",,"Launch Homes","R1C","4","3533","250000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8173053003","9464174","250909","8273077","2020-01-01T00:00:00.000","2020-02-01T00:00:00.000","53.55771342","-113.28928624","1","2020","2","53","173","1723004","SW","11","53","23","4","Sherwood Park"
"2020-0213-B","202 SAGO COVE","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-10-08T00:00:00.000","2020-03-27T00:00:00.000","2020-04-21T00:00:00.000",,"Jayman Built - Connor Regan","R1C","4","3628","373000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8151043007","9462074","251228","8427701","2020-01-01T00:00:00.000","2020-02-01T00:00:00.000","53.56672953","-113.25663986","1","2020","2","43","151","1820859","NE","12","53","23","4","Sherwood Park"
"2020-0212-B","128 ABERDEEN CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-09-15T00:00:00.000","2020-03-27T00:00:00.000","2020-04-21T00:00:00.000",,"Landmark Homes Edmonton","R1C","4","2564","280000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8182019003","9461524","252172","9306618","2020-01-01T00:00:00.000","2020-02-01T00:00:00.000","53.56008675","-113.28942188","1","2020","2","19","182","1923102","SW","11","53","23","4","Sherwood Park"
"2020-0210-B","5 HARNESS LINK","To Construct a Duplex #1 & 5","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-11-04T00:00:00.000","2020-03-26T00:00:00.000","2020-04-30T00:00:00.000",,"Coventry Home Inc.","R2A","5","4112","481545","2",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211790109","9460290","251792","8773386","2020-01-01T00:00:00.000","2020-02-01T00:00:00.000","53.55201142","-113.13736012","1","2020","2","1","9","1823495","NW","2","53","22","4","Rural"
"2020-0204-B","23231 TWP RD 521A","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-09-21T00:00:00.000","2020-03-26T00:00:00.000","2020-03-27T00:00:00.000",,"TurnKey Homes","AG","6","2055","325000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2310500000","9459768","31353","10674","2020-01-01T00:00:00.000","2020-02-01T00:00:00.000","53.47485569","-113.30456869","1","2020","2",,,,"SE","10","52","23","4","Rural"
"2020-0191-B","247 ANNANDALE CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-10-08T00:00:00.000","2020-03-19T00:00:00.000","2020-03-24T00:00:00.000",,"Landmark Homes Edmonton","R1C","4","3737","280000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8173109004","9455081","251358","8680428","2020-01-01T00:00:00.000","2020-01-01T00:00:00.000","53.55681341","-113.28673022","1","2020","1","109","173","1822414","SW","11","53","23","4","Sherwood Park"
"2020-0187-B","15 AINSLEY WY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-11-09T00:00:00.000","2020-03-18T00:00:00.000","2020-03-24T00:00:00.000",,"Daytona Homes","R1C","4","2970","215000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8174007003","9453398","250719","8249533","2020-01-01T00:00:00.000","2020-01-01T00:00:00.000","53.56001528","-113.29121597","1","2020","1","7","174","1722834","SW","11","53","23","4","Sherwood Park"
"2020-0176-B","1307 SANDSTONE BLVD","Four Plex, 1295, 1299, 1303, 1307","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-02-08T00:00:00.000","2020-03-13T00:00:00.000","2020-03-20T00:00:00.000",,"Pacesetter Homes Ltd (Sophat Vith)","R3","4","4999","571460","4",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8143098003","9449304","251911","8802241","2020-01-01T00:00:00.000","2020-01-01T00:00:00.000","53.56610889","-113.25391222","1","2020","1","98","143","1920198","NE","12","53","23","4","Sherwood Park"
"2020-0175-B","8 HAVEN LINK","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-01-11T00:00:00.000","2020-03-13T00:00:00.000","2020-05-07T00:00:00.000",,"Coventry Homes","RE","5","4494","486015","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211751308","9449223","251010","8315929","2020-01-01T00:00:00.000","2020-01-01T00:00:00.000","53.55947626","-113.1391905","1","2020","1","13","5","1723309","SW","11","53","22","4","Rural"
"2020-0173-B","92 52343 RNG RD 211","Moved on Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-10-22T00:00:00.000","2020-03-11T00:00:00.000","2020-04-15T00:00:00.000",,"Kalmbach, Andrew","RH","7",,"200000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2114771005","9447238","20239","5492","2020-01-01T00:00:00.000","2020-01-01T00:00:00.000","53.49389","-112.97239287","1","2020","1","5","9","4641KS","NW","13","52","21","4","Rural"
"2020-0168-B","37 SUMAC LN","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-11-30T00:00:00.000","2020-03-11T00:00:00.000","2020-03-26T00:00:00.000",,"Homes by Santos Construction","R1C","4",,"335000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8143051009","9440828","220606","7557409","2020-01-01T00:00:00.000","2020-01-01T00:00:00.000","53.56319985","-113.25594522","1","2020","1","51","143","1620965","NE","12","53","23","4","Sherwood Park"
"2020-0159-B","10 ALLISTON CL","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-09-10T00:00:00.000","2020-03-09T00:00:00.000","2020-03-18T00:00:00.000",,"Marcson Homes","R1C","4","2373","226800","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8182024005","9438602","251670","8719193","2020-01-01T00:00:00.000","2020-01-01T00:00:00.000","53.56007211","-113.28862108","1","2020","1","24","182","1822995","SW","11","53","23","4","Sherwood Park"
"2020-0158-B","117 ABERDEEN CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-02-04T00:00:00.000","2020-03-09T00:00:00.000","2020-03-18T00:00:00.000",,"COVENTRY HOMES INC.","R1C","4","4126","414000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8174086002","9438435","252163","9306588","2020-01-01T00:00:00.000","2020-01-01T00:00:00.000","53.56068001","-113.28963237","1","2020","1","86","174","1923102","SW","11","53","23","4","Sherwood Park"
"2020-0153-B","104 ABERDEEN CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-08-24T00:00:00.000","2020-03-06T00:00:00.000","2020-03-24T00:00:00.000",,"Landmark Homes Edmonton","R1C","4","2490","280000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8182013006","9437226","252151","9306612","2020-01-01T00:00:00.000","2020-01-01T00:00:00.000","53.5606667","-113.28883233","1","2020","1","13","182","1923102","SW","11","53","23","4","Sherwood Park"
"2020-0145-B","183 ABERDEEN CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-04-19T00:00:00.000","2020-03-05T00:00:00.000","2020-03-11T00:00:00.000",,"Akash Homes Ltd.","R1C","4","2702","250000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8174067008","9435713","251666","8719160","2020-01-01T00:00:00.000","2020-01-01T00:00:00.000","53.55948431","-113.28853111","1","2020","1","67","174","1822995","SW","11","53","23","4","Sherwood Park"
"2020-0124-B","22 SAPPHIRE COVE","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-08-14T00:00:00.000","2020-02-27T00:00:00.000","2020-03-09T00:00:00.000",,"Jayman Built","R1C","4","2972","524000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8129221008","9428342","251926","8802227","2020-01-01T00:00:00.000","2020-01-01T00:00:00.000","53.56690189","-113.25388628","1","2020","1","221","129","1920198","NE","12","53","23","4","Sherwood Park"
"2020-0123-B","59 RYBURY CRT","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-09-29T00:00:00.000","2020-02-27T00:00:00.000","2020-03-17T00:00:00.000",,"Kimberley Construction Management Ltd","R1A","3","2531","383814","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","9004030003","9428025","251437","8688635","2020-01-01T00:00:00.000","2020-01-01T00:00:00.000","53.50701334","-113.3065647","1","2020","1","30","4","1822663","NE","22","52","23","4","Rural"
"2020-0122-B","187 ABERDEEN CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-11-23T00:00:00.000","2020-02-27T00:00:00.000","2020-03-12T00:00:00.000",,"Akash Homes Ltd.","R1C","4","2753","250000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8174066001","9427916","251665","8719159","2020-01-01T00:00:00.000","2020-01-01T00:00:00.000","53.55938209","-113.28853283","1","2020","1","66","174","1822995","SW","11","53","23","4","Sherwood Park"
"2020-0121-B","50 AINSLEY WY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-05-11T00:00:00.000","2020-02-27T00:00:00.000","2020-03-20T00:00:00.000",,"Akash Homes Ltd.","R1C","4","2610","25000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8170112007","9427792","250265","7882335","2020-01-01T00:00:00.000","2020-01-01T00:00:00.000","53.5616827","-113.29035921","1","2020","1","112","170","1720366","SW","11","53","23","4","Sherwood Park"
"2020-0114-B","221 ANNANDALE CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-07-13T00:00:00.000","2020-02-26T00:00:00.000","2020-03-05T00:00:00.000",,"Launch Homes","R1C","4","3782","250000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8173117006","9425481","251366","8680436","2020-01-01T00:00:00.000","2020-01-01T00:00:00.000","53.55759115","-113.28677704","1","2020","1","117","173","1822414","SW","11","53","23","4","Sherwood Park"
"2020-0112-B","135 ABERDEEN CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-08-13T00:00:00.000","2020-02-25T00:00:00.000","2020-03-05T00:00:00.000",,"Launch Homes","R1C","4","3778","250000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8174077002","9424791","252178","9306579","2020-01-01T00:00:00.000","2020-01-01T00:00:00.000","53.55982613","-113.28997732","1","2020","1","77","174","1923102","SW","11","53","23","4","Sherwood Park"
"2020-0111-B","22327 TWP RD 520","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-02-08T00:00:00.000","2020-02-24T00:00:00.000","2020-05-12T00:00:00.000",,"Kimberley Construction Management Ltd","RS","7","5817","663320","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","1233111508","9423221","252016","6750329","2020-01-01T00:00:00.000","2020-01-01T00:00:00.000","53.45311557","-113.18108833","1","2020","1","15","1","1420120","NE","33","51","22","4","Rural"
"2020-0108-B","356 SAVOY CR","To Construct a Duplex, 352 & 356","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-11-05T00:00:00.000","2020-02-24T00:00:00.000","2020-03-04T00:00:00.000",,"Rohit Communities - Oksana Shemchuk","R2A","4","3310","313610","2",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8151050006","9422845","251901","8810183","2020-01-01T00:00:00.000","2020-01-01T00:00:00.000","53.56688476","-113.25752393","1","2020","1","50","151","1920196","NE","12","53","23","4","Sherwood Park"
"2020-0107-B","6 HAVEN LINK","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-02-09T00:00:00.000","2020-02-24T00:00:00.000","2020-03-05T00:00:00.000",,"Kozniuk, Amanda","RE","5","4257","530000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211751200","9422443","251009","8315928","2020-01-01T00:00:00.000","2020-01-01T00:00:00.000","53.55953154","-113.13960468","1","2020","1","12","5","1723309","NW","2","53","22","4","Rural"
"2020-0096-B","447 52327 RNG RD 233","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-01-21T00:00:00.000","2020-02-14T00:00:00.000","2020-03-05T00:00:00.000",,"Sekhon, Balraj & Manjit","RE","6","6513","500000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2322751101","9415737","250351","7940815","2020-01-01T00:00:00.000",,"53.50091219","-113.31066612","1","2020","0","11","5","1721060","SW","22","52","23","4","Rural"
"2020-0093-B","21514 TWP RD 534","Mobile Home","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2022-07-22T00:00:00.000","2020-02-13T00:00:00.000","2020-02-26T00:00:00.000",,"Peters, Frank","AG","5",,"120000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3130510207","9414764","252217","4690651","2020-01-01T00:00:00.000",,"53.59979513","-113.07773593","1","2020","0","2","1","0927603","SE","30","53","21","4","Rural"
"2020-0087-B","87 ABERDEEN CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-08-19T00:00:00.000","2020-02-11T00:00:00.000","2020-02-19T00:00:00.000",,"HOMES BY AVI (Edmonton) LP","R1C","4","4025","737365","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8174095002","9409905","252154","9306597","2020-01-01T00:00:00.000",,"53.56113206","-113.28840521","1","2020","0","95","174","1923102","SW","11","53","23","4","Sherwood Park"
"2020-0085-B","13 AINSLEY WY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-08-07T00:00:00.000","2020-02-11T00:00:00.000","2020-02-18T00:00:00.000",,"HOMES BY AVI (Edmonton) LP","R1C","4","2407","525901","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8174006005","9409574","250718","8249532","2020-01-01T00:00:00.000",,"53.55991849","-113.29125273","1","2020","0","6","174","1722834","SW","11","53","23","4","Sherwood Park"
"2020-0084-B","26 SUMAC LN","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-11-13T00:00:00.000","2020-02-11T00:00:00.000","2020-03-11T00:00:00.000",,"Homes by Santos Construction","R1C","4","2841","325000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8148007000","9409549","220620","7557425","2020-01-01T00:00:00.000",,"53.56354584","-113.2561947","1","2020","0","7","148","1620965","NE","12","53","23","4","Sherwood Park"
"2020-0079-B","23 AINSLEY WY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-09-22T00:00:00.000","2020-02-07T00:00:00.000","2020-03-06T00:00:00.000",,"DAYTONA HOMES INC","R1C","4","2681","211159","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8174011004","9406422","250723","8249537","2020-01-01T00:00:00.000",,"53.56038343","-113.29107245","1","2020","0","11","174","1722834","SW","11","53","23","4","Sherwood Park"
"2020-0077-B","326 52349 RNG RD 222","New Single Detached Dwelling and Secondary Suite","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-03-23T00:00:00.000","2020-02-05T00:00:00.000","2020-02-13T00:00:00.000",,"Carson Built Inc","RCL","7","5850","1070000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2223172004","9403023","19084","2307","2020-01-01T00:00:00.000",,"53.50950382","-113.14576473","1","2020","0","22","2","7920565","N","23","52","22","4","Rural"
"2020-0071-B","96 ABERDEEN CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-08-17T00:00:00.000","2020-01-30T00:00:00.000","2020-02-12T00:00:00.000",,"Landmark Homes Edmonton","R1C","4","3645","280000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8182011001","9398919","252149","9306610","2020-01-01T00:00:00.000",,"53.56075184","-113.28851702","1","2020","0","11","182","1923102","SW","11","53","23","4","Sherwood Park"
"2020-0068-B","11 COMBINE CRT","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-09-30T00:00:00.000","2020-01-30T00:00:00.000","2020-02-05T00:00:00.000",,"IRONSTONE HOME BUILDERS","R1C","5","3216","450000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211710051","9398014","251499","8690510","2020-01-01T00:00:00.000",,"53.55667925","-113.13778357","1","2020","0","5","10","1822674","SW","11","53","22","4","Rural"
"2020-0063-B","88 ABERDEEN CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-09-15T00:00:00.000","2020-01-27T00:00:00.000","2020-02-06T00:00:00.000",,"HOMES BY AVI (Edmonton) LP","R1C","4","2869","591621","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8182009005","9393943","252147","9306608","2020-01-01T00:00:00.000",,"53.56082001","-113.28822596","1","2020","0","9","182","1923102","SW","11","53","23","4","Sherwood Park"
