"permitnum","originaladdress1","description","permitclassmapped","workclass","workclassmapped","currentstatus","currentstatusmapped","statusdate","applieddate","issueddate","completeddate","applicant","zoning","ward","totalsqft","estprojectcost","housingunits","parcelarea","permittype","permittypemapped","permittypedesc","originaladdress2","city","province","postalcode","jurisdiction","pin","permitobjectid","addressobjectid","parcelobjectid","permityear","permitmonth","latitude","longitude","count","permityearlabel","permitmonthlabel","lot","block","plan","quarter","section","township","range","meridian","servicearea","buildingtype","location"
"2005-1782-B","58 HAYTHORNE CR","Wood Burning Fireplace Insert; Vista (VincBodyA)","RESIDENTIAL","111703","ALTERATIONS","1970","Completed","2005-12-15T00:00:00.000","2005-12-06T00:00:00.000","2005-12-06T00:00:00.000","2005-12-06T00:00:00.000","FIXSEN, HEATHER & MICHEAL","R1A","1",,"2000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","7109088000","3006995","11609","18591","2005-01-01T00:00:00.000",,"53.52886276","-113.32943669","1","2005","17","87","109","7821874",,,,,,"Sherwood Park","Single Detached Dwelling","
,  
(53.52886276, -113.32943669)"
"2014-0944-B","125, 222 BASELINE RD","Tenant Improvement - ""Relush Inc.""","COMMERCIAL","111703","ALTERATIONS","1970","Completed","2014-10-30T00:00:00.000","2014-08-13T00:00:00.000","2014-08-27T00:00:00.000","2014-08-27T00:00:00.000","RELUSH INC.","DC1","1",,"30000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8201006001","6965939","169552","26246","2014-01-01T00:00:00.000","2014-09-01T00:00:00.000","53.54242119","-113.31673925","1","2014","9","6","201","9220581","SW","3","53","23","4","Sherwood Park","Shops","
,  
(53.54242119, -113.31673925)"
"2007-0875-B","409 52328 RNG RD 233","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","1970","Completed","2009-11-18T00:00:00.000","2007-06-01T00:00:00.000","2007-06-19T00:00:00.000","2007-06-19T00:00:00.000","CANTERBURY HOMES INC, Ian Gorda","RE","6","4732","500000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2321522034","3745721","31387","2643645","2007-01-01T00:00:00.000","2007-08-01T00:00:00.000","53.50265248","-113.32649936","1","2007","8","3","12","0521048","SE","21","52","23","4","Rural","Single Detached Dwelling","
,  
(53.50265248, -113.32649936)"
"2006-0181-B","21409 TWP RD 524","New Detached Garage 30' X 40'","RESIDENTIAL","111706","NEW CONSTRUCTION","1970","Completed","2007-06-20T00:00:00.000","2006-02-09T00:00:00.000","2007-06-20T00:00:00.000","2007-06-20T00:00:00.000","VANDERVEEN, MARTIN & SYLVIA","AG","5","1200","15000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2120107004","3099500","31365","1817199","2006-01-01T00:00:00.000","2006-01-01T00:00:00.000","53.51168193","-113.05259917","1","2006","1","F","1","0323257","NE","20","52","21","4","Rural","Storage Building","
,  
(53.51168193, -113.05259917)"
"2018-0721-B","301 23109 TWP RD 514","Infloor Heating","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2022-05-27T00:00:00.000","2018-07-20T00:00:00.000","2018-07-20T00:00:00.000",,"Fox, Shelley","RCL","6",,"2500","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","1323120004","8584227","22684","3271","2018-01-01T00:00:00.000","2018-07-01T00:00:00.000","53.42088104","-113.27233564","1","2018","7","19","3","2813TR","NE","23","51","23","4","Rural","Single Detached Dwelling","
,  
(53.42088104, -113.27233564)"
"2005-1652-B","285 FORREST DR","Basement Development","RESIDENTIAL","111703","ALTERATIONS","1970","Completed","2006-08-25T00:00:00.000","2005-11-15T00:00:00.000","2005-11-15T00:00:00.000","2005-11-15T00:00:00.000","CALDWELL, TYLER & MICHELLE","R1B","8","800","15000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","7253015001","2974381","26602","1256517","2005-01-01T00:00:00.000",,"53.52308823","-113.26449556","1","2005","16","15","253","0220053","NW","25","52","23","4","Sherwood Park","Single Detached Dwelling","
,  
(53.52308823, -113.26449556)"
"2007-0972-B","1720 106 AV","Demolition","INDUSTRIAL","111704","DEMOLITION","1970","Completed","2009-03-20T00:00:00.000","2007-06-14T00:00:00.000","2007-06-19T00:00:00.000","2007-06-19T00:00:00.000","A.D. WILLIAMS ENGINEERING INC","IH","1",,"500","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3307504005","3764154","25797","13251","2007-01-01T00:00:00.000","2007-09-01T00:00:00.000","53.55642898","-113.37069609","1","2007","9",,"A","4622HW","SE","7","53","23","4","Sherwood Park","Chemical Manufacturing Or Processing Plants","
,  
(53.55642898, -113.37069609)"
"2007-0699-B","218 52304 RNG RD 233","Hot Tub","RESIDENTIAL","111703","ALTERATIONS","1970","Completed","2009-04-29T00:00:00.000","2007-05-09T00:00:00.000","2007-05-10T00:00:00.000","2007-05-10T00:00:00.000","CYRANKIEWICZ, ED","RE","6",,"5000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2321515024","3711296","26059","29449","2007-01-01T00:00:00.000","2007-06-01T00:00:00.000","53.49851647","-113.32466411","1","2007","6","2","5","9920129","SE","21","52","23","4","Rural","Single Detached Dwelling","
,  
(53.49851647, -113.32466411)"
"2007-1048-B","21224 TWP RD 534","Mobile Home","RESIDENTIAL","111706","NEW CONSTRUCTION","1970","Completed","2009-03-30T00:00:00.000","2007-06-26T00:00:00.000","2007-06-28T00:00:00.000","2007-06-28T00:00:00.000","PLAMONDON, CHERYL AND CLAYTON","AG","5",,"120000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3127502007","3780892","39369","12410","2007-01-01T00:00:00.000","2007-10-01T00:00:00.000","53.60001711","-113.00751455","1","2007","10","6",,"7921879","SE","27","53","21","4","Rural","Mobile Home","
,  
(53.60001711, -113.00751455)"
"2007-0664-B","265 52258 RNG RD 231","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","1970","Completed","2008-07-10T00:00:00.000","2007-05-04T00:00:00.000","2007-05-25T00:00:00.000","2007-05-25T00:00:00.000","GEISLER, HARVEY","RCL","6","5775","450000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2314121805","3705323","20311","10871","2007-01-01T00:00:00.000","2007-06-01T00:00:00.000","53.49431861","-113.28020184","1","2007","6","18","2","9222370","NE","14","52","23","4","Rural","Single Detached Dwelling","
,  
(53.49431861, -113.28020184)"
"2007-0678-B","21479 TWP RD 560A","Hmu Area - 20 unitsw","INDUSTRIAL","111706","NEW CONSTRUCTION","1970","Completed","2007-08-24T00:00:00.000","2007-05-09T00:00:00.000","2007-05-09T00:00:00.000","2007-05-09T00:00:00.000","BECHTEL CANADA CO","IHH","5",,"57842254","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","5131100009","3708547","35273","14471","2007-01-01T00:00:00.000","2007-06-01T00:00:00.000","53.81022132","-113.09688098","1","2007","6",,,,"NE","31","55","21","4","Rural","Offices","
,  
(53.81022132, -113.09688098)"
"2022-0045-B","560, 220 LAKELAND DR","Golftec -  Golf Training Facility","COMMERCIAL","111709","TENANT IMPROVEMENT","151675","Approved - File Closed","2022-04-21T00:00:00.000","2022-01-19T00:00:00.000","2022-01-28T00:00:00.000",,"White Knight Construction","C2","1","991","135000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8241002318","10350112","62882","6209202","2022-01-01T00:00:00.000",,"53.55704173","-113.31797009","1","2022","0",,"31","1221815","SW","10","53","23","4","Sherwood Park","Gymnasia","
,  
(53.55704173, -113.31797009)"
"2018-0176-B","253 SANDALWOOD CR","Basement Development","RESIDENTIAL","111703","ALTERATIONS","1969","Cancelled","2022-05-03T00:00:00.000","2018-03-02T00:00:00.000","2018-03-05T00:00:00.000",,"Beier, Derek and Amanda","R1C","4","800","20000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8143002003","8407846","85045","5967524","2018-01-01T00:00:00.000","2018-01-01T00:00:00.000","53.56157575","-113.25670203","1","2018","1","2","143","1125923","SE","12","53","23","4","Sherwood Park","Single Detached Dwelling","
,  
(53.56157575, -113.25670203)"
"2022-0318-B","62 52422 RNG RD 224","To Construct a New Shed (add dimensions)","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-04-21T00:00:00.000","2022-04-14T00:00:00.000","2022-04-21T00:00:00.000",,"Mateuchev, Alex","RCL","6",,"15000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2229501067","10463750","29782","2154467","2022-01-01T00:00:00.000","2022-03-01T00:00:00.000","53.51861611","-113.19904997","1","2022","3","6","1","0420404","SE","29","52","22","4","Rural","Shops","
,  
(53.51861611, -113.19904997)"
"2009-0281-B","425 NORWAY CR","Basement Development","RESIDENTIAL","111703","ALTERATIONS","1970","Completed","2010-06-24T00:00:00.000","2009-04-08T00:00:00.000","2009-04-09T00:00:00.000","2009-04-09T00:00:00.000","ROMANIUK, TYRONE","R1A","3","800","10000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","7218012004","4514663","17931","28507","2009-01-01T00:00:00.000","2009-02-01T00:00:00.000","53.51441187","-113.27799986","1","2009","2","12","218","9820424",,,,,,"Sherwood Park","Single Detached Dwelling","
,  
(53.51441187, -113.27799986)"
"2007-0847-B","21251 TWP RD 524","New Detached Garage","RESIDENTIAL","111706","NEW CONSTRUCTION","1970","Completed","2009-06-26T00:00:00.000","2007-05-29T00:00:00.000","2007-06-15T00:00:00.000","2007-06-15T00:00:00.000","CABLE, SCOTT & VELVET-LYNN","RA","7","1520","21000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2122304005","3740871","36896","1934132","2007-01-01T00:00:00.000","2007-08-01T00:00:00.000","53.51183173","-113.01590181","1","2007","8","2","1","0324380","NW","22","52","21","4","Rural","Storage Building","
,  
(53.51183173, -113.01590181)"
"2022-0152-B","1206 SANDSTONE BLVD","Basement Development","RESIDENTIAL","111703","ALTERATIONS","151675","Approved - File Closed","2022-04-21T00:00:00.000","2022-02-25T00:00:00.000","2022-02-28T00:00:00.000",,"Martell, Kevin","R2C","4",,"5000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8150100207","10397165","251156","8427644","2022-01-01T00:00:00.000","2022-01-01T00:00:00.000","53.56529856","-113.25654034","1","2022","1","2","150","1820859","NE","12","53","23","4","Sherwood Park","Single Detached Dwelling","
,  
(53.56529856, -113.25654034)"
"2007-0954-B","27 GREENWOOD WY","SHED","RESIDENTIAL","111706","NEW CONSTRUCTION","1970","Completed","2009-06-08T00:00:00.000","2007-06-12T00:00:00.000","2007-07-05T00:00:00.000","2007-07-05T00:00:00.000","KROETSCH, DOUG","R1A","3",,"5000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","7071047000","3759837","15950","17253","2007-01-01T00:00:00.000","2007-09-01T00:00:00.000","53.51813468","-113.29421939","1","2007","9","47","71","2413RS",,,,,,"Sherwood Park","Storage Building","
,  
(53.51813468, -113.29421939)"
"2007-0974-B","51215 RNG RD 220A","Deck","RESIDENTIAL","111702","ADDITION","1970","Completed","2009-06-11T00:00:00.000","2007-06-14T00:00:00.000","2007-06-26T00:00:00.000","2007-06-26T00:00:00.000","SWENSRUDE, HAROLD & TAMARA","RA","7",,"8000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","1213713005","3765043","31463","8922","2007-01-01T00:00:00.000","2007-09-01T00:00:00.000","53.39717934","-113.11940735","1","2007","9","3",,"9823500","SW","13","51","22","4","Rural","Single Detached Dwelling","
,  
(53.39717934, -113.11940735)"
"2018-0526-B","7402 ESSEX RD","Basement Development","RESIDENTIAL","111703","ALTERATIONS","167610","Not Approved - File Closed","2022-07-13T00:00:00.000","2018-05-31T00:00:00.000","2018-05-31T00:00:00.000",,"Friesen, Betty","R2A","4","578","15000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8159075007","8523642","185960","6996693","2018-01-01T00:00:00.000","2018-05-01T00:00:00.000","53.56352594","-113.28180848","1","2018","5","75","159","1423999","E","11","53","23","4","Sherwood Park","Single Detached Dwelling","
,  
(53.56352594, -113.28180848)"
"2014-0852-B","6, 11 AUGUSTINE CR","Duplex #5 & #6 - 11 Augustine Crescent","RESIDENTIAL","111706","NEW CONSTRUCTION","1970","Completed","2016-02-09T00:00:00.000","2014-07-24T00:00:00.000","2014-07-28T00:00:00.000","2014-07-28T00:00:00.000","Rohit Communities Inc - Rahim Shivji","R3","4","3704","315480","2",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8522301506","6947885","156790","6984296","2014-01-01T00:00:00.000","2014-08-01T00:00:00.000","53.55737584","-113.29302915","1","2014","8",,"15","1423825","SW","11","53","23","4","Sherwood Park","Multi-Family Housing","
,  
(53.55737584, -113.29302915)"
"2005-0575-B","105 CORNWALL RD","Basement Development","RESIDENTIAL","111703","ALTERATIONS","1970","Completed","2005-05-13T00:00:00.000","2005-04-29T00:00:00.000","2005-05-02T00:00:00.000","2005-05-02T00:00:00.000","WE YOUNG RENOVATIONS","R1B","2","906","15000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8107002005","2691609","26684","1199312","2005-01-01T00:00:00.000","2005-05-01T00:00:00.000","53.55032662","-113.27140269","1","2005","5","2","107","0126116","NE","2","53","23","4","Sherwood Park","Single Detached Dwelling","
,  
(53.55032662, -113.27140269)"
"2009-0344-B","512 CRANDELL CRT","Deck (17' x 18')","RESIDENTIAL","111702","ADDITION","1970","Completed","2009-07-09T00:00:00.000","2009-04-27T00:00:00.000","2009-04-29T00:00:00.000","2009-04-29T00:00:00.000","UNTALAN, KENNETH M.","R1C","2","270","6000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8085015000","4530150","38528","3950306","2009-01-01T00:00:00.000","2009-03-01T00:00:00.000","53.5450794","-113.28106235","1","2009","3","15","85","0729078",,,,,,"Sherwood Park","Single Detached Dwelling","
,  
(53.5450794, -113.28106235)"
"2006-1782-B","231 SUMMERTON CR","Duplex:  Lot 126 & 127, Block 123  Plan 042 7048Address:  227 & 231 Summerton Crescent","RESIDENTIAL","111706","NEW CONSTRUCTION","1970","Completed","2009-05-06T00:00:00.000","2006-10-13T00:00:00.000","2006-11-02T00:00:00.000","2006-11-02T00:00:00.000","PACESETTER HOMES LTD - TRAVIS SUTHERLEY","R2A","4","3093","239000","2",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8123126008","3452641","30798","2545189","2006-01-01T00:00:00.000",,"53.55607656","-113.26602152","1","2006","17","126","123","0427048","SW","12","53","23","4","Sherwood Park","Multi-Family Housing","
,  
(53.55607656, -113.26602152)"
"2022-0060-B","21 SEDUM WY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2022-07-13T00:00:00.000","2022-01-25T00:00:00.000","2022-02-09T00:00:00.000",,"Jayman Built","R1C","4",,"460000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8153020017","10358562","253035","10339790","2022-01-01T00:00:00.000",,"53.56590506","-113.25016737","1","2022","0","20","153","2122842",,,,,,"Sherwood Park","Single Detached Dwelling","
,  
(53.56590506, -113.25016737)"
"2022-0364-B","3555 EMERALD DR","Second floor programming space - Emerald Hills Leisure Center","COMMERCIAL","111703","ALTERATIONS","3083","In Progress - Inspection","2022-08-03T00:00:00.000","2022-04-26T00:00:00.000","2022-05-06T00:00:00.000",,"Chalex Construction Ltd","PS","4","3100","1200000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8175002002","10477386","143128","4771162","2022-01-01T00:00:00.000","2022-03-01T00:00:00.000","53.56659463","-113.28887416","1","2022","3","2MR","175","0928954","NW","11","53","23","4","Sherwood Park","Arenas","
,  
(53.56659463, -113.28887416)"
"2006-0343-B","42 KIRKLEES RD","Covered Deck - Addition to Dwelling","RESIDENTIAL","111702","ADDITION","1970","Completed","2006-09-08T00:00:00.000","2006-03-15T00:00:00.000","2006-05-10T00:00:00.000","2006-05-10T00:00:00.000","TAYLOR, BRIAN & CHARMAINE","R1A","3","264","38000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","7061149006","3145788","12753","16986","2006-01-01T00:00:00.000","2006-03-01T00:00:00.000","53.52566121","-113.27882975","1","2006","3","149","61","8621469",,,,,,"Sherwood Park","Single Detached Dwelling","
,  
(53.52566121, -113.27882975)"
"2004-1524-B",,"New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","1970","Completed","2007-06-29T00:00:00.000","2004-10-12T00:00:00.000","2004-10-15T00:00:00.000","2004-10-15T00:00:00.000","BAILEY HOMES LTD","R1C","2",,"170000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8065047006","2423312","0","1983613","2004-01-01T00:00:00.000",,"53.54664701","-113.27298741","1","2004","15","47","65","0325224","SE","2","53","23","4","Sherwood Park","Single Detached Dwelling","
,  
(53.54664701, -113.27298741)"
"2007-0809-B","21025B TWP RD 534","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","1970","Completed","2009-04-20T00:00:00.000","2007-05-24T00:00:00.000","2007-06-11T00:00:00.000","2007-06-11T00:00:00.000","Lechelt, Dan","AG","5","4605","280000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3124102009","3733599","63159","1370763","2007-01-01T00:00:00.000","2007-08-01T00:00:00.000","53.59854072","-112.95848836","1","2007","8","2","1","0223479","NE","24","53","21","4","Rural","Single Detached Dwelling","
,  
(53.59854072, -112.95848836)"
"2007-0718-B","21325 TWP RD 540","New Detached Garage","OTHER","111706","NEW CONSTRUCTION","1970","Completed","2007-06-07T00:00:00.000","2007-05-11T00:00:00.000","2007-06-07T00:00:00.000","2007-06-07T00:00:00.000","GUNN, PETER","AG","5","728","10000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3133100002","3714205","1172","12519","2007-01-01T00:00:00.000","2007-07-01T00:00:00.000","53.62795135","-113.03276783","1","2007","7",,,,"NE","33","53","21","4","Rural","Storage Building","
,  
(53.62795135, -113.03276783)"
"2022-0720-B","8112 ELLESMERE COVE","To Construct a New Shed (add dimensions)","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-08-03T00:00:00.000","2022-07-26T00:00:00.000","2022-08-03T00:00:00.000",,"Orr, James","R1C","4",,"10000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8159030001","10622916","35847","4896878","2022-01-01T00:00:00.000","2022-07-01T00:00:00.000","53.56432234","-113.28123832","1","2022","7","30","159","0941261","NE","11","53","23","4","Sherwood Park","Storage Building","
,  
(53.56432234, -113.28123832)"
"2009-1488-B","519 CRANDELL CRT","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","1970","Completed","2011-11-02T00:00:00.000","2009-11-19T00:00:00.000","2009-11-23T00:00:00.000","2009-11-23T00:00:00.000","SALVI  HOMES LTD","R1C","2","2700","265500","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8085010001","4840669","38527","3952146","2009-01-01T00:00:00.000",,"53.54536989","-113.28062261","1","2009","14","10","85","0729078",,,,,,"Sherwood Park","Single Detached Dwelling","
,  
(53.54536989, -113.28062261)"
"2009-1491-B","171 CRIMSON DR","Catholic Schools - Portable Classrooms","INSTITUTIONAL","111702","ADDITION","1970","Completed","2010-08-25T00:00:00.000","2009-11-19T00:00:00.000","2009-12-03T00:00:00.000","2009-12-03T00:00:00.000","ELK ISLAND CATHOLIC SCHOOLS","PS","2",,"100000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8111001008","4840988","61198","1195578","2009-01-01T00:00:00.000",,"53.5510218","-113.27151867","1","2009","14","1MR","111","0126084","NE","2","53","23","4","Sherwood Park","Schools And Colleges, Nonresidential","
,  
(53.5510218, -113.27151867)"
