"record_id","where_do_you_live","sherwood_park_neighborhood","rural_county_location","question_01","question_02","question_03","question_04","question_05","question_06","question_07","question_08","question_09","question_10","question_11a","question_11b","question_12","question_13","question_14","question_15","question_16","question_17","question_18","question_19","question_20","question_21","question_22a","question_22b","question_23a","question_23b","question_24","question_25","gender","type_of_survey"
"3974","Rural",,"Fountain Creek","Never","Never","Seldom","Seldom","Never","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","All the time","Very Safe","Have more roundabouts to slow down traffic.",,"Somewhat agree","Roundabouts is a solution to help slow down traffic like in some streets in Sherwood Park. Let residents hand out tickets to speeders by reporting the license plate numbers. A warning would help  increase awareness. Photo radar too.","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Somewhat disagree","Strongly agree","The county itself and transportation department.","No",,,,,"Yes","45 to 64","Male","Telephone"
"3991","Urban","Broadmoor Estates",,"Never","Never","Never","Somewhat","Seldom","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","80-99% of the time","Very Unsafe","1) better enforcement on drivers who are speeding / 2) better enforcement on drivers who are on their cell phones",,"Somewhat agree","they should increase the numbers of tickets issued to drivers who are speeding in residential areas","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat disagree","the respondent would contact his councillor","Yes","Yes","it made the respondent aware of things pertaining to traffic safety that he was prior unaware of","Yes","the respondent was reminded to slow down to 60 km/h when the sound is emergency sirens was around","No","65 or older","Male","Telephone"
"3992","Urban","Festival Way right next to the library and county hall",,"Never","Somewhat","Never","Never","Somewhat","Slow down to the posted speed limit only if workers are present","5 km/h over the speed limit","Yes","80-99% of the time","Somewhat Safe","the one they should do is to post the school zones and clearly mark what the speed limit is in the school zone  because it confusing when Edmonton and Sherwood Park have different speed zones",,"Strongly agree","I think they should be enforcing / prosecuting to the full extent of the law","Somewhat agree","Somewhat disagree","Strongly agree","Somewhat agree","Somewhat agree","Strongly agree","county councillor","No",,,,,"No","65 or older","Male","Telephone"
"4043","Rural",,"Southeast corner of Highway 21 and Baseline Road.","Somewhat","Somewhat","Somewhat","Somewhat","Seldom","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","80-99% of the time","Very Safe","They need to reassess speed limits on certain roads. Finish all that construction. It's hard to know where to turn.",,"Strongly disagree","Proper parking is needed-People just put their cars on the streets- so better visibility. Have better street sweeping.","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Strongly disagree","Strongly disagree","Strongly disagree","The county office and the whoever is in charge of the roads.","No",,,,,"No","45 to 64","Female","Telephone"
"4047","Urban","Clarkdale",,"Never","Never","Don't know","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","80-99% of the time","Somewhat Safe","Enforce speed limits more, consequences should be higher (p)",,"Strongly disagree","More severe cost and demerit points","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","City council, RCMP","No",,,,,"No","65 or older","Male","Telephone"
"4053","Urban","Broadmoor Lake",,"Never","Never","Seldom","Seldom","Never","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","All the time","Somewhat Safe","1) the fines should be increased for driver violations / 2) increase the police patrolling",,"Strongly agree","they county should introduce tougher fines and also increase the patrolling","Strongly agree","Somewhat agree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree","the respondent would contact MLA","No",,,,,"No","45 to 64","Female","Telephone"
"4054","Rural",,"Ardrossan","Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","Don't know/ not stated",,"Somewhat agree","Don't know/ not stated","Somewhat agree","Strongly agree","Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree","I'd call my councillor","Yes","No",,"No",,"No","65 or older","Male","Telephone"
"4065","Urban","Highlands",,"Somewhat","Somewhat","Usually","Somewhat","Never","Slow down to the posted speed limit only if workers are present","20 km/h or more over the speed limit","Yes","40-59% of the time","Very Safe","coordinate the lights better. Sync the lights better so you can catch all the green lights, this makes people more likely to drive the speed limit",,"Somewhat agree","not a concern","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat agree","Strongly disagree","Strongly agree","councillor","No",,,,,"Yes","25 to 44","Male","Telephone"
"4099","Urban","Lakeland  District",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","Clamp down more on cell phones drivers, have people signal more for lane changes",,"Somewhat disagree","Stay away from photo radar, use speed  bumps","Strongly agree","Somewhat disagree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree","Check web site","No",,,,,"No","25 to 44","Male","Telephone"
"4112","Rural",,"the Garden Community","Never","Never","Never","Somewhat","Never","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","80-99% of the time","Very Safe","Don't know/ not stated",,"Somewhat agree","by patrolling","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Don't know/ not stated","No",,,,,"No","65 or older","Male","Telephone"
"4117","Rural",,"Ardrossan","Never","Somewhat","Never","Never","Somewhat","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","80-99% of the time","Somewhat Safe","Monitor the speed of the water haulers",,"Somewhat agree","More posted radar signs","Strongly disagree","Somewhat disagree","Somewhat agree","Strongly agree","Strongly disagree","Somewhat agree","I would call bylaw enforcement.","Yes","No",,"No",,"Yes","45 to 64","Male","Telephone"
"4121","Urban","Village on the lake",,"Never","Seldom","Somewhat","Seldom","Never","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","80-99% of the time","Very Safe","1) improve the pattern for the light sequences to improve the flow of traffic / 2) add more traffic circles",,"Somewhat agree","they should add more speed traps / they should add more signs that state how fast you are going","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","the respondent would try to find a person of contact working for the county","No",,,,,"Yes","25 to 44","Male","Telephone"
"4151","Urban","Foxhaven",,"Seldom","Never","Never","Seldom","Never","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","All the time","Somewhat Safe","more visible traffic police",,"Somewhat disagree","Don't know/ not stated","Strongly agree","Strongly disagree","Neither agree nor disagree","Strongly agree","Neither agree nor disagree","Somewhat agree","the traffic control","No",,,,,"No","65 or older","Female","Telephone"
"4208","Urban","Brentwood",,"Never","Never","Seldom","Never","Never","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","All the time","Very Safe","lights on Grenada and Peacock    2) there is a major intersection that   does not have a dedicated left turn signal",,"Strongly agree","they probably don't have the money but more enforcement","Somewhat agree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree","Strongly agree","councillor","No",,,,,"No","45 to 64","Female","Telephone"
"4220","Urban","Highlands",,"Never","Somewhat","Usually","Seldom","Never","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","All the time","Very Safe","1) they should enforce preventing drivers from texting while driving / 2) add more photo radar in construction zones",,"Strongly disagree","they should increase the monitoring and the photo radar","Somewhat disagree","Somewhat agree","Don't know","Strongly agree","Somewhat disagree","Somewhat agree","the respondent would contact the mayor or the RCMP","Yes","No",,"Yes","increased respondent's awareness about safety in construction zones","No","45 to 64","Male","Telephone"
"4226","Urban","Bethal Drive",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","No",,"Very Unsafe","it seems tickets don't help. I really don't know",,"Strongly agree","Don't know/ not stated","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Don't know","Strongly agree","our councillor Mr. Budinski","No",,,,,"No","65 or older","Female","Telephone"
"4244","Urban","Foxboro",,"Never","Never","Don't know","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Don't know","Don't know/ not stated     (p)",,"Somewhat agree","Don't know/ not stated  (p)","Somewhat agree","Somewhat agree","Don't know","Don't know","Somewhat disagree","Don't know","RCMP","No",,,,,"Yes","25 to 44","Female","Telephone"
"4268","Urban","Lakeland Ridge",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","80-99% of the time","Somewhat Safe","Get rid of the traffic circle.",,"Strongly agree","Don't know/ not stated","Somewhat agree","Somewhat disagree","Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree","The county office.","No",,,,,"Yes","25 to 44","Male","Telephone"
