PROJ NUM,PROJ NAME,PROJ CITY,FUND RD CATEGORY,LIHTC AMT REQ,LIHTC AMT AWARD,SELF SCORE,FINAL SCORE,TOTAL UNITS,LIHTC UNITS,PROJ SET ASIDE,OWN CONTACT,PRIOR APP PROJ NUM,GP DEVELOPER,NONPROFIT,MANAGE AGENT,RELATED PARTY 1,RELATED PARTY 2,RELATED PARTY 3,SYNDICATOR,EQUITY RATE,EXTENDED LI USE PERIOD,CONST TYPE,0 BDRM,1 BDRM,2 BDRM,3P BDRM,15 PCT,20 PCT,25 PCT,30 PCT,35 PCT,40 PCT,45 PCT,50 PCT,55 PCT,60 PCT,MKT,PSH UNITS,ELDERLY,FAMILY,TOTAL DEV COST,APP DATE,PROJ DESIGNATION,APP CYCLE,PROJ MIMIMUM SET ASIDE,TYPE OF DEVE,NO BLDGS,ALLOC YEAR,COMMON AREA UNITS,COMMON SQ FT,MKT SQ FT,LIHTC SQ FT,PROJ ADDRESS 1,PROJ ADDRESS 2,PROJ COUNTY,PROJ STATE,PROJ ZIP CODE,OWN NAME,OWN PHONE,OWN CITY,OWN ZIP CODE,PROJ SET ASIDE 1,PROJ SET ASIDE 2,EMAIL,Project Location,Owner Location
F15015,"Grandview Marquette, The",Marquette,Special Needs,1496189.00,,142,0,56,56,PSH,Tracey Katzen,,"HOME Renewal Systems, LLC",Alger Marquette Community Action Board,"KMG Prestige, INC",GMHRR LLC,TKMQ LLC,,InSite Capital,0.86,45,Adaptive Reuse,,27,25,4,,,,6,,3,,5,,42,,14,,56,15964546.00,04/01/2015 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,1,"30,725",,43438,,,Marquette,MI,49855,600 Altamont LDHA LP,,23370 Commerce Drive,,Farmington Hills,,48335,Distressed,Rural,,
G16032,200 Loomis,Ludington,General,767000.00,,121,,30,30,Open,Bob Jacobson,,"LC Consultants, LLC",,Continental Management,LCT XII LLC,"RBC TAX Credit Equity, LLC","RBC TAX Credit Manager II, Inc.",RBC Capital Markets,0.99,45,New Construction,,12,18,,,,,,,15,0,0,0,15,0,,30,,7640788.00,04/01/2016 12:00:00 AM,Elderly,2nd Funding Round of Credit Year,40 @ 60,Apartment,1,22550,,25200,,,Mason,MI,49431,200 Loomis LDHA LLC,,"35 Research Drive, Suite 300",,Ann Arbor,,48103,Elderly,Distressed,,
H17053,200 Loomis,Ludington,General,81309.00,,,,30,30,July 2017 Fund RD,Bob Jacobson,,"LC Consultants, LLC",,Continental Management,"RBC TAX Credit Equity, LOLC","RBC TAX Manager II, Inc.",LCT XII LLC,RBC Capital Markets,0.87,45,New Construction,,12,18,,,,,,,15,0,,,15,,,30,,7645788.00,07/17/2017 12:00:00 AM,Elderly,Additional Credit Funding Round,40 @ 60,Apartment,1,"17,637",,28113,,,Mason,MI,49431,200 Loomis LDHA LLC,,"35 Research Drive, Suite 300",,Ann Arbor,,48103,Additional Credit,,,
G16033,225 Ludington,Ludington,Special Needs,804000.00,,156,,30,30,PSH,Bob Jacobson,,"LC Consultants, LLC",,Continental Management,"LCT XI, LLC",RBC TAX Credit Equity LLC,"RBC TAX Manager II, Inc.",RBC Capital Markets,0.985,45,New Construction,,12,18,,,,,,,7,0,0,0,23,0,8,,30,8030788.00,04/01/2016 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,1,22550,,25200,,,Mason,MI,49431,225 Ludington LDHA LLC,,"35 Research Drive, Suite 300",,Ann Arbor,,48103,Distressed,Rural,,
H17054,225 Ludington,Ludington,Special Needs,90026.00,,0,,30,30,July 2017 Fund RD,Bob Jacobson,,"LC Consultants, LLC",,Continental Management,"RBC TAX Credit Equity, LLC","RBC TAX Credit Manager II, Inc.","LCT XI, LLC",RBC Capital Markets,0.87,45,New Construction,,12,18,,,,,,,7,,,,23,,8,,30,8035788.00,07/17/2017 12:00:00 AM,Family,Additional Credit Funding Round,40 @ 60,Apartment,1,"17,636",,28114,,,Mason,MI,49431,225 Ludington LDHA LLC,,"35 Research Drive, Suite 300",,Ann Arbor,,48103,Additional Credit,,,
T10047,Longfellow Towers,Ludington,General,290000.00,0.00,,,149,148,Elderly,Pat Cremeans,,Joyce Capital Development LLC,,Retiree Housing Management CO,"The Joyce Group, LLC","Bobeck Funding II, LLC",,City LIII TAX Credit Fund VII LLC,0.7,45,Acquisition/Rehab,,135,14,,,,,,,,,,,148,,,148,,0.00,03/23/2010 12:00:00 AM,Elderly,Tax Exempt,40 @ 60,Apartment,1,650,,98300,,,Mason,MI,49431,Arbors of Ludington Apartments LP,,"26949 Chagrin Boulevard, Ste 208",,Beachwood,,44122,Distressed,,,
T10054,Country Place Apts & Senior Citizen Apts,Big Rapids,General,211389.00,0.00,126,,68,67,,Stephen Werth,Y08046/47,Kenneth D. Werth,,"Stratford Group, Ltd",Pamela W. Werth,Werth Investments LLC,Stephen K. Werth,The Summit Group,0.55,30,Acquisition/Rehab,,36,31,,,,4,4,4,4,,,14,37,,,20,47,6539186.00,08/19/2010 12:00:00 AM,Family & Elderly,Tax Exempt,40 @ 60,Apartment,4,"10,137",,48236,,,Mecosta,MI,49307,JPS Country Place LDHA LP,,458 West Baldwin,,Alpena,,49707,,,,
B11045,Meadow Park,Big Rapids,General,270141.00,0.00,161,,24,24,Preservation,David Cooper Jr,,"The Woda Group, LLC",,Woda Management & Real Estate LLC,Woda Investor Member,Alpena HOldings LLC,,Alliant Capital,0.9,45,Acquisition/Rehab,,12,12,,,,,,,,,10,,14,,,,24,3132281.00,08/15/2011 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,3,"3,000",,14220,,,Mecosta,MI,49307,Meadow Park LDHA LP,,"229 Huber Village BLVD, Suite 100",,Westerville,,43081,Rural,,,
C12016,Meadow Park,Big Rapids,General,271886.00,0.00,190,,24,24,Preservation,"David Cooper, Jr.",B11045,The Woda Group LLC,,KMG Prestige INC,Woda Investor Member LLC,Alpena Holdings LLC,,Alliant Capital,0.92,45,Acquisition/Rehab,,12,12,,,,,,,,,10,,14,,,,24,3152087.00,02/15/2013 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,3,"3,000",,14220,,,Mecosta,MI,49307,Meadow Park LDHA LP,,"229 Huber Village BLVD, Suite 100",,Westerville,,43081,Rural,,,
F15009,Meadow Park,Big Rapids,General,138789.00,,91,,24,24,Preservation,Mark Sochocki,,Big Rapids Housing Commission Nonprofit Corp,Big Rapids Housing Commission Nonprofit Corp,KMG Prestige,,,,Great Lakes Capital Fund,0.89,45,Acquisition/Rehab,,12,12,,,,,,,,,12,,12,,,,24,2040334.00,04/01/2015 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,1,"2,269",,18476,,,Mecosta,MI,49307,Meadow Park Apartments LDHA LP,,9 Parkview Village,,Big Rapids,,49307,Nonprofit,Distressed,,
F15009,Meadow Park,Big Rapids,General,127480.00,,101,,24,24,Preservation,Mark Sochocki,,Big Rapids Housing Commission NP Corp,Big Rapids Housing Commission NP Corp,"KMG Prestige, INC",BRHC NC,"Cove Investments, LLC","Mark W. Sochocki, LP",Great Lakes Capital Fund,0.95,45,Acquisition/Rehab,,12,12,,,,,,,,,,,24,,,,24,2006041.00,10/01/2015 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,1,"2,269",,18476,,,Mecosta,MI,49307,Meadow Park Apartments LDHA LP,,9 Parkview Village,,Big Rapids,,49307,Nonprofit,Distressed,,
C12015,Lloyd House,Menominee,General,870157.00,0.00,188,,42,42,Open,"David Cooper, Jr.",,The Woda Group LLC,,KMG Prestige INC,Woda Investor Member LLC,Alpena Holdings LLC,,City Real Estate Advisors,0.92,45,New Construction,,13,23,6,,,,4,,9,,8,,21,2,,,44,10360512.00,02/15/2012 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,1,"25,678",1627,38895,,,Menominee,MI,49858,Lloyd House LDHA LP,,"229 Huber Village BLVD, Suite 100",,Westerville,,43081,,,,
D13067,Lloyd House II,Menominee,General,155916.00,0.00,156,,13,10,Open,"David Cooper, Jr.",,"The Woda Group, INC",,"KMG Prestige, INC","Woda Inv. Member, LLC","Alpena Holdings, LLC",,RBC Capital Markets TAX Credit Equity Group,0.89,45,Acquisition/Rehab,,10,3,,,,,1,,2,,3,,4,3,,13,,2651725.00,08/15/2013 12:00:00 AM,Elderly,1st Funding Round of Credit Year,40 @ 60,Apartment,1,"5,515",2305,7309,,,Menominee,MI,49858,Lloyd House II LDHA LP,,104 Water Street,,Alpena,,49707,Elderly,,,
T15048,Bracken Woods Apartments,Midland,General,255747.00,,,,104,104,,"Rodney M. Lockwood, Jr.",,Lockwood Development LLC,,Lockwood Management LLC,Mark A. Lockwood,Midland Dublin LLC,Great Lakes Capital Fund,Great Lakes Capital Fund,0.93,30,Acquisition/Rehab,,8,56,40,,,,,,,,4,,100,,,,104,10191560.00,06/10/2015 12:00:00 AM,Family,Tax Exempt,40 @ 60,Apartment,13,,,98800,,,Midland,MI,48640,Bracken Woods II LDHA LP,,"27777 Franklin Road, Suite 1410",,Southfield,,48034,,,,
E14028,West Creek Terrace,McBain,General,125929.00,,87,,20,20,Preservation,Jeffrey F. Gates,,"TJ Acquisitions, LLC",,Watermark Management Group LLC,TJ Development LLC,Thomas L. Lapka,,Great Lakes Capital Fund,0.86,45,Acquisition/Rehab,,12,8,,,,,,,,,,,20,,,,20,1924990.00,10/01/2014 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,3,"1,961",,13828,,,Missaukee,MI,49657,TJ West Creek Terrace LDHA LP,,605 South Capitol Avenue,,Lansing,,48933,Rural,,,
E14028,West Creek Terrace,McBain,General,155595.00,0.00,154,,20,20,Preservation,Jeffrey F. Gates,,TJ Acquisitions LLC,,Watermark Management Group LLC,TJ Development LLC,Thomas L. Lapka,,Great Lakes Capital Fund,0.83,45,Acquisition/Rehab,,12,8,,,,,,,,,,,20,,,,20,2218305.00,02/14/2014 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,3,"1,961",,13828,,,Missaukee,MI,49657,TJ West Creek LDHA LP,,605 South Capitol Avenue,,Lansing,,48933,Rural,,,
Z09061,McCalla Greene,Milan,General,373472.00,0.00,341,,32,32,Rural,"David Cooper, Jr",,The Woda Group LLC,,Woda Management &  Real Estate LLC,"Woda HOusing of Milan, LLC","J. Woda Members, LLC",,City Real Estate Advisors,0.73,45,Acquisition/Rehab,,12,20,,,2,,,,8,,10,,12,,,,32,0.00,05/01/2009 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,2,,,27234,,,Monroe,MI,48160,McCalla Greene LLC,,"229 Huber Village Boulevard, Suite 100",,Westerville,,43081,,,,
G16016,Norman Towers,Monroe,General,1374700.00,,125,,108,86,Open,Dennis Quinn,,Building Blocks Non-Profit Housing Corp,Building Blocks Non-Profit Housing Corp,Continental Management,Chesapeake Community Advisors,"Norman Towers GP, LLC","CCA-Building Blocks, LLC",Cinnaire,1,45,Acquisition/Rehab,10,85,13,,,,,11,,34,0,4,0,37,22,,108,0,17812145.00,04/01/2016 12:00:00 AM,Elderly,2nd Funding Round of Credit Year,40 @ 60,Apartment,1,66514,14315,54660,,,Monroe,MI,48162,Norman Towers LDHA LP,,"2111 Woodward Avenue, Suite 600",,Detroit,,48201,Elderly,Nonprofit,,
D13035,Village Pines Of Monroe,Monroe,General,1215224.00,0.00,171,,190,190,Preservation,Jay Gilbert,,Lutheran Social Services of Michigan,Lutheran Social Services of Michigan,Lutheran Social Services of Michigan,Hope Development Solutions,Chesapeake Community Advisors,"Village Pines of Monroe GP, LLC",Great Lakes Capital Fund,0.87,45,Acquisition/Rehab,,24,126,40,,,,6,,54,,35,,95,,,,190,13935947.00,02/15/2013 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,22,,,289487,,,Monroe,MI,48162,Village Pines of Monroe LDHA LP,,8131 E. Jefferson Avenue,,Detroit,,48214,Nonprofit,Distressed,,
E14061,Village Pines Of Monroe,Monroe,General,1022741.00,,111,,190,189,Preservation,Jerald Benjamin,,Lutheran Social Services Of Michigan,Lutheran Social Services Of Michigan,Lutheran Social Services Of Michigan,Hope Development Solutions LLC,Chesapeake Community Advisors INC,Village Pines Of Monroe GP LLC,Great Lakes Capital Fund,0.92,45,Acquisition/Rehab,,24,125,40,,,,,,26,,49,,114,,,,189,14468400.00,10/01/2014 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,22,"5,634",,287623,,,Monroe,MI,48162,Village Pines Of Monroe LDHA LP,,8131 E. Jefferson Avenue,,Detroit,,48214,Nonprofit,Distressed,,
G16084,Windmill Way,Monroe,Special Needs,1033003.00,,135,,46,46,PSH,Stephanie Kasprzak,,Monroe County Opportunity Program (aka MCOP),Monroe County Opportunity Program,"KMG Prestige, Inc.","PIRHL Developers, LLC / PIRHL Windmill Way LLC","EDEN / EDEN-WINDMILL, LLC","MCOP Windmill Way, Inc.","National Equity Fund, Inc.",0.995,45,New Construction,,8,27,11,,,,10,,,,19,0,17,,46,,46,11037893.00,10/03/2016 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,6,"8,442",,46008,,,Monroe,MI,48162,Windmill Way LDHA LP,,1140 S. Telegraph Road,,Monroe,,48161,Nonprofit,,,
F15008,Pine Meadows Apartments,Edmore,General,249591.00,,0,,24,24,Preservation,Stacy Brown,,"Neighborhood Development Services, INC","Neighborhood Development Services, INC","Red Oak Management Co, INC",,,,Great Lakes Capital Fund,0.93,45,Acquisition/Rehab,,24,,,,,,3,,,,9,,12,,,24,,3282220.00,04/01/2015 12:00:00 AM,Elderly,2nd Funding Round of Credit Year,40 @ 60,Apartment,1,,,15960,,,Montcalm,MI,48829,Ownership Entity To Be Formed,,120 E. Main Street,,Ravenna,,44266,Elderly,Nonprofit,,
C12013,Rivers Edge Apartments,Greenville,General,411601.00,0.00,177,,49,48,Preservation,Sarah Terpstra,,S&R Properties-I LLC,,S&R Properties LLC,S&R Properties-II LLC,Great Lakes Capital Fund,,Great Lakes Capital Fund,0.845,45,Acquisition/Rehab,,,40,9,,,,,,48,,,,,,,,48,5593590.00,02/15/2012 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,8,"1,390",,47910,,,Montcalm,MI,48838,River's Edge/S&R LLC,,11395 E. Lakewood BLVD,,Holland,,49424,,,,
B11047,River's Edge Apartments,Greenville,General,465629.00,0.00,166,,48,48,Preservation,Sarah Terpstra,,S&R Properties-I LLC,,S&R Properties LLC,S&RProperties-II LLC,Great Lakes Capital Fund,,Great Lakes Capital Fund,0.83,45,Acquisition/Rehab,,,40,9,,,,,,48,,,,,,,,48,5851764.00,08/15/2011 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,8,"1,390",,47910,,,Montcalm,MI,48838,River's Edge/S&R LLC,,11395 E. Lakewood BLVD,,Holland,,49424,,,,
C12037,Bayview Tower,Muskegon,General,1307717.00,0.00,180,,201,201,Preservation,Gerald A. Krueger,,"American Community Developers, Ins.",,Independent Manadement Services,ACD Partners XII L.L.C.,,,City Real Estate Advisors,0.91,45,Acquisition/Rehab,,180,21,,,,,,,,,,,201,,,201,,21126876.00,02/15/2012 12:00:00 AM,Elderly,2nd Funding Round of Credit Year,40 @ 60,Apartment,1,"59,763",,127584,,,Muskegon,MI,49442,,,20250 Harper Ave,,Detroit,,48225,Elderly,,,
C12037,Bayview Tower,Muskegon,General,1170923.00,0.00,147,,201,201,Preservation,Gerald A. Krueger,,"American Community Developers, INC",,Independent Management Services,ACD Partners XII LLC,Skrynski Family Investment LLC,Thomas J. Krueger,City Real Estate Advisors,0.91,45,Acquisition/Rehab,,180,21,,,,,,,,,,,201,,,201,,20341504.00,08/15/2012 12:00:00 AM,Elderly,1st Funding Round of Credit Year,40 @ 60,Apartment,1,"59,763",,127584,,,Muskegon,MI,49442,Bayview Tower 2012 LDHA LLC,,20250 Harper Avenue,,Detroit,,48225,Elderly,,,
T13002,Bayview Tower,Muskegon,General,709493.00,0.00,,,201,201,,Gerald A. Krueger,C12037,"American Community Developers, Inc.",,Independent Management Services,ACD Partners 2012 Bayview LLC,Skrzynski Family Investment LLC,Thomas J. Krueger / Frank Carswell,City Real Estate Advisors,0.98,30,Acquisition/Rehab,,180,21,,,,,,,,,,,201,,,,201,23147239.00,02/01/2013 12:00:00 AM,Elderly,Tax Exempt,40 @ 60,Apartment,1,"59,763",,127584,,,Muskegon,MI,49442,Bayview Tower 2012 LDHA LLC,,20250 Harper Avenue,,Detroit,,48225,,,,
F15070,Berkshire Muskegon Senior Housing,Muskegon,General,1500000.00,,108,,79,79,Open,Joshua Hafron,,"General Capital Development, LLC",,"KMG Prestige, INC","Berkshire Muskegon MM, LLC",,,Great Lakes Capital Fund,0.98,45,New Construction,,56,23,,,,,8,,26,,0,,45,,,79,,16191706.00,10/01/2015 12:00:00 AM,Elderly,1st Funding Round of Credit Year,40 @ 60,Apartment,1,"23,596",,61235,,,Muskegon,MI,49442,Berkshire Muskegon LDHA LLC,,212 West Kinzie,,Chicago,,60654,Elderly,Distressed,,
G16027,Berkshire Muskegon Senior Housing,Muskegon,General,1400629.00,,123,,79,63,Open,Joshua Hafron,,"General Capital Development, LLC",,"KMG Prestige, Inc.","Berkshire Muskegon MM, LLC",,,US Bankcorp CDC,1.02,45,New Construction,,56,23,,,,,8,,26,0,0,0,29,16,,79,,15925824.00,04/01/2016 12:00:00 AM,Elderly,2nd Funding Round of Credit Year,40 @ 60,Apartment,1,28411,10344,48276,,,Muskegon,MI,49442,"Berkshire Muskegon LDHA, LLC",,212 West Kinzie,,Chicago,,60654,Elderly,Distressed,,
F15022,Roosevelt Apartments,Muskegon Hts,Special Needs,1097958.00,,128,,52,50,PSH,Dennis Sturtevant,,Dwelling Place of Grand Rapids,Dwelling Place of Grand Rapids NPHC,Dwelling Place of Grand Rapids,Roosevelt Nonprofit Housing Corp,,,National Equity Fund,0.96,45,New & Adaptive Reuse,,25,27,,,,,,,,,,,50,,25,,50,11711262.00,04/01/2015 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,1,"25,127",,46053,,,Muskegon,MI,49444,Roosevelt LDHA LP,,"101 Sheldon BLVD, Suite 2",,Grand Rapids,,49503,Nonprofit,Distressed,,
Z09041,Quail Meadow Apartments,Muskegon TWP,General,650155.00,0.00,204,,120,120,,Gerald A. Krueger,,American Community  Developers INC,,Independent Management Services,Gerald A. Krueger,,,The Stratford Capital Group,0.65,45,Acquisition/Rehab,,2,82,36,,6,6,6,,,6,,,96,,,,120,0.00,05/01/2009 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,19,,,117196,,,Muskegon,MI,48036,QM 2009 LDHA LLC,,20250 Harper Avenue,,Detroit,,48225,,,,
B11056,JPS Fremont (4 existing properties),Fremont,General,732924.00,0.00,179,,110,108,Preservation,Stephen Werth,,Kenneth D. Werth,,Stratford Group Ltd,Pamela A. Werth,Werth Investments LLC,Stephen K. Werth,PNC Real Estate,0.8946,45,Acquisition/Rehab,,70,38,,,,,,,,,,,108,,,,108,9445784.00,08/15/2011 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,7,"14,749",,74386,,,Newaygo,MI,49412,JPS Fremont LDHA LP,,458 West Baldwin Street,,Alpena,,49707,Rural,,,
D13020,"The Gateway, Fremont Senior Apartments",Fremont,General,1352997.00,0.00,162,,38,38,Open,Tracey Katzen,C12050,"HOME Renewal Systems, LLC",,"KMG Prestige, INC",FGHRR LLC,TK001 LLC,,RBC Capital Markets,0.76,45,Acquisition/Rehab,3,25,10,,,,,3,,12,,,,23,,,38,,12278614.00,02/15/2013 12:00:00 AM,Elderly,2nd Funding Round of Credit Year,40 @ 60,Apartment,1,"22,224",,30444,,,Newaygo,MI,48412,Fremont Gateway LDHA LP,,23370 Commerce Drive,,Farmington Hills,,48335,Elderly,Rural,,
C12050,"The Gateway, Fremont Senior Housing",Fremont,General,1067678.00,0.00,163,,38,38,Open,Tracey Katzen,,"HOME Renewal Systems, LLC",,"KMG Prestige, INC","FGHRR, LLC","TK001, LLC",,Great Lakes Capital Fund,0.85,45,Acquisition/Rehab,3,25,10,,,,,3,,12,,,,23,,,38,,11726650.00,08/15/2012 12:00:00 AM,Elderly,1st Funding Round of Credit Year,40 @ 60,Apartment,1,"22,224",,30444,,,Newaygo,MI,49412,Fremont Gateway LDHA LP,,23370 Commerce Drive,,Farmington Hills,,48335,Elderly,Rural,,
E14039,River Woods,Newaygo,General,1500000.00,0.00,89,,250,248,Open,Jeff Dombrowski,,West Michigan Housing Alliance,West Michigan Housing Alliance,LEDIC Management Group,Newaygo One LLC,Hunt Capital Partners,,Hunt Capital Partners LLC,0.9,45,New Construction,13,90,127,20,,,,,,18,,,,230,,,80,168,46834142.00,02/14/2014 12:00:00 AM,Family & Elderly,2nd Funding Round of Credit Year,40 @ 60,Apartment,2,"2,000",,213000,,,Newaygo,MI,49337,Omni Real Estate LLC,,2471 Willowview Drive,,Jenison,,49428,Nonprofit,Rural,,
Z09084,Devon Square Apartments,Ferndale,General,469819.00,0.00,293,,60,60,Preservation,Amin Irving,,GDC-DS LLC,,KMG Prestige,Ginosko Development Company,Great Lakes Capital Fund XVIII,,,,45,Acquisition/Rehab,,48,12,,,3,3,3,,,3,,,48,,,48,12,0.00,07/29/2009 12:00:00 AM,Family & Elderly,2nd Funding Round of Credit Year,40 @ 60,Apartment,2,"2,727",,33835,,,Oakland,MI,48220,GDC-DS LDHA LLC,,"1100 Corporate Office Drive, Suite 110",,Milford,,48381,,,,
Z09062,American House Hazel Park,Hazel Park,General,325999.00,0.00,299,,125,50,Elderly,Joseph E. Schwartz,,"SGN Holdings II, LLC",,"American House Management II, LLC",,,,Schwartz Financial Group INC,0.65,45,Acquisition/Rehab,,35,15,,,,,,,,,50,,,75,,125,,0.00,05/01/2009 12:00:00 AM,Elderly,1st Funding Round of Credit Year,20 @ 50,Apartment,4,"8,832",42569,28869,,,Oakland,MI,48030,HP LDHA LLC,,6755 Telegraph  RD Suite 330,,Bloomfield Hills,,48301,Distressed,,,
H17088,Coolidge Place,Oak Park,Special Needs,1305651.00,,160,,64,64,PSH,Ryan Hertz,,Southwest Housing Solutions,Southwest Housing Solutions,KMG Prestige,Spero Housing Group,SW Coolidge Place Inc.,Spero Coolidge Place Inc.,National Equity Fund Inc.,0.96,45,New Construction,,16,42,6,,,,,,,,16,,48,,16,,48,14284246.00,10/02/2017 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,8,"2,186",,67100,,,Oakland,MI,48237,Coolidge Place LDHA LP,,18505 W. 12 Mile Road,,Lathrup Village,,48076,Nonprofit,,,
F15069,Jefferson Oaks,Oak Park,Special Needs,1496988.00,,140,,60,60,PSH,Kirsten Elliott,,"Community Housing Network, Inc.","Community Housing Network, Inc.",Piper Realty Company,"Oakland County Partners V, The",,,PNC Real Estate,1.02,45,New & Adaptive Reuse,,9,11,40,,,,6,,,,,,54,,21,,60,17288200.00,10/01/2015 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,9,"13,119",,77448,,,Oakland,MI,48237,CHN Jefferson LDHA LP,,"570 Kirts BLVD, Suite 231",,Troy,,48084,Nonprofit,Distressed,,
C12028,Perntis I Apartments,Oak Park,General,1158215.00,0.00,192,,97,97,Preservation,Rochelle Upfal,,Jewish Senior Life of Metropolitan Detroit,Jewish Senior Life of Metropolitan Detroit,KMG PRestige,Prentis I JSL LDHA General Partner LLC,"Forest Creek Associates- CCA, LLC",Nancy Siegel Heinrich,Great Lakes Capital Fund,0.89,45,Acquisition/Rehab,,97,,,,,,,,,,,,97,,,97,,14148297.00,02/15/2012 12:00:00 AM,Elderly,2nd Funding Round of Credit Year,40 @ 60,Apartment,1,"33,019",,51081,,,Oakland,MI,48237,Prentis I JSL LDHA LP,,15000 W. Ten Mile RD,,Oak Park,,48237,Non Profit,Distressed,,
F15060,Prentis II Apartments,Oak Park,General,550683.00,,102,,100,99,Preservation,Nancy Siegel Heinrich,,"Jewish Senior Life of Metropolitan Detroit, INC","Jewish Senior Life of Metropolitan Detroit, INC",KMG Prestige,"Prentis II JSL LDHA GP, LLC","Forest Creek ASsociates-CCA, LLC",,Great Lakes Capital Fund,0.98,45,Acquisition/Rehab,,99,1,,,,,,,,,,,99,,,99,,10249561.00,10/01/2015 12:00:00 AM,Elderly,1st Funding Round of Credit Year,40 @ 60,Apartment,1,"21,660",,63882,,,Oakland,MI,48237,Prentis II JSL LDHA LP,,15000 W. Ten Mile Road,,Oak Park,,48237,Elderly,Nonprofit,,
G16015,Prentis II Apartments,Oak Park,General,676459.00,,102,,100,99,Preservation,Nancy Siegel Heinrich,,"Jewish Senior Life of Metropolitan Detroit, INC","Jewish Senior Life of Metropolitan Detroit, INC",KMG Prestige,"Prentis II JSL LDHA GP, LLC","Forest Creek Associates-CCA, LLC",,Cinnaire,1.02,45,Acquisition/Rehab,,99,1,,,,,,,,,,,99,0,,99,,10391451.00,04/01/2016 12:00:00 AM,Elderly,2nd Funding Round of Credit Year,40 @ 60,Apartment,1,21660,,63882,,,Oakland,MI,48237,Prentis II JSL LDHA LP,,15000 W. Ten Mile Road,,Oak Park,,48237,Elderly,Nonprofit,,
D13053,Teitel Apartments,Oak Park,General,1023208.00,0.00,164,,150,148,Preservation,Rochelle Upfal,,Jewish Senior Life of Metropolitan Detroit,Jewish Senior Life of Metropolitan Detroit,KMG Prestige,Chesapeake Community Advisors,Forest Creek Associates-CCA LLC,Nancy Siegel Henrich,Great Lakes Capital Fund,0.89,45,Acquisition/Rehab,,150,,,,,,,,,,,,148,,,148,,16356096.00,08/15/2013 12:00:00 AM,Elderly,1st Funding Round of Credit Year,40 @ 60,Apartment,1,"37,632",,79920,,,Oakland,MI,48237,Teitel JSL LDHA LP,,15000 W. Ten Mile Road,,Oak Park,,48237,Elderly,Nonprofit,,
E14059,Oxford Senior Housing,Oxford,General,1053905.00,,77,,62,62,Open,Ronald B. Borngesser,,"Venture DHIS, INC","Venture, INC",Piper Realty Company,Deaf & Hearing Impaired Services INC,,,PNC Real Estate,1.02,45,New Construction,,22,40,,,,,7,,18,,4,,33,,,62,,11602500.00,10/01/2014 12:00:00 AM,Elderly,1st Funding Round of Credit Year,40 @ 60,Apartment,1,"17,530",,50520,,,Oakland,MI,48371,Venture DHS LDHA LP,,196 Cesar E. Chavez Ave,,Pontiac,,48342,Elderly,Nonprofit,,
