"secretaria","codigodepartamento","nombredepartamento","codigomunicipio","nombremunicipio","codigoestablecimiento","nombreestablecimiento","zona","direccion","telefono","niveles","grados","modelos"
"NORTE SANTANDER","54","NORTE DE SANTANDER","54051","ARBOLEDAS","154051000860","I.E. SAN JUAN BOSCO","URBANA","IND CR 4 2-22 EL CENTRO","3134245291","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ANTIOQUIA","5","ANTIOQUIA","5051","ARBOLETES","305051002712","C.E. MI BELLO MUNDO                                                                      ","URBANA","CL 27 16 15","82011 33","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"ANTIOQUIA","5","ANTIOQUIA","5051","ARBOLETES","205051000090","C. E. R. SAN JUDAS TADEO","RURAL","CORREG LAS NARANJITAS ","8201289","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22",
"ANTIOQUIA","5","ANTIOQUIA","5051","ARBOLETES","305051008133","COLEGIO DE EDUCACION CAMPESINA                                                                      ","RURAL","VARIAS VEREDAS","8238928","MEDIA,BÁSICA SECUNDARIA","6,7,8,9,10,11",
"ANTIOQUIA","5","ANTIOQUIA","5051","ARBOLETES","105051000508","I. E.  JOSE MANUEL RESTREPO","RURAL,URBANA","KRA 33  # 27 - 51","8200657","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"ANTIOQUIA","5","ANTIOQUIA","5051","ARBOLETES","105051000028","I. E. MIGUEL VICENTE GARRIDO ORTIZ","URBANA","AV 12 00 00","820 02 81 ","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,23,24,25,26,99",
"ANTIOQUIA","5","ANTIOQUIA","5051","ARBOLETES","405051008162","I.E. NUEVO HORIZONTE","URBANA","VDA. GUAIMARO",,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9",
"ANTIOQUIA","5","ANTIOQUIA","5051","ARBOLETES","205051002467","I. E. R. BAJO LA ARENOSA","RURAL","VDA BAJO LA ARENOSA","8245148","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ANTIOQUIA","5","ANTIOQUIA","5051","ARBOLETES","205051001347","I. E. R. BUENOS AIRES","RURAL","CORREG. BUENOS AIRES ","8245121","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ANTIOQUIA","5","ANTIOQUIA","5051","ARBOLETES","205051001339","I. E. R. EL CARMELO","RURAL","CORREG. EL CARMELO","8243117","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22",
"ANTIOQUIA","5","ANTIOQUIA","5051","ARBOLETES","205051002700","I. E. R. GUADUAL ARRIBA","RURAL","CORREG.GUADUAL ARRIBA ","8201289","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ANTIOQUIA","5","ANTIOQUIA","5051","ARBOLETES","205051001959","I. E. R. LA CANDELARIA","RURAL","CORREG LA CANDELARIA","8243546","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ANTIOQUIA","5","ANTIOQUIA","5051","ARBOLETES","205051002238","I. E. R. LA TRINIDAD","RURAL","CORREG LA TRINIDAD","8244341","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ANTIOQUIA","5","ANTIOQUIA","5051","ARBOLETES","205051000081","I. E. R. PAJILLAL","RURAL","VDA EL PAJILLAL","824 50 38","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ANTIOQUIA","5","ANTIOQUIA","5051","ARBOLETES","205051002696","I. E. R. SANTA FE DE LAS PLATAS","RURAL","CORREG. SANTA FE DE LAS PLATAS","8245000 y 8246680","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ANTIOQUIA","5","ANTIOQUIA","5051","ARBOLETES","405051008171","I.E.SAN SEBASTIAN","URBANA","IND CLL ANTIGUO COLISEO","820 05 88","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ANTIOQUIA","5","ANTIOQUIA","5051","ARBOLETES","305051008111","INSTITUTO CORFERRINI                                                                                ","URBANA","CL 0 0 0","2343406","MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","21,22,23,24,25,26",
"BOYACA","15","BOYACÁ","15051","ARCABUCO","115051000155","I.E.T. ALEJANDRO DE HUMBOLDT","URBANA,RURAL","AV 3 # 9 - 46","7360017","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"BOLIVAR","13","BOLÍVAR","13042","ARENAL","313042000001","COLEGIO CORPORACION ARENAL - COL SANTA ROSA DE LIMA","URBANA","BARRIO SANTA ROSA",,"BÁSICA SECUNDARIA","7,8,9",
"BOLIVAR","13","BOLÍVAR","13042","ARENAL","113042001618","INSTITUCION EDUCATIVA EFIGENIO MENDOZA SIERRA","RURAL,URBANA","MUNICIPIO DE ARENAL","3123798586","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"BOLIVAR","13","BOLÍVAR","13042","ARENAL","213473001580","INSTITUCION EDUCATIVA EMA TRONCOSO RABELO","RURAL","C/GTO DE BUENAVISTA","3015510465","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19050","ARGELIA","219050000810","C.E. BOTAFOGO","RURAL","VDA. BOTAFOGO","3136255998-3124616184-3148038210","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19050","ARGELIA","219050000127","C.E. JOSE MARIA CORDOBA","RURAL,URBANA","VDA. EL PLAN","3122139439","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19050","ARGELIA","219050001115","C.E. LA LEONA","RURAL","VDA. LA LEONA"," 3127260392 - 3216425705","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,11,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19050","ARGELIA","219050000551","C.E. LA PLAYA","RURAL","VDA. LA PLAYA","3128024230","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26,99",
"CAUCA","19","CAUCA","19050","ARGELIA","219050000089","C.E. LA PRIMAVERA","RURAL","VDA.LA PRIMAVERA","3112826475","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"CAUCA","19","CAUCA","19050","ARGELIA","219050001034","C.E. LOS PICOS","RURAL","VDA. LOS PICOS","3122297454","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,11,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19050","ARGELIA","219050000160","C.E. MIROLINDO","RURAL","VDA. MIROLINDO","3137978740","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19050","ARGELIA","219050000844","CENTRO EDUCATIVO BETANIA","RURAL","CORREGIMIENTO  BETANIA","3148931870","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19050","ARGELIA","219050001352","C.E. PAMBILAL","RURAL","VDA. PAMBILAL","3172854134","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,21,22,23,24,25,26",
"ANTIOQUIA","5","ANTIOQUIA","5055","ARGELIA","205055000868","C. E. R. EL CABUYO","RURAL","VDA. EL CABUYO","865 04 38","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23,24",
"CAUCA","19","CAUCA","19050","ARGELIA","219050000071","C.E. SAN JUAN DE LA FLORIDA","RURAL","VDA. SAN JUAN DE LA FLORIDA","3137688772","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"CAUCA","19","CAUCA","19050","ARGELIA","219050000461","C.E. SAN JUAN DE LA GUADUA","RURAL","CORREGIMIENTO SAN JUAN DE LA GUADUA","3122036833","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23,24,25,26,99",
"ANTIOQUIA","5","ANTIOQUIA","5055","ARGELIA","305055000978","COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO","URBANA","KR 46 40 B 50","5699090 ext. 259","MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","21,22,23,24,25,26",
"CAUCA","19","CAUCA","19050","ARGELIA","319050004348","FUNDACIÓN INTEGRAL SIGLO XXI","URBANA","CL 2 2 09","3137475792 - 3127015548","MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","22,23,24,25,26",
"CAUCA","19","CAUCA","19050","ARGELIA","119050000637","I.E. AGRICOLA DE ARGELIA","URBANA","KR 0 0 0","0928399046 - 3146127985","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26,99",
"CAUCA","19","CAUCA","19050","ARGELIA","219050000178","I.E. EL DIVISO (ANTES C.E. EL DIVISO)","RURAL","CORREGIMIENTO EL DIVISO","3128513998 - 3163630295","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"VALLE","76","VALLE DEL CAUCA","76054","ARGELIA","176054000023","IE GILBERTO ALZATE AVENDAÑO.","URBANA","CL 3 A 1 37","2068196-3117469196","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,PRIMERA INFANCIA","-3,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19050","ARGELIA","219050000135","I.E. LA BELLEZA","RURAL","CORREGIMIENTO LA BELLEZA","3216434810","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19050","ARGELIA","219050000038","I.E. MARCO FIDEL NARVAEZ","RURAL","CORREGIMIENTO EL MANGO"," 3128668720 - 3148645724","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26,99",
"CAUCA","19","CAUCA","19050","ARGELIA","219050000488","I.E. PUERTO RICO","RURAL","VDA. PUERTO RICO","8302385","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23,24,25,26",
"ANTIOQUIA","5","ANTIOQUIA","5055","ARGELIA","205055000281","I. E. R. PRESBITERO MARIO ANGEL","RURAL","VDA. VILLETA FLORIDA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23,24,25,26",
"ANTIOQUIA","5","ANTIOQUIA","5055","ARGELIA","305055001001","I.E. SAN SEBASTIAN","URBANA","KR 31 30 69","856 00 34","MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","21,22,23,24,25,26",
"ANTIOQUIA","5","ANTIOQUIA","5055","ARGELIA","105055000022","I. E. SANTA TERESA","RURAL,URBANA","CL 31 26 78","8650075 -8650424","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"VALLE","76","VALLE DEL CAUCA","76054","ARGELIA","276054000019","IE SANTIAGO GUTIERREZ ANGEL","RURAL","VDA LA ESTRELLA","2068114-3207596780","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19050","ARGELIA","219050000691","I.E. SINAI","RURAL","CORREGIMIENTO  SINAI","3116229370 -3116229370","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,PRIMERA INFANCIA","-3,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19050","ARGELIA","219050000097","I.E.T. MIGUEL ZAPATA (ANTES I.E. MIGUEL ZAPATA","RURAL","CORREGIMIENTO EL PLATEADO","3216417057 - 3216417051","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ANTIOQUIA","5","ANTIOQUIA","5055","ARGELIA","405055000999","INSTITUTO CORFERRINI","RURAL","VDA. EL ROSARIO","8650438","BÁSICA PRIMARIA","22",
"ANTIOQUIA","5","ANTIOQUIA","5055","ARGELIA","305055000959","INSTITUTO REGIONAL COREDI                                                      ","RURAL","CL 30 29 76","8650477","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA","0,6,7,8,9,10,11",
"VALLE","76","VALLE DEL CAUCA","76054","ARGELIA","376054000138","JUAN VICENTE RESTREPO","URBANA","CR 4 NO 1-31","2068148","BÁSICA PRIMARIA","1,2,3,4,5",
"MAGDALENA","47","MAGDALENA","47058","ARIGUANÍ","347058001406","CENT EDUC PENTECOSTAL ","URBANA","CL 1 KR 1","4257029","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,10,99",
"MAGDALENA","47","MAGDALENA","47058","ARIGUANÍ","847058000200","COLEGIO SATELITE JUVENTUD EN MARCHA","URBANA","CL 1 A 1 111",,"PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21,99",
"MAGDALENA","47","MAGDALENA","47058","ARIGUANÍ","347058000469","COL JUVENTUD EN MARCHA","URBANA","CL 4 6 26","0","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",
"MAGDALENA","47","MAGDALENA","47058","ARIGUANÍ","347058000434","ESCUELA MARIA AUXILIADORA","URBANA","IND AV LOS ESTUDIANTES","4257042","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,99",
"MAGDALENA","47","MAGDALENA","47058","ARIGUANÍ","347058001104","GIMNASIO MODERNO ARIGUANI","URBANA","CL PRAL BARRIO EL EDEN","4257451","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,99",
"MAGDALENA","47","MAGDALENA","47058","ARIGUANÍ","147058000168","INSTITUCION EDUCATIVA DEPARTAMENTAL LICEO ARIGUANI","RURAL,URBANA","AVENIDA LICEO ARIGUANI.","3126016520","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"MAGDALENA","47","MAGDALENA","47058","ARIGUANÍ","347058000426","INSTITUCION EDUCATIVA DEPARTAMENTAL SIMON BOLIVAR","URBANA,RURAL","ARIGUANI","4257617","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"MAGDALENA","47","MAGDALENA","47058","ARIGUANÍ","247058000987","INSTITUCION EDUCATIVA DEPARTAMENTAL TECNICA AGROPECUARIA BENJAMIN HERRERA","RURAL","CALLE CENTRAL PUEBLONUEVO","3107070740","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"MAGDALENA","47","MAGDALENA","47058","ARIGUANÍ","247058000791","INSTITUCION EDUCATIVA DEPARTAMENTAL TECNICA AGROPECUARIA CARMEN DE ARIGUANI","RURAL","CARMEN DE ARIGUANI.",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"MAGDALENA","47","MAGDALENA","47058","ARIGUANÍ","347058000540","INSTITUTO MIXTO LOS ANGELES","URBANA","CL 5 KR 5","4258729","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"MAGDALENA","47","MAGDALENA","47058","ARIGUANÍ","347058000370","NUESTRA SEÑORA DEL ROSARIO","URBANA","CALLE 3 NO. 6-75","4257152",,,
"BOLIVAR","13","BOLÍVAR","13052","ARJONA","313052000001","CENTRO EDUCATIVO LICEO MI NUEVA ESPERANZA","URBANA","IND SECTOR POLIDEPORTIVO","6294239","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7",
"BOLIVAR","13","BOLÍVAR","13052","ARJONA","313052000899","COLEGIO ALPES","URBANA","IND CALLE DE LA PALMA","3126481068","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"BOLIVAR","13","BOLÍVAR","13052","ARJONA","313052000384","CONCENTRACION EDUCATIVA CAROLINA GAMERO PEREZ","URBANA","CL 1 2 01","3168680806","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",
"BOLIVAR","13","BOLÍVAR","13052","ARJONA","313052000741","CORPORACION EDUCATIVA CONCEBIR","URBANA","KR 45 50 124","6292330","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"BOLIVAR","13","BOLÍVAR","13052","ARJONA","313052000767","ESC. MARIA EUGENIA VELANDIA SUAREZ","URBANA","IND CENTRO COMUNITARIO LA FRATERNIDAD- SUEÑOS DE LIBER","6294233","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25",
"BOLIVAR","13","BOLÍVAR","13052","ARJONA","313052000201","FUNDACION CENTRO EDUCATIVO LA PROVIDENCIA","URBANA","KR 47 54 B 07","6293887","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"BOLIVAR","13","BOLÍVAR","13052","ARJONA","113052000172","I.E. BENJAMIN HERRERA","URBANA","IND BARRIO SAN JOSE DE TURBAQUITO","3156258895","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"BOLIVAR","13","BOLÍVAR","13052","ARJONA","213052000070","I.E. DE GAMBOTE","RURAL","CARRETERA TRONCAL","3215333008","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11",
"BOLIVAR","13","BOLÍVAR","13052","ARJONA","313052000309","I.E. DOMINGO TARRA GUARDO","URBANA,RURAL","IND BARRIO LA CRUZ CALLE EL COCO","3126935501","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25",
"BOLIVAR","13","BOLÍVAR","13052","ARJONA","213052000461","I.E.T. ACUICOLA DE ROCHA","RURAL","C/GTO DE ROCHA","3205307448","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21",
"BOLIVAR","13","BOLÍVAR","13052","ARJONA","213052000355","I.E.T.A.  DE SINCERIN","RURAL","BARRIO NVA. ESPERANZA","3126220895","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"BOLIVAR","13","BOLÍVAR","13052","ARJONA","113052000440","I.E. TECNICA AGROPECUARIA Y ACUICOLA DE PUERTO BADEL","RURAL","CRA 8 N 11 74","3126550841","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"BOLIVAR","13","BOLÍVAR","13052","ARJONA","113052000318","I.E. TECNICA EN ARTES Y OFICIOS MARIA MICHELSEN DE LOPEZ","URBANA,RURAL","CL 50 28 85","3168727137","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"BOLIVAR","13","BOLÍVAR","13052","ARJONA","113052000130","I.E. TECNICA EN INFORMATICA FRANCISCO DE PAULA SANTANDER","URBANA","CL 1 5 D 28","3163809309","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"BOLIVAR","13","BOLÍVAR","13052","ARJONA","113052000415","I.E.T.I. DON BOSCO","URBANA","IND BARRIO LA MARIA - CRRTERA A ROCHA","3107239019","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"BOLIVAR","13","BOLÍVAR","13052","ARJONA","313052000651","INST DOCENTE ARCOIRIS","URBANA","AVDA. SIMON BOSSA # 41-26","6294713","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"BOLIVAR","13","BOLÍVAR","13052","ARJONA","113052000431","INSTITUCION EDUCATIVA CATALINA HERRERA","URBANA","KR 10 10 A 25","3215393430","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"BOLIVAR","13","BOLÍVAR","13052","ARJONA","113052000211","INSTITUCION EDUCATIVA TECNICA AGROINDUSTRIAL REPUBLICA DE COLOMBIA","URBANA","IND CLL. LAS BRISAS","3107036117","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"BOLIVAR","13","BOLÍVAR","13052","ARJONA","313052000392","INSTITUTO BOLIVARIANO (ANTIGUO MIS PRIMERAS LUCES)","URBANA","CL DEL COCO 45 20","6284110","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",
"BOLIVAR","13","BOLÍVAR","13052","ARJONA","313052000643","INSTITUTO DOCENTE PININITOS","URBANA","CL 20 DE JULIO 50 28","3135018855","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"BOLIVAR","13","BOLÍVAR","13052","ARJONA","313052000872","INSTITUTO LAS MERCEDES","URBANA","BARRIO LA MARIA Nº 48-102","3118033063","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"BOLIVAR","13","BOLÍVAR","13052","ARJONA","313052000770","INSTITUTO MIS PRIMERAS LETRAS","URBANA","CL 2 55 51",,"PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"BOLIVAR","13","BOLÍVAR","13052","ARJONA","113052000024","LICEO LAS FLORES","URBANA","CABECERA MPAL DE ARJONA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",
"BOLIVAR","13","BOLÍVAR","13052","ARJONA","313052000376","LICEO PATERNINA","URBANA","CL REAL 41 02","6294051","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",
"ARMENIA","63","QUINDIO","63001","ARMENIA","363001003131","ARTES Y LETRAS","URBANA","CLL  L  22 NO  3606","7400092-3155206332","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"ARMENIA","63","QUINDIO","63001","ARMENIA","363001000051","BACHILLERATO INTEGRAL DEL QUINDIO","URBANA","AV BOLIVAR 11 78","7355516","MEDIA,BÁSICA SECUNDARIA","23,24,25,26",
"ARMENIA","63","QUINDIO","63001","ARMENIA","163001001961","BOSQUES DE PINARES","URBANA","IND MZ 13 NO  2","7371783","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,31,99",
"ARMENIA","63","QUINDIO","63001","ARMENIA","163001000540","CAMARA JUNIOR","URBANA","KR 27 CL 31 ESQ","7385313","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11",
"ARMENIA","63","QUINDIO","63001","ARMENIA","163001000981","CAMILO TORRES","URBANA","IND CR 17 NO  31A11","7475381","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"ARMENIA","63","QUINDIO","63001","ARMENIA","363001001821","CAMPESTRE EDELMIRA NIETO","URBANA","IND AVENIDA MONTECARLO","7481000-7476392","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",
"ARMENIA","63","QUINDIO","63001","ARMENIA","163001002941","CASD HERMOGENES MAZA","URBANA","KR 24 A CL 6","7455240-7455551","PREESCOLAR,BÁSICA SECUNDARIA,MEDIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
