"geographic_area","county","gender","age","time_period","time_period_dates","year","admits","average_tcu_score","admits_w_reported_opioid_use","of_total_admits_w_opioid_use","admits_w_diagnosed_substance_abuse_problem","of_admits_w_diagnosed_substance_abuse","admits_w_opioid_use_in_past_12_months_before_admit_1","admits_w_opioid_use_in_past_12_months_before_admit_2","state_fips","county_fips","county_code_number","county_code","centroid","longitude","geocoded_column"
"State","Commonwealth","Male","0 to 11 years","2019 Q3","7/1/2019-9/30/2019","2019","0","0","0","0","0","0","0","0","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Delaware","Female","All (0 to 99 years)","2019 Annual","1/1/2019-12/31/2019","2019","57","6.1","30","52.6","48","84.2","37","64.9","42","045","45","45","39.91657867","-75.40627712","POINT (-75.40627712 39.91657867)"
"County","Sullivan","Male","All (0 to 99 years)","2017 Q3","7/1/2017-9/30/2017","2017","0","0","0","0","0","0","0","0","42","113","113","113","41.4480994","-76.5147922","POINT (-76.5147922 41.4480994)"
"County","Elk","Female","All (0 to 99 years)","2016 Q2","4/1/2016-6/30/2016","2016","0","0","0","0","0","0","0","0","42","047","47","47","41.42819416","-78.64947713","POINT (-78.64947713 41.42819416)"
"County","Warren","Female","All (0 to 99 years)","2017 Annual","1/1/2017-12/31/2017","2017","7","5.7","5","71.4","6","85.7","6","85.7","42","123","123","123","41.81675237","-79.27858158","POINT (-79.27858158 41.81675237)"
"County","Pike","All","All (0 to 99 years)","2016 Annual","1/1/2016-12/31/2016","2016","61","4.3","24","39.3","43","70.5","26","42.6","42","103","103","103","41.332572","-75.03270924","POINT (-75.03270924 41.332572)"
"County","Centre","Female","All (0 to 99 years)","2017 Q4","10/1/2017-12/31/2017","2017","1","6","0","0","1","100","0","0","42","027","27","27","40.9193135","-77.82500112","POINT (-77.82500112 40.9193135)"
"County","Delaware","All","All (0 to 99 years)","2020 Q2","4/1/2020-6/30/2020","2020","17","4.8","5","29.0","13","76.0","5","29.0","42","045","45","45","39.91657867","-75.40627712","POINT (-75.40627712 39.91657867)"
"County","Lackawanna","Female","All (0 to 99 years)","2017 Q1","1/1/2017-3/31/2017","2017","9","3.9","3","33.3","5","55.6","3","33.3","42","069","69","69","41.43910064","-75.61218345","POINT (-75.61218345 41.43910064)"
"County","Clinton","Female","All (0 to 99 years)","2017 Annual","1/1/2017-12/31/2017","2017","5","6","3","60","4","80","3","60","42","035","35","35","41.23286274","-77.6428376","POINT (-77.6428376 41.23286274)"
"State","Commonwealth","Male","35 to 39 years","2016 Q3","7/1/2016-9/30/2016","2016","289","4.3","72","24.9","204","70.6","92","31.8","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Philadelphia","Female","All (0 to 99 years)","2019 Q1","1/1/2019-3/31/2019","2019","13","4.6","4","30.8","9","69.2","7","53.8","42","101","101","101","40.00444354","-75.140236","POINT (-75.140236 40.00444354)"
"State","Commonwealth","All","40 to 44 years","2019 Annual","1/1/2019-12/31/2019","2019","878","4.9","214","24.4","671","76.4","289","32.9","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Chester","Male","All (0 to 99 years)","2020 Q3","7/1/2020-9/30/2020","2020","17","5.7","7","41.0","14","82.0","7","41.0","42","029","29","29","39.97487056","-75.75626498","POINT (-75.75626498 39.97487056)"
"County","Blair","Male","All (0 to 99 years)","2018 Annual","1/1/2018-12/31/2018","2018","101","5","36","35.6","82","81.2","42","41.6","42","013","13","13","40.48555024","-78.34907687","POINT (-78.34907687 40.48555024)"
"County","Greene","Female","All (0 to 99 years)","2022 Q1","1/1/2022-3/31/2022","2022","1","0.0","0","0.0","0","0.0","0","0.0","42","059","59","59","39.85480393","-80.22943817","POINT (-80.22943817 39.85480393)"
"County","Franklin","Female","All (0 to 99 years)","2020 Q1","1/1/2020-3/31/2020","2020","10","4.2","3","30","7","70","5","50","42","055","55","55","39.92786197","-77.72398845","POINT (-77.72398845 39.92786197)"
"County","Columbia","All","All (0 to 99 years)","2017 Q1","1/1/2017-3/31/2017","2017","13","5.5","7","53.8","12","92.3","6","46.2","42","037","37","37","41.04912086","-76.4100218","POINT (-76.4100218 41.04912086)"
"County","Cambria","All","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","7","8.3","5","71.0","7","100.0","5","71.0","42","021","21","21","40.49127491","-78.71894174","POINT (-78.71894174 40.49127491)"
"State","Commonwealth","All","12 to 19 years","2016 Q2","4/1/2016-6/30/2016","2016","71","2.9","8","11.3","39","54.9","14","19.7","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Wyoming","Female","All (0 to 99 years)","2021 Q2","4/1/2021-6/30/2021","2021","1","7.0","0","0.0","1","100.0","1","100.0","42","131","131","131","41.51892488","-76.01813003","POINT (-76.01813003 41.51892488)"
"County","Adams","All","All (0 to 99 years)","2018 Q4","10/1/2018-12/31/2018","2018","17","4.4","1","5.9","13","76.5","4","23.5","42","001","1","01","39.87209565","-77.22224271","POINT (-77.22224271 39.87209565)"
"County","Adams","Female","All (0 to 99 years)","2018 Q1","1/1/2018-3/31/2018","2018","3","4","0","0","2","66.7","0","0","42","001","1","01","39.87209565","-77.22224271","POINT (-77.22224271 39.87209565)"
"County","Butler","All","All (0 to 99 years)","2020 Q2","4/1/2020-6/30/2020","2020","7","5.9","4","57.0","6","85.0","4","57.0","42","019","19","19","40.91083185","-79.91711779","POINT (-79.91711779 40.91083185)"
"County","Mercer","Female","All (0 to 99 years)","2016 Q3","7/1/2016-9/30/2016","2016","2","4.5","1","50","2","100","0","0","42","085","85","85","41.30237777","-80.26009411","POINT (-80.26009411 41.30237777)"
"County","Indiana","Female","All (0 to 99 years)","2018 Q4","10/1/2018-12/31/2018","2018","1","6","1","100","1","100","1","100","42","063","63","63","40.65295497","-79.09333493","POINT (-79.09333493 40.65295497)"
"County","Tioga","All","All (0 to 99 years)","2016 Annual","1/1/2016-12/31/2016","2016","12","5.8","5","41.7","10","83.3","5","41.7","42","117","117","117","41.77333834","-77.25788076","POINT (-77.25788076 41.77333834)"
"County","Schuylkill","All","All (0 to 99 years)","2016 Q4","10/1/2016-12/31/2016","2016","43","4.9","15","34.9","32","74.4","17","39.5","42","107","107","107","40.70751243","-76.22332385","POINT (-76.22332385 40.70751243)"
"County","Sullivan","Male","All (0 to 99 years)","2016 Q1","1/1/2016-3/31/2016","2016","1","9","1","100","1","100","1","100","42","113","113","113","41.4480994","-76.5147922","POINT (-76.5147922 41.4480994)"
"County","Crawford","Male","All (0 to 99 years)","2018 Q4","10/1/2018-12/31/2018","2018","16","5.1","3","18.8","13","81.3","7","43.8","42","039","39","39","41.68546907","-80.11321083","POINT (-80.11321083 41.68546907)"
"County","Bucks","Male","All (0 to 99 years)","2017 Annual","1/1/2017-12/31/2017","2017","308","4.5","105","34.1","224","72.7","121","39.3","42","017","17","17","40.33501133","-75.11291241","POINT (-75.11291241 40.33501133)"
"County","Columbia","All","All (0 to 99 years)","2021 Q3","7/1/2021-9/30/2021","2021","8","6.9","4","50.0","8","100.0","3","37.0","42","037","37","37","41.04912086","-76.4100218","POINT (-76.4100218 41.04912086)"
"County","Elk","All","All (0 to 99 years)","2019 Q2","4/1/2019-9/30/2019","2019","10","4.9","5","50","8","80","6","60","42","047","47","47","41.42819416","-78.64947713","POINT (-78.64947713 41.42819416)"
"County","Lawrence","All","All (0 to 99 years)","2017 Q2","4/1/2017-6/30/2017","2017","17","5.5","7","41.2","15","88.2","8","47.1","42","073","73","73","40.99325035","-80.33754114","POINT (-80.33754114 40.99325035)"
"County","Cumberland","Female","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","5","4.8","3","60","3","60","2","40","42","041","41","41","40.16759839","-77.26866271","POINT (-77.26866271 40.16759839)"
"County","Wyoming","Female","All (0 to 99 years)","2016 Q3","7/1/2016-9/30/2016","2016","0","0","0","0","0","0","0","0","42","131","131","131","41.51892488","-76.01813003","POINT (-76.01813003 41.51892488)"
"County","Warren","Male","All (0 to 99 years)","2016 Annual","1/1/2016-12/31/2016","2016","41","4.2","11","26.8","30","73.2","14","34.1","42","123","123","123","41.81675237","-79.27858158","POINT (-79.27858158 41.81675237)"
"County","Philadelphia","Male","All (0 to 99 years)","2021 Q3","7/1/2021-9/30/2021","2021","129","4.9","67","51.0","98","75.0","43","33.0","42","101","101","101","40.00444354","-75.140236","POINT (-75.140236 40.00444354)"
"County","Lebanon","Female","All (0 to 99 years)","2020 Q1","1/1/2020-3/31/2020","2020","2","6","0","0","2","100","1","50","42","075","75","75","40.367597","-76.46182575","POINT (-76.46182575 40.367597)"
"County","Wyoming","Male","All (0 to 99 years)","2017 Q2","4/1/2017-6/30/2017","2017","3","5.3","1","33.3","3","100","1","33.3","42","131","131","131","41.51892488","-76.01813003","POINT (-76.01813003 41.51892488)"
"County","Huntingdon","Male","All (0 to 99 years)","2019 Q1","1/1/2019-3/31/2019","2019","14","6.7","8","57.1","13","92.9","8","57.1","42","061","61","61","40.416105","-77.9827661","POINT (-77.9827661 40.416105)"
"County","Lawrence","Male","All (0 to 99 years)","2017 Q4","10/1/2017-12/31/2017","2017","9","6.7","4","44.4","8","88.9","6","66.7","42","073","73","73","40.99325035","-80.33754114","POINT (-80.33754114 40.99325035)"
"County","Blair","All","All (0 to 99 years)","2022 Q1","1/1/2022-3/31/2022","2022","27","7.2","17","62.0","25","92.0","17","62.0","42","013","13","13","40.48555024","-78.34907687","POINT (-78.34907687 40.48555024)"
"County","Mifflin","Male","All (0 to 99 years)","2019 Q3","7/1/2019-9/30/2019","2019","12","5","2","16.7","12","100","3","25","42","087","87","87","40.61274928","-77.62003089","POINT (-77.62003089 40.61274928)"
"County","Westmoreland","Male","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","26","3.8","4","15.4","16","61.5","4","15.4","42","129","129","129","40.310315","-79.47134118","POINT (-79.47134118 40.310315)"
"County","Luzerne","Male","All (0 to 99 years)","2019 Annual","1/1/2019-12/31/2019","2019","179","5","51","28.5","142","79.3","63","35.2","42","079","79","79","41.17836439","-75.9919961","POINT (-75.9919961 41.17836439)"
"County","Armstrong","Male","All (0 to 99 years)","2018 Annual","1/1/2018-12/31/2018","2018","31","5.1","12","38.7","23","74.2","13","41.9","42","005","5","05","40.81509526","-79.47316899","POINT (-79.47316899 40.81509526)"
"County","Erie","Male","All (0 to 99 years)","2018 Q4","10/1/2018-12/31/2018","2018","56","4.8","10","17.9","45","80.4","14","25","42","049","49","49","41.99413787","-80.0407591","POINT (-80.0407591 41.99413787)"
"County","Forest","Female","All (0 to 99 years)","2020 Q3","7/1/2020-9/30/2020","2020","0","0.0","0","0.0","0","0.0","0","0.0","42","053","53","53","41.51357876","-79.23780995","POINT (-79.23780995 41.51357876)"
"County","Perry","Female","All (0 to 99 years)","2021 Q4","10/1/2021-12/31/2021","2021","2","6.0","0","0.0","2","100.0","1","50.0","42","099","99","99","40.40415317","-77.25907385","POINT (-77.25907385 40.40415317)"
"County","Dauphin","Male","All (0 to 99 years)","2016 Q4","10/1/2016-12/31/2016","2016","86","3.1","15","17.4","48","55.8","17","19.8","42","043","43","43","40.41974636","-76.77960568","POINT (-76.77960568 40.41974636)"
"County","Mckean","Female","All (0 to 99 years)","2021 Q1","1/1/2021-3/31/2021","2021","0","0.0","0","0.0","0","0.0","0","0.0","42","083","83","83","41.81037074","-78.5712202","POINT (-78.5712202 41.81037074)"
"County","Cameron","Male","All (0 to 99 years)","2019 Annual","1/1/2019-12/31/2019","2019","9","4.6","4","44.4","7","77.8","3","33.3","42","023","23","23","41.43880265","-78.20916932","POINT (-78.20916932 41.43880265)"
"County","Perry","Male","All (0 to 99 years)","2018 Q1","1/1/2018-3/31/2018","2018","4","5.3","1","25","3","75","1","25","42","099","99","99","40.40415317","-77.25907385","POINT (-77.25907385 40.40415317)"
"County","Snyder","Male","All (0 to 99 years)","2018 Q2","4/1/2018-6/30/2018","2018","11","5","5","45.5","9","81.8","6","54.5","42","109","109","109","40.77113737","-77.07255968","POINT (-77.07255968 40.77113737)"
"County","McKean","Female","All (0 to 99 years)","2019 Annual","1/1/2019-12/31/2019","2019","17","4.9","7","41.2","13","76.5","7","41.2","42","083","83","83","41.81037074","-78.5712202","POINT (-78.5712202 41.81037074)"
"County","Snyder","Male","All (0 to 99 years)","2019 Q2","4/1/2019-9/30/2019","2019","7","3.9","2","28.6","5","71.4","2","28.6","42","109","109","109","40.77113737","-77.07255968","POINT (-77.07255968 40.77113737)"
"County","Tioga","All","All (0 to 99 years)","2017 Q3","7/1/2017-9/30/2017","2017","1","6","0","0","1","100","0","0","42","117","117","117","41.77333834","-77.25788076","POINT (-77.25788076 41.77333834)"
"County","Lackawanna","Male","All (0 to 99 years)","2020 Q3","7/1/2020-9/30/2020","2020","28","4.5","9","32.0","23","82.0","6","21.0","42","069","69","69","41.43910064","-75.61218345","POINT (-75.61218345 41.43910064)"
"County","Mercer","Female","All (0 to 99 years)","2021 Q2","4/1/2021-6/30/2021","2021","6","8.7","3","50.0","6","100.0","5","83.0","42","085","85","85","41.30237777","-80.26009411","POINT (-80.26009411 41.30237777)"
"County","Somerset","Male","All (0 to 99 years)","2021 Q3","7/1/2021-9/30/2021","2021","4","8.5","4","100.0","4","100.0","3","75.0","42","111","111","111","39.97146299","-79.03100206","POINT (-79.03100206 39.97146299)"
"County","Bradford","Female","All (0 to 99 years)","2019 Q1","1/1/2019-3/31/2019","2019","1","3","0","0","1","100","0","0","42","015","15","15","41.79117814","-76.51825624","POINT (-76.51825624 41.79117814)"
"County","Huntingdon","Male","All (0 to 99 years)","2018 Annual","1/1/2018-12/31/2018","2018","35","4.1","8","22.9","22","62.9","10","28.6","42","061","61","61","40.416105","-77.9827661","POINT (-77.9827661 40.416105)"
"County","Berks","Female","All (0 to 99 years)","2019 Q2","4/1/2019-9/30/2019","2019","8","4.9","3","37.5","6","75","3","37.5","42","011","11","11","40.41939635","-75.93077327","POINT (-75.93077327 40.41939635)"
"County","Chester","All","All (0 to 99 years)","2017 Q3","7/1/2017-9/30/2017","2017","56","3.6","8","14.3","36","64.3","9","16.1","42","029","29","29","39.97487056","-75.75626498","POINT (-75.75626498 39.97487056)"
"County","Philadelphia","Female","All (0 to 99 years)","2018 Annual","1/1/2018-12/31/2018","2018","77","4.4","18","23.4","51","66.2","21","27.3","42","101","101","101","40.00444354","-75.140236","POINT (-75.140236 40.00444354)"
"County","Erie","Female","All (0 to 99 years)","2017 Annual","1/1/2017-12/31/2017","2017","22","4","10","45.5","14","63.6","11","50","42","049","49","49","41.99413787","-80.0407591","POINT (-80.0407591 41.99413787)"
"County","Beaver","Male","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","10","4.6","4","40.0","7","70.0","2","20.0","42","007","7","07","40.68349245","-80.35107356","POINT (-80.35107356 40.68349245)"
"County","Wayne","Male","All (0 to 99 years)","2016 Q4","10/1/2016-12/31/2016","2016","5","6.6","4","80","5","100","4","80","42","127","127","127","41.64969805","-75.3051535","POINT (-75.3051535 41.64969805)"
"County","Wayne","All","All (0 to 99 years)","2018 Q1","1/1/2018-3/31/2018","2018","7","4.7","2","28.6","6","85.7","2","28.6","42","127","127","127","41.64969805","-75.3051535","POINT (-75.3051535 41.64969805)"
"County","Susquehanna","All","All (0 to 99 years)","2019 Q1","1/1/2019-3/31/2019","2019","5","6.6","1","20","5","100","1","20","42","115","115","115","41.8205686","-75.80250303","POINT (-75.80250303 41.8205686)"
"County","Warren","Female","All (0 to 99 years)","2021 Q3","7/1/2021-9/30/2021","2021","0","0.0","0","0.0","0","0.0","0","0.0","42","123","123","123","41.81675237","-79.27858158","POINT (-79.27858158 41.81675237)"
"State","Commonwealth","All","45 to 49 years","2018 Annual","1/1/2018-12/31/2018","2018","624","4.4","118","18.9","439","70.4","165","26.4","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Lackawanna","Male","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","25","5.6","14","56.0","21","84.0","5","20.0","42","069","69","69","41.43910064","-75.61218345","POINT (-75.61218345 41.43910064)"
"County","Northumberland","All","All (0 to 99 years)","2017 Q2","4/1/2017-6/30/2017","2017","11","4.5","5","45.5","7","63.6","6","54.5","42","097","97","97","40.85150926","-76.71188423","POINT (-76.71188423 40.85150926)"
"State","Commonwealth","Male","25 to 29 years","2018 Q4","10/1/2018-12/31/2018","2018","382","4.8","100","26.2","295","77.2","125","32.7","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Chester","All","All (0 to 99 years)","2016 Annual","1/1/2016-12/31/2016","2016","211","4.3","49","23.2","147","69.7","62","29.4","42","029","29","29","39.97487056","-75.75626498","POINT (-75.75626498 39.97487056)"
"County","Union","All","All (0 to 99 years)","2018 Q2","4/1/2018-6/30/2018","2018","7","5.1","1","14.3","6","85.7","2","28.6","42","119","119","119","40.96473131","-77.06415803","POINT (-77.06415803 40.96473131)"
"County","Clearfield","Male","All (0 to 99 years)","2019 Q4","10/1/2019-12/31/2019","2019","28","4.5","3","10.7","23","82.1","7","25","42","033","33","33","41.000429","-78.47558343","POINT (-78.47558343 41.000429)"
"County","Fulton","Female","All (0 to 99 years)","2021 Q2","4/1/2021-6/30/2021","2021","0","0.0","0","0.0","0","0.0","0","0.0","42","057","57","57","39.92487511","-78.11485045","POINT (-78.11485045 39.92487511)"
"County","Lycoming","Female","All (0 to 99 years)","2017 Q4","10/1/2017-12/31/2017","2017","9","5.8","4","44.4","7","77.8","4","44.4","42","081","81","81","41.34459792","-77.06942457","POINT (-77.06942457 41.34459792)"
"State","Commonwealth","Female","56 to 99 years","2017 Annual","1/1/2017-12/31/2017","2017","35","3.2","9","25.7","17","48.6","11","31.4","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
