"geographic_area","geographic_name","gender","age","year","time_period","time_period_dates","rate_of_neonates_with","type_of_rate","number_of_neonates_with","number_of_neonates_with_1","number_of_neonates_with_2","total_number_of_hospital","total_number_of_hospital_1","total_number_of_hospital_2","county_code_number","county_code_text","state_fips_code","county_fips_code","latitude_longitude","geocoded_column"
"County","Philadelphia County","All","<90 days","2017","2017 Annual","1/1/2017-12/31/2017","54.59","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","657",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","12036",,"Live births in hospitals","51","51","42","101","(40.0044435384, -75.140236002)","POINT (-75.140236002 40.0044435384)"
"County","Pike County","All","<90 days","2018","2018 Annual","1/1/2018-12/31/2018","63.83","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","12",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","188",,"Live births in hospitals","52","52","42","103","(41.332571995, -75.0327092448)","POINT (-75.0327092448 41.332571995)"
"County","Armstrong County","All","<90 days","2018","2018 Annual","1/1/2018-12/31/2018","120.00","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","27",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","225",,"Live births in hospitals","3","03","42","005","(40.8150952555, -79.4731689893)","POINT (-79.4731689893 40.8150952555)"
"County","Montgomery County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016","64.20","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","118",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","1838",,"Live births in hospitals","46","46","42","091","(40.209898739, -75.3725200072)","POINT (-75.3725200072 40.209898739)"
"County","Venango County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016","107.88","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","26",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","241",,"Live births in hospitals","61","61","42","121","(41.4034125863, -79.7628656104)","POINT (-79.7628656104 41.4034125863)"
"County","Carbon County","All","<90 days","2020","2020 Annual","1/1/2020-12/31/2020","85.17","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","27",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","317",,"Live births in hospitals","13","13","42","025","(40.9193670081, -75.7110703866)","POINT (-75.7110703866 40.9193670081)"
"County","Clarion County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016","83.92","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","12",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","143",,"Live births in hospitals","16","16","42","031","(41.1927912877, -79.4248360769)","POINT (-79.4248360769 41.1927912877)"
"State","Commonwealth","Male","<90 days","2020","2020 Annual","1/1/2020-12/31/2020","52.87","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","1461",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","27636",,"Live births in hospitals","0","00","42","000","(39.346129, -75.167756)","POINT (-75.167756 39.346129)"
"County","Bradford County","All","<90 days","2018","2018 Annual","1/1/2018-12/31/2018","48.08","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","15",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","312",,"Live births in hospitals","8","08","42","015","(41.7911781401, -76.5182562384)","POINT (-76.5182562384 41.7911781401)"
"County","Delaware County","All","<90 days","2017","2017 Annual","1/1/2017-12/31/2017","144.82","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","243",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","1678",,"Live births in hospitals","23","23","42","045","(39.9165786652, -75.4062771212)","POINT (-75.4062771212 39.9165786652)"
"County","Monroe County","All","<90 days","2020","2020 Annual","1/1/2020-12/31/2020","50.78","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","36",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","709",,"Live births in hospitals","45","45","42","089","(41.0609178653, -75.3408360302)","POINT (-75.3408360302 41.0609178653)"
"County","Philadelphia County","All","<90 days","2019","2019 Annual","1/1/2019-12/31/2019",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","12806",,"Live births in hospitals","51","51","42","101","(40.0044435384, -75.140236002)","POINT (-75.140236002 40.0044435384)"
"County","Franklin County","All","<90 days","2020","2020 Annual","1/1/2020-12/31/2020","37.64","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","23",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","611",,"Live births in hospitals","28","28","42","055","(39.9278619704, -77.7239884483)","POINT (-77.7239884483 39.9278619704)"
"County","Northampton County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016","53.96","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","60",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","1112",,"Live births in hospitals","48","48","42","095","(40.754595404, -75.3126372576)","POINT (-75.3126372576 40.754595404)"
"County","Westmoreland County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016","135.45","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","128",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","945",,"Live births in hospitals","65","65","42","129","(40.3103149985, -79.471341176)","POINT (-79.471341176 40.3103149985)"
"County","Sullivan County","All","<90 days","2018","2018 Annual","1/1/2018-12/31/2018",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","14",,"Live births in hospitals","57","57","42","113","(41.4480993958, -76.5147922046)","POINT (-76.5147922046 41.4480993958)"
"County","Lackawanna County","All","<90 days","2018","2018 Annual","1/1/2018-12/31/2018","58.03","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","60",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","1034",,"Live births in hospitals","35","35","42","069","(41.4391006428, -75.6121834524)","POINT (-75.6121834524 41.4391006428)"
"County","Luzerne County","All","<90 days","2018","2018 Annual","1/1/2018-12/31/2018","75.67","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","139",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","1837",,"Live births in hospitals","40","40","42","079","(41.1783643884, -75.991996098)","POINT (-75.991996098 41.1783643884)"
"County","Northumberland County","All","<90 days","2020","2020 Annual","1/1/2020-12/31/2020","67.42","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","30",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","445",,"Live births in hospitals","49","49","42","097","(40.8515092572, -76.7118842273)","POINT (-76.7118842273 40.8515092572)"
"County","Centre County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016","56.03","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","13",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","232",,"Live births in hospitals","14","14","42","027","(40.9193135008, -77.8250011212)","POINT (-77.8250011212 40.9193135008)"
"County","Snyder County","All","<90 days","2017","2017 Annual","1/1/2017-12/31/2017",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","114",,"Live births in hospitals","55","55","42","109","(40.7711373692, -77.0725596804)","POINT (-77.0725596804 40.7711373692)"
"County","Somerset County","All","<90 days","2020","2020 Annual","1/1/2020-12/31/2020","88.46","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","23",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","260",,"Live births in hospitals","56","56","42","111","(39.9714629901, -79.0310020611)","POINT (-79.0310020611 39.9714629901)"
"County","Fulton County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","65",,"Live births in hospitals","29","29","42","057","(39.9248751086, -78.1148504535)","POINT (-78.1148504535 39.9248751086)"
