"age_group","race_group","gender","county_name","rate","type_of_rate","overdose_type","time_measure","year","time_period","quarter_date_start","notes","county_code_number","county_code_text","state_fips_code","county_fips_code","latitude_longitude","longitude","georeferenced_latitude_longitude"
"All Ages","All Races","All Genders","Berks","12.181","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2018","2018 Q4","2018-10-01T00:00:00.000",,"6","06","42","011","40.41939635","-75.93077327","POINT (-75.93077327 40.41939635)"
"All Ages","All Races","All Genders","Montgomery","8.436","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2021","2021 Q1","2021-01-01T00:00:00.000",,"46","46","42","091","40.20989874","-75.37252001","POINT (-75.37252001 40.20989874)"
"All Ages","All Races","All Genders","Fayette","78.63","Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2020","2020 Q4","2020-10-01T00:00:00.000",,"26","26","42","051","39.9194478","-79.65189635","POINT (-79.65189635 39.9194478)"
"All Ages","All Races","All Genders","Erie","10.158","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2021","2021 Q3","2021-07-01T00:00:00.000",,"25","25","42","049","41.99413787","-80.0407591","POINT (-80.0407591 41.99413787)"
"All Ages","All Races","All Genders","Pennsylvania","10.144","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2019","2019 Q1","2019-01-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Northampton","65.76","Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2016","2016 Q4","2016-10-01T00:00:00.000",,"48","48","42","095","40.7545954","-75.31263726","POINT (-75.31263726 40.7545954)"
"All Ages","All Races","All Genders","Cameron",,"Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2020","2020 Q4","2020-10-01T00:00:00.000","Not displayed when count is between 1 and 4.","12","12","42","023","41.43880265","-78.20916932","POINT (-78.20916932 41.43880265)"
"All Ages","All Races","All Genders","Tioga","0","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2017","2017 Q1","2017-01-01T00:00:00.000",,"59","59","42","117","41.77333834","-77.25788076","POINT (-77.25788076 41.77333834)"
"All Ages","All Races","All Genders","Cameron",,"Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2016","2016 Q3","2016-07-01T00:00:00.000","Not displayed when count is between 1 and 4.","12","12","42","023","41.43880265","-78.20916932","POINT (-78.20916932 41.43880265)"
"All Ages","All Races","All Genders","Venango","11.66","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2019","2019 Q4","2019-10-01T00:00:00.000",,"61","61","42","121","41.40341259","-79.76286561","POINT (-79.76286561 41.40341259)"
"All Ages","All Races","All Genders","Clinton",,"Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2021","2021 Q2","2021-04-01T00:00:00.000","Not displayed when count is between 1 and 4.","18","18","42","035","41.23286274","-77.6428376","POINT (-77.6428376 41.23286274)"
"All Ages","All Races","All Genders","Tioga","0","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2019","2019 Q2","2019-04-01T00:00:00.000",,"59","59","42","117","41.77333834","-77.25788076","POINT (-77.25788076 41.77333834)"
"All Ages","All Races","All Genders","Montgomery","0.313","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2021","2021 Q2","2021-04-01T00:00:00.000",,"46","46","42","091","40.20989874","-75.37252001","POINT (-75.37252001 40.20989874)"
"All Ages","All Races","All Genders","Greene",,"Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2021","2021 Q3","2021-07-01T00:00:00.000","Not displayed when count is between 1 and 4.","30","30","42","059","39.85480393","-80.22943817","POINT (-80.22943817 39.85480393)"
"All Ages","All Races","Female","Pennsylvania","5.272","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2018","2018 Q1","2018-01-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Lycoming","7.855","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2019","2019 Q3","2019-07-01T00:00:00.000",,"41","41","42","081","41.34459792","-77.06942457","POINT (-77.06942457 41.34459792)"
"All Ages","All Races","All Genders","Crawford",,"Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2018","2018 Q4","2018-10-01T00:00:00.000","Not displayed when count is between 1 and 4.","20","20","42","039","41.68546907","-80.11321083","POINT (-80.11321083 41.68546907)"
"All Ages","White","All Genders","Pennsylvania","1.233","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2018","2018 Q4","2018-10-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Carbon","3.428","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2020","2020 Q3","2020-07-01T00:00:00.000",,"13","13","42","025","40.91936701","-75.71107039","POINT (-75.71107039 40.91936701)"
"All Ages","All Races","All Genders","Mifflin","0","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2017","2017 Q3","2017-07-01T00:00:00.000",,"44","44","42","087","40.61274928","-77.62003089","POINT (-77.62003089 40.61274928)"
"All Ages","All Races","All Genders","Philadelphia","19.424","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2018","2018 Q1","2018-01-01T00:00:00.000",,"51","51","42","101","40.00444354","-75.140236","POINT (-75.140236 40.00444354)"
"All Ages","All Races","All Genders","Clarion",,"Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2019","2019 Q2","2019-04-01T00:00:00.000","Not displayed when count is between 1 and 4.","16","16","42","031","41.19279129","-79.42483608","POINT (-79.42483608 41.19279129)"
"All Ages","All Races","All Genders","Elk",,"Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2019","2019 Q3","2019-07-01T00:00:00.000","Not displayed when count is between 1 and 4.","24","24","42","047","41.42819416","-78.64947713","POINT (-78.64947713 41.42819416)"
"All Ages","All Races","All Genders","Montgomery","0.854","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2020","2020 Q4","2020-10-01T00:00:00.000",,"46","46","42","091","40.20989874","-75.37252001","POINT (-75.37252001 40.20989874)"
"All Ages","All Races","All Genders","Wyoming",,"Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2017","2017 Q2","2017-04-01T00:00:00.000","Not displayed when count is between 1 and 4.","66","66","42","131","41.51892488","-76.01813003","POINT (-76.01813003 41.51892488)"
"All Ages","All Races","All Genders","Greene",,"Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2016","2016 Q3","2016-07-01T00:00:00.000","Not displayed when count is between 1 and 4.","30","30","42","059","39.85480393","-80.22943817","POINT (-80.22943817 39.85480393)"
"All Ages","All Races","All Genders","Cambria","17.633","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2021","2021 Q2","2021-04-01T00:00:00.000",,"11","11","42","021","40.49127491","-78.71894174","POINT (-78.71894174 40.49127491)"
"All Ages","All Races","All Genders","Luzerne","16.47","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2019","2019 Q2","2019-04-01T00:00:00.000",,"40","40","42","079","41.17836439","-75.9919961","POINT (-75.9919961 41.17836439)"
"All Ages","All Races","All Genders","Delaware","52.467","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2017","2017 Q3","2017-07-01T00:00:00.000",,"23","23","42","045","39.91657867","-75.40627712","POINT (-75.40627712 39.91657867)"
"All Ages","All Races","All Genders","Columbia",,"Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2021","2021 Q2","2021-04-01T00:00:00.000","Not displayed when count is between 1 and 4.","19","19","42","037","41.04912086","-76.4100218","POINT (-76.4100218 41.04912086)"
"All Ages","All Races","All Genders","Berks","1.757","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2020","2020 Q2","2020-04-01T00:00:00.000",,"6","06","42","011","40.41939635","-75.93077327","POINT (-75.93077327 40.41939635)"
"All Ages","All Races","All Genders","Mercer","1.371","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2019","2019 Q1","2019-01-01T00:00:00.000",,"43","43","42","085","41.30237777","-80.26009411","POINT (-80.26009411 41.30237777)"
"All Ages","All Races","All Genders","Cambria",,"Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2020","2020 Q2","2020-04-01T00:00:00.000","Not displayed when count is between 1 and 4.","11","11","42","021","40.49127491","-78.71894174","POINT (-78.71894174 40.49127491)"
"All Ages","All Races","All Genders","Fulton",,"Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2017","2017 Q2","2017-04-01T00:00:00.000","Not displayed when count is between 1 and 4.","29","29","42","057","39.92487511","-78.11485045","POINT (-78.11485045 39.92487511)"
"All Ages","All Races","All Genders","Mifflin","0","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2016","2016 Q3","2016-07-01T00:00:00.000",,"44","44","42","087","40.61274928","-77.62003089","POINT (-77.62003089 40.61274928)"
"All Ages","All Races","All Genders","Northampton","8.025","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2020","2020 Q4","2020-10-01T00:00:00.000",,"48","48","42","095","40.7545954","-75.31263726","POINT (-75.31263726 40.7545954)"
"0-14","All Races","All Genders","Pennsylvania","0.57","Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2016","2016 Q3","2016-07-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","Male","Pennsylvania","109.93","Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2021","2021 Q3","2021-07-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Jefferson","1.382","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2021","2021 Q4","2021-10-01T00:00:00.000",,"33","33","42","065","41.13139091","-79.00101814","POINT (-79.00101814 41.13139091)"
"All Ages","All Races","All Genders","Pike",,"Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2019","2019 Q4","2019-10-01T00:00:00.000","Not displayed when count is between 1 and 4.","52","52","42","103","41.332572","-75.03270924","POINT (-75.03270924 41.332572)"
"All Ages","All Races","All Genders","Lancaster",,"Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2019","2019 Q1","2019-01-01T00:00:00.000","Not displayed when count is between 1 and 4.","36","36","42","071","40.04590796","-76.25138768","POINT (-76.25138768 40.04590796)"
"All Ages","All Races","All Genders","Somerset","6.263","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2020","2020 Q4","2020-10-01T00:00:00.000",,"56","56","42","111","39.97146299","-79.03100206","POINT (-79.03100206 39.97146299)"
"All Ages","All Races","All Genders","Allegheny","7.149","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2019","2019 Q1","2019-01-01T00:00:00.000",,"2","02","42","003","40.46735543","-79.98619843","POINT (-79.98619843 40.46735543)"
"All Ages","All Races","All Genders","Warren","5.799","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2017","2017 Q2","2017-04-01T00:00:00.000",,"62","62","42","123","41.81675237","-79.27858158","POINT (-79.27858158 41.81675237)"
"35-44","All Races","All Genders","Pennsylvania","0.852","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2021","2021 Q3","2021-07-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Berks","109.641","Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2021","2021 Q1","2021-01-01T00:00:00.000",,"6","06","42","011","40.41939635","-75.93077327","POINT (-75.93077327 40.41939635)"
"All Ages","All Races","All Genders","York","3.095","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2020","2020 Q1","2020-01-01T00:00:00.000",,"67","67","42","133","39.92192531","-76.72576052","POINT (-76.72576052 39.92192531)"
"65+","All Races","All Genders","Pennsylvania","3.276","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2021","2021 Q2","2021-04-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Indiana","1.648","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2017","2017 Q1","2017-01-01T00:00:00.000",,"32","32","42","063","40.65295497","-79.09333493","POINT (-79.09333493 40.65295497)"
"All Ages","All Races","All Genders","Beaver","0.488","Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2020","2020 Q2","2020-04-01T00:00:00.000",,"4","04","42","007","40.68349245","-80.35107356","POINT (-80.35107356 40.68349245)"
"All Ages","All Races","Male","Pennsylvania","1.942","Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2017","2017 Q4","2017-10-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Fulton","0","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2021","2021 Q2","2021-04-01T00:00:00.000",,"29","29","42","057","39.92487511","-78.11485045","POINT (-78.11485045 39.92487511)"
"All Ages","All Races","All Genders","Cumberland","0.597","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2018","2018 Q1","2018-01-01T00:00:00.000",,"21","21","42","041","40.16759839","-77.26866271","POINT (-77.26866271 40.16759839)"
"All Ages","All Races","All Genders","Perry",,"Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2017","2017 Q1","2017-01-01T00:00:00.000","Not displayed when count is between 1 and 4.","50","50","42","099","40.40415317","-77.25907385","POINT (-77.25907385 40.40415317)"
"All Ages","All Races","All Genders","Pike",,"Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2019","2019 Q4","2019-10-01T00:00:00.000","Not displayed when count is between 1 and 4.","52","52","42","103","41.332572","-75.03270924","POINT (-75.03270924 41.332572)"
