"geographic_area","geographic_name","gender","age","year","time_period","time_period_dates","rate_of_neonatal_hospital","type_of_rate","number_of_neonatal_hospital","number_of_neonatal_hospital_1","number_of_neonatal_hospital_2","total_number_of_birth","total_number_of_birth_1","total_number_of_birth_2","county_code_number","county_code_text","state_fips_code","county_fips_code","latitude_longitude","geocoded_column"
"County","Adams","All","<1 month","2016","2016 Q1","1/1/2016-3/31/2016","25.38","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","5","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","197",,"Live births in hospitals","1","01","42","001","(39.8720956503, -77.2222427076)","POINT (-77.2222427076 39.8720956503)"
"County","Snyder","All","<1 month","2016","2016 Q4","10/1/2016-12/31/2016",,"Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","0","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","82",,"Live births in hospitals","55","55","42","109","(40.7711373692, -77.0725596804)","POINT (-77.0725596804 40.7711373692)"
"County","Carbon","All","<1 month","2017","2017 Q3","7/1/2017-9/30/2017","19.48","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","3","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","154",,"Live births in hospitals","13","13","42","025","(40.9193670081, -75.7110703866)","POINT (-75.7110703866 40.9193670081)"
"County","Clarion","All","<1 month","2017","2017 Q2","4/1/2017-6/30/2017","10.00","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","1","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","100",,"Live births in hospitals","16","16","42","031","(41.1927912877, -79.4248360769)","POINT (-79.4248360769 41.1927912877)"
"County","Bucks","All","<1 month","2017","2017 Q2","4/1/2017-6/30/2017","15.99","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","17",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","1063",,"Live births in hospitals","9","09","42","017","(40.335011331, -75.1129124111)","POINT (-75.1129124111 40.335011331)"
"County","Fulton","All","<1 month","2016","2016 Q4","10/1/2016-12/31/2016","45.45","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","1","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","22",,"Live births in hospitals","29","29","42","057","(39.9248751086, -78.1148504535)","POINT (-78.1148504535 39.9248751086)"
"County","Bradford","All","<1 month","2016","2016 Q2","4/1/2016-6/30/2016","8.20","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","1","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","122",,"Live births in hospitals","8","08","42","015","(41.7911781401, -76.5182562384)","POINT (-76.5182562384 41.7911781401)"
"County","Cumberland","All","<1 month","2017","2017 Annual","1/1/2017-12/31/2017","8.63","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","21",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","2433",,"Live births in hospitals","21","21","42","041","(40.167598388, -77.268662705)","POINT (-77.268662705 40.167598388)"
"County","Erie","All","<1 month","2016","2016 Q3","7/1/2016-9/30/2016","9.25","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","7","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","757",,"Live births in hospitals","25","25","42","049","(41.9941378702, -80.0407591036)","POINT (-80.0407591036 41.9941378702)"
"County","Jefferson","All","<1 month","2016","2016 Q1","1/1/2016-3/31/2016",,"Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","0","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","94",,"Live births in hospitals","33","33","42","065","(41.1313909115, -79.0010181419)","POINT (-79.0010181419 41.1313909115)"
"County","Fayette","All","<1 month","2017","2017 Annual","1/1/2017-12/31/2017","55.60","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","66",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","1187",,"Live births in hospitals","26","26","42","051","(39.919447803, -79.6518963464)","POINT (-79.6518963464 39.919447803)"
"County","Philadelphia","All","<1 month","2017","2017 Q2","4/1/2017-6/30/2017","9.88","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","45",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","4556",,"Live births in hospitals","51","51","42","101","(40.0044435384, -75.140236002)","POINT (-75.140236002 40.0044435384)"
"State","Commonwealth","All","<1 month","2017","2017 Q3","7/1/2017-9/30/2017","14.98","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","507",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","33841",,"Live births in hospitals","0","00","42","000","(39.346129, -75.167756)","POINT (-75.167756 39.346129)"
"County","Mercer","All","<1 month","2017","2017 Annual","1/1/2017-12/31/2017","39.13","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","38",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","971",,"Live births in hospitals","43","43","42","085","(41.302377765, -80.2600941079)","POINT (-80.2600941079 41.302377765)"
"County","Beaver","All","<1 month","2017","2017 Q2","4/1/2017-6/30/2017","10.81","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","4","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","370",,"Live births in hospitals","4","04","42","007","(40.6834924548, -80.3510735648)","POINT (-80.3510735648 40.6834924548)"
"County","Forest","All","<1 month","2017","2017 Q4","10/1/2017-12/31/2017",,"Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","0","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","4","Not displayed when total number of birth hospitalizations is less than 11","Live births in hospitals","27","27","42","053","(41.5135787577, -79.2378099483)","POINT (-79.2378099483 41.5135787577)"
"County","Crawford","All","<1 month","2016","2016 Q3","7/1/2016-9/30/2016","35.18","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","7","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","199",,"Live births in hospitals","20","20","42","039","(41.6854690692, -80.1132108295)","POINT (-80.1132108295 41.6854690692)"
"County","Lehigh","All","<1 month","2017","2017 Q3","7/1/2017-9/30/2017","11.58","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","12",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","1036",,"Live births in hospitals","39","39","42","077","(40.6146479416, -75.6009948118)","POINT (-75.6009948118 40.6146479416)"
"County","Northampton","All","<1 month","2017","2017 Annual","1/1/2017-12/31/2017","8.62","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","25",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","2900",,"Live births in hospitals","48","48","42","095","(40.754595404, -75.3126372576)","POINT (-75.3126372576 40.754595404)"
"County","Huntingdon","All","<1 month","2017","2017 Annual","1/1/2017-12/31/2017","23.39","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","8","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","342",,"Live births in hospitals","31","31","42","061","(40.4161050032, -77.9827661036)","POINT (-77.9827661036 40.4161050032)"
"County","Somerset","All","<1 month","2017","2017 Q3","7/1/2017-9/30/2017","31.65","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","5","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","158",,"Live births in hospitals","56","56","42","111","(39.9714629901, -79.0310020611)","POINT (-79.0310020611 39.9714629901)"
"County","Dauphin","All","<1 month","2017","2017 Q1","1/1/2017-3/31/2017","15.46","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","12",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","776",,"Live births in hospitals","22","22","42","043","(40.4197463597, -76.7796056802)","POINT (-76.7796056802 40.4197463597)"
"County","Mercer","All","<1 month","2016","2016 Q4","10/1/2016-12/31/2016","29.52","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","8","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","271",,"Live births in hospitals","43","43","42","085","(41.302377765, -80.2600941079)","POINT (-80.2600941079 41.302377765)"
