"filer_identification_number","election_year","election_cycle","amended_report_indicator","termination_indicator","filer_type","filer_name","office","district","party","filer_address_1","filer_address_2","filer_city","filer_state","filer_zip_code","county","phone_number","beginning_balance","monetary","in_kind","filer_location_1","filer_location_2"
"2002172","2017","2","N","N","2","DEMOCRACY FUND                                              ",,,,"2213 IONOFF RD                ",,"HARRISBURG       ","PA","17110-0000",,,"29118.70","0.00","0.00","2213 IONOFF RD
HARRISBURG, PA 17110-0000
(40.31018, -76.851476)","
HARRISBURG, PA 17110-0000
(40.311716, -76.878176)"
"9200364","2017","1","N","N","2","GEICO NEW YORK PAC                                          ",,,,"ONE GEICO PLAZA               ",,"WASHINGTON       ","DC","20076-0000",,,"10122.96","692.00","0.00","ONE GEICO PLAZA
WASHINGTON, DC 20076-0000","
WASHINGTON, DC 20076-0000
(38.892062, -77.019912)"
"9000028","2017","2","N","N","2","THE HERSHEY COMPANY POLITICAL ACTION COMMITTEE (HCPAC)",,,,"100 CRYSTAL A DR.",,"HERSHEY","PA","170330000",,,"57435.67","567.00","0.00","100 CRYSTAL A DR.
HERSHEY, PA 170330000
(40.30248, -76.649407)","
HERSHEY, PA 170330000
(40.272209, -76.638229)"
"2008291","2017","2","N","N","2","FRANKLIN COUNTY REAGAN COALITION",,,,"P.O. BOX 240",,"MARION","PA","17235",,"7173603023","20574.24","50.00","0.00","P.O. BOX 240
MARION, PA 17235","
MARION, PA 17235
(39.858975, -77.700672)"
"9500250","2017","2","N","N","2","CARPENTERS&#39; LEG PROG OF GREATER PA                          ",,,,"650 RIDGE RD STE 200          ",,"PITTSBURGH       ","PA","15205-0000",,,"1531075.77","0.00","0.00","650 RIDGE RD STE 200
PITTSBURGH, PA 15205-0000
(40.427293, -80.134997)","
PITTSBURGH, PA 15205-0000
(40.43743, -80.09383)"
"8300112","2017","2","N","N","2","GREATER PGH CHAMBER OF COMMERCE                             ",,,,"11 STANWIX ST, 17TH FL        ",,"PITTSBURGH       ","PA","152221312",,,"42525.76","0.00","0.00","11 STANWIX ST, 17TH FL
PITTSBURGH, PA 152221312
(40.438731, -80.005647)","
PITTSBURGH, PA 152221312
(40.443909, -80.004159)"
"20160321","2017","1","N","N","2","TIMOTHY BARRY FOR COMMONWEALTH COURT COMMITTEE",,,"DEM","1103 EAST CARSON STREET",,"PITTSBURGH","PA","15203",,"4126647414","0.00","0.00","0.00","1103 EAST CARSON STREET
PITTSBURGH, PA 15203
(40.428741, -79.987381)","
PITTSBURGH, PA 15203
(40.425805, -79.976955)"
"2008112","2017","1","N","N","2","PEG PAC                                                     ",,,,"116 PINE ST #201              ",,"HARRISBURG       ","PA","171010000",,,"10966.44","0.00","0.00","116 PINE ST #201
HARRISBURG, PA 171010000
(40.26135, -76.885861)","
HARRISBURG, PA 171010000
(40.261892, -76.88291)"
"7900009","2017","2","Y","N","2","APSCUF/CAP(ASSN PA ST COL/UNIV FACL)                        ",,,,"319 N FRONT ST      ",,"HARRISBURG       ","PA","17101-",,,"134870.46","10922.14","0.00","319 N FRONT ST
HARRISBURG, PA 17101-
(40.261434, -76.88733)","
HARRISBURG, PA 17101-
(40.261892, -76.88291)"
"9600239","2017","2","N","N","2","JPF PAC",,,,"1801 MARKET STREET","SUITE 1100","PHILADELPHIA","PA","19103",,"2158938716","5274.93","0.00","0.00","1801 MARKET STREET
PHILADELPHIA, PA 19103
(39.953216, -75.170271)","SUITE 1100
PHILADELPHIA, PA 19103"
"2011176","2017","1","N","N","2","KSMRS PAC",,,,"P.O. BOX 3037",,"BLUE BELL","PA","19422",,"6109412574","2100.00","0.00","0.00","P.O. BOX 3037
BLUE BELL, PA 19422","
BLUE BELL, PA 19422
(40.158222, -75.280639)"
"20160318","2017","2","N","N","2","FRIENDS OF CHUCK HOBBS",,,,"2222 WEST MARKET ST",,"YORK","PA","17404",,"7175752019","786.76","60.00","0.00","2222 WEST MARKET ST
YORK, PA 17404
(39.951682, -76.774093)","
YORK, PA 17404
(39.988863, -76.765262)"
"8600333","2017","2","N","N","2","MT. LEBANON DEMOCRATIC COMMITTEE C/O GEOFFREY R. HURD, TREASURER",,,,"384 TAMPA AVE.",,"PITTSBURGH","PA","15228",,"4125634931","10715.71","1870.00","367.00","384 TAMPA AVE.
PITTSBURGH, PA 15228
(40.374387, -80.034112)","
PITTSBURGH, PA 15228
(40.371482, -80.044854)"
"20150083","2017","2","N","N","2","TOM REILLY FOR JUDGE",,,"R/D","C/O 418 GRANT DRIVE",,"YORK","PA","17406",,"7177472664","159.33","0.00","0.98","C/O 418 GRANT DRIVE
YORK, PA 17406","
YORK, PA 17406
(40.011324, -76.652317)"
"20170068","2017","1","N","N","2","KUNSELMAN 2017",,,"DEM","640 FOURTH STREET",,"BEAVER","PA","15009",,"7247755200","0.00","50.00","0.00","640 FOURTH STREET
BEAVER, PA 15009
(40.696879, -80.306459)","
BEAVER, PA 15009
(40.699798, -80.348943)"
"20140235","2017","1","N","N","2","PA POLICY PAC",,,,"112 WALNUT STREET",,"HARRISBURG","PA","17101",,"7172346970","1002.00","0.00","0.00","112 WALNUT STREET
HARRISBURG, PA 17101
(40.259711, -76.883966)","
HARRISBURG, PA 17101
(40.261892, -76.88291)"
"20160255","2017","1","N","N","2","SPIRIT OF 1776",,,,"3031A WALTON ROAD",,"PLYMOUTH MEETING","PA","19462-",,,"79100.00","0.00","0.00","3031A WALTON ROAD
PLYMOUTH MEETING, PA 19462-
(40.129454, -75.2809)","
PLYMOUTH MEETING, PA 19462-
(40.115991, -75.288589)"
"8800057","2017","2","N","N","2","SHEETZPAC",,,,"C/O TREAS: SHEETZ, STANTON R.","5700 SIXTH AVE","ALTOONA","PA","166020000",,"8149463611","27193.00","937.00","0.00","C/O TREAS: SHEETZ, STANTON R.
ALTOONA, PA 166020000","5700 SIXTH AVE
ALTOONA, PA 166020000
(40.472938, -78.424493)"
"2001113","2017","1","N","N","2","MCNEES PAC",,,,"100 PINE STREET","P.O. BOX 1166","HARRISBURG","PA","171081166",,"7172375307","293927.63","0.00","0.00","100 PINE STREET
HARRISBURG, PA 171081166
(40.261073, -76.886185)","P.O. BOX 1166
HARRISBURG, PA 171081166"
"20150164","2017","2","N","N","2","PPMA PAC",,,,"116 PINE ST 5TH FL",,"HARRISBURG","PA","17101-",,,"162.11","0.00","0.00","116 PINE ST 5TH FL
HARRISBURG, PA 17101-
(40.26135, -76.885861)","
HARRISBURG, PA 17101-
(40.261892, -76.88291)"
"7900368","2017","1","N","N","2","PA PODIATRIC MEDICAL ASSOC                                  ",,,,"757 POPLAR CHURCH RD          ",,"CAMP HILL        ","PA","17011-0000",,,"56507.12","0.00","0.00","757 POPLAR CHURCH RD
CAMP HILL, PA 17011-0000
(40.257965, -76.919468)","
CAMP HILL, PA 17011-0000
(40.237039, -76.930733)"
"2003195","2017","1","N","N","2","BON-TON PAC                                                 ",,,,"2801 E MARKET ST              ",,"YORK             ","PA","17402-2406",,,"8816.50","0.00","0.00","2801 E MARKET ST
YORK, PA 17402-2406
(39.975306, -76.673255)","
YORK, PA 17402-2406
(39.961912, -76.665063)"
"2017C0225","2017","2","N","N","1","STELLA TSAI","CPJ","1","DEM","8407 ARDLEIGH ST",,"PHILADELPHIA","PA","19118",,"2155201828","0.00","0.00","0.00","8407 ARDLEIGH ST
PHILADELPHIA, PA 19118
(40.076263, -75.204375)","
PHILADELPHIA, PA 19118
(40.073321, -75.209942)"
"20140239","2017","2","N","N","2","TREDYFFRIN TOWNSHIP REPUBLICAN COMMITTEE",,,,"468 MAYNARD DRIVE",,"WAYNE","PA","19087",,"4844107432","2148.47","0.00","0.00","468 MAYNARD DRIVE
WAYNE, PA 19087
(40.062627, -75.400192)","
WAYNE, PA 19087
(40.06181, -75.401557)"
"2017C0094","2017","2","N","N","1","JUDGE JULIA MUNLEY","CPJ","45","DEM","434 LACKAWANNA AVENUE",,"SCRANTON","PA","18503",,,"-6600.00","0.00","0.00","434 LACKAWANNA AVENUE
SCRANTON, PA 18503
(41.40689, -75.665217)","
SCRANTON, PA 18503
(41.410233, -75.665782)"
"2001113","2017","2","N","N","2","MCNEES PAC",,,,"100 PINE STREET","P.O. BOX 1166","HARRISBURG","PA","171081166",,,"252615.63","0.00","0.00","100 PINE STREET
HARRISBURG, PA 171081166
(40.261073, -76.886185)","P.O. BOX 1166
HARRISBURG, PA 171081166"
"2009355","2017","1","Y","N","2","M&T Bank and Wilmington Trust Political Action Committee",,,,"465 Main Street","Suite 500","Buffalo","NY","14203",,"0","145811.92","793.50","0.00","465 Main Street
Buffalo, NY 14203
(42.88655, -78.87409)","Suite 500
Buffalo, NY 14203"
"2007159","2017","1","N","N","2","RETTEW PAC                                                  ",,,,"3020 COLUMBIA AVE             ",,"LANCASTER        ","PA","17603-0000",,,"11822.08","0.00","0.00","3020 COLUMBIA AVE
LANCASTER, PA 17603-0000
(40.041394, -76.388396)","
LANCASTER, PA 17603-0000
(40.02461, -76.342387)"
"20150277","2017","1","N","N","2","BURRELL, GEORGE R",,,,"1650 MARKET STREET","46TH FLOOR","PHILADELPHIA","PA","19103-",,,"0.00","0.00","0.00","1650 MARKET STREET
PHILADELPHIA, PA 19103-
(39.952967, -75.168186)","46TH FLOOR
PHILADELPHIA, PA 19103-"
"8000631","2017","1","N","N","2","TIOGA COUNTY DEMOCRATIC PARTY C/O TREASURER, ROBT H. WOOLEY",,,,"29 E. MAIN ST",,"MANSFIELD","PA","16933",,"5706622525","844.69","2.00","0.00","29 E. MAIN ST
MANSFIELD, PA 16933
(41.804383, -77.076684)","
MANSFIELD, PA 16933
(41.81831, -77.05275)"
"20160212","2017","1","Y","N","2","PHILADELPHIA GRAND RENEWAL FUND",,,,"PO BOX 271",,"PHILADELPHIA","PA","19105-",,,"2248.33","0.00","0.00","PO BOX 271
PHILADELPHIA, PA 19105-","
PHILADELPHIA, PA 19105-
(39.951061, -75.16562)"
"7900188","2017","1","N","N","2","COAL MINERS PAC (UTD MINE WRKRS OF AMER)                    ",,,,"18354 QUANTICO GATEWAY DR, STE 200",,"TRIANGLE","VA","22172-",,,"342455.30","3080.00","0.00","18354 QUANTICO GATEWAY DR, STE 200
TRIANGLE, VA 22172-
(38.554345, -77.335924)","
TRIANGLE, VA 22172-
(38.553461, -77.343698)"
"7900298","2017","1","N","N","2","POLITICAL INFORMATION COMMITTEE OF CPAS (PIC-CPA)",,,,"500 N 3RD STREET","SUITE 600-A","HARRISBURG","PA","17101",,"7177617210","88390.58","150.00","0.00","500 N 3RD STREET
HARRISBURG, PA 17101
(40.264109, -76.885065)","SUITE 600-A
HARRISBURG, PA 17101"
"2010123","2017","2","N","N","2","PAFT COPE",,,,"COOPERS CO-OP BUILDING EAST STREET",,"PITTSTON","PA","18640",,"5704982567","22712.14","1802.50","0.00","COOPERS CO-OP BUILDING EAST STREET
PITTSTON, PA 18640","
PITTSTON, PA 18640
(41.312748, -75.767417)"
"8600183","2017","2","N","N","2","PITTSBURGH FIRE FIGHTERS LOCAL #1 PAC FUND",,,,"120 FLOWERS AVE.",,"PITTSBURGH","PA","15207",,"2242109","37860.05","6693.00","0.00","120 FLOWERS AVE.
PITTSBURGH, PA 15207
(40.410116, -79.943458)","
PITTSBURGH, PA 15207
(40.398899, -79.933037)"
"8600398","2017","2","N","N","2","SHEET METAL WORKERS LOCAL 12",,,,"1200 GULF LAB ROAD",,"PITTSBURGH","PA","15238",,"4128285300","3057.92","1658.59","0.00","1200 GULF LAB ROAD
PITTSBURGH, PA 15238
(40.541113, -79.836021)","
PITTSBURGH, PA 15238
(40.528917, -79.876085)"
"2006456","2017","1","N","N","2","DONATUCCI 2015 COMMITTEE",,,,"1504 S. BROAD STREET",,"PHILADELPHIA","PA","191464856",,"2156369905","-3370.88","0.00","0.00","1504 S. BROAD STREET
PHILADELPHIA, PA 191464856
(39.931515, -75.168159)","
PHILADELPHIA, PA 191464856
(39.931083, -75.168287)"
"9400274","2017","1","N","N","2","PLANNED PARENTHOOD PA INC                                   ",,,,"1514 N 2ND STREET FL          ",,"HARRISBURG       ","PA","17102-2505",,,"55747.50","5055.35","0.00","1514 N 2ND STREET FL
HARRISBURG, PA 17102-2505
(40.271098, -76.893334)","
HARRISBURG, PA 17102-2505
(40.271039, -76.893095)"
"8600216","2017","2","N","N","3","PHILA PAC",,,,"C/O TREAS: THOMAS P FLYNN","200 S. BROAD ST STE 850","PHILADELPHIA","PA","191020000",,"2157356660","-844.42","0.00","0.00","C/O TREAS: THOMAS P FLYNN
PHILADELPHIA, PA 191020000","200 S. BROAD ST STE 850
PHILADELPHIA, PA 191020000
(39.949017, -75.164344)"
"2001231","2017","1","N","N","2","PENN NAT INS/INSERVCO INS SERV PAC                          ",,,,"TWO NORTH SECOND ST           ",,"HARRISBURG       ","PA","17101-0000",,,"48753.12","0.00","0.00","TWO NORTH SECOND ST
HARRISBURG, PA 17101-0000","
HARRISBURG, PA 17101-0000
(40.261892, -76.88291)"
"8200336","2017","1","N","N","2","Wawa Inc PAC",,,,"c/o Wipfli LLP,","2 W. Baltimore Ave. Suite 210","Media","PA","19063",,"6105653930","35970.47","472.66","0.00","c/o Wipfli LLP,
Media, PA 19063","2 W. Baltimore Ave. Suite 210
Media, PA 19063
(39.916887, -75.389932)"
"8600109","2017","1","N","N","2","BIKERS PAC BIKEPAC C/O CAROL UMBENHAUER TREASURER",,,,"PO BOX 564",,"MECHANICSBURG","PA","17055",,"7179320591","56322.58","33169.23","0.00","PO BOX 564
MECHANICSBURG, PA 17055","
MECHANICSBURG, PA 17055
(40.183843, -76.993353)"
"20120062","2017","1","N","N","2","NORTHWEST GOOD GOVERNMENT PAC",,,,"230 WEST 6TH STREET",,"ERIE","PA","165071319",,"8144550370","0.00","0.00","0.00","230 WEST 6TH STREET
ERIE, PA 165071319
(42.127628, -80.090134)","
ERIE, PA 165071319
(42.127621, -80.090175)"
"2017C0138","2017","2","N","N","2","THOMAS A. KAUFFMAN FOR JUDGE COMMITTEE",,,"REP","PO BOX 1095",,"INDIANA","PA","15701",,"7248405600","0.00","80.00","0.00","PO BOX 1095
INDIANA, PA 15701","
INDIANA, PA 15701
(40.626988, -79.157808)"
"20160197","2017","2","N","N","2","FRIENDS OF NOAH MARLIER",,,,"506 WEST HEATHER RD.",,"ORELAND","PA","19075",,"2158155706","1390.42","0.00","0.00","506 WEST HEATHER RD.
ORELAND, PA 19075
(40.106831, -75.183884)","
ORELAND, PA 19075
(40.113127, -75.187909)"
"2000115","2017","1","N","N","2","Friends of Senator Don White",,,,"25 Maidstone Drive",,"Indiana","PA","15701",,"7244655001","60185.28","0.00","0.00","25 Maidstone Drive
Indiana, PA 15701
(40.637934, -79.136822)","
Indiana, PA 15701
(40.626988, -79.157808)"
"7900408","2017","2","N","N","2","PAMIC PAC                                                   ",,,,"1017 MUMMA RD STE 103         ",,"WORMLEYSBURG     ","PA","170430000",,,"40378.49","1170.00","0.00","1017 MUMMA RD STE 103
WORMLEYSBURG, PA 170430000
(40.257541, -76.910251)","
WORMLEYSBURG, PA 170430000
(40.247326, -76.900007)"
"8600217","2017","1","N","N","2","Q PAC",,,,"C/O TREAS: ARTHUR D MARTINUCCI","2222 WEST GRANDVIEW BLVD","ERIE","PA","165060000",,"8148332222","10730.48","0.00","0.00","C/O TREAS: ARTHUR D MARTINUCCI
ERIE, PA 165060000","2222 WEST GRANDVIEW BLVD
ERIE, PA 165060000
(42.076925, -80.113038)"
"9300101","2017","1","N","N","2","The Pilots' Association for the Bay & River Delaware PAC",,,"OTH","PO BOX 15441",,"Washington","DC","20003",,,"90617.90","50.00","0.00","PO BOX 15441
Washington, DC 20003","
Washington, DC 20003
(38.882266, -76.993886)"
"20140260","2017","2","N","N","2","EMERGE USA PA",,,,"591 FONT ROAD",,"DOWNINGTOWN","PA","19335",,"6153745995","3084.08","0.00","0.00","591 FONT ROAD
DOWNINGTOWN, PA 19335
(40.104602, -75.707809)","
DOWNINGTOWN, PA 19335
(40.022981, -75.719561)"
"20120182","2017","1","N","N","2","FRIENDS OF SEAN KILKENNY",,,"DEM","715 WASHINGTON LANE",,"JENKINTOWN","PA","19046",,"2152902436","5668.60","940.00","0.00","715 WASHINGTON LANE
JENKINTOWN, PA 19046
(40.095727, -75.122331)","
JENKINTOWN, PA 19046
(40.100158, -75.107926)"
"9200410","2017","1","N","N","2","LABOR PAC AFL-CIO                                           ",,,,"600 N 2ND ST         ",,"HARRISBURG       ","PA","17101-",,,"53190.74","0.00","0.00","600 N 2ND ST
HARRISBURG, PA 17101-
(40.263726, -76.887818)","
HARRISBURG, PA 17101-
(40.261892, -76.88291)"
"9200383","2017","1","N","N","2","PUGLIESE PAC                                                ",,,,"2205 STRAWBERRY SQUARE        ",,"HARRISBURG       ","PA","17101-0000",,,"7965.08","0.00","0.00","2205 STRAWBERRY SQUARE
HARRISBURG, PA 17101-0000","
HARRISBURG, PA 17101-0000
(40.261892, -76.88291)"
"9800090","2017","1","N","N","3","SRW & A PAC",,,,"C/O TREAS: THOMAS P FLYNN","200 S BROAD ST STE 850","PHILADELPHIA","PA","191020000",,"2157356660","795.19","0.00","0.00","C/O TREAS: THOMAS P FLYNN
PHILADELPHIA, PA 191020000","200 S BROAD ST STE 850
PHILADELPHIA, PA 191020000
(39.949017, -75.164344)"
"8500315","2017","2","N","N","2","MICHAEL BAKER INTERNATIONAL HOLDCO COMPANY POLITICAL ACTION COMMITTEE (MICHAEL BAKER INTERNATIONAL PAC)",,,,"AIRSIDE BUSINESS PARK","100 AIRSIDE DRIVE","MOON TOWNSHIP","PA","15108",,,"58154.75","0.00","0.00","AIRSIDE BUSINESS PARK
MOON TOWNSHIP, PA 15108","100 AIRSIDE DRIVE
MOON TOWNSHIP, PA 15108
(40.499223, -80.219312)"
"9100157","2017","1","N","N","2","EAT'N PARK PAC",,,,"285 EAST WATERFRONT DRIVE",,"HOMESTEAD","PA","15120",,"4124612000","15316.66","0.00","0.00","285 EAST WATERFRONT DRIVE
HOMESTEAD, PA 15120
(40.411332, -79.913262)","
HOMESTEAD, PA 15120
(40.395522, -79.904741)"
"2009346","2017","2","N","N","2","LOWER PROVIDENCE REPUBLICAN COMMITTEE",,,,"P.O. BOX 2054",,"AUDUBON","PA","194079998",,"6105645661","2287.79","0.00","0.00","P.O. BOX 2054
AUDUBON, PA 194079998","
AUDUBON, PA 194079998
(40.128518, -75.437531)"
"20160215","2017","2","N","N","3","MICHAEL BARLEY",,,,"7 GOLD FINCH DR",,"PALMYRA","PA","17078",,"7175766733","0.00","0.00","0.00","7 GOLD FINCH DR
PALMYRA, PA 17078
(40.278232, -76.599133)","
PALMYRA, PA 17078
(40.293404, -76.585434)"
"20120182","2017","2","N","N","2","FRIENDS OF SEAN KILKENNY",,,"DEM","715 WASHINGTON LANE",,"JENKINTOWN","PA","19046",,"2152902936","16171.43","0.00","0.00","715 WASHINGTON LANE
JENKINTOWN, PA 19046
(40.095727, -75.122331)","
JENKINTOWN, PA 19046
(40.100158, -75.107926)"
"20160335","2017","2","N","N","2","MANN FOR JUDGE COMMITTEE",,,,"P.O. BOX 149",,"LEWISBERRY","PA","173390149",,"7172496333","1405.00","160.00","26.95","P.O. BOX 149
LEWISBERRY, PA 173390149","
LEWISBERRY, PA 173390149
(40.139737, -76.876132)"
"7900160","2017","1","N","N","2","LOCAL 0211 TEAMSTERS DRIVE FUN",,,,"C/O TREAS: JOSEPH J. BARBANO","625 STANWIX ST SUITE 1903","PITTSBURGH","PA","152220000",,"4122762373","31150.69","0.00","0.00","C/O TREAS: JOSEPH J. BARBANO
PITTSBURGH, PA 152220000","625 STANWIX ST SUITE 1903
PITTSBURGH, PA 152220000
(40.442969, -80.004433)"
"20170062","2017","2","N","N","2","RULLO FOR JUDGE",,,"D/R","C/O BRUCE E. SHIPLEY","326 WHITETAIL ROAD","SOMERSET","PA","15501",,"8144439257","0.00","50.00","0.00","C/O BRUCE E. SHIPLEY
SOMERSET, PA 15501","326 WHITETAIL ROAD
SOMERSET, PA 15501
(40.028371, -79.12364)"
"9100189","2017","1","N","N","2","LABORERS DISTRICT COUNCIL PAC",,,,"665 N BROAD STREET","5TH FLOOR","PHILADELPHIA","PA","19123",,,"378553.13","320343.78","0.00","665 N BROAD STREET
PHILADELPHIA, PA 19123
(39.965473, -75.160692)","5TH FLOOR
PHILADELPHIA, PA 19123"
"20170139","2017","2","N","N","2","LAWRENCE J. BOZZELLI",,,"DEM","323 CATHARINE STREET",,"PHILADELPHIA","PA","19147",,"2672517822","0.00","0.00","0.00","323 CATHARINE STREET
PHILADELPHIA, PA 19147
(39.938157, -75.149575)","
PHILADELPHIA, PA 19147
(39.936521, -75.15489)"
"2002064","2017","1","N","N","2","GEISINGER HEALTH PAC INC                                    ",,,,"409 N 2ND ST, STE 500",,"HARRISBURG       ","PA","17101-1357",,,"1405.24","0.00","0.00","409 N 2ND ST, STE 500
HARRISBURG, PA 17101-1357
(40.262648, -76.886332)","
HARRISBURG, PA 17101-1357
(40.263239, -76.886095)"
"8100158","2017","2","N","N","2","UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION ACTIVE BALLOT CLUB",,,,"1775 K STREET, NW",,"WASHINGTON","DC","20006",,,"3955230.13","0.00","0.00","1775 K STREET, NW
WASHINGTON, DC 20006
(38.902657, -77.041293)","
WASHINGTON, DC 20006
(38.897154, -77.040728)"
"7900397","2017","1","N","N","2","PADPAC",,,,"3501 NORTH FRONT ST",,"HARRISBURG","PA","17110",,"7172345941","2539.15","405.00","0.00","3501 NORTH FRONT ST
HARRISBURG, PA 17110
(40.304825, -76.902167)","
HARRISBURG, PA 17110
(40.311716, -76.878176)"
"9500148","2017","1","N","N","2","TC PAC  (TRUMBULL CORP)                                     ",,,,"225 NORTH SHORE DR         ",,"PITTSBURGH","PA","15212-",,,"4372.02","0.00","0.00","225 NORTH SHORE DR
PITTSBURGH, PA 15212-
(40.446516, -80.008039)","
PITTSBURGH, PA 15212-
(40.467325, -80.010493)"
"2017C0079","2017","2","N","N","1","LEONARD S. DEUTCHMAN","CPJ","1","DEM","511 W GRAVERS LN",,"PHILADELPHIA","PA","19118",,"2152425335","0.00","0.00","0.00","511 W GRAVERS LN
PHILADELPHIA, PA 19118
(40.068394, -75.211599)","
PHILADELPHIA, PA 19118
(40.073321, -75.209942)"
"2006327","2017","2","Y","N","2","W.E.S.T.R.U.M. PAC",,,,"1300 VIRGINIA DRIVE","SUITE 215","FT WASHINGTON","PA","19034",,"2152832190","1000.40","0.00","0.00","1300 VIRGINIA DRIVE
FT WASHINGTON, PA 19034
(40.140592, -75.17092)","SUITE 215
FT WASHINGTON, PA 19034"
"20140305","2017","2","N","N","2","RIDLEY TOWNSHIP REPUBLICAN FINANCE COMMITTEE",,,,"520 MACDADE BOULEVARD",,"MILMONT PARK","PA","19033",,"6103067608","471076.11","0.00","0.00","520 MACDADE BOULEVARD
MILMONT PARK, PA 19033
(39.890105, -75.325113)","
MILMONT PARK, PA 19033
(39.890753, -75.328392)"
"9600310","2017","2","N","N","2","HEALTH PARTNERS PLANS, PAC",,,,"901 MARKET STREET","SUITE 500","PHILADELPHIA","PA","19107",,"2159914142","54509.34","579.39","0.00","901 MARKET STREET
PHILADELPHIA, PA 19107
(39.951361, -75.155398)","SUITE 500
PHILADELPHIA, PA 19107"
"20170178","2017","2","N","N","2","PENNSYLVANIANS FOR QUALIFIED JUDGES",,,,"112 STATE STREET",,,"PA","17101",,"7175148632","0.00","0.00","0.00","112 STATE STREET
, PA 17101
(40.262694, -76.888105)","
, PA 17101
(40.261892, -76.88291)"
"8700080","2017","2","N","N","2","TIMONEY KNOX, LLP PAC",,,,"400 MARYLAND DRIVE",,"FORT WASHINGTON","PA","19034",,"2155402656","52.68","0.00","0.00","400 MARYLAND DRIVE
FORT WASHINGTON, PA 19034
(40.139906, -75.197371)","
FORT WASHINGTON, PA 19034
(40.135618, -75.204534)"
