"layername","the_geom","name","address","city","state","zip","phonenumber","latitude","longitude","directions","more_info","sthealthcntr_fax_number","child_care_provider_mpi_id","child_care_provider_mpi_location_id","child_care_provider_type","child_care_provider_facility_address_continued","child_care_providers_facility_state_fips_code","child_care_provider_facility_county","child_care_providers_facility_county_fips_code","child_care_providers_facility_fax","child_care_providers_facility_email","child_care_provider_responsible_person_first_name","child_care_provider_responsible_person_last_name","child_care_provider_responsible_person_title","child_care_provider_license_number","child_care_provider_license_issue_date","child_care_provider_license_expiration_date","child_care_provider_capacity","child_care_provider_elrc","child_care_provider_star_level","child_care_provider_star_level_effective_date","child_care_provider_negative_sanctions","child_care_provider_pa_pre_k_counts","child_care_provider_head_start_state_supplemental","child_care_provider_school_age_provider","child_care_provider_legal_entity_name","child_care_provider_legal_entity_address","child_care_provider_legal_entity_address_continued","child_care_provider_legal_entity_city","child_care_provider_legal_entity_state","child_care_provider_legal_entity_state_fips_code","child_care_provider_legal_entity_zip_code","child_care_provider_legal_entity_county","child_care_provider_legal_entity_county_fips","child_care_provider_legal_entity_location","education_aun","education_school","education_addressline2","edcuation_zipcodeextn","education_webaddress","education_grades","licensed_personal_care_home_object_id","licensed_personal_care_home_type_served","licensed_personal_care_home_total_capacity","licensed_personal_care_home_street_additional","licensed_personal_care_home_program_office","licensed_personal_care_home_accuracy","aging_address_2","aging_website","aging_county","aging_additional_information","aging_modified","aging_item_type","aging_path","elrc_county","elrc_additional_address","elrc_website","elrc_fax_number","dispensaries_object_id","dispensaries_facility_id","dispensaries_facility_url","dispensaries_geocoding_certainty","dispensaries_marijuana_available_beginning","dispensaries_available_on_10_04_19","dispensaries_open_on","nursing_object_id","nursing_facility_id_number","nursing_facility_url","nursing_county","nursing_cheif_executive_name","nursing_chief_executive_title","nursing_contact_name","nursing_contact_number","nursing_contact_email","drugtakebackbox_state_fips","drugtakebackbox_county","drugtakebackbox_hours_of_availability","drugtakebackbox_location_1","drugtakebackbox_latitude","drugtakebackbox_longitude","drugtakebackbox_attention","drugtakebackbox_grant_owned","drugtakebackbox_box_status","drugtakebackbox_status","ddap_county","ddap_longitude","ddap_latitude_"
"Child Care Provider","POINT (-76.018844 40.325496)","KAIULANI CHILD CARE","3836 PENN AVE","READING","Pennsylvania","19608","(484) 525-7006",,,"Get Directions (http://maps.apple.com/?daddr=40.325496,-76.018844(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102606377","1","Child Care Center",,"42","Berks","011",,"kaiulani.childcare@yahoo.com","LIZANIA","SOTO","OWNER","CER-00188895","2022-06-13T00:00:00.000","2023-06-13T00:00:00.000","89","Early Learning Resource Center for Region 13","STAR 2","2021-10-26T00:00:00.000","No","No","No","Yes","KAIULANI CHILD CARE INC","146 LUCINDA LN",,"READING","Pennsylvania","42","19610","Berks","011","POINT (-75.99708 40.34741)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.149462 40.302538)","Doylestown Hospital Childrens Village","595 W STATE ST","DOYLESTOWN","Pennsylvania","18901","(215) 345-2678",,,"Get Directions (http://maps.apple.com/?daddr=40.302538,-75.149462(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100125732","1","Child Care Center",,"42","Bucks","017","(215) 345-2053","childrensvillage@dh.org","TERI","WINDISCH","DIRECTOR","CER-00180679","2021-08-27T00:00:00.000","2022-08-27T00:00:00.000","65","Early Learning Resource Center for Region 16","STAR 4 - ACC","2021-12-11T00:00:00.000","No","No","No","Yes","DOYLESTOWN HOSPITAL","4259 W SWAMP RD","STE 204","DOYLESTOWN","Pennsylvania","42","18902","Bucks","017","POINT (-75.131115 40.32917)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-79.803195 40.462934)","GLORIA E PITTS FAMILY CHILD CARE HOME","1235 UNIVERSAL RD","PITTSBURGH","Pennsylvania","15235","(412) 758-4624",,,"Get Directions (http://maps.apple.com/?daddr=40.462934,-79.803195(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100108910","1","Family Child Care Home",,"42","Allegheny","003","(412) 704-7299","GEMPITTS@HOTMAIL.COM","GLORIA E","PITTS","PROVIDER","CER-00192608","2022-06-08T00:00:00.000","2023-06-08T00:00:00.000","6","Early Learning Resource Center for Region 5","STAR 1","2021-07-12T00:00:00.000","Yes","No","No","No","GLORIA E PITTS","1235 UNIVERSAL RD",,"PITTSBURGH","Pennsylvania","42","15235","Allegheny","003","POINT (-79.803195 40.462934)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-80.012844 40.454321)","YMCA OF GREATER PGH/ALLEGHENY YMCA","600 W NORTH AVE","PITTSBURGH","Pennsylvania","15212","(412) 573-4166",,,"Get Directions (http://maps.apple.com/?daddr=40.454321,-80.012844(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100133627","98","Child Care Center",,"42","Allegheny","003",,"dhslicensing@ymcapgh.org","Richard","Jewell","PRESIDENT AND CEO","CER-00195072","2022-08-11T00:00:00.000","2023-08-11T00:00:00.000","54","Early Learning Resource Center for Region 5","STAR 2","2021-11-12T00:00:00.000","Yes","No","No","Yes","YMCA of Greater Pittsburgh","680 ANDERSEN DR STE 10","680 Andersen Dr","PITTSBURGH","Pennsylvania","42","15220","Allegheny","003","POINT (-80.061796 40.42156)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.29565 39.945048)","SONSHINE CHRISTIAN ACADEMY","3601 GARRETT RD","DREXEL HILL","Pennsylvania","19026","(610) 623-8588",,,"Get Directions (http://maps.apple.com/?daddr=39.945048,-75.29565(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100311550","1","Child Care Center",,"42","Delaware","045","(610) 623-0081","MARGIE.SONSHINE@GMAIL.COM","MARGIE","SEBASTIANI","PRESIDENT","CER-00194270","2022-06-06T00:00:00.000","2023-06-06T00:00:00.000","132","Early Learning Resource Center for Region 15","STAR 4","2022-05-28T00:00:00.000","No","No","No","No","MISS MARGIES PEE WEE GYM INC","3601 GARRETT RD",,"DREXEL HILL","Pennsylvania","42","19026","Delaware","045","POINT (-75.29565 39.945048)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.180026 40.059036)","READY SET GROW LEARNING CENTER","451 E SLOCUM ST","PHILADELPHIA","Pennsylvania","19119","(215) 350-4929",,,"Get Directions (http://maps.apple.com/?daddr=40.059036,-75.180026(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103831393","1","Family Child Care Home",,"42","Philadelphia","101",,"RSGLEARNINGCENTER1@GMAIL.COM","LYNTRISHA","BRADLEY","OWNER","CER-00191247","2022-04-16T00:00:00.000","2023-04-16T00:00:00.000","6","Early Learning Resource Center for Region 18","STAR 4","2022-07-29T00:00:00.000","Yes","No","No","Yes","LYNTRISHA BRADLEY","451 E SLOCUM ST",,"PHILADELPHIA","Pennsylvania","42","19119","Philadelphia","101","POINT (-75.180026 40.059036)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-79.873275 40.456309)","Jones Daycare","2503 PARK HILL DR","PITTSBURGH","Pennsylvania","15221","(412) 303-6459",,,"Get Directions (http://maps.apple.com/?daddr=40.456309,-79.873275(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103165867","1","Group Child Care Home",,"42","Allegheny","003",,"BRENDAJONES960@GMAIL.COM","BRENDA","JONES","OWNER","CER-00181678","2021-09-22T00:00:00.000","2022-09-22T00:00:00.000","12","Early Learning Resource Center for Region 5","STAR 1","2019-10-23T00:00:00.000","No","No","No","Yes","Jones Daycare","2503 PARK HILL DR",,"PITTSBURGH","Pennsylvania","42","15221","Allegheny","003","POINT (-79.873275 40.456309)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.487402 40.59891)","DAVIS FAMILY DAY CARE","32 N FRANKLIN ST","ALLENTOWN","Pennsylvania","18102","(484) 358-5612",,,"Get Directions (http://maps.apple.com/?daddr=40.59891,-75.487402(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"104021932","1","Family Child Care Home",,"42","Lehigh","077",,"VERONICADAVISCLAUDIA@GMAIL.COM","CLAUDIA","DAVIS PEREZ","OWNER","CER-00193890","2022-06-30T00:00:00.000","2022-12-30T00:00:00.000","6","Early Learning Resource Center for Region 14","No STAR Level",,"Yes","No","No","No","CLAUDIA V DAVIS PEREZ","32 N FRANKLIN ST",,"ALLENTOWN","Pennsylvania","42","18102","Lehigh","077","POINT (-75.487402 40.59891)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-79.75238 40.451376)","LOVE LEARN AND PLAY CHILDCARE AND LEARNING CTR","610 BEATTY RD","MONROEVILLE","Pennsylvania","15146","(412) 646-4615",,,"Get Directions (http://maps.apple.com/?daddr=40.451376,-79.75238(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103061826","1","Child Care Center",,"42","Allegheny","003",,"llpchildcare@yahoo.com","TERRY","SMITH","OWNER","CER-00183957","2021-11-18T00:00:00.000","2022-11-18T00:00:00.000","278","Early Learning Resource Center for Region 5","STAR 1","2021-12-17T00:00:00.000","Yes","No","No","Yes","LOVE LEARN AND PLAY CHILDCARE AND LEARNING CTR","610 BEATTY RD",,"MONROEVILLE","Pennsylvania","42","15146","Allegheny","003","POINT (-79.75238 40.451376)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.167409 40.064853)","YOUNG BRIGHT MINDS DAYCARE AND LEARNING CENTER","1612 YERKES ST","PHILADELPHIA","Pennsylvania","19150","(215) 715-5012",,,"Get Directions (http://maps.apple.com/?daddr=40.064853,-75.167409(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103307739","1","Group Child Care Home",,"42","Philadelphia","101",,"youngbrightminds.dlc@gmail.com","DEBRA","RICE","OWNER","CER-00184351","2021-12-06T00:00:00.000","2022-12-06T00:00:00.000","10","Early Learning Resource Center for Region 18","STAR 4","2021-08-26T00:00:00.000","No","No","No","Yes","YOUNG BRIGHT MINDS DAYCARE AND LEARNING CENTER","1612 YERKES ST",,"PHILADELPHIA","Pennsylvania","42","19150","Philadelphia","101","POINT (-75.167409 40.064853)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.715013 39.819764)","HICKORY HILL NATURE SCHOOL","501 CHANDLER MILL RD","KENNETT SQUARE","Pennsylvania","19348","(202) 255-5736",,,"Get Directions (http://maps.apple.com/?daddr=39.819764,-75.715013(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103596426","1","Group Child Care Home",,"42","Chester","029",,"SGUMMEY@HICKORYHILLNATURESCHOOL.ORG","STACEY","GUMMEY","EXECUTIVE DIRECTOR","CER-00187587","2021-06-26T00:00:00.000","2022-06-26T00:00:00.000","12","Early Learning Resource Center for Region 19","STAR 1","2019-10-29T00:00:00.000","Yes","No","No","No","HICKORY HILL NATURE SCHOOL CORPORATION","651 HICKORY HILL RD",,"CHADDS FORD","Pennsylvania","42","19317","Chester","029","POINT (-75.636089 39.866875)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-77.057535 41.239024)","Eva Segraves Group Day Care Home","2238 W 4TH ST","WILLIAMSPORT","Pennsylvania","17701","(570) 326-5652",,,"Get Directions (http://maps.apple.com/?daddr=41.239024,-77.057535(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100273628","1","Group Child Care Home",,"42","Lycoming","081",,"evaseagraves@yahoo.com","Eva","Segraves","Owner","CER-00183918","2021-11-30T00:00:00.000","2022-11-30T00:00:00.000","12","Early Learning Resource Center for Region 7","STAR 1","2019-07-30T00:00:00.000","No","No","No","No","Eva Segraves","2238 W 4TH ST",,"WILLIAMSPORT","Pennsylvania","42","17701","Lycoming","081","POINT (-77.057535 41.239024)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.181426 40.054764)","GET ME STARTED","6656 CROWSON ST","PHILADELPHIA","Pennsylvania","19119","(215) 848-1387",,,"Get Directions (http://maps.apple.com/?daddr=40.054764,-75.181426(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103522950","1","Child Care Center",,"42","Philadelphia","101",,"GETMESTARTEDEDUCATIONALCENTER@YAHOO.COM","IDA","BRIDGES","OWNER","CER-00183189","2022-02-03T00:00:00.000","2023-02-03T00:00:00.000","28","Early Learning Resource Center for Region 18","STAR 1","2019-04-09T00:00:00.000","No","No","No","Yes","IDA BRIDGES","7269 CORNELIUS ST",,"PHILADELPHIA","Pennsylvania","42","19138","Philadelphia","101","POINT (-75.161602 40.059647)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-80.29735 42.038909)","YMCA Camp Sherwin","8600 W LAKE RD","LAKE CITY","Pennsylvania","16423","(814) 882-1010",,,"Get Directions (http://maps.apple.com/?daddr=42.038909,-80.29735(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100133510","12","Child Care Center",,"42","Erie","049",,"agriffith@ymcaerie.org","JILL","SIMMONS","VP OF Youth Development","CER-00185415","2021-10-12T00:00:00.000","2022-08-18T00:00:00.000","79","Early Learning Resource Center for Region 1","STAR 4","2021-12-14T00:00:00.000","Yes","No","No","Yes","YMCA OF GREATER ERIE","31 W 10TH ST",,"ERIE","Pennsylvania","42","16501","Erie","049","POINT (-80.083587 42.125158)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-76.869546 41.112852)","WEE ONES CHILDCARE AND PRESCHOOL","2665 SPRINGTOWN RD","WATSONTOWN","Pennsylvania","17777","(570) 538-5274",,,"Get Directions (http://maps.apple.com/?daddr=41.112852,-76.869546(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102910993","1","Child Care Center",,"42","Northumberland","097",,"weeonesccp@gmail.com","JESSICA ELIZABETH","MARTIN PENA","CO OWNERS","CER-00192064","2022-07-21T00:00:00.000","2023-07-21T00:00:00.000","49","Early Learning Resource Center for Region 8","STAR 2","2021-09-21T00:00:00.000","No","No","No","Yes","WEE ONES CHILDCARE AND PRESCHOOL","2665 SPRINGTOWN RD",,"WATSONTOWN","Pennsylvania","42","17777","Northumberland","097","POINT (-76.869546 41.112852)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-78.207597 40.981199)","GEORGIANA MYERS","157 SHADY ACRES LN STE 2","MORRISDALE","Pennsylvania","16858","(814) 592-2300",,,"Get Directions (http://maps.apple.com/?daddr=40.981199,-78.207597(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100265911","2","Group Child Care Home",,"42","Clearfield","033",,"georgianamyers74@comcast.net","GEORGIANA","MYERS","OWNER","CER-00178195","2021-07-07T00:00:00.000","2022-07-07T00:00:00.000","12","Early Learning Resource Center for Region 2","STAR 2","2022-01-27T00:00:00.000","No","No","No","Yes","GEORGIANA MYERS","157 SHADY ACRES LN",,"MORRISDALE","Pennsylvania","42","16858","Clearfield","033","POINT (-78.207597 40.981199)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-80.317548 40.635014)","CHILDRENS CHOICE DAY CARE CENTER","154 PLEASANT DR REAR","ALIQUIPPA","Pennsylvania","15001","(724) 375-0900",,,"Get Directions (http://maps.apple.com/?daddr=40.635014,-80.317548(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100463829","1","Child Care Center",,"42","Beaver","007",,"jmos26@msn.com","JILL","STAMOS","DIRECTOR AND OWNER","CER-00184795","2022-02-06T00:00:00.000","2023-02-06T00:00:00.000","46","Early Learning Resource Center for Region 3","STAR 1","2019-07-08T00:00:00.000","No","No","No","Yes","JILL M STAMOS","100 TRILLIUM WAY",,"MONACA","Pennsylvania","42","15061","Beaver","007","POINT (-80.361367 40.643724)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.050222 40.167511)","CHILDREN OF AMERICA SOUTHAMPTON LLC","345 KNOWLES AVE","SOUTHAMPTON","Pennsylvania","18966","(215) 322-1326",,,"Get Directions (http://maps.apple.com/?daddr=40.167511,-75.050222(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102310140","1","Child Care Center",,"42","Bucks","017",,,"JIM","PERRETTY","CEO CHAIRMAN OF THE BOARD","CER-00193299","2022-06-24T00:00:00.000","2023-06-24T00:00:00.000","163","Early Learning Resource Center for Region 16","STAR 4","2021-08-02T00:00:00.000","No","No","No","Yes","CHILDREN OF AMERICA","5300 W ATLANTIC AVE","SUITE 700","DELRAY BEACH","Florida","12","33484","Outside Of Pennsylvania",,"POINT (-80.127028 26.457745)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-79.617117 40.331985)","BRIGHTSIDE ACADEMY","320 N 7TH ST","JEANNETTE","Pennsylvania","15644","(724) 523-2861",,,"Get Directions (http://maps.apple.com/?daddr=40.331985,-79.617117(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103603600","9","Child Care Center",,"42","Westmoreland","129",,"jeannette@brightsideacademy.com","Ray","Wojtowicz","CFO","CER-00182042","2021-10-12T00:00:00.000","2022-10-12T00:00:00.000","147","Early Learning Resource Center for Region 4","STAR 4","2021-11-06T00:00:00.000","No","Yes","No","Yes","Brightside Academy Pittsburgh LLC","707 GRANT ST",,"PITTSBURGH","Pennsylvania","42","15219","Allegheny","003","POINT (-79.994911 40.442237)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.228254 39.937797)","CHILDREN SPACE LEARNING ACADEMY LLC","5665 SPRINGFIELD AVE","PHILADELPHIA","Pennsylvania","19143","(215) 724-2500",,,"Get Directions (http://maps.apple.com/?daddr=39.937797,-75.228254(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102901985","1","Child Care Center",,"42","Philadelphia","101",,"LEAH2660@GMAIL.COM","MARSHA","SELDON","OWNER","CER-00190910","2021-11-08T00:00:00.000","2022-11-08T00:00:00.000","43","Early Learning Resource Center for Region 18","STAR 2","2022-05-25T00:00:00.000","Yes","No","No","Yes","CHILDREN SPACE LEARNING ACADEMY LLC","5665 SPRINGFIELD AVE",,"PHILADELPHIA","Pennsylvania","42","19143","Philadelphia","101","POINT (-75.228254 39.937797)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.153074 40.39214)","KIDDIE ACADEMY OF PLUMSTEADVILLE","6190 KELLERS CHURCH RD","PLUMSTEADVILLE","Pennsylvania","18949","(215) 766-1767",,,"Get Directions (http://maps.apple.com/?daddr=40.39214,-75.153074(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"104024872","1","Child Care Center",,"42","Bucks","017",,"KIDDIEACADEMYOPS@GMAIL.COM","JANEL","WORK","OWNER","CER-00194310","2022-05-26T00:00:00.000","2023-05-26T00:00:00.000","190","Early Learning Resource Center for Region 16","No STAR Level",,"No","No","No","No","BROG LEARNING SERVICES LLC","623 WATERFALL WAY",,"PHOENIXVILLE","Pennsylvania","42","19460","Chester","029","POINT (-75.561099 40.14232)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-76.308797 40.023856)","MARIELA CRUZ RODRIGUEZ","835 MARJORY TER","LANCASTER","Pennsylvania","17603","(717) 327-1934",,,"Get Directions (http://maps.apple.com/?daddr=40.023856,-76.308797(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103488278","1","Family Child Care Home",,"42","Lancaster","071",,"MARIELA.JULITO@GMAIL.COM","MARIELA","CRUZ RODRIGUEZ","OWNER","CER-00183324","2021-12-05T00:00:00.000","2022-12-05T00:00:00.000","6","Early Learning Resource Center for Region 10","STAR 1","2018-12-11T00:00:00.000","Yes","No","No","Yes","MARIELA CRUZ RODRIGUEZ","835 MARJORY TER",,"LANCASTER","Pennsylvania","42","17603","Lancaster","071","POINT (-76.308797 40.023856)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.33075 40.299858)","NORTH PENN YMCA-WEST BROAD ST ELEMENTARY SCHOOL","342 W BROAD ST","SOUDERTON","Pennsylvania","18964","(215) 723-3569",,,"Get Directions (http://maps.apple.com/?daddr=40.299858,-75.33075(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100126417","11","Child Care Center",,"42","Montgomery","091",,"nanciem@northpennymca.org","Nancie","DeCoursey","Business Operation Director","CER-00184026","2022-01-30T00:00:00.000","2023-01-30T00:00:00.000","76","Early Learning Resource Center for Region 17","STAR 1","2019-06-03T00:00:00.000","No","No","No","Yes","NORTH PENN YMCA","311 ALUMNI AVE",,"HARLEYSVILLE","Pennsylvania","42","19438","Montgomery","091","POINT (-75.387062 40.27821)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-76.306837 40.032889)","KIDS CORNER LEARNING CENTER LLC","302 S PRINCE ST","LANCASTER","Pennsylvania","17603","(717) 330-5591",,,"Get Directions (http://maps.apple.com/?daddr=40.032889,-76.306837(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103871890","1","Child Care Center",,"42","Lancaster","071",,"KIDSCORNERLEARNING302@GMAIL.COM","LUIS","ARAUZ","OWNER","CER-00194434","2022-09-02T00:00:00.000","2023-09-02T00:00:00.000","26","Early Learning Resource Center for Region 10","STAR 1","2021-09-24T00:00:00.000","Yes","No","No","Yes","KIDS CORNER LEARNING CENTER LLC","302 S PRINCE ST",,"LANCASTER","Pennsylvania","42","17603","Lancaster","071","POINT (-76.306837 40.032889)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-78.629404 41.996164)","THE NEIGHBOURS KIDS","595 SEAWARD AVE","BRADFORD","Pennsylvania","16701","(814) 368-4137",,,"Get Directions (http://maps.apple.com/?daddr=41.996164,-78.629404(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102199600","1","Group Child Care Home",,"42","Mckean","083",,"JDNEIGHBOUR@GMAIL.COM","JILL","NEIGHBOUR","SOLE PROPRIETOR","CER-00180695","2021-09-18T00:00:00.000","2022-09-18T00:00:00.000","12","Early Learning Resource Center for Region 2","STAR 2","2021-10-24T00:00:00.000","No","No","No","No","JILL NEIGHBOUR","595 SEAWARD AVE",,"BRADFORD","Pennsylvania","42","16701","Mckean","083","POINT (-78.629404 41.996164)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.166067 39.941148)","AVENUE OF THE ARTS KINDERCARE","777 S BROAD ST","PHILADELPHIA","Pennsylvania","19147","(215) 545-0506",,,"Get Directions (http://maps.apple.com/?daddr=39.941148,-75.166067(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103475725","85","Child Care Center",,"42","Philadelphia","101",,"SHANEKA.MADDEN@KINDERCARE.COM","Andrea","Osman","Regional Director","CER-00191782","2022-06-17T00:00:00.000","2023-06-17T00:00:00.000","98","Early Learning Resource Center for Region 18","STAR 1","2021-03-09T00:00:00.000","No","No","No","No","KUEHG Corp","700 COMMERCE DR",,"CORAOPOLIS","Pennsylvania","42","15108","Allegheny","003","POINT (-80.210806 40.504665)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-74.980501 40.144169)","TREVOSE DAY SCHOOL","4951 CETNRAL AVE","TREVOSE","Pennsylvania","19053","(215) 355-4373",,,"Get Directions (http://maps.apple.com/?daddr=40.144169,-74.980501(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103563819","1","Child Care Center",,"42","Bucks","017",,"gfrischmann@trevosedayschool.org","LYDIA","KATZOFF","OWNER","CER-00190533","2022-05-27T00:00:00.000","2023-05-27T00:00:00.000","136","Early Learning Resource Center for Region 16","STAR 2","2021-12-14T00:00:00.000","No","No","No","No","TREVOSE DAY SCHOOL","4951 CENTRAL AVE",,"FEASTERVILLE TREVOSE","Pennsylvania","42","19053","Bucks","017","POINT (-74.980501 40.144169)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
