"competitive_bid_service_area","company_name","dba_name","zip_plus_4","phone","oxygen_supplies_and_equipment","mail_order_diabetic_supplies","enteral_nutrients_equipment_and_supplies","cpap_devices_respiratory_assist_devices_and_related_supplies_and_accessories","hospital_beds_and_related_accessories","negative_pressure_wound_therapy_pumps_and_related_supplies_and_accessories","walkers_and_related_accessories","support_surfaces_group_2_mattresses_and_overlays","standard_power_manual_wheelchairs_scooters_and_related_accessories","external_infusion_pumps_and_supplies","general_home_equipment_and_related_supplies_and_accessories","respiratory_equipment_and_related_supplies_and_accessories","standard_mobility_equipment_and_related_accessories","is_supplier_participating","automatic_external_defibrillators_aeds","commodes_urinals_bedpans","continuous_passive_motion_cpm_devices","dynamic_splints","blood_glucose_monitors_supplies_non_mail_order","blood_glucose_monitors_supplies_mail_order","blood_glucose_monitors_mail_order","gastric_suction_pumps","heat_cold_applications","hospital_beds_electric","hospital_beds_total_electric_pediatric","hospital_beds_manual","hospital_beds_manual_pediatric","infrared_heating_pad_systems","infusion_pumps_supplies_external_infusion","infusion_pumps_implantable_uninterrupted","infusion_pumps_supplies_insulin_infusion","infusion_pumps_supplies_implanted_infusion","negative_pressure_wound_therapy_pumps_supplies","neuromuscular_electrical_stimulators_nmes","osteogenesis_stimulators","pneumatic_compression_devices","speech_generating_devices","support_surfaces_pressure_reducing_beds_mattresses_overlays_pads","support_surfaces_e_g_air_fluidized_bed","traction_equipment","transcutaneous_electrical_nerve_stimulators_tens_units","ultraviolet_light_devices","home_dialysis_equipment_supplies","hemodialysis_equipment_supplies","canes_crutches","patient_lifts","power_operated_vehicles_scooters","seat_lift_mechanisms","walkers","wheelchairs_accessories_standard_manual","wheelchairs_accessories_standard_manual_e_g_pediatrics","wheelchairs_accessories_standard_power","wheelchairs_accessories_standard_power_e_g_pediatrics_and_custom_cushions","wheelchairs_accessories_complex_rehabilitative_manual","wheelchairs_accessories_complex_rehabilitative_power","wheelchairs_accessories_complex_rehabilitative_power_e_g_group_3_group_4_group_5","wheelchair_seating_cushions","wheelchair_seating_cushions_e_g_skin_protecting_seat_cushions","orthoses_custom_fabricated","orthoses_prefabricated","orthoses_off_the_shelf","breast_prostheses_accessories","cochlear_implants","facial_prostheses","neurostimulators","ocular_prostheses","ostomy_supplies","somatic_prostheses","tracheostomy_supplies","urological_supplies","voice_prosthetics","prosthetic_lenses_conventional_eyeglasses","prosthetic_lenses_conventional_contact_lenses","prosthetic_lenses_prosthetic_cataract_lenses","enteral_nutrients_equipment_supplies","enteral_nutrients_supplies_for_special_metabolic_needs_and_pediatrics","parenteral_nutrients_equipment_supplies","limb_prostheses","eye_prostheses","cpap_rads_related_supplies_accessories","cpap_and_rads_supplies_e_g_combination_masks","high_frequency_chest_wall_oscillation_hfcwo_devices","invasive_mechanical_ventilation","intermittent_positive_pressure_breathing_ippb_devices","intrapulmonary_percussive_ventilation_devices","mechanical_in_exsufflation_devices","nebulizer_equipment_supplies","nebulizer_equipment_ultrasonic_and_controlled_dose","oxygen_equipment_supplies","respiratory_suction_pumps","ventilators_accessories_supplies","surgical_dressings","diabetic_shoes_inserts_prefabricated","diabetic_shoes_inserts_custom_fabricated","location_1","location_2"
,"THRIFTY PAYLESS INC                                                   ","RITE AID PHARMACY 06125                 ",,"(801)546-6352","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","860 N FAIRFIELD RD
LAYTON, UT 84041
(41.071970520000036, -111.95016463099995)",
,"THRIFTY PAYLESS INC                                                   ","RITE AID PHARMACY 06304                 ",,"(801)762-0396","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1550 N STATE ST
OREM, UT 84057
(40.32510408200005, -111.70724979699997)",
,"PRN MEDICAL SERVICES, LLC                                             ","SYMBIUS MEDICAL LLC                     ",,"(801)576-8888","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","1","0","1","1","0","0","0","1","1","1","1","1","1","0","1","0","1","1","0","1","0","0","1","1","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","1","1","1","1","0","0","427 W UNIVERSAL CIRCLE
SANDY, UT 84070
(40.58467284500006, -111.90400076399999)",
,"THRIFTY PAYLESS INC                                                   ","RITE AID PHARMACY 06148                 ",,"(801)374-2015","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1324 N STATE ST
PROVO, UT 84604
(40.25294395800006, -111.66915345299998)",
,"SMITHS FOOD & DRUG CENTERS INC                                        ","SMITH'S PHARMACY 72                     ",,"(435)649-7606","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1725 UINTA WAY
PARK CITY, UT 84098
(40.72336033200003, -111.54227645699996)",
,"SHOPKO STORES OPERATING CO LLC                                        ","SHOPKO PHARMACY #2085                   ",,"(801)967-5100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5800 S REDWOOD RD
SALT LAKE CITY, UT 84123
(40.64688914900006, -111.93884691899996)",
,"ADVANCE MEDICAL SERVICES, INC                                         ","PETERSON MEDICAL                        ",,"(435)628-4949","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","1","1","1","0","1","0","1","1","0","1","0","0","1","1","1","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","1","0","0","2019 E RIVERSIDE DREIVE
ST. GEORGE, UT 84790
(37.098835534000045, -113.53935408299998)","#A100
,  "
,"NATIONAL SEATING & MOBILITY, INC.                                     ","NATIONAL SEATING & MOBILITY INC         ",,"(801)392-1010","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","0","1","1","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1719 WEST 2800 SOUTH
OGDEN, UT 84401
(41.21422316700006, -112.02084098799997)","SUITE 102
,  "
"Cape Coral-Fort Myers, FL","ORBIT MEDICAL OF PORTLAND, INC                                        ","TIBRO MEDICAL                           ",,"(801)255-5202","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9847 SOUTH 500 WEST
SANDY, UT 84070
(40.574121965000074, -111.90636400999995)","SUITE 200
,  "
,"TARGET CORPORATION AND SUBSIDIARIES                                   ","TARGET T1357                            ",,"(435)627-2037","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","275 S RIVER RD
ST GEORGE, UT 84790
(37.10319046200004, -113.55562620799998)",
,"IHC HEALTH SERVICES INC                                               ","INTERMOUNTAIN HOMECARE                  ",,"(801)294-0636","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","1","0","0","1","0","0","1440S 500 W
WOODS CROSS, UT 84010
(40.875467023000056, -111.89225129699997)",
"Baton Rouge, LA","ORBIT MEDICAL OF PORTLAND, INC                                        ","TIBRO MEDICAL                           ",,"(801)255-5202","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9847 SOUTH 500 WEST
SANDY, UT 84070
(40.574121965000074, -111.90636400999995)","SUITE 200
,  "
,"WALGREENS CO                                                          ","WALGREENS # 5929                        ",,"(801)840-5155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","5630 W 4100 S
WEST VALLEY, UT 84128
(40.68211786100005, -112.02568057199994)",
,"WAL-MART STORES INC                                                   ","WAL MART PHARMACY 10-3589               ",,"(801)484-7362","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","350 W HOPE AVENUE
SALT LAKE CTY, UT 84115
(40.73891844100007, -111.90162014999999)",
,"LUXOTTICA RETAIL NORTH AMERICA INC                                    ","LENSCRAFTERS #00760                     ",,"(801)572-2890","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10450 S STATE ST
SANDY, UT 84070
(40.56228977100005, -111.89098689299999)","SOUTH TOWNE CTR STE #1312
,  "
"Denver-Aurora-Broomfield, CO","ORBIT MEDICAL OF PORTLAND, INC                                        ","TIBRO MEDICAL                           ",,"(801)255-5202","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9847 SOUTH 500 WEST
SANDY, UT 84070
(40.574121965000074, -111.90636400999995)","SUITE 200
,  "
"Orange County CBA","ORBIT MEDICAL OF PORTLAND, INC                                        ","TIBRO MEDICAL                           ",,"(801)255-5202","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9847 SOUTH 500 WEST
SANDY, UT 84070
(40.574121965000074, -111.90636400999995)","SUITE 200
,  "
,"UNIVERSITY OF UTAH HOSPITALS AND CLINICS                              ","REDWOOD COMMUNITY CLINIC                ",,"(801)213-9900","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1525 W 2100 S
SALT LAKE CITY, UT 84119
(40.72586690600008, -111.93419278599998)",
,"K MART CORP                                                           ","KMART PHARMACY 4159                     ",,"(801)263-2484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","4670 S 900 E
SALT LAKE CITY, UT 84117
(40.668787113000064, -111.86523685199995)",
,"WAL-MART STORES INC                                                   ","WALMART PHARMACY 10-4678                ",,"(435)635-2014","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","180 N 3400 W
HURRICANE, UT 84737
(37.17240918300007, -113.36686631499998)",
,"EYE PROSTHETICS OF UTAH, INC.                                         ","EYE PROSTHETICS OF UTAH INC             ",,"(801)942-1600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7400 UNION PARK AVE 102
MIDVALE, UT 84047
(40.61694749000003, -111.85871346699997)",
"Salt Lake City, UT","TOTAL RESPIRATORY CARE INC                                            ","TOTAL RESPIRATORY CARE INC              ",,"(888)969-9436","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","1593 W 2350 S
WOODS CROSS, UT 84087
(40.864952721000066, -111.92483978099995)","STE C
,  "
,"NORTHWEST ORTHOTICS & PROSTHETICS                                     ","NORTHWEST ORTHOTICSPROSTHETICS INC      ",,"(801)377-3433","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1675 N FREEDOM BLVD
PROVO, UT 84604
(40.25676109500006, -111.66189598399995)","STE 12C
,  "
,"CAROL'S PERSONAL MASTECTOMY BOUTIQUE OF SOUTHERN UTAH LLC             ","CAROL'S PERSONAL MASTECTOMY BOUTIQU     ",,"(435)688-0452","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","330 E 600 S
ST GEORGE, UT 84770
(37.097932601000025, -113.57642028599997)",
,"SMITHS FOOD & DRUG CENTERS INC                                        ","SMITH'S PHARMACY #119                   ",,"(801)341-6515","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","1550 EAST 3500 NORTH
LEHI, UT 84043
(40.43171945700004, -111.82544281799994)",
,"HANGER PROSTHETICS & ORTHOTICS INC                                    ","HANGER PROSTHETICS & ORTHOTICS          ",,"(801)356-1830","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1355 N UNIVERSITY AVE
PROVO, UT 84604
(40.25170027300004, -111.65866613799994)","STE 160
,  "
,"IHC HEALTH SERVICES INC                                               ","IHC HOME CARE SERICES                   ",,"(435)251-2323","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","0","1","1","1","1","0","0","1424 E FOREMASTER DR
ST GEORGE, UT 84790
(37.09625143900007, -113.55673983699995)","STE 130
,  "
"Salt Lake City, UT","FOUNDERS HEALTHCARE, LLC                                              ","PREFERRED HOMECARE                      ",,"(801)316-4215","1","0","0","1","1","0","1","1","1","0","0","0","0","0","0","1","1","0","1","0","1","1","0","0","1","0","1","0","1","0","0","0","1","1","1","1","0","1","0","1","1","1","0","0","1","1","1","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","0","1","1","1","1","0","0","664 WEST CONFLUENCE AVE
MURRAY, UT 84123
(40.67855846300006, -111.90936002699999)",
,"DEPARTMENT OF OPHTHALMOLOGY                                           ","DEPARTMENT OF OPHTHALMOLOGY-MORGAN      ",,"(801)581-2352","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65 MARIO CAPECCHI DR
SALT LAKE CITY, UT 84132
(40.76865794300005, -111.83701740699996)",
"Salt Lake City, UT","VALLEY MEDICAL EQUIPMENT INC                                          ","VALLEY HOME MEDICAL                     ",,"(801)544-8866","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0","1","1","0","1","1","0","1","1","1","0","1","0","0","1","0","1","0","1","0","0","1","1","1","0","1","1","1","0","0","1","1","1","1","1","1","0","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","1","1","0","1","1","1","1","0","0","731 N MCCORMICK WAY
LAYTON, UT 84041
(41.070749327000044, -111.98989700799996)","STE 1
,  "
,"TODD A. HACKNEY, O.D. A PROFESSIONAL                                  ","TODD HACKNEY, O.D. P.C.                 ",,"(435)259-9441","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","471S MAIN ST 7
MOAB, UT 84532
(38.580405996000025, -109.55133324799999)",
"Seattle-Tacoma-Bellevue, WA","ORBIT MEDICAL OF PORTLAND, INC                                        ","TIBRO MEDICAL                           ",,"(801)255-5202","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9847 SOUTH 500 WEST
SANDY, UT 84070
(40.574121965000074, -111.90636400999995)","SUITE 200
,  "
,"THRIFTY PAYLESS INC                                                   ","RITE AID PHARMACY 06127                 ",,"(435)649-9621","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","950 IRON HORSE DR
PARK CITY, UT 84060
(40.65831748000005, -111.50612707199997)",
