"loanrange","businessname","naics_description","address","city","state","zip","naicscode","businesstype","raceethnicity","gender","veteran","nonprofit","jobsretained","dateapproved","lender","cd"
"c $1-2 million","INTERMOUNTAIN CONSUMER PROFESS","Engineering Services","1145 E South Union Avenue","MIDVALE","UT","84047","541330","Corporation","Unanswered","Unanswered","Unanswered",,"53","2020-04-12T00:00:00.000","KeyBank National Association","UT - 03"
"c $1-2 million","NEXONE INC","Engineering Services","1725 E 1450 S","CLEARFIELD","UT","84015","541330","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"105","2020-04-10T00:00:00.000","KeyBank National Association","UT - 01"
"c $1-2 million","WCEC ENGINEERS, INC.","Engineering Services","9980 South 300 West, Suite 200","SANDY","UT","84070","541330","Corporation","Unanswered","Unanswered","Unanswered",,"60","2020-05-04T00:00:00.000","Mountain America FCU","UT - 03"
"c $1-2 million","AVENUE CONSULTANTS, INC.","Engineering Services","6605 South Redwood Road, Suite 200","TAYLORSVILLE","UT","84123","541330","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"64","2020-04-27T00:00:00.000","Zions Bank, A Division of","UT - 04"
"c $1-2 million","GAUSS MANAGEMENT RESEARCH AND ENGINEERING, INC.","Engineering Services","5875 S Adams Ave Parkway, Suite 2A","SOUTH OGDEN","UT","84405","541330","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"145","2020-04-28T00:00:00.000","Zions Bank, A Division of","UT - 01"
"c $1-2 million","ENSIGN ENGINEERING & LAND SURVEYING INC","Engineering Services","45 W 10000 S STE 500","SANDY","UT","84070","541330","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"106","2020-04-16T00:00:00.000","Zions Bank, A Division of","UT - 03"
"c $1-2 million","BOWEN, COLLINS & ASSOCIATES, INC.","Engineering Services","154 E 14075 S","DRAPER","UT","84020","541330","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"82","2020-04-28T00:00:00.000","Zions Bank, A Division of","UT - 03"
"c $1-2 million","DENTON HOUSE INTERIORS INC","Interior Design Services","4670 Holladay Village Plaza Suite 200","SALT LAKE CITY","UT","84117","541410","Subchapter S Corporation","White","Female Owned","Non-Veteran",,"109","2020-04-06T00:00:00.000","Brighton Bank","UT - 03"
"c $1-2 million","ECCOVIA, INC","Custom Computer Software","545 E 4500 S Suite E260","SALT LAKE CITY","UT","84107","541511","Corporation","Unanswered","Unanswered","Unanswered",,"65","2020-04-27T00:00:00.000","Cache Valley Bank","UT - 04"
"c $1-2 million","XIMA, LLC","Custom Computer Software","10610 SJORDAN GTWY Ste 300","SOUTH JORDAN","UT","84095","541511","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"66","2020-04-08T00:00:00.000","Celtic Bank Corporation","UT - 04"
"c $1-2 million","DS CO..","Custom Computer Software","900 N. Traverse Mountain Blvd.","LEHI","UT","84043","541511","Corporation","White","Male Owned","Non-Veteran",,"43","2020-04-13T00:00:00.000","KeyBank National Association","UT - 03"
"c $1-2 million","GROW, INC.","Custom Computer Software","2500 W Executive Pkwy","LEHI","UT","84043","541511","Corporation","Unanswered","Unanswered","Unanswered",,"40","2020-04-11T00:00:00.000","KeyBank National Association","UT - 03"
"c $1-2 million","MINGLE HEALTHCARE SOLUTIONS, INC.","Custom Computer Software","8911 S. Sandy Parkway Suite 200","SANDY","UT","84070","541511","Corporation","Unanswered","Male Owned","Non-Veteran",,"51","2020-04-13T00:00:00.000","Silicon Valley Bank","UT - 03"
"c $1-2 million","LINEAGEN INC","Custom Computer Software","2677 E. Parleys Way","SALT LAKE CITY","UT","84109","541511","Corporation","Unanswered","Unanswered","Unanswered",,"42","2020-04-13T00:00:00.000","Silicon Valley Bank","UT - 02"
"c $1-2 million","GLOBAL CONSULTING INTERNATIONAL","Custom Computer Software","270 E 100 S","SALT LAKE CITY","UT","84111","541511","Subchapter S Corporation","Asian","Male Owned","Non-Veteran",,"124","2020-04-05T00:00:00.000","United Bank","UT - 02"
"c $1-2 million","CASELLE INC","Custom Computer Software","1656 S EAST BAY BLVD STE 100","PROVO","UT","84606","541511","Corporation","Unanswered","Unanswered","Unanswered",,,"2020-05-03T00:00:00.000","Wells Fargo Bank, National Association","UT - 03"
"c $1-2 million","ALLEN COMMUNICATIONS LEARNING SERVICES,","Custom Computer Software","55 West 900 South","SALT LAKE CITY","UT","84101","541511","Corporation","Unanswered","Unanswered","Unanswered",,"101","2020-04-15T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","ANONYOME LABS, INC.","Custom Computer Software","460 W.  50 N. Ste. 500","SALT LAKE CITY","UT","84101","541511","Corporation","Unanswered","Unanswered","Unanswered",,"29","2020-04-16T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","SOLUTIONSTREAM, LLC","Custom Computer Software","249 N 1200 E","LEHI","UT","84043","541511","Limited  Liability Company(LLC)","Unanswered","Male Owned","Non-Veteran",,"60","2020-04-14T00:00:00.000","Zions Bank, A Division of","UT - 03"
"c $1-2 million","EXPERLOGIX, LLC","Software System Design Services","10808 S RIVER FRONT PKWY","SOUTH JORDAN","UT","84095","541512","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"60","2020-04-15T00:00:00.000","Synovus Bank","UT - 04"
"c $1-2 million","TASKEASY, INC.","Computer Related Services","669 South West Temple Suite 300","SALT LAKE CITY","UT","84101","541519","Corporation","Unanswered","Male Owned","Non-Veteran",,"97","2020-04-14T00:00:00.000","Blue Ridge Bank, National Association","UT - 02"
"c $1-2 million","WOODBURY TECHNOLOGIES, INC.","Computer Related Services","334 Marshall Way Ste J","LAYTON","UT","84041","541519","Corporation","Unanswered","Female Owned","Non-Veteran",,"95","2020-04-09T00:00:00.000","Goldenwest FCU","UT - 01"
"c $1-2 million","CENCORE ASSOCIATES, LLC","Computer Related Services","59 W 900 North","SPRINGVILLE","UT","84663","541519","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"143","2020-04-03T00:00:00.000","MainStreet Bank","UT - 03"
"c $1-2 million","CENCORE, LLC","Computer Related Services","59 W 900 North","SPRINGVILLE","UT","84663","541519","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"100","2020-04-03T00:00:00.000","MainStreet Bank","UT - 03"
"c $1-2 million","SALT STACK, INC.","Computer Related Services","2801 North Thanksgiving Way Ste 150","LEHI","UT","84043","541519","Corporation","Unanswered","Unanswered","Unanswered",,"0","2020-04-12T00:00:00.000","Silicon Valley Bank","UT - 03"
"c $1-2 million","T C N, INCORPORATED","Computer Related Services","162 N 400 E B 200","SAINT GEORGE","UT","84770","541519","Corporation","White","Male Owned","Non-Veteran",,"91","2020-04-10T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","BACKSTAGE LIBRARY WORKS, INC.","Computer Related Services","25 East 1700 South","PROVO","UT","84606","541519","Subchapter S Corporation","White","Male Owned","Non-Veteran",,"129","2020-04-12T00:00:00.000","Zions Bank, A Division of","UT - 03"
"c $1-2 million","CENTEVA, LLC","Management Consulting","10813 RIVER FRONT PARKWAY, SUITE 575","SOUTH JORDAN","UT","84095","541611","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"89","2020-04-30T00:00:00.000","Bank of the West","UT - 04"
"c $1-2 million","EVOLUTION SYSTEMS LLC","Management Consulting","1525 North Main ST","BOUNTIFUL","UT","84010","541611","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"299","2020-04-11T00:00:00.000","KeyBank National Association","UT - 02"
"c $1-2 million","HELPSIDE  ID INC","Human Resource Consulting","395 W 600 N","LINDON","UT","84042","541612","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"89","2020-04-11T00:00:00.000","Cache Valley Bank","UT - 03"
"c $1-2 million","KIM LONG FRESH MARKET, INC.","Marketing Consulting","3456 S REDWOOD RD","WEST VALLEY CITY","UT","84119","541613","Corporation","Unanswered","Unanswered","Unanswered",,"12","2020-05-01T00:00:00.000","JPMorgan Chase Bank, National Association","UT - 02"
"c $1-2 million","ENLINX, LLC","Logistics Consulting","2620 Decker Lake Blvd","WEST VALLEY CITY","UT","84119","541614","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"158","2020-04-13T00:00:00.000","KeyBank National Association","UT - 02"
"c $1-2 million","CICERO RESEARCH, LLC","Other Management Consulting","35 N Rio Grande St","SALT LAKE CITY","UT","84101","541618","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"91","2020-04-03T00:00:00.000","Cache Valley Bank","UT - 02"
"c $1-2 million","DIRECTSCALE, INC","Technical Consulting Services","350 S 400 W, Suite 225","LINDON","UT","84042","541690","Corporation","Unanswered","Unanswered","Unanswered",,"41","2020-04-13T00:00:00.000","Zions Bank, A Division of","UT - 03"
"c $1-2 million","IDBYDNA INC.","Biotech Research","675 Arapeen Drive, Suite 301","SALT LAKE CITY","UT","84108","541714","Corporation","Unanswered","Unanswered","Unanswered",,"87","2020-06-26T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","FRONTIER SCIENTIFIC, INC.","Biotech Research","195 S 700 W","LOGAN","UT","84321","541715","Corporation","Unanswered","Male Owned","Unanswered",,"155","2020-04-07T00:00:00.000","Cache Valley Bank","UT - 01"
"c $1-2 million","BUSINESS PROMOTION, LLC","Advertising Agency","1261 S 820 E","AMERICAN FORK","UT","84003","541810","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"107","2020-04-07T00:00:00.000","Capital Community Bank","UT - 03"
"c $1-2 million","FORGEDX HOLDINGS, LLC","Advertising Agency","916 S. Main St.","SALT LAKE CITY","UT","84101","541810","Limited  Liability Company(LLC)","Unanswered","Unanswered","Non-Veteran",,"50","2020-04-15T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","MULTILING CORPORATION","Interpretation Services","180 North University Ave 6th Floor","PROVO","UT","84601","541930","Corporation","Unanswered","Unanswered","Unanswered",,"72","2020-04-28T00:00:00.000","Silicon Valley Bank","UT - 03"
"c $1-2 million","REGO CONSULTING CORPORATION","Other Technical Services","2115 N. Main Street","LAYTON","UT","84040","541990","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"128","2020-04-30T00:00:00.000","Cross River Bank","UT - 01"
"c $1-2 million","AB COMPUTER SERVICES, LLC","Other Technical Services","121 W ELECTION RD STE 300","DRAPER","UT","84020","541990","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"78","2020-04-28T00:00:00.000","Grand Valley Bank","UT - 03"
"c $1-2 million","WEALTHCOUNSEL, LLC","Other Technical Services","12159 S Business Park Drive, Suite 160","DRAPER","UT","84020","541990","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"77","2020-04-30T00:00:00.000","JPMorgan Chase Bank, National Association","UT - 03"
"c $1-2 million","TELT VENTURES, LLC","Other Technical Services","2391 S 1560 W","WOODS CROSS","UT","84087","541990","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"96","2020-04-07T00:00:00.000","Utah First FCU","UT - 02"
"c $1-2 million","AMERICAN RESEARCH BUREAU INC","Other Technical Services","2386 E Heritage Way","SALT LAKE CITY","UT","84109","541990","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"47","2020-04-15T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","CONSCIOUS LEADERSHIP, LLC","Other Technical Services","132 East 14075 South, 4th Floor","DRAPER","UT","84020","541990","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"63","2020-04-12T00:00:00.000","Zions Bank, A Division of","UT - 03"
"c $1-2 million","PREDICTIVE TECHNOLOGY GROUP INC","Bank Holding Companies","2735 E Parleys Way Ste 205","SALT LAKE CITY","UT","84109","551111","Corporation","Unanswered","Unanswered","Unanswered",,"68","2020-04-27T00:00:00.000","Cache Valley Bank","UT - 02"
"c $1-2 million","MAPLE SPRINGS MANAGEMENT LLC","Bank Holding Companies","350 E 2200 N","NORTH LOGAN","UT","84341","551112","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"145","2020-04-06T00:00:00.000","Cache Valley Bank","UT - 01"
"c $1-2 million","CHEMEX HOLDINGS, INC","Bank Holding Companies","10658 S BAY MEADOWS DR","SANDY","UT","84092","551112","Corporation","White","Male Owned","Unanswered",,"87","2020-04-10T00:00:00.000","First National Bank","UT - 03"
"c $1-2 million","CENTRAL UTAH SURGICAL CENTER","Administrative Services","1067 North 500 West","PROVO","UT","84604","561110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"500","2020-05-03T00:00:00.000","Zions Bank, A Division of","UT - 03"
"c $1-2 million","CORE LABOR MANAGEMENT, LLC","Employment Placement","62 W OAKLAND AVE","SALT LAKE CITY","UT","84115","561311","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"456","2020-05-01T00:00:00.000","Bank of Utah","UT - 02"
"c $1-2 million","RMD MANAGEMENT, INC.","Employment Placement","2276 South Daniels Road","HEBER CITY","UT","84032","561311","Corporation","Unanswered","Unanswered","Unanswered",,"170","2020-04-15T00:00:00.000","Zions Bank, A Division of","UT - 03"
"c $1-2 million","DAVIS / BURKETT FOOD CORP. DBA DAVIS FOOD & DRUG","Executive Search Placement","575 West Main Street","VERNAL","UT","84078","561312","Sole Proprietorship","Unanswered","Male Owned","Non-Veteran",,"242","2020-04-13T00:00:00.000","Readycap Lending, LLC","UT - 01"
"c $1-2 million","DELSCO NORTHWEST INC","Executive Search Placement","10169 South Pariette Road","MYTON","UT","84052","561312","Corporation","Unanswered","Unanswered","Unanswered",,"116","2020-04-13T00:00:00.000","Readycap Lending, LLC","UT - 01"
"c $1-2 million","LOGISTICS GIVING RESOURCES","Executive Search Placement","733 King Street","LAYTON","UT","84041","561312","Sole Proprietorship","Unanswered","Male Owned","Non-Veteran",,"445","2020-04-13T00:00:00.000","Readycap Lending, LLC","UT - 01"
"c $1-2 million","CA OUTSOURCE ASSOCIATES LLC","Temporary Help","5251 S GREEN STSUITE 350","SALT LAKE CITY","UT","84123","561320","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"61","2020-04-11T00:00:00.000","Continental Bank","UT - 04"
"c $1-2 million","SMART STAFFING, LLC","Temporary Help","8965 S 1300 W","WEST JORDAN","UT","84088","561320","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"323","2020-04-13T00:00:00.000","KeyBank National Association","UT - 04"
"c $1-2 million","SYNERGY STAFFING PARTNERS LLC","Temporary Help","5578 South Redwood Road, Suite #B","SALT LAKE CITY","UT","84123","561320","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"227","2020-04-16T00:00:00.000","Zions Bank, A Division of","UT - 04"
"c $1-2 million","INTEGRA FINANCIAL SERVICES LLC","Telephone Answering Services","1759 N 400 E","NORTH LOGAN","UT","84341","561421","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"150","2020-04-06T00:00:00.000","North American Banking Company","UT - 01"
"c $1-2 million","ALKEMY MARKETING, INC","Telemarketing","2701 N THANKSGIVING WAY #100","LEHI","UT","84043","561422","Corporation","White","Male Owned","Non-Veteran",,"217","2020-04-10T00:00:00.000","Capital Community Bank","UT - 03"
"c $1-2 million","BONNEVILLE BILLING & COLLECTIONS","Collection Agencies","6026 Fashion Point Dr","SOUTH OGDEN","UT","84403","561440","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"107","2020-04-08T00:00:00.000","Goldenwest FCU","UT - 01"
"c $1-2 million","CHATBOOKS INC","Business Support Services","382 W PARK CIR STE 300","PROVO","UT","84604","561499","Corporation","Unanswered","Unanswered","Unanswered",,"143","2020-04-10T00:00:00.000","Cache Valley Bank","UT - 03"
"c $1-2 million","E VENTURES ASSOCIATES LLC","Business Support Services","1290 SANDHILL RD","OREM","UT","84058","561499","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"0","2020-04-07T00:00:00.000","Newtek Small Business Finance, Inc.","UT - 03"
"c $1-2 million","MORRIS MURDOCK LLC","Travel Agencies","101 S 200 E SUITE 100","SALT LAKE CITY","UT","84111","561510","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"79","2020-04-06T00:00:00.000","Continental Bank","UT - 02"
"c $1-2 million","HOME VIEW TECHNOLOGIES, INC","Security Services","1226 S 1480 W","OREM","UT","84058","561612","Corporation","White","Male Owned","Non-Veteran",,"87","2020-04-07T00:00:00.000","Central Bank","UT - 03"
"c $1-2 million","CBI SECURITY","Security Services","59 E CLEVELAND AVE","SALT LAKE CITY","UT","84115","561612","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"361","2020-04-16T00:00:00.000","KeyBank National Association","UT - 02"
"c $1-2 million","NORTHSTAR ALARM SERVICES LLC","Security System Services","545 E University Pkwy, Ste 500","OREM","UT","84097","561621","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"167","2020-04-27T00:00:00.000","Bank of America, National Association","UT - 03"
"c $1-2 million","CERTIFIED SOLUTIONS, LLC","Security System Services","2475 S DECKER LAKE BLVD","WEST VALLEY CITY","UT","84119","561621","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"99","2020-04-04T00:00:00.000","Cache Valley Bank","UT - 02"
"c $1-2 million","STONE SECURITY, LLC","Security System Services","351 W LAWNDALE DR","SALT LAKE CITY","UT","84115","561621","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"91","2020-04-08T00:00:00.000","Celtic Bank Corporation","UT - 02"
"c $1-2 million","ALDER HOLDINGS, LLC","Security System Services","450 North 1500 West","OREM","UT","84057","561621","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"250","2020-04-04T00:00:00.000","First Utah Bank","UT - 03"
"c $1-2 million","HAWX SERVICES LLC DBA HAWX PEST CONTROL","Pest Control","1069 STEWART ST STE 8","OGDEN","UT","84404","561710","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"208","2020-05-01T00:00:00.000","JPMorgan Chase Bank, National Association","UT - 01"
