"tcad_or_wcad_property_id_s","auditor","company","duct_system_1_type","duct_system_2_type","duct_system_1_rvalue","duct_system_2_rvalue","duct_system_1_return_sizing","duct_system_2_return_sizing","duct_system_1_leakage","duct_system_2_leakage","system_1_location_air_handler","system_2_location_air_handler","system_1_air_handler_type","system_2_air_handler_type","system_1_age_years","system_2_age_years","system_1_eer","system_2_eer","system_1_sqft_ton","system_2_sqft_ton","water_heater_fuel_type","water_heating_tank_type","toilet_type","programmable_thermostat_present","window_screen_area_recommended_sqft","furnace_fuel_type","audit_date","attic_r_value","recommended_additional_r_value","year_built","bedrooms","conditioned_sqft","attic_sqft","home_type","as_of","location_1"
"131438","Efrain Ramirez","EARTH ANGELS ENERGY AUDITS, LLC","Grey_Flex","Grey_Flex","8","8","Adequate","Adequate","22","15","Closet","Attic","Up Flow","Horizontal","20","5","10","7","562","443","Elec","Tank","Water_Saving","Y","10","Gas","2012-06-28T00:00:00.000","39",,"1969","4","2207","1764","Single Family","2014-05-20T00:00:00.000","5904 HIGHLAND HILLS TER
Austin, Tx 78731
(30.343457957000453, -97.76006874099966)"
"228365","Jay Hill","ADVANCED ENERGY SOLUTIONS","Sheet_Metal",,"3",,"Adequate",,"10.9",,"Closet",,"Up Flow",,"20",,"12.5",,"570",,"Elec","Tank","Standard","N","0","Elec","2014-02-06T00:00:00.000","14","24","1972","3","1711",,"Town Homes","2014-05-20T00:00:00.000","7251 CREEKSIDE DR
Austin, Tx 78752
(30.324376579000443, -97.68455777699967)"
"260914","Chad Roesch","A-1 ENERGY AUDITS","Mylar_Flex",,"8",,"Adequate",,"17",,"Closet",,"Up Flow",,"15",,"10",,"364",,"Elec","Tank","Water_Saving","Y","0","Gas","2012-03-16T00:00:00.000","17.6","20.4","1985","1","546","546","Condo","2014-05-20T00:00:00.000","11901 J 52 SWEARINGEN DR
Austin, Tx 78758
(30.383593075000476, -97.70797782299968)"
"311369","Beau Delozier","GREENLIFE ENERGY SOLUTIONS","Duct_Board",,"6",,"Adequate",,"27",,"Garage",,"Up Flow",,"9",,,,"519",,"Gas","Tank","Standard","Y","133","Gas","2010-03-31T00:00:00.000","28","10","1979","3","1559","1400","Single Family","2014-05-20T00:00:00.000","6110 SMITH OAK TRL
Austin, Tx 78749
(30.23187947000048, -97.84901079199966)"
"348701","James Davis","ENERGY AUDIT MASTERS","Mylar_Flex",,"6",,"Adequate",,"6.9",,"Closet",,"Up Flow",,"16",,"9",,"462",,"Gas","Tank","Standard","Y","0","Gas","2009-07-03T00:00:00.000","38","0","1987","3","1154","400","Single Family","2014-05-20T00:00:00.000","708 DECKER PRAIRIE ROAD
Austin, Tx 78748
(30.156198067000446, -97.81338612099967)"
"244164","Andy Pell","1 EARTH ENERGY AUDITS","Sheet_Metal",,"5",,"Inadequate",,"12",,"Closet",,"Up Flow",,"16",,"8",,"424",,"Elec","Tank","Water_Saving","N","12","Gas","2009-11-20T00:00:00.000","24","0","1967","3","1060","1060","Single Family","2014-05-20T00:00:00.000","8000 BRIARWOOD LN
Austin, Tx 78757
(30.36158771400045, -97.73600627599967)"
"222759","Stephen Standley","AUSTIN AUDITORS","Duct_Board",,"6",,"Adequate",,"18",,"Closet",,"Up Flow",,"7",,"10",,"448",,"Elec","Tank","Standard","N","0","Gas","2014-01-13T00:00:00.000","42","0","1968","3","1568","1568","Single Family","2014-05-20T00:00:00.000","6704 KINGS PT W
Austin, Tx 78723
(30.311726441000474, -97.66824146799968)"
"721447","Vance Acker","GREEN LEAF ENERGY","Mylar_Flex",,"6",,"Adequate",,"10",,"Closet",,"Up Flow",,"9",,"12",,"585",,"Elec","Tank","Standard","Y","0","Elec","2012-10-16T00:00:00.000","38","0","2005","2","1170","600","Town Homes","2014-05-20T00:00:00.000","1201 GROVE BLVD 1101
Austin, Tx 78741
(30.234454377000475, -97.70455546499966)"
"310900","Scott Freeze","PRECISION INSPECTION","Mylar_Flex",,"6",,"Adequate",,"19.5",,"Garage",,"Horizontal",,"17",,"8.5",,"466",,"Elec","Tank","Water_Saving","Y","118","Elec","2010-01-29T00:00:00.000",,,"1961","3","1400","700","Single Family","2014-05-20T00:00:00.000","3705 WILSON
Austin, Tx 78704
(30.22771390100047, -97.76498522499969)"
"218805","Jay Hill","ADVANCED ENERGY SOLUTIONS","Mylar_Flex",,"6",,"Adequate",,"6.7",,"Attic",,"Horizontal",,"20",,"12.5",,"502",,"Elec","Tankless","Water_Saving","N","0","Elec","2013-06-25T00:00:00.000","31","7","1954","4","1257",,"Single Family","2014-05-20T00:00:00.000","1601 CLOVERLEAF DR
Austin, Tx 78723
(30.30973426300045, -97.69697168999966)"
"321193","Gary Pruett","LAND AMERICA PROPERTY INSPECTIONS","Sheet_Metal",,"2",,"Adequate",,"16",,"Garage",,"Up Flow",,"12",,"10.5",,"578",,"Gas","Tank","Standard","Y","0","Gas","2009-12-22T00:00:00.000","14","24","1973","3","1735","1735","Single Family","2014-05-20T00:00:00.000","2517 ALDFORD DR
Austin, Tx 78745
(30.210395465000488, -97.81140223599965)"
"799573","James Davis","ENERGY AUDIT MASTERS","Sheet_Metal",,"4",,"Adequate",,"35.4",,"Closet",,"Up Flow",,,,,,"351",,"Gas","Tank","Water_Saving","N","30","Gas","2013-06-07T00:00:00.000",,,"1963","1","702",,"Condo","2014-05-20T00:00:00.000","2303 EASTSIDE DR 124
Austin, Tx 78704
(30.236889522000467, -97.7487220969997)"
"825448","Trent Brazziel","AUSTIN GREENTEAM","Mylar_Flex",,"6",,"Inadequate",,"11.5",,"Attic",,"Horizontal",,,,,,"296",,"Elec","Tank","Water_Saving","N","100","Elec","2013-05-31T00:00:00.000","13","25","1936","3","1036","716","Single Family","2014-05-20T00:00:00.000","1009 W MILTON ST
Austin, Tx 78704
(30.250875030000486, -97.76138343599968)"
"131598","Brady Zaitoon","1 EARTH ENERGY AUDITS","Duct_Board","Duct_Board","6","6","Adequate","Adequate","12","14","Attic","Attic","Horizontal","Horizontal","17","17","8.5","9","546","600","Elec","Solar","Standard","N","268","Gas","2011-08-02T00:00:00.000","28","10","1983","4","3213","1698","Single Family","2014-05-20T00:00:00.000","6200 BONTERRA
Austin, Tx 78731
(30.34864567100044, -97.76626794099968)"
"100361","Dennis Williams","QUALITY HOME INSPECTIONS","Mylar_Flex",,"6",,"Adequate",,"7",,"Attic",,"Horizontal",,"19",,,,"438",,"Gas","Tank","Water_Saving","N","49","Gas","2012-10-30T00:00:00.000","23","15","1945","2","875","875","Single Family","2014-05-20T00:00:00.000","1910 HETHER ST
Austin, Tx 78704
(30.252456217000486, -97.77307829599965)"
"156695","James Davis","ENERGY AUDIT MASTERS","Sheet_Metal",,"3",,"Adequate",,"42.5",,"Attic",,"Horizontal",,,,,,"636",,"Gas","Tank","Water_Saving","N","0","Gas","2011-07-06T00:00:00.000","30","8","1981","5","3178","1200","Single Family","2014-05-20T00:00:00.000","6400 LOST HORIZON DR
Austin, Tx 78759
(30.406287331000442, -97.76956533699968)"
"136465","Brian Thompson","HOMEFACTS INSPECTION SERVICE, LLC","Grey_Flex",,"4",,"Inadequate",,"27.5",,"Closet",,"Up Flow",,"13",,"9",,"442",,"Elec","Tank","Water_Saving","N","0","Elec","2011-06-22T00:00:00.000","13","23","1981","1","1106","906","Town Homes","2014-05-20T00:00:00.000","5704JAMBOREE CT
Austin, Tx 78731
(30.34721234300048, -97.7618080959997)"
"202648","Greg Schroeder","GREEN ZONE HOME","Mylar_Flex",,"6",,"Inadequate",,"9.1",,"Closet",,"Up Flow",,"14",,"11",,,,"Gas","Tank","Water_Saving","Y","0","Gas","2013-06-25T00:00:00.000","30","8","2000","3","1148","1148","Single Family","2014-05-20T00:00:00.000","1705 ADRIANE DR
Austin, Tx 78721
(30.28316677300046, -97.69113965799966)"
"228598","Alan Kowalik","ADVANCED HOME INSPECTIONS","Sheet_Metal","Grey_Flex","6","6","Adequate","Inadequate","40","17","Closet","Attic","Up Flow","Horizontal","8",,"13.5","9","472",,"Gas","Tank","Standard","Y","177","Gas","2013-10-15T00:00:00.000","18","20","1948","3","2360","2360","Single Family","2014-05-20T00:00:00.000","5303 SHOAL CREEK
Austin, Tx 78756
(30.32772781300048, -97.74542943899968)"
"264563","William Sherman","AXIS GREEN SERVICES","Mylar_Flex",,"4",,"Inadequate",,"14",,"Garage",,"Up Flow",,"26",,"3.5",,"444",,"Gas","Tank","Standard","N","0","Gas","2010-03-26T00:00:00.000","35","3","1984","2","888","888","Duplex","2014-05-20T00:00:00.000","12204 TYSON CV A
Austin, Tx 78758
(30.409816871000487, -97.70127701899969)"
"106065","Lynn Howden","AUSTIN QUALITY GREEN ENERGY AUDITS","Grey_Flex",,"4",,"Inadequate",,"47",,"Closet",,"Up Flow",,"6",,"9.5",,,,"Elec","Tank","Water_Saving","N","0","Elec","2012-03-13T00:00:00.000","16","22","1979","3","1892","1619","Single Family","2014-05-20T00:00:00.000","3605 PURPLE HERON DR
Austin, Tx 78746
(30.269594624000433, -97.81199325599965)"
"251826","Paul Anders","ATX QUALITY ENERGY SERVICES","Sheet_Metal",,"6",,"Adequate",,"16",,"Closet",,"Up Flow",,"6",,"11",,"636",,"Gas","Tank","Standard","N","30","Gas","2011-04-11T00:00:00.000","12","26","1971","3","1272","1272","Single Family","2014-05-20T00:00:00.000","1404 DESERT QUAIL LANE
Austin, Tx 78758
(30.372466516000486, -97.70544850999966)"
"242490","Andy Pell","1 EARTH ENERGY AUDITS","Sheet_Metal",,"4",,"Inadequate",,"10",,"Closet",,"Up Flow",,"20",,"8",,"558",,"Gas","Tank","Standard","N","30","Gas","2009-09-29T00:00:00.000","9","29","1966","3","1675","1395","Single Family","2014-05-20T00:00:00.000","2108 KENBRIDGE DR
Austin, Tx 78757
(30.35992598700045, -97.72594708599968)"
"244543","Jay Hill","ADVANCED ENERGY SOLUTIONS","Sheet_Metal",,"6",,"Inadequate",,"7.8",,"Closet",,"Up Flow",,"15",,"10.5",,"456",,"Gas","Tank","Water_Saving","N","10","Elec","2012-04-30T00:00:00.000","7","31","1963","3","1596",,"Single Family","2014-05-20T00:00:00.000","1807 KENDRA
Austin, Tx 78757
(30.359313648000466, -97.72280958499965)"
"236351","Bill Deatrick","360 HOME INSPECTION, LLC","Mylar_Flex",,"4",,"Adequate",,"15",,"Attic",,"Horizontal",,"18",,"10",,"432",,"Elec","Tank","Water_Saving","Y","80","Elec","2012-03-12T00:00:00.000","26","12","1949","2","864","864","Single Family","2014-05-20T00:00:00.000","1504 JUSTIN LN
Austin, Tx 78757
(30.341695556000445, -97.72874821499965)"
"348784","Bob Woerner","BUILDING PERFORMANCE AUDITS","Duct_Board",,"6",,"Inadequate",,,,"Garage",,"Up Flow",,"4",,"11.5",,"505",,"Gas","Tank","Water_Saving","N","65.6","Gas","2010-02-02T00:00:00.000","19.3","16","1986","3","1009","729","Single Family","2014-05-20T00:00:00.000","10702 CAROVILLI DR
Austin, Tx 78748
(30.156882657000438, -97.8163885999997)"
"427509","Mitchell Young","ASPEN ENVIRONMENTAL","Grey_Flex",,"4",,"Adequate",,"26.2",,"Attic",,"Up Flow",,"13",,"12",,"550",,"Gas","Tank","Water_Saving","Y","46","Gas","2013-04-28T00:00:00.000","14","21","1979",,"1375","900","Single Family","2014-05-20T00:00:00.000","4508 TAMARACK TRAIL
Austin, Tx 78727
(30.431316274000437, -97.71778887299968)"
"122039","William Kyle Nunnallee","NUNNALLEE INSPECTIONS, LLC","Sheet_Metal","Sheet_Metal","8","8","Adequate","Adequate","9.5","10.2","Attic","Attic","Horizontal","Up Flow","11","20","8.5","7.5","439","439","Elec","Tank","Water_Saving","Y","234","Elec","2012-03-09T00:00:00.000","28",,"1984","5","4804",,"Single Family","2014-05-20T00:00:00.000","27 PASCAL LN
Austin, Tx 78746
(30.313712695000447, -97.83156207099967)"
"138755","Charles Hughes","ENERGO CONSULTANTS, LLC","Duct_Board","Duct_Board","4.3","4.3","Adequate","Adequate","20.1","18.3",,,"Horizontal","Horizontal","10","10","7.5","7.5","472.3","580.7","Elec","Tank","Water_Saving","Y","0","Elec","2009-05-21T00:00:00.000","16.5",,"1983","3","2288",,"Town Homes","2014-05-20T00:00:00.000","6510SANTOLINA COVE
Austin, Tx 78731
(30.34721234300048, -97.7618080959997)"
"237603","Chad Roesch","A-1 ENERGY AUDITS","Sheet_Metal",,,,"Adequate",,"16",,"Attic",,"Horizontal",,"7",,"13",,"463",,"Elec","Tank","Water_Saving","N","0","Gas","2012-09-11T00:00:00.000","26.4","11.6","1951","2","927","927","Single Family","2014-05-20T00:00:00.000","1510 RICHCREEK RD
Austin, Tx 78757
(30.346466357000452, -97.7257883749997)"
"128674","Jay Hill","ADVANCED ENERGY SOLUTIONS","Duct_Board",,"4",,"Adequate",,"8.6",,"Closet",,"Up Flow",,"19",,"9",,"400",,"Elec","Tank","Water_Saving","Y","40","Elec","2013-02-22T00:00:00.000","22","16","1983","2","1202",,"Condo","2014-05-20T00:00:00.000","4219 CREEK LEDGE
Austin, Tx 78731
(30.340283740000473, -97.77370129499968)"
"284745","Roland Huettel","ECO.INSPECTIONS, INC","Sheet_Metal","Sheet_Metal","2",,"Adequate","Adequate",,"10.4","Closet","Closet","Up Flow","Up Flow","12","16",,,,,"Gas","Tank","Water_Saving","N","0","Gas","2010-04-21T00:00:00.000",,,"1930","5","4950",,"Single Family","2014-05-20T00:00:00.000","1811 KENWOOD AVE
Austin, Tx 78704
(30.241413966000437, -97.7417553999997)"
"208573","Vance Acker","GREEN LEAF ENERGY","Grey_Flex",,"6",,"Adequate",,"30",,"Closet",,"Up Flow",,,,"9",,"535.3",,"Elec","Tank","Standard","N","24","Elec","2012-08-12T00:00:00.000","11","27","1983","2","803","600","Condo","2014-05-20T00:00:00.000","3111 TOM GREEN ST 104
Austin, Tx 78705
(30.29384777800044, -97.73409227099967)"
"213845","Andrew Poe","GREENPRINT HOMES","Mylar_Flex",,"6",,"Adequate",,"70",,"Attic",,"Horizontal",,"6",,"11",,"620",,"Gas","Tank","Water_Saving","Y","39","Gas","2009-12-12T00:00:00.000","16","22","1958","3","930","930","Single Family","2014-05-20T00:00:00.000","5210 WATERBROOK DR
Austin, Tx 78723
(30.304055020000476, -97.68926829099968)"
"260717","Andy Pell","1 EARTH ENERGY AUDITS","Grey_Flex",,"4",,"Adequate",,"20",,"Closet",,,,"6",,"12",,"291",,"Elec","Tank","Water_Saving","Y","60","Elec","2012-05-30T00:00:00.000",,,"1985","2","875",,"Condo","2014-05-20T00:00:00.000","1411 GRACY FARMS LN 46
Austin, Tx 78758
(30.396023238000453, -97.69388274999966)"
"262696","Chad Roesch","A-1 ENERGY AUDITS","Mylar_Flex",,"8",,"Adequate",,"17",,"Attic",,"Horizontal",,"20",,"13",,"393",,"Elec","Tank","Water_Saving","Y","0","Elec","2012-03-21T00:00:00.000","38.5","0","1972","3","1968","1680","Single Family","2014-05-20T00:00:00.000","1303 CARDINAL HILL CIR
Austin, Tx 78758
(30.408286614000474, -97.68195692999967)"
"248797","James Davis","ENERGY AUDIT MASTERS","Sheet_Metal",,"4",,"Adequate",,"17.8",,"Garage",,"Up Flow",,"20",,"10.5",,"496",,"Gas","Tank","Water_Saving","Y","88","Gas","2012-02-16T00:00:00.000","13","25","1971","3","1736","1200","Single Family","2014-05-20T00:00:00.000","9207 HUNTERSTRACE
Austin, Tx 78758
(30.383593075000476, -97.70797782299968)"
"276863","Robert Hartung","ENERGY AUDIT MASTERS","Mylar_Flex",,"6",,"Adequate",,"10.7",,"Attic",,"Horizontal",,,,"9",,"536",,"Gas","Tank","Water_Saving","Y","186","Gas","2011-08-29T00:00:00.000","19","19","1993","3","1605","1605","Single Family","2014-05-20T00:00:00.000","2111 NATHAN DR
Austin, Tx 78728
(30.448618128000476, -97.67619951599966)"
"348071","Aaron Capps","AUSTINTEXAS ENERGY AUDITS","Mylar_Flex",,"8",,"Adequate",,"38",,"Garage",,"Up Flow",,"9",,"10",,"522",,"Gas","Tank","Water_Saving","N","17","Gas","2009-10-14T00:00:00.000","40",,"1990","3","1567","800","Single Family","2014-05-20T00:00:00.000","10510 WATCHFUL FOX DR
Austin, Tx 78748
(30.158070620000444, -97.81483228599967)"
"423613","Jay Hill","ADVANCED ENERGY SOLUTIONS","Duct_Board",,"2",,"Adequate",,"20.8",,,,,,"11",,"10.5",,"554",,"Elec","Tank","Standard","Y","18","Elec","2013-02-12T00:00:00.000","22","3","1985","1","831",,"Condo","2014-05-20T00:00:00.000","4711 D-223 SPICEWOOD SPRINGS RD
Austin, Tx 78759
(30.40125117700046, -97.75332664499967)"
"224178","James Davis","ENERGY AUDIT MASTERS","Sheet_Metal",,"3",,"Adequate",,"4.6",,"Closet",,"Up Flow",,"8",,"10.5",,"555",,"Gas","Tank","Standard","N","157","Gas","2009-07-29T00:00:00.000","21","17","1965","3","2105","2100","Single Family","2014-05-20T00:00:00.000","6902 GENEVA DR
Austin, Tx 78723
(30.31732514400045, -97.67128184699965)"
"332776","Robert Hartung","ENERGY AUDIT MASTERS","Sheet_Metal",,"4",,"Adequate",,"26.4",,"Closet",,"Up Flow",,,,"9",,"471",,"Gas","Tank","Water_Saving","N","30","Gas","2011-08-01T00:00:00.000","19","19","1975","3","1177","1000","Single Family","2014-05-20T00:00:00.000","919 BODARK LANE
Austin, Tx 78745
(30.195664963000468, -97.79518293099966)"
"505484","Lynn Howden","AUSTIN QUALITY GREEN ENERGY AUDITS","Sheet_Metal",,"6",,"Inadequate",,"15",,"Closet",,"Up Flow",,"9",,"9",,"537",,"Elec","Tank","Water_Saving","N","12","Elec","2010-05-05T00:00:00.000","24",,"1969","4","2150","1910","Single Family","2014-05-20T00:00:00.000","5201 RAMBLING RANGE
Austin, Tx 78727
(30.421075869000447, -97.7376833999997)"
"136098","Scott Young","ACCOUNTABLE ENERGY SOLUTIONS, LLC","Mylar_Flex",,"5",,"Adequate",,"31",,"Closet",,"Up Flow",,"20",,"11.5",,"749",,"Gas","Tank","Water_Saving","Y","38.5","Gas","2009-07-31T00:00:00.000","11","27","1984","3","1498","1498","Town Homes","2014-05-20T00:00:00.000","5613 MUSTER COURT
Austin, Tx 78731
(30.353595318000487, -97.79296216299969)"
"R057130","Trent Brazziel","AUSTIN GREENTEAM","Grey_Flex",,"4",,"Inadequate",,"23",,"Garage",,"Up Flow",,"8",,,,"536",,"Elec","Tank","Standard","Y","0","Elec","2013-07-19T00:00:00.000","38","0","1983","3","1610","608","Single Family","2014-05-20T00:00:00.000","13153 MILL STONE DR
Austin, Tx 78729
(30.46330480700044, -97.78442612299966)"
"365730","James Davis","ENERGY AUDIT MASTERS","Mylar_Flex","Mylar_Flex","5","5","Adequate","Adequate","4.8","4.1","Attic","Attic","Horizontal","Horizontal",,,"9.5","9.5","492","422","Gas","Tank","Water_Saving","Y","0","Gas","2010-01-22T00:00:00.000","20","18","1999","4","2742","1200","Single Family","2014-05-20T00:00:00.000","5801 REPUBLIC OFTEXAS
Austin, Tx 78735
(30.253069741000445, -97.83537349999966)"
"326889","Alan Kowalik","ADVANCED HOME INSPECTIONS","Mylar_Flex",,"6",,"Adequate",,"10.1",,"Attic",,"Up Flow",,"22",,"9",,"531.4",,"Gas","Tank","Standard","Y","28","Gas","2013-05-07T00:00:00.000","30","8","1992","3","1860","1540","Single Family","2014-05-20T00:00:00.000","4804 SAN SIMEON DR
Austin, Tx 78749
(30.210275840000463, -97.85477768299967)"
"236069","George Cornwell","ENERGY PERFORMANCE ANALYSTS","Mylar_Flex",,"4",,"Adequate",,"10",,"Attic",,"Horizontal",,"9",,"10",,"500",,"Elec","Tank","Standard","N","0","Elec","2009-06-17T00:00:00.000","28.6",,"1998","2","1250",,"Duplex","2014-05-20T00:00:00.000","1813 W ST JOHNS AVE B
Austin, Tx 78757
(30.34498584500045, -97.73117270099965)"
"218342","Lynn Howden","AUSTIN QUALITY GREEN ENERGY AUDITS","Mylar_Flex",,"4",,"Inadequate",,"23",,"Attic",,"Horizontal",,"17",,"10",,"329",,"Elec","Tank","Standard","N","0","Elec","2010-05-18T00:00:00.000","0","38","1939","2","985","850","Single Family","2014-05-20T00:00:00.000","4526 DUVAL ST
Austin, Tx 78751
(30.30796712400047, -97.72399636399967)"
"262045","James Davis","ENERGY AUDIT MASTERS","Mylar_Flex",,"6",,"Adequate",,"16.7",,"Closet",,"Up Flow",,,,"11",,"626",,"Gas","Tank","Water_Saving","N","30","Gas","2013-08-26T00:00:00.000","38","0","1986","3","1566","800","Single Family","2014-05-20T00:00:00.000","12014 SKY WEST DR
Austin, Tx 78758
(30.398094770000455, -97.69119532499968)"
"133919","Bob Woerner","BUILDING PERFORMANCE AUDITS","Duct_Board",,"6",,"Inadequate",,"59",,"Closet",,"Up Flow",,"15",,"10.5",,"480",,"Gas","Tank","Water_Saving","N","60","Gas","2011-01-18T00:00:00.000","20","17","1977","2","1000","500","Duplex","2014-05-20T00:00:00.000","6501 SHADOW VALLEY DR B
Austin, Tx 78731
(30.351677760000484, -97.76134671899968)"
"378680","Jay Hill","ADVANCED ENERGY SOLUTIONS","Duct_Board",,"2",,"Adequate",,"16.8",,"Closet",,"Up Flow",,"9",,"13.5",,"348",,"Gas","Tank","Water_Saving","Y","0","Elec","2012-08-23T00:00:00.000","18","20","1974","3","1741",,"Single Family","2014-05-20T00:00:00.000","3900 OAK CREEK DR
Austin, Tx 78727
(30.429025626000453, -97.71064806699968)"
"342503","James Davis","ENERGY AUDIT MASTERS","Mylar_Flex",,"5",,"Adequate",,"24.4",,"Closet",,"Up Flow",,,,,,"400",,"Gas","Tank","Water_Saving","N","135","Elec","2012-01-09T00:00:00.000","21","17","1985","3","1200","800","Duplex","2014-05-20T00:00:00.000","9624 SUGAR HILL DR B
Austin, Tx 78748
(30.182125977000453, -97.83539718899965)"
"317800","Lynn Howden","AUSTIN QUALITY GREEN ENERGY AUDITS","Duct_Board",,"5",,"Inadequate",,"33",,"Closet",,"Up Flow",,"1",,"12",,"515",,"Elec","Tank","Water_Saving","N","0","Elec","2013-05-15T00:00:00.000","18","20","1976","3","2060","1660","Single Family","2014-05-20T00:00:00.000","7004 BENT OAK CIRCLE
Austin, Tx 78749
(30.220705750000434, -97.8465780149997)"
"229981","Rob Scott","GREEN COLLAR OPERATIONS","Sheet_Metal",,"6",,"Adequate",,"7.6",,"Closet",,"Up Flow",,"15",,,,"522",,"Elec","Tank","Water_Saving","Y","0","Elec","2012-05-08T00:00:00.000","38","0","1956","3","1305","1305","Single Family","2014-05-20T00:00:00.000","1101 ARCADIA AVE
Austin, Tx 78757
(30.33292500300047, -97.72532290199968)"
"226141","Chad Garrett","AUSTIN INSPECTORS EXCHANGE","Mylar_Flex",,"6",,"Adequate",,"29",,"Closet",,"Up Flow",,,,"13",,"670",,"Gas","Tank","Water_Saving","Y","423","Gas","2011-04-09T00:00:00.000","8","30","1962","3","3354","1947","Single Family","2014-05-20T00:00:00.000","2605 PEMBROOK TRAIL
Austin, Tx 78731
(30.320643860000473, -97.7463982859997)"
"466878","Amir Faghih","APPROVED ENERGY AUDITS",,,"6",,"Adequate",,"20",,"Closet",,"Up Flow",,"11",,"9",,"474",,"Gas","Tank","Water_Saving","Y","0","Gas","2010-03-15T00:00:00.000","19","19","1999","3","1422","600","Single Family","2014-05-20T00:00:00.000","1501 CANON YEOMANS TRAIL
Austin, Tx 78748
(30.157158624000488, -97.8292003579997)"
"212925","Scott Young","ACCOUNTABLE ENERGY SOLUTIONS, LLC","Sheet_Metal","Mylar_Flex","6","6","Adequate","Adequate","18","18","Attic","Closet","Horizontal","Up Flow","18","19","9","11.5","500","448","Gas","Tank","Water_Saving","Y","0","Gas","2011-11-03T00:00:00.000","30","8","1996","4","3341","1159","Single Family","2014-05-20T00:00:00.000","3410 CEDAR ST
Austin, Tx 78705
(30.299426347000463, -97.73573623099969)"
"109188","Amir Faghih","APPROVED ENERGY AUDITS","Mylar_Flex","Sheet_Metal","5","5","Adequate","Inadequate","18","25","Closet","Closet","Up Flow","Up Flow","7","25","11","9","414","375","Gas","Tankless","Water_Saving","Y","108","Gas","2011-06-16T00:00:00.000","30","8","1985","4","2148","950","Single Family","2014-05-20T00:00:00.000","1006 MAUFRAIS ST
Austin, Tx 78703
(30.27821712500048, -97.75746540899968)"
"373399","Roland Huettel","ECO.INSPECTIONS, INC","Mylar_Flex",,"6",,"Adequate",,"5.75",,"Garage",,"Up Flow",,"19",,,,"443",,"Gas","Tank","Water_Saving","Y","0","Gas","2010-11-24T00:00:00.000","30","8","1995","3","1328","1250","Single Family","2014-05-20T00:00:00.000","1318 STRICKLAND DR
Austin, Tx 78748
(30.182477747000462, -97.81067382399965)"
