"rin","primary_key","date_occurred","time_occurred","location","area_command","nature_of_contact","reason_desc","r2r_level","master_subject_id","subject_sex","subject_race","subject_ethnicity","subject_conduct_desc","subject_resistance","weapon_used_1","weapon_used_2","weapon_used_3","weapon_used_4","weapon_used_5","number_shots","effect_on_officer","officer_organization_desc","officer_commission_date","officer_yrs_of_service","x_coordinate","y_coordinate","council_district","census_tract","zip","county","county_desc"
"7509372","20191250243","2019-05-05T00:00:00.000","0212","401 E 6TH ST","GE","5-VIEWED OFFENSE [non MV-Stop]","NECESSARY TO DEFEND ANOTHER","3","1212672: 20191250243",,,,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","NOT RESISTANT","CHEMICAL AGENT - O C SPRAY",,,,,,"NO COMPLAINT OF INJURY/PAIN","GEORGE 800 REG 1 NIGHTS","2015-03-20T00:00:00.000","4","3115439","10070324","9","-","78701","1","TRAVIS COUNTY"
"7509029","20191250469","2019-05-05T00:00:00.000","0949","6904 ARIES LN","CH","4-DISPATCHED CALL [non MV Stop]","IN CUSTODY, MAINTAINING CONTROL","4","186846246: 20191250469","M","W","H","SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","CHARLIE 100 REG III PATROL","2005-07-08T00:00:00.000","14","3145359","10082303","1","-","78724","1","TRAVIS COUNTY"
"7509029","20191250469","2019-05-05T00:00:00.000","1119","6904 ARIES LN","CH","3-TACTICAL OPERATION [non-MV Stop]","IN CUSTODY, MAINTAINING CONTROL","4","186846246: 20191250469","M","W","H","EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","SWAT SPECIAL OPERATIONS","2012-11-30T00:00:00.000","6","3145359","10082303","1","-","78724","1","TRAVIS COUNTY"
"7509029","20191250469","2019-05-05T00:00:00.000","0811","6904 ARIES LN","CH","4-DISPATCHED CALL [non MV Stop]","TO RESTRAIN FOR SUBJECTS SAFETY","4","254673471: 20191250469","F","W","H",,"PREPARATORY RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","CHARLIE 800 REG III PATROL","2016-10-28T00:00:00.000","3","3145359","10082303","1","-","78724","1","TRAVIS COUNTY"
"7509029","20191250469","2019-05-05T00:00:00.000","0811","6904 ARIES LN","CH","4-DISPATCHED CALL [non MV Stop]","TO RESTRAIN FOR SUBJECTS SAFETY","4","459265036: 20191250469","F","W","H",,"PASSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","CHARLIE 800 REG III PATROL","2017-12-22T00:00:00.000","1","3145359","10082303","1","-","78724","1","TRAVIS COUNTY"
"7509029","20191250469","2019-05-05T00:00:00.000","0811","6904 ARIES LN","CH","4-DISPATCHED CALL [non MV Stop]","TO RESTRAIN FOR SUBJECTS SAFETY","4","254673471: 20191250469","F","W","H",,"PASSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","HENRY 800 REG III PATROL","2017-12-22T00:00:00.000","1","3145359","10082303","1","-","78724","1","TRAVIS COUNTY"
"7509271","20191251350","2019-05-05T00:00:00.000","1716","12901 N IH 35 SVRD NB","ED","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","3","458832976: 20191251350","F","W","H",,"DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","EDWARD 300 REG II PATROL","2014-03-21T00:00:00.000","5","3135967","10124812","7","-","78753","1","TRAVIS COUNTY"
"7509271","20191251350","2019-05-05T00:00:00.000","1716","12901 N IH 35 SVRD NB","ED","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","3","458832976: 20191251350","F","W","H",,"DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","EDWARD 300 REG II PATROL","2017-12-22T00:00:00.000","1","3135967","10124812","7","-","78753","1","TRAVIS COUNTY"
"7509271","20191251350","2019-05-05T00:00:00.000","1716","12901 N IH 35 SVRD NB","ED","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","3","458832976: 20191251350","F","W","H",,"DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","EDWARD 800 REG II PATROL","2017-12-22T00:00:00.000","1","3135967","10124812","7","-","78753","1","TRAVIS COUNTY"
"7509580","20191251351","2019-05-05T00:00:00.000","1752","8801 MC CANN DR","BA","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","3","458997556: 20191251351","F","W","N","EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","BAKER 600 EVE REG I PATROL","2016-07-08T00:00:00.000","3","3117636","10108906","7","-","78757","1","TRAVIS COUNTY"
"7509580","20191251351","2019-05-05T00:00:00.000","1752","8801 MC CANN DR","BA","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","3","458997556: 20191251351","F","W","N","EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,"0","NO COMPLAINT OF INJURY/PAIN","BAKER 600 EVE REG I PATROL","2016-10-28T00:00:00.000","3","3117636","10108906","7","-","78757","1","TRAVIS COUNTY"
"7509580","20191251351","2019-05-05T00:00:00.000","1752","8801 MC CANN DR","BA","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","3","458997556: 20191251351","F","W","N","EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","BAKER 600 EVE REG I PATROL","2017-12-22T00:00:00.000","1","3117636","10108906","7","-","78757","1","TRAVIS COUNTY"
"7509110","20191251368","2019-05-05T00:00:00.000",,"2200 LOU NEFF RD","DA",,"NECESSARY TO EFFECT ARREST / DETENTION","3","459317441: 20191251368","M","W","H",,"DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"COMPLAINT OF INJURY/PAIN","DAVID 600 EVENINGS REG IV PATROL","2005-01-05T00:00:00.000","14","3106844","10070817","8","-","78746","1","TRAVIS COUNTY"
"7509110","20191251368","2019-05-05T00:00:00.000","1745","2200 LOU NEFF RD","DA",,"NECESSARY TO EFFECT ARREST / DETENTION","3","459317441: 20191251368","M","W","H",,"DEFENSIVE RESISTANCE","CED - PRONGS MISSED-ENTER # CYCLES (use #shots field)","CED - DRIVE STUN-ENTER # CYCLES (use #shots field)",,,,"2","MINOR INJURY","DAVID 600 EVENINGS REG IV PATROL","2008-06-20T00:00:00.000","11","3106844","10070817","8","-","78746","1","TRAVIS COUNTY"
"7509110","20191251368","2019-05-05T00:00:00.000","1904","2200 LOU NEFF RD","DA",,"IN CUSTODY, MAINTAINING CONTROL","3","459317441: 20191251368","M","W","H",,"DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","DAVID 600 EVENINGS REG IV PATROL","2015-10-30T00:00:00.000","4","3106844","10070817","8","-","78746","1","TRAVIS COUNTY"
"7509110","20191251368","2019-05-05T00:00:00.000","1825","2200 LOU NEFF RD","DA",,"IN CUSTODY, MAINTAINING CONTROL","3","459317441: 20191251368","M","W","H",,"DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","DAVID 600 EVENINGS REG IV PATROL","2015-11-13T00:00:00.000","3","3106844","10070817","8","-","78746","1","TRAVIS COUNTY"
"7509110","20191251368","2019-05-05T00:00:00.000","1901","2200 LOU NEFF RD","DA",,"IN CUSTODY, MAINTAINING CONTROL","3","459317441: 20191251368","M","W","H",,"DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","DAVID 600 EVENINGS REG IV PATROL","2016-07-08T00:00:00.000","3","3106844","10070817","8","-","78746","1","TRAVIS COUNTY"
"7509110","20191251368","2019-05-05T00:00:00.000","1745","2200 LOU NEFF RD","DA",,"IN CUSTODY, MAINTAINING CONTROL","3","459317441: 20191251368","M","W","H",,"DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"MINOR INJURY","C.R.A.S.H. COORD RESP ABUSE FOR SAFE HOME","2016-10-28T00:00:00.000","3","3106844","10070817","8","-","78746","1","TRAVIS COUNTY"
"7509538","20191251923","2019-05-05T00:00:00.000","2252","9900 S IH 35 SVRD SB","FR","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","3","459602268: 20191251923","M","W","N","EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","FRANK 800 REG IV PATROL","2002-11-22T00:00:00.000","16","3099603","10029695","5","24.21","78748","1","TRAVIS COUNTY"
"7509538","20191251923","2019-05-05T00:00:00.000","2252","9900 S IH 35 SVRD SB","FR","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","3","459602268: 20191251923","M","W","N","EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE; PREPARATORY RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","FRANK 800 REG IV PATROL","2016-10-28T00:00:00.000","3","3099603","10029695","5","24.21","78748","1","TRAVIS COUNTY"
"7509538","20191251923","2019-05-05T00:00:00.000","2252","9900 S IH 35 SVRD SB","FR","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","3","459602268: 20191251923","M","W","N","EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","FRANK 800 REG IV PATROL","2017-12-22T00:00:00.000","1","3099603","10029695","5","24.21","78748","1","TRAVIS COUNTY"
"7509677","20191260128","2019-05-06T00:00:00.000","0150","1911 TOWNESOUTH CIR","HE","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO DEFEND ANOTHER","2","459037556: 20191260128","M","B","N","EDP/MENTALLY UNSTABLE","PASSIVE RESISTANCE; DEFENSIVE RESISTANCE; PREPARATORY RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"MINOR INJURY","HENRY 800 REG III PATROL","2016-10-28T00:00:00.000","3","3117121","10057117","3","23.13","78741","1","TRAVIS COUNTY"
"7509677","20191260128","2019-05-06T00:00:00.000","0150","1911 TOWNESOUTH CIR","HE","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","3","459037556: 20191260128","M","B","N","EDP/MENTALLY UNSTABLE","PASSIVE RESISTANCE; DEFENSIVE RESISTANCE","CED - PRONGS-ENTER # CYCLES (use #shots field)",,,,,"2","NO COMPLAINT OF INJURY/PAIN","HENRY 800 REG III PATROL","2017-12-22T00:00:00.000","1","3117121","10057117","3","23.13","78741","1","TRAVIS COUNTY"
"7510657","20191260147","2019-05-06T00:00:00.000","0208","1811 BELFORD DR","ID","4-DISPATCHED CALL [non MV Stop]","IN CUSTODY, MAINTAINING CONTROL","4","167969054: 20191260147","M","B","N","SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE; AGGRESSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","IDA 700 REG I PATROL","2016-10-28T00:00:00.000","3","3119179","10102470","7","18.18","78757","1","TRAVIS COUNTY"
"7510657","20191260147","2019-05-06T00:00:00.000","0216","1811 BELFORD DR","ID","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","4","167969054: 20191260147","M","B","N","SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE; AGGRESSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","HENRY 400 REG III PATROL","2017-06-23T00:00:00.000","2","3119179","10102470","7","18.18","78757","1","TRAVIS COUNTY"
"7510657","20191260147","2019-05-06T00:00:00.000",,"1811 BELFORD DR","ID","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","4","167969054: 20191260147","M","B","N","EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE; AGGRESSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","IDA 800 REG I PATROL","2017-06-23T00:00:00.000","2","3119179","10102470","7","18.18","78757","1","TRAVIS COUNTY"
"7509673","20191260207","2019-05-06T00:00:00.000","0451","130 CUMBERLAND RD","DA","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","3","161088568: 20191260207","M","W","H","SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","BAKER 300 REG I PATROL","2016-10-28T00:00:00.000","3","3109937","10059185","3","13.08","78704","1","TRAVIS COUNTY"
"7509673","20191260207","2019-05-06T00:00:00.000",,"130 CUMBERLAND RD","DA","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","3","161088568: 20191260207","M","W","H","EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"MINOR INJURY","DAVID 800 REG IV PATROL","2017-12-22T00:00:00.000","1","3109937","10059185","3","13.08","78704","1","TRAVIS COUNTY"
"7510136","20191260689","2019-05-06T00:00:00.000","1049","4611 GUADALUPE ST","BA","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","4","134943294: 20191260689","F","W","N","EDP/MENTALLY UNSTABLE","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","BAKER 100 REG I PATROL","1999-09-24T00:00:00.000","20","3117690","10087185","9","3","78751","1","TRAVIS COUNTY"
"7510136","20191260689","2019-05-06T00:00:00.000","0648","4611 GUADALUPE ST","BA","4-DISPATCHED CALL [non MV Stop]","TO RESTRAIN FOR SUBJECTS SAFETY","4","134943294: 20191260689","F","W","N","EDP/MENTALLY UNSTABLE","PASSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","BAKER 100 REG I PATROL","2013-05-17T00:00:00.000","6","3117690","10087185","9","3","78751","1","TRAVIS COUNTY"
"7510136","20191260689","2019-05-06T00:00:00.000",,"4611 GUADALUPE ST","BA","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","4","134943294: 20191260689","F","W","N","EDP/MENTALLY UNSTABLE","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","BAKER 100 REG I PATROL","2014-03-21T00:00:00.000","5","3117690","10087185","9","3","78751","1","TRAVIS COUNTY"
"7510001","20191260704","2019-05-06T00:00:00.000","1110","5100 PECAN BROOK DR","CH","4-DISPATCHED CALL [non MV Stop]","IN CUSTODY, MAINTAINING CONTROL","3","65208871: 20191260704","M","B","N","EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","AGGRESSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","CHARLIE 100 REG III PATROL","2002-05-10T00:00:00.000","17","3140675","10088946","1","-","78724","1","TRAVIS COUNTY"
"7509730","20191260778","2019-05-06T00:00:00.000",,"600 BARWOOD PARK","ED","1-TRAFFIC STOP [Motor Vehicle Stop]","NECESSARY TO EFFECT ARREST / DETENTION","3","180690007: 20191260778","M","B","N",,"DEFENSIVE RESISTANCE","CED - PRONGS-ENTER # CYCLES (use #shots field)",,,,,"1","NO COMPLAINT OF INJURY/PAIN","METRO TAC REGION I","2013-03-22T00:00:00.000","6","3128170","10100704","4","-","78753","1","TRAVIS COUNTY"
"7509996","20191261463","2019-05-06T00:00:00.000",,"6425 S IH 35 SVRD NB","FR","4-DISPATCHED CALL [non MV Stop]","IN CUSTODY, MAINTAINING CONTROL","4","459392878: 20191261463","M","W","N","EDP/MENTALLY UNSTABLE","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","FRANK 500 REG IV PATROL","2018-09-02T00:00:00.000","1","3107019","10042319","2","-","78744","1","TRAVIS COUNTY"
"7510134","20191261856","2019-05-06T00:00:00.000",,"304 MASTERSON PASS","ED","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","4","459634227: 20191261856","M","W","N","EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","PASSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","EDWARD 700 REG II PATROL","2007-04-27T00:00:00.000","12","3130167","10108258","4","18.23","78753","1","TRAVIS COUNTY"
"7510134","20191261856","2019-05-06T00:00:00.000","0016","304 MASTERSON PASS","ED","4-DISPATCHED CALL [non MV Stop]","IN CUSTODY, MAINTAINING CONTROL","4","459634227: 20191261856","M","W","N","EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","PASSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","GEORGE 300 REG I EVENING","2015-03-20T00:00:00.000","4","3130167","10108258","4","18.23","78753","1","TRAVIS COUNTY"
"7510134","20191261856","2019-05-06T00:00:00.000","2338","304 MASTERSON PASS","ED","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","4","459634227: 20191261856","M","W","N","EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","PASSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","GEORGE 300 REG I EVENING","2016-07-08T00:00:00.000","3","3130167","10108258","4","18.23","78753","1","TRAVIS COUNTY"
"7510134","20191261856","2019-05-06T00:00:00.000","2353","304 MASTERSON PASS","ED","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","4","459634227: 20191261856","M","W","N","EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","PASSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","EDWARD 600 EVENINGS REG II PATROL","2017-06-23T00:00:00.000","2","3130167","10108258","4","18.23","78753","1","TRAVIS COUNTY"
"7510134","20191261856","2019-05-06T00:00:00.000",,"304 MASTERSON PASS","ED","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","4","459634227: 20191261856","M","W","N","EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","PASSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","EDWARD 700 REG II PATROL","2017-06-23T00:00:00.000","2","3130167","10108258","4","18.23","78753","1","TRAVIS COUNTY"
"7509973","20191261953","2019-05-06T00:00:00.000",,"8700 WEST GATE BLVD","FR","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","4","295962748: 20191261953","M","W","H","EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","FRANK 800 REG IV PATROL","2004-06-18T00:00:00.000","15","3086695","10042584","5","-","78745","1","TRAVIS COUNTY"
"7509973","20191261953","2019-05-06T00:00:00.000","0217","8700 WEST GATE BLVD","FR","4-DISPATCHED CALL [non MV Stop]","IN CUSTODY, MAINTAINING CONTROL","4","295962766: 20191261953","M","W","H","SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","FRANK 700 REG IV PATROL","2013-12-13T00:00:00.000","5","3086695","10042584","5","-","78745","1","TRAVIS COUNTY"
"7509973","20191261953","2019-05-06T00:00:00.000","2314","8700 WEST GATE BLVD","FR","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","4","295962766: 20191261953","M","W","H","SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","FRANK 300 REG IV PATROL","2016-10-28T00:00:00.000","3","3086695","10042584","5","-","78745","1","TRAVIS COUNTY"
"7509971","20191270103","2019-05-07T00:00:00.000",,"213 W 4TH ST","GE","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","4","459801648: 20191270103","F","W","N","SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","GEORGE 900 REG I NIGHTS","2013-03-22T00:00:00.000","6","3113464","10070163","9","-","78701","1","TRAVIS COUNTY"
"7509971","20191270103","2019-05-07T00:00:00.000","0159","213 W 4TH ST","GE","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","4","459801648: 20191270103","F","W","N","SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","GEORGE 900 REG I NIGHTS","2014-03-21T00:00:00.000","5","3113464","10070163","9","-","78701","1","TRAVIS COUNTY"
"7510246","20191270331","2019-05-07T00:00:00.000","0720","98 SAN JACINTO BLVD","GE","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","4","269365347: 20191270331","M","W","N","EDP/MENTALLY UNSTABLE","AGGRESSIVE RESISTANCE; PREPARATORY RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","GEORGE 200 REG I DAYS","2008-01-04T00:00:00.000","11","3114512","10068668","9","11","78701","1","TRAVIS COUNTY"
"7510246","20191270331","2019-05-07T00:00:00.000","0720","98 SAN JACINTO BLVD","GE","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","4","269365347: 20191270331","M","W","N","EDP/MENTALLY UNSTABLE","AGGRESSIVE RESISTANCE; PREPARATORY RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","GEORGE 200 REG I DAYS","2013-03-22T00:00:00.000","6","3114512","10068668","9","11","78701","1","TRAVIS COUNTY"
"7515971","20191380050","2019-05-18T00:00:00.000","2156","1900 S 1ST ST","DA","4-DISPATCHED CALL [non MV Stop]","TO RESTRAIN FOR SUBJECTS SAFETY","4","459108474: 20191380050","F","W","H","EDP/MENTALLY UNSTABLE","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","DAVID 700 REG IV PATROL","2013-12-13T00:00:00.000","5","3110086","10062796","9","-","78704","1","TRAVIS COUNTY"
"7510735","20191271294","2019-05-07T00:00:00.000","1651","800 W 38TH ST","BA","4-DISPATCHED CALL [non MV Stop]","TO RESTRAIN FOR SUBJECTS SAFETY","4","215744788: 20191271294","M","W","N","EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","BAKER 500 REG I PATROL","2016-10-28T00:00:00.000","3","3114440","10084086","9","-","78751","1","TRAVIS COUNTY"
"7510735","20191271294","2019-05-07T00:00:00.000",,"800 W 38TH ST","BA","4-DISPATCHED CALL [non MV Stop]","TO RESTRAIN FOR SUBJECTS SAFETY","4","215744788: 20191271294","M","W","N","EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","BAKER 500 REG I PATROL","2017-12-22T00:00:00.000","1","3114440","10084086","9","-","78751","1","TRAVIS COUNTY"
"7510538","20191271390","2019-05-07T00:00:00.000","1644","1200 WILLOW ST","CH","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","3","314179857: 20191271390","M","W","N","EDP/MENTALLY UNSTABLE","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","GEORGE 500 REG I EVENING","2014-03-21T00:00:00.000","5","3117646","10067624","3","-","78702","1","TRAVIS COUNTY"
