"master_subject_id","subject_sex","apd_race","subject_resistance","subject_effects","council_district","date_occurred","zip","census_tract","location","x_coordinate","y_coordinate","county"
"458943856: 20192580358","M","B","AGGRESSIVE RESISTANCE","MINOR INJURY","4","2019-09-15T00:00:00.000","78754","18.34","CAMERON RD / E ANDERSON LN SVRD WB","3131625","10094724","1"
"315557699: 20192581060","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-15T00:00:00.000","78701","11","500 TRINITY ST","3115301","10070114","1"
"459420096: 20192580118","M","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-09-15T00:00:00.000","78660","-","15000 N IH 35 SVRD NB","3136496","10134361","1"
"459379437: 20192581953","F","W","DEFENSIVE RESISTANCE","MINOR INJURY","3","2019-09-15T00:00:00.000","78741","-","1523 TINNIN FORD RD","3119840","10060848","1"
"376439057: 20192581922","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-15T00:00:00.000","78701","11","E 6TH ST / BRAZOS ST","3114741","10070624","1"
"218695575: 20192581677","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","5","2019-09-15T00:00:00.000","78745","-","5801 LEWOOD DR","3096439","10051253","1"
"1232653: 20192581936",,,"DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-09-15T00:00:00.000","78753","18","GEORGIAN DR / W POWELL LN","3126131","10099946","1"
"459851688: 20192581831","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-09-15T00:00:00.000","78702","9","1411 E 7TH ST","3119216","10069439","1"
"21497238: 20192581032","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-15T00:00:00.000","78704","23","201 E OLTORF ST","3111508","10059670","1"
"458970207: 20192581495","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-09-15T00:00:00.000","78741","23.18","1881 GROVE BLVD","3126219","10056687","1"
"259260734: 20192570123","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","9","2019-09-14T00:00:00.000","78751","3","1000 E 41ST ST","3121344","10082703","1"
"135311244: 20192570555","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-09-14T00:00:00.000","78701","7","LAVACA ST / W 16TH ST","3114622","10074579","1"
"459806069: 20192571965","F","H","DEFENSIVE RESISTANCE","MINOR INJURY","4","2019-09-14T00:00:00.000","78753","18.23","10309 ANNIE OAKLEY TRL","3130646","10108560","1"
"459645788: 20192571951","F","P","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-09-14T00:00:00.000","78741","23.17","1301 CROSSING PL","3123895","10059508","1"
"458832249: 20192571484","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","2","2019-09-14T00:00:00.000","78744","24.13","4800 BLOCK COPPERBEND BLVD","3115985","10045672","1"
"459851636: 20192571262","F","H","DEFENSIVE RESISTANCE","MINOR INJURY","4","2019-09-14T00:00:00.000","78758","18.19","8926 N LAMAR BLVD","3127130","10104047","1"
"459852179: 20192570181","F","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-14T00:00:00.000","78701","11","314 E 6TH ST","3115291","10070580","1"
"459852415: 20192562279","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-14T00:00:00.000","78701","11","323 E 6TH ST","3115325","10070387","1"
"9181909: 20192571584","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","4","2019-09-14T00:00:00.000","78758","18","PARKFIELD DR / PAYTON GIN RD","3123939","10105165","1"
"459852178: 20192570181","M","W","PASSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-09-14T00:00:00.000","78701","11","314 E 6TH ST","3115291","10070580","1"
"305858654: 20192571518","M","H","PASSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","6","2019-09-14T00:00:00.000","78759","-","4307 ACROPOLIS CT","3116981","10123344","1"
"459198087: 20192562279","M","W","DEFENSIVE RESISTANCE","MINOR INJURY","9","2019-09-14T00:00:00.000","78701","11","323 E 6TH ST","3115325","10070387","1"
"459301934: 20192571801","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-09-14T00:00:00.000","78758","18.44","1811 GRACY FARMS LN","3126379","10118010","1"
"459599505: 20192571534","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-14T00:00:00.000","78722","4.02","2900 MANOR RD","3124404","10077490","1"
"459813729: 20192571477","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-09-14T00:00:00.000","78744","24.29","810 E SLAUGHTER LN","3104781","10031064","1"
"459377498: 20192562143","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-09-13T00:00:00.000","78758","18.22","10200 N LAMAR BLVD","3129214","10108662","1"
"168899919: 20192561392","M","B","AGGRESSIVE RESISTANCE","MINOR INJURY","1","2019-09-13T00:00:00.000","78702","8","3004 WEBBERVILLE RD","3125142","10070530","1"
"459851408: 20192560832","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","2","2019-09-13T00:00:00.000","78617","24.33","5500 ROSS RD","3152816","10037308","1"
"119287572: 20192562081","F","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3","2019-09-13T00:00:00.000","78702","-","1108 E 6TH ST","3118154","10069629","1"
"459821786: 20192562153","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","2","2019-09-13T00:00:00.000","78744","24.30","5700 KATYDID LN","3112881","10034266","1"
"459352099: 20192560404","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-13T00:00:00.000","78701","7","303 W 15TH ST","3114313","10074184","1"
"459851592: 20192562340","F","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","9","2019-09-13T00:00:00.000","78701","11.00","901 RED RIVER ST","3116524","10071338","1"
"459849226: 20192550230","M","W","DEFENSIVE RESISTANCE","MINOR INJURY","6","2019-09-12T00:00:00.000","78727","17.45","12221 RIATA TRACE PKWY","3110470","10129126","1"
"459851274: 20192551906","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-12T00:00:00.000","78705","6","1009 W 26TH ST","3112426","10078903","1"
"459146655: 20192551004","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","3","2019-09-12T00:00:00.000","78741","23.12","1901 AIRPORT COMMERCE DR","3130656","10053606","1"
"333581038: 20192550076","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","4","2019-09-12T00:00:00.000","78753","-","1044 NORWOOD PARK BLVD","3129896","10096032","1"
"8782149: 20192551762","M","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN",,"2019-09-12T00:00:00.000","-","-","6920 MENCHACA RD","3094200","10046427","-"
"459846551: 20192551890","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-09-12T00:00:00.000","78757","18.18","2104 KENBRIDGE DR","3118991","10104266","1"
"288820154: 20192551810","M","W","DEFENSIVE RESISTANCE","MINOR INJURY","9","2019-09-12T00:00:00.000","78701","11","408 E 6TH ST","3115586","10070497","1"
"459516554: 20192551343","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-12T00:00:00.000","78703","16.05","1006 W 12TH ST","3111359","10074066","1"
"51120248: 20192540167","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-09-11T00:00:00.000","78751","21","5330 N IH 35 SVRD SB","3124538","10087177","1"
"182190925: 20195037430","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-09-11T00:00:00.000","78753","18","8128 N IH 35 SVRD SB","3127901","10098807","1"
"459011348: 20192540505","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN",,"2019-09-11T00:00:00.000","-","-","MM208 IH 35 NB","-","-","-"
"179700764: 20192541397","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3","2019-09-11T00:00:00.000","78741","23","2508 E RIVERSIDE DR","3120958","10059176","1"
"459758706: 20192541801","M","W","DEFENSIVE RESISTANCE","MINOR INJURY","5","2019-09-11T00:00:00.000","78704","-","W BEN WHITE BLVD SVRD WB / MANCHACA RD","3100344","10056714","1"
"216148009: 20192530081","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-09-10T00:00:00.000","78758","18.20","9008 GALEWOOD DR","3122071","10107022","1"
"459102165: 20192531396","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","5","2019-09-10T00:00:00.000","78744","24.25","729 E SLAUGHTER LN","3104383","10031331","1"
"459130532: 20192530191","M","H","AGGRESSIVE RESISTANCE","MINOR INJURY","7","2019-09-10T00:00:00.000","78758","18.45","11700 BLOCK N LAMAR BLVD","3131680","10114118","1"
"153217079: 20192530152","M","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3","2019-09-10T00:00:00.000","78741","23.14","4711 E RIVERSIDE DR","3122172","10057740","1"
"384059982: 20192531641","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","5","2019-09-10T00:00:00.000","78748","24.21","815 W SLAUGHTER LN","3095023","10035975","1"
"459672015: 20192530946","M","B","PREPARATORY RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-09-10T00:00:00.000","78723","21.13","3500 SUSQUEHANNA LN","3138359","10088015","1"
"459207329: 20192530200","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","4","2019-09-10T00:00:00.000","78752","18","N IH 35 SVRD SB / E ANDERSON LN SVRD WB","3127002","10097039","1"
"459472132: 20192531018","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","6","2019-09-10T00:00:00.000","78729","204.06","8601 ANDERSON MILL RD","3104773","10138700","2"
"216531947: 20192521913","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","7","2019-09-09T00:00:00.000","78758","18.45","12113 METRIC BLVD","3127286","10120469","1"
"459698461: 20192520131","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-09-09T00:00:00.000","78753","-","607 THRUSH AVE","3134058","10111459","1"
"62129129: 20192520449","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","5","2019-09-09T00:00:00.000","78748","24.23","900 W SLAUGHTER LN","3094679","10036118","1"
"8783730: 20192521443","F","H","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","5","2019-09-09T00:00:00.000","78745","17.12","5400 ROSE HILL CIR","3098766","10051161","1"
"459848640: 20192510704","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","2","2019-09-08T00:00:00.000","78747","24.26","8605 PANADERO DR","3114469","10028637","1"
"1232673: 20192510278",,,"PREPARATORY RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-08T00:00:00.000","78701","11","300 E 6TH ST","3115154","10070604","1"
"459848329: 20192510234","M","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-09-08T00:00:00.000","78701","11","401 E 6TH ST","3115439","10070324","1"
"459848319: 20192510040","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-08T00:00:00.000","78701","11","300 E 6TH ST","3115154","10070604","1"
"1231334: 20192510234",,,"AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-08T00:00:00.000","78701","11","401 E 6TH ST","3115439","10070324","1"
"459537636: 20192510234","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-08T00:00:00.000","78701","11","401 E 6TH ST","3115439","10070324","1"
"167444767: 20192511823","M","B","AGGRESSIVE RESISTANCE","MINOR INJURY","4","2019-09-08T00:00:00.000","78752","15","7114 N IH 35 SVRD SB","3125687","10094562","1"
"125305786: 20192511794","M","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","9","2019-09-08T00:00:00.000","78701","11","700 RED RIVER ST","3116193","10070596","1"
"99549617: 20192510160","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-09-08T00:00:00.000","78701","11","E 5TH ST / SAN JACINTO BLVD","3114979","10070176","1"
"459849429: 20192510278","M","B","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-09-08T00:00:00.000","78701","11","300 E 6TH ST","3115154","10070604","1"
"459014485: 20192510188","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-08T00:00:00.000","78701","11","400 E 6TH ST","3115491","10070521","1"
"459867213: 20192510234","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-08T00:00:00.000","78701","11","401 E 6TH ST","3115439","10070324","1"
"314053772: 20192511442","M","W","PREPARATORY RESISTANCE","COMPLAINT OF INJURY/PAIN","5","2019-09-08T00:00:00.000","78704","13","1600 TOOMEY RD","3108799","10069280","1"
"459662164: 20192510188","M","B","NOT RESISTANT","NO COMPLAINT OF INJURY/PAIN","9","2019-09-08T00:00:00.000","78701","11","400 E 6TH ST","3115491","10070521","1"
"1232193: 20192510234",,,"AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-09-08T00:00:00.000","78701","11","401 E 6TH ST","3115439","10070324","1"
"384075902: 20192510570","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-09-08T00:00:00.000","78758","18.21","10214 RUTLAND VILLAGE WEST","3123494","10111540","1"
"458865161: 20192511324","F","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","4","2019-09-08T00:00:00.000","78753","18","602 DEEN AVE","3127046","10102874","1"
"459654690: 20192500974","M","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-09-07T00:00:00.000","78702","9","2706 GONZALES ST","3124590","10068332","1"
"459848109: 20192500273","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-07T00:00:00.000","78701","11","310 E 5TH ST","3115140","10070194","1"
"1230475: 20192501815",,,"AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-09-07T00:00:00.000","78752","18","7522 N IH 35 SVRD SB","3125968","10096642","1"
"459848317: 20192501779","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","4","2019-09-07T00:00:00.000","78752","-","6121 N IH 35 NB","3125336","10091166","1"
"291378140: 20192500226","M","H","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-07T00:00:00.000","78701","11","600 BLOCK NECHES ST","3115785","10070494","1"
"184420461: 20192501830","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-09-07T00:00:00.000","78753","-","9702 KENDAL DR","3135218","10102990","1"
"459780491: 20192491538","M","W","DEFENSIVE RESISTANCE","MINOR INJURY","1","2019-09-06T00:00:00.000","78723","21","6500 SPRINGDALE RD","3136944","10085771","1"
"459538826: 20192492246","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","2","2019-09-06T00:00:00.000","78745","24","6422 SOUTH MEADOWS BLVD","3101901","10044924","1"
"203893249: 20192492228","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","1","2019-09-06T00:00:00.000","78701","11","1000 CONGRESS AVE","3114607","10072215","1"
"50988002: 20192490822","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3","2019-09-06T00:00:00.000","78704","13","539 W OLTORF ST","3109375","10061066","1"
"50988002: 20192490977","M","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-06T00:00:00.000","78705","4","1025 E 32ND ST","3120148","10078593","1"
"288884290: 20192490138","M","B","PASSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-09-06T00:00:00.000","78701","11","500 BLOCK E 7TH ST","3115951","10070759","1"
"230230163: 20192490267","F","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-09-06T00:00:00.000","78701","11","E 5TH ST / SAN JACINTO BLVD","3114979","10070176","1"
"459732648: 20192491797","M","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3","2019-09-06T00:00:00.000","78704","13","2400 S CONGRESS AVE","3110844","10059841","1"
"459062579: 20192481433","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-05T00:00:00.000","78704","14","2103 S CONGRESS AVE","3111692","10061637","1"
"167707549: 20192480197","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-09-05T00:00:00.000","78753","18.13","9200 NORTH PLZ","3131540","10102640","1"
"207552877: 20192481237","F","B","DEFENSIVE RESISTANCE","MINOR INJURY","4","2019-09-05T00:00:00.000","78758","18.20","1809 W RUNDBERG LN","3122356","10108459","1"
"333592067: 20192480237","F","W","PREPARATORY RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-09-05T00:00:00.000","78757","15.05","902 ROMERIA DR","3119511","10093736","1"
"459199084: 20192480053","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","5","2019-09-05T00:00:00.000","78704","13","1601 BARTON SPRINGS RD","3108337","10068443","1"
"459671482: 20192480214","M","H","AGGRESSIVE RESISTANCE","MINOR INJURY","3","2019-09-05T00:00:00.000","78741","-","1900 VARGAS RD","3127895","10055177","1"
"459647301: 20192480233","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","6","2019-09-05T00:00:00.000","78727","17.86","12370 ALAMEDA TRACE CIR","3111683","10130460","1"
"57738104: 20192481779","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-09-05T00:00:00.000","78753","18.39","13609 N IH 35 SVRD NB","3135873","10127479","1"
"18416048: 20192471937","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-09-04T00:00:00.000","78752","18.11","7100 E US 290 HWY SVRD WB","3132695","10091186","1"
"459669819: 20192470080","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","10","2019-09-04T00:00:00.000","78756","-","4420 N LAMAR BLVD","3115332","10087243","1"
"170197862: 20192471637","M","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-09-04T00:00:00.000","78747","-","6837 SABRINA DR","3116445","10028896","1"
"458884863: 20192461278","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-09-03T00:00:00.000","78745","24.10","5600 NANCY DR","3101678","10048862","1"
"459669819: 20192460174","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","9","2019-09-03T00:00:00.000","78705","6","RIO GRANDE ST / W 24TH ST","3113551","10077964","1"
"459845432: 20192460125","F","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-09-03T00:00:00.000","78741","23.18","1500 FARO DR","3123697","10058703","1"
"15991105: 20192461149","F","H","AGGRESSIVE RESISTANCE","MINOR INJURY","4","2019-09-03T00:00:00.000","78758","-","9315 NORTHGATE BLVD","3122312","10108995","1"
"459597400: 20192460774","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-09-03T00:00:00.000","78758","18.50","12345 LAMPLIGHT VILLAGE AVE","3127899","10123653","1"
"61997589: 20192460613","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-09-03T00:00:00.000","78724","-","5311 REGENCY DR","3140419","10078796","1"
"459845835: 20192462038","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-09-03T00:00:00.000","78741","23.12","6805 IDEA RD","3128834","10055170","1"
"459182468: 20192451345","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-02T00:00:00.000","78701","11","E 6TH ST / NECHES ST","3115761","10070320","1"
"149946679: 20192450524","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-02T00:00:00.000","78705","5","3101 GUADALUPE ST","3114716","10081535","1"
"153229880: 20192450831","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","5","2019-09-02T00:00:00.000","78748","17.72","1701 SUTER ST","3084370","10024926","1"
"459801392: 20192450601","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","4","2019-09-02T00:00:00.000","78723","21.04","1201 RIDGEHAVEN DR","3126724","10088124","1"
"315557699: 20192451689","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-02T00:00:00.000","78701","11","500 BRAZOS ST","3114590","10070378","1"
"339019167: 20192451311","F","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-02T00:00:00.000","78701","11","707 E CESAR CHAVEZ ST","3116082","10068221","1"
"459750794: 20192450051","F","W","AGGRESSIVE RESISTANCE","MINOR INJURY","10","2019-09-02T00:00:00.000","78756","2.04","4102 LEWIS LN","3113627","10086285","1"
"167530505: 20192440203","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-01T00:00:00.000","78701","11","400 E 6TH ST","3115491","10070521","1"
"459844523: 20192440089","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","9","2019-09-01T00:00:00.000","78701","11","717 E 7TH ST","3116761","10070297","1"
"459844537: 20192440268","M","B","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-09-01T00:00:00.000","78701","11","401 E 6TH ST","3115439","10070324","1"
"459844631: 20192441101","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-01T00:00:00.000","78701","11","200 LAVACA ST","3113125","10069731","1"
"459843989: 20192420094","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-08-30T00:00:00.000","78701","11","419 E 6TH ST","3115622","10070268","1"
"199426477: 20192440847","M","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3","2019-09-01T00:00:00.000","78741","-","2410 E RIVERSIDE DR","3120441","10059515","1"
"262605: 20192440265","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-01T00:00:00.000","78701","11","214 E 6TH ST","3115018","10070660","1"
"459844530: 20192440146","M","B","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-09-01T00:00:00.000","78701","-","311 E 6TH ST","3115195","10070412","1"
"459348359: 20192440354","M","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3","2019-09-01T00:00:00.000","78741","-","4700 E RIVERSIDE DR","3122188","10058144","1"
"459801171: 20192440248","M","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-01T00:00:00.000","78701","11","E 6TH ST / TRINITY ST","3115415","10070416","1"
"1229695: 20192440268",,,"AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-01T00:00:00.000","78701","11","401 E 6TH ST","3115439","10070324","1"
"459844539: 20192440268","M","B","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-09-01T00:00:00.000","78701","11","401 E 6TH ST","3115439","10070324","1"
"459844544: 20192440268","F","B","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-09-01T00:00:00.000","78701","11","401 E 6TH ST","3115439","10070324","1"
"156829572: 20192441645","F","B","PASSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","1","2019-09-01T00:00:00.000","78723","21.08","5605 SPRINGDALE RD","3135853","10082626","1"
"459846016: 20192441781","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-01T00:00:00.000","78701","11.00","604 BRAZOS ST","3114657","10070787","1"
"101124840: 20192441497","F","B","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-09-01T00:00:00.000","78724","22.02","6200 LOYOLA LN","3143167","10083641","1"
"458886306: 20192440265","M","H","DEADLY RESISTANCE","MINOR INJURY","9","2019-09-01T00:00:00.000","78701","11","214 E 6TH ST","3115018","10070660","1"
"459844525: 20192440146","M","B","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-09-01T00:00:00.000","78701","-","311 E 6TH ST","3115195","10070412","1"
"1229252: 20192440146",,,"AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-01T00:00:00.000","78701","-","311 E 6TH ST","3115195","10070412","1"
"459126727: 20192440863","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-01T00:00:00.000","78704","-","1600 NEWTON ST","3111328","10063562","1"
"459844527: 20192440146","M","B","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-09-01T00:00:00.000","78701","-","311 E 6TH ST","3115195","10070412","1"
"459518396: 20192441218","F","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","2","2019-09-01T00:00:00.000","78617","9800","1800 E SH 71 WB","3137595","10053563","1"
"459844528: 20192440146","M","B","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-09-01T00:00:00.000","78701","-","311 E 6TH ST","3115195","10070412","1"
"458847645: 20192440246","M","H","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-09-01T00:00:00.000","78702","9","701 N IH 35 SVRD NB","3117218","10070328","1"
"184420461: 20192441332","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-09-01T00:00:00.000","78753","-","9704 KENDAL DR","3135259","10103061","1"
"210502137: 20192441679","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-09-01T00:00:00.000","78744","-","5304 TWO IRON ST","3114746","10043940","1"
"459844526: 20192440146","M","B","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-09-01T00:00:00.000","78701","-","311 E 6TH ST","3115195","10070412","1"
"459044380: 20192440616","F","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","5","2019-09-01T00:00:00.000","78745","17.12","2027 W BEN WHITE BLVD SVRD EB","3099874","10056485","1"
"1229694: 20192440268",,,"AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-01T00:00:00.000","78701","11","401 E 6TH ST","3115439","10070324","1"
"459844736: 20192440268","M","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-01T00:00:00.000","78701","11","401 E 6TH ST","3115439","10070324","1"
