"name_common","assettype","assetnote","discipline","discipline_note","live_music","event_venue","coa_facili","web_notes","website","zip","councildistrict","date_updat","map_list","source","location_1"
"St. Edward's University- Mary Moody Northen Theatre","Theater","Auditorium","Theater Arts"," "," "," "," ","Mary Moody Northen Theatre, on the campus of St. Edward's University, is a professional arena theater serving both the students of St. Ed's and the community of Austin.   The University's theater program is grounded in classroom training mixed with produ","http://think.stedwards.edu/theatre/","78704","3","2016","map","NPA_org","3001 South Congress Avenue
Austin, TX 
(30.232938, -97.758051)"
"St. Edward's University- Jones Auditorium","Theater","Auditorium","Theater Arts"," "," "," "," ","Performing Arts Auditorium on the St. Edwards University Campus"," ","78704","3","2016","map","NPA_ven","3001 South Congress Avenue
Austin, TX 
(30.232938, -97.758051)"
"St. Edward's University- Interactive Games Studies Department","Education","Education, Creative Learning, Professional Development","Technology"," "," "," "," "," "," ","78704","3","2016","map","Srempe","3001 South Congress Avenue
Austin, TX 
(30.232938, -97.758051)"
"St. Edward's University- Graphic Design Department","Education","Education, Creative Learning, Professional Development","Graphic Design, Printmaking"," "," "," "," "," "," ","78704","3","2016","map","Srempe","3001 South Congress Avenue
Austin, TX 
(30.232938, -97.758051)"
"St. Edward's University- Fine Arts Department","Education","Education, Creative Learning, Professional Development","Visual Arts"," "," "," "," "," "," ","78704","3","2016","map","Srempe","3001 South Congress Avenue
Austin, TX 
(30.232938, -97.758051)"
"St. Edward's University- Department of Literature, Writing, and Rhetoric","Education","Education, Creative Learning, Professional Development","Literary Arts"," "," "," "," ","The Department of Literature, Writing and Rhetoric allows students to explore the nuances of the written word and visual rhetoric, while immersing in the greatest written works of the English language.","https://www.stedwards.edu/humanities/literature-writing-and-rhetoric","78704","3","2016","map","Srempe","3001 South Congress Avenue
Austin, TX 
(30.232938, -97.758051)"
"St. David's Episcopal Church","House of Worship","House of Worship","Other"," House of Worship","Live Music"," "," ","St. David's hosts a variety of community and professional music events.  The main entrance is on San Jacinto Blvd between East 7th and 8th Streets, between the back of the church and the parking garage.  They are just south of the Federal Building and ju","http://www.stdave.org","78701","9","2016","map","NPA_ven","301 East 8Th Street
Austin, TX 
(30.268503, -97.739164)"
"Stay Gold","Bar/Club/Venue","Bar/Club/Venue","Music"," ","Live Music"," "," ","Stay Gold features local draft beers, a variety of Texas and international wines and seasonal craft cocktails in addition to a full patio and new food trailer Toaster, operated by Hannah Love, former pastry Sous Chef at Perla’s Seafood & Oyster Bar, Je","http://staygoldaustin.com/","78702","3","2016","map","TMO_16","1910 East Cesar Chavez
Austin, TX 
(30.257077, -97.723708)"
"State Theatre School of Acting","Education","Education, Creative Learning, Professional Development","Theater Arts"," "," "," "," ","Acting School","http://www.austintheatre.org (click on State School of Acting)","78701","9","2016","map","NPA_org","719 Congress Ave
Austin, TX 
(30.269071, -97.742099)"
"State Theater Company","Organization","Theater Company","Theater Arts"," Theater"," "," "," "," "," ","78767","9","2014","map","SIAP","719 Congress Ave
Austin, TX 
(30.269549, -97.741792)"
"Stateside at the Paramount","Organization","Theater Company","Film/TV/Media"," "," "," "," ","The State Theatre Company creates and produces performances, presentations, workshops, and meetings to raise the bar for theatre professionalism in the Austin community by engaging the finest artists and technicians available, and by offering the highest","http://www.austintheatre.org","78701","9","2016","map","NPA_org","719 Congress Avenue
Austin, TX 
(30.269071, -97.742099)"
"State House Printing","Business","Commercial Printing","Graphic Design, Printmaking"," Printing"," "," "," "," "," ","78702","3","2014","map","SIAP","2117 E Cesar Chavez St
Austin, TX 
(30.255787, -97.721652)"
"Starveling Productions","Business","Production Company","Film/TV/Media"," "," "," "," ","Independent film production company
","https://www.facebook.com/StarvelingProductions","78745","5","2016","map","NPA_org","7101 B Treasure Cove
Austin, TX 
(30.19807, -97.800235)"
"Star Song Video","Business","Video Production","Film/TV/Media"," A/V"," "," "," "," "," ","78759","6","2014","map","SIAP","4700 Balcones Woods Dr
Austin, TX 
(30.407049, -97.741555)"
"Stars of Austin Figure Skating Club","Organization","Societies, Alliances, Professional Associations","Theater Arts"," "," "," "," ","The Stars of Austin Figure Skating Club is a non-profit group of skaters and parents that encourage and support recreational figure skating in the Austin area. We are an ISI affiliated club in good standing and have skaters and coaches that have been wit","http://starsofaustinfsc.com","78757","0","2016","list","NPA_org","
Austin, TX 
(0.0, 0.0)"
"Star Of Texas Fair And Rodeo","Event/ Festival","Event/ Festival","Other"," "," "," "," "," "," ","78724","0","2014","map","SIAP","9100 Decker Lake Rd
Austin, TX 
(30.289482, -97.625144)"
"Starlight Dance","Creative Workspace","Dance Studio","Dance"," Dance"," "," "," "," "," ","78753","7","2014","map","SIAP","1006 E Yager Ln
Austin, TX 
(30.391722, -97.660514)"
"Stardust Club","Bar/Club/Venue","Bar/Club/Venue","Music","Country, Jazz, Rock","Live Music"," "," ","The Stardust Club Is located in South Austin. We are a full service bar and billiards on Manchaca Rd, 2 miles south of Slaughter Lane. Live music Friday and Saturday with NO cover. Karaoke on Monday and Wednesday. We have 14-8' Brunswick pool tables, 2 c","http://thestardustclub.com/","78748","0","2016","map","TMO_16","11940 Manchaca Road
Austin, TX 
(30.145458, -97.834276)"
"Starbird Press","Business","Commercial Printing","Graphic Design, Printmaking"," Printing"," "," "," "," "," ","78703","9","2014","map","SIAP","1107 Rose St
Austin, TX 
(30.270405, -97.756363)"
"Ssenwob Music","Business","Supplier, Retail","Music"," Music"," "," "," "," "," ","78735","8","2014","map","SIAP","5001 Trading Bnd
Austin, TX 
(30.252728, -97.830647)"
"Sri Shirdi Sai Baba Temple of Austin","House of Worship","House of Worship","Other","Ethnic Heritage Group"," "," "," "," ","http://saiaustin.org/","78613","0","2016","map","CAMP Kit D1","2509 West New Hope Drive
Cedar Park, TX 
(30.522052, -97.867668)"
"Squirrley by James Tisdale","Public Art","Art in Public Places Commission","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78701","9","2016","map","AIPP","331-357 W Willie Nelson Blvd
Austin, TX 
(30.264896, -97.747196)"
"Squarerut Kava Bar","Restaurant","Restaurant","Music"," Music","Live Music"," "," "," "," ","78704","5","2014","map","SIAP","1601 Barton Springs Rd
Austin, TX 
(30.261946, -97.761938)"
"SprATX Art Collective","Organization","Arts Collective","Visual Arts"," "," "," "," ","SprATX is a collective of over 20 established artists in Austin, Texas. As a family of street artists, muralists and creative energies, we dedicate our talents to increasing awareness of the positive power of street art and generating economic opportunit","http://www.spratx.com","78702","3","2016","map","NPA_org","2400 E Cesar Chavez St Suite 316B
Austin, TX 
(30.254953, -97.717558)"
"Spotlight on Opera","Organization","Theater Company","Theater Arts"," "," "," "," ","Spotlight on Opera is Austin's community opera troupe and training program for singers aged 15 and up, now presenting our summer season of concerts, Opera Scenes Showcases, and three fully staged operas, including Cosi fan tutte, Little Women, and Suor A","http://www.SpotlightOnOpera.com","78717","6","2016","map","NPA_org","9215 Meyrick Park Trail
Austin, TX 
(30.505869, -97.744742)"
"SPLASH! Sheffield Education Center","Gallery/ Museum","Museum","Other"," "," "," "," ","A modern multimedia exhibit offers a trip down into the Edwards Aquifer. Interactive and live exhibits for both children and adults. Learn about how Central Texas replenishes its important water resources.
Free Admission: Hours: Tuesday – Saturday,","http://www.ci.austin.tx.us/splash","78704","8","2016","map","NPA_org","2201 Barton Springs Rd
Austin, TX 
(30.265938, -97.767611)"
"Spitshine Studios","Business","Recording Studio","Music"," "," "," "," "," "," ","78756","7","2016","map","Srempe","5434 Burnet Rd
Austin, TX 
(30.329334, -97.740128)"
"Spirit of Hope by David Newton","Public Art","Art in Public Places Commission","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78702","1","2016","map","AIPP","1111-1159 Walnut Ave
Austin, TX 
(30.271834, -97.710959)"
"Spirit Groove Austin","House of Worship","House of Worship","Music"," ","live music"," "," ","Austin's livest christian music venue. Featuring SPOKEN WORD, OPEN MIC, New School Gospel, Acoustic Praise and a Live Band.  Every first Friday","http://www.spiritgrooveaustin.org","78728","0","2016","map","NPA_org","1179 Wells Branch Avenue
Austin, TX 
(30.445565, -97.681089)"
"Spider House Ballroom","Bar/Club/Venue","Bar/Club/Venue","Music"," Theater","Live Music"," "," ","Spider House is an eclectic coffee bar and vegetarian cafe, featuring beer, wine, sangria, smoothies, coffee drinks, and desserts. We have music Sunday through Saturday nights from 8-10:30 in a magical garden setting, which seats about 100 people. Come h","http://www.spiderhousecafe.com","78705","9","2014","map","SIAP","2908 Fruth St
Austin, TX 
(30.295249, -97.742035)"
"Spicy Evolution Music","Organization","Event Production","Music"," "," "," "," ","Austin's newest event management company that brings together Austin's best musicians with Austin's best venues.  Also specializing in special events (ROT RALLEY, MUSIC WEEK, NYE PARTIES and more!)","http://www.spicyevolutionmusic.com","78701","9","2016","map","NPA_org","223 E 6Th
Austin, TX 
(30.267352, -97.741289)"
"Spicewood Springs Branch, Austin Public Library","Library","Library","Literary Arts"," "," "," ","COA"," ","http://library.austintexas.gov/","0","6","2014","map","SIAP","8637 Spicewood Springs Rd
Austin, TX 
(30.433931, -97.772776)"
"Speedy's Printing","Business","Commercial Printing","Graphic Design, Printmaking"," Printing"," "," "," "," "," ","78752","4","2014","map","SIAP","111 W Anderson Ln
Austin, TX 
(30.344081, -97.706593)"
"Speedway Copying & Printing","Business","Commercial Printing","Graphic Design, Printmaking"," Printing"," "," "," "," "," ","78705","9","2014","map","SIAP","715 W 23Rd St
Austin, TX 
(30.286969, -97.744917)"
"Spectrum Theatre Company","Organization","Theater Company","Theater Arts"," "," "," "," ","The Spectrum Theatre Company creates professional productions that promote artistic excellence through thought provoking stories of the human condition as seen through the spectrum of the African American experience with the goal to increase public aware","http://spectrumATX.com","78752","4","2016","map","NPA_org","6001 Airport Boulevard
Austin, TX 
(30.32409, -97.715565)"
"Speakeasy","Bar/Club/Venue","Bar/Club/Venue","Music"," ","Live Music"," "," ","Nightclub and live music venue
"," ","78701","9","2016","map","NPA_org","412 Congress Ave
Austin, TX 
(30.266422, -97.743753)"
"Spawn Labs Inc","Business","Game Designers","Technology","Video Games-Manufacturers"," "," "," "," "," ","78759","10","2014","map","SIAP","11211 Taylor Draper Ln
Austin, TX 
(30.410746, -97.751707)"
"Sparky Pocket Park","Public Park","Public Park","Other"," "," "," "," ","A lovely parkjust south of 38th  Street, two blocks west of Duval Street in the North University Neighborhood."," ","78705","9","2016","map","NPA_ven","3701 Grooms Street
Austin, TX 
(30.299327, -97.732108)"
"Sparks Studio","Business","Photographer/ Photo Studio","Photography"," Photo"," "," "," "," "," ","78746","8","2014","map","SIAP","1700 Mill Springs Dr
Austin, TX 
(30.279065, -97.833056)"
"Sparksight","Business","Event Production","Other"," "," "," "," ","Based in Austin, Texas, Sparksight is a full-service, interactive marketing and event management company with an overall goal of enabling organizations in a variety of industries to generate buzz and deliver compelling brand experiences to current and pr","http://www.sparksight.com/","78731","10","2016","map","NPA_org","3520 Executive Center Drive
Austin, TX 
(30.360736, -97.747613)"
"Spank Dance Company","Organization","Dance Company","Dance"," "," "," "," ","Spank Dance Company is dedicated to creating dance performances that stimulate the mind of the audience while offering them an unexpected, fresh perspective about the world around them.  It is Spank Dance Company's core belief that dance can provide an i","http://www.spankdance.com","78701","0","2016","list","NPA_org","
Austin, TX 
(0.0, 0.0)"
"Space Squid","Publication","Print Publication","Visual Arts"," "," "," "," ","Free sci-fi magazine. In both print and PDF formats.","http://www.spacesquid.com","78752","0","2016","list","NPA_org","
Austin, TX 
(0.0, 0.0)"
