TCAD or WCAD Property ID (s),Auditor,Company,Duct System 1 - Type,Duct System 2 - Type,Duct System 1 - RValue,Duct System 2 - RValue,Duct System 1 - Return Sizing,Duct System 2 - Return Sizing,Duct System 1 - % Leakage,Duct System 2 - % Leakage,System 1 - Location Air Handler,System 2 - Location Air Handler,System 1 - Air Handler Type,System 2 - Air Handler Type,System 1 - Age (years),System 2 - Age (years),System 1 - EER,System 2 - EER,System 1 - sqft/ton,System 2 - sqft/ton,Water Heater - Fuel Type,Water Heating - Tank Type,Toilet Type,Programmable Thermostat Present,Window Screen Area Recommended (sqft),Furnace - Fuel Type,Audit Date,Attic R-Value,Recommended Additional R-Value,Year Built,Bedrooms,Conditioned (sqft),Attic (sqft),Home_Type,As of,Address,Single Member Council Districts,"Boundaries: Zip Code Tabulation Areas, 2017",BOUNDARIES_single_member_districts,Neighborhood Planning Areas,Community Registry,Zipcodes,Zip Codes
222368,Efrain Ramirez,"EARTH ANGELS ENERGY AUDITS, LLC",Sheet_Metal,,4,,Adequate,,24,,Closet,,Up Flow,,6,,7,,411,,Gas,Tank,Standard,N,70,Gas,04/10/2012 12:00:00 AM,12,26,1961,2,821,821,Duplex,05/20/2014 12:00:00 AM,"1507 BRAES RIDGE B
Austin, Tx 78723
(30.313694929000462, -97.69539287299966)",4,19,9,84,309,33,3239
126322,Stephen Standley,AUSTIN AUDITORS,Sheet_Metal,,0,,Adequate,,25,,,,Up Flow,,11,,,,400,,Elec,Tank,Water_Saving,N,340,Elec,06/04/2013 12:00:00 AM,11,27,1954,3,2406,2049,Duplex,05/20/2014 12:00:00 AM,"3400 HANCOCK DR
Austin, Tx 78731
(30.33319623200049, -97.76066923599967)",10,17,5,,217,66,3247
141905,Jeff Geissen,AUSTIN GREEN & CONSERVATION,Mylar_Flex,Mylar_Flex,4.5,4.5,Adequate,Adequate,,65,Attic,Closet,Horizontal,Up Flow,11,11,7,7,379,576,Gas,Tank,Water_Saving,N,0,Gas,08/26/2009 12:00:00 AM,26,,1998,3,3049,407,Single Family,05/20/2014 12:00:00 AM,"7114 LAS VENTANAS DR
Austin, Tx 78731
(30.36633245900049, -97.77520194199968)",10,17,5,,217,66,3247
104512,John Strand,STRAND BROTHERS,Grey_Flex,Grey_Flex,4,4,Adequate,Adequate,16.6,18.1,Attic,Attic,Horizontal,Horizontal,10,21,9,8,651,594,Elec,Tank,Water_Saving,Y,0,Elec,04/02/2010 12:00:00 AM,11,27,1983,4,3200,1628,Single Family,05/20/2014 12:00:00 AM,"3010 THOUSAND OAKS DR
Austin, Tx 78746
(30.264414016000444, -97.80035761699969)",8,10,2,,126,29,3260
427034,Kristof Irwin,POSITIVE ENERGY,Duct_Board,,3,,Adequate,,11.1,,Closet,,Up Flow,,12,,11,,559,,Elec,Tank,Water_Saving,Y,0,Elec,04/30/2011 12:00:00 AM,20,18,1999,3,1957,697,Single Family,05/20/2014 12:00:00 AM,"4424 DESTINYS GATE DR
Austin, Tx 78727
(30.43007619700046, -97.7172073269997)",7,24,7,,540,36,3243
295521,Trent Brazziel,AUSTIN GREENTEAM,Mylar_Flex,,6,,Adequate,,27.5,,Attic,,Horizontal,,16,,,,475,,Gas,Tank,Water_Saving,Y,0,Elec,02/27/2013 12:00:00 AM,30,8,1997,3,1188,584,Single Family,05/20/2014 12:00:00 AM,"5421 HICKORY DR
Austin, Tx 78744
(30.189824640000438, -97.73684483799968)",2,25,4,61,484,20,3258
105249,Chad Roesch,A-1 ENERGY AUDITS,Duct_Board,Duct_Board,6,6,Adequate,Adequate,18,16,Attic,Attic,Horizontal,Horizontal,15,15,10,10,493,493,Elec,Solar,Water_Saving,Y,0,Elec,08/08/2012 12:00:00 AM,27.6,10.4,1979,3,1979,756,Single Family,05/20/2014 12:00:00 AM,"3307 THUSAND OAKS CV
Austin, Tx 78746
(30.26738570000049, -97.80708269399969)",8,10,2,,126,29,3260
283174,Jon Beard,"CONSERVATION SPECIALISTS OF AUSTIN, LLC",Sheet_Metal,,2,,Adequate,,18,,,,,,14,,10,,392,,Elec,Tank,Water_Saving,N,0,Elec,04/16/2013 12:00:00 AM,30,8,1950,5,1962,1962,Single Family,05/20/2014 12:00:00 AM,"1604 NICKERSON
Austin, Tx 78704
(30.247221127000444, -97.7493095639997)",9,9,10,49,217,75,2859
332487,Chad Roesch,A-1 ENERGY AUDITS,Duct_Board,,6,,Adequate,,26,,Closet,,Up Flow,,14,,12,,544,,Gas,Tank,Water_Saving,Y,16,Gas,03/11/2011 12:00:00 AM,13.2,24.8,1977,3,1634,1634,Single Family,05/20/2014 12:00:00 AM,"6808 SHADYWOOD
Austin, Tx 78745
(30.193466699000453, -97.78535588499966)",2,5,4,,482,23,3259
205273,James Moore Mcdonough,"AUSTIN GREEN ENERGY AUDITS, LLC",Mylar_Flex,,5,,Inadequate,,38,,Attic,,Horizontal,,8,,,,476,,Gas,Tank,Standard,Y,375,Elec,05/26/2009 12:00:00 AM,9,29,1939,3,1190,1190,Single Family,05/20/2014 12:00:00 AM,"3205 LAFAYETTE
Austin, Tx 78722
(30.288543992000484, -97.71943520199966)",9,11,10,63,309,74,2865
158429,Justin Marler,ENERGY ACTION,Mylar_Flex,,6,,Inadequate,,6,,Attic,,Horizontal,,8,,10.5,,595,,Elec,Tank,Water_Saving,N,40,Elec,11/19/2010 12:00:00 AM,24,0,1991,4,2084,2000,Single Family,05/20/2014 12:00:00 AM,"10805 SAN SOUCI
Austin, Tx 78759
(30.414990373000478, -97.76496864299969)",10,51,5,,540,58,3647
188007,James Davis,ENERGY AUDIT MASTERS,Sheet_Metal,,3,,Adequate,,21.5,,Closet,,Up Flow,,,,,,399,,Elec,Tank,Water_Saving,N,0,Elec,03/13/2012 12:00:00 AM,15,23,1971,,399,399,Condo,05/20/2014 12:00:00 AM,"500 271 E RIVERSIDE DR
Austin, Tx 78704
(30.254649911000456, -97.7445561559997)",9,9,10,49,217,75,2859
336735,Nicholas Wise,1ST CHOICE ENERGY,Grey_Flex,,4,,Adequate,,18,,Closet,,Up Flow,,9,,9,,626,,Gas,Tank,Water_Saving,N,0,Gas,07/19/2013 12:00:00 AM,22,16,1982,3,1880,1021,Single Family,05/20/2014 12:00:00 AM,"204 KIMBERLY DR
Austin, Tx 78745
(30.188866452000468, -97.78405777299969)",2,5,4,,329,23,3259
257626,Amir Faghih,APPROVED ENERGY AUDITS,Sheet_Metal,,5,,Inadequate,,20,,Closet,,Down Flow,,8,,9.5,,667,,Elec,Tank,Water_Saving,N,84,Elec,09/09/2009 12:00:00 AM,13,28,1977,4,2337,1467,Single Family,05/20/2014 12:00:00 AM,"11911 RIVER OAKS TRAIL
Austin, Tx 78753
(30.38368642700044, -97.66565471699965)",1,47,8,,217,78,3642
335970,Vance Acker,GREEN LEAF ENERGY,Grey_Flex,,6,,Adequate,,18.8,,Closet,,Up Flow,,21,,9,,372,,Elec,Tank,Standard,Y,27,Gas,01/08/2014 12:00:00 AM,18,20,1981,2,930,900,Condo,05/20/2014 12:00:00 AM,"101 CLEARDAY DR 128
Austin, Tx 78745
(30.191213952000453, -97.77993721099966)",2,5,4,,482,23,3259
444196,Chad Roesch,A-1 ENERGY AUDITS,Mylar_Flex,,8,,Adequate,,8,,Attic,,Horizontal,,20,,14,,575,,Gas,Tank,Water_Saving,Y,0,Gas,09/28/2012 12:00:00 AM,30,8,1999,3,,,Single Family,05/20/2014 12:00:00 AM,"1820 CREOLE DR
Austin, Tx 78727
(30.42512536500044, -97.68518444599965)",7,24,7,,540,36,3243
500050,James Davis,ENERGY AUDIT MASTERS,Mylar_Flex,,6,,Adequate,,16.3,,Closet,,Up Flow,,10,,13,,462,,Gas,Tank,Water_Saving,Y,21,Gas,07/05/2010 12:00:00 AM,30,8,1985,3,1154,1100,Single Family,05/20/2014 12:00:00 AM,"6901 SHANNON DR
Austin, Tx 78724
(30.30050534400044, -97.6421441869997)",1,46,8,,309,8,3240
263510,James Davis,ENERGY AUDIT MASTERS,Mylar_Flex,,5,,Adequate,,32,,Attic,,Horizontal,,,,9.5,,608,,Gas,Tank,Standard,Y,92,Gas,05/27/2009 12:00:00 AM,19,19,1975,3,1519,1500,Single Family,05/20/2014 12:00:00 AM,"4509 BEAVER CREEK DR
Austin, Tx 78759
(30.41137436900044, -97.73647174899969)",6,51,6,,540,58,3647
446965,Chad Garrett,AUSTIN INSPECTORS EXCHANGE,Mylar_Flex,Mylar_Flex,8,8,Adequate,Adequate,15,23,Attic,Attic,Horizontal,Horizontal,16,20,12,13,299,445,Gas,Tank,Water_Saving,Y,226,Gas,04/16/2013 12:00:00 AM,30,8,1998,4,2387,891,Single Family,05/20/2014 12:00:00 AM,"5929 MESA VERDE CIR
Austin, Tx 78749
(30.210291237000433, -97.87399235899966)",8,38,2,,531,53,3638
121573,Efrain Ramirez,"EARTH ANGELS ENERGY AUDITS, LLC",Grey_Flex,,6,,Adequate,,10,,Attic,,Horizontal,,11,,7,,345,,Gas,Tank,Standard,Y,0,Elec,04/08/2010 12:00:00 AM,14,24,1946,2,864,864,Duplex,05/20/2014 12:00:00 AM,"1902 W 36 TH ST A
Austin, Tx 78731
(30.309607532000484, -97.75464414599969)",10,17,5,74,126,66,3247
218943,Paul Anders,ATX QUALITY ENERGY SERVICES,Sheet_Metal,,8,,Adequate,,17.5,,Closet,,Up Flow,,1,,11,,510.4,,Gas,Tank,Standard,N,52,Gas,03/16/2010 12:00:00 AM,26.2,12,1963,3,1276,1276,Single Family,05/20/2014 12:00:00 AM,"5720 WELLINGTON
Austin, Tx 78723
(30.308818715000484, -97.68649914099967)",1,19,8,84,309,33,3239
251175,James Davis,ENERGY AUDIT MASTERS,Duct_Board,Duct_Board,6,6,Adequate,Adequate,19.3,16.9,Closet,Closet,Up Flow,Up Flow,14,,9,,443,520,Elec,Tank,Standard,N,279,Elec,10/15/2009 12:00:00 AM,19,19,1976,4,1705,600,Town Homes,05/20/2014 12:00:00 AM,"8317 SUMMER PLACE DR
Austin, Tx 78759
(30.373423519000482, -97.74575041299966)",10,51,5,,217,58,3647
303210,Andy Pell,1 EARTH ENERGY AUDITS,Mylar_Flex,,6,,Adequate,,16,,Attic,,Horizontal,,5,,12,,588,,Gas,Tankless,Water_Saving,N,0,Elec,09/13/2013 12:00:00 AM,21,17,1949,3,1176,1176,Single Family,05/20/2014 12:00:00 AM,"2212 IVA LN
Austin, Tx 78704
(30.246357693000448, -97.77457301999965)",5,9,1,22,441,75,2859
776296,Greg Yamin,A-PLUS ENERGY MANAGEMENT,Sheet_Metal,,4,,Inadequate,,12.5,,Closet,,Up Flow,,21,,9,,438.7,,Gas,Tank,Standard,Y,112.17,Gas,10/13/2009 12:00:00 AM,21,17,1966,3,1316,1316,Single Family,05/20/2014 12:00:00 AM,"1804 ROMFORD DR
Austin, Tx 78704
(30.236794770000472, -97.78041452799965)",5,9,1,22,480,75,2859
285450,Andy Pell,1 EARTH ENERGY AUDITS,Sheet_Metal,,6,,Inadequate,,14,,Closet,,Up Flow,,,,9,,453,,Gas,Tank,Standard,N,0,Gas,04/09/2010 12:00:00 AM,11,27,1964,2,1360,1360,Single Family,05/20/2014 12:00:00 AM,"1723 FAWN DR
Austin, Tx 78741
(30.236046222000482, -97.73483489599965)",9,8,10,64,309,55,3256
333919,James Davis,ENERGY AUDIT MASTERS,Mylar_Flex,,6,,Adequate,,17,,Garage,,Up Flow,,,,10,,513,,Gas,Tank,Water_Saving,Y,0,Gas,05/30/2012 12:00:00 AM,24,14,1983,3,1283,1000,Single Family,05/20/2014 12:00:00 AM,"7902 SWINDON LANE
Austin, Tx 78745
(30.19754699000049, -97.82243619499968)",5,5,1,,62,23,3259
225138,William Sherman,AXIS GREEN SERVICES,,,,,Adequate,,15,,Attic,,Horizontal,,19,,4.5,,432,,Gas,Tank,Standard,Y,0,Elec,02/12/2013 12:00:00 AM,,,1953,2,864,864,Single Family,05/20/2014 12:00:00 AM,"405 FRANKLIN BLVD
Austin, Tx 78751
(30.320275509000453, -97.72523288699966)",9,6,10,68,217,65,3640
195373,Vance Acker,GREEN LEAF ENERGY,,,,,,,,,,,,,,,,,,,Elec,Tank,Standard,N,72,Elec,05/15/2013 12:00:00 AM,6,32,1950,2,1692,1000,Single Family,05/20/2014 12:00:00 AM,"1007 BRASS ST
Austin, Tx 78702
(30.264277809000475, -97.70415276599965)",3,7,3,29,309,1,2857
219501,James Moore Mcdonough,"AUSTIN GREEN ENERGY AUDITS, LLC",Duct_Board,,2,,Inadequate,,68.6,,Closet,,Up Flow,,10,,10,,466.3,,Elec,Tank,Standard,Y,9,Gas,09/18/2009 12:00:00 AM,24.2,13.8,1977,3,1399,958,Single Family,05/20/2014 12:00:00 AM,"5714 BOULDER CREEK
Austin, Tx 78724
(30.306117077000465, -97.6540723769997)",1,46,8,,309,8,3240
132310,Grant Abney,ENERGY EFFICIENCY SOLUTIONS,Mylar_Flex,,6,,Adequate,,8.5,,Attic,,Horizontal,,,,,,595.7,,Elec,Tank,Water_Saving,Y,50,Elec,04/10/2013 12:00:00 AM,30,0,2000,4,1787,1787,Single Family,05/20/2014 12:00:00 AM,"2309 BALBOA RD
Austin, Tx 78733
(30.34674114000046, -97.86388934499968)",,21,,,540,67,3249
312901,Rob Scott,GREEN COLLAR OPERATIONS,Sheet_Metal,,6,,Adequate,,9.8,,Closet,,Up Flow,,9,,,,370.3,,Gas,Tank,Standard,N,0,Gas,11/29/2011 12:00:00 AM,14,24,1956,2,1296,1296,Single Family,05/20/2014 12:00:00 AM,"1907 FORESTGLADE
Austin, Tx 78745
(30.22492580100044, -97.79125305999969)",5,5,1,58,373,23,3259
254829,John A. Bradley,"SUNERGY, LLC",Duct_Board,,4,,Adequate,,23,,Garage,,Up Flow,,12,,7,,568.8,,Gas,Tank,Standard,Y,118,Gas,02/26/2010 12:00:00 AM,20,18,1984,3,1422,700,Single Family,05/20/2014 12:00:00 AM,"11708 ROTHERHAM DR
Austin, Tx 78753
(30.37717928200044, -97.6612404229997)",1,47,8,,217,78,3642
246976,Amir Faghih,APPROVED ENERGY AUDITS,Duct_Board,,5,,Inadequate,,24,,Closet,,Up Flow,,,,,,500,,Gas,Tank,Standard,Y,0,Gas,04/20/2012 12:00:00 AM,5,33,1970,2,1000,1000,Duplex,05/20/2014 12:00:00 AM,"8100 SONNET AVE 101
Austin, Tx 78759
(30.36586698600047, -97.74575633499967)",10,51,5,,217,58,3647
347787,Lynn Howden,AUSTIN QUALITY GREEN ENERGY AUDITS,Mylar_Flex,,6,,Inadequate,,23,,Closet,,Up Flow,,24,,7,,586,,Elec,Tank,Water_Saving,N,0,Elec,03/01/2013 12:00:00 AM,25,13,1988,3,1466,916,Single Family,05/20/2014 12:00:00 AM,"707 SHINY ROCK DR
Austin, Tx 78748
(30.15978327600044, -97.81253689999966)",5,37,1,,163,22,3637
328116,Chad Roesch,A-1 ENERGY AUDITS,Mylar_Flex,,6,,Adequate,,20,,Closet,,Up Flow,,5,,13,,409,,Gas,Tank,Standard,N,0,Gas,09/26/2011 12:00:00 AM,13.2,24.8,1981,,818,818,Duplex,05/20/2014 12:00:00 AM,"802 SIROCCO A
Austin, Tx 78745
(30.20338731400045, -97.7885762949997)",2,5,4,65,373,23,3259
218028,James Davis,ENERGY AUDIT MASTERS,Mylar_Flex,,6,,Adequate,,20.1,,Attic,,Horizontal,,,,10,,584,,Gas,Tank,Water_Saving,N,195,Gas,05/15/2012 12:00:00 AM,22,16,1926,3,1168,1100,Single Family,05/20/2014 12:00:00 AM,"306 WEST 41ST ST
Austin, Tx 78751
(30.305355501000463, -97.73366825199969)",9,6,10,21,217,65,3640
431196,Brady Zaitoon,SQUARE HOUSE,Duct_Board,,6,,Adequate,,19,,Attic,,Horizontal,,11,,9.5,,620,,Elec,Tank,Standard,N,0,Elec,08/28/2013 12:00:00 AM,38,0,1977,2,1862,700,Single Family,05/20/2014 12:00:00 AM,"4613 S PINEHURST DR C
Austin, Tx 78747
(30.13616239200047, -97.75873617699966)",,36,,,484,4,3261
R050355,James Biddle,QUALITY HOME INSPECTIONS,Duct_Board,,6,,Adequate,,9.75,,Attic,,Horizontal,,,,,,550,,Gas,Tank,Water_Saving,N,0,Elec,01/10/2011 12:00:00 AM,11,27,1989,4,1650,1485,Single Family,05/20/2014 12:00:00 AM,"12807 TANTARA DR
Austin, Tx 78729
(30.448961607000456, -97.76551820899965)",6,30,6,,540,46,3245
188530,Scott Lawton Phillips,ENERGY ACTION,Mylar_Flex,,6,,Adequate,,,,Attic,,Horizontal,,10,,10.5,,384,,Gas,Tank,Standard,N,70,Elec,06/05/2009 12:00:00 AM,0,38,1920,2,1152,1152,Single Family,05/20/2014 12:00:00 AM,"2408 WILLOW ST
Austin, Tx 78702
(30.253567193000436, -97.71739209599968)",3,7,3,66,309,1,2857
465222,Josh Yamin,A-PLUS ENERGY MANAGEMENT,Mylar_Flex,,4,,Adequate,,,,Attic,,Horizontal,,20,,,,755,,Elec,Tank,Standard,Y,16,Elec,06/28/2013 12:00:00 AM,20,18,1998,3,2267,2267,Single Family,05/20/2014 12:00:00 AM,"6428 TAYLORCREST DR
Austin, Tx 78749
(30.21036703900046, -97.88289911899966)",8,38,2,,531,53,3638
270370,Aaron Capps,AUSTINTEXAS ENERGY AUDITS,Duct_Board,,6,,Adequate,,27,,Attic,,Horizontal,,1,,12,,433,,Gas,Tank,Water_Saving,Y,0,Elec,06/14/2012 12:00:00 AM,38,,1984,3,1732,1732,Single Family,05/20/2014 12:00:00 AM,"12609 TERRA NOVA LN
Austin, Tx 78727
(30.42686407800045, -97.71945533699966)",7,24,7,,540,36,3243
228114,James Davis,ENERGY AUDIT MASTERS,Duct_Board,,6,,Adequate,,17.8,,Garage,,Up Flow,,,,10,,438,,Gas,Tank,Water_Saving,N,44,Gas,08/20/2013 12:00:00 AM,15,23,1952,3,1094,1000,Single Family,05/20/2014 12:00:00 AM,"5807 AVENUE F
Austin, Tx 78752
(30.324192351000477, -97.71853860399966)",4,40,9,77,217,3,3641
341922,James Davis,ENERGY AUDIT MASTERS,Duct_Board,,4,,Adequate,,23.7,,Garage,,Up Flow,,,,10.5,,570,,Elec,Tank,Water_Saving,Y,261,Elec,07/15/2013 12:00:00 AM,19,19,1972,4,2279,250,Single Family,05/20/2014 12:00:00 AM,"9202 COLLINGWOOD DR
Austin, Tx 78748
(30.184116970000446, -97.82752560299969)",5,37,1,,62,22,3637
218693,Jay Hill,ADVANCED ENERGY SOLUTIONS,Sheet_Metal,,6,,Adequate,,21.8,,Closet,,Up Flow,,7,,10.5,,476,,Elec,Tank,Water_Saving,Y,128,Gas,12/14/2012 12:00:00 AM,14,24,1954,3,1429,,Single Family,05/20/2014 12:00:00 AM,"1404 CORONA
Austin, Tx 78723
(30.310767068000473, -97.70096196599968)",4,19,9,84,309,33,3239
167538,Ronald Holan,GREEN YOUR HUT,Duct_Board,,4,,Inadequate,,23.7,,Closet,,Up Flow,,,,11,,444,,Gas,Tank,Water_Saving,Y,146,Gas,06/01/2009 12:00:00 AM,,,1975,3,1554,942,Single Family,05/20/2014 12:00:00 AM,"11714 BUCKINGHAM RD
Austin, Tx 78759
(30.430034743000476, -97.77184650999965)",10,51,5,,540,58,3647
547506,James Davis,ENERGY AUDIT MASTERS,Duct_Board,,4,,Adequate,,41,,Closet,,Up Flow,,,,8,,320,,Elec,Tank,Water_Saving,N,48,Elec,10/18/2013 12:00:00 AM,38,0,1978,1,640,600,Condo,05/20/2014 12:00:00 AM,"8210 BENTTREE ROAD 239
Austin, Tx 78759
(30.37028720200044, -97.74414672299969)",10,51,5,,217,58,3647
208803,Scott Young,"ACCOUNTABLE ENERGY SOLUTIONS, LLC",Mylar_Flex,,6,,Inadequate,,26,,Attic,,Horizontal,,22,,10,,452,,Gas,Tank,Water_Saving,Y,0,Gas,09/17/2010 12:00:00 AM,6,32,1941,3,1583,1583,Single Family,05/20/2014 12:00:00 AM,"813 E 31ST
Austin, Tx 78705
(30.290716199000485, -97.72876361199968)",9,43,10,50,217,50,2860
163722,Brian Meyerdirk,HIGH PERFORMANCE ENERGY,Grey_Flex,,4,,Adequate,,,,Attic,,Horizontal,,,,9.5,,563,,Gas,Tank,Water_Saving,Y,30,Gas,10/21/2009 12:00:00 AM,22,16,1983,3,2254,1200,Single Family,05/20/2014 12:00:00 AM,"11503 JUNIPER RIDGE DR
Austin, Tx 78759
(30.421398028000453, -97.76164874399967)",10,51,5,,540,58,3647
R075121,James Biddle,QUALITY HOME INSPECTIONS,Duct_Board,,3,,Inadequate,,32,,Closet,,Up Flow,,10,,,,533.3,,Gas,Tank,Water_Saving,Y,0,Gas,03/22/2010 12:00:00 AM,23,,1980,3,1600,1320,Single Family,05/20/2014 12:00:00 AM,"12317 BAINBRIDGE LANE
Austin, Tx 78750
(30.45623607200048, -97.80064134799966)",6,39,6,,540,28,3639
R063400,Michael Hanratty,INTEGRITY ENERGY SYSTEMS,Mylar_Flex,,6,,Inadequate,,9.1,,Closet,,Up Flow,,,,,,361,,Elec,Tank,Water_Saving,N,31,Elec,03/25/2010 12:00:00 AM,38,,1984,2,904,452,Duplex,05/20/2014 12:00:00 AM,"10001 A PARLIAMENT HOUSE RD
Austin, Tx 78729
(30.450901555000485, -97.76774771799967)",6,30,6,,540,46,3245
317318,Joseph E. Biddle,QUALITY HOME INSPECTIONS,Sheet_Metal,,4,,Inadequate,,13.6,,Closet,,Up Flow,,,,,,446,,Elec,Tank,Water_Saving,Y,0,Elec,10/13/2009 12:00:00 AM,25,0,1968,3,1338,1338,Single Family,05/20/2014 12:00:00 AM,"2305 BROOKHILL DR
Austin, Tx 78745
(30.215502638000487, -97.80403047099969)",5,5,1,83,373,23,3259
240274,Michael Jason French,GREEN AUSTIN ENERGY AUDITS,,,,,,,,,,,,,,,,,,,Elec,Tank,Standard,N,0,Elec,01/17/2011 12:00:00 AM,,,1963,2,749,,Duplex,05/20/2014 12:00:00 AM,"7910 TISDALE DR
Austin, Tx 78757
(30.35168723500044, -97.71860611599965)",7,3,7,9,217,16,3645
374417,James Davis,ENERGY AUDIT MASTERS,Mylar_Flex,Mylar_Flex,4.2,4.2,Adequate,Adequate,7.1,11.3,Attic,Attic,Horizontal,Horizontal,,,11.5,11.5,578,529,Gas,Tank,Water_Saving,Y,393,Gas,03/24/2010 12:00:00 AM,26,12,1996,5,3319,1700,Single Family,05/20/2014 12:00:00 AM,"5336 MAGDELENA DR
Austin, Tx 78735
(30.257726840000487, -97.83339790599968)",8,32,2,11,126,49,3251
283373,Stephanie Grahn,GREENGOGIRL,Mylar_Flex,,6,,Adequate,,5.67,,Attic,,Horizontal,,20,,,,524,,Gas,Tank,Water_Saving,Y,0,Gas,04/23/2010 12:00:00 AM,24,17,1935,2,1573,1573,Single Family,05/20/2014 12:00:00 AM,"505 E ANNIE ST
Austin, Tx 78704
(30.24485349200046, -97.74664819599968)",9,9,10,49,217,75,2859
307585,Michael Jason French,GREEN AUSTIN ENERGY AUDITS,Mylar_Flex,,6,,Adequate,,24,,Closet,,Up Flow,,11,,10,,375,,Gas,Tank,Water_Saving,Y,0,Gas,05/02/2012 12:00:00 AM,9,29,1961,3,1126,1126,Single Family,05/20/2014 12:00:00 AM,"3009 LOCKE LANE
Austin, Tx 78704
(30.237005594000436, -97.76963403299965)",3,9,3,85,64,75,2859
272641,Josh Yamin,A-PLUS ENERGY MANAGEMENT,Grey_Flex,,2,,Adequate,,31,,Closet,,Up Flow,,,,,,484,,Elec,Tank,Standard,Y,40,Elec,07/11/2013 12:00:00 AM,14,24,1984,2,968,968,Duplex,05/20/2014 12:00:00 AM,"1900 MARGALENE WAY B
Austin, Tx 78728
(30.435368139000445, -97.67917238399968)",,28,,,540,48,3244
R074202,James Davis,ENERGY AUDIT MASTERS,Mylar_Flex,,5,,Adequate,,9.75,,Closet,,Up Flow,,,,10,,,,Elec,Tank,Water_Saving,N,294,Elec,06/22/2009 12:00:00 AM,28,10,1984,4,2006,1200,Single Family,05/20/2014 12:00:00 AM,"8902 CHESTER FOREST ST
Austin, Tx 78729
(30.456747916000438, -97.77441312499968)",6,30,6,,540,46,3245
485834,James Davis,ENERGY AUDIT MASTERS,Grey_Flex,,5,,Adequate,,,,Closet,,Up Flow,,,,9,,527,,Gas,Tank,Water_Saving,N,75,Gas,03/15/2012 12:00:00 AM,15,23,1979,3,1319,1319,Single Family,05/20/2014 12:00:00 AM,"634 MAIRO ST
Austin, Tx 78748
(30.18177657700045, -97.79652249799966)",2,37,4,,329,22,3637
503752,Dennis Williams,QUALITY HOME INSPECTIONS,Duct_Board,Duct_Board,5,,Adequate,Adequate,27.5,36,,,Up Flow,Up Flow,9,5,,,467,467,Elec,Tank,Water_Saving,N,40,Elec,11/27/2012 12:00:00 AM,18,20,1985,,4678,1529,Fourplex,05/20/2014 12:00:00 AM,"4304 DUVAL ROAD
Austin, Tx 78759
(30.412424941000438, -97.73133614999966)",6,51,6,,540,58,3647
236364,Jeff Geissen,AUSTIN GREEN & CONSERVATION,Sheet_Metal,,,,Adequate,,9,,,,Up Flow,,14,,9,,579,,Elec,Tank,Water_Saving,Y,0,Elec,06/09/2010 12:00:00 AM,30,,1949,3,1738,1738,Single Family,05/20/2014 12:00:00 AM,"1407 CULLEN AVE
Austin, Tx 78757
(30.34170503100046, -97.72663285899966)",7,3,7,89,217,16,3645
245881,Chad Garrett,AUSTIN INSPECTORS EXCHANGE,Mylar_Flex,,8,,Adequate,,17,,Closet,,Up Flow,,,,12.5,,700,,Gas,Tank,Standard,Y,152,Gas,06/11/2010 12:00:00 AM,28,10,1960,3,1472,1472,Single Family,05/20/2014 12:00:00 AM,"8201 VALLEYDALE CV
Austin, Tx 78757
(30.363663984000482, -97.73240448699966)",7,3,7,95,217,16,3645
504071,Chad Roesch,A-1 ENERGY AUDITS,Grey_Flex,,6,,Adequate,,18,,Closet,,Up Flow,,5,,14,,544,,Gas,Tank,Water_Saving,Y,0,Gas,04/15/2013 12:00:00 AM,30,8,1979,4,1632,1308,Single Family,05/20/2014 12:00:00 AM,"3808 ETON LN
Austin, Tx 78727
(30.414190896000434, -97.7226485059997)",7,24,7,,540,36,3243
314740,Trent Brazziel,AUSTIN GREENTEAM,Duct_Board,,4,,Inadequate,,9.9,,Garage,,Up Flow,,4,,,,551,,Gas,Tank,Water_Saving,Y,0,Gas,05/18/2012 12:00:00 AM,45,0,1979,4,1654,1654,Single Family,05/20/2014 12:00:00 AM,"4803 WHITE ELM
Austin, Tx 78749
(30.226413419000437, -97.84306505699965)",8,38,2,11,126,53,3638
163894,Thomas Pardue,GREEN FOOTPRINT SOLUTIONS,Grey_Flex,,6,,Inadequate,,,,Closet,,Up Flow,,13,,,,600,,Gas,Tank,Water_Saving,Y,195,Elec,06/26/2009 12:00:00 AM,8,30,1960,4,2468,900,Single Family,05/20/2014 12:00:00 AM,"11603 CHELSEA MOOR COVE
Austin, Tx 78759
(30.425484241000447, -97.76464529899965)",10,51,5,,540,58,3647
484315,Chad Roesch,A-1 ENERGY AUDITS,Duct_Board,,6,,Adequate,,21,,Attic,,Horizontal,,7,,13,,431,,Elec,Tank,Water_Saving,N,20,Elec,03/05/2013 12:00:00 AM,11.6,26.4,1982,2,1079,539,Condo,05/20/2014 12:00:00 AM,"3801 MANCHACA RD 2
Austin, Tx 78704
(30.235834214000477, -97.78444507399968)",5,9,1,22,441,75,2859
342032,Jay Hill,ADVANCED ENERGY SOLUTIONS,Mylar_Flex,,6,,Inadequate,,33.9,,Closet,,Up Flow,,13,,9,,502,,Elec,Tank,Standard,Y,15,Elec,09/14/2011 12:00:00 AM,,17,1983,3,1256,1256,Duplex,05/20/2014 12:00:00 AM,"9004 SEDGEMOOR UNIT A
Austin, Tx 78748
(30.183066399000438, -97.82105635799968)",5,37,1,,62,22,3637
