"application_type","permit_no","work_type","added_date","issued_date","final_date","expired_date","status","building_area","description","st_no","pre_dir","st_name","suffix","post_dir","city","state","zip","latitude","longitude","location","geolocation"
"USE & OCCUPANCY PERMIT","382669","OCCUPY","2021-07-29T10:07:51.000","2021-10-28T07:10:42.000","2021-10-28T07:10:43.000",,"Finaled","1","2 over 2","16212",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.124796","-77.167829",,"POINT (-77.167829 39.124796)"
"USE & OCCUPANCY PERMIT","378650","OCCUPY","2020-12-16T08:12:45.000","2021-10-28T03:10:56.000","2021-10-28T03:10:56.000",,"Finaled","1","MPDU - 4 STORY TOWNHOUSE","11346",,"EMERALD PARK","RD",,"POTOMAC","MD","20854","39.041196","-77.155358",,"POINT (-77.155358 39.041196)"
"USE & OCCUPANCY PERMIT","371642","USE","2019-10-04T11:10:47.000","2021-10-28T03:10:20.000","2021-10-28T03:10:20.000",,"Finaled","1","CHANGE OF USE: Tire Sales and Services to BUSINESS OFFICE (Building permit #891117)","8000",,"GEORGIA","AVE",,"SILVER SPRING","MD","20910","38.988146","-77.02698",,"POINT (-77.02698 38.988146)"
"USE & OCCUPANCY PERMIT","376850","USE","2020-08-27T02:08:48.000","2021-10-28T01:10:14.000","2021-10-28T01:10:14.000",,"Finaled","1","NO MORE THAN&nbsp;12 BEDS&nbsp;WITH 12 PEOPLE&nbsp;(TO REPLACE U&amp;O 9806177109 ISSUED 1998)","19120",,"MUNCASTER","RD",,"ROCKVILLE","MD","20855","39.170558","-77.119456",,"POINT (-77.119456 39.170558)"
"USE & OCCUPANCY PERMIT","383992","OCCUPY","2021-10-14T02:10:26.000","2021-10-27T01:10:21.000","2021-10-27T01:10:21.000",,"Finaled","1","BUSINESS","20410",,"OBSERVATION","DR",,"GERMANTOWN","MD","20876","39.191726","-77.248885","203","POINT (-77.248885 39.191726)"
"USE & OCCUPANCY PERMIT","381664","OCCUPY","2021-05-25T02:05:29.000","2021-10-26T09:10:34.000","2021-10-26T09:10:34.000",,"Finaled","1","UNITS 1706, 1215, 1216 ONLY","8001",,"WOODMONT","AVE",,"BETHESDA","MD","20814","38.989899","-77.096085",,"POINT (-77.096085 38.989899)"
"USE & OCCUPANCY PERMIT","379083","OCCUPY","2021-01-19T04:01:53.000","2021-10-26T07:10:43.000","2021-10-26T07:10:44.000",,"Finaled","1",,"16222",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.125018","-77.167853",,"POINT (-77.167853 39.125018)"
"USE & OCCUPANCY PERMIT","373975","OCCUPY","2020-03-09T02:03:37.000","2021-10-26T03:10:01.000","2021-10-26T03:10:01.000",,"Finaled","1","TH","5124",,"RANDOLPH","RD",,"ROCKVILLE","MD","20852","39.053452","-77.102145",,"POINT (-77.102145 39.053452)"
"USE & OCCUPANCY PERMIT","373332","USE","2020-01-30T02:01:13.000","2021-10-26T02:10:55.000","2021-10-26T02:10:55.000",,"Finaled","1","UNITS 1612/1708 ONLY","8001",,"WOODMONT","AVE",,"BETHESDA","MD","20814","38.989899","-77.096085",,"POINT (-77.096085 38.989899)"
"USE & OCCUPANCY PERMIT","382929","OCCUPY","2021-08-13T08:08:18.000","2021-10-26T02:10:36.000","2021-10-26T02:10:36.000",,"Finaled","1","UNITS PH01 THRU PH05, PH07, PH09 THRU PH10","8001",,"WOODMONT","AVE",,"BETHESDA","MD","20814","38.989899","-77.096085",,"POINT (-77.096085 38.989899)"
"USE & OCCUPANCY PERMIT","375558","OCCUPY","2020-06-15T08:06:19.000","2021-10-25T07:10:50.000","2021-10-25T07:10:50.000",,"Finaled","1","2 OVER 2","16182",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.124645","-77.167564",,"POINT (-77.167564 39.124645)"
"USE & OCCUPANCY PERMIT","375575","OCCUPY","2020-06-15T03:06:55.000","2021-10-25T07:10:25.000","2021-10-25T07:10:26.000",,"Finaled","1","LOT 70","16172",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.124427","-77.167521",,"POINT (-77.167521 39.124427)"
"USE & OCCUPANCY PERMIT","375570","OCCUPY","2020-06-15T02:06:47.000","2021-10-25T07:10:23.000","2021-10-25T07:10:23.000",,"Finaled","1","LOT 72","16168",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.124373","-77.167475",,"POINT (-77.167475 39.124373)"
"USE & OCCUPANCY PERMIT","367692","USE","2019-03-11T12:03:20.000","2021-10-25T04:10:04.000","2021-10-25T04:10:04.000",,"Finaled","1","NEW TOWNHOME","8135",,"RIVER","RD",,"BETHESDA","MD","20817","38.996439","-77.164897",,"POINT (-77.164897 38.996439)"
"USE & OCCUPANCY PERMIT","372617","USE","2019-12-04T11:12:31.000","2021-10-25T03:10:58.000","2021-10-25T03:10:59.000",,"Finaled","1","COMM TH","8229",,"RIVER","RD",,"BETHESDA","MD","20817","38.995538","-77.165768",,"POINT (-77.165768 38.995538)"
"USE & OCCUPANCY PERMIT","383866","OCCUPY","2021-10-06T08:10:01.000","2021-10-25T01:10:06.000","2021-10-25T01:10:07.000",,"Finaled","1",,"909",,"ROSE","AVE",,"ROCKVILLE","MD","20852","39.051342","-77.116326","Suite 800","POINT (-77.116326 39.051342)"
"USE & OCCUPANCY PERMIT","383979","OCCUPY","2021-10-14T09:10:31.000","2021-10-22T10:10:33.000","2021-10-22T10:10:34.000",,"Finaled","1","OFFICE","3915",,"NATIONAL","DR",,"BURTONSVILLE","MD","20866","39.112096","-76.930058",,"POINT (-76.930058 39.112096)"
"USE & OCCUPANCY PERMIT","375572","OCCUPY","2020-06-15T02:06:37.000","2021-10-22T10:10:15.000","2021-10-22T10:10:15.000",,"Finaled","1",,"16170",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.124477","-77.167429",,"POINT (-77.167429 39.124477)"
"USE & OCCUPANCY PERMIT","378508","OCCUPY","2020-12-08T01:12:29.000","2021-10-22T09:10:29.000","2021-10-22T09:10:29.000",,"Finaled","1",,"5402",,"WISCONSIN","AVE",,"CHEVY CHASE","MD","20815","38.960915","-77.086213","SUITE C-109","POINT (-77.086213 38.960915)"
"USE & OCCUPANCY PERMIT","375512","USE","2020-06-11T09:06:42.000","2021-10-22T02:10:06.000","2021-10-22T02:10:06.000",,"Finaled","1","CHANGE OF USE - Medical Office to MIXED USED: (Building Permit #905807PRIMARY USE: RETAIL = 90%SECONDARY USE: RESTAURANT = 10%#of Employees = 3","8709",,"FLOWER","AVE",,"SILVER SPRING","MD","20901","38.998732","-77.003312",,"POINT (-77.003312 38.998732)"
"USE & OCCUPANCY PERMIT","383621","USE","2021-09-17T03:09:39.000","2021-10-22T01:10:32.000","2021-10-22T01:10:32.000",,"Finaled","1","retail offering prepared food","19332",,"MONTGOMERY VILLAGE","AVE",,"MONTGOMERY VILLAGE","MD","20886","39.173258","-77.205044",,"POINT (-77.205044 39.173258)"
"USE & OCCUPANCY PERMIT","377526","OCCUPY","2020-09-29T04:09:42.000","2021-10-21T12:10:54.000","2021-10-21T12:10:54.000",,"Finaled","1","NAIL SERVICES","8455",,"FENTON","ST",,"SILVER SPRING","MD","20910","38.995043","-77.024016",,"POINT (-77.024016 38.995043)"
"USE & OCCUPANCY PERMIT","378668","OCCUPY","2020-12-17T09:12:10.000","2021-10-21T09:10:18.000","2021-10-21T09:10:19.000",,"Finaled","1","TOWN HOUSE","11354",,"EMERALD PARK","RD",,"POTOMAC","MD","20854","39.041329","-77.155267",,"POINT (-77.155267 39.041329)"
"USE & OCCUPANCY PERMIT","374316","OCCUPY","2020-03-27T09:03:19.000","2021-10-21T08:10:06.000","2021-10-21T08:10:07.000",,"Finaled","1","th","5120",,"RANDOLPH","RD",,"ROCKVILLE","MD","20852","39.053458","-77.102031",,"POINT (-77.102031 39.053458)"
"USE & OCCUPANCY PERMIT","378631","USE","2020-12-15T03:12:12.000","2021-10-21T05:10:45.000","2021-10-21T05:10:46.000",,"Finaled","1","DAYCARE","15201",,"DIAMONDBACK","DR",,"ROCKVILLE","MD","20850","39.10605","-77.201062",,"POINT (-77.201062 39.10605)"
"USE & OCCUPANCY PERMIT","374391","OCCUPY","2020-04-03T08:04:58.000","2021-10-19T08:10:32.000","2021-10-19T08:10:33.000",,"Finaled","1","Townhouse - Lot #52&nbsp; Block A (Building Permit #904617)","5112",,"RANDOLPH","RD",,"ROCKVILLE","MD","20852","39.053461","-77.101866",,"POINT (-77.101866 39.053461)"
"USE & OCCUPANCY PERMIT","378803","OCCUPY","2020-12-28T03:12:15.000","2021-10-18T02:10:07.000","2021-10-18T02:10:07.000",,"Finaled","1",,"11356",,"EMERALD PARK","RD",,"POTOMAC","MD","20854","39.041442","-77.155253",,"POINT (-77.155253 39.041442)"
"USE & OCCUPANCY PERMIT","383639","OCCUPY","2021-09-20T02:09:22.000","2021-10-15T12:10:58.000","2021-10-15T12:10:59.000",,"Finaled","1","1st and 2nd floors only","10540",,"METROPOLITAN","AVE",,"KENSINGTON","MD","20895","39.027983","-77.07273",,"POINT (-77.07273 39.027983)"
"USE & OCCUPANCY PERMIT","383447","OCCUPY","2021-09-09T01:09:53.000","2021-10-15T12:10:57.000","2021-10-15T12:10:57.000",,"Finaled","1",,"10540",,"METROPOLITAN","AVE",,"KENSINGTON","MD","20895","39.027983","-77.07273","4th FLOOR","POINT (-77.07273 39.027983)"
"USE & OCCUPANCY PERMIT","383446","OCCUPY","2021-09-09T01:09:40.000","2021-10-15T12:10:47.000","2021-10-15T12:10:47.000",,"Finaled","1",,"10540",,"METROPOLITAN","AVE",,"KENSINGTON","MD","20895","39.027983","-77.07273","3rd FLOOR","POINT (-77.07273 39.027983)"
"USE & OCCUPANCY PERMIT","383448","OCCUPY","2021-09-09T01:09:56.000","2021-10-15T12:10:30.000","2021-10-15T12:10:30.000",,"Finaled","1","5th FLOOR - EXCEPT IL-529","10540",,"METROPOLITAN","AVE",,"KENSINGTON","MD","20895","39.027983","-77.07273","5th FLOOR - EXCEPT IL-529","POINT (-77.07273 39.027983)"
"USE & OCCUPANCY PERMIT","375046","OCCUPY","2020-05-19T02:05:16.000","2021-10-15T12:10:08.000","2021-10-15T12:10:08.000",,"Finaled","1","- SHELL AND CORE","10540",,"METROPOLITAN","AVE",,"KENSINGTON","MD","20895","39.027983","-77.07273",,"POINT (-77.07273 39.027983)"
"USE & OCCUPANCY PERMIT","379186","OCCUPY","2021-01-26T09:01:20.000","2021-10-15T09:10:01.000","2021-10-15T09:10:02.000",,"Finaled","1","HOOKAH BAR","955",,"BONIFANT","ST",,"SILVER SPRING","MD","20910","38.993755","-77.025884",,"POINT (-77.025884 38.993755)"
"USE & OCCUPANCY PERMIT","367451","OCCUPY","2019-02-25T12:02:44.000","2021-10-15T02:10:52.000","2021-10-15T02:10:53.000",,"Finaled","1","4 STORY TOWNHOUSE","15946",,"CHIEFTAIN","AVE",,"ROCKVILLE","MD","20855","39.118556","-77.16094",,"POINT (-77.16094 39.118556)"
"USE & OCCUPANCY PERMIT","383929","OCCUPY","2021-10-11T03:10:50.000","2021-10-15T02:10:19.000","2021-10-15T02:10:19.000",,"Finaled","1","HOSPITAL","12100",,"PLUM ORCHARD","DR",,"SILVER SPRING","MD","20904","39.049807","-76.958291",,"POINT (-76.958291 39.049807)"
"USE & OCCUPANCY PERMIT","375553","OCCUPY","2020-06-15T07:06:53.000","2021-10-14T11:10:57.000","2021-10-14T11:10:57.000",,"Finaled","1","2 OVER 2","16164",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.124321","-77.167431",,"POINT (-77.167431 39.124321)"
"USE & OCCUPANCY PERMIT","383409","OCCUPY","2021-09-07T01:09:45.000","2021-10-14T11:10:28.000",,,"Issued","1",,"5901",,"MONTROSE","RD",,"ROCKVILLE","MD","20852","39.053593","-77.118988",,"POINT (-77.118988 39.053593)"
"USE & OCCUPANCY PERMIT","375565","OCCUPY","2020-06-15T11:06:24.000","2021-10-14T10:10:11.000","2021-10-14T10:10:12.000",,"Finaled","1","2 OVER 2 CONDO","16174",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.124532","-77.167481",,"POINT (-77.167481 39.124532)"
"USE & OCCUPANCY PERMIT","376281","OCCUPY","2020-07-28T03:07:24.000","2021-10-14T07:10:49.000","2021-10-14T07:10:49.000",,"Finaled","1","Place of worship - Chapel &amp; gymnasium.","20533",,"ZION","RD",,"BROOKEVILLE","MD","20833","39.194298","-77.098343",,"POINT (-77.098343 39.194298)"
"USE & OCCUPANCY PERMIT","378019","OCCUPY","2020-10-29T09:10:27.000","2021-10-13T09:10:03.000","2021-10-13T09:10:04.000",,"Finaled","1","COMMUNITY BUILDING","2035",,"HARLEQUIN","TER",,"SILVER SPRING","MD","20904","39.068818","-76.969502",,"POINT (-76.969502 39.068818)"
"USE & OCCUPANCY PERMIT","375554","OCCUPY","2020-06-15T07:06:51.000","2021-10-13T03:10:18.000","2021-10-13T03:10:18.000",,"Finaled","1","2 OVER 2","16166",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.124421","-77.167385",,"POINT (-77.167385 39.124421)"
"USE & OCCUPANCY PERMIT","383868","USE","2021-10-06T09:10:53.000","2021-10-13T01:10:39.000","2021-10-13T01:10:40.000",,"Finaled","1","Change Use from Business to Business/Storage","12920",,"CLOVERLEAF CENTER","DR",,"GERMANTOWN","MD","20874","39.189644","-77.264774","Suite 100","POINT (-77.264774 39.189644)"
"USE & OCCUPANCY PERMIT","375564","OCCUPY","2020-06-15T10:06:01.000","2021-10-12T08:10:40.000","2021-10-12T08:10:40.000",,"Finaled","1","2 OVER 2 CONDO","16176",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.124485","-77.167568",,"POINT (-77.167568 39.124485)"
"USE & OCCUPANCY PERMIT","378796","OCCUPY","2020-12-24T04:12:11.000","2021-10-12T08:10:25.000","2021-10-12T08:10:25.000",,"Finaled","1","TOWNHOME","16162",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.124361","-77.167344",,"POINT (-77.167344 39.124361)"
"USE & OCCUPANCY PERMIT","373601","OCCUPY","2020-02-19T08:02:23.000","2021-10-12T03:10:44.000","2021-10-12T03:10:45.000",,"Finaled","1","4 STORY TOWNHOUSE","5114",,"RANDOLPH","RD",,"ROCKVILLE","MD","20852","39.053461","-77.10192",,"POINT (-77.10192 39.053461)"
"USE & OCCUPANCY PERMIT","372487","OCCUPY","2019-11-25T11:11:32.000","2021-10-11T08:10:38.000","2021-10-11T08:10:38.000",,"Finaled","1","DENTAL OFFICE","11016",,"NEW HAMPSHIRE","AVE",,"SILVER SPRING","MD","20901","39.037239","-76.989942",,"POINT (-76.989942 39.037239)"
"USE & OCCUPANCY PERMIT","373608","OCCUPY","2020-02-19T10:02:46.000","2021-10-11T02:10:40.000","2021-10-11T02:10:40.000",,"Finaled","1","4 STORY TOWNHOUSE","5116",,"RANDOLPH","RD",,"ROCKVILLE","MD","20852","39.053463","-77.101976",,"POINT (-77.101976 39.053463)"
"USE & OCCUPANCY PERMIT","374150","OCCUPY","2020-03-18T07:03:50.000","2021-10-11T02:10:26.000","2021-10-11T02:10:27.000",,"Finaled","1","TOWNHOMES -Lot 51 (Building Permit #904616)","5110",,"RANDOLPH","RD",,"ROCKVILLE","MD","20852","39.053471","-77.101807",,"POINT (-77.101807 39.053471)"
"USE & OCCUPANCY PERMIT","375557","OCCUPY","2020-06-15T08:06:55.000","2021-10-07T12:10:15.000","2021-10-07T12:10:15.000",,"Finaled","1","2 OVER 2","16180",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.124539","-77.167615",,"POINT (-77.167615 39.124539)"
"USE & OCCUPANCY PERMIT","382587","USE","2021-07-23T02:07:41.000","2021-10-07T11:10:17.000","2021-10-07T11:10:18.000",,"Finaled","1","GROCERY&nbsp;STORE","2307","W","UNIVERSITY","BLVD",,"SILVER SPRING","MD","20902","0","0",,"POINT (0 0)"
"USE & OCCUPANCY PERMIT","372610","OCCUPY","2019-12-04T09:12:31.000","2021-10-07T04:10:05.000","2021-10-07T04:10:05.000",,"Finaled","1","4 STORY TOWNHOUSE","8215",,"RIVER","RD",,"BETHESDA","MD","20817","38.995764","-77.166179",,"POINT (-77.166179 38.995764)"
"USE & OCCUPANCY PERMIT","370100","USE","2019-07-09T01:07:33.000","2021-10-07T03:10:41.000","2021-10-07T03:10:41.000",,"Finaled","1","UNITS 1601 thru 1611 / 1613 thru 1615","8001",,"WOODMONT","AVE",,"BETHESDA","MD","20814","38.989899","-77.096085",,"POINT (-77.096085 38.989899)"
"USE & OCCUPANCY PERMIT","379812","OCCUPY","2021-02-25T08:02:58.000","2021-10-07T03:10:17.000","2021-10-07T03:10:18.000",,"Finaled","1","Townhouse - Cabin Branch Lot 11AC ADAMS","312",,"WHIRLABOUT","ALY",,"CLARKSBURG","MD","20871","39.220869","-77.296202",,"POINT (-77.296202 39.220869)"
"USE & OCCUPANCY PERMIT","370218","USE","2019-07-12T10:07:06.000","2021-10-07T02:10:22.000","2021-10-07T02:10:22.000",,"Finaled","1","MERCANTILE SPACE /GROUND FLOOR / RETAIL 10","8001",,"WOODMONT","AVE",,"BETHESDA","MD","20814","38.989899","-77.096085",,"POINT (-77.096085 38.989899)"
"USE & OCCUPANCY PERMIT","380336","OCCUPY","2021-03-24T09:03:18.000","2021-10-06T09:10:23.000","2021-10-06T09:10:23.000",,"Finaled","1",,"10243",,"OLD GEORGETOWN","RD",,"BETHESDA","MD","20814","39.024136","-77.12387",,"POINT (-77.12387 39.024136)"
"USE & OCCUPANCY PERMIT","378732","OCCUPY","2020-12-21T01:12:47.000","2021-10-06T08:10:29.000","2021-10-06T08:10:30.000",,"Finaled","1","RESIDENTIAL TOWNHOME (PER APPLICANTS APPLICATION)","16184",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.124598","-77.16766",,"POINT (-77.16766 39.124598)"
"USE & OCCUPANCY PERMIT","375563","OCCUPY","2020-06-15T10:06:10.000","2021-10-05T02:10:19.000","2021-10-05T02:10:19.000",,"Finaled","1","2 OVER 2","16178",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.124588","-77.167518",,"POINT (-77.167518 39.124588)"
"USE & OCCUPANCY PERMIT","379478","OCCUPY","2021-02-11T01:02:21.000","2021-09-30T10:09:44.000","2021-09-30T10:09:44.000",,"Finaled","1","TOWNHOUSE","304",,"WHIRLABOUT","ALY",,"CLARKSBURG","MD","20871","39.220865","-77.295948",,"POINT (-77.295948 39.220865)"
"USE & OCCUPANCY PERMIT","380243","OCCUPY","2021-03-18T03:03:36.000","2021-09-30T10:09:34.000","2021-09-30T10:09:34.000",,"Finaled","1","TH","320",,"WHIRLABOUT","ALY",,"CLARKSBURG","MD","20871","39.220873","-77.296392",,"POINT (-77.296392 39.220873)"
"USE & OCCUPANCY PERMIT","381815","OCCUPY","2021-06-02T08:06:04.000","2021-09-29T07:09:42.000","2021-09-29T07:09:43.000",,"Finaled","1","COURTYARD AND POOL**HEIDI GANT'S CASE***","2511",,"GLENALLEN","AVE",,"SILVER SPRING","MD","20906","0","0",,"POINT (0 0)"
"USE & OCCUPANCY PERMIT","379010","OCCUPY","2021-01-12T12:01:26.000","2021-09-27T09:09:38.000","2021-09-27T09:09:38.000",,"Finaled","1","LEVEL 6 AND PENTHOUSE EXTERIOR","4900",,"MOORLAND","LN",,"BETHESDA","MD","20814","38.985914","-77.09833",,"POINT (-77.09833 38.985914)"
"USE & OCCUPANCY PERMIT","378232","OCCUPY","2020-11-12T11:11:56.000","2021-09-24T08:09:20.000","2021-09-24T08:09:21.000",,"Finaled","1","Education (Building permit 931526)#of Employee = 2#of Company Vehicle = 1","7212",,"CARROLL","AVE",,"TAKOMA PARK","MD","20912","38.978127","-77.007007",,"POINT (-77.007007 38.978127)"
"USE & OCCUPANCY PERMIT","379701","OCCUPY","2021-02-19T01:02:07.000","2021-09-23T12:09:18.000","2021-09-23T12:09:18.000",,"Finaled","1","TOWNHOME","3312",,"PROVIDER","WAY",,"GERMANTOWN","MD","20874","39.19031","-77.262529",,"POINT (-77.262529 39.19031)"
"USE & OCCUPANCY PERMIT","372374","OCCUPY","2019-11-18T12:11:06.000","2021-09-23T08:09:16.000","2021-09-23T08:09:16.000",,"Finaled","1","4 STORY TOWNHOUSE","8219",,"RIVER","RD",,"BETHESDA","MD","20817","38.995686","-77.166044",,"POINT (-77.166044 38.995686)"
"USE & OCCUPANCY PERMIT","369656","OCCUPY","2019-06-18T08:06:12.000","2021-09-23T03:09:50.000","2021-09-23T03:09:50.000",,"Finaled","1",,"22568",,"CABIN BRANCH","AVE",,"CLARKSBURG","MD","20871","39.223363","-77.287329",,"POINT (-77.287329 39.223363)"
"USE & OCCUPANCY PERMIT","383649","OCCUPY","2021-09-21T11:09:42.000","2021-09-23T02:09:42.000","2021-09-23T02:09:42.000",,"Finaled","1",,"3933",,"FERRARA","DR",,"SILVER SPRING","MD","20906","39.052239","-77.076659","3933 - 3935 FERRARA DR","POINT (-77.076659 39.052239)"
"USE & OCCUPANCY PERMIT","379724","OCCUPY","2021-02-21T10:02:16.000","2021-09-23T02:09:28.000","2021-09-23T02:09:28.000",,"Finaled","1","TOWNHOUSE","3314",,"PROVIDER","WAY",,"GERMANTOWN","MD","20874","39.190352","-77.262574",,"POINT (-77.262574 39.190352)"
"USE & OCCUPANCY PERMIT","379706","OCCUPY","2021-02-19T04:02:46.000","2021-09-23T02:09:00.000","2021-09-23T02:09:00.000",,"Finaled","1",,"3316",,"PROVIDER","WAY",,"GERMANTOWN","MD","20874","39.190392","-77.262617",,"POINT (-77.262617 39.190392)"
"USE & OCCUPANCY PERMIT","379299","USE","2021-02-02T10:02:53.000","2021-09-22T08:09:57.000","2021-09-22T08:09:57.000",,"Finaled","1","Restaurant","14314",,"LAYHILL","RD",,"SILVER SPRING","MD","20906","39.091268","-77.045782",,"POINT (-77.045782 39.091268)"
"USE & OCCUPANCY PERMIT","379700","OCCUPY","2021-02-19T01:02:34.000","2021-09-21T03:09:33.000","2021-09-21T03:09:33.000",,"Finaled","1","TOWNHOME","3308",,"PROVIDER","WAY",,"GERMANTOWN","MD","20874","39.19027","-77.262486",,"POINT (-77.262486 39.19027)"
"USE & OCCUPANCY PERMIT","379696","OCCUPY","2021-02-19T12:02:29.000","2021-09-21T03:09:14.000","2021-09-21T03:09:14.000",,"Finaled","1","TOWNHOUSE","3306",,"PROVIDER","WAY",,"GERMANTOWN","MD","20874","39.190227","-77.262441",,"POINT (-77.262441 39.190227)"
"USE & OCCUPANCY PERMIT","379779","OCCUPY","2021-02-23T03:02:27.000","2021-09-21T02:09:15.000","2021-09-21T02:09:16.000",,"Finaled","1","TOWNHOUSE","3302",,"PROVIDER","WAY",,"GERMANTOWN","MD","20874","39.190141","-77.262349",,"POINT (-77.262349 39.190141)"
"USE & OCCUPANCY PERMIT","379683","OCCUPY","2021-02-19T11:02:00.000","2021-09-21T02:09:07.000","2021-09-21T02:09:07.000",,"Finaled","1","TOWNHOUSE","3304",,"PROVIDER","WAY",,"GERMANTOWN","MD","20874","39.190185","-77.262396",,"POINT (-77.262396 39.190185)"
"USE & OCCUPANCY PERMIT","379005","OCCUPY","2021-01-12T12:01:21.000","2021-09-20T10:09:31.000","2021-09-20T10:09:32.000",,"Finaled","1","MULTI FAMILY RESIDENTIAL---PENTHOUSE","4900",,"MOORLAND","LN",,"BETHESDA","MD","20814","38.985914","-77.09833",,"POINT (-77.09833 38.985914)"
"USE & OCCUPANCY PERMIT","377102","OCCUPY","2020-09-10T08:09:59.000","2021-09-17T11:09:39.000","2021-09-17T11:09:39.000",,"Finaled","1","FIRST FLOOR -WAREHOUSE ONLY (PER APPLICATION)","9804",,"MEDICAL CENTER","DR",,"ROCKVILLE","MD","20850","39.096811","-77.195858",,"POINT (-77.195858 39.096811)"
"USE & OCCUPANCY PERMIT","383423","OCCUPY","2021-09-08T11:09:05.000","2021-09-17T02:09:49.000","2021-09-17T02:09:49.000",,"Finaled","1","Business/ Retail/ Storage","2315",,"STEWART","AVE",,"SILVER SPRING","MD","20910","39.003301","-77.049555",,"POINT (-77.049555 39.003301)"
"USE & OCCUPANCY PERMIT","375416","USE","2020-06-05T02:06:16.000","2021-09-17T02:09:09.000","2021-09-17T02:09:09.000",,"Finaled","1","CHANGE OF USE FROM BUSINESS TO MIX USE B/E/I4 FOR DAYCARE","7235",,"WISCONSIN","AVE",,"CHEVY CHASE","MD","20815","38.982089","-77.092896",,"POINT (-77.092896 38.982089)"
"USE & OCCUPANCY PERMIT","379148","OCCUPY","2021-01-22T01:01:15.000","2021-09-16T02:09:53.000","2021-09-16T02:09:53.000",,"Finaled","1","HAIR SALON-- SUITE B","14021",,"GEORGIA","AVE",,"SILVER SPRING","MD","20906","39.084704","-77.07782",,"POINT (-77.07782 39.084704)"
"USE & OCCUPANCY PERMIT","382052","OCCUPY","2021-06-16T06:06:04.000","2021-09-15T11:09:49.000",,,"Issued","1","Mercantileincreased sq ft","18140",,"VILLAGE CENTER","DR",,"OLNEY","MD","20832","39.153247","-77.064494",,"POINT (-77.064494 39.153247)"
"USE & OCCUPANCY PERMIT","380980","OCCUPY","2021-04-19T05:04:56.000","2021-09-15T06:09:48.000","2021-09-15T06:09:48.000",,"Finaled","1",,"11807",,"GRAND PARK","AVE",,"ROCKVILLE","MD","20852","39.049546","-77.116913",,"POINT (-77.116913 39.049546)"
"USE & OCCUPANCY PERMIT","376310","OCCUPY","2020-07-30T08:07:01.000","2021-09-14T08:09:05.000","2021-09-14T08:09:06.000",,"Finaled","1","NEW POPEYE'S RESTAURANT","13890",,"OLD COLUMBIA","PIKE",,"SILVER SPRING","MD","20905","39.084269","-76.951612",,"POINT (-76.951612 39.084269)"
