"publication_year","department","dataset_name","description","status","priority","url","score1","score2","score3","score4","score5","score6","score7","score8","score9","score10","score11","score12","total","published_somewhere_already","source_it_system","server_resides_in_county_network","date_range_of_data","data_update_frequency","estimated_annual_of_records","ease_of_publishing","attach_sample_data","frequency_of_data_being_used_consumed","accuracy_of_data","can_the_published_dataset_replace_an_existing_system_or_process","business_contact_name","business_phone","add_remove_rename","original_dataset_name"
"FY19","Permitting Services","Sign Permits","Permits issued for the installation of an exterior sign","Published","P4","https://data.montgomerycountymd.gov/Licenses-Permits/Sign-Permits/piic-h4rw/data","9","6","5","10","5","0","0","5","5","5","0","5","55","No","DPS Permit System","Yes","2000 to present","Other",,,,,,,"Tom Laycock","240-777-6365",,
"FY19","Permitting Services","USE & OCCUPANCY CERTIFICATES","Certificates issued for approval of the space to be used prior to opening any business in Montgomery County or inhabiting any residential dwelling","Published","P4","https://data.montgomerycountymd.gov/Licenses-Permits/Use-and-Occupancy-Certificates/2fhm-xt6p/data","9","8","5","1","5","0","0","5","5","5","5","5","53","No","DPS Permit System","Yes","2000 to present","Other",,,,,,,"Tom Laycock","240-777-6365",,
"FY20","Permitting Services","Fence Permits","Permits issued for the construction of fences","Published","P4","https://data.montgomerycountymd.gov/Licenses-Permits/Fence-Permits/9quz-avmj/data","9","6","5","10","5","0","0","5","5","0","0","5","50","No","DPS Permit System","Yes","2000 to present","Other",,,,,,,"Tom Laycock","240-777-6365",,
"FY20","Permitting Services","Historical Area Work Permits","Permits issued for construction affecting historic homes","Published","P3","https://data.montgomerycountymd.gov/Licenses-Permits/Historic-Area-Work-Permits/bhqn-3agh","9","6","5","10","5","0","5","10","5","0","5","5","65","No","DPS Permit System","Yes","2000 to present","Other",,,,,,,"Tom Laycock","240-777-6365",,
"FY20","Permitting Services","Retaining Wall Permits","Permits issued for the construction of a retaining wall","Published","P5","https://data.montgomerycountymd.gov/Licenses-Permits/Retaining-Wall-Permits/gzxt-dxxx/data","9","6","5","8","5","0","0","5","5","0","0","5","48","No","DPS Permit System","Yes","2000 to present","Other",,,,,,,"Tom Laycock","240-777-6365",,
"FY20","Permitting Services","Sediment Control Permits","Permits issued to prevent sediment from leaving a construction site during construction activity","Published","P4","https://data.montgomerycountymd.gov/Licenses-Permits/Sediment-Control-Permits/bdky-n9r2/data","9","6","5","10","5","0","0","5","5","5","0","5","55","No","DPS Permit System","Yes","2000 to present","Other",,,,,,,"Tom Laycock","240-777-6365",,
"FY20","Permitting Services","Sewage Disposal Permits","Permits issued to ensure that any septic system installed in the County meets all current County and State standards","Published","P4","https://data.montgomerycountymd.gov/Licenses-Permits/Sewage-Disposal-Permits/jf73-mva3/data","9","6","5","10","5","0","0","5","5","5","0","5","55","No","DPS Permit System","Yes","2000 to present",,,,,,,,"Tom Laycock","240-777-6365",,
"FY20","Permitting Services","Sewage Sludge Utilization Licenses","Licenses issued to any person or company engaged in the business of cleaning and emptying septic tanks,  holding tanks,  privies or other sewage disposal facilities","Published","P4","https://data.montgomerycountymd.gov/Licenses-Permits/Sewage-Sludge-Utilization-Licenses/ig7v-fsqh/data","9","6","5","10","5","0","0","5","5","5","0","5","55","No","DPS Permit System","Yes","2000 to present","Other",,,,,,,"Tom Laycock","240-777-6365",,
"FY20","Permitting Services","Soils Testing Process","Percolation testing is the process of soils evaluation including establishment of infiltration rates for soils that make up an area intended for the installation of an initial septic system and replacement septic systems.","Published","P5","https://data.montgomerycountymd.gov/Licenses-Permits/Soils-Testing-Process/92p3-dtzi/data","9","8","5","5","0","0","0","5","5","0","0","0","37","No","DPS Permit System","Yes","2000 to present","Other",,,,,,,"Tom Laycock","240-777-6365",,
"FY21","Permitting Services","Antenna/Wireless Permits","A permit is required for all installation or removal activities related to antennas and/or wireless communication facilities, whether located within the public right of way, on private property, or on a building rooftop.","Published","P5","https://data.montgomerycountymd.gov/Licenses-Permits/DPS-Antenna-Wireless-Permits/djk9-h36c","10","4","10","5","5","0","0","0","5","0","0","0","39",,,,,,,,,,,,"Zheng, Shilong","240.777.6239",,
"FY21","Permitting Services","Code Modifications","During plan review,  requests for modifications (exceptions) to the building code.","Published","P5","https://data.montgomerycountymd.gov/Licenses-Permits/DPS-Code-Modification/2zgk-7jdh","9","2","0","1","0","0","0","5","5","5","0","5","32","No","DPS Permit System","Yes","2000 to present","Other",,,,,,,"Tom Laycock","240-777-6365",,
"FY21","Permitting Services","Fire Code Compliance Permit","Commercial building / tenancy permit to facilitate Life Safety and Fire Code compliance.","Published","P3","https://data.montgomerycountymd.gov/Licenses-Permits/DPS-Fire-Code-Compliance-Permit/a7xm-vjfv","10","8","10","10","5","0","5","5","0","5","5","5","68",,,,,,,,,,,,"Zheng, Shilong","240.777.6239",,
"FY21","Permitting Services","Fire System License","Contractor Trade Licenses for Extinguisher, Fire Alarm and Sprinkler","Published","P4","https://data.montgomerycountymd.gov/Licenses-Permits/DPS-Fire-System-License/yjd7-guhd/data","10","8","10","10","5","0","0","0","0","0","5","5","53",,,,,,,,,,,,"Zheng, Shilong","240.777.6239",,
"FY21","Permitting Services","Floodplain status request","Floodplain information requests processed to determine if a planned building or grading activity is within a 100-year floodplain","Published","P5","https://data.montgomerycountymd.gov/Licenses-Permits/DPS-Floodplain-Status-Request/3fq7-5mdv","10","2","5","5","0","0","0","10","5","0","5","5","46","No","DPS Permit System","Yes","2000 to present","Other",,,,,,,"Tom Laycock","240-777-6365",,
"FY21","Permitting Services","General Permit","General Permits are required for specific locations where hazardous processes may occur.","Published","P4","https://data.montgomerycountymd.gov/Licenses-Permits/DPS-General-Permits/q2rb-en4r","10","8","10","10","5","0","0","0","0","5","5","5","58",,,,,,,,,,,,"Zheng, Shilong","240.777.6239",,
"FY21","Permitting Services","Non-conforming Use Certificate","Certificates issued for approval of a land use which existed prior to the establishment of zoning in a geographic area,  or a change in zoning which makes the use no longer in compliance with the Zoning Ordinance","Published","P4","https://data.montgomerycountymd.gov/Licenses-Permits/DPS-Non-Conforming-Use-Certificates/7bgv-mbmu","9","6","5","10","5","0","0","5","5","0","0","5","50","No","DPS Permit System","Yes","2000 to present","Other",,,,,,,"Tom Laycock","240-777-6365",,
"FY21","Permitting Services","Sign variance","A sign variance is required when a proposed sign does not conform to the requirements of the Montgomery County Zoning Ordinance pertaining to the size of the sign or its location.","Published","P3","https://data.montgomerycountymd.gov/Licenses-Permits/DPS-Sign-Variance-Permit/bgjj-gnmw","9","2","5","10","0","0","5","10","5","5","5","5","61","No","DPS Permit System","Yes","2000 to present","Other",,,,,,,"Tom Laycock","240-777-6365",,
"FY21","Permitting Services","Special Exception","Dataset to track DPS business processes related to Special Exceptions approved by the Board of Appeals","Published","P5","https://data.montgomerycountymd.gov/Licenses-Permits/DPS-Special-Exception-Permit/dgbr-vt3c","8","8","5","8","0","0","0","5","5","5","0","5","49","No","DPS Permit System","Yes","2000 to present","Other",,,,,,,"Tom Laycock","240-777-6365",,
"FY24 & Beyond","Permitting Services","Code Compliance & Inspections","Information on code compliance inspections,  types of buildings,  hours",,"P3",,"10","2","5","5","5","0","10","5","5","10","5","5","67",,"DPS Permit System","Yes",,"Monthly",,,,,,,"Rick Merck","240-777-2470",,
"FY24 & Beyond","Permitting Services","Construction Debris Reclamation Facility License","License to operate a Construction Debris Reclamation Facility in Montgomery County","Currently Unpublishable","P5",,"8","2","5","5","0","0","0","0","5","0","5","5","35","No","DPS Permit System","Yes","2000 to present","Annually","1",,,,,,"Tom Laycock","240-777-6365",,"Remove"
"FY24 & Beyond","Permitting Services","Customer Management System","Automated log of customers served at DPS offices.  Used to track and route customers to proper work queues.","Currently Unpublishable","P2",,"10","10","5","10","5","0","5","10","5","0","5","5","70","No","Customer Management System","Yes","2012 to present",,,,,,,,"Tom Laycock","240-777-6365",,
"FY24 & Beyond","Permitting Services","Document imaging","Contains electronic images and identifying information for paper documents that DPS scans and converts to electronic format","Currently Unpublishable","P2",,"9","2","10","5","5","0","5","10","5","10","10","5","76","No","DPS Document Management System","Yes","1930 to present","Other",,,,,,,"Tom Laycock","240-777-6365",,
"FY24 & Beyond","Permitting Services","Environmental Health Survey","Dataset to track effort performed in support of HHS.","Currently Unpublishable","P5",,"5","2","5","1","5","0","0","0","5","0","0","0","23","No","DPS Permit System","Yes","2008 to present","Other",,,,,,,"Tom Laycock","240-777-6365",,
"FY24 & Beyond","Permitting Services","ePlans","Construction and land development plan drawings in electronic format for plans currently being reviewed.","Currently Unpublishable","P1",,"10","8","6","10","5","0","5","10","5","10","10","5","84","No","DPS ePlans System","Yes","2014 forward","Other",,,,,,,"Tom Laycock","240-777-6365","CURRENTLY UNPUBLISHABLE",
"FY24 & Beyond","Permitting Services","Firelane","A fire department access road, which is marked with approved signs or notices.",,"P3",,"10","8","10","10","5","0","5","5","0","5","5","5","68",,,,,,,,,,,,"Zheng, Shilong","240.777.6239",,
"FY24 & Beyond","Permitting Services","Limited Duration Sign Installer License","License required to install a non-permanent sign that is either displayed on private property for more than 30 days,  or within the public right-of-way on weekends only or for a 14-day period.","Currently Unpublishable","P5",,"9","2","5","10","0","0","0","5","5","0","10","0","46","No","DPS Permit System","Yes","2000 to present","Other",,,,,,,"Tom Laycock","240-777-6365",,"Data Not Collected"
"FY24 & Beyond","Permitting Services","Limited Duration Sign Permits","A limited duration sign permit is required for a non-permanent sign that is either displayed on private property for more than 30 days,  or within the public right-of-way on weekends only or for a 14-day period.","Currently Unpublishable","P3",,"9","2","5","10","0","0","5","10","5","5","5","5","61","No","DPS Permit System","Yes","2000 to present","Other",,,,,,,"Tom Laycock","240-777-6365",,
"FY24 & Beyond","Permitting Services","Operation Permit","Active and Passive Fire Protection System Permits for Maintenance and Inspection compliance","Currently Unpublishable","P3",,"10","8","10","10","5","0","5","5","0","5","5","5","68",,,,,,,,,,,,"Zheng, Shilong","240.777.6239","Delete",
"FY24 & Beyond","Permitting Services","Parking Standards Waiver","Dataset to track requests for waivers of parking requirements","Currently Unpublishable","P3",,"9","2","5","5","5","0","10","10","5","10","0","5","66","No","DPS Permit System","Yes","2000 to present","Other","34",,,,,,"Tom Laycock","240-777-6365","Remove",
"FY24 & Beyond","Permitting Services","Record Plat","Dataset to track DPS processing of record plats","Currently Unpublishable","P5",,"10","2","5","1","0","0","0","0","5","5","0","5","33","No","DPS Permit System","Yes","2012 to present","Other",,,,,,,"Tom Laycock","240-777-6365",,"Remove"
"FY24 & Beyond","Permitting Services","Sign Installer License","A Sign Installer License is a license issued by the Department of Permitting Services (DPS) jointly to a business and a person employed by the business that has completed training and passed an examination on the current sign regulations.","Currently Unpublishable","P5",,"9","2","5","10","0","0","0","5","5","0","10","0","46","No","DPS Permit System","Yes","2000 to present","Other",,,,,,,"Tom Laycock","240-777-6365",,
"FY24 & Beyond","Permitting Services","Well & Septic paper files","Well and septic system applications,  drawings,  permits,  notes,  etc. for properties with well and/or septic systems.","Currently Unpublishable","P3",,"9","2","10","1","5","0","5","10","5","10","5","5","67","No","Well & Septic paper files","No","1930 to present","Other",,,,,,,"Tom Laycock/ Unpublishable Format/ Not in correct format","permits",,
"FY15","Police Department","Crime Data","Information would include crime data including type,  date/time,  location,  race,  gender,  and arrest information.  It would not include victim,  suspect or investigative report information.","Published","P1","https://data.montgomerycountymd.gov/Public-Safety/Crime/icn6-v9z3","10","10","5","5",,"10","10","10","5","10","5","5","85",,,"Yes",,"Every Two Hours",,,,,,,,,,
"FY15","Police Department","Traffic Violations","This dataset contains traffic violation information from all electronic traffic violations issued in the County. any information that can be used to uniquely identify the vehicle,  the vehicle owner or the officer issuing the violation will not be published.","Published","P2","https://data.montgomerycountymd.gov/Public-Safety/Traffic-Violations/4mse-ku6q","10","8","5","10","5","0","10","5","5","10","5","5","78",,"E-TIX database","Yes","from 01/01/2012 to current working day (minus one)","Daily",,,,"Daily",,,"Thomas Didone","240-773-5067",,
"FY16","Police Department","Daily Arrests","This dataset provides the public with arrest information from the Montgomery County Central Processing Unit (CPU) systems.","Published",,"https://data.montgomerycountymd.gov/Public-Safety/Daily-Arrests/xhwt-7h2h",,,,,,,,,,,,,,"No","CRIMS",,"30 days","Every Two Hours","1000","High",,"Daily",,,,,,
