"applicationtype","permitno","worktype","usecode","addeddate","issueddate","status","buildingarea","declaredvaluation","description","stno","predir","stname","suffix","postdir","city","state","zip","latitude","longitude","geolocation"
"COMMERCIAL BUILDING","969249","CONSTRUCT","RETAINING WALL","2021-10-04T02:10:49.000","2022-01-14T10:01:30.000","Issued","1520","31920","Customer Wants To Use ePlans,Construct 1 segmental block retaining wall Length - 342.75' / Height 4' At Tallest","19815",,"BLUNT","RD",,"GERMANTOWN","MD","20876","39.180452","-77.235759","
,  
(39.180452, -77.235759)"
"COMMERCIAL BUILDING","973022","RESTORE AND / OR REPAIR","BUSINESS BUILDING","2021-11-03T04:11:11.000","2022-01-13T12:01:04.000","Issued","16200","37822","Customer Wants To Use ePlans,-Remove and dispose of the existing modified roofing membrane and all flashings. � Install a new single-ply TPO roofing membrane with tapered insulation and cover board. � Rework existing drains to tie-in the new roofing system. � Flash all perimeter conditions per the details provided. � At the 5th floor roof, replace wall and window sealants along the cafeteria wall where prior leaks occurred. � At the Penthouse roof wall, replace a short section of through-wall flashing where leakage is occurring.","2",,"WISCONSIN","AVE",,"CHEVY CHASE","MD","20815",,,"
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","936936","CONSTRUCT","MULTIFAMILY DWELLING HIGH RISE","2020-12-21T11:12:28.000","2022-01-13T03:01:59.000","Issued","239336","55000000","Customer Wants To Use ePlans,Construction of new 13-story apartment building + Penthouse to include Foundation to Grade (2 levels below grade). Project was&nbsp;reassigned on Friday 01/15/2021. Cost evaluation is based on provided square footage on the drawings as follow: Total Floors Area Square Footage of the R-2= 178,799sf Total Floors Area Square Footage of the S-2 = 44,272sf Total Floors Area Square Footage of the ""M"" = 6,090sfTotal Floors Area Square Footage of the A-3 = 10,175sf (On 2nd and PH Fl.)&nbsp; <","7000",,"WISCONSIN","AVE",,"CHEVY CHASE","MD","20815","38.979236","-77.092005","
,  
(38.979236, -77.092005)"
"COMMERCIAL BUILDING","977823","CONSTRUCT","TOWNHOUSE","2021-12-16T08:12:57.000","2022-01-13T01:01:40.000","Issued","2036","160000","Customer Wants To Use ePlans,CONSTRUCT TOWNHOME ON LOT
HENRY MPDU/WFH UNIT 
ELEVATION A
REFERBACK APPLICATION AP# 942953","16248",,"BUSHWICK","PL",,"ROCKVILLE","MD","20855","39.125908","-77.167863","
,  
(39.125908, -77.167863)"
"COMMERCIAL BUILDING","977822","CONSTRUCT","TOWNHOUSE","2021-12-16T07:12:11.000","2022-01-12T10:01:46.000","Issued","2515","160000","Customer Wants To Use ePlans,CONSTRUCT TOWNHOME ON LOT
VERA INTERIOR UNIT ELEVATION B
REFERBACK APPLICATION AP# 946528","16252",,"BUSHWICK","PL",,"ROCKVILLE","MD","20855","39.125947","-77.167895","
,  
(39.125947, -77.167895)"
"COMMERCIAL BUILDING","967930","CONSTRUCT","MISCELLANEOUS STRUCTURE","2021-09-22T10:09:55.000","2022-01-12T01:01:35.000","Issued","7736","953162","Revision ,01 - REVISE BUILDING SHELL, STRUCTURAL FRAMING, AND FOUNDATION PLAN WITH REVISED DETAILS,Customer Wants To Use ePlans Customer Wants To Use ePlans,PARENT PERMIT AP#953162 - ALL PLANS ON PARENT PERMIT - AG USE - SPECIFICALLY IT IS A CRUSH AND STORAGE FACILITY FOR WINE","16601","W","WILLARD","RD",,"POOLESVILLE","MD","20837","39.12495","-77.421702","
,  
(39.12495, -77.421702)"
"COMMERCIAL BUILDING","953162","CONSTRUCT","ASSEMBLY BUILDING","2021-05-17T01:05:05.000","2022-01-12T01:01:05.000","Issued","16156","11811230","Customer Wants To Use ePlans,GROUD UP CLUB HOUSE &amp; GROUND UP CRUSHING/WINE STORAGE HOUSE ON ONE PROPERTY BUILDING A - Restaurant and Banquet Facility Children a/p#'s 967930, 967931 &nbsp; *Margie's case*","16601","W","WILLARD","RD",,"POOLESVILLE","MD","20837","39.12495","-77.421702","
,  
(39.12495, -77.421702)"
"COMMERCIAL BUILDING","967931","CONSTRUCT","MISCELLANEOUS STRUCTURE","2021-09-22T10:09:41.000","2022-01-12T01:01:04.000","Issued","195","20000","Customer Wants To Use ePlans,PARENT PERMIT AP#953162 - ALL PLANS ON PARENT PERMIT - ACCESSORY BUILDING - FIRE PUMP HOUSE","16601","W","WILLARD","RD",,"POOLESVILLE","MD","20837","39.12495","-77.421702","
,  
(39.12495, -77.421702)"
"COMMERCIAL BUILDING","962592","CONSTRUCT","COMMERCIAL MISCELLANEOUS STRUC","2021-08-05T05:08:18.000","2022-01-11T12:01:09.000","Issued","4366","720000","Customer Wants To Use ePlans,This application is for a built structure inside a larger landscaping project. Scope includes two built components sharing a concrete pad: An enclosed building containing mechanical space and public restrooms; and a picnic pavilion.","10615",,"NEW HAMPSHIRE","AVE",,"SILVER SPRING","MD","20903","39.029843","-76.981886","
,  
(39.029843, -76.981886)"
"COMMERCIAL BUILDING","967827","CONSTRUCT","TOWNHOUSE","2021-09-21T02:09:24.000","2022-01-11T08:01:10.000","Issued","5078","350000","Customer Wants To Use ePlans,Lot 29F Quarry Springs; Site-specific IBC 2018 WILLARD plan for 4 story, end unit townhouse","8183",,"RIVER","RD",,"BETHESDA","MD","20817","38.995735","-77.16565","
,  
(38.995735, -77.16565)"
"COMMERCIAL BUILDING","977819","CONSTRUCT","TOWNHOUSE","2021-12-16T07:12:08.000","2022-01-11T07:01:01.000","Issued","3231","160000","Customer Wants To Use ePlans,CONSTRUCT TOWNHOME ON LOT VERA END UNIT ELEVATION B REFERBACK APPLICATION AP# 943082","16264",,"BUSHWICK","PL",,"ROCKVILLE","MD","20855","39.126086","-77.168001","
,  
(39.126086, -77.168001)"
"COMMERCIAL BUILDING","977961","INSTALL","WIRELESS EQUIPMENT","2021-12-17T08:12:29.000","2022-01-11T02:01:48.000","Issued","251","15000","Install (1) 48kw diesel generator w/240gal above ground tank UL142 on a new 5' x 10� concrete pad",,,,,,,,,"0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","959194","INSTALL","WIRELESS EQUIPMENT","2021-07-08T04:07:59.000","2022-01-11T02:01:27.000","Issued","0","25000","Remove (12) &amp; add (9) antennas, add (6) RRUs, add equipment cabinet, and other associated equipment","20010",,"CENTURY","BLVD",,"GERMANTOWN","MD","20874","39.185602","-77.260088","
,  
(39.185602, -77.260088)"
"COMMERCIAL BUILDING","977964","INSTALL","WIRELESS EQUIPMENT","2021-12-17T08:12:45.000","2022-01-11T02:01:25.000","Issued","251","15000","Install (1) 48kw diesel generator w/240gal above ground tank UL142 on a new 5' x 10� concrete pad",,,,,,,,,"0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","977916","INSTALL","WIRELESS EQUIPMENT","2021-12-17T12:12:31.000","2022-01-11T01:01:37.000","Issued","0","15000","Install (1) 48kw diesel generator w/240gal above ground tank UL142 on a new 5' x 10� concrete pad","13622",,"TRAVILAH","RD",,"ROCKVILLE","MD","20850","39.080969","-77.245977","
,  
(39.080969, -77.245977)"
"COMMERCIAL BUILDING","959483","CONSTRUCT","TOWNHOUSE","2021-07-12T01:07:50.000","2022-01-10T11:01:41.000","Issued","4689","300000","Customer Wants To Use ePlans,Lot 34, Quarry Springs; referback to IBC 2018 pure model LOGAN,  928375, elevation B.","8195",,"RIVER","RD",,"BETHESDA","MD","20817","38.995946","-77.165989","
,  
(38.995946, -77.165989)"
"COMMERCIAL BUILDING","973721","CONSTRUCT","MULTIFAMILY DWELLING LOW RISE","2021-11-09T09:11:55.000","2022-01-10T11:01:34.000","Issued","1996","160000","Customer Wants To Use ePlans,CONSTRUCT 2 OVER 2 UNIT ON LOT JONES INT. UNIT (Lot# 93V) ELEVATION B REFERBACK AP# 943091","16114",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.12359","-77.166737","
,  
(39.12359, -77.166737)"
"COMMERCIAL BUILDING","959481","CONSTRUCT","TOWNHOUSE","2021-07-12T01:07:25.000","2022-01-10T11:01:06.000","Issued","4689","300000","Customer Wants To Use ePlans,Lot 33, Quarry Springs; referback to IBC 2018 pure model LOGAN,  928375, elevation C.","8193",,"RIVER","RD",,"BETHESDA","MD","20817","38.995907","-77.16592","
,  
(38.995907, -77.16592)"
"COMMERCIAL BUILDING","959486","CONSTRUCT","TOWNHOUSE","2021-07-12T02:07:22.000","2022-01-10T10:01:57.000","Issued","4689","300000","Customer Wants To Use ePlans,Lot 36, Quarry Springs; referback to IBC 2018 pure model LOGAN,  928375, elevation D.","8201",,"RIVER","RD",,"BETHESDA","MD","20817","38.996021","-77.16613","
,  
(38.996021, -77.16613)"
"COMMERCIAL BUILDING","959475","CONSTRUCT","TOWNHOUSE","2021-07-12T01:07:53.000","2022-01-10T10:01:55.000","Issued","4689","300000","Customer Wants To Use ePlans,Lot 30, Quarry Springs; referback to IBC 2018 pure model LOGAN,  928375, elevation B.","8185",,"RIVER","RD",,"BETHESDA","MD","20817","38.995789","-77.165715","
,  
(38.995789, -77.165715)"
"COMMERCIAL BUILDING","959485","CONSTRUCT","TOWNHOUSE","2021-07-12T01:07:39.000","2022-01-10T10:01:54.000","Issued","4689","300000","Customer Wants To Use ePlans,Lot 35, Quarry Springs; referback to IBC 2018 pure model LOGAN,  928375, elevation A.","8197",,"RIVER","RD",,"BETHESDA","MD","20817","38.995984","-77.166059","
,  
(38.995984, -77.166059)"
"COMMERCIAL BUILDING","959476","CONSTRUCT","TOWNHOUSE","2021-07-12T01:07:19.000","2022-01-10T10:01:16.000","Issued","4689","300000","Customer Wants To Use ePlans,Lot 31, Quarry Springs; referback to IBC 2018 pure model LOGAN,  928375, elevation A.","8189",,"RIVER","RD",,"BETHESDA","MD","20817","38.995826","-77.165785","
,  
(38.995826, -77.165785)"
"COMMERCIAL BUILDING","977821","CONSTRUCT","TOWNHOUSE","2021-12-16T07:12:32.000","2022-01-10T04:01:49.000","Issued","3231","160000","Customer Wants To Use ePlans,CONSTRUCT TOWNHOME ON LOT
VERA INTERIOR UNIT ELEVATION B
REFERBACK APPLICATION AP# 946528","16256",,"BUSHWICK","PL",,"ROCKVILLE","MD","20855","39.125994","-77.16793","
,  
(39.125994, -77.16793)"
"COMMERCIAL BUILDING","977820","CONSTRUCT","TOWNHOUSE","2021-12-16T07:12:52.000","2022-01-10T04:01:33.000","Issued","3231","160000","Customer Wants To Use ePlans,CONSTRUCT TOWNHOME ON LOT
VERA INTERIOR UNIT ELEVATION B
REFERBACK APPLICATION AP# 946528","16260",,"BUSHWICK","PL",,"ROCKVILLE","MD","20855","39.12604","-77.167962","
,  
(39.12604, -77.167962)"
"COMMERCIAL BUILDING","971085","CONSTRUCT","SWIMMING POOL - ABOVE GROUND","2021-10-19T02:10:37.000","2022-01-10T03:01:28.000","Issued","630","60000","Customer Wants To Use ePlans,: Construction of an in-slab swimming pool in multi-family new construction. Main Building permit# 919214 for overall project","5454",,"NICHOLSON","LN",,"KENSINGTON","MD","20895","39.044689","-77.108646","
,  
(39.044689, -77.108646)"
"COMMERCIAL BUILDING","979520","CONSTRUCT","FENCE","2022-01-07T03:01:40.000","2022-01-10T02:01:35.000","Issued","0","2000","CHAIN LINK FENCE -- COMMERCIAL PROPERTY===Height is 4 feet   *EPLANS**",,,,,,,,,"0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","973724","CONSTRUCT","MULTIFAMILY DWELLING LOW RISE","2021-11-09T09:11:32.000","2022-01-10T02:01:18.000","Issued","1996","160000","Customer Wants To Use ePlans,CONSTRUCT 2 OVER 2 UNIT ON LOT
JONES ELEVATION A
REFERBACK AP# 943091","16110",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.123537","-77.166692","
,  
(39.123537, -77.166692)"
"COMMERCIAL BUILDING","962817","CONSTRUCT","GARAGE","2021-08-09T11:08:30.000","2022-01-10T01:01:04.000","Issued","195402","11240000","Revision ,1 - Updated the square footage of the project.  Changed the Construction Type from IIB to IB.,Customer Wants To Use ePlansCustomer Wants To Use ePlans, A&nbsp;six level precast concrete parking garage with a capacity of 562 parking spaces.","9840",,"DARNESTOWN","RD",,"ROCKVILLE","MD","20850","39.095229","-77.20542","
,  
(39.095229, -77.20542)"
"COMMERCIAL BUILDING","966711","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2021-09-12T02:09:42.000","2022-01-07T12:01:43.000","Issued","500","8200","Customer Wants To Use ePlans,crawl space repair","8639",,"GEREN","RD",,"SILVER SPRING","MD","20901","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","966710","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2021-09-12T02:09:03.000","2022-01-07T12:01:16.000","Issued","500","2425","Customer Wants To Use ePlans,crawl space repair","8637",,"GEREN","RD",,"SILVER SPRING","MD","20901","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","973280","INSTALL","WIRELESS EQUIPMENT","2021-11-05T11:11:56.000","2022-01-07T04:01:28.000","Issued","0","30000","This is an existing rooftop site with a height of 90�. Verizon proposes to modify their existing installation at the 30� RAD center by removing and replacing (1) antenna. The proposed new antenna will be (1) Samsung AT1K04 (16.8""x9.6""x6.9""). They will also remove (2) and install (1) RRH. The new RRH will be Samsung AWS/PCS 160W RF4402D-D1A.","921",,"WAYNE","AVE",,"SILVER SPRING","MD","20910","38.995275","-77.025584","
,  
(38.995275, -77.025584)"
"COMMERCIAL BUILDING","977910","INSTALL","WIRELESS EQUIPMENT","2021-12-17T12:12:11.000","2022-01-07T03:01:52.000","Issued","0","15000","Install (1) 48kw diesel generator w/240gal above ground tank UL142 on new 5' x 10� concrete pad","12457",,"FALCONBRIDGE","DR",,"GAITHERSBURG","MD","20878","39.103188","-77.257552","
,  
(39.103188, -77.257552)"
"COMMERCIAL BUILDING","977843","INSTALL","WIRELESS EQUIPMENT","2021-12-16T11:12:38.000","2022-01-07T03:01:46.000","Issued","0","15000","T-Mobile proposes to install (1) 48kw ac diesel generator on a new 5'x 10' concrete pad at an existing telecommunications site.","16610",,"EMORY","LN",,"OLNEY","MD","20832","39.130871","-77.078148","
,  
(39.130871, -77.078148)"
"COMMERCIAL BUILDING","973283","INSTALL","WIRELESS EQUIPMENT","2021-11-05T11:11:24.000","2022-01-07T03:01:42.000","Issued","0","30000",,"11119",,"ROCKVILLE","PIKE",,"KENSINGTON","MD","20895","39.039189","-77.108184","
,  
(39.039189, -77.108184)"
"COMMERCIAL BUILDING","966712","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2021-09-12T02:09:42.000","2022-01-07T03:01:32.000","Issued","500","3275","Customer Wants To Use ePlans,crawl space repair","8641",,"GEREN","RD",,"SILVER SPRING","MD","20901","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","975255","CONSTRUCT SHEETING/SHORING","COMMERCIAL MISCELLANEOUS STRUC","2021-11-22T02:11:47.000","2022-01-07T03:01:29.000","Issued","0","1026000","Customer Wants To Use ePlans,Permit for concrete inclusions used in separate sheeting &amp; shoring permit a/p 957605. ROW #383137,PROW Permit is required for this COMBUILD Permit","5159",,"POOKS HILL","RD",,"BETHESDA","MD","20814","39.015171","-77.104676","
,  
(39.015171, -77.104676)"
"COMMERCIAL BUILDING","977962","INSTALL","WIRELESS EQUIPMENT","2021-12-17T08:12:29.000","2022-01-07T03:01:16.000","Issued","0","15000","Install (1) 48kw diesel generator w/240gal above ground tank UL142 on a new 5' x 10� concrete pad",,,,,,,,,"0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","959478","CONSTRUCT","TOWNHOUSE","2021-07-12T01:07:20.000","2022-01-07T01:01:26.000","Issued","4689","300000","Customer Wants To Use ePlans,Lot 32, Quarry Springs; referback to IBC 2018 pure model LOGAN, 928375, elevation C. U/O 382505","8191",,"RIVER","RD",,"BETHESDA","MD","20817","38.995866","-77.165851","
,  
(38.995866, -77.165851)"
"COMMERCIAL BUILDING","973012","RESTORE AND / OR REPAIR","HOTEL","2021-11-03T03:11:33.000","2022-01-07T01:01:06.000","Issued","0","32000","Customer Wants To Use ePlans,Scaffolding Permit application. Will install scaffolding, overhead protection along the sidewalk of Planning Place and Fenton Street to protect pedestrians while performing work on the exterior fa�ade of the building. The ""right of way"" application number is 383919, and the ""building permit"" application number is 909249","8777",,"GEORGIA","AVE",,"SILVER SPRING","MD","20910","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","959918","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2021-07-15T09:07:50.000","2022-01-06T01:01:59.000","Issued","200","29378","Customer Wants To Use ePlans,Removal of the Existing Balcony Surfaces and Railings and install new Balcony Surfaces and Railings","13713",,"CREOLA","CT",,"GERMANTOWN","MD","20874","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","960031","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2021-07-15T03:07:06.000","2022-01-06T01:01:55.000","Issued","200","29378","Customer Wants To Use ePlans,Removal of the Existing Balcony Surfaces and Railings and install new Balcony Surfaces and Railings","19000",,"BRONCO","DR",,"GERMANTOWN","MD","20874","39.167845","-77.287297","
,  
(39.167845, -77.287297)"
"COMMERCIAL BUILDING","959936","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2021-07-15T09:07:06.000","2022-01-06T01:01:52.000","Issued","100","14689","Customer Wants To Use ePlans,Removal of the Existing Balcony Surfaces and Railings and install new Balcony Surfaces and Railings","6",,"BRONCO","CT",,"GERMANTOWN","MD","20874","39.166576","-77.287352","
,  
(39.166576, -77.287352)"
"COMMERCIAL BUILDING","959941","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2021-07-15T09:07:03.000","2022-01-06T01:01:48.000","Issued","100","14689","Customer Wants To Use ePlans,Removal of the Existing Balcony Surfaces and Railings and install new Balcony Surfaces and Railings","27",,"BRONCO","CT",,"GERMANTOWN","MD","20874","39.16704","-77.286338","
,  
(39.16704, -77.286338)"
"COMMERCIAL BUILDING","960029","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2021-07-15T03:07:18.000","2022-01-06T01:01:38.000","Issued","100","14689","Customer Wants To Use ePlans,Removal of the Existing Balcony Surfaces and Railings and install new Balcony Surfaces and Railings","19003",,"BRONCO","DR",,"GERMANTOWN","MD","20874","39.168342","-77.287193","
,  
(39.168342, -77.287193)"
"COMMERCIAL BUILDING","959933","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2021-07-15T09:07:15.000","2022-01-06T01:01:38.000","Issued","200","29378","Customer Wants To Use ePlans,Removal of the Existing Balcony Surfaces and Railings and install new Balcony Surfaces and Railings","22",,"BRONCO","CT",,"GERMANTOWN","MD","20874","39.167028","-77.286775","
,  
(39.167028, -77.286775)"
"COMMERCIAL BUILDING","959912","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2021-07-15T09:07:45.000","2022-01-06T01:01:37.000","Issued","100","14689","Customer Wants To Use ePlans,Removal of the Existing Balcony Surfaces and Railings and install new Balcony Surfaces and Railings","13812",,"BRONCO","PL",,"GERMANTOWN","MD","20874","39.167077","-77.287805","
,  
(39.167077, -77.287805)"
"COMMERCIAL BUILDING","959913","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2021-07-15T09:07:32.000","2022-01-06T01:01:33.000","Issued","200","29378","Customer Wants To Use ePlans,Removal of the Existing Balcony Surfaces and Railings and install new Balcony Surfaces and Railings","13804",,"BRONCO","PL",,"GERMANTOWN","MD","20874","39.167411","-77.287352","
,  
(39.167411, -77.287352)"
"COMMERCIAL BUILDING","959910","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2021-07-15T08:07:27.000","2022-01-06T01:01:32.000","Issued","100","14689","Customer Wants To Use ePlans,Removal of the Existing Balcony Surfaces and Railings and install new Balcony Surfaces and Railings","13820",,"BRONCO","PL",,"GERMANTOWN","MD","20874","39.166813","-77.287956","
,  
(39.166813, -77.287956)"
