"name","address1","address2","city","zip","inspectiondate","inspectionresults","violation1","violation2","violation3","violation4","violation5","violation6a","violation6b","violation7a","violation7b","violation8","violation9","violation20","violation22","nutritional_labeling","violationtransfat","violationsmoking","inspectiontype","organization","category","type","latitude","longitude"
"SLIGO GOLF COURSE SNACK BAR","9701 SLIGO CREEK PKWY.",,"SILVER SPRING","20901","2021-10-21T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","MONTGOMERY COUNTY REVENUE AUTHORITY",,"Food","39.0141","-77.0303"
"EASTERN KABOB","12945 WISTERIA DR",,"GERMANTOWN","20874","2021-11-17T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Re-inspection Billable","ZAFRIN BEGUM","Restaurant","Food","39.1784","-77.2698"
"MY WATER STORE","1029 EAST GUDE DRIVE","SUITE 101","ROCKVILLE","20850","2022-02-03T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Change of Ownership - Environmental","MICHAEL PERRY-GILES","Market","Food","39.0987","-77.1389"
"AKIRA RAMEN & IZAKAYA","1800 ROCKVILLE PIKE H1",,"ROCKVILLE","20852","2021-12-01T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","HS PANIDA INC","Restaurant","Food","39.0603","-77.1212"
"HISSHO SUSHI @ GIANT #0357","5400 WESTBARD AVE",,"BETHESDA","20816","2021-04-09T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Pre-Opening - Environmental","LWIN FAMILY CO, LLC","Restaurant","Food","38.9641","-77.1074"
"VIERS MILL ELEMENTARY","11711 JOSEPH MILL RD.",,"SILVER SPRING","20906","2021-12-10T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","MONTGOMERY COUNTY PUBLIC SCHOOLS","Public School- Elementary","Food","39.0489","-77.0852"
"SICHUAN CUISINE","227 MUDDY BRANCH RD",,"GAITHERSBURG","20878","2021-06-15T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","Not applicable","In Compliance","In Compliance","Monitoring","SICHUAN CUISINE LLC","Restaurant","Food","39.1278","-77.2059"
"GREGORIO'S AT SUMNER","4611-A SANGAMORE ROAD",,"BETHESDA","20816","2020-11-10T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Re-inspection Billable","GREGORIO'S AT SUMNER PLACE LLC","Restaurant","Food","38.9492","-77.1192"
"HOLY TRINITY PARTICULAR UKRAINIAN CATHO","16631 NEW HAMPSHIRE AVE.",,"SILVER SPRING","20905","2022-03-03T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Other","HOLY TRINITY UKRAINIAN CHURCH","Market","Food","39.1298","-76.991"
"STARBUCKS COFFEE #07914","913 ELLSWORTH DR.",,"SILVER SPRING","20910","2021-12-02T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","STARBUCKS CORP LICENSE SERVICE","Restaurant","Food","38.9964","-77.0261"
"SUBWAY #59327","12011 SNOWDEN FARM RD #E",,"CLARKSBURG","20811","2020-11-19T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","CLARKSBURG SUBWAY, LLC","Restaurant","Food","39.2288","-77.2506"
"BREW BELLY","18065 GEORGIA AVE",,"OLNEY","20832","2022-03-07T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","BREW BELLY LLC","Restaurant","Food","39.1524","-77.0663"
"CAPITAL BEER AND WINE","7903 NORFOLK AVE.",,"BETHESDA","20814","2021-12-02T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","BETHESDA BEER AND WINE, LLC.","Market","Food","38.9892","-77.0973"
"CHINA TASTE","155 ROLLINS AVE.",,"ROCKVILLE","20852","2021-12-01T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","C Y ASSOCIATES, INC.","Restaurant","Food","39.0591","-77.1246"
"LEDO PIZZA - WESTLAKE","10301 WESTLAKE DR.",,"BETHESDA","20817","2021-12-02T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","WESTLAKE DRIVE PIZZA, INC.","Restaurant","Food","39.0256","-77.1481"
"SUBWAY #13458","7201 WISCONSIN AVE.",,"BETHESDA","20814","2021-12-02T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","BETHESDA SUBWAY INC","Restaurant","Food","38.9818","-77.0927"
"CHIPOTLE MEXICAN GRILL #1608","10135 COLESVILLE RD.",,"SILVER SPRING","20901","2021-10-21T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring w/Complaint Investigation","CHIPOTLE MEXICAN GRILL","Restaurant","Food","39.0209","-77.0119"
"CVS/PHARMACY #1445","360 HUNGERFORD DR",,"ROCKVILLE","20850","2021-11-24T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","MARYLAND CVS PHARMACY, LLC.",,"Food","39.0871","-77.1502"
"MCDONALD'S","106 UNIVERSITY BLVD.,W.",,"SILVER SPRING","20901","2021-01-08T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Change of Ownership - Environmental","RAM FOODS INC","Restaurant","Food","39.0206","-77.0139"
"SPRING BEER & WINE","9330 GEORGIA AVE",,"SILVER SPRING","20910","2021-11-30T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","SPRING BEER & WINE CORP","Market","Food","39.008","-77.0404"
"FIRE WOK","9812 FALLS RD.",,"POTOMAC","20854","2022-01-10T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Food Complaint","T&C INVESTMENT LLC","Restaurant","Food","39.0172","-77.2106"
"PANDA WOK","2444 B ENNALLS AVE.",,"SILVER SPRING","20902","2020-12-17T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Reinspection","PANDA WOK OF SILVER SPRING LLC","Restaurant","Food","39.0403","-77.0523"
"BARRA BRAVA PERUVIAN SEAFOOD","15921 FREDERICK RD",,"ROCKVILLE","20855","2021-05-06T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","JOHAN REYES AND RUTH QUISPE","Restaurant","Food","39.1168","-77.1673"
"JAMAICA MI CRAZY RESTAURANT & CARRY OUT","13525 A CLOPPER RD",,"GERMANTOWN","20874","2020-11-10T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Reinspection","TASHLOR LLC","Carry Out","Food","39.1626","-77.2802"
"MOD PIZZA","909 ELLSWORTH DR",,"SILVER SPRING","20910","2022-03-07T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","MOD SUPER FAST PIZZA LLC","Restaurant","Food","38.9966","-77.0259"
"PASSION FIN ASIAN BISTRO AND SUSHI BAR","4611 SANGAMORE RD STE I",,"BETHESDA","20816","2022-03-24T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Reinspection","PASSION SUSHI INC","Restaurant","Food","38.95","-77.1194"
"HANARO RESTAURANT AND LOUNGE","7820 NORFOLK AVE",,"BETHESDA","20814","2021-10-21T00:00:00.000","Critical Violations Corrected","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","TWMK LLC","Restaurant","Food","38.9887","-77.0972"
"CAFE EXPRESS","8000 NORFOLK AVE.",,"BETHESDA","20814","2021-10-20T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Environmental","WOODY ENTERPRISES LLC","Carry Out","Food","38.9898","-77.0991"
"EASTERN MIDDLE SCHOOL","300 UNIVERSITY BLVD., E.",,"SILVER SPRING","20901","2021-10-19T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","MONTGOMERY COUNTY PUBLIC SCHOOLS","Public School- Middle","Food","39.0118","-77.001"
"NIPS JUICE HOUSE","8710 CAMERON ST",,"SILVER SPRING","20910","2022-07-28T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","Out of Compliance","Monitoring","SOBROS HOLDINGS","Restaurant","Food","38.9994","-77.029"
"WASHINGTONIAN CENTER MARRIOTT","9751 WASHINGTONIAN BLVD.",,"GAITHERSBURG","20878","2021-10-19T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","Not applicable","In Compliance","In Compliance","Monitoring","HOST MARRIOTT CORPORATION","Restaurant","Food","39.1156","-77.1952"
"THE RED BANDANA BAKERY","8218 WISCONSIN AVE, STE101",,"BETHESDA","20814","2022-01-26T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","THE RED BANDANA BAKERY LLC","Market","Food","38.9921","-77.0964"
