"licensetype","licenseno","issueddate","expiredate","applicant","additionalapplicant","organization","businessname","addr1","addr2","city","state","zip","telephone","geolocation"
"BUILDING CONTRACTORS LICENSE","BC208300","2013-03-07T05:03:33.000","2021-03-07T05:03:33.000","_ Re:New Architecture & Construction, LLC","Nehrebecky",,,"10124 Parkwood Terrace",,"BETHESDA","MD","20814","(240)396-2051","POINT (-77.096099 39.023602)"
"BUILDING CONTRACTORS LICENSE","BC3395","1999-05-06T12:05:00.000","2003-05-06T12:05:00.000","JOHN RUSSO","RUSSO'S CONSTRUCTION COMPANY,","RUSSO'S CONSTRUCTION CO., INC.",,"15915  BATSON  ROAD",,"SPENCERVILLE","MD","20868","(240)372-0891x","POINT (-76.966337 39.117237)"
"BUILDING CONTRACTORS LICENSE","BC4023","2010-10-11T05:10:00.000","2012-10-11T12:10:00.000","MIMI KRESS","SANDY SPRING CLASSIC HOMES,LLC","SANDY SPRING CLASSIC HOMES.LLC",,"4304 EAST WEST HIGHWAY",,"BETHESDA","MD","20814","(301)718-0414x","POINT (-77.087758 38.985665)"
"BUILDING CONTRACTORS LICENSE","BC2241","1991-05-31T12:05:00.000","1993-05-31T12:05:00.000","_ JOSEPH T HUNT CONSTRUCTION CO INC","JOSEPH T HUNT CONSTRUCTION CO INC",,,"006602  FANNON  DR",,"BOWIE","MD","20720",,"POINT (-76.774021 38.979904)"
"BUILDING CONTRACTORS LICENSE","BC3101","1992-03-11T12:03:00.000","1994-03-11T12:03:00.000","_ B E H K CONSTRUCTION CO INC","B E H K CONSTRUCTION CO INC",,,"006658  WHITEGATE  RD",,"CLARKSVILLE","MD","21029",,"POINT (-76.90892 39.187493)"
"BUILDING CONTRACTORS LICENSE","BC3175","1993-05-20T12:05:00.000","1995-05-20T12:05:00.000","_ ROJAS BROTHERS CO INC","ROJAS BROTHERS CO INC",,,"007513  MACARTHUR  BLVD",,"CABIN JOHN","MD","20818",,"POINT (-77.155133 38.973308)"
"BUILDING CONTRACTORS LICENSE","BC2653","1999-06-01T12:06:00.000","2011-06-01T12:06:00.000","BARBARA MELVIN","MELVIN","BGM ENTERPRISES, INC.",,"9301 MERKEL FARM ROAD",,"BOWIE","MD","20715","(301)482-1600x","POINT (-76.749416 39.020333)"
"BUILDING CONTRACTORS LICENSE","BC3242","1994-08-01T12:08:00.000","1996-08-01T12:08:00.000","_ OAKRIDGE LOG HOMES INC","OAKRIDGE LOG HOMES INC",,,"007319  BALTIMORE NATIONAL  PIKE",,"FREDERICK","MD","21702",,"POINT (-77.487398 39.434961)"
"BUILDING CONTRACTORS LICENSE","BC3759","2004-04-06T03:04:00.000","2009-09-12T12:09:00.000","SEAN RUPPERT","RUPPERT O'BRIEN GROUP, LLC","RUPPERT O'BRIEN GROUP, LLC",,"4388 LOTTSFORD VISTA ROAD",,"LANHAM","MD","20706","(301)577-3887x","POINT (-76.826402 38.950325)"
"BUILDING CONTRACTORS LICENSE","BC2054","1999-03-09T12:03:00.000","2003-03-09T12:03:00.000","ROBERT SCHWARTZ","SCHWARTZ","THE MCALISTER-SCHWARTZ CO.",,"014640  SOUTHLAWN  LANE",,"ROCKVILLE","MD","20850","(301)424-6966x","POINT (-77.140301 39.095207)"
"BUILDING CONTRACTORS LICENSE","BC2513","1993-07-21T12:07:00.000","2013-07-21T12:07:00.000","WILLIAM CLUNE","CLUNE","CONDOR CONSTRUCTION",,"43 WELLESLEY CIRCLE",,"GLEN ECHO","MD","20812","(301)229-8799x","POINT (-77.143952 38.971513)"
"BUILDING CONTRACTORS LICENSE","BC4005","2010-05-06T12:05:00.000","2018-02-08T12:02:00.000","_ THE LEY GROUP, INC.","LEY","THE LEY GROUP, INC.",,"3704 MACOMB STREET, NW","SUITE 4","WASHINGTON","DC","20016","(202)237-0334x","POINT (-77.07288 38.933488)"
"BUILDING CONTRACTORS LICENSE","BC2563","1999-06-19T12:06:00.000","2015-06-30T12:06:00.000","ROBERT CONGEDO","KMA ASSOCIATES, INC.","KMA ASSOCIATES, INC.",,"4756 WOODLAND ROAD",,"ELLICOTT CITY","MD","21042","(410)964-2973x","POINT (-76.848236 39.240019)"
"BUILDING CONTRACTORS LICENSE","BC3313","1999-09-12T12:09:00.000","2023-09-12T12:09:00.000","_ GRUVER COOLEY CORPORATION","GRUVER","GRUVER COOLEY CORPORATION",,"36274 Paxon Rd.",,"Purcellville","VA","20132","(703)669-5420","POINT (-77.750169 39.100126)"
"BUILDING CONTRACTORS LICENSE","BC2186","1992-08-07T12:08:00.000","1994-08-07T12:08:00.000","_ ROBERT R MILLER","ROBERT R MILLER",,,"010905  PLEASANT HILL  DR",,"POTOMAC","MD","20854",,"POINT (-77.230205 39.01474)"
"BUILDING CONTRACTORS LICENSE","BC2369","1995-06-03T12:06:00.000","1997-06-03T12:06:00.000","_ OAKMONT BUILDERS INC","OAKMONT BUILDERS INC",,,"006808  PYLE  RD",,"BETHESDA","MD","20817",,"POINT (-77.132258 38.978656)"
"BUILDING CONTRACTORS LICENSE","BC3214","1994-03-08T12:03:00.000","1996-03-08T12:03:00.000","_ N D C BUILDERS INC","N D C BUILDERS INC",,,"001700  KALORAMA  RDNW",,"WASHINGTON","DC","20009",,"POINT (-77.039383 38.921055)"
"BUILDING CONTRACTORS LICENSE","BC3091","1998-01-15T12:01:00.000","2024-01-15T12:01:00.000","_ RHODES CONSTRUCTION COMPANY, INC.","RHODES","RHODES CONSTUCTION CO., INC.",,"28235  KEMPTOWN  ROAD",,"DAMASCUS","MD","20872","(301)253-3303x","POINT (-77.19971 39.319634)"
"BUILDING CONTRACTORS LICENSE","BC3829","2005-06-22T03:06:43.000","2009-06-22T03:06:43.000","PAUL WEHRLI","PIPING ROCK, LLC","PIPING ROCK, LLC",,"524 STONE HOUSE LANE",,"SILVER SPRING","MD","20905","(301)792-3697x","POINT (-77.020223 39.096312)"
"BUILDING CONTRACTORS LICENSE","BC3082","1997-11-15T12:11:00.000","1999-11-15T12:11:00.000","RONALD ARMSTRONG","KETTLER BROTHERS CONSTRUCTION","KETTLER BROTHER CONSTRUCTION",,"009426  STEWARTOWN  RD",,"GAITHERSBURG","MD","20879","(301)216-0450x","POINT (-77.193373 39.17671)"
"BUILDING CONTRACTORS LICENSE","BC2480","1998-09-08T12:09:00.000","2004-09-08T12:09:00.000","RICHARD LERNER","LERNER","WHITE FLINT BUILDERS, INC.",,"7002 DEEP CREEK COURT",,"BETHESDA","MD","20817","(301)263-1100x","POINT (-77.145707 38.989878)"
"BUILDING CONTRACTORS LICENSE","BC228076","2020-11-12T11:11:12.000","2022-11-12T11:11:12.000","_ BOZZUTO CONTRACTING COMPANY","BOZZUTO CONTRACTING COMPANY",,,"6406 Ivy Lane","Suite 700","Greenbelt","MD","20770","(301)623-1595","POINT (-76.895154 39.008276)"
"BUILDING CONTRACTORS LICENSE","BC3246","1998-08-17T12:08:00.000","2020-09-07T12:09:00.000","_ CARNEMARK DESIGN BUILD","CARNEMARK DESIGN BUILD","CARNEMARK DESIGN BUILD",,"7550 WISCONSIN AVENUE","SUITE 120","BETHESDA","MD","20814","(301)657-5000x","POINT (-77.094568 38.985763)"
"BUILDING CONTRACTORS LICENSE","BC3624","2001-06-11T02:06:43.000","2003-06-11T12:06:00.000","STEVEN SCHMIDT","SCHMIDT","STEVEN SCHMIDT DESIGN/BUILD,IN",,"17700 WHITE GROUND ROAD",,"BOYDS","MD","20841","(301)349-0707x","POINT (-77.341959 39.148088)"
"BUILDING CONTRACTORS LICENSE","BC4037","2011-03-03T11:03:32.000","2023-03-03T11:03:32.000","_ WEXFORD HOMES, LLC","WEXFORD HOMES, LLC","WEXFORD HOMES, LLC",,"2600 Tower Oaks Blvd.","Suite 620","Rockville","MD","20852","(301)580-3181x","POINT (-77.155239 39.06228)"
"BUILDING CONTRACTORS LICENSE","BC3908","2007-01-10T02:01:50.000","2009-01-10T02:01:50.000","ALI SHAPIRO","SHAPIRO","BUILDING INNOVATIONS, LLC",,"4938 HAMPDEN LANE,#153",,"BETHESDA","MD","20814","(301)467-9283x","POINT (-77.097801 38.982676)"
"BUILDING CONTRACTORS LICENSE","BC2985","1998-02-22T12:02:00.000","2004-02-22T12:02:00.000","M. PHILLIP KALNITZKY","VICTORY HOMES","VICTORY HOMES",,"010008  BRADDOCK  ROAD",,"FAIRFAX","VA","22032","(703)323-5761x","POINT (-77.290787 38.826541)"
"BUILDING CONTRACTORS LICENSE","BC219382","2015-05-05T04:05:14.000","2017-05-05T04:05:14.000","_ KB HOME MARYLAND, INC.","CUSUMANO","KB HOME MARYLAND, INC.",,"10800 PARKRIDGE BLVD","SUITE 120","RESTON","VA","20191","(703)391-6042","POINT (-77.317378 38.944544)"
"BUILDING CONTRACTORS LICENSE","BC3277","1999-02-15T12:02:00.000","2001-02-15T12:02:00.000","WALTER HSU","HSU","HSU DEVELOPMENT CO., INC.",,"5541 NICHOLSON LANE,","SUITE 301","ROCKVILLE","MD","20852","(301)881-3500x","POINT (-77.110984 39.044904)"
"BUILDING CONTRACTORS LICENSE","BC3949","2008-01-08T11:01:54.000","2010-01-08T11:01:54.000","NYEIN MIN","MIN","WUNNA CONTRACTING CORPORATION",,"14811 PALMERSTON SQUARE",,"CENTREVILLE","VA","20120","(703)996-8881x","POINT (-77.457389 38.838083)"
"BUILDING CONTRACTORS LICENSE","BC227214","2019-09-27T01:09:21.000","2023-09-27T12:09:00.000","_ BISKUP HOME IMPROVEMENT, LLC","BISKUP HOME IMPROVEMENT, LLC",,,"20056 Gateshead Cir.",,"Germantown","MD","20876","(240)425-3760","POINT (-77.232717 39.183295)"
"BUILDING CONTRACTORS LICENSE","BC3290","1999-05-10T12:05:00.000","2011-05-10T12:05:00.000","JEFFREY PERKINS","PERKINS COMPANIES, INC","PERKINS COMPANIES, INC.",,"004061  POWDER MILL  ROAD,","SUITE 103","CALVERTON","MD","20705","(301)572-1900x","POINT (-76.936476 39.047683)"
"BUILDING CONTRACTORS LICENSE","BC3811","2005-03-09T10:03:00.000","2009-03-09T12:03:00.000","SCOTT ROSS","ROCKVILLE TOWN SQUARE","ROCKVILLE TOWN SQUARE","RTS RESIDENTIAL BLOCK 5, LLC, T/A","7910 WOODMONT AVENUE,","SUITE 350","BETHESA","MD","20814","(301)657-8899x","POINT (-77.096297 38.989305)"
"BUILDING CONTRACTORS LICENSE","BC3626","2001-07-12T09:07:00.000","2003-07-12T12:07:00.000","STEPHEN RIORDAN","RIORDAN","SUSTAINABLE BUILDING SYSTEMS",,"9208 CEDAR WAY",,"BETHESDA","MD","20814","(301)493-6504x","POINT (-77.099619 39.006876)"
"BUILDING CONTRACTORS LICENSE","BC3000","1998-06-22T12:06:00.000","2008-06-22T12:06:00.000","J. EDWARD HAMEL","HAMEL COMMERCIAL, INC.","HAMEL COMMERCIAL, INC.",,"5710 FURNACE AVENUE,","SUITE H","ELKRIDGE","MD","21075","(410)379-6700x","POINT (-76.705117 39.213736)"
"BUILDING CONTRACTORS LICENSE","BC2215","1998-11-12T12:11:00.000","2018-11-12T12:11:00.000","WILLSON, LLC","WILLSON","WILLSON, LLC",,"17718 COUNTRY HILLS ROAD",,"ASHTON","MD","20861","(301)252-2199x","POINT (-77.013473 39.144381)"
"BUILDING CONTRACTORS LICENSE","BC208561","2013-03-26T03:03:32.000","2017-03-26T03:03:32.000","_ QUARRY SPRINGS ASSOCIATES, LLC","QUARRY SPRINGS ASSOCIATES, LLC","QUARRY SPRINGS ASSOCIATES, LLC",,"1701 Pennsylvania Avenue","Suite 300","Washington,","DC","20006","(202)683-2012","POINT (-77.040006 38.899006)"
"BUILDING CONTRACTORS LICENSE","BC228828","2021-11-04T12:11:43.000","2023-11-04T12:11:43.000","Capital Custom Contractors LLC","Capital Custom Contractors LLC",,,"17B Firstfield Road #107",,"Gaithersburg","MD","20878","(202)487-5468","POINT (-77.225443 39.138542)"
"BUILDING CONTRACTORS LICENSE","BC216361","2014-09-09T09:09:02.000","2018-09-09T09:09:02.000","_ CF7 OWNER, LLC","WORMALD","CF7 OWNER, LLC",,"5283 CORPORATE DRIVE","SUITE 300","FREDERICK","MD","21703","(301)695-6614","POINT (-77.418583 39.378334)"
"BUILDING CONTRACTORS LICENSE","BC0258","1999-04-01T12:04:00.000","2007-04-01T12:04:00.000","JACOB SCHWALB","SCHWALB","SENATE CONSTRUCTION CORP.",,"006345  EXECUTIVE  BLVD.",,"ROCKVILLE","MD","20852","(301)881-2900x","POINT (-77.125842 39.049097)"
"BUILDING CONTRACTORS LICENSE","BC3723","2003-07-16T11:07:00.000","2021-07-16T12:07:00.000","_ M/I HOMES OF DC, LLC","BERMAN","M/I HOMES OF DC, LLC",,"21355 RIDGETOP CIRCLE","SUITE 220","STERLING","VA","20166","(703)404-2200x","POINT (-77.410846 39.031465)"
"BUILDING CONTRACTORS LICENSE","BC3710","2003-04-01T02:04:00.000","2017-04-01T12:04:00.000","TOLL MD ll LIMITED PARTNERSHIP","TOLL MD ll LIMITED PARTNERSHIP",,,"7124 COLUMBIA GATEWAY DRIVE","SUITE 230","COLUMBIA","MD","21046","(410)872-9105x","POINT (-76.807854 39.177352)"
"BUILDING CONTRACTORS LICENSE","BC3561","2000-06-07T09:06:20.000","2002-06-07T09:06:20.000","THOMAS JONES","JONES","THUNDER LION G.B.C.",,"1515 UPLAND DRIVE",,"SILVER SPRING","MD","20905","(301)421-1816x","POINT (-76.979898 39.115842)"
"BUILDING CONTRACTORS LICENSE","BC0258","1999-04-01T12:04:00.000","2007-04-01T12:04:00.000","JACOB SCHWALB","SENATE CONSTRUCTION CORP.","SENATE CONSTRUCTION CORP.",,"006345  EXECUTIVE  BLVD.",,"ROCKVILLE","MD","20852","(301)881-2900x","POINT (-77.125842 39.049097)"
"BUILDING CONTRACTORS LICENSE","BC3749","2004-02-11T11:02:00.000","2012-02-11T12:02:00.000","JAMES WOLOHAN","WOLOHAN","WINDSOR CONSTRUCTION GROUP,INC",,"406 GREAT FALLS ROAD",,"ROCKVILLE","MD","20850","(301)417-2700x","POINT (-77.160782 39.080753)"
"BUILDING CONTRACTORS LICENSE","BC3742","2003-12-09T02:12:00.000","2013-12-09T12:12:00.000","SCOTT CELI","CELI","SUPERIOR HOME WORKS, INC.",,"3746 SPICEBUSH DRIVE",,"FREDERICK","MD","21704","(301)831-8770x","POINT (-77.342835 39.3386)"
"BUILDING CONTRACTORS LICENSE","BC3600","2001-03-06T04:03:00.000","2005-03-06T12:03:00.000","CARL SCHMICK","SCHMICK STEWART HOMES","SCHMICK STEWART HOMES,LLC",,"125 KATE WAGNER ROAD",,"WESTMINSTER","MD","21157","(410)857-6124x","POINT (-77.000865 39.538603)"
"BUILDING CONTRACTORS LICENSE","BC3273","1995-02-02T12:02:00.000","1997-02-02T12:02:00.000","_ COLLINS CONSTRUCTION CO","COLLINS CONSTRUCTION CO",,,"009005  ALTON  PKWY",,"SILVER SPRING","MD","20910",,"POINT (-77.029338 39.002824)"
"BUILDING CONTRACTORS LICENSE","BC3251","1998-09-15T12:09:00.000","2022-09-15T12:09:00.000","_ ADC BUILDERS, INC.","ADC BUILDERS, INC.","ADC BUILDERS, INC.",,"6290  MONTROSE ROAD",,"ROCKVILLE","MD","20852","(301)692-4000x","POINT (-77.128018 39.052811)"
"BUILDING CONTRACTORS LICENSE","BC2625","1999-02-13T12:02:00.000","2023-02-13T12:02:00.000","_ OGDEN CONSTRUCTION, INC.","OGDEN CONSTRUCTION, INC.","OGDEN CONSTRUCTION, INC.",,"19133 HEMPSTONE AVENUE","P.O. BOX 1021","POOLESVILLE","MD","20837","(301)461-8000x","POINT (-77.399981 39.138238)"
"BUILDING CONTRACTORS LICENSE","BC227565","2020-02-13T04:02:47.000","2024-02-13T04:02:47.000","_ JOB, LLC","JOB, LLC",,,"10125 Collesville Road","# 279","Silver Spring","MD","20901","(301)442-3500","POINT (-77.012121 39.02101)"
"BUILDING CONTRACTORS LICENSE","BC3606","2001-04-04T04:04:00.000","2005-04-04T12:04:00.000","CHARIS LAPAS","LAPAS","GP HOMES, LC",,"1920 L STREET, NW,","SUITE 310","WASHINGTON","DC","20036","(202)466-0004x","POINT (-77.044551 38.90373)"
"BUILDING CONTRACTORS LICENSE","BC2766","1997-07-09T12:07:00.000","2001-07-09T12:07:00.000","ALI RAISSI","ALI RAISSI","ALI RAISSI",,"9313  EMORY GROVE  ROAD",,"GAITHERSBURG","MD","20877","(301)869-2856x","POINT (-77.193755 39.161273)"
"BUILDING CONTRACTORS LICENSE","BC2670","1998-07-31T12:07:00.000","2014-07-30T12:07:00.000","_ SUR DEVELOPERS & BUILDERS, INC.","FAINBRAUN","SUR DEVELOPERS & BUILDERS, INC",,"8528 ANNIVERSARY CIRCLE,",,"GAITHERSBURG","MD","20877","(301)990-4901x","POINT (-77.176497 39.128787)"
"BUILDING CONTRACTORS LICENSE","BC223930","2017-07-11T03:07:08.000","2021-07-11T03:07:08.000","_ M HILL, LLC","M HILL, LLC",,,"1355 Beverly Road","Suite # 330","McLean","VA","22101","(703)287-0581","POINT (-77.177751 38.936807)"
"BUILDING CONTRACTORS LICENSE","BC3837","2005-08-02T02:08:15.000","2007-08-02T02:08:15.000","RAUL GARCIA","GARCIA","MINARA CONSTRUCTION, CO.",,"1213 RUPPERT ROAD",,"SILVER SPRING","MD","20903","(301)455-5858x","POINT (-76.98662 39.030686)"
"BUILDING CONTRACTORS LICENSE","BC2239","1999-05-01T12:05:00.000","2001-05-01T12:05:00.000","JAMES BUTTERFIELD","BUTTERFIELD","JAMES R. BUTTERFIELD & ASSOC.",,"009606  WATTS BRANCH  DRIVE",,"ROCKVILLE","MD","20850","(301)279-5685x","POINT (-77.197137 39.066178)"
"BUILDING CONTRACTORS LICENSE","BC3766","2004-06-03T07:06:00.000","2010-06-02T12:06:00.000","KAZEM ALAVI","EASTA, INC.","EASTA, INC.",,"6105 SHADY OAK LANE",,"BETHESDA","MD","20817","(301)760-7330x","POINT (-77.123153 38.976506)"
"BUILDING CONTRACTORS LICENSE","BC229231","2022-05-02T02:05:38.000","2024-05-02T02:05:38.000","John Ross McNair","John Ross McNair",,,"5419 Mohican Road",,"Bethesda","MD","20816","(301)219-0380","POINT (-77.131293 38.961354)"
"BUILDING CONTRACTORS LICENSE","BC3694","2003-01-07T03:01:00.000","2007-01-07T12:01:00.000","MARK BARBERICH","BA CLARKSBURG, LLC","BA CLARKSBURG, LLC",,"7850 WALKER DRIVE,","SUITE 400","GREENBELT","MD","20770","(301)623-3643x","POINT (-76.895048 38.998506)"
"BUILDING CONTRACTORS LICENSE","BC3389","1999-04-01T12:04:00.000","2000-10-30T12:10:00.000","JAMES STACHURA","STACHURA","ROCKPORT HOMES",,"19829  EXECUTIVE PARK  CIRCLE",,"GERMANTOWN","MD","20874","(301)353-0700x","POINT (-77.274065 39.179628)"
"BUILDING CONTRACTORS LICENSE","BC214283","2014-05-07T04:05:39.000","2016-05-07T04:05:39.000","_ REGAN HOMES, INC.","REGAN HOMES, INC.","REGAN HOMES, INC.",,"12859 ROUTE 108",,"HIGHLAND","MD","20777","(301)672-4820","POINT (-76.948163 39.190374)"
"BUILDING CONTRACTORS LICENSE","BC216341","2014-09-08T04:09:03.000","2016-09-08T04:09:03.000","_ HAVERFORD CONSTRUCTION CORPORATION","BALIAN","HAVERFORD CONSTRUCTION CORP.",,"6110 EXECUTIVE BLVD.","SUITE 430","ROCKVILLE","MD","20852","(301)864-6500","POINT (-77.125002 39.048557)"
"BUILDING CONTRACTORS LICENSE","BC2764","1998-07-09T12:07:00.000","2006-07-09T12:07:00.000","ERHAN TOLU","E T & A CONSTRUCTION","E T & A CONSTRUCTION","NAME OF CORPORATION:  ERHAN TOLU & ASSOCIATES CONSULTING & CONST. INC.","10770 RHODE ISLAND AVENUE",,"BELTSVILLE","MD","20705","(301)931-9130x","POINT (-76.914112 39.032161)"
"BUILDING CONTRACTORS LICENSE","BC204908","2012-09-04T02:09:47.000","2018-09-04T02:09:47.000","_ TOWN AND COUNTRY BUILDERS, LLC","TOWN AND COUNTRY BUILDERS, LLC",,,"10509 Twin Cedar Court",,"Laurel","MD","20723","(301)672-4819","POINT (-76.873959 39.153465)"
"BUILDING CONTRACTORS LICENSE","BC3405","1999-06-03T12:06:00.000","2003-06-03T12:06:00.000","DEBORAH FIELDS","UPRIGHT CARPENTRY & HOME IMPRO","UPRIGHT CARPENTRY & HOME IMPR.",,"12137 SUFFOLK TERRACE",,"GAITHERSBURG","MD","20878","(301)670-0425x","POINT (-77.251763 39.132959)"
"BUILDING CONTRACTORS LICENSE","BC3059","1999-07-18T12:07:00.000","2005-07-18T12:07:00.000","THOMAS DUNN","M/I HOMES, INC.","M/I HOMES, INC.",,"3 EASTON OVAL","SUITE 500","COLUMBUS","OH","43219","(301)315-0191x","POINT (-82.905429 40.046231)"
"BUILDING CONTRACTORS LICENSE","BC218401","2015-02-25T11:02:46.000","2017-02-25T11:02:46.000","_ 1320 RESIDENCES, LLC","1320 RESIDENCES, LLC","1320 RESIDENCES, LLC",,"1390 PICCARD DRIVE","SUITE 120","ROCKVILLE","MD","20850","(301)208-6700","POINT (-77.18095 39.10768)"
"BUILDING CONTRACTORS LICENSE","BC3910","2007-01-23T03:01:00.000","2011-01-23T12:01:00.000","DARRIN SCHOEN","INFINITY HOMES, LLC","INFINITY HOMES,LLC",,"822 BRICE ROAD",,"ROCKVILLE","MD","20852","(301)651-1509x","POINT (-77.14566 39.074503)"
"BUILDING CONTRACTORS LICENSE","BC3726","2003-07-16T12:07:07.000","2005-07-16T12:07:07.000","THOMAS KEITH","TIMBERLINE BUILDERS, INC.","TIMBERLINE BUILDERS, INC.",,"323 WYE RD",,"QUEENSTOWN","MD","21658","(410)320-2283x","POINT (-76.174294 38.910778)"
"BUILDING CONTRACTORS LICENSE","BC3975","2009-01-08T09:01:00.000","2023-01-08T12:01:00.000","_ BO-BUD CONSTRUCTION COMPANY OF VIRGINIA","GOLDBERG",,,"9679-C MAIN STREET",,"FAIRFAX","VA","22031","(703)426-4206x","POINT (-77.279866 38.842147)"
"BUILDING CONTRACTORS LICENSE","BC3988","2009-05-29T08:05:00.000","2023-05-29T12:05:00.000","_ O'NEILL DEVELOPMENT, LLC","O'NEILL",,,"11 RUSSELL AVENUE",,"GAITHERSBURG","MD","20877","(301)840-9310x","POINT (-77.196634 39.143111)"
"BUILDING CONTRACTORS LICENSE","BC2388","1998-03-03T12:03:00.000","2012-03-03T12:03:00.000","TODD TOMLINSON","TOMLINSON BUILDERS INC.","TOMLINSON BUILDERS, INC.",,"10013 BLUE BANNER DRIVE",,"GERMANTOWN","MD","20876","(301)253-6595x","POINT (-77.20878 39.230061)"
"BUILDING CONTRACTORS LICENSE","BC3885","2006-07-13T11:07:00.000","2010-07-12T12:07:00.000","DONALD PRETSCH, JR.","PRETSCH CONSTRUCTION, INC.","PRETSCH CONSTRUCTION, INC.",,"5237 CLIFTON STREET",,"ALEXANDRIA","VA","22312","(703)941-3262x","POINT (-77.171463 38.80884)"
"BUILDING CONTRACTORS LICENSE","BC227473","2020-01-09T11:01:16.000","2022-01-09T11:01:16.000","_ ZIBERTY, INC","ZIBERTY, INC",,,"1766 Profit Road",,"Vienna","VA","22182","(703)214-1650","POINT (-77.267401 38.924676)"
"BUILDING CONTRACTORS LICENSE","BC3233","1998-06-23T12:06:00.000","2012-06-23T12:06:00.000","JOSEPH SCHEPF","SCHEPF","SCHEPF BUILDERS LTD.",,"1202  BOYCE  AVENUE",,"TOWSON","MD","21204","(410)825-0197x","POINT (-76.635705 39.403332)"
"BUILDING CONTRACTORS LICENSE","BC3611","2001-04-16T10:04:00.000","2009-04-16T12:04:00.000","JAMAL KHADAR","KHADAR","KHADAR TRADING & CONST., CO.",,"13706 MARIANNA DRIVE",,"ROCKVILLE","MD","20853","(301)603-8400x","POINT (-77.091404 39.080333)"
"BUILDING CONTRACTORS LICENSE","BC2677","1992-08-05T12:08:00.000","1994-08-05T12:08:00.000","_ AUSHERMAN CONSTRUCTION CO","AUSHERMAN CONSTRUCTION CO",,,"008031  REICHS FORD  RD",,"FREDERICK","MD","21701",,"POINT (-77.386143 39.394529)"
"BUILDING CONTRACTORS LICENSE","BC3556","2000-06-09T06:06:00.000","2012-06-07T12:06:00.000","CLARENCE WRIGHT, JR.","WRIGHT, JR.","C.M. WRIGHT CONSTRUCTION, INC.",,"17724 COUNTRY HILLS ROAD",,"ASHTON","MD","20861","(301)260-1888x","POINT (-77.013473 39.144381)"
"BUILDING CONTRACTORS LICENSE","BC3314","1995-10-03T12:10:00.000","1997-10-03T12:10:00.000","_ ANDERSON WOLFF HOMES, INC.","ANDERSON WOLFF HOMES, INC.",,,"9505  SAYBROOK  AVE",,"SILVER SPRING","MD","20901",,"POINT (-77.009297 39.01079)"
"BUILDING CONTRACTORS LICENSE","BC3561","2000-06-07T09:06:20.000","2002-06-07T09:06:20.000","THOMAS JONES","THUNDER LION G.B.C.","THUNDER LION G.B.C.",,"1515 UPLAND DRIVE",,"SILVER SPRING","MD","20905","(301)421-1816x","POINT (-76.979898 39.115842)"
"BUILDING CONTRACTORS LICENSE","BC3643","2002-01-09T12:01:00.000","2016-01-25T12:01:00.000","PHILIP STEVENS, JR.","STEVENS BUILDERS, INC.","STEVENS BUILDERS, INC.",,"4714 LINTHICUM ROAD",,"DAYTON","MD","21036","(410)531-2100x","POINT (-76.988855 39.241156)"
"BUILDING CONTRACTORS LICENSE","BC2625","1999-02-13T12:02:00.000","2023-02-13T12:02:00.000","_ OGDEN CONSTRUCTION, INC.","OGDEN","OGDEN CONSTRUCTION, INC.",,"19133 HEMPSTONE AVENUE","P.O. BOX 1021","POOLESVILLE","MD","20837","(301)461-8000x","POINT (-77.399981 39.138238)"
"BUILDING CONTRACTORS LICENSE","BC2464","1995-07-01T12:07:00.000","1997-07-01T12:07:00.000","_ PORTSMOUTH CONSTRUCTION CORP","PORTSMOUTH CONSTRUCTION CORP",,,"006626  WILSON  LANE",,"BETHESDA","MD","20817",,"POINT (-77.134166 38.986509)"
"BUILDING CONTRACTORS LICENSE","BC3073","1991-09-10T12:09:00.000","1993-09-10T12:09:00.000","_ VINTAGE HOMESTEADS LIMITED","VINTAGE HOMESTEADS LIMITED",,,"003534  ROSEMARY  LANE",,"ELLICOTT CITY","MD","21042",,"POINT (-76.960821 39.27465)"
"BUILDING CONTRACTORS LICENSE","BC3668","2002-08-06T12:08:00.000","2007-08-02T12:08:00.000","DOMINICK MONA","MONA","NICK MONA CONSTRUCTION, INC.",,"50 LEELAND ROAD",,"EDGEWATER","MD","21037","(301)261-4167x","POINT (-76.555192 38.944606)"
"BUILDING CONTRACTORS LICENSE","BC3409","1999-08-05T12:08:00.000","2003-08-05T12:08:00.000","KEVIN CONNELLY","EDMAR, INC.","EDMAR, INC.",,"8720 GEORGIA AVENUE","SUITE 906","SILVER SPRING","MD","20910","(301)588-2200x","POINT (-77.030333 38.997976)"
"BUILDING CONTRACTORS LICENSE","BC206242","2012-11-08T10:11:41.000","2014-11-08T10:11:41.000","_ STURBRIDGE ASSOCIATES, LLC","DESTEFANO","STURBRIDGE ASSOCIATES, LLC",,"2062 GENERALS HIGHWAY",,"ANNAPOLIS","MD","21401","(410)451-5685","POINT (-76.550467 38.992055)"
"BUILDING CONTRACTORS LICENSE","BC3129","1998-07-24T12:07:00.000","2021-06-11T12:06:00.000","_ WOOD VISIONS CONST., INC.","GLAZIER","WOOD VISIONS CONST., INC.",,"5701 Ridge Rd.",,"Mount Airy","MD","21771","(301)253-4903x","POINT (-77.120224 39.416589)"
