"the_geom","id","lot_id","business_name","full_address","city","zip","phone_number","website","lot_location","lb_map","lot_num","block_num","property_info","subdivision","abc","business_naics_code","dotd_map","census_tract","block_group","school_district","voting_district","economic_dev_zone","enterprise_zone","industrial_area","historic_district","historic_landmark","redevelopment_district","udd_name","udod_name","existing_land_use","future_land_use","zoning_type","subd_restriction","plss","design_level","area_meas_acres","character_area","service_name","condominium","service_type"
"MULTIPOLYGON (((-91.028458990223 30.337650202458, -91.028467474861 30.337630142908, -91.028476789616 30.33761036222, -91.028486922968 30.337590885627, -91.028497860274 30.337571740158, -91.028509588983 30.337552949238, -91.028522092372 30.33753453899, -91.02853535477 30.337516532833, -91.028549358427 30.337498953277, -91.028564085586 30.337481825541, -91.028579517465 30.337465169428, -91.028595632152 30.337449008341, -91.028612409822 30.337433362983, -91.028629828573 30.337418254053, -91.02866649756 30.337389721938, -91.029331654105 30.33690862438, -91.029344061811 30.336899319717, -91.02935607859 30.336889636169, -91.029367689837 30.336879588137, -91.029378879919 30.33686918641, -91.029389634232 30.336858445389, -91.029399941294 30.336847378579, -91.029409785464 30.336835999476, -91.029419156299 30.33682432249, -91.029428040228 30.336812363827, -91.029436426807 30.336800137897, -91.029444305593 30.33678765911, -91.02945166509 30.336774945481, -91.029458497972 30.336762012331, -91.029464793791 30.336748874971, -91.029470545214 30.336735551425, -91.029475745946 30.336722058821, -91.02948038762 30.336708413376, -91.029484464978 30.336694634023, -91.029487973812 30.336680736088, -91.029490907825 30.336666738501, -91.029493264883 30.336652659299, -91.02949504077 30.336638516515, -91.029496233353 30.336624327284, -91.029496842576 30.33661011055, -91.029496866307 30.336595883448, -91.029496304487 30.336581664923, -91.029495159142 30.336567473021, -91.029491120779 30.336539240359, -91.02948133071 30.336486327206, -91.02947665967 30.336457872072, -91.029473153826 30.336429290615, -91.029470818263 30.336400619836, -91.029469653913 30.336371894917, -91.029469664824 30.336343151952, -91.029470848803 30.336314427924, -91.02947320574 30.336285758014, -91.029476732402 30.3362571792, -91.029481424522 30.336228725754, -91.029487274708 30.336200434644, -91.029494277647 30.336172341943, -91.029502423877 30.336144481006, -91.029511701846 30.336116887892, -91.029522102086 30.33608959776, -91.029546211764 30.336036061626, -91.029581564905 30.336054319511, -91.029588929445 30.336057969236, -91.029596439247 30.336061389258, -91.029604083926 30.336064575041, -91.029611855179 30.336067521153, -91.029619743649 30.33607022577, -91.029627736873 30.336072684351, -91.029635826537 30.336074894171, -91.029644002249 30.3360768525, -91.02965225362 30.336078556608, -91.029660569215 30.336080003762, -91.029668938639 30.336081193036, -91.029677352536 30.336082122605, -91.02968579843 30.336082791537, -91.029694266963 30.336083198909, -91.029702746701 30.33608334289, -91.029711227238 30.336083225261, -91.029719697137 30.336082845094, -91.029728147035 30.336082203268, -91.029736564449 30.336081300658, -91.02974493898 30.336080137239, -91.029753260216 30.336078716596, -91.029761518797 30.336077038708, -91.029769702236 30.336075106252, -91.029777801163 30.336072921912, -91.029785805168 30.336070489275, -91.029793704888 30.336067809219, -91.029801488866 30.336064887132, -91.029809146692 30.336061726597, -91.029816671077 30.336058330305, -91.029824050565 30.336054703642, -91.029831275782 30.336050851098, -91.029838338394 30.336046777162, -91.029845229024 30.336042487227, -91.029851938294 30.336037987586, -91.029858458909 30.336033282732, -91.02987089874 30.336023282565, -91.03015298288 30.33577972127, -91.030462940422 30.33590006724, -91.030132136858 30.33654111279, -91.029529976934 30.337001838131, -91.029870630252 30.337415862597, -91.03033107021 30.337597739913, -91.030088917079 30.337875054425, -91.029780466035 30.338219534185, -91.029925530254 30.338315427767, -91.030087409263 30.338422438577, -91.030238687149 30.338522440741, -91.030403012224 30.338631064326, -91.030437069457 30.338652416836, -91.030580875875 30.338631062503, -91.03058728476 30.338630304986, -91.030611776691 30.338630891551, -91.030635287002 30.338636887609, -91.030761360209 30.338685101823, -91.030744323967 30.338697925964, -91.030718528688 30.338713792695, -91.030699697841 30.338724404359, -91.030666775475 30.338741554691, -91.030606292641 30.338768494688, -91.030551762102 30.338788189036, -91.030531828489 30.338794461713, -91.030491211921 30.338805810048, -91.030453118501 30.338815096523, -91.030449580981 30.338815902114, -91.030385290578 30.338833259206, -91.030324318795 30.338855082999, -91.030266488724 30.338881063669, -91.030174150101 30.338931683794, -91.029917746897 30.338625051337, -91.029895015699 30.338596884022, -91.029826242863 30.338513752828, -91.02975605251 30.338436775228, -91.029644157496 30.338326010685, -91.029561663491 30.338255639699, -91.02952488737 30.338224952006, -91.029454223887 30.338169521813, -91.029361597147 30.338098827891, -91.029276511001 30.3380399355, -91.029199141415 30.337991064298, -91.029161353766 30.337967786797, -91.029080092988 30.337920465408, -91.028939387595 30.337846726789, -91.02883338018 30.33779790485, -91.028779296393 30.337774361442, -91.028709889652 30.337745508953, -91.028705587374 30.337743720074, -91.028577044552 30.337694043084, -91.028458990223 30.337650202458)))","159610","1630918847",,"18400-18500 BOULEVARD LOUISIANE","BATON ROUGE","70810",,,"Parish","91","PAR. 9",,"COUNTRY CLUB OF LOUISIANA, THE",,,,"145","40.16","1","EBR-8","3-019","NO","NO","No",,,,,,"UND","RN","C-AB-2, R",,"T8S R2E Sect 58","Suburban","6","Suburban",,"NO",
"MULTIPOLYGON (((-90.981943870973 30.602956510832, -90.981501237941 30.603109133553, -90.981278646685 30.602879345875, -90.981346365754 30.602863638222, -90.981301335792 30.602817152872, -90.981213063426 30.602847744533, -90.980977923857 30.602526283044, -90.981307033953 30.602413340583, -90.981943870973 30.602956510832)))","6024","231660043",,"26200-26500 GREENWELL SPRINGS RD","GREENWELL SPRINGS","70739",,,"Parish","166","D-6",,"LAURENT, SEBASTIAN M. TRACT",,,,"384","47","1","EBR-2","2-006","NO","NO","No",,,,,,"UND","AG/RU","R",,"T5S R2E Sect 38","Rural","1","Rural",,"NO",
"MULTIPOLYGON (((-91.061916954823 30.432881349925, -91.06162276215 30.432842428813, -91.06160393676 30.431736465748, -91.061897393345 30.431732712282, -91.061916954823 30.432881349925)))","89168","1130470608","PEGGY B SHEETS","11056 N HARRELL'S FERRY RD","BATON ROUGE","70816",,,"Baton Rouge","47","H-2-A-1",,"LEBLANC, RANDOLPH P. TRACT",,"NO",,"170","39.09","1","EBR-9","1-072","NO","NO","No",,,,,,"C","CN","C1",,"T7S R1E Sect 62","Walkable","1","Suburban",,"NO",
"MULTIPOLYGON (((-91.022182691218 30.396210162114, -91.021878797791 30.396684366766, -91.021657898582 30.396576612318, -91.021963010712 30.396101271683, -91.022182691218 30.396210162114)))","151061","1530700125",,"14528 COTTINGHAM CT","BATON ROUGE","70817",,,"Parish","70","285",,,"WOODLAWN ESTATES",,,"204","39.06","3","EBR-6","3-041","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R2E Sect 60","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.140502261631 30.517966049819, -91.140438799902 30.517968316232, -91.140428608216 30.517754392148, -91.14049206981 30.517752124838, -91.140502261631 30.517966049819)))","27152","520101565",,"5000-5200 CADILLAC ST","BATON ROUGE","70811",,,"Baton Rouge","10","16","21",,"FORTUNE ADDITION",,,"252","34","2","EBR-2","1-011","YES","YES","No",,,,,,"UND","CN","A2",,"T6S R1E Sect 96","Walkable","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.106728029024 30.53403107016, -91.106660693804 30.534411574879, -91.105435701416 30.534238012315, -91.105456496753 30.534124321347, -91.105486302412 30.533961381868, -91.105505244494 30.533857816886, -91.106728029024 30.53403107016)))","7727","240110466",,"9538 MEADOWDALE DR","BATON ROUGE","70811",,,"Parish","11","41-B-1-A",,,"GREEN ACRES",,,"291","32.02","2","Central-7","2-010","NO","NO","No",,,,,,"LDR","RN","A1",,"T6S R1E Sect 77","Suburban","1","Suburban",,"NO",
"MULTIPOLYGON (((-91.187214027832 30.43818679133, -91.186977268513 30.438105197848, -91.186963815703 30.43808480584, -91.186952313053 30.438069197923, -91.186940808324 30.438053590003, -91.186926071322 30.438034997123, -91.186897379402 30.437992010939, -91.187199767951 30.437983321014, -91.187214027832 30.43818679133)))","59301","840351285","LOUISIANA SHERIFF'S ASSOCIATION","1173 NICHOLSON DR","BATON ROUGE","70802",,,"Baton Rouge","35","2","2",,"BRICKYARD","NO","813920","27","52","2","EBR-5","1-003","NO","YES","No",,,"Old Town",,,"O","MU","C2",,"T7S R1W Sect 50","Urban","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.048843639168 30.510508336611, -91.047177982325 30.511072136631, -91.047137923499 30.510988064241, -91.047085385281 30.510907730963, -91.04843874614 30.509611574185, -91.048596781796 30.509961595927, -91.048843639168 30.510508336611)))","192183","611020104",,"6713 FRONTIER DR","GREENWELL SPRINGS","70739",,,"Central","102","42",,,"COMITE HILLS",,,"276","44.01","3","Central-1","3-009","NO","NO","No",,,,,,"LDR",,,,"T6S R2E Sect 41",,"3",,,"NO",
"MULTIPOLYGON (((-91.157345264907 30.393779663559, -91.157186837001 30.393933493929, -91.156713636603 30.393566343907, -91.156855303887 30.393398944078, -91.157345264907 30.393779663559)))","116550","1430581262",,"264 BURGIN AVE","BATON ROUGE","70808",,,"Baton Rouge","58","11","2",,"COLLEGE HILL",,,"75","49","2","EBR-7","1-043","NO","NO","No",,,,,,"INST","RN","A1",,"T7S R1E Sect 46","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.120296961435 30.516191812858, -91.120089506093 30.516195575928, -91.120084321888 30.515791214957, -91.120291764148 30.515786357674, -91.120296961435 30.516191812858)))","33748","520140320",,"7159 SKYLARK AVE","BATON ROUGE","70812",,,"Parish","14","73",,,"GLEN OAKS PLACE",,,"261","35.04","2","EBR-2","2-016","NO","NO","No",,,,,,"LDR","RN","A2",,"T6S R1E Sect 21","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.165197974202 30.554090757839, -91.164913152158 30.554069120993, -91.164740056042 30.553717572974, -91.164768273095 30.55369894278, -91.16479207762 30.55367633704, -91.16518473625 30.553667147377, -91.165197974202 30.554090757839)))","10764","320030178",,"2701 REBECCA LYNN AVE","BATON ROUGE","70807",,,"Baton Rouge","3","89",,,"HOLIDAY ACRES",,,"298","42.01","6","EBR-3","2-022","YES","NO","No",,,,,,"LDR","RN","A3.1",,"T6S R1W Sect 70","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.162204741901 30.524526694969, -91.162196218499 30.524116009198, -91.161213946155 30.524153319263, -91.161205975025 30.524017031304, -91.162598960921 30.523963540186, -91.162615433149 30.524494086391, -91.162615795977 30.52451091115, -91.162204741901 30.524526694969)))","21244","440090087",,"8333 VETERANS MEMORIAL BLVD","BATON ROUGE","70807",,,"Baton Rouge","9","UND",,,,,,"295","31.03","1","EBR-3","1-091","YES","YES","No",,,,,,"INST","INST","GA",,"T6S R1W Sect 46","Suburban","1","Suburban",,"NO",
"MULTIPOLYGON (((-90.981619934946 30.352171936922, -90.981618571818 30.352174430323, -90.981589379128 30.352223584152, -90.981554705089 30.352269982781, -90.981514889378 30.352313167037, -90.981489591947 30.352335613536, -90.981164812497 30.352092822334, -90.981188951966 30.3520742663, -90.981247942241 30.352010231436, -90.981264415817 30.351987216596, -90.981619934946 30.352171936922)))","159765","1651311019",,"18410 LAKEHAVEN CT","BATON ROUGE","70817",,,"Parish","131","168",,,"AZALEA LAKES",,,"208","45.10","1","EBR-6","3-047","NO","NO","No",,,,,,"LDR","RN","R",,"T8S R2E Sect 40","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.072005119253 30.534509615119, -91.071755477323 30.534550641929, -91.071713386135 30.534357611474, -91.071675832658 30.534185389593, -91.07166554879 30.534138229569, -91.07167267469 30.534095500584, -91.071910275286 30.534074664343, -91.072005119253 30.534509615119)))","192150","611100028",,"9652 RUSTLING OAKS DR","CENTRAL","70818",,,"Central","110","125",,,"TANGLEWOOD",,,"273","44.01","2","Central-3","3-030","NO","NO","No",,,,,,"LDR",,,,"T6S R1E Sect 81",,"0",,,"NO",
"MULTIPOLYGON (((-91.075338658392 30.433732409122, -91.075271754356 30.433749445237, -91.075197041526 30.433526236543, -91.075264054977 30.433508304909, -91.075338658392 30.433732409122)))","85919","1120391812","DES LAND COMPANY","1937 W MAGNA CARTA PL","BATON ROUGE","70815",,,"Baton Rouge","39","49-A",,,"RUNNYMEDE TOWNHOUSE COMMUNITY","NO","531000","159","37.01","4","EBR-9","1-072","NO","NO","No",,,,,,"MDR","CN","A2.5",,"T7S R1E Sect 87","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.054497824997 30.464333201947, -91.054496039939 30.464686183432, -91.054305602108 30.464684736355, -91.054307387297 30.464331948819, -91.054497824997 30.464333201947)))","89843","1210320452",,"11634 E BLACK OAK DR","BATON ROUGE","70815",,,"Baton Rouge","32","211",,,"FOREST OAKS",,,"185","36.04","4","EBR-4","1-020","YES","YES","No",,,,,,"LDR","RN","A2",,"T7S R2E Sect 6","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.147887610374 30.423378131909, -91.147810712986 30.42349840647, -91.147420434206 30.423319408598, -91.147494637238 30.423197898221, -91.147887610374 30.423378131909)))","75447","940430299",,"2741 YAZOO ST","BATON ROUGE","70808",,,"Baton Rouge","43","12","8",,"VALLEY PARK",,,"56","27","2","EBR-5","1-059","NO","YES","No",,,,,,"LDR","CN","A3.1",,"T7S R1E Sect 94","Walkable","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.036946354855 30.458993941248, -91.03655420548 30.459053744767, -91.036505698162 30.458823856721, -91.036897846572 30.458764082208, -91.036935398818 30.458942886127, -91.036946354855 30.458993941248)))","90023","1210330023",,"278 DONOVAN CT","BATON ROUGE","70815",,,"Baton Rouge","33","147",,,"SHERWOOD FOREST PLACE",,,"187","37.03","1","EBR-1","1-071","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R2E Sect 8","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.114612983098 30.370167687703, -91.114392794282 30.37053327589, -91.114154065837 30.370424770784, -91.114374258409 30.370059183891, -91.114612983098 30.370167687703)))","118477","1430730218",,"9406 WILD VALLEY RD","BATON ROUGE","70810",,,"Baton Rouge","73","232",,,"SOUTH HIGHLANDS",,,"120","40.05","2","EBR-8","1-107","NO","NO","No",,,,,,"LDR","RN","A1",,"T8S R1E Sect 68","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.059066307775 30.366376038394, -91.058663386569 30.366183955162, -91.058755042632 30.366039386363, -91.05915796447 30.366231469325, -91.05910052926 30.366322060928, -91.059066307775 30.366376038394)))","173136","1630842216",,"9786 MARKET WEST DR","BATON ROUGE","70810",,,"Parish","84","91",,,"LAKES AT JAMESTOWN, THE",,,"141","40.09","3","EBR-9","3-018","NO","NO","No",,,,,,"LDR","RN","PUD",,"T8S R1E Sect 54","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.030418076637 30.457058331347, -91.030378425023 30.45705153087, -91.0303348156 30.45704164342, -91.03027932345 30.457025541372, -91.03025316775 30.457016352402, -91.029868760488 30.456880743709, -91.029932718321 30.456722985104, -91.029942312111 30.45669927792, -91.029955126368 30.45666029149, -91.029959150784 30.456641576265, -91.030416657465 30.45674334105, -91.030416588837 30.456765831528, -91.030418076637 30.457058331347)))","99301","1220330674",,"404 PEBBLEBROOK DR","BATON ROUGE","70815",,,"Baton Rouge","33","1454",,,"SHERWOOD FOREST",,,"188","45.03","4","EBR-1","1-087","NO","YES","No",,,,,,"LDR","RN","A1",,"T7S R2E Sect 8","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.137628595965 30.51987045522, -91.137565108147 30.519872090579, -91.137563134241 30.519817959546, -91.137626539101 30.519812936831, -91.137628595965 30.51987045522)))","22173","520100413",,"5353 FORD ST","BATON ROUGE","70811",,,"Baton Rouge","10","11","24",,"ZION CITY",,,"251","34","2","EBR-2","1-011","YES","YES","No",,,,,,"UND","CN","A2",,"T6S R1E Sect 90","Walkable","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.087936887831 30.693525933083, -91.087807109072 30.69377783378, -91.087192901616 30.69359396539, -91.087308326164 30.693337766733, -91.087936887831 30.693525933083)))","4845","212410067",,"23440 PLANK RD","ZACHARY","70791",,,"Parish","241","TR. 7",,"BROWN, WILLIE",,,,"365","47","3","EBR-2","2-026","NO","NO","No",,,,,,"LDR","AG/RU","R",,"T4S R1E Sect 42","Rural","0","Rural",,"NO",
"MULTIPOLYGON (((-91.144631631292 30.541609838041, -91.143882267023 30.541629294909, -91.143872661632 30.541326968649, -91.144622062227 30.541309129271, -91.144631631292 30.541609838041)))","20360","440060197",,"4400 AIRPARK BLVD","BATON ROUGE","70807",,,"Baton Rouge","6","3",,,"CAMPBELL PLACE",,,"294","31.03","1","EBR-3","1-091","YES","YES","No",,,,,,"O","EC","GA",,"T6S R1E Sect 87","Suburban","1","Suburban",,"NO",
"MULTIPOLYGON (((-91.021306295853 30.445594492324, -91.021306323301 30.445597684858, -91.020862072379 30.445600568158, -91.020860170108 30.445380611668, -91.021304421087 30.445377728376, -91.021306295853 30.445594492324)))","98550","1220411529",,"1612 TURRET DR","BATON ROUGE","70816",,,"Parish","41","108",,,"AVALON",,,"192","45.04","3","EBR-1","3-072","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R2E Sect 9","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.014902032084 30.504835202556, -91.014535072878 30.505139486293, -91.01396636939 30.504636795252, -91.014331476275 30.50433087584, -91.014902032084 30.504835202556)))","167121","171001859",,"15715 CHANOVE AVE","GREENWELL SPRINGS","70739",,,"Central","103","110-A-1",,,"GEO-JE'S COUNTRY ESTATES II",,,"278","44.03","3","Central-1","3-046","NO","NO","No",,,,,,"LDR",,,,"T6S R2E Sect 43",,"1",,,"NO",
"MULTIPOLYGON (((-91.176041616715 30.441418365461, -91.17566097077 30.441427551816, -91.175655639346 30.441261654609, -91.176036285697 30.44125246827, -91.176037540829 30.441291515428, -91.176041616715 30.441418365461)))","54988","830350588",,"706 EDDIE ROBINSON SR DR","BATON ROUGE","70802",,,"Baton Rouge","35","28","240",,"FAVROT",,,"22","53","1","EBR-5","1-004","YES","YES","No","National - Eddie Robinson Sr.",,"Old Town",,,"MDR","UN","A4",,"T7S R1W Sect 49","Urban","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.14025482117 30.426527741118, -91.140164665199 30.426673053506, -91.139802429398 30.426508122442, -91.139893584171 30.426363265503, -91.139948701244 30.426388361845, -91.14025482117 30.426527741118)))","183064","940440544",,"2383 BALIS DR","BATON ROUGE","70808",,,"Baton Rouge","44","K-2","12",,"BALIS PROPERTY",,,"57","27","2","EBR-5","1-059","NO","YES","No",,,,,,"LDR","CN","C1",,"T7S R1E Sect 94","Walkable","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.126934088989 30.369057287412, -91.126903522191 30.369143614781, -91.126899122249 30.369156786677, -91.126510013406 30.369083591737, -91.126521207464 30.369044135191, -91.126556537322 30.368952778941, -91.126934088989 30.369057287412)))","132884","1610730782",,"253 MEADOW BEND DR","BATON ROUGE","70820",,,"Parish","73","16",,,"SUMMER GROVE AT MEADOW BEND",,,"81","40.11","1","EBR-7","3-005","NO","NO","No",,,,,,"LDR","RN","R",,"T8S R1E Sect 75","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.014673185538 30.371393723097, -91.014395794578 30.371110995844, -91.014453184144 30.371069277756, -91.014570017113 30.370988019619, -91.014833022724 30.371280899271, -91.014779119196 30.371317838475, -91.014673185538 30.371393723097)))","177190","1640787512",,"8421 HATTIC ST","BATON ROUGE","70817",,,"Parish","78","131",,,"LONG FARM VILLAGE",,,"153","45.09","3","EBR-6","3-034","NO","NO","No",,,,,,"LDR","RN","PUD",,"T8S R2E Sect 52","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.085619749566 30.572456190529, -91.084049340721 30.570588247369, -91.084526685694 30.570276171108, -91.085250233784 30.569803945196, -91.085313667359 30.569762544623, -91.085413315412 30.569868827217, -91.085510833701 30.569993976558, -91.085577471659 30.570073616639, -91.085691244128 30.570226397061, -91.085766009088 30.570332042899, -91.085910662122 30.570473445605, -91.085985427272 30.570575840335, -91.086055316157 30.570637602263, -91.086130080467 30.570681486581, -91.086230849951 30.570709116702, -91.086390131288 30.570743248672, -91.08651853162 30.570774129654, -91.086604673555 30.57081638777, -91.086663185199 30.570860271268, -91.086733073748 30.570949663406, -91.086765580309 30.57100817562, -91.086776559191 30.571064915817, -91.086770455511 30.571121947139, -91.086729823132 30.571225967592, -91.086681062725 30.571305608629, -91.086620926282 30.571391750244, -91.086578667673 30.571486019202, -91.086521781779 30.57159003906, -91.086455143876 30.571741194257, -91.086372252643 30.571851715314, -91.086303989431 30.571950859941, -91.086248728371 30.572028874914, -91.086238976382 30.572090636932, -91.086263356421 30.572227163747, -91.08629911318 30.572350688039, -91.08632836897 30.572500217893, -91.086388505995 30.572784648509, -91.086443767145 30.572896794624, -91.086123862684 30.573055795841, -91.085619749566 30.572456190529)))","201150","251080004",,"13881 CAREY RD","BAKER","70714",,,"Central","123","B",,"PETTIT TRACT",,,,"311","43.01","2","Central-7","3-037","NO","NO","No",,,,,,"LDR",,,,"T5S R1E Sect 51",,"11",,,"NO",
