"the_geom","id","business_name","full_address","city","state","zip","business_naics_code","phone_number","website","resource_type","sub_resource_type","abc","address_authority","address_id","business_id"
"POINT (-91.100327121397 30.423249945074)","148852","BARDWELL DEVELOPMENT CO LLC","7922 WRENWOOD BLVD, STE A","BATON ROUGE","LOUISIANA","70809","541000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","24895"
"POINT (-91.094428213715 30.379021042523)","169356","FROCK CANDY","10000 PERKINS ROWE, STE 180","BATON ROUGE","LOUISIANA","70810","454000",,,"RETAIL",,"NO","PARISH","0","29056"
"POINT (-91.099152476296 30.415098636182)","27867","IBERIABANK","3700 ESSEN LN","BATON ROUGE","LOUISIANA","70809","521000",,,"FINANCIAL INSTITUTION","BANK","NO","PARISH","0","30263"
"POINT (-91.153323352093 30.504167254704)","23185","SHOPPERS VALUE","5963 PLANK RD","BATON ROUGE","LOUISIANA","70805","445110","225-357-7400","http://shoppersvaluefoodla.com/","RETAIL","GROCERY","YES","BATON ROUGE","0","35822"
"POINT (-91.076888684594 30.365268943561)","42647","ROBIN MARRERO LCSW","9270 SIEGEN LN","BATON ROUGE","LOUISIANA","70810","815000",,,"HEALTH CARE","ADULT SERVICES","NO","PARISH","0","39008"
"POINT (-91.070852652009 30.478683717772)","20241","G&B BUILDING SPECIALIST INC","10441 MAMMOTH AVE","BATON ROUGE","LOUISIANA","70814","236000",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","29134"
"POINT (-91.050187420079 30.406031517937)","37722","ROY HENDRICK ARCHITECT","11741 MARKET PLACE AVE","BATON ROUGE","LOUISIANA","70816","541000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","35220"
"POINT (-91.083222803862 30.47753886224)","159642","ESTEB FINE JEWELERS","3066 MONTERREY DR","BATON ROUGE","LOUISIANA","70814","448310",,,"RETAIL",,"NO","BATON ROUGE","0","50291"
"POINT (-91.053498201275 30.425871450988)","5424","BEAUTY BASICS","2834 S SHERWOOD FOREST BLVD, STE C6","BATON ROUGE","LOUISIANA","70816","812112",,,"PERSONAL SERVICES","HAIR SALON","NO","BATON ROUGE","0","10996"
"POINT (-91.16517749614 30.49187935371)","16895","G M ENTERPRISES","2550 EVANGELINE ST","BATON ROUGE","LOUISIANA","70805","541000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","29398"
"POINT (-91.022819578878 30.430376830847)","98832","ANY LAB TEST NOW","14635 S HARRELL'S FERRY RD, STE 3","BATON ROUGE","LOUISIANA","70816","541380",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","38724"
"POINT (-91.073713695288 30.409165894196)","34768","VU TAILOR SHOP","4448 FLOYNELL DR","BATON ROUGE","LOUISIANA","70809","811490",,,"PERSONAL SERVICES","REPAIR","NO","PARISH","0","36862"
"POINT (-91.120168663742 30.54433359339)","105761","AAA ACCOUNTING SERVICES","10512 FLINTWOOD AVE","BATON ROUGE","LOUISIANA","70811","541000",,,"PROFESSIONAL SERVICES",,"NO","PARISH","0","38900"
"POINT (-91.17934399518 30.653479674635)","168450","MOREAU PHYSICAL THERAPY","2335 CHURCH ST","ZACHARY","LOUISIANA","70791","621000",,,"HEALTH CARE",,"NO","ZACHARY","0","47077"
"POINT (-91.080210020618 30.422309299103)","122337","GW OLIVER POOL CONSTRUCTION LLC","9362 INTERLINE AVE","BATON ROUGE","LOUISIANA","70809","236000",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","48522"
"POINT (-91.087304276163 30.452067080248)","137402","GROUNDWORKS","9185 WYNNEWOOD ST","BATON ROUGE","LOUISIANA","70815","111000",,,"AGRICULTURE",,"NO","BATON ROUGE","0","33525"
"POINT (-91.053517564305 30.420463043949)","95732","WJP ENTERPRISE LLC","11606 SOUTHFORK AVE","BATON ROUGE","LOUISIANA","70816","523999",,,"PROFESSIONAL SERVICES","FINANCIAL ASSISTANCE","NO","PARISH","0","35865"
"POINT (-91.110518002127 30.399184120928)","160668","HEALTHQUEST","7612 PICARDY AVE, STE N","BATON ROUGE","LOUISIANA","70808","813920",,,"HEALTH CARE",,"NO","BATON ROUGE","0","12132"
"POINT (-91.037730628605 30.472895765452)","21671","ABOUTTIME MEDICAL TRANSPORTATION","13317 S CHOCTAW DR","BATON ROUGE","LOUISIANA","70815","485000",,,"SHIPPING",,"NO","BATON ROUGE","0","39327"
"POINT (-91.14554609164 30.554915614689)","93015","H & H AUTO REPAIR","11866 ENGELSWOOD ST","BATON ROUGE","LOUISIANA","70811","811000",,,"AUTO","REPAIR","NO","PARISH","0","29702"
"POINT (-91.083686665537 30.432631535163)","174390","PURPLE AND GOLD SPORTS SHOP IN","9638 AIRLINE HWY","BATON ROUGE","LOUISIANA","70815","453000",,,"RETAIL",,"NO","BATON ROUGE","0","26208"
"POINT (-91.050069710783 30.363596179343)","38028","PRIVATE SANITARY SEWER TREATMENT PLANT","9550 PECUE LN","BATON ROUGE","LOUISIANA","70810","221000",,,"UTILITY",,"NO","PARISH","0","6751"
"POINT (-91.043401241338 30.578150364751)","1369","SWEETPEA'S DESIGN SHACK","12919 BIG OAK AVE","CENTRAL","LOUISIANA","70818","453000",,,"RETAIL",,"NO","CENTRAL","0","49375"
"POINT (-91.096251140729 30.377604036531)","43013","WBRL-TV CHANNEL 21","10000 PERKINS RD","BATON ROUGE","LOUISIANA","70810","926130",,,"COMMUNICATIONS","TV STATION","NO","PARISH","0","31366"
"POINT (-91.039141994113 30.521055962921)","162885","STAB'S STEAK AND SEAFOOD","13438 MAGNOLIA SQUARE CIR, STE B","CENTRAL","LOUISIANA","70818","722000",,,"RESTAURANT",,"NO","CENTRAL","0","46183"
"POINT (-91.184523423973 30.452085548167)","184358","ALLRIGHT BATON ROUGE INC #6012","524 N 6TH ST","BATON ROUGE","LOUISIANA","70801","812000",,,"PARKING","PAY PUBLIC PARKING","NO","BATON ROUGE","0","24167"
"POINT (-91.137675027394 30.426633250049)","32072","MIDAS AUTO SYSTEMS EXPERT","2358 COLLEGE DR","BATON ROUGE","LOUISIANA","70808","811112",,,"AUTO","REPAIR","NO","BATON ROUGE","0","32814"
"POINT (-91.046312026854 30.4112734192)","41547","KIDS COVE DAYCARE AND LEARNING CENTER","12006 COURSEY BLVD","BATON ROUGE","LOUISIANA","70816","624410",,,"COMMUNITY RESOURCE","CHILD DAY CARE","NO","BATON ROUGE","0","2049"
"POINT (-91.100327121397 30.423249945074)","148851","BARDWELL CONSTRUCTION CO LLC","7922 WRENWOOD BLVD, STE A","BATON ROUGE","LOUISIANA","70809","236000",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","24895"
"POINT (-91.160791425781 30.605609051622)","92840","LITTLE LAKE ESTATES","2732 MANCHESTER DR","BAKER","LOUISIANA","70714","531190",,,"MOBILE HOME PARK",,,"PARISH","0","61999"
"POINT (-91.143797237287 30.58240367019)","189818","OVER AND BEYOND APPAREL MANUFACTURING","5112 HARDING ST","BAKER","LOUISIANA","70714","339000",,,"INDUSTRIAL",,"NO","BAKER","0","49971"
"POINT (-91.156597911221 30.531502536768)","53661","B.R. METROPOLITAN AIRPORT AIRCRAFT RESCUE FIRE FIGHTING FACILITY","9412 JACKIE COCHRAN DR","BATON ROUGE","LOUISIANA","70807","922160",,,"GOVERNMENT AGENCIES",,"NO","BATON ROUGE","0","19494"
"POINT (-91.099907725451 30.481236156808)","148895","DAIQUIRI CAFE","8501 GREENWELL SPRINGS RD","BATON ROUGE","LOUISIANA","70814","722000",,,"RESTAURANT",,"YES","PARISH","0","27368"
"POINT (-91.076631631035 30.405604442751)","86035","RANDALLS HAIR STUDIO","4721 INNISWOLD RD","BATON ROUGE","LOUISIANA","70809","812000",,,"PERSONAL SERVICES",,"NO","PARISH","0","34655"
"POINT (-91.061889271992 30.409899218759)","180676","SCOOTER STORE BATON ROUGE LLC","10632 ALCO AVE","BATON ROUGE","LOUISIANA","70816","453000",,,"RETAIL",,"NO","PARISH","0","35509"
"POINT (-91.085597149337 30.372555178851)","162198","LIFEWORKS PSYCHIATRY  AND RECOVERY","11505 PERKINS RD, STE A1","BATON ROUGE","LOUISIANA","70810","621000",,,"HEALTH CARE",,"NO","PARISH","0","42018"
"POINT (-91.1509109309 30.648717493651)","188825","WALGREENS #11498","5061 MAIN ST","ZACHARY","LOUISIANA","70791","453000",,,"RETAIL","SNAP RETAILER","YES","ZACHARY","0","46965"
"POINT (-91.082332548106 30.404487030572)","174758","SHARON B KYLE APLC","4960 BLUEBONNET BLVD, STE B","BATON ROUGE","LOUISIANA","70809","541000",,,"PROFESSIONAL SERVICES",,"NO","PARISH","0","35666"
"POINT (-91.1154420239 30.472178387628)","156973","INTERIOR/EXTERIOR BUILDING SUPPLY","7350 E INDUSTRIAL AVE","BATON ROUGE","LOUISIANA","70805","238310",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","30455"
"POINT (-91.032517432359 30.343746734129)","151445","C&K FINE VINTAGE JEWELERS","17650 HIGHLAND RD, STE C","BATON ROUGE","LOUISIANA","70810","448310",,,"RETAIL",,"NO","PARISH","0","16271"
"POINT (-91.097940870345 30.390980906631)","44166","BOEL AND ASSOCIATES","8530 ANSELMO LN","BATON ROUGE","LOUISIANA","70810","541211",,,"PROFESSIONAL SERVICES",,"NO","PARISH","0","28359"
"POINT (-91.126279382859 30.406229561262)","176381","JKB & ASSOC","2223 QUAIL RUN DR","BATON ROUGE","LOUISIANA","70808","541910",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","37238"
"POINT (-91.145326445046 30.5088786449)","21094","AIRLINE AUTOMART, INC.","4520 AIRLINE HWY","BATON ROUGE","LOUISIANA","70805","441120",,,"AUTO","SALES","NO","BATON ROUGE","0","299"
"POINT (-91.270030028501 30.647607691162)","165326","GP LOUISIANA FEDERAL CREDIT UNION","820 W MOUNT PLEASANT RD","ZACHARY","LOUISIANA","70791","521000",,,"FINANCIAL INSTITUTION","CREDIT UNION","NO","PARISH","0","40897"
"POINT (-91.099562658209 30.482145108559)","148897","THE NEW GREENWAY BILLARDS","8515 GREENWELL SPRINGS RD","BATON ROUGE","LOUISIANA","70814","722000",,,"RESTAURANT",,"NO","PARISH","0","37081"
"POINT (-91.046586129865 30.382782675738)","41343","UNISOURCE","12124 INDUSTRIPLEX BLVD","BATON ROUGE","LOUISIANA","70809","322299",,,"INDUSTRIAL",,"NO","PARISH","0","8467"
"POINT (-91.049337247436 30.411502515211)","33531","B ALLEN HAIR SALON","11831 COURSEY BLVD","BATON ROUGE","LOUISIANA","70816","812112",,,"PERSONAL SERVICES","HAIR SALON","NO","BATON ROUGE","0","24776"
"POINT (-91.03747100515 30.378810644248)","35917","TOOMER ELECTRICAL COMPANY INC","13050 AIRLINE HWY","BATON ROUGE","LOUISIANA","70809","238000",,,"CONSTRUCTION",,"NO","PARISH","0","37414"
"POINT (-91.050659998563 30.472369437034)","24191","SOUTHLAND MARBLE","2550 DUMONT DR","BATON ROUGE","LOUISIANA","70815","238000",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","36116"
"POINT (-91.114494274699 30.322278947897)","81903","PRIME REALTY GROUP","15053 REVEILLE AVE","BATON ROUGE","LOUISIANA","70810","531000",,,"PROFESSIONAL SERVICES","REAL ESTATE","NO","PARISH","0","34285"
"POINT (-91.134967221295 30.405226342611)","47591","FARMER MEDICAL LEGAL CONSULTING","1726 POINTER CT","BATON ROUGE","LOUISIANA","70808","541000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","28681"
"POINT (-91.177740771263 30.449467693069)","19635","ASANTE & ASSOCIATES LAW FIRM","1150 FLORIDA ST","BATON ROUGE","LOUISIANA","70802","541000",,,"PROFESSIONAL SERVICES","LEGAL ASSISTANCE","NO","BATON ROUGE","0","24569"
"POINT (-91.110030685903 30.396623124564)","41751","ALBERTSONS #1311","7515 PERKINS RD","BATON ROUGE","LOUISIANA","70808","445110","225-769-6100","http://albertsons.com/","RETAIL","SNAP RETAILER","YES","BATON ROUGE","0","37847"
"POINT (-91.112315677872 30.469257052706)","34343","THE ARC BATON ROUGE - METRO ENTERPRISES","2082 DALLAS DR","BATON ROUGE","LOUISIANA","70806","813319","225-356-0141","http://arcbatonrouge.org/","COMMUNITY RESOURCE","EMPLOYMENT ASSISTANCE","NO","BATON ROUGE","0","5662"
"POINT (-91.11475438222 30.522991084522)","104680","SUPERB VENDING SERVICE","7359 CARLENE AVE","BATON ROUGE","LOUISIANA","70811","453000",,,"RETAIL",,"NO","PARISH","0","36542"
"POINT (-91.204529913586 30.570242394244)","100648","TAYLOR MADE CONCESSIONS","13684 MC CLURE ST","BATON ROUGE","LOUISIANA","70807","454000",,,"RETAIL",,"NO","PARISH","0","36764"
"POINT (-91.087580331197 30.38887693489)","39342","RAISING CANES #08","6401 BLUEBONNET BLVD","BATON ROUGE","LOUISIANA","70836","722000",,,"RESTAURANT",,"NO","BATON ROUGE","0","38833"
"POINT (-91.178858599448 30.448737500541)","116327","ARKEL INTERNATIONAL","1055 CONVENTION ST","BATON ROUGE","LOUISIANA","70802","236000",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","24520"
"POINT (-91.079793421135 30.445675934739)","129459","EHRHARDT & ASSOCIATES","9744 DAMUTH DR","BATON ROUGE","LOUISIANA","70815","531000",,,"PROFESSIONAL SERVICES","REAL ESTATE","NO","BATON ROUGE","0","28261"
"POINT (-91.076703450404 30.486847745282)","5462","SHOPPERS VALUE FOODS","9708 GREENWELL SPRINGS RD","BATON ROUGE","LOUISIANA","70814","453000",,,"RETAIL",,"NO","BATON ROUGE","0","49242"
"POINT (-91.147428425766 30.461801486644)","125030","STAN J MAYS MD","4242 GUS YOUNG AVE","BATON ROUGE","LOUISIANA","70802","621000",,,"HEALTH CARE",,"NO","BATON ROUGE","0","36257"
"POINT (-91.180574482556 30.426194596844)","83664","AARONS FURNITURE","2286 HIGHLAND RD","BATON ROUGE","LOUISIANA","70802","442110",,,"RETAIL","FURNITURE STORE","NO","BATON ROUGE","0","24897"
"POINT (-91.100954953047 30.373286014421)","156457","DEES MANAGEMENT GROUP","8440 BLUEBONNET BLVD","BATON ROUGE","LOUISIANA","70810","523930",,,"PROFESSIONAL SERVICES","FINANCIAL ASSISTANCE","NO","PARISH","0","31834"
"POINT (-91.049244102508 30.410808025734)","175626","BOOK TRADER, THE","11830 COURSEY BLVD","BATON ROUGE","LOUISIANA","70816","451211",,,"RETAIL",,"NO","BATON ROUGE","0","11639"
"POINT (-91.109216134828 30.431714816364)","33003","GOALS & POLES","7575 JEFFERSON HWY","BATON ROUGE","LOUISIANA","70806","453000",,,"RETAIL",,"NO","BATON ROUGE","0","38744"
"POINT (-91.093435848204 30.378974370989)","96331","J. CREW","10155 PERKINS ROWE","BATON ROUGE","LOUISIANA","70810","448110",,,"RETAIL",,"NO","PARISH","0","36853"
"POINT (-91.105885464404 30.39712995952)","22528","ALPHA BODY SPA LLC","7932 PICARDY AVE, STE A","BATON ROUGE","LOUISIANA","70809","812000",,,"PERSONAL SERVICES",,"NO","PARISH","0","38190"
"POINT (-91.177852921435 30.450902551867)","118357","LAW OFFICES OF BRYANT H GRAVES","1153 LAUREL ST","BATON ROUGE","LOUISIANA","70802","541000",,,"PROFESSIONAL SERVICES","LEGAL ASSISTANCE","NO","BATON ROUGE","0","31707"
"POINT (-91.109216134828 30.431714816364)","33002","AFTER 6 LOCKSMITH","7575 JEFFERSON HWY","BATON ROUGE","LOUISIANA","70806","561000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","38744"
"POINT (-91.152013915523 30.470712674004)","187827","FAMILY DOLLAR STORE #11461","3815 CHOCTAW DR","BATON ROUGE","LOUISIANA","70805","453000",,,"RETAIL","SNAP RETAILER","NO","BATON ROUGE","0","46593"
"POINT (-91.013513103938 30.406947241539)","150573","BATON ROUGE FENCING CLUB","15450 GEORGE O'NEAL RD","BATON ROUGE","LOUISIANA","70817","813000","225-772-1053","http://brfencing.org","COMMUNITY RESOURCE","ENTERTAINMENT","NO","PARISH","0","38798"
"POINT (-91.096357534068 30.442200462933)","31833","ALLEN'S CONSULTATION AND TRAINING. INC","888 TARA BLVD","BATON ROUGE","LOUISIANA","70806","621330",,,"HEALTH CARE",,"NO","BATON ROUGE","0","37100"
"POINT (-91.127348415494 30.461139707016)","26848","B C FOOD MART","1200 N ARDENWOOD DR","BATON ROUGE","LOUISIANA","70806","445110","225-201-9299",,"RETAIL","GAS STATION","YES","BATON ROUGE","0","24779"
"POINT (-91.168214758094 30.58386534371)","2417","ACP VOCATIONAL SERVICES, LLC","830 MAIN ST, STE B","BAKER","LOUISIANA","70714","624000",,,"HEALTH CARE",,"NO","BAKER","0","40444"
"POINT (-91.077578335127 30.371852509028)","39220","AKERS AND WISBAR, ATTORNEYS AT LAW","8280 YMCA PLAZA DR","BATON ROUGE","LOUISIANA","70810","541110",,,"COMMUNITY RESOURCE","LEGAL ASSISTANCE","NO","PARISH","0","21999"
"POINT (-91.173162165993 30.558202798235)","152917","COIN LAU N DRY","12390 SCOTLAND-ZACHARY HWY","BATON ROUGE","LOUISIANA","70807","812000",,,"PERSONAL SERVICES",,"NO","BATON ROUGE","0","26774"
"POINT (-91.008712299567 30.459185899664)","25549","O'NEAL LANE PET HOSPITAL","650 O'NEAL LN","BATON ROUGE","LOUISIANA","70816","541940",,,"PETS","VETERINARY","NO","PARISH","0","16785"
"POINT (-91.111978646427 30.393402678459)","173718","WALLACE BRITTON'S TAE KWON DO PLUS","1927 STARING LN","BATON ROUGE","LOUISIANA","70808","815000",,,"FINANCIAL INSTITUTION","CHECK CASHING","NO","BATON ROUGE","0","38084"
"POINT (-91.077213985507 30.365604674324)","167951","CAPITAL ONE BANK","9270 SIEGEN LN, STE 601","BATON ROUGE","LOUISIANA","70810","522110",,,"FINANCIAL INSTITUTION","BANK","NO","PARISH","0","4102"
"POINT (-91.021779964073 30.451118528608)","153315","COLONIAL CARE RETIREMENT CENTER","14686 OLD HAMMOND HWY","BATON ROUGE","LOUISIANA","70816","623110",,,"HEALTH CARE","ELDERLY SERVICES","NO","PARISH","0","7025"
"POINT (-91.183639111134 30.449222595994)","143294","LOUISIANA ASSOCIATION OF BROADCASTERS","660 FLORIDA ST","BATON ROUGE","LOUISIANA","70801","813920","225-267-4522","http://broadcasters.org","PROFESSIONAL ASSOCIATIONS",,"NO","BATON ROUGE","0","14829"
"POINT (-91.081398845913 30.352904519791)","202000","MAGGIE SHAVER LCSW LLC","10431 SIEGEN LN, STE 103","BATON ROUGE","LOUISIANA","70810","541000",,,"HEALTH CARE","ADULT SERVICES","NO","PARISH","0","49852"
"POINT (-91.149441042964 30.493447649878)","15191","LEVEL OF SUCCESS TAX SERVICE LLC","4762 WILDWOOD PKWY","BATON ROUGE","LOUISIANA","70805","815000",,,"PROFESSIONAL SERVICES","FINANCIAL ASSISTANCE","NO","BATON ROUGE","0","31840"
"POINT (-91.03409804761 30.465732009832)","27053","FLANNERY OAKS GUEST HOUSE","1642 N FLANNERY RD","BATON ROUGE","LOUISIANA","70815","523110",,,"HEALTH CARE","ELDERLY SERVICES","NO","BATON ROUGE","0","3429"
"POINT (-91.027525859893 30.411813473579)","79447","SD BOWMAN COMPANY","13612 BUCKLEY AVE","BATON ROUGE","LOUISIANA","70817","811000",,,"REPAIR",,"NO","BATON ROUGE","0","35540"
"POINT (-91.126378142602 30.355463171063)","37314","SAVE MORE MARKET 4","1557 GARDERE LN","BATON ROUGE","LOUISIANA","70820","445110","225-769-0404",,"RETAIL","CONVENIENCE STORE","YES","PARISH","0","7305"
"POINT (-91.176862704763 30.417370207616)","175409","HIGHLAND COFFEES","3350 HIGHLAND RD","BATON ROUGE","LOUISIANA","70802","453220",,,"RETAIL",,"NO","BATON ROUGE","0","12475"
"POINT (-91.057620966654 30.467518623082)","26259","K & D GROCERY","2068 N SHERWOOD FOREST DR","BATON ROUGE","LOUISIANA","70815","445120",,,"RETAIL","CONVENIENCE STORE","YES","BATON ROUGE","0","17498"
"POINT (-91.08592992285 30.492903597809)","137535","MCPIPE ROOFING","9215 RIDGEWOOD DR","BATON ROUGE","LOUISIANA","70814","238000",,,"CONSTRUCTION",,"NO","PARISH","0","48903"
"POINT (-91.122686953762 30.403352545519)","56746","PENNINGTON BALLOON CHAMPIONSHIP","6400 PERKINS RD","BATON ROUGE","LOUISIANA","70808","713000",,,"RECREATION",,"NO","BATON ROUGE","0","33840"
"POINT (-91.085488211738 30.398474591143)","27328","CITIFINANCIAL","5454 BLUEBONNET BLVD, STE A","BATON ROUGE","LOUISIANA","70809","523930",,,"PROFESSIONAL SERVICES","FINANCIAL ASSISTANCE","NO","PARISH","0","30240"
"POINT (-91.107815930139 30.400523665132)","40583","ORAL AND MAXILLAFACIAL SURGERY","5227 FLANDERS DR","BATON ROUGE","LOUISIANA","70809","621210",,,"HEALTH CARE",,"NO","BATON ROUGE","0","25021"
"POINT (-91.077700969467 30.410536976913)","43968","SUBWAY #33230","9618 JEFFERSON HWY","BATON ROUGE","LOUISIANA","70809","722000",,,"RESTAURANT",,"NO","PARISH","0","39128"
"POINT (-91.157100570301 30.444471440834)","112697","ADVANCE AMERICA CASH ADVANCE","3045 GOVERNMENT ST","BATON ROUGE","LOUISIANA","70806","522390",,,"FINANCIAL INSTITUTION","CHECK CASHING","NO","BATON ROUGE","0","23903"
"POINT (-91.137306911527 30.420534357659)","42508","PUBLIC AFFAIRS RESEARCH COUNCIL","4664 JAMESTOWN AVE","BATON ROUGE","LOUISIANA","70808","541000","225-926-8414","http://la-par.org","COMMUNITY RESOURCE","CIVIC ORGANIZATION","NO","BATON ROUGE","0","37294"
"POINT (-91.156518745557 30.532729121221)","49050","DELTA AIR LINES INC","9430 JACKIE COCHRAN DR","BATON ROUGE","LOUISIANA","70807","453000",,,"RETAIL",,"NO","BATON ROUGE","0","36216"
"POINT (-91.166364437166 30.435176276327)","151685","TREUIL MONTAGUE LLC","1465 PERKINS RD","BATON ROUGE","LOUISIANA","70808","453000",,,"RETAIL",,"NO","BATON ROUGE","0","38879"
"POINT (-91.090041364862 30.375158649095)","42909","TOM BESSELMAN/CHRIS DANTIN","10925 PERKINS RD, STE A","BATON ROUGE","LOUISIANA","70810","524110",,,"PROFESSIONAL SERVICES","INSURANCE","NO","PARISH","0","38538"
"POINT (-91.080330912183 30.40523776476)","5144","RAYMOND MARTIN DATA SYSTEMS","4709 BLUEBONNET BLVD","BATON ROUGE","LOUISIANA","70809","453000",,,"RETAIL",,"NO","PARISH","0","27612"
"POINT (-91.107919776737 30.430657006471)","151602","LUTHERS BARBER SHOP","7636 OLD HAMMOND HWY","BATON ROUGE","LOUISIANA","70809","812111",,,"PERSONAL SERVICES","HAIR SALON","NO","BATON ROUGE","0","25461"
"POINT (-91.154274664761 30.495594755766)","15082","SASSY'S","5110 PLANK RD","BATON ROUGE","LOUISIANA","70805","448150",,,"RETAIL",,"NO","BATON ROUGE","0","32743"
"POINT (-91.051905766068 30.49629491419)","17359","REGIONS BANK","11880 GREENWELL SPRINGS RD","BATON ROUGE","LOUISIANA","70814","522110",,,"FINANCIAL INSTITUTION","BANK","NO","PARISH","0","6981"
"POINT (-91.093927223027 30.447107458689)","147568","DISTINCTIVE SMILES OF BATON ROUGE","8894 AIRLINE HWY, STE M","BATON ROUGE","LOUISIANA","70806","621210",,,"HEALTH CARE",,"NO","BATON ROUGE","0","17387"
"POINT (-91.129490962944 30.424698158451)","40448","HAROLDS STORES","2531 CITIPLACE CT","BATON ROUGE","LOUISIANA","70808","722110",,,"RESTAURANT",,"NO","BATON ROUGE","0","30783"
"POINT (-91.152486875798 30.450568994844)","30072","EVERY CALL COMMUNICATIONS","3677 FLORIDA ST","BATON ROUGE","LOUISIANA","70806","926130",,,"COMMUNICATIONS",,"NO","BATON ROUGE","0","14810"
"POINT (-90.99885443358 30.362260404443)","96799","MPAC GROUP, LLC","17431 JEFFERSON HWY","BATON ROUGE","LOUISIANA","70817","561110",,,"PROFESSIONAL SERVICES",,"NO","PARISH","0","22439"
"POINT (-91.134936762745 30.419527618105)","42728","POSEY ALLEN M JR","4920 JAMESTOWN AVE","BATON ROUGE","LOUISIANA","70808","541110",,,"COMMUNITY RESOURCE","LEGAL ASSISTANCE","NO","BATON ROUGE","0","31721"
