"uniqueid","accountid","charactercode","charactercodedescription","objectcode","object","projectcode","project","fullaccount","fundcode","fund","segment2code","segment2","segment3code","segment3","segment4code","segment4","segment5code","segment5","segment6code","segment6","accountdescription","accountstatus","fiscalyear","fiscalmonth","originalbudget","revisedbudget","actual"
"2022-9-9049","9049","62","EMPLOYEE BENEFITS","622300","GROUP INSURANCE-LIFE",,"UNKNOWN","1000-7800-10-7810-0000-0000-000000-622300-","1000","GENERAL FUND","7800","BUILDINGS AND GROUNDS","10","GENERAL GOVERNMENT EXPEND","7810","B&G-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-LIFE","Active","2022","2022-09-01T00:00:00.000","0","0","8.8"
"2022-9-8396","8396","62","EMPLOYEE BENEFITS","622100","GROUP INSURANCE-HEALTH",,"UNKNOWN","1000-5100-20-5130-0000-0000-000000-622100-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5130","FIRE-COMMUNICATIONS & MAINT","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-HEALTH","Active","2022","2022-09-01T00:00:00.000","0","0","8073.13"
"2022-9-5993","5993","61","PERSONAL SERVICES","611000","SALARIES OF REGULAR EMPLOYEES",,"UNKNOWN","1000-4600-10-4620-0000-0000-000000-611000-","1000","GENERAL FUND","4600","HUMAN RESOURCES","10","GENERAL GOVERNMENT EXPEND","4620","TRAINING/EMPLOYEE DEVELOPMENT","0000","OPERATING","0000","UNDEFINED","SALARIES OF REGULAR EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","2981.63"
"2022-9-8350","8350","62","EMPLOYEE BENEFITS","622100","GROUP INSURANCE-HEALTH",,"UNKNOWN","1000-0100-70-0174-0107-0000-000000-622100-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","70","CONSERVATION & DEVELOPMENT EXP","0174","DR MARTIN LUTHER KING COMM CTR","0107","COUNCIL DISTRICT 7","0000","UNDEFINED","GROUP INSURANCE-HEALTH","Active","2022","2022-09-01T00:00:00.000","0","0","768.6"
"2022-9-6714","6714","61","PERSONAL SERVICES","612000","OVERTIME",,"UNKNOWN","1000-5100-20-5150-0000-0000-000000-612000-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5150","FIRE-TRAINING","0000","OPERATING","0000","UNDEFINED","OVERTIME","Active","2022","2022-09-01T00:00:00.000","0","0","3590.46"
"2022-9-9416","9416","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","5100-7700-40-7710-7730-0000-000000-623000-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7730","SEWER-ENGINEERING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","331.83"
"2022-9-45946","45946","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","1000-0100-10-0104-0000-0000-000000-623000-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","10","GENERAL GOVERNMENT EXPEND","0104","COUNCIL DISTRICT 4","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","157.01"
"2022-9-9392","9392","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","2004-0500-10-0540-0000-0000-000000-623000-","2004","GAMING ENFORCEMENT DIVISION","0500","PARISH ATTORNEY","10","GENERAL GOVERNMENT EXPEND","0540","PA-GAMING ENFORCEMENT","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","22.58"
"2022-9-8412","8412","62","EMPLOYEE BENEFITS","622100","GROUP INSURANCE-HEALTH",,"UNKNOWN","1000-7000-10-7040-0000-0000-000000-622100-","1000","GENERAL FUND","7000","BUSINESS OPER/CAP PROG OFFICE","10","GENERAL GOVERNMENT EXPEND","7040","311 CALL CENTER","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-HEALTH","Active","2022","2022-09-01T00:00:00.000","0","0","1450.09"
"2022-9-9442","9442","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","7500-4800-10-4820-0000-0000-000000-623000-","7500","EMPLOYEES' RETIREMENT SYSTEM","4800","RETIREMENT OFFICE","10","GENERAL GOVERNMENT EXPEND","4820","POLICE GUARANTEE TRUST","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","84.41"
"2022-9-9372","9372","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","1000-7800-10-7830-0000-0000-000000-623000-","1000","GENERAL FUND","7800","BUILDINGS AND GROUNDS","10","GENERAL GOVERNMENT EXPEND","7830","PUBLIC BUILDING MAINTENANCE","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","1013.57"
"2022-9-54149","54149","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","5510-7700-40-7760-7761-0000-000000-621100-","5510","SOLID WASTE DISPOSAL FACILITY","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7760","ENV-SOLID WASTE DIVISION","7761","SOLID WASTE-ADMINISTRATION","0000","UNDEFINED","REG EMPLOYEE RETIREMENT-GF","Active","2022","2022-09-01T00:00:00.000","0","0","1529.53"
"2022-9-9953","9953","62","EMPLOYEE BENEFITS","623500","POSTEMPLOYMENT BENEFITS",,"UNKNOWN","5810-0900-30-0910-0000-0000-000000-623500-","5810","AIRPORT OPERATIONS FUND","0900","GREATER BR AIRPORT DISTRICT","30","TRANSPORTATION EXPEND","0910","AIRPORT-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","POSTEMPLOYMENT BENEFITS","Active","2022","2022-09-01T00:00:00.000","0","0","6616.79"
"2022-9-7164","7164","61","PERSONAL SERVICES","613000","PAY OF TEMPORARY EMPLOYEES",,"UNKNOWN","1000-7600-30-7620-0000-0000-000000-613000-","1000","GENERAL FUND","7600","MAINTENANCE","30","TRANSPORTATION EXPEND","7620","LANDSCAPE MAINTENANCE","0000","OPERATING","0000","UNDEFINED","PAY OF TEMPORARY EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","11174.67"
"2022-9-5974","5974","61","PERSONAL SERVICES","611000","SALARIES OF REGULAR EMPLOYEES",,"UNKNOWN","1000-0600-10-0600-0000-0000-000000-611000-","1000","GENERAL FUND","0600","PUBLIC INFORMATION OFFICE","10","GENERAL GOVERNMENT EXPEND","0600","PUBLIC INFORMATION OFFICE","0000","OPERATING","0000","UNDEFINED","SALARIES OF REGULAR EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","4860.41"
"2022-9-45972","45972","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","1000-0100-10-0109-0000-0000-000000-621100-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","10","GENERAL GOVERNMENT EXPEND","0109","COUNCIL DISTRICT 9","0000","OPERATING","0000","UNDEFINED","REG EMPLOYEE RETIREMENT-GF","Active","2022","2022-09-01T00:00:00.000","0","0","405.95"
"2022-9-6431","6431","61","PERSONAL SERVICES","611700","SEVERANCE PAY",,"UNKNOWN","1000-0200-10-0220-0000-0000-000000-611700-","1000","GENERAL FUND","0200","COUNCIL ADMINISTRATOR","10","GENERAL GOVERNMENT EXPEND","0220","MAIL SERVICES","0000","OPERATING","0000","UNDEFINED","SEVERANCE PAY","Active","2022","2022-09-01T00:00:00.000","0","0","71.1"
"2022-9-8760","8760","62","EMPLOYEE BENEFITS","622200","GROUP INSURANCE-DENTAL",,"UNKNOWN","2001-1100-50-1110-0000-0000-000000-622200-","2001","MOSQUITO ABATEMENT/RODENT CRT","1100","MOSQUITO & RODENT CONTROL","50","HEALTH AND WELFARE","1110","MARC-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-DENTAL","Active","2022","2022-09-01T00:00:00.000","0","0","403.63"
"2022-9-9422","9422","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","5100-7700-40-7710-7750-7713-000000-623000-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7750","WASTEWATER TREATMENT","7713","WW TREATMENT-SOUTH PLANT","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","534.65"
"2022-9-6715","6715","61","PERSONAL SERVICES","612000","OVERTIME",,"UNKNOWN","1000-5100-20-5160-0000-0000-000000-612000-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5160","FIRE-INVESTIGATIONS","0000","OPERATING","0000","UNDEFINED","OVERTIME","Active","2022","2022-09-01T00:00:00.000","0","0","1683.87"
"2022-9-8399","8399","62","EMPLOYEE BENEFITS","622100","GROUP INSURANCE-HEALTH",,"UNKNOWN","1000-5100-20-5160-0000-0000-000000-622100-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5160","FIRE-INVESTIGATIONS","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-HEALTH","Active","2022","2022-09-01T00:00:00.000","0","0","1125.57"
"2022-9-6704","6704","61","PERSONAL SERVICES","612000","OVERTIME",,"UNKNOWN","1000-5000-20-5020-0000-0000-000000-612000-","1000","GENERAL FUND","5000","POLICE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5020","POLICE-UNIFORM PATROL BUREAU","0000","OPERATING","0000","UNDEFINED","OVERTIME","Active","2022","2022-09-01T00:00:00.000","0","0","26212.35"
"2022-9-6784","6784","61","PERSONAL SERVICES","612000","OVERTIME",,"UNKNOWN","5100-7700-40-7710-7750-7711-000000-612000-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7750","WASTEWATER TREATMENT","7711","WW TREATMENT-ADMIN","OVERTIME","Active","2022","2022-09-01T00:00:00.000","0","0","315.45"
"2022-9-6075","6075","61","PERSONAL SERVICES","611000","SALARIES OF REGULAR EMPLOYEES",,"UNKNOWN","5100-4100-40-4170-0000-0000-000000-611000-","5100","SEWERAGE-OPERATIONS & MAINT","4100","FINANCE DEPARTMENT","40","SANITATION EXPEND","4170","SERVICE FEE BUSINESS OFFICE","0000","OPERATING","0000","UNDEFINED","SALARIES OF REGULAR EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","18408.13"
"2022-9-9071","9071","62","EMPLOYEE BENEFITS","622300","GROUP INSURANCE-LIFE",,"UNKNOWN","2004-0500-10-0540-0000-0000-000000-622300-","2004","GAMING ENFORCEMENT DIVISION","0500","PARISH ATTORNEY","10","GENERAL GOVERNMENT EXPEND","0540","PA-GAMING ENFORCEMENT","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-LIFE","Active","2022","2022-09-01T00:00:00.000","0","0","4.4"
"2022-9-9296","9296","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","1000-0500-10-0520-0000-0000-000000-623000-","1000","GENERAL FUND","0500","PARISH ATTORNEY","10","GENERAL GOVERNMENT EXPEND","0520","PA-CITY PROSECUTOR","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","533.44"
"2022-9-8464","8464","62","EMPLOYEE BENEFITS","622100","GROUP INSURANCE-HEALTH",,"UNKNOWN","5100-7700-40-7710-7750-7711-000000-622100-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7750","WASTEWATER TREATMENT","7711","WW TREATMENT-ADMIN","GROUP INSURANCE-HEALTH","Active","2022","2022-09-01T00:00:00.000","0","0","975.21"
"2022-9-9851","9851","62","EMPLOYEE BENEFITS","623500","POSTEMPLOYMENT BENEFITS",,"UNKNOWN","1000-4500-10-4500-0000-0000-000000-623500-","1000","GENERAL FUND","4500","PURCHASING","10","GENERAL GOVERNMENT EXPEND","4500","PUR-OPERATIONS","0000","OPERATING","0000","UNDEFINED","POSTEMPLOYMENT BENEFITS","Active","2022","2022-09-01T00:00:00.000","0","0","4491.34"
"2022-9-9391","9391","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","2003-1500-70-1500-0000-0000-000000-623000-","2003","DOWNTOWN DEVELOPMENT DISTRICT","1500","DOWNTOWN DEVELOPMENT DISTRICT","70","CONSERVATION & DEVELOPMENT EXP","1500","DDD-OPERATIONS","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","127.41"
"2022-9-6099","6099","61","PERSONAL SERVICES","611000","SALARIES OF REGULAR EMPLOYEES",,"UNKNOWN","5810-0900-30-0940-0000-0000-000000-611000-","5810","AIRPORT OPERATIONS FUND","0900","GREATER BR AIRPORT DISTRICT","30","TRANSPORTATION EXPEND","0940","AIRPORT-TERMINAL BUILDING","0000","OPERATING","0000","UNDEFINED","SALARIES OF REGULAR EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","7573.16"
"2022-9-9809","9809","62","EMPLOYEE BENEFITS","623500","POSTEMPLOYMENT BENEFITS",,"UNKNOWN","1000-0100-10-0109-0000-0000-000000-623500-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","10","GENERAL GOVERNMENT EXPEND","0109","COUNCIL DISTRICT 9","0000","OPERATING","0000","UNDEFINED","POSTEMPLOYMENT BENEFITS","Active","2022","2022-09-01T00:00:00.000","0","0","374.09"
"2022-9-9358","9358","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","1000-7100-30-7120-0000-0000-000000-623000-","1000","GENERAL FUND","7100","TRANSPORTATION AND DRAINAGE","30","TRANSPORTATION EXPEND","7120","T&D-ENGINEERING","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","568.34"
"2022-9-9030","9030","62","EMPLOYEE BENEFITS","622300","GROUP INSURANCE-LIFE",,"UNKNOWN","1000-5600-10-5600-0000-0000-000000-622300-","1000","GENERAL FUND","5600","FIRE & POLICE CIVIL SERVICE BD","10","GENERAL GOVERNMENT EXPEND","5600","MUNICIPAL FIRE/POL CIVIL SV BD","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-LIFE","Active","2022","2022-09-01T00:00:00.000","0","0","4.4"
"2022-9-9353","9353","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","1000-7000-10-7010-0000-0000-000000-623000-","1000","GENERAL FUND","7000","BUSINESS OPER/CAP PROG OFFICE","10","GENERAL GOVERNMENT EXPEND","7010","BUS & CAP-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","293.65"
"2022-9-6786","6786","61","PERSONAL SERVICES","612000","OVERTIME",,"UNKNOWN","5100-7700-40-7710-7750-7713-000000-612000-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7750","WASTEWATER TREATMENT","7713","WW TREATMENT-SOUTH PLANT","OVERTIME","Active","2022","2022-09-01T00:00:00.000","0","0","6759.55"
"2022-9-9019","9019","62","EMPLOYEE BENEFITS","622300","GROUP INSURANCE-LIFE",,"UNKNOWN","1000-5100-20-5120-0000-0000-000000-622300-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5120","FIRE-SUPPRESSION","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-LIFE","Active","2022","2022-09-01T00:00:00.000","0","0","2083.08"
"2022-9-7489","7489","61","PERSONAL SERVICES","617100","AUTOMOBILE ALLOWANCE",,"UNKNOWN","1000-4100-10-4130-0000-0000-000000-617100-","1000","GENERAL FUND","4100","FINANCE DEPARTMENT","10","GENERAL GOVERNMENT EXPEND","4130","INTERNAL AUDITING","0000","OPERATING","0000","UNDEFINED","AUTOMOBILE ALLOWANCE","Active","2022","2022-09-01T00:00:00.000","0","0","184.62"
"2022-9-9816","9816","62","EMPLOYEE BENEFITS","623500","POSTEMPLOYMENT BENEFITS",,"UNKNOWN","1000-0100-70-0174-0107-0000-000000-623500-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","70","CONSERVATION & DEVELOPMENT EXP","0174","DR MARTIN LUTHER KING COMM CTR","0107","COUNCIL DISTRICT 7","0000","UNDEFINED","POSTEMPLOYMENT BENEFITS","Active","2022","2022-09-01T00:00:00.000","0","0","830.1"
"2022-9-6382","6382","61","PERSONAL SERVICES","611300","SALARIES-EMPLOYEES ON WRK COMP",,"UNKNOWN","5100-7700-40-7710-7742-0000-000000-611300-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7742","SEWER-PUMP STATION MAINTENANCE","0000","UNDEFINED","SALARIES-EMPLOYEES ON WRK COMP","Active","2022","2022-09-01T00:00:00.000","0","0","1448.46"
"2022-9-9832","9832","62","EMPLOYEE BENEFITS","623500","POSTEMPLOYMENT BENEFITS",,"UNKNOWN","1000-2100-10-2100-0000-0000-000000-623500-","1000","GENERAL FUND","2100","CITY CONSTABLE","10","GENERAL GOVERNMENT EXPEND","2100","CONSTABLE-OPERATIONS","0000","OPERATING","0000","UNDEFINED","POSTEMPLOYMENT BENEFITS","Active","2022","2022-09-01T00:00:00.000","0","0","13527.21"
"2022-9-7295","7295","61","PERSONAL SERVICES","614000","CONTRACT EMPLOYEES",,"UNKNOWN","1000-4000-10-4010-0000-0000-000000-614000-","1000","GENERAL FUND","4000","OFFICE OF THE MAYOR-PRESIDENT","10","GENERAL GOVERNMENT EXPEND","4010","MAYOR-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","CONTRACT EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","585"
"2022-9-9027","9027","62","EMPLOYEE BENEFITS","622300","GROUP INSURANCE-LIFE",,"UNKNOWN","1000-5300-20-5320-0000-0000-000000-622300-","1000","GENERAL FUND","5300","JUVENILE SERVICES","20","PUBLIC SAFETY EXPEND","5320","PROBATION & FAMILY SERVICES","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-LIFE","Active","2022","2022-09-01T00:00:00.000","0","0","79.2"
"2022-9-9891","9891","62","EMPLOYEE BENEFITS","623500","POSTEMPLOYMENT BENEFITS",,"UNKNOWN","1000-7600-30-7640-0000-0000-000000-623500-","1000","GENERAL FUND","7600","MAINTENANCE","30","TRANSPORTATION EXPEND","7640","DRAINAGE MAINTENANCE","0000","OPERATING","0000","UNDEFINED","POSTEMPLOYMENT BENEFITS","Active","2022","2022-09-01T00:00:00.000","0","0","13376.09"
"2022-9-8278","8278","62","EMPLOYEE BENEFITS","621320","CPERS POLICE TRUST",,"UNKNOWN","1000-5000-20-5020-0000-0000-000000-621320-","1000","GENERAL FUND","5000","POLICE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5020","POLICE-UNIFORM PATROL BUREAU","0000","OPERATING","0000","UNDEFINED","CPERS POLICE TRUST","Active","2022","2022-09-01T00:00:00.000","0","0","1919.44"
"2022-9-46544","46544","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","2053-5200-20-5230-5232-0000-000000-621100-","2053","EMERGENCY MEDICAL SERVICES","5200","EMERGENCY MEDICAL SERVICES","20","PUBLIC SAFETY EXPEND","5230","EBRP COMMUNICATIONS DISTRICT","5232","RADIO SHOP","0000","UNDEFINED","REG EMPLOYEE RETIREMENT-GF","Active","2022","2022-09-01T00:00:00.000","0","0","1043.45"
"2022-9-7526","7526","61","PERSONAL SERVICES","617100","AUTOMOBILE ALLOWANCE",,"UNKNOWN","2001-1100-50-1110-0000-0000-000000-617100-","2001","MOSQUITO ABATEMENT/RODENT CRT","1100","MOSQUITO & RODENT CONTROL","50","HEALTH AND WELFARE","1110","MARC-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","AUTOMOBILE ALLOWANCE","Active","2022","2022-09-01T00:00:00.000","0","0","369.24"
"2022-9-8420","8420","62","EMPLOYEE BENEFITS","622100","GROUP INSURANCE-HEALTH",,"UNKNOWN","1000-7300-20-7340-0000-0000-000000-622100-","1000","GENERAL FUND","7300","DEVELOPMENT","20","PUBLIC SAFETY EXPEND","7340","NEIGHBORHOOD REVITALIZATON","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-HEALTH","Active","2022","2022-09-01T00:00:00.000","0","0","4049.61"
"2022-9-46553","46553","62","EMPLOYEE BENEFITS","623500","POSTEMPLOYMENT BENEFITS",,"UNKNOWN","2053-5200-20-5230-5231-0000-000000-623500-","2053","EMERGENCY MEDICAL SERVICES","5200","EMERGENCY MEDICAL SERVICES","20","PUBLIC SAFETY EXPEND","5230","EBRP COMMUNICATIONS DISTRICT","5231","COMMUNICATIONS CENTER","0000","UNDEFINED","POSTEMPLOYMENT BENEFITS","Active","2022","2022-09-01T00:00:00.000","0","0","8398.94"
"2022-9-6498","6498","61","PERSONAL SERVICES","611700","SEVERANCE PAY",,"UNKNOWN","1000-7600-30-7640-0000-0000-000000-611700-","1000","GENERAL FUND","7600","MAINTENANCE","30","TRANSPORTATION EXPEND","7640","DRAINAGE MAINTENANCE","0000","OPERATING","0000","UNDEFINED","SEVERANCE PAY","Active","2022","2022-09-01T00:00:00.000","0","0","392.6"
"2022-9-8191","8191","62","EMPLOYEE BENEFITS","621200","FIRE RETIREMENT FUND-CPERS",,"UNKNOWN","1000-5100-20-5170-0000-0000-000000-621200-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5170","FIRE-PREVENTION","0000","OPERATING","0000","UNDEFINED","FIRE RETIREMENT FUND-CPERS","Active","2022","2022-09-01T00:00:00.000","0","0","10826.79"
"2022-9-6097","6097","61","PERSONAL SERVICES","611000","SALARIES OF REGULAR EMPLOYEES",,"UNKNOWN","5810-0900-30-0910-0000-0000-000000-611000-","5810","AIRPORT OPERATIONS FUND","0900","GREATER BR AIRPORT DISTRICT","30","TRANSPORTATION EXPEND","0910","AIRPORT-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","SALARIES OF REGULAR EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","38694.69"
"2022-9-8768","8768","62","EMPLOYEE BENEFITS","622200","GROUP INSURANCE-DENTAL",,"UNKNOWN","2340-7100-30-7120-0000-0000-000000-622200-","2340","PARISH STREET MAINTENANCE FUND","7100","TRANSPORTATION AND DRAINAGE","30","TRANSPORTATION EXPEND","7120","T&D-ENGINEERING","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-DENTAL","Active","2022","2022-09-01T00:00:00.000","0","0","44.24"
"2022-9-6076","6076","61","PERSONAL SERVICES","611000","SALARIES OF REGULAR EMPLOYEES",,"UNKNOWN","5100-7700-40-7710-7710-0000-000000-611000-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7710","SEWER-ADMINISTRATION","0000","UNDEFINED","SALARIES OF REGULAR EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","17956.45"
"2022-9-7821","7821","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","5100-7700-40-7710-7720-0000-000000-621100-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7720","SEWER-ENVIRONMENTAL","0000","UNDEFINED","REGULAR EMPLOYEE RETIREMENT FD","Active","2022","2022-09-01T00:00:00.000","0","0","2959.98"
"2022-9-9364","9364","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","1000-7300-20-7340-0000-0000-000000-623000-","1000","GENERAL FUND","7300","DEVELOPMENT","20","PUBLIC SAFETY EXPEND","7340","NEIGHBORHOOD REVITALIZATON","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","324.79"
"2022-9-8775","8775","62","EMPLOYEE BENEFITS","622200","GROUP INSURANCE-DENTAL",,"UNKNOWN","5100-7700-40-7710-7720-0000-000000-622200-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7720","SEWER-ENVIRONMENTAL","0000","UNDEFINED","GROUP INSURANCE-DENTAL","Active","2022","2022-09-01T00:00:00.000","0","0","90.01"
"2022-9-8293","8293","62","EMPLOYEE BENEFITS","621400","JUDGES' RETIREMENT FUND",,"UNKNOWN","1000-2000-10-2010-0000-0000-000000-621400-","1000","GENERAL FUND","2000","CITY COURT","10","GENERAL GOVERNMENT EXPEND","2010","CITY COURT-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","JUDGES' RETIREMENT FUND","Active","2022","2022-09-01T00:00:00.000","0","0","-2666.69"
"2022-9-9038","9038","62","EMPLOYEE BENEFITS","622300","GROUP INSURANCE-LIFE",,"UNKNOWN","1000-7100-30-7120-0000-0000-000000-622300-","1000","GENERAL FUND","7100","TRANSPORTATION AND DRAINAGE","30","TRANSPORTATION EXPEND","7120","T&D-ENGINEERING","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-LIFE","Active","2022","2022-09-01T00:00:00.000","0","0","57.2"
