"uniqueid","accountid","charactercode","charactercodedescription","objectcode","object","projectcode","project","fullaccount","fundcode","fund","segment2code","segment2","segment3code","segment3","segment4code","segment4","segment5code","segment5","segment6code","segment6","accountdescription","accountstatus","fiscalyear","fiscalmonth","originalbudget","revisedbudget","actual"
"2022-6-4114","4114","41","TAXES","413210","GENERAL SALES & USE TAX AUDITS",,"UNKNOWN","5100-0000-00-0000-0000-0000-000000-413210-","5100","SEWERAGE-OPERATIONS & MAINT","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL SALES & USE TAX AUDITS","Active","2022","2022-06-01T00:00:00.000","0","0","26319.29"
"2022-6-42437","42437","44","CHARGES FOR SERVICES","440152","19TH JDC OFF DUTY POLICE WIT F",,"UNKNOWN","2206-0000-11-0000-0000-0000-000000-440152-","2206","19TH JDC OFFDTY PL WIT FEE","0000","UNDEFINED","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","19TH JDC OFF DUTY POLICE WIT F","Active","2022","2022-06-01T00:00:00.000","0","0","938.78"
"2022-6-4047","4047","41","TAXES","413000","GENERAL SALES/USE TAX",,"UNKNOWN","2340-0000-00-0000-0000-0000-000000-413000-","2340","PARISH STREET MAINTENANCE FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL SALES/USE TAX","Active","2022","2022-06-01T00:00:00.000","0","0","1271614.83"
"2022-6-4994","4994","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","8109-0000-00-0000-0000-0000-000000-461000-","8109","MELROSE EAST CRIME PREV DIST","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-06-01T00:00:00.000","0","0","97.1"
"2022-6-4025","4025","41","TAXES","411000","GENERAL PROPERTY TAX",,"UNKNOWN","2001-0000-00-0000-0000-0000-000000-411000-","2001","MOSQUITO ABATEMENT/RODENT CRT","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL PROPERTY TAX","Active","2022","2022-06-01T00:00:00.000","0","0","68.13"
"2022-6-4132","4132","41","TAXES","413500","TIF DISTRICT TAX",,"UNKNOWN","8702-0000-00-0000-0000-0000-000000-413500-","8702","BLUEBONNET CONV HOTEL TIF","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","TIF DISTRICT TAX","Active","2022","2022-06-01T00:00:00.000","0","0","37254.68"
"2022-6-4173","4173","41","TAXES","419300","INT/PEN-GENERAL SALES/USE TAX",,"UNKNOWN","1000-0000-00-0000-0000-9001-000000-419300-","1000","GENERAL FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","9001","CITY REVENUES","INT/PEN-GENERAL SALES/USE TAX","Active","2022","2022-06-01T00:00:00.000","0","0","129307.26"
"2022-6-4792","4792","44","CHARGES FOR SERVICES","442334","PERMITS-HOTEL MONTHLY FACILITY",,"UNKNOWN","5810-0000-31-0000-0000-0000-000000-442334-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","PERMITS-HOTEL MONTHLY FACILITY","Active","2022","2022-06-01T00:00:00.000","0","0","275"
"2022-6-4101","4101","41","TAXES","413040","GENERAL SALES/USE TAX-ZACHARY",,"UNKNOWN","2340-0000-00-0000-0000-0000-000000-413040-","2340","PARISH STREET MAINTENANCE FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL SALES/USE TAX-ZACHARY","Active","2022","2022-06-01T00:00:00.000","0","0","194485.33"
"2022-6-4195","4195","41","TAXES","419600","INT/PEN-INSURANCE PREMIUM TAX",,"UNKNOWN","1000-0000-00-0000-0000-9001-000000-419600-","1000","GENERAL FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","9001","CITY REVENUES","INT/PEN-INSURANCE PREMIUM TAX","Active","2022","2022-06-01T00:00:00.000","0","0","38"
"2022-6-4771","4771","44","CHARGES FOR SERVICES","442203","RENTALS-DOW HANGAR",,"UNKNOWN","5810-0000-31-0000-0000-0000-000000-442203-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","RENTALS-DOW HANGAR","Active","2022","2022-06-01T00:00:00.000","0","0","34900"
"2022-6-4770","4770","44","CHARGES FOR SERVICES","442202","RENTALS-CARGO BUILDING",,"UNKNOWN","5810-0000-31-0000-0000-0000-000000-442202-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","RENTALS-CARGO BUILDING","Active","2022","2022-06-01T00:00:00.000","0","0","28531.25"
"2022-6-4775","4775","44","CHARGES FOR SERVICES","442304","RENTALS-OTHERS",,"UNKNOWN","5810-0000-31-0000-0000-0000-000000-442304-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","RENTALS-OTHERS","Active","2022","2022-06-01T00:00:00.000","0","0","27708.23"
"2022-6-4187","4187","41","TAXES","419320","INT/PEN-GEN SALES TAX-CENTRAL",,"UNKNOWN","2340-0000-00-0000-0000-0000-000000-419320-","2340","PARISH STREET MAINTENANCE FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GEN SALES TAX-CENTRAL","Active","2022","2022-06-01T00:00:00.000","0","0","404.45"
"2022-6-4715","4715","44","CHARGES FOR SERVICES","441203","SUBDIV INSPECTION/TESTING FEES",,"UNKNOWN","1000-7300-21-0000-0000-0000-000000-441203-","1000","GENERAL FUND","7300","DEVELOPMENT","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","SUBDIV INSPECTION/TESTING FEES","Active","2022","2022-06-01T00:00:00.000","0","0","15100"
"2022-6-49292","49292","44","CHARGES FOR SERVICES","440101","CONSTABLE CIVIL FEES",,"UNKNOWN","2211-0000-11-0000-2101-0000-000000-440101-","2211","CONSTABLE EQUIPMENT & TRAINING","0000","UNDEFINED","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","2101","CONSTABLE-EQUIP & TRAINING FDS","0000","UNDEFINED","CONSTABLE CIVIL FEES","Active","2022","2022-06-01T00:00:00.000","0","0","336"
"2022-6-53730","53730","41","TAXES","413500","TIF DISTRICT TAX",,"UNKNOWN","2105-0000-00-0000-0000-0000-000000-413500-","2105","HARVESTON ECON DEV DISTRICT","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","TIF DISTRICT TAX","Active","2022","2022-06-01T00:00:00.000","0","0","53.87"
"2022-6-4949","4949","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","3304-0000-00-0000-0000-0000-000000-461000-","3304","2012 $34M LCDA ROAD IMPROV","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-06-01T00:00:00.000","0","0","233.47"
"2022-6-4327","4327","43","INTERGOVERNMENT REV","432100","LA DEPT-TRANSPORTATION & DEV",,"UNKNOWN","1000-7100-22-0000-0000-0000-000000-432100-","1000","GENERAL FUND","7100","TRANSPORTATION AND DRAINAGE","22","PUBL SAF REV-OPER GRANT/CONTR","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","LA DEPT-TRANSPORTATION & DEV","Active","2022","2022-06-01T00:00:00.000","0","0","274500"
"2022-6-46755","46755","41","TAXES","413210","GENERAL SALES & USE TAX AUDITS",,"UNKNOWN","1000-4100-00-0000-0000-9001-000000-413210-","1000","GENERAL FUND","4100","FINANCE DEPARTMENT","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","9001","CITY REVENUES","GENERAL SALES & USE TAX AUDITS","Active","2022","2022-06-01T00:00:00.000","0","0","100588.32"
"2022-6-4065","4065","41","TAXES","413000","GENERAL SALES/USE TAX",,"UNKNOWN","8701-0000-00-0000-0000-0000-000000-413000-","8701","CYNTRENIKS GRP/HOTEL KING TIF","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL SALES/USE TAX","Active","2022","2022-06-01T00:00:00.000","0","0","4913.82"
"2022-6-4776","4776","44","CHARGES FOR SERVICES","442305","RENTALS-CHECKPOINT AREA RENOV",,"UNKNOWN","5810-0000-31-0000-0000-0000-000000-442305-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","RENTALS-CHECKPOINT AREA RENOV","Active","2022","2022-06-01T00:00:00.000","0","0","9111.83"
"2022-6-4141","4141","41","TAXES","415200","INSURANCE PREMIUMS TAX",,"UNKNOWN","1000-0000-00-0000-0000-9001-000000-415200-","1000","GENERAL FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","9001","CITY REVENUES","INSURANCE PREMIUMS TAX","Active","2022","2022-06-01T00:00:00.000","0","0","340054.55"
"2022-6-4727","4727","44","CHARGES FOR SERVICES","441508","TRAFFIC SAFETY FEES",,"UNKNOWN","1000-0000-21-0000-0000-0000-000000-441508-","1000","GENERAL FUND","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","TRAFFIC SAFETY FEES","Active","2022","2022-06-01T00:00:00.000","0","0","547206.1"
"2022-6-4146","4146","41","TAXES","418100","PEG PROGRAMMING ACCESS FEE",,"UNKNOWN","1000-0000-00-0000-0000-9001-000000-418100-","1000","GENERAL FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","9001","CITY REVENUES","PEG PROGRAMMING ACCESS FEE","Active","2022","2022-06-01T00:00:00.000","0","0","39174.75"
"2022-6-4683","4683","44","CHARGES FOR SERVICES","440401","CENTRAL SUPPORT SRV-INVENTORY",,"UNKNOWN","1000-7000-11-0000-0000-0000-000000-440401-","1000","GENERAL FUND","7000","BUSINESS OPER/CAP PROG OFFICE","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CENTRAL SUPPORT SRV-INVENTORY","Active","2022","2022-06-01T00:00:00.000","0","0","2283.15"
"2022-6-4970","4970","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","5810-0000-00-0000-0000-0000-000000-461000-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-06-01T00:00:00.000","0","0","375.01"
"2022-6-4664","4664","44","CHARGES FOR SERVICES","440103","CONSTABLE BENCH WARRANT FEES",,"UNKNOWN","2210-0000-11-0000-0000-0000-000000-440103-","2210","CITY CONSTABLE COURT COSTS FD","0000","UNDEFINED","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CONSTABLE BENCH WARRANT FEES","Active","2022","2022-06-01T00:00:00.000","0","0","75"
"2022-6-4782","4782","44","CHARGES FOR SERVICES","442313","COMMISSIONS-BAIL BONDING",,"UNKNOWN","5810-0000-31-0000-0000-0000-000000-442313-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","COMMISSIONS-BAIL BONDING","Active","2022","2022-06-01T00:00:00.000","0","0","7267"
"2022-6-4117","4117","41","TAXES","413230","GEN S/U TAX AUDIT-BAKER",,"UNKNOWN","2340-0000-00-0000-0000-0000-000000-413230-","2340","PARISH STREET MAINTENANCE FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GEN S/U TAX AUDIT-BAKER","Active","2022","2022-06-01T00:00:00.000","0","0","14.76"
"2022-6-4111","4111","41","TAXES","413210","GENERAL SALES & USE TAX AUDITS",,"UNKNOWN","2340-0000-00-0000-0000-0000-000000-413210-","2340","PARISH STREET MAINTENANCE FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL SALES & USE TAX AUDITS","Active","2022","2022-06-01T00:00:00.000","0","0","7102.24"
"2022-6-4718","4718","44","CHARGES FOR SERVICES","441208","COMMERCIAL/RESIDENT PLAN REVW",,"UNKNOWN","1000-7300-21-0000-0000-0000-000000-441208-","1000","GENERAL FUND","7300","DEVELOPMENT","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","COMMERCIAL/RESIDENT PLAN REVW","Active","2022","2022-06-01T00:00:00.000","0","0","19018.24"
"2022-6-4635","4635","44","CHARGES FOR SERVICES","440001","CITY COURT CIVIL FEES",,"UNKNOWN","1000-2000-11-0000-0000-0000-000000-440001-","1000","GENERAL FUND","2000","CITY COURT","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CITY COURT CIVIL FEES","Active","2022","2022-06-01T00:00:00.000","0","0","638"
"2022-6-4133","4133","41","TAXES","413500","TIF DISTRICT TAX",,"UNKNOWN","8703-0000-00-0000-0000-0000-000000-413500-","8703","EBRATS BUILDING TIF DISTRICT","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","TIF DISTRICT TAX","Active","2022","2022-06-01T00:00:00.000","0","0","434"
"2022-6-4711","4711","44","CHARGES FOR SERVICES","440801","AUTO PARKING FEES-CONTRACT",,"UNKNOWN","5700-0000-11-0000-0000-0000-000000-440801-","5700","PARKING FUND","0000","UNDEFINED","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","AUTO PARKING FEES-CONTRACT","Active","2022","2022-06-01T00:00:00.000","0","0","18093.19"
"2022-6-4179","4179","41","TAXES","419300","INT/PEN-GENERAL SALES/USE TAX",,"UNKNOWN","2340-0000-00-0000-0000-0000-000000-419300-","2340","PARISH STREET MAINTENANCE FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL SALES/USE TAX","Active","2022","2022-06-01T00:00:00.000","0","0","10765.04"
"2022-6-4099","4099","41","TAXES","413020","GENERAL SALES/USE TAX-CENTRAL",,"UNKNOWN","2340-0000-00-0000-0000-0000-000000-413020-","2340","PARISH STREET MAINTENANCE FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL SALES/USE TAX-CENTRAL","Active","2022","2022-06-01T00:00:00.000","0","0","144074.54"
"2022-6-46762","46762","44","CHARGES FOR SERVICES","446104","CHANEYVILLE COMM CTR PROG INC",,"UNKNOWN","1000-0100-71-0171-0101-0000-000000-446104-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","71","C&D REV-CHARGES FOR SERV","0171","CHANEYVILLE COMMUNITY CENTER","0101","COUNCIL DISTRICT 1","0000","UNDEFINED","CHANEYVILLE COMM CTR PROG INC","Active","2022","2022-06-01T00:00:00.000","0","0","1050"
"2022-6-55877","55877","41","TAXES","413000","GENERAL SALES/USE TAX",,"UNKNOWN","8705-0000-00-0000-0000-0000-000000-413000-","8705","CORTANA CORRIDOR ECON DEV DIST","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL SALES/USE TAX","Active","2022","2022-06-01T00:00:00.000","0","0","103498.73"
"2022-6-4636","4636","44","CHARGES FOR SERVICES","440002","JUDICIARY COURT COSTS",,"UNKNOWN","1000-2000-11-0000-0000-0000-000000-440002-","1000","GENERAL FUND","2000","CITY COURT","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","JUDICIARY COURT COSTS","Active","2022","2022-06-01T00:00:00.000","0","0","25716.23"
"2022-6-5134","5134","47","MISCELLANEOUS REV","474150","MISCELLANEOUS REIMBURSEMENTS",,"UNKNOWN","5810-0000-31-0000-0000-0000-000000-474150-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","MISCELLANEOUS REIMBURSEMENTS","Active","2022","2022-06-01T00:00:00.000","0","0","3351.44"
"2022-6-4528","4528","43","INTERGOVERNMENT REV","433900","ON-BEHALF PAYMENTS",,"UNKNOWN","1000-0000-22-0000-0000-0000-000000-433900-","1000","GENERAL FUND","0000","UNDEFINED","22","PUBL SAF REV-OPER GRANT/CONTR","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","ON-BEHALF PAYMENTS","Active","2022","2022-06-01T00:00:00.000","0","0","1100"
"2022-6-4638","4638","44","CHARGES FOR SERVICES","440003","CITY COURT SCHOOL FEES",,"UNKNOWN","1000-2000-11-0000-0000-0000-000000-440003-","1000","GENERAL FUND","2000","CITY COURT","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CITY COURT SCHOOL FEES","Active","2022","2022-06-01T00:00:00.000","0","0","4831"
"2022-6-4155","4155","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","2310-0000-00-0000-0000-0000-000000-419110-","2310","CONSOLIDATED ROAD LIGHTING FD","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-06-01T00:00:00.000","0","0","90.54"
"2022-6-4181","4181","41","TAXES","419300","INT/PEN-GENERAL SALES/USE TAX",,"UNKNOWN","5100-0000-00-0000-0000-0000-000000-419300-","5100","SEWERAGE-OPERATIONS & MAINT","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL SALES/USE TAX","Active","2022","2022-06-01T00:00:00.000","0","0","40999.1"
"2022-6-4649","4649","44","CHARGES FOR SERVICES","440014","CTY CT-PRE-TRIAL ADMIN FEE",,"UNKNOWN","1000-2000-11-0000-0000-0000-000000-440014-","1000","GENERAL FUND","2000","CITY COURT","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CTY CT-PRE-TRIAL ADMIN FEE","Active","2022","2022-06-01T00:00:00.000","0","0","1860"
"2022-6-54776","54776","43","INTERGOVERNMENT REV","434201","EBRP COMM DIST",,"UNKNOWN","2053-0000-21-0000-0000-0000-000000-434201-","2053","EMERGENCY MEDICAL SERVICES","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","EBRP COMM DIST","Active","2022","2022-06-01T00:00:00.000","0","0","273958.33"
"2022-6-46759","46759","44","CHARGES FOR SERVICES","446101","BUTLER COMM CENTER-PROG INC",,"UNKNOWN","1000-0100-71-0175-0110-0000-000000-446101-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","71","C&D REV-CHARGES FOR SERV","0175","LEO S BUTLER COMMUNITY CTR","0110","COUNCIL DISTRICT 10","0000","UNDEFINED","BUTLER COMM CENTER-PROG INC","Active","2022","2022-06-01T00:00:00.000","0","0","2857.35"
"2022-6-4190","4190","41","TAXES","419400","INT/PEN-OCCUPANCY TAX",,"UNKNOWN","1000-0000-00-0000-0000-9001-000000-419400-","1000","GENERAL FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","9001","CITY REVENUES","INT/PEN-OCCUPANCY TAX","Active","2022","2022-06-01T00:00:00.000","0","0","143.3"
"2022-6-4212","4212","42","LICENSES AND PERMITS","422330","RETAIL CLERKS LICENSES",,"UNKNOWN","1000-0500-21-0000-0000-0000-000000-422330-","1000","GENERAL FUND","0500","PARISH ATTORNEY","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","RETAIL CLERKS LICENSES","Active","2022","2022-06-01T00:00:00.000","0","0","8310"
"2022-6-4023","4023","41","TAXES","411000","GENERAL PROPERTY TAX",,"UNKNOWN","1000-0000-00-0000-0000-9001-000000-411000-","1000","GENERAL FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","9001","CITY REVENUES","GENERAL PROPERTY TAX","Active","2022","2022-06-01T00:00:00.000","0","0","1531.61"
"2022-6-4136","4136","41","TAXES","414000","OCCUPANCY TAX",,"UNKNOWN","2100-0000-00-0000-0000-0000-000000-414000-","2100","CAPITOL HOUSE ECO DEV DISTRICT","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","OCCUPANCY TAX","Active","2022","2022-06-01T00:00:00.000","0","0","97951.7"
"2022-6-4131","4131","41","TAXES","413500","TIF DISTRICT TAX",,"UNKNOWN","8701-0000-00-0000-0000-0000-000000-413500-","8701","CYNTRENIKS GRP/HOTEL KING TIF","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","TIF DISTRICT TAX","Active","2022","2022-06-01T00:00:00.000","0","0","6838"
"2022-6-4043","4043","41","TAXES","413000","GENERAL SALES/USE TAX",,"UNKNOWN","2102-0000-00-0000-0000-0000-000000-413000-","2102","LAFAYETTE-MAIN ECO DEV DIST","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL SALES/USE TAX","Active","2022","2022-06-01T00:00:00.000","0","0","10620"
"2022-6-4135","4135","41","TAXES","414000","OCCUPANCY TAX",,"UNKNOWN","1000-0000-00-0000-0000-9001-000000-414000-","1000","GENERAL FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","9001","CITY REVENUES","OCCUPANCY TAX","Active","2022","2022-06-01T00:00:00.000","0","0","170032.4"
"2022-6-4204","4204","42","LICENSES AND PERMITS","422220","ELECTRIC CONTRACTORS LICENSES",,"UNKNOWN","1000-7300-21-0000-0000-0000-000000-422220-","1000","GENERAL FUND","7300","DEVELOPMENT","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","ELECTRIC CONTRACTORS LICENSES","Active","2022","2022-06-01T00:00:00.000","0","0","2925"
"2022-6-4188","4188","41","TAXES","419330","INT/PEN-GEN SALES TAX-BAKER",,"UNKNOWN","2340-0000-00-0000-0000-0000-000000-419330-","2340","PARISH STREET MAINTENANCE FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GEN SALES TAX-BAKER","Active","2022","2022-06-01T00:00:00.000","0","0","89.6"
"2022-6-4651","4651","44","CHARGES FOR SERVICES","440016","CTY CT-PUB TAG AGT SRV FEE",,"UNKNOWN","1000-2000-11-0000-0000-0000-000000-440016-","1000","GENERAL FUND","2000","CITY COURT","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CTY CT-PUB TAG AGT SRV FEE","Active","2022","2022-06-01T00:00:00.000","0","0","550"
"2022-6-4662","4662","44","CHARGES FOR SERVICES","440101","CONSTABLE CIVIL FEES",,"UNKNOWN","1000-2100-11-0000-0000-0000-000000-440101-","1000","GENERAL FUND","2100","CITY CONSTABLE","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CONSTABLE CIVIL FEES","Active","2022","2022-06-01T00:00:00.000","0","0","486"
"2022-6-4661","4661","44","CHARGES FOR SERVICES","440100","CONSTABLE CRIMINAL BOND FEES",,"UNKNOWN","2210-0000-11-0000-0000-0000-000000-440100-","2210","CITY CONSTABLE COURT COSTS FD","0000","UNDEFINED","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CONSTABLE CRIMINAL BOND FEES","Active","2022","2022-06-01T00:00:00.000","0","0","1855"
"2022-6-4193","4193","41","TAXES","419500","INT/PEN-OCCUPATIONAL LIC TAX",,"UNKNOWN","1000-0000-00-0000-0000-9001-000000-419500-","1000","GENERAL FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","9001","CITY REVENUES","INT/PEN-OCCUPATIONAL LIC TAX","Active","2022","2022-06-01T00:00:00.000","0","0","29767.13"
