"ticketnumber","tickettype","ticketdatetime","accidentnumber","casenumber","statute","description","age_incident","age_grouping","race","gender","ethnicity","streetaddress","city","zip","point_location","patrol_division"
"E956954","Traffic","2020-12-28T09:26:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","41","35-44","White","Male","Non Hispanic Origin",,,,,
"E1125578","Criminal","2021-10-24T14:54:00.000",,"2021-21040077","18-18-403.5(2)(c) DM1","Unlawful Possess 4g or less Schedule I or II; Any quantity Schedule III, IV, V (except Flunitrazepam; Ketamine; GHB; Cathinones)","37","35-44","White","Female","Non Hispanic Origin",,,,,
"E683313","Traffic","2021-02-24T18:32:00.000",,,"42-2-138(1)(a) M","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","24","20-24","White","Male","Unknown",,,,,
"E1142033","Traffic","2021-08-27T16:11:00.000",,,"42-2-101(1) MT2","License for drivers required - drove vehicle without valid drivers license","29","25-34","Black","Male","Non Hispanic Origin",,,,,
"3140457","Criminal","2021-05-08T14:00:00.000",,"2021-00023567","9.6.401","SHOPLIFTING","51","45-54","White","Female","Unknown",,,,,
"E690006","Traffic","2021-02-06T01:53:00.000",,"2021-00005921","42-4-1409(3) MT1","Compulsory insurance - failed to present evidence of insurance upon request","19","18-19","White","Male","Unknown","POINT (-104.806828055 38.839033495)","COLORADO SPRINGS","80903","POINT (-104.806828055 38.839033495)","Gold Hill"
"E1217518","Traffic","2021-06-07T10:47:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","66","65-74","White","Male","Unknown",,,,,
"E865038","Criminal","2020-03-19T10:52:00.000",,"2020-20124021","9.9.403","FIRES & FIREPLACES IN PARKS","65","65-74","White","Male","Non Hispanic Origin",,,,,
"E611075","Traffic","2021-02-20T16:11:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","32","25-34","White","Female","Non Hispanic Origin",,,,,
"E845535","Traffic","2020-04-17T19:15:00.000","2020-00014233",,"42-4-1301(2)(a) M REP","Driving under the influence - blood alcohol content .08 or more (DEAC)","35","35-44","White","Male","Hispanic","POINT (-104.742840241997 38.9733315599224)","COLORADO SPRINGS","80924","POINT (-104.742840241997 38.9733315599224)","Stetson Hills"
"E749083","Traffic","2020-06-27T09:34:00.000",,,"42-2-138(1)(a) M","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","37","35-44","White","Male","Hispanic",,,,,
"E943211","Traffic","2020-12-02T11:55:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","24","20-24","White","Male","Non Hispanic Origin",,"COLORADO SPRINGS","80924",,
"E1060370","Traffic","2022-06-02T15:57:00.000","2022-00020775",,"42-2-101(1) TIA","License for Drivers Required - Drove Vehicle without Valid Drivers License","22","20-24","White","Male","Hispanic",,,,,
"E696019","Traffic","2021-02-01T14:07:00.000",,,"10.28.101A","COMPULSORY INSURANCE - OWNER","59","55-64","White","Female","Non Hispanic Origin",,,,,
"E768573","Traffic","2020-12-18T20:31:00.000","2020-0043947",,"42-4-1402(1)(2)(a) MT2 (2)","Careless Driving-Accident","28","25-34","White","Male","Non Hispanic Origin",,,,,
"E1080126","Traffic","2022-05-21T20:54:00.000",,,"10.3.101B","FAILURE TO STOP AT STOP SIGN","20","20-24","White","Male","Hispanic",,,,,
"E876013","Traffic","2020-05-22T07:05:00.000",,,"10.5.104B","EXCEED SPEED LIMIT 5-9 OVER","20","20-24","White","Male","Unknown",,,,,
"E1097008","Traffic","2021-03-25T06:51:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","21","20-24","Unknown","Female","Unknown",,,,,
"E918281","Traffic","2020-08-10T09:57:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","27","25-34","White","Male","Hispanic",,,,,
"E1002171","Traffic","2021-07-05T10:45:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","36","35-44","White","Female","Non Hispanic Origin",,,,,
"E981584","Traffic","2021-01-21T10:47:00.000",,,"42-4-1101 TIA","Speed Limits Exceeded","35","35-44","White","Male","Hispanic","POINT (-104.840881 38.803204)","COLORADO SPRINGS","80905","POINT (-104.840881 38.803204)","Gold Hill"
"E1275512","Traffic","2022-06-01T16:02:00.000","2022-00020653",,"10.8.106","FOLLOWING TOO CLOSELY","38","35-44","White","Female","Non Hispanic Origin",,,,,
"E883523","Traffic","2020-02-17T12:54:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","33","25-34","Black","Male","Non Hispanic Origin",,,,,
"E1142557","Traffic","2021-11-13T19:45:00.000",,,"42-2-138(1)(a) M","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","23","20-24","Black","Female","Non Hispanic Origin",,,,,
"E1161016","Traffic","2021-06-02T06:48:00.000",,,"42-4-702 TIA","Vehicle turning left - Failed to yield right of way","30","25-34","Black","Male","Non Hispanic Origin",,,,,
"E876036","Traffic","2020-08-03T12:08:00.000",,,"42-3-121(1)(a) TIB","Operated/permitted use of unregistered vehicle","45","45-54","White","Male","Non Hispanic Origin",,,,,
"E1032317","Traffic","2021-08-12T19:41:00.000",,,"42-2-138(1)(a) M","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","22","20-24","White","Female","Non Hispanic Origin",,,,,
"E1324404","Traffic","2022-06-30T21:20:00.000",,"2022-00024468","42-4-1301(1)(a) M(1)","Driving under the influence - alcohol (DUI)","30","25-34","White","Male","Non Hispanic Origin",,,,,
"E1136574","Traffic","2022-02-27T20:02:00.000","2022-00008460",,"42-4-1402(2)(b) MT1","Careless driving - caused bodily injury","29","25-34","White","Male","Hispanic",,,,,
"E865044","Traffic","2020-04-28T20:47:00.000",,"2020-20015534","42-4-1409(3) MT1","Compulsory insurance - failed to present evidence of insurance upon request","68","65-74","White","Male","Unknown","POINT (-104.895337 38.885897)","COLORADO SPRINGS","80904","POINT (-104.895337 38.885897)","Gold Hill"
"2960997","Traffic","2016-12-23T11:27:00.000","2016-00050410",,"42-4-1402(2)(b) MT1","Careless driving - caused bodily injury","25","25-34","White","Male","Non Hispanic Origin",,"COLORADO SPRINGS",,,
"E891533","Traffic","2020-11-10T03:35:00.000","2020-00038989",,"42-4-1409(3) MT1","Compulsory insurance - failed to present evidence of insurance upon request","40","35-44","Black","Male","Non Hispanic Origin","POINT (-104.763632661933 38.807509645691)",,"80910","POINT (-104.763632661933 38.807509645691)","Sand Creek"
"E766273","Traffic","2021-03-10T15:13:00.000","2021-00010112",,"42-4-1409(1) MT1","Compulsory insurance - owner operated uninsured motor vehicle","20","20-24","White","Female","Non Hispanic Origin",,,,,
"E1310009","Traffic","2022-04-24T21:22:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","60","55-64","White","Female","Non Hispanic Origin",,,,,
"E1275507","Traffic","2022-04-15T17:58:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","17","17","Asian/Pacific Islander","Female","Unknown",,,,,
"E683306","Traffic","2021-02-20T09:05:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","51","45-54","Unknown","Male","Unknown",,,,,
"E1316026","Traffic","2022-05-14T18:19:00.000","2022-00018300",,"42-2-101(1) TIA","License for Drivers Required - Drove Vehicle without Valid Drivers License","22","20-24","White","Male","Hispanic",,,,,
"E1324043","Criminal","2021-12-31T22:51:00.000","2021-00048964",,"42-2-138(1)(a) M","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","18","18-19","Black","Male","Non Hispanic Origin","POINT (-104.70721 38.927341)","COLORADO SPRINGS","80923","POINT (-104.70721 38.927341)","Stetson Hills"
"E1339024","Traffic","2022-01-29T05:41:00.000","2022-00004644",,"42-4-1402(1)(2)(a) MT2 (2)","Careless Driving-Accident","41","35-44","White","Male","Non Hispanic Origin",,,,,
"E945503","Traffic","2020-11-23T16:04:00.000",,,"10.11.103","UNATTENDED MOTOR VEHICLE","65","65-74","White","Male","Unknown","POINT (-104.299315 39.032031)","CALHAN","80808","POINT (-104.299315 39.032031)",
"E1104743","Traffic","2022-06-24T01:39:00.000",,,"10.28.101B","COMPULSORY INSURANCE-NON OWNER","18","18-19","White","Male","Non Hispanic Origin",,,,,
"E981688","Traffic","2021-02-11T08:17:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","44","35-44","White","Female","Non Hispanic Origin",,,,,
"E1213516","Traffic","2021-06-20T00:04:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","24","20-24","Asian/Pacific Islander","Female","Unknown",,,,,
"E856011","Traffic","2020-02-19T21:03:00.000",,,"10.17.105","TRAFFIC CONTROL SIGNAL LEGEND","53","45-54","White","Male","Non Hispanic Origin",,,,,
"E1222519","Traffic","2021-10-13T17:54:00.000",,"2021-00038684","42-4-1008(1) TIA","Following too closely","32","25-34","White","Male","Non Hispanic Origin",,,,,
"E1285009","Traffic","2022-05-02T11:17:00.000","2022-00016709",,"42-4-703(4) TIA","Entering through highway - yield intersection failed to yield right of way","31","25-34","Black","Male","Hispanic",,,,,
"E1034512","Traffic","2021-05-06T22:43:00.000",,,"42-4-1101 TIA","Speed Limits Exceeded","33","25-34","White","Male","Non Hispanic Origin",,,,,
"E1358198","Traffic","2022-07-18T05:25:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","51","45-54","White","Male","Non Hispanic Origin",,,,,
"E1079104","Criminal","2022-01-10T13:06:00.000",,"2022-00002120","9.3.101","RESIST, INTERFERE PUBLIC OFFCL","42","35-44","White","Female","Non Hispanic Origin",,,,,
"E946192","Traffic","2020-12-28T13:19:00.000","2020-0045114",,"10.6.102","CARELESS DRIVING","17","17","White","Male","Non Hispanic Origin","POINT (-104.815490399362 38.7762993823039)","COLORADO SPRINGS","80906","POINT (-104.815490399362 38.7762993823039)","Gold Hill"
"E1142571","Traffic","2022-02-08T23:30:00.000",,"2022-00006006","42-3-114 TIB","Expiration - displayed expired license plates","23","20-24","White","Male","Hispanic",,,,,
"E877009","Traffic","2020-02-03T11:36:00.000",,,"10.5.104A","EXCEED SPEED LIMIT 1-4 OVER","58","55-64","White","Male","Non Hispanic Origin",,,,,
"E1224515","Traffic","2021-09-08T14:49:00.000",,,"42-4-1409(1) MT1","Compulsory insurance - owner operated uninsured motor vehicle","21","20-24","White","Male","Unknown",,,,,
"E1028606","Traffic","2021-11-05T20:50:00.000","2021-00041738",,"42-4-1606(1) MT2","Duty to report accidents - failed to notify/remain at/return to accident scene","34","25-34","White","Female","Non Hispanic Origin",,,,,
"3144891","Criminal","2021-06-23T12:10:00.000",,"2021-20270345","9.6.202","LITTERING PROHIBITED","48","45-54","White","Male","Non Hispanic Origin","POINT (-104.788258 38.803948)","COLORADO SPRINGS","80910","POINT (-104.788258 38.803948)","Gold Hill"
"E1049688","Traffic","2021-08-25T08:40:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","71","65-74","White","Male","Non Hispanic Origin","POINT (-105.286056395 38.946786134)","FLORISSANT","80816","POINT (-105.286056395 38.946786134)",
"E1163600","Traffic","2022-03-31T21:14:00.000",,,"42-4-1101 TIA","Speed Limits Exceeded","27","25-34","Black","Female","Unknown",,,,,
"E1027526","Criminal","2021-05-29T02:06:00.000",,"2021-00020096","18-4-504(2) P1","3rd Degree Criminal Trespass","34","25-34","White","Female","Non Hispanic Origin",,"COLORADO SPRINGS","80908",,
"E1323103","Traffic","2021-11-24T11:14:00.000",,,"42-4-1101 TIA","Speed Limits Exceeded","48","45-54","Black","Male","Unknown",,,,,
"E1097076","Traffic","2021-12-21T07:21:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","48","45-54","White","Male","Unknown",,,,,
"E707558","Traffic","2020-07-19T00:05:00.000",,"2020-00024935","42-4-1101 TIA","Speed Limits Exceeded","46","45-54","Black","Female","Non Hispanic Origin",,,,,
"E1143112","Traffic","2021-10-05T01:23:00.000",,"2021-00037365","42-4-1301(2)(a) M REP","Driving under the influence - blood alcohol content .08 or more (DEAC)","20","20-24","White","Female","Hispanic",,,,,
"3101224","Criminal","2021-07-24T17:37:00.000",,"2021-00028092","18-4-401(2)(d) M2 (01)","Theft - $300 to $749, Not Otherwise Classified","18","18-19","Asian/Pacific Islander","Male","Non Hispanic Origin","POINT (-104.733935 38.923997)","COLORADO SPRINGS","80923","POINT (-104.733935 38.923997)","Stetson Hills"
"E1096139","Traffic","2022-05-20T08:58:00.000","2022-00019085",,"10.6.102","CARELESS DRIVING","30","25-34","Black","Female","Non Hispanic Origin",,,,,
"E614550","Traffic","2020-05-30T10:48:00.000",,"2020-00019179","42-2-138(1)(a) M","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","21","20-24","Black","Female","Non Hispanic Origin",,,,,
"E789553","Criminal","2020-04-25T15:54:00.000",,"2020-00015150","18-18-403.5(2)(c) DM1","Unlawful Possess 4g or less Schedule I or II; Any quantity Schedule III, IV, V (except Flunitrazepam; Ketamine; GHB; Cathinones)","42","35-44","White","Female","Non Hispanic Origin",,,,,
"E958034","Criminal","2021-02-06T21:24:00.000",,"2021-00006015","18-5-903(1) M1","Criminal Possession of a Financial Device - 1 Device","31","25-34","White","Male","Non Hispanic Origin",,,,,
"E1133546","Traffic","2021-07-08T20:40:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","18","18-19","White","Female","Non Hispanic Origin",,,,,
"3136010","Traffic","2021-03-22T11:39:00.000",,,"10.17.105C5","TRAFFIC CONTROL SIGNAL LEGEND AVIS VIOLATION: Defendant committed a Photo Red Light Violation R","34","25-34","White","Female","Non Hispanic Origin","POINT (-104.74806017011 38.8397553341732)",,"80909","POINT (-104.74806017011 38.8397553341732)","Sand Creek"
"E1018788","Traffic","2022-08-10T22:45:00.000",,,"42-2-138(1)(a) TIA","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","41","35-44","White","Male","Non Hispanic Origin",,,,,
"E1275516","Traffic","2022-07-06T12:13:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","26","25-34","White","Female","Hispanic",,,,,
"E1098527","Criminal","2021-06-04T22:38:00.000",,"2021-00020943","42-4-805(3) TIB","Pedestrians Walking/Wheelchair on Highways - Pedestrian under the Influence of Alcohol/Drugs","25","25-34","White","Male","Non Hispanic Origin",,,,,
"E1041108","Traffic","2022-08-22T08:43:00.000",,,"10.8.106","FOLLOWING TOO CLOSELY","21","20-24","White","Female","Non Hispanic Origin",,,,,
"E1238867","Traffic","2021-09-16T10:11:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","37","35-44","White","Male","Non Hispanic Origin",,,,,
"E1169076","Traffic","2021-09-14T18:11:00.000",,,"42-2-138(1)(a) M","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","31","25-34","Black","Male","Non Hispanic Origin",,,,,
"E1337610","Traffic","2022-01-12T13:08:00.000","2022-00002414",,"42-4-1402(2)(b) MT1","Careless driving - caused bodily injury","85","75 & older","White","Male","Non Hispanic Origin",,,,,
"3093230","Criminal","2021-06-04T15:05:00.000",,"2021-00020993","18-4-401(2)(e) M1 (02) 1","Theft -  $750 to $1999, From Building","21","20-24","Black","Male","Non Hispanic Origin","POINT (-104.783781 38.832639)","COLORADO SPRINGS","80909","POINT (-104.783781 38.832639)","Sand Creek"
"E917571","Traffic","2020-05-05T09:04:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","68","65-74","White","Male","Non Hispanic Origin",,,,,
"E1000446","Traffic","2021-07-07T14:10:00.000",,,"42-4-1409(1) MT1","Compulsory insurance - owner operated uninsured motor vehicle","29","25-34","White","Male","Non Hispanic Origin",,,,,
"E1080062","Criminal","2021-07-20T11:49:00.000",,"2021-00026855","18-8-104(1) M2","Obstructing a Peace Officer, Firefighter, EMS, K9","57","55-64","Black","Male","Non Hispanic Origin",,,,,
"E1341454","Traffic","2022-03-28T13:55:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","42","35-44","White","Male","Non Hispanic Origin","POINT (-104.646211 38.941039)","FALCON","80908","POINT (-104.646211 38.941039)",
"E965014","Traffic","2020-12-09T20:26:00.000",,,"42-2-138(1)(a) M","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","20","20-24","White","Female","Non Hispanic Origin",,,,,
"E1000218","Traffic","2021-05-24T16:46:00.000",,,"42-3-202(1)(a) TIB","Vehicle had no number plate/no front plate as required/not attached as required","24","20-24","Asian/Pacific Islander","Male","Hispanic",,,,,
"E1331513","Traffic","2021-11-03T14:16:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","52","45-54","White","Male","Non Hispanic Origin",,,,,
"E1000552","Traffic","2022-06-25T19:45:00.000","2022-00023764",,"42-4-1402(1)(2)(a) MT2 (2)","Careless Driving-Accident","60","55-64","Asian/Pacific Islander","Female","Non Hispanic Origin",,,,,
"E981563","Traffic","2021-01-14T15:58:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","60","55-64","Black","Male","Non Hispanic Origin",,,,,
"E678060","Traffic","2020-03-18T20:08:00.000",,,"42-4-902(3) TIA","Limitations on turning around - Made U-turn where prohibited by sign","36","35-44","White","Male","Hispanic",,,,,
"3138531","Criminal","2022-01-14T14:00:00.000",,"2022-00002855","18-9-121(2)(b) M1","Bias-Motivated Crimes - Words/Conduct Likely to Produce Bodily Injury/Property Damage","13","15 & Younger","White","Male","Non Hispanic Origin","POINT (-104.713369 38.94938)","COLORADO SPRINGS","80924","POINT (-104.713369 38.94938)","Stetson Hills"
"E688245","Traffic","2020-11-09T03:00:00.000","2020-00038868",,"42-4-1606(1) MT2","Duty to report accidents - failed to notify/remain at/return to accident scene","24","20-24","White","Male","Non Hispanic Origin","POINT (-104.870961467973 38.8968872448023)",,"80907","POINT (-104.870961467973 38.8968872448023)","Falcon"
"E1003033","Traffic","2021-06-18T22:21:00.000",,,"42-4-703(3) TIA","Entering through highway - stop intersection failed to stop/yield right of way","26","25-34","White","Male","Non Hispanic Origin",,,,,
"E856966","Traffic","2020-12-03T22:39:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","44","35-44","White","Male","Non Hispanic Origin",,,,,
"E1107048","Traffic","2021-09-12T04:16:00.000",,"2021-00034113","42-4-1606(1) MT2","Duty to report accidents - failed to notify/remain at/return to accident scene","19","18-19","Black","Female","Non Hispanic Origin",,,,,
"E947049","Traffic","2020-09-07T09:04:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","36","35-44","White","Female","Non Hispanic Origin",,,,,
"E1003629","Traffic","2022-08-04T00:39:00.000",,,"42-4-901(1)(c) TIA","Required position and method of turning - Improper left turn at two lane left turn","19","18-19","White","Male","Hispanic",,,,,
"E1244410","Traffic","2021-10-18T08:24:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","20","20-24","White","Female","Non Hispanic Origin",,,,,
"3147440","Criminal","2021-04-21T11:38:00.000",,"2021-20167902","9.6.110","Camping on Public Property","19","18-19","White","Male","Non Hispanic Origin","POINT (-104.831459 38.827798)","COLORADO SPRINGS","80903","POINT (-104.831459 38.827798)","Gold Hill"
"E1094341","Traffic","2022-01-14T16:50:00.000","2022-00002733",,"10.9.102","ROADWAYS LANED FOR TRAFFIC","61","55-64","White","Female","Non Hispanic Origin",,,,,
"E1318288","Traffic","2022-04-08T16:20:00.000","2022-00013592",,"10.9.102","ROADWAYS LANED FOR TRAFFIC","42","35-44","White","Male","Non Hispanic Origin",,,,,
"E1042055","Traffic","2022-01-04T05:30:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","70","65-74","White","Female","Non Hispanic Origin","POINT (-104.8634626285 38.9055026822128)","COLORADO SPRINGS","80919","POINT (-104.8634626285 38.9055026822128)","Falcon"
"E1003034","Traffic","2021-06-19T23:30:00.000",,,"42-3-202(1)(a) TIB","Vehicle had no number plate/no front plate as required/not attached as required","27","25-34","White","Male","Non Hispanic Origin",,,,,
"E1081623","Traffic","2022-08-23T01:17:00.000",,,"10.5.104DII","EXCEED SPEED LIMIT 20-39 CONSTRUCTION","30","25-34","White","Male","Non Hispanic Origin",,,,,
"E1300007","Traffic","2022-04-20T15:34:00.000","2022-00015154",,"10.6.102","CARELESS DRIVING","24","20-24","Asian/Pacific Islander","Male","Hispanic",,,,,
"E1093084","Traffic","2022-04-06T13:40:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","57","55-64","White","Female","Non Hispanic Origin",,,,,
"E1302522","Traffic","2022-07-31T05:06:00.000","2022-00028653",,"42-3-121(1)(a) TIB","Operated/permitted use of unregistered vehicle","31","25-34","Black","Male","Non Hispanic Origin",,,,,
"E1183522","Traffic","2022-03-11T02:01:00.000","2022-00009941",,"42-4-1409(1) MT1","Compulsory insurance - owner operated uninsured motor vehicle","22","20-24","Black","Female","Non Hispanic Origin",,,,,
"E683327","Traffic","2021-03-01T12:44:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","25","25-34","Black","Male","Unknown",,,,,
"E1361035","Traffic","2022-07-21T18:07:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","23","20-24","White","Male","Hispanic",,,,,
"E1011123","Traffic","2022-08-08T20:16:00.000","2022-00029838",,"42-3-203(3)(a) TIB","Displayed expired temporary permit","42","35-44","Black","Female","Non Hispanic Origin",,,,,
"E683237","Traffic","2021-01-12T14:53:00.000",,,"10.7.103","POSITION & METHOD OF TURNING","89","75 & older","White","Male","Unknown",,,,,
"E1337759","Traffic","2022-04-13T08:25:00.000","2022-00014165",,"42-2-101(1) TIA","License for Drivers Required - Drove Vehicle without Valid Drivers License","30","25-34","White","Female","Hispanic",,,,,
"E1049196","Traffic","2021-07-07T13:31:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","43","35-44","White","Female","Non Hispanic Origin",,,,,
"E1041002","Traffic","2021-03-23T08:23:00.000","2021-00011589",,"10.6.102","CARELESS DRIVING","88","75 & older","White","Male","Non Hispanic Origin",,,,,
"E1037088","Traffic","2022-03-04T13:49:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","60","55-64","White","Male","Non Hispanic Origin",,,,,
"E845535","Traffic","2020-04-17T19:15:00.000","2020-00014233",,"42-2-101(1) MT2","License for drivers required - drove vehicle without valid drivers license","35","35-44","White","Male","Hispanic","POINT (-104.742840241997 38.9733315599224)","COLORADO SPRINGS","80924","POINT (-104.742840241997 38.9733315599224)","Stetson Hills"
"E716121","Traffic","2020-04-10T08:17:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","22","20-24","Black","Male","Non Hispanic Origin",,,,,
"E1060203","Traffic","2022-01-04T14:25:00.000","2022-00001387",,"42-2-138(1)(a) M","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","23","20-24","White","Female","Non Hispanic Origin","POINT (-104.721056423418 38.8572064983294)","COLORADO SPRINGS","80915","POINT (-104.721056423418 38.8572064983294)","Stetson Hills"
"E875515","Traffic","2020-04-26T13:30:00.000",,,"42-4-1409(1) MT1","Compulsory insurance - owner operated uninsured motor vehicle","31","25-34","White","Male","Non Hispanic Origin",,,,,
"E1028529","Traffic","2021-05-13T01:52:00.000",,,"42-4-1101 TIA","Speed Limits Exceeded","19","18-19","White","Male","Non Hispanic Origin",,,,,
"E1147010","Traffic","2021-05-23T11:33:00.000",,,"42-3-113(6) TIB","No registration card in vehicle","30","25-34","White","Male","Non Hispanic Origin",,,,,
