"company_name","form_numbers","effective_date","increase","approved","type_of_product","proposed"
"United of Omaha Life Insurance Company","Form LTC06UI-TQ et al -- original proposal = 22% for 2016  & 2.8% for 2017 = 25.4% over 2-years w/ large cell variations [0,61.3%]
Negotiated to:  13.3% for 2016 [0,16.9%] and 4.9% for 2017 [0,10%] = 18.9% over 2-years","2016-01-01T00:00:00.000","0.133","Yes","Long Term Care","0.22"
"Bankers Life and Casualty Company","Forms GR-N520, N530, N540, N550, N570, N580","2016-01-01T00:00:00.000","0.15","Yes","Long Term Care","0.15"
"State Farm Mutual Automobile Insurance Company","Form 97045IA.1  -- IID and INS negotiated 2-year phase-in.
Original proposal was 36.1% with some 40% cells.  Negotiated to 30% max to be spread out over 2-years, i.e., 17.9% in  year 1 and 10.26% in year 2.","2016-01-01T00:00:00.000","0.179","Yes","Long Term Care","0.4"
"State Farm Mutual Automobile Insurance Company","Form 97058IA -- IID and INS negotiated 2-year phase-in.  Original proposal was 28.3% with some 40% cells.  Negotiated to 30% max to be spread out over 2-years, I.e., 17.9% in  year 1 and 10.26% in year 2.","2016-01-01T00:00:00.000","0.179","Yes","Long Term Care","0.4"
"Avera Health Plans","Small Group | non-grandfathered business Transitional","2016-01-01T00:00:00.000","0.07","Yes","Small Group","0.07"
"State Farm Mutual Automobile Insurance Company","Form 97059IA -- updated projections on a previous increase.  This is *NOT* a rate increase.","2016-01-01T00:00:00.000",,"Yes","Long Term Care",
"Health Alliance Midwest, Inc.","Pre-ACA Transitional Small Group only","2016-01-01T00:00:00.000","0.154","Yes","Small Group","0.22"
"Avera Health Plans","Small Group Block of Business (Grandfathered business only)","2016-01-01T00:00:00.000","0.04","Yes","Small Group","0.04"
"American General Life Insurance Company","Form 64028-IA","2016-02-01T00:00:00.000","0.179","Yes","Long Term Care","0.25"
"Medical Associates Health Plans","Small Group | non-grandfathered business | Transitional rate filing 1-1-2016","2016-01-01T00:00:00.000","0.087","Yes","Small Group","0.087"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 1/1, 2/1, and 3/1 of 2016","2016-01-01T00:00:00.000","0.06","Yes","Small Group","0.06"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 1/1, 2/1, and 3/1 of 2016","2016-01-01T00:00:00.000","0.07","Yes","Small Group","0.07"
"UnitedHealthcare Plan of the River Valley, Inc.","Small Group -- Grandfathered + Transitional business only.   IID and Magnum Actuarial Group negotiated a 5% base decrease to bring the 7.3% proposal down to 2.3% net.","2016-01-01T00:00:00.000","0.023","Yes","Small Group","0.073"
"UnitedHealthcare Insurance Company","Small Group -- Grandfathered + Transitional business only.   IID and Magnum Actuarial Group negotiated a 7% base decrease to bring the 7.3% proposal down to 3/10th of 1%  -- or nearly 0%","2016-01-01T00:00:00.000","0.0","Yes","Small Group","0.073"
"John Hancock Life Insurance Company","Forms LTC-91 et al -- this is an updated projection only filing.  It is *NOT* a rate increase filing.","2016-10-01T00:00:00.000",,"Yes","Long Term Care",
"Lincoln Benefit Life Company","Form LB-7000-P-IA(Q)&(NQ)","2015-11-01T00:00:00.000","0.15","Yes","Long Term Care","0.35"
"MedAmerica Insurance Company","Form 14515-IA","2015-10-01T00:00:00.000","0.179","Yes","Long Term Care","0.179"
"MedAmerica Insurance Company","Form SPL2-336-IA | IID and INS negotiated this proposal downward.  Original proposal included issue age increases up to 33% - but we limited those cell increases to 17.9% via negotitation.  This reduced the average down to 16.2%.","2015-10-01T00:00:00.000","0.162","Yes","Long Term Care","0.223"
"MedAmerica Insurance Company","GRP11-342-MA-IA-401","2015-10-01T00:00:00.000","0.153","Yes","Long Term Care","0.153"
"Mutual of Omaha Insurance Company","LTC04I-TQ, LTC04I-NTQ, LTC04I-AG-TQ, LTC04I-AG-NTQ -- updated projections only.  This is not a rate increase","2015-10-01T00:00:00.000",,"Yes","Long Term Care",
"United  of Omaha Life Insurance Company","LTC06UI-TQ, LTC06UI-G5-TQ, LTC06UI-G10-TQ, LTC06UI-G15-TQ, LTC06UI-NTQ, LTC06UI-G5-NTQ, LTC06UI-G10-NTQ, LTC06UI-G15-NTQ  -- updated projections only.  This is not a rate increase","2015-10-01T00:00:00.000",,"Yes","Long Term Care",
"United American Insurance Company","Forms NH2, NH3, LTC, LTC2 and LTC2H","2015-10-01T00:00:00.000","0.122","Yes","Long Term Care","0.122"
"United American Insurance Company","LTCIN & LTCBOM","2015-10-01T00:00:00.000","0.175","Yes","Long Term Care","0.23"
"RiverSource Life Insurance Company","30160A-32100 (with endorsement)","2015-10-01T00:00:00.000","0.15","Yes","Long Term Care","0.15"
"RiverSource Life Insurance Company","30225-IA with 1997 revised rates | IID and INS negotiated this rate package from 40% (as originally filed) down to 17.9% for year 1 and 10.3% for year 2.","2015-10-01T00:00:00.000","0.179","Yes","Long Term Care","0.4"
"Gundersen Health Plan, Inc.","All ACA individual compliant products average rate increase = 9.39%","2016-01-01T00:00:00.000","0.094","Yes","ACA Individual","0.094"
"Wellmark Blue Cross Blue Shield of Iowa","All ACA individual product lines = 24.5% average (with plan variations).","2016-01-01T00:00:00.000","0.245","Yes","ACA Individual","0.265"
"Wellmark Health Plan of Iowa","All ACA individual product lines = 28.7% average (with plan variations).  The increase could have been worse had the carrier tried to re-coup the extra risk adjusmtnet invoice they received from CMS.  The company 'ate' the $400k instead.","2016-01-01T00:00:00.000","0.287","Yes","ACA Individual","0.287"
"Avera Health Plans","All ACA individual product lines = -4.7% average (with plan variations).","2016-01-01T00:00:00.000","-0.047","Yes","ACA Individual","-0.047"
"Celtic Insurance Company","All ACA individual product lines = 9.8%.  The carrier has ZERO ACA compliant individual policies inforce, so no member is affected by this proposal","2016-01-01T00:00:00.000","0.098","Yes","ACA Individual","0.098"
"Freedom Life Insurance Company of America","All ACA individual product lines = 9.9% average (with plan variations).  However, the carrier has ZERO ACA compliant policies inforce, so no member is affected by this proposal","2016-01-01T00:00:00.000","0.099","Yes","ACA Individual","0.099"
"Aetna Health of Iowa, Inc.  -- PKA Coventry Health Care of Iowa","All ACA individual product lines average = 19.8% average (with plan variations).  Original proposal was 17.8%, however, they re-filed when they received a 9.24 million dollar risk adjustment invoice from CMS.","2016-01-01T00:00:00.000","0.198","Yes","ACA Individual","0.198"
"UnitedHealthcare of the Midlands, Inc.","All ACA individual products -- new entrant into the ACA market, and so these represent new plans and rates only.  This is the initial filing for the carrier.","2016-01-01T00:00:00.000","0.0","Yes","ACA Individual","0.0"
"UnitedHealthcare Life Insurance Company","All ACA individual products -- new entrant into the ACA market, and so these represent new plans and rates only.  This is the initial filing for the carrier.","2016-01-01T00:00:00.000","0.0","Yes","ACA Individual","0.0"
"Medica Insurance Company","All ACA individual products -- new entrant into the ACA market, and so these represent new plans and rates only.  This is the initial filing for the carrier.","2016-01-01T00:00:00.000","0.0","Yes","ACA Individual","0.0"
"Medical Associates Health Plans","All ACA small group product lines = 11.1% average (with plan variations).  Nearly 1/2 of this increase was due to a surpirse risk adjustment invoice from CMS.  The orignal proposal was 6.1%, but after risk adjustment the porposal was 11.1%","2016-01-01T00:00:00.000","0.111","Yes","ACA Small Group","0.111"
"Health Alliance Midwest","All ACA small group product lines = -15.3% average (with plan variations).","2016-01-01T00:00:00.000","-0.153","Yes","ACA Small Group","-0.153"
"UnitedHealthcare Plan of the River Valley","All ACA small group product lines = 4.6% average (with plan variations).","2016-01-01T00:00:00.000","0.046","Yes","ACA Small Group","0.046"
"Gundersen Health Plan, Inc.","All ACA small group product lines = 4.88% average (with plan variations).","2016-01-01T00:00:00.000","0.049","Yes","ACA Small Group","0.049"
"Wellmark Blue Cross Blue Shield of Iowa","All ACA small group product lines = 5.2% average (with some plan variations).  The reduction in the proposal was caused by a surprise risk adjustment payment (from CMS) for approxiantely 3,500,000.  The IID asked them to re-file.","2016-01-01T00:00:00.000","0.052","Yes","ACA Small Group","0.107"
"Sanford Health Plan","All ACA small group product lines = 8% average (with plan variations).","2016-01-01T00:00:00.000","0.08","Yes","ACA Small Group","0.08"
"Federated Mutual Insurance Company","All ACA small group product lines = -9% average (with plan variations).  This is based on array averages of the 2015 rate templates vs. the 2016 rate template.","2016-01-01T00:00:00.000","-0.09","Yes","ACA Small Group","-0.09"
"Avera Health Plans","All ACA small group product lines = -9.3% average (with plan variations).","2016-01-01T00:00:00.000","-0.093","Yes","ACA Small Group","-0.093"
"Aetna Health of Iowa, Inc.  -- PKA Coventry Health Care of Iowa","All ACA small group product lines = 9.65% average (with plan variations).

 9.65% on 965 members | 10.73% on 6 members","2016-01-01T00:00:00.000","0.097","Yes","ACA Small Group","0.097"
"Wellmark Health Plan of Iowa","All ACA small group product lines = approximately 0%  average (with plan variations).  The reduction in the proposal was caused by a surprise risk adjustment payment (from CMS) for approxiantely $500,000.  The IID asked them to re-file.","2016-01-01T00:00:00.000","0.0","Yes","ACA Small Group","0.059"
"UnitedHealthcare Insurance Company","All ACA small group product lines =5.8% average (with plan variations).","2016-01-01T00:00:00.000","0.058","Yes","ACA Small Group","0.058"
"National Health Insurance Company","All ACA small group products -- new entrant into the ACA market, and so these represent new plans and rates only.  This is the initial filing for the carrier.","2016-01-01T00:00:00.000","0.0","Yes","ACA Small Group","0.0"
"Pekin Life Insurance","All ACA small group products =
 -1.7% avg.  Original proposal was 8% but after consultation -- the carrier re-evaluated the VHS network plans and decided to reduce those plans by 10%.  With that reduction, the overall average is approximately -1.7%.","2016-01-01T00:00:00.000","-0.017","Yes","ACA Small Group","-0.017"
"RiverSource Life Insurance Company","Form 30225-IA","2015-10-01T00:00:00.000","0.15","Yes","Long Term Care","0.15"
"RiverSource Life Insurance Company","Forms 32040 and 30240-IA","2015-10-01T00:00:00.000","0.179","Yes","Long Term Care","0.179"
"Wellmark Health Plan of Iowa","Individual WHPI  -- All individual grandfathered | transition policies.  This filing could not be negotiated downward due to projected experience.","2016-01-01T00:00:00.000","0.287","Yes","Major Medical","0.287"
"Wellmark Blue Cross Blue Shield of Iowa","Wellmark Pools III, IV, V, Blue Transitions, Farm Bureau Pools I, II, III, IV, V, and other misc pools.  This filing could not be negotiated downward due to projected experience.","2016-01-01T00:00:00.000","0.176","Yes","Major Medical","0.176"
"MetLife Insurance Company USA","H-LTC2J-36  -- IID and INS negotiated this filing from 52.50% (average) down to 17.5%.","2015-10-01T00:00:00.000","0.175","Yes","Long Term Care","0.525"
"MetLife Insurance Company USA","H-LTC3J-1  -- IID and INS negotiated this filing from 50.7% (average) down to 17.5%.","2015-10-01T00:00:00.000","0.175","Yes","Long Term Care","0.507"
"MetLife Insurance Company USA","H-LTC3JFO20 -- IID and INS negotiated this filing from 51.2% (average) down to 17.5%.","2015-10-01T00:00:00.000","0.175","Yes","Long Term Care","0.512"
"MetLife Insurance Company USA","H-LTC3JFQ  -- IID and INS negotiated this filing from 41.9% (average) down to 17.5%.","2015-10-01T00:00:00.000","0.175","Yes","Long Term Care","0.419"
"MetLife Insurance Company USA","H-LTC3JP5  -- IID and INS negotiated this filing from 50.1% (average) down to 17.5%.","2015-10-01T00:00:00.000","0.175","Yes","Long Term Care","0.501"
"MetLife Insurance Company USA","H-LTC3JQ -- IID and INS negotiated this filing from 41.6% (average) down to 17.5%.","2015-10-01T00:00:00.000","0.175","Yes","Long Term Care","0.416"
"MetLife Insurance Company USA","H-LTC4JFQ6 -- IID and INS negotiated this filing from 41.5% (average) down to 17.5%.","2015-10-01T00:00:00.000","0.175","Yes","Long Term Care","0.415"
"MetLife Insurance Company USA","H-LTC4JQ -- IID and INS negotiated this filing from 45.8% (average) down to 17.5%.","2015-10-01T00:00:00.000","0.175","Yes","Long Term Care","0.458"
"Kanawha Insurance Company","LTC-2 - (IID and INS negotiated this one down from 67% (as proposed) down to 17.5% on 10-1-15 and 17.5% on 10-1-16.  (The 10-1 effective date is an estimate)","2015-10-01T00:00:00.000","0.175","Yes","Long Term Care","0.67"
"Kanawha Insurance Company","LTC-3 - (IID and INS negotiated this one down from 71% (as proposed) down to 17.5% on 11-1-15 and 17.5% on 11-1-16. (The 10-1 effective date is an estimate)","2015-10-01T00:00:00.000","0.175","Yes","Long Term Care","0.71"
"Bankers Life & Casualty Company","Forms GR-N050, GR-N100, GR-N105,  GR-N160, GR-N165, GR-N240, GR-N250, GR-N270, GR-N280","2015-10-01T00:00:00.000","0.175","Yes","Long Term Care","0.35"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 10/1, 11/1, and 12/1 of 2015","2015-10-01T00:00:00.000","0.07","Yes","Small Group","0.07"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 10/1, 11/1, and 12/1 of 2015","2015-10-01T00:00:00.000","0.08","Yes","Small Group","0.08"
"Mutual of Omaha Insurance Company","Lifetime benefits:  Forms HCA (NH50, LT50, HCAQ, NHA, NHAQ, LTA, LTAQ) (IID negotiated lifetime benefit increase from 67% (over 2-yrs) down to 30% spread out over 2-yrs:  (18.9% on 10-1-15 and 9.3% on 10-1-16)","2015-10-01T00:00:00.000","0.189","Yes","Long Term Care","0.3"
"TIAA-CREF Life Insurance Company","TCL-LTC.04(IA) Ed. 4/00 et al -- 
The IID and INS negotiated the 46.61% original proposal down to 17.5%.  The company will likely re-file for another 17.5% a year or so later.","2015-06-01T00:00:00.000","0.175","Yes","Long Term Care","0.466"
"Metropolitan Life Insurance Company","TCL-LTC.04(IA) Ed. 4/00 et al -- 
The IID and INS negotiated the 46.61% original proposal down to 17.5%.  The company will likely re-file for another 17.5% a year or so later.","2015-06-01T00:00:00.000","0.175","Yes","Long Term Care","0.466"
"Freedom Life Insurance Company of America","HDHP-06 | GF AG Ind Maj Med","2015-06-01T00:00:00.000","0.06","Yes","Major Medical","0.06"
"Continental General Insurance Company","Forms 405, 420, 435","2015-04-01T00:00:00.000","0.175","Yes","Long Term Care","0.246"
"Continental General Insurance Company","Forms 440, 445, 460, 461, 470, 471","2015-04-01T00:00:00.000","0.175","Yes","Long Term Care","0.424"
