"company_name","company_type","naic_number","iowa_license_number","iowa_domiciled","address1","address2","company_city","company_state","company_zip","telephone","alternate_address1","alternate_address2","alternate_city","alternate_state","alternate_zip","alternate_telephone","business_license_type","ownership_type","fdba","location","alternate_location","stld","stateofdomicile"
"Sompo America Insurance Company","Property Casualty","11126","2167","false","13146 Ballantyne Corporate Place, Suite 300","Overlook Building","Charlotte","NC","28277","704-759-2200","11405 NORTH COMMUNITY HOUSE ROAD, STE 60",,"CHARLOTTE","NC","28277","704-759-2530","Non Iowa Stock Fire And Casualty Company","Stock","Sompo Japan Insurance Company of America, Yasuda Fire & Marine Insurance Company of America (The)","POINT (-80.843906 35.05826)","POINT (-80.837778 35.057634)",,"NY"
"Harken Health Insurance Company","Health","79480","2169","false","9800 HEALTH CARE LN",,"MINNETONKA","MN","55343","608-783-8611","200 E RANDOLPH STREET; SUITE 5300; MS: I",,"CHICAGO","IL","60601-6602","312-453-0614","Non Iowa Stock Life - with A & H","Stock","Midwest Security Life Insurance Company, Omnivest Life Insurance Company","POINT (-93.403887 44.895294)",,,"WI"
"Integrity Life Insurance Company","Life","74780","2171","false","400 Broadway",,"CINCINNATI","OH","45202","5136291800","400 BROADWAY",,"CINCINNATI","OH","45202","513-629-6234","Non Iowa Stock Life - with A & H","Stock",,"POINT (-84.506187 39.101104)","POINT (-84.506187 39.101104)",,"OH"
"Guaranty Income Life Insurance Company","Life","64238","2172","true","PO BOX 2231",,"BATON ROUGE","LA","70821","800-535-8110","2638 SOUTH SHERWOOD FOREST BLVD, STE 200",,"BATON ROUGE","LA","70816","225-490-8285","Iowa Stock Life - with A & H","Stock",,,"POINT (-91.055738 30.427605)",,"IA"
"Sentry Select Insurance Company","Property Casualty","21180","2174","false","1800 North Point Drive",,"STEVENS POINT","WI","54481-1283","715-346-7527","1800 NORTH POINT DRIVE",,"STEVENS POINT","WI","54481","715-346-7527","Non Iowa Stock Fire And Casualty Company","Stock","John Deere Insurance Company, John Deere Insurance Company of Illinois","POINT (-89.572644 44.541214)","POINT (-89.572644 44.541214)",,"WI"
"Trans Pacific Insurance Company","Property Casualty","41238","2181","false","Three Bala Plaza East, Suite 400",,"BALA CYNWYD","PA","19004","212-297-6600","1221 AVENUE OF THE AMERICAS, SUITE 1500",,"NEW YORK","NY","10020-1001","610-227-1253","Non Iowa Stock Fire And Casualty Company","Stock",,,"POINT (-73.981102 40.758957)",,"NY"
"Praetorian Insurance Company","Property Casualty","37257","2183","false","One General Drive",,"SUN PRAIRIE","WI","53596","6088255160","ONE QBE WAY",,"SUN PRAIRIE","WI","53596","608-825-5556","Non Iowa Stock Fire And Casualty Company","Stock","Insurance Corporation of Hannover",,,,"PA"
"Family Service Life Insurance Company","Life","74004","2185","false","10 Hudson Yards",,"NEW YORK","NY","10001","212-598-8000","10 HUDSON YARDS",,"NEW YORK","NY","10001","212-598-8835","Non Iowa Stock Life - with A & H","Stock",,,,,"TX"
"Union Labor Life Insurance Company (The)","Life","69744","2186","false","1625 Eye Street NW",,"WASHINGTON","DC","20006","202-682-6649","8403 COLESVILLE ROAD",,"SILVER SPRING","MD","20910","202-682-6949","Non Iowa Stock Life - with A & H","Stock",,,"POINT (-77.030719 38.994543)",,"MD"
"Essentia Insurance Company","Property Casualty","37915","2187","false","10275 W. Higgins Road, Suite 750",,"ROSEMONT","IL","60018","8475726387","10275 W. HIGGINS ROAD, SUITE 750",,"ROSEMONT","IL","60018","847-572-6387","Non Iowa Stock Fire And Casualty Company","Stock","American Central Insurance Company","POINT (-87.882896 41.997814)","POINT (-87.882896 41.997814)",,"MO"
"Universal Underwriters Insurance Company","Property Casualty","41181","2189","false","1299 Zurich Way",,"SCHAUMBURG","IL","60196","8476056000","1299 ZURICH WAY",,"SCHAUMBURG","IL","60196-1056","847-605-6201","Non Iowa Stock Fire And Casualty Company","Stock","Zurich Insurance Company of Missouri","POINT (-88.046361 42.063664)","POINT (-88.046361 42.063664)",,"IL"
"MIC General Insurance Corporation","Property Casualty","38660","2192","false","5630 University Parkway, Mail Code 4A05",,"WINSTON-SALEM","NC","27105","3364352000","221 BOLIVAR STREET",,"JEFFERSON CITY","MO","65101","314-493-7987","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-80.275533 36.176772)","POINT (-92.179755 38.582944)",,"MI"
"Clermont Insurance Company","Property Casualty","33480","2194","true","301 ROUTE 17 NORTH, SUITE 900",,"RUTHERFORD","NJ","07070","201-518-2500","301 ROUTE 17 NORTH, SUITE 900",,"RUTHERFORD","NJ","07070","201-518-2500","Iowa Stock Fire And Casualty Company","Stock","Fidelity American Insurance Company, Continental Western Casualty Company",,,,"IA"
"Milbank Insurance Company","Property Casualty","41653","2198","true","518 E. BROAD STREET",,"COLUMBUS","OH","43215","614-917-4484","518 EAST BROAD STREET",,"COLUMBUS","OH","43215","614-917-4478","Iowa Stock Fire And Casualty Company","Stock",,"POINT (-82.986563 39.963871)","POINT (-82.986563 39.963871)",,"IA"
"MIC Property and Casualty Insurance Corporation","Property Casualty","38601","2200","false","500 Woodward Ave, 14th Floor",,"DETRPOT","MI","48226","3136566600","500 WOODWARD AVE, 14TH FLOOR",,"DETROIT","MI","48226","313-656-5712","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-83.04504 42.329525)","POINT (-83.04504 42.329525)",,"MI"
"Heritage Indemnity Company","Property Casualty","39527","2206","false","800 Superior Ave East",,"CLEVELAND","OH","44114","8662033037","800 SUPERIOR AVE. E. 21ST FLOOR",,"CLEVELAND","OH","44114","866-203-3037","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-81.689017 41.502022)","POINT (-81.689017 41.502022)",,"CA"
"Mutual of America Life Insurance Company","Life","88668","2213","false","320 Park Avenue",,"NEW YORK","NY","10103","212-224-1206","320 Park Avenue",,"New York","NY","10022","212-224-1206","Non Iowa Mutual Life - with A & H","Mutual","National Health and Welfare Mutual Life Ins. Assn. Inc.",,"POINT (-73.973861 40.757534)",,"NY"
"Centurion Casualty Company","Property Casualty","42765","2216","false","9800 Health Care Lane, MN006-W500",,"MINNETONKA","MN","55343","9529797572","2700 MIDWEST DRIVE; MS: WI010-1000",,"ONALASKA","WI","54650","608-783-8554","Non Iowa Stock Fire And Casualty Company","Stock","Consumers Casualty Company","POINT (-93.403887 44.895294)","POINT (-91.192213 43.879354)",,"NE"
"Monitor Life Insurance Company of New York","Life","81442","2217","false","305 Madison Ave.",,"MORRISTOWN","NJ","07960","800-422-6200","305 MADISON AVENUE",,"MORRISTOWN","NJ","07960","732-676-9819","Non Iowa Stock Life - with A & H","Stock",,"POINT (-74.451166 40.783277)","POINT (-74.451166 40.783277)",,"NY"
"Cameron National Insurance Company","Property Casualty","42498","2218","false","PO Box 768",,"CAMERON","MO","64429","816-632-6511-260","1304 N Walnut, Suite 200",,"Cameron","MO","64429","816-632-6511-260","Non Iowa Stock Fire And Casualty Company","Stock","Eagle National Assurance Corporation",,"POINT (-94.234892 39.749451)",,"MO"
"Travelers Casualty Company (The)","Property Casualty","41769","2220","false","One Tower Square",,"HARTFORD","CT","06183","860-277-1561","ONE TOWER SQUARE, 5 MS",,"HARTFORD","CT","06183","860-277-1248","Non Iowa Stock Fire And Casualty Company","Stock","Athena Assurance Company",,,,"CT"
"Farmers Casualty Insurance Company","Property Casualty","40169","2222","false","700 Quaker Lane",,"WARWICK","RI","02886-6669","800-422-4272","9797 Springboro Pike, Suite 201",,"Dayton","OH","45448","800-422-4272","Non Iowa Stock Fire And Casualty Company","Stock","Metropolitan Casualty Insurance Company","POINT (-71.500068 41.678771)","POINT (-84.231609 39.608399)",,"RI"
"Allied Property and Casualty Insurance Company","Property Casualty","42579","2223","true","ONE NATIONWIDE BLVD, FSSC-RR",,"COLUMBUS","OH","43215","800-882-2822","1000 YARD STREET, GH-2D-OCA1, BUILDING H",,"GRANDVIEW HEIGHTS","OH","43212","1-614-435-0122","Iowa Stock Fire And Casualty Company","Stock","AIDCO Insurance Company",,"POINT (-83.0271 39.980974)",,"IA"
"Church Insurance Company (The)","Property Casualty","10669","2227","false","19 East 34th Street",,"NEW YORK","NY","10016","800-223-6602","19 East 34th Street",,"New York","NY","10016-4303","212-592-1800","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-73.983745 40.748101)","POINT (-73.983745 40.748101)",,"NY"
"New England Reinsurance Corporation","Property Casualty","41629","2230","false","100 High Street",,"BOSTON","MA","02110","617-526-7877","100 HIGH STREET, SUITE 610A",,"BOSTON","MA","02110","617-526-7877","Non Iowa Stock Fire And Casualty Company","Stock","Tower Insurance Company of Connecticut","POINT (-71.055169 42.354179)","POINT (-71.055169 42.354179)",,"CT"
"Agri General Insurance Company","Property Casualty","42757","2233","true","9200 NORTHPARK DRIVE, #350",,"JOHNSTON","IA","50131-3007","515-559-1172","9200 NORTHPARK DRIVE, SUITE 350",,"JOHNSTON","IA","50131","215-640-4555","Iowa Stock Fire And Casualty Company","Stock",,"POINT (-93.74791 41.655109)","POINT (-93.736876 41.655565)",,"IA"
"Hartford Insurance Company of the Midwest","Property Casualty","37478","2236","false","One Hartford Plaza",,"HARTFORD","CT","06155-0001","860-547-4707","ONE HARTFORD PLAZA",,"HARTFORD","CT","06155-0001","800-451-6944","Non Iowa Stock Fire And Casualty Company","Stock",,,,,"IN"
"Farmington Casualty Company","Property Casualty","41483","2237","false","One Tower Square",,"HARTFORD","CT","06183","860-277-1561","ONE TOWER SQUARE, MS08A",,"HARTFORD","CT","06183","860-277-1248","Non Iowa Stock Fire And Casualty Company","Stock",,,,,"CT"
"SiriusPoint America Insurance Company","Property Casualty","38776","2241","false","One World Trade Center","285 Fulton Street, Suite 47J","NEW YORK","NY","10007","212-312-2500","140 BROADWAY - 32ND FLOOR",,"NEW YORK","NY","10005-1123","212-312-2500","Non Iowa Stock Fire And Casualty Company","Stock","Sirius America Insurance Company, White Mountains Reinsurance Company of America, Folksamerica Reinsurance Company",,"POINT (-74.010646 40.709042)",,"NY"
"Central States Indemnity Co. of Omaha","Property Casualty","34274","2242","false","PO BOX 34888",,"OMAHA","NE","68134-0888","800-732-4597","1941 South 42nd Street",,"Omaha","NE","68105","402-997-8121","Non Iowa Stock Fire And Casualty Company","Stock",,,"POINT (-95.975763 41.241284)",,"NE"
"GuideOne Elite Insurance Company","Property Casualty","42803","2246","true","1111 ASHWORTH ROAD",,"WEST DES MOINES","IA","50265-3538","515-267-2114","1111 ASHWORTH ROAD",,"WEST DES MOINES","IA","50265-3538","515-267-5350","Iowa Stock Fire And Casualty Company","Stock","Guidant Elite Insurance Company, Preferred Abstainers Insurance Company","POINT (-93.719132 41.584614)","POINT (-93.719132 41.584614)",,"IA"
"Depositors Insurance Company","Property Casualty","42587","2247","true","ONE NATIONWIDE BLVD, FSSC-RR",,"COLUMBUS","OH","43215","800-882-2822","1000 YARD STREET, GH-2D-OCA1, BUILDING H",,"GRANDVIEW HEIGHTS","OH","43212","1-614-435-0122","Iowa Stock Fire And Casualty Company","Stock",,,"POINT (-83.0271 39.980974)",,"IA"
"Founders Insurance Company","Property Casualty","14249","2251","false","1350 East Touhy Avenue, Suite 200W",,"DES PLAINES","IL","60018","847-768-0040","1350 EAST TOUHY AVENUE, SUITE 200W",,"DES PLAINES","IL","60018-3303","315-734-2887","Non Iowa Stock Fire And Casualty Company","Stock","Illinois Founders Insurance Company","POINT (-87.890105 42.009572)","POINT (-87.890105 42.009572)",,"IL"
"American States Insurance Company of Texas","Property Casualty","19712","2252","false","175 Berkeley Street",,"BOSTON","MA","98185","617-357-9500","175 Berkeley Street",,"Boston","MA","02116","617-357-9500","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-71.072373 42.349909)","POINT (-71.072373 42.349909)",,"TX"
"AGCS Marine Insurance Company","Property Casualty","22837","2253","false","225 W. Washington Street, Suite 1800",,"CHICAGO","IL","60606","312-224-3300","225 W. WASHINGTON STREET, SUITE 1800",,"CHICAGO","IL","60606-3484","212-524-7860","Non Iowa Stock Fire And Casualty Company","Stock","Interstate Indemnity Company","POINT (-87.634988 41.883208)","POINT (-87.634988 41.883208)",,"IL"
"National Foundation Life Insurance Company","Life","98205","2262","false","300 Burnett Street, Suite 200",,"FT. WORTH","TX","76102-2734","817-878-3300","300 BURNETT STREET, SUITE 200",,"FORT WORTH","TX","76102-2734","817-878-3455","Non Iowa Stock Life - with A & H","Stock","National Foundation Life Insurance Company of Delaware","POINT (-97.335604 32.753657)","POINT (-97.335604 32.753657)",,"TX"
"American Security Insurance Company","Property Casualty","42978","2265","false","260 Interstate North Circle, SE",,"ATLANTA","GA","30339","800-852-2244","11222 QUAIL ROOST DRIVE",,"MIAMI","FL","33157","305-253-2244-35421","Non Iowa Stock Fire And Casualty Company","Stock","American Security Insurance Company of Delaware","POINT (-84.463625 33.898602)","POINT (-80.373759 25.59497)",,"DE"
"Standard Guaranty Insurance Company","Property Casualty","42986","2266","false","260 Interstate North Circle, SE",,"ATLANTA","GA","30339-2110","800-852-2244","11222 QUAIL ROOST DRIVE",,"MIAMI","FL","33157","305-253-2244-35421","Non Iowa Stock Fire And Casualty Company","Stock","Standard Guaranty Insurance Company of Delaware","POINT (-84.463625 33.898602)","POINT (-80.373759 25.59497)",,"DE"
"Settlers Life Insurance Company","Life","97241","2268","false","123 Town Square PMB 749",,"JERSEY CITY","NJ","07310","6082575611","2 East Gilman Street",,"Madison","WI","53703-1494","800-542-8711","Non Iowa Stock Life - with A & H","Stock","Guarantee American Life Company, NGL American Life Insurance Company",,"POINT (-89.388226 43.078499)",,"WI"
"Trans World Assurance Company","Life","69566","2269","false","885 South El Camino Real",,"SAN MATEO","CA","94402","650-348-2300","885 S. El Camino Real",,"San Mateo","CA","94402","650-348-2300","Non Iowa Stock Life - with A & H","Stock",,"POINT (-122.321982 37.559463)","POINT (-122.321982 37.559463)",,"CA"
"Nationwide Assurance Company","Property Casualty","10723","2273","false","One Nationwide Blvd, FSSC-RR",,"COLUMBUS","OH","43215","800-882-2822","1000 YARD STREET, GH-2D-OCA1, BUILDING H",,"GRANDVIEW HEIGHTS","OH","43212","1-614-435-0122","Non Iowa Stock Fire And Casualty Company","Stock","Colonial Insurance Company of Wisconsin, Colonial Insurance Company of California",,"POINT (-83.0271 39.980974)",,"OH"
"Canada Life Assurance Company (The) (U.S. Operations of)","Life","80659","2278","false","8515 E. Orchard Road, 2T3",,"GREENWOOD VILLAGE","CO","80111","303-737-3000","8515 E. ORCHARD ROAD",,"GREENWOOD VILLAGE","CO","80111","303-737-3000","Non Iowa Stock Life - with A & H","Stock",,"POINT (-104.8908 39.609355)","POINT (-104.8908 39.609355)",,"MI"
"International Fidelity Insurance Company","Property Casualty","11592","2280","false","4200 Six Forks Rd., Suite 1400",,"RALEIGH","NC","27609","973-624-7200  - 246","ONE NEWARK CENTER",,"NEWARK","NJ","07102","919-833-1600","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-78.639427 35.835675)",,,"NJ"
"Cameron Mutual Insurance Company","Property Casualty","15725","2283","false","PO Box 768","1304 N Walnut Street, Suite 200","CAMERON","MO","64429","800-326-6511","1304 N Walnut, Suite 200",,"Cameron","MO","64429","816-632-6511-260","Non Iowa Mutual Fire And Casualty Co","Mutual",,,"POINT (-94.234892 39.749451)",,"MO"
"American National General Insurance Company","Property Casualty","39942","2285","false","1949 E. Sunshine, Corporate Ctr.",,"SPRINGFIELD","MO","65899","417-887-4990-2510","AMERICAN NATIONAL CENTER, 1949 EAST SUNS",,"SPRINGFIELD","MO","65899-0001","417-887-4990-2752","Non Iowa Stock Fire And Casualty Company","Stock",,,,,"MO"
"Catholic United Financial","Fraternal","57053","2287","false","3499 Lexington Avenue N.",,"ST. PAUL","MN","55126","651-490-0170-0124","3499 Lexington Ave N",,"Arden Hills","MN","55126","651-490-0170-0124","Non Iowa Fraternal","Mutual","Catholic Aid Association (The)","POINT (-93.147028 45.047059)","POINT (-93.147028 45.047059)",,"MN"
"Fidelity Investments Life Insurance Company","Life","93696","2291","false","900 Salem Street, Mail Zone 0T1W2",,"SMITHFIELD","RI","02917","4012924618","900 Salem Street, OT1W2",,"Smithfield","RI","02917","603-791-3597","Non Iowa Stock Life - with A & H","Stock","Providentmutual Variable Life Insurance  Company","POINT (-71.531807 41.934603)","POINT (-71.531807 41.934603)",,"UT"
"ELCO Mutual Life and Annuity","Life","84174","2298","false","916 Sherwood Drive",,"LAKE BLUFF","IL","60044","847-295-6000","916 Sherwood Dr",,"Lake Bluff","IL","60044","847-295-6000","Non Iowa Mutual Life - without A&H","Mutual","Employees Life Company (Mutual)","POINT (-87.869024 42.269886)","POINT (-87.869024 42.269886)",,"IL"
"Metropolitan Tower Life Insurance Company","Life","97136","2299","false","18210 Crane Nest Dr., 3rd Floor",,"TAMPA","FL","33647","212-578-5390","200 Park Avenue",,"New York","NY","10166","303-672-3221","Non Iowa Stock Life - with A & H","Stock",,"POINT (-82.375315 28.129693)","POINT (-73.976907 40.754153)",,"NE"
"Response Insurance Company","Property Casualty","43044","2302","false","200 East Randolph Street, Ste 3300",,"CHICAGO","IL","60601","3126614600","50 GLENMAURA NATIONAL BLVD.,  STE. 201",,"MOOSIC","PA","18507","570-596-2036","Non Iowa Stock Fire And Casualty Company","Stock","John Hancock Indemnity Company","POINT (-87.621611 41.884472)","POINT (-75.674816 41.358931)",,"IL"
