"fdid","fire_dept_name","hq_addr1","hq_addr2","hq_state","hq_city","hq_zip","hq_location","mail_addr1","mail_addr2","mail_po_box","mail_city","mail_state","mail_zip","hq_phone","hq_fax","county","dept_type","organization_type","website","number_stations","active_firefighters_career","active_firefighters_volunteer","active_firefighters_paid_per_call","non_firefighting_civilian","non_firefighting_volunteer","primary_agency_for_em"
"43008","Persia Volunteer Fire Department","112 Main ST","PO Box 241","IA","Persia","51563","POINT (-95.568464 41.579634)",,,"PO Box 241","Persia","IA","51563-0241","712-488-3275","712-488-3275","HARRISON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","20","0","0","12",
"31005","Cascade Fire Department","807 1ST AVE E",,"IA","Cascade","52033","POINT (-91.004404 42.302111)",,,"PO Box 426","Cascade","IA","52033","563-852-3583",,"DUBUQUE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","30","0","0","2","Yes"
"93008","Seymour Volunteer Fire Department","City Hall",,"IA","Seymour","52590-9999",,"City Hall",,,"Seymour","IA","52590-9999","641-898-7540",,"WAYNE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","24","0","0","1",
"93004","Humeston Fire Department","228 Broad ST",,"IA","Humeston","50123","POINT (-93.496831 40.858896)",,,"PO Box 190","Humeston","IA","50123-0190","641-877-6231","641-877-6231","WAYNE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.humestonfiredept.com/","1","0","18","0","0","0","No"
"59004","Russell Volunteer Fire Department","115 S Maple ST","PO Box 505","IA","Russell","50238","POINT (-93.19924 40.983021)",,,"PO Box 505","Russell","IA","50238-0505","641-535-2065",,"LUCAS","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","30","0","0","0","Yes"
"57007","Coggon Fire Department","101 N Railroad ST",,"IA","Coggon","52218-5000","POINT (-91.531889 42.28186)","101 N Railroad ST",,,"Coggon","IA","52218-5000","319-435-2072","319-435-2122","LINN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","15","0","0","0","Yes"
"90005","Eldon Fire and Rescue, Inc.","110 5th ST","PO Box 12","IA","Eldon","52554","POINT (-92.169687 40.997827)","110 5th ST","PO Box 12","PO Box","Eldon","IA","52554","641-652-3411","641-652-7793","WAPELLO","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","0","0","5",
"61008","Winterset Fire Department","101 E Jefferson ST",,"IA","Winterset","50273-1534","POINT (-94.013212 41.335454)","124 W Court AVE",,,"Winterset","IA","50273-1534","515-462-1422","515-462-1963","MADISON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","19","0","0","0",
"97013","Sioux City Fire Rescue","601 Douglas ST",,"IA","Sioux City","51101-1200","POINT (-96.406436 42.496323)","601 Douglas ST",,,"Sioux City","IA","51101-1200","712-279-6314","712-279-6106","WOODBURY","Career","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.sioux-city.org/government/departments-a-f/fire-rescue","7","113","0","0","3","0","Yes"
"23002","Calamus Volunteer Fire Department, Inc.","300 Main ST","PO Box 165","IA","Calamus","52729","POINT (-90.756568 41.825445)","300 Main ST",,"PO Box 165","Calamus","IA","52729","563-246-2311","563-246-2547","CLINTON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","30","0","0","0",
"19006","Nashua Fire and Rescue","125 Greenwood",,"IA","Nashua","50658","POINT (-92.532181 42.957837)","125 Greenwood AVE",,,"Nashua","IA","50658-7720","641-435-4453",,"CHICKASAW","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","28","0","0","0","Yes"
"38009","Wellsburg Volunteer Fire Department","500 N Jefferson","PO Box 142","IA","Wellsburg","50680","POINT (-92.927515 42.435005)","500 N Jefferson",,"PO Box 142","Wellsburg","IA","50680-7800","641-869-5033",,"GRUNDY","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","22","0","0","0",
"96006","Ossian Fire Department","106 W Brooks ST",,"IA","Ossian","52161","POINT (-91.766309 43.145012)",,,"PO Box 1","Ossian","IA","52161-0001","563-532-9002",,"WINNESHIEK","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","24","0","0","0","No"
"67001","Blencoe Fire Department","510 Main ST",,"IA","Blencoe","51523","POINT (-96.080613 41.93037)",,,"PO Box 28","Blencoe","IA","51523-0028","712-452-2005",,"MONONA","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","16","0","0","0","Yes"
"34003","Floyd Community Volunteer Fire Department","615 Monroe ST",,"IA","Floyd","50435","POINT (-92.736536 43.128443)","615 Monroe ST",,,"Floyd","IA","50435-5009","641-398-2326","641-398-2326","FLOYD","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","25","0","0","0","No"
"70003","Fruitland Volunteer Fire Department","151 North ST",,"IA","Fruitland","52749","POINT (-91.123423 41.356049)",,,"PO Box 96","Fruitland","IA","52749-0096","563-264-0311","563-264-0311","MUSCATINE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","28","0","0","0","Yes"
"21009","Spencer Fire Department","10 Grand AVE",,"IA","Spencer","51301-4220","POINT (-95.144397 43.137812)","10 Grand AVE",,,"Spencer","IA","51301-4220","712-580-7240","712-580-7241","CLAY","Mostly volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.spenceriowacity.com/firedepartment.php","1","5","0","31","0","5","Yes"
"67009","Ute Fire Department","141 E Main ST",,"IA","Ute","51060","POINT (-95.705249 42.050204)",,,"PO Box 133","Ute","IA","51060-0133","712-885-2255","712-885-2255","MONONA","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","22","0","0","0","Yes"
"35003","Coulter Fire Department","305 1st ST","PO Box 23","IA","Coulter","50431-0023","POINT (-92.593581 43.437101)",,,"PO Box 23","Coulter","IA","50431-0023","641-866-6942",,"FRANKLIN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","14","0","0","0",
"94006","Duncombe Volunteer Fire Department","601 Main St",,"IA","Duncombe","50532","POINT (-93.993252 42.469159)",,,"PO Box 258","Duncombe","IA","50532-0258","515-543-8218",,"WEBSTER","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","17","0","0","2","Yes"
"57003","Cedar Rapids Fire Department","713 1st AVE SE",,"IA","Cedar Rapids","52401-1321","POINT (-91.662992 41.981974)","713 1st AVE SE",,,"Cedar Rapids","IA","52401-1321","319-286-5200",,"LINN","Career","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.cedar-rapids.org/local_government/departments_a_-_f/fire/index.php","9","144","0","0","4","0","No"
"19004","Ionia Fire Department","501 W Main ST",,"IA","Ionia","50645",,"501 W Main ST",,,"Ionia","IA","50645-9452","641-330-1089",,"CHICKASAW","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","25","0","0","0","Yes"
"50007","Mingo Fire Department","408 E Main S",,"IA","Mingo","50168-1022",,"103 N Station ST",,,"Mingo","IA","50168","641-363-4441","641-363-3203","JASPER","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","15","0","0","0","Yes"
"78015","Walnut Fire & Rescue Department","500 Pearl ST","PO Box 778","IA","Walnut","51577","POINT (-95.223226 41.475991)",,,"PO Box 778","Walnut","IA","51577-0778","712-784-3811","712-784-9337","POTTAWATTAMIE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.walnutiowa.org","1","0","34","0","0","0","Yes"
"94012","Otho Fire - Rescue","204 Rake ST",,"IA","Otho","50569","POINT (-94.149076 42.422053)","205 N Highway ST",,,"Otho","IA","50569-1225","515-972-4441","515-972-4733","WEBSTER","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://othoia.govoffice2.com/index.asp?SEC=DF16E298-6B8F-409B-9071-AE65F1796754&DE=45578C80-86CD-4B1A-9764-0A2C277FA2C5&Type=B_BASIC","1","0","17","0","0","2","Yes"
"99002","Clarion Fire Department","121 1ST ST SW",,"IA","Clarion","50525-1405","POINT (-93.734071 42.730968)","121 1ST ST SW",,,"Clarion","IA","50525-1405","515-532-2191","515-532-2171","WRIGHT","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","20","0","0","0","No"
"97015","Little Sioux/ Grant Township Fire Department","110 W Hickory ST","PO Box 53","IA","Smithland","51056-0053","POINT (-95.930671 42.228931)","110 W Hickory ST",,"PO Box 53","Smithland","IA","51056-0053","712-889-2275","712-989-2808","WOODBURY","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","16","0","0","16",
"89009","Stockport Volunteer Fire Department","110 Union ST",,"IA","Stockport","52651","POINT (-91.833796 40.857286)","110 Union ST",,,"Stockport","IA","52651","319-796-2132",,"VAN BUREN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","20","0","0","0","Yes"
"44009","Wayland Volunteer Fire and Rescue","211 N Washington",,"IA","Wayland","52654","POINT (-91.660669 41.14868)","211 N Washington",,,"Wayland","IA","52654","319-256-3281","319-256-3276","HENRY","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","25","0","0","0",
"84004","Granville Fire Department","619 Broad ST",,"IA","Granville","51022","POINT (-95.874216 42.983245)",,,"PO Box 37","Granville","IA","51022-0037","712-727-3385",,"SIOUX","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","24","0","0","0","No"
"75007","Merrill Fire Department","PO Box 36",,"IA","Merrill","51038-0036",,,,"PO Box 36","Merrill","IA","51038-0036","712-938-2168",,"PLYMOUTH","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","22","0","0","0",
"57008","Ely Fire Department","1300 Main ST",,"IA","Ely","52227","POINT (-91.583126 41.871817)",,,"PO Box 292","Ely","IA","52227-0292","319-848-4950",,"LINN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","http://elyfire.com/","1","0","30","0","0","3","Yes"
"97012","Sergeant Bluff Fire Department","204 Port Neal RD",,"IA","Sergeant Bluff","51054","POINT (-96.355461 42.397967)",,,"PO Box 609","Sergeant Bluff","IA","51054-0609","712-943-5000","712-943-5006","WOODBURY","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.sgtblufffire.com/home/","2","0","45","0","0","0","Yes"
"45004","Lime Springs Fire Department","201 Center ST",,"IA","Lime Springs","52155","POINT (-92.281396 43.447729)","201 Center ST",,,"Lime Springs","IA","52155-8270","563-566-4405","563-566-0901","HOWARD","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","0","0","0","Yes"
"76002","Havelock Fire Department","1452  Harrison ST",,"IA","Havelock","50546","POINT (-94.702195 42.836751)","1452 Harrison ST",,,"Havelock","IA","50546","000-000-0000",,"POCAHONTAS","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","20","0","0","0",
"64002","Clemons Fire & Rescue","202 Biven","PO Box 45","IA","Clemons","50051-0045",,"202 Biven",,"PO Box 45","Clemons","IA","50051-0045","641-477-8202",,"MARSHALL","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","0","0","2",
"07008","Raymond Fire Department","6902 Lafayette AVE","PO Box 164","IA","Raymond","50667",,"6902 Lafayette AVE",,"PO Box 164","Raymond","IA","50667","319-234-4687","319-234-4687","BLACK HAWK","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","0","0","0",
"33007","Harlan Township Fire Department","210 Main ST W",,"IA","Maynard","50655-0162","POINT (-91.879036 42.773848)",,,"PO Box 162","Maynard","IA","50655-0162","563-637-2308",,"FAYETTE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","23","0","0","0",
"31010","Epworth Fire Department","191 Jacoby DR E, STE A","PO Box 436","IA","Epworth","52045-0436","POINT (-90.929728 42.440517)",,,"PO Box 436","Epworth","IA","52045-0436","563-876-3321","563-876-3399","DUBUQUE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.epworthiowafire.org/","2","0","36","0","0","5","Yes"
"25001","Adel Volunteer Fire Department","102 S 10th ST","PO Box 127","IA","Adel","50003-1737","POINT (-94.019961 41.61697)","102 S 10th ST",,"PO Box 127","Adel","IA","50003-1737","515-993-6746",,"DALLAS","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","27","0","0","0",
"41005","Goodell Volunteer Fire Department","107 Centennial ST",,"IA","Goodell","50439-2716","POINT (-93.61546 42.921167)","107 Centennial ST",,,"Goodell","IA","50439-2716","515-571-7654","708-778-6030","HANCOCK","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","11","0","0","0","Yes"
"91010","Norwalk Fire Department","1100 Chatham AVE",,"IA","Norwalk","50211-9541","POINT (-93.675699 41.487045)","1100 Chatham AVE",,,"Norwalk","IA","50211-9541","515-981-4316","515-981-4779","WARREN","Mostly volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.norwalkfire.com/","1","4","0","28","0","5","Yes"
"91007","Martensdale Fire Department","480 Iowa Ave",,"IA","Martensdale","50160-0080","POINT (-93.740189 41.373766)","480 Iowa Ave",,,"Martensdale","IA","50160-0080","641-764-2977",,"WARREN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"0","0","18","0","0","0",
"18006","Marcus Fire Department","204 N Main ST",,"IA","Marcus","51035","POINT (-95.808054 42.823853)",,,"PO Box 398","Marcus","IA","51035-0398","712-376-2700","712-376-2700","CHEROKEE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","28","0","0","1","Yes"
"76001","Fonda Fire Department","PO Box 340",,"IA","Fonda","50540-0340",,,,"PO Box 340","Fonda","IA","50540-0340","712-288-4466",,"POCAHONTAS","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","19","0","0","0",
"05002","Brayton Volunteer Fire Department","207 County T RD",,"IA","Brayton","50042",,"207 County T RD",,,"Brayton","IA","50042","712-549-2221",,"AUDUBON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","16","0","0","0",
