"entity_name","email","location","address1","address2","city","state","zip","expiry_date"
"RWS INSURANCE SERVICES, LLC","legal@rwsinsurance.com","POINT (-86.137604 39.982568)","698 PRO MED LANE","ATTN: LEGAL","CARMEL","IN","46032","2025-02-28T00:00:00.000"
"RON HERRMANN AGENCY INC","rherrman@amfam.com","POINT (-93.571975 44.861637)","7955 STONE CREEK DR SUITE 110",,"CHANHASSNE","MN","55317","2025-03-31T00:00:00.000"
"LAVALLETTE INS AGENCY LLC","lhinsurancemarketing@group1001.com",,"10555 GROUP 1001 WAY",,"ZIONSVILLE","IN","46077","2024-10-31T00:00:00.000"
"AGENCY INSURANCE CONSULTANTS INC","agencyinsinc@gmail.com","POINT (-122.537031 47.242389)","1905 BRIDGEPORT WAY W STE 106",,"UNIVERSITY PLACE","WA","98466","2023-05-31T00:00:00.000"
"AUNE & ASSOCIATES INC","saune@amfam.com","POINT (-89.503238 43.050679)","658 S GAMMON RD   SUITE 202",,"MADISON","WI","53719","2024-11-30T00:00:00.000"
"MIDWEST HEALTH SERVICES, INC.","kristi@simkt.com","POINT (-96.641712 40.752088)","5931 S. 58TH STREET, SUITE A",,"LINCOLN","NE","68516","2025-12-31T00:00:00.000"
"MOVINX AMERICAS COMPANY INC","Anthony_Mormino@swissre.com","POINT (-88.043657 42.047412)","1450 AMERICAN LN STE 1100",,"SCHAUMBURG","IL","60173","2024-04-30T00:00:00.000"
"SEATTLE SPECIALTY INSURANCE SERVICES, INC.","lori.marsh@ngic.com",,"PO BOX 3199",,"WINSTON SALEM","NC","27102","2024-08-31T00:00:00.000"
"GARY PETERS AGENCY INC","gpeters@amfam.com","POINT (-98.38248 40.590158)","704 EASTSIDE BLVD.",,"HASTINGS","NE","68901","2022-11-30T00:00:00.000"
"DOYLE RETIREMENT SOLUTIONS","eddie.doyle@centralfinancialgroup.com","POINT (-94.194138 42.505218)","304 1ST AVE. N","#2","FORT DODGE","IA","50501","2025-04-30T00:00:00.000"
"NAKOA KAI INSURANCE PROFESSIONALS, INC","SPEEGLE@ALLSTATE.COM","POINT (-155.076256 19.709849)","1289-D KILAUEA AVE",,"HILO","HI","96720","2024-08-31T00:00:00.000"
"ACIG INSURANCE AGENCY, INC.","evan.elliott@acig.com","POINT (-96.709248 32.992667)","2600 N CENTRAL EXPRESSWAY, SUITE 800",,"RICHARDSON","TX","75080","2023-06-30T00:00:00.000"
"GREMESCO CORP","CHRIS@GREMESCO.COM","POINT (-73.216646 41.181356)","195 BROOKLAWN AVE",,"BRIDGEPORT","CT","06604","2024-05-31T00:00:00.000"
"CARPENTER GUY BROKING INC","compliance@guycarp.com","POINT (-73.982483 40.757076)","1166 AVENUE OF THE AMERICAS",,"NEW YORK","NY","10036","2024-04-30T00:00:00.000"
"ARDITE INSURANCE AGENCY LLC","bardite@arditeins.com","POINT (-75.065838 39.799873)","202 S BLACKHORSE PIKE",,"BLACKWOOD","NJ","08012","2025-07-31T00:00:00.000"
"GREAT LAKES GENERAL AGENCY INC","licensing@greatlakesga.com","POINT (-81.445021 41.541394)","761 BETA DR STE V",,"CLEVELAND","OH","44143","2024-11-30T00:00:00.000"
"HOSPITALITY INS SERVICES INC -000","cscharnhorst@krha.org","POINT (-97.244688 37.748426)","3500 N ROCK RD  BLDG 1300",,"WICHITA","KS","67226","2023-03-31T00:00:00.000"
"PHP AGENCY INC","licensing@phpagency.com","POINT (-96.838904 32.978445)","16650 WESTGROVE DR STE 500",,"ADDISON","TX","75001","2025-10-31T00:00:00.000"
"BUILDERS & TRADESMEN'S INS SERVICES INC","producerlicensing@amyntagroup.com",,"400 EXECUTIVE BLVD.","4TH FLOOR","SOUTHINGTON","CT","06489","2024-11-30T00:00:00.000"
"FISH JOHNSON INS AGENCY","agency@fishjohnsonins.com","POINT (-92.378661 42.471804)","3265 W 4TH STREET",,"WATERLOO","IA","50701","2023-01-31T00:00:00.000"
"CAMMON COMPANY","kristi@cammonco.com","POINT (-90.192278 38.625985)","701 MARKET ST STE 1200",,"ST LOUIS","MO","63101","2024-07-31T00:00:00.000"
"CHOICE POLICY INSURANCE SERVICES AGENCY, LLC","JSPRINGMAN@JDP-MARKETING.COM","POINT (-96.979921 32.99044)","405 HWY 121 BYP STE A250",,"LEWISVILLE","TX","75067","2025-08-31T00:00:00.000"
"AUDOMO INSURANCE SERVICES LLC","contact@audomo.com","POINT (-74.007132 40.704936)","99 WALL STREET","SUITE 2607","NEW YORK","NY","10005","2025-03-31T00:00:00.000"
"WOODMAN CISON & ASSOC., LLC","jeff@woodmaninsurance.com","POINT (-87.907716 42.109121)","1400 S. WOLF RD","STE 201","WHEELING","IL","60090","2022-12-31T00:00:00.000"
"THRIVENT INSURANCE AGENCY INC.","boxgovernance@thrivent.com","POINT (-93.263423 44.974218)","600 PORTLAND AVENUE S SUITE 100",,"MINNEAPOLIS","MN","55415","2025-04-30T00:00:00.000"
"AON RISK SERVICES NORTHEAST INC","agency.licensing.mailbox@aon.com","POINT (-87.930894 42.188528)","4 OVERLOOK POINT",,"LINCOLNSHIRE","IL","60069","2023-05-31T00:00:00.000"
"JSB INSURANCE AGENCY","service@neeis.com","POINT (-118.376813 34.044485)","1801 S LA CIENEGA BLVD","SUITE 201","LOS ANGELES","CA","90035","2022-08-31T00:00:00.000"
"SENTRY WEST INS SERVICES","conner.mccrillis@sentrywest.com",,"PO BOX 9289",,"SALT LAKE CITY","UT","84109","2024-05-31T00:00:00.000"
"TOP HEALTHCARE SOLUTIONS INSURANCE AGENCY","MAHANEY.JOHN@TOPHEALTHCARESOLUTIONS.COM","POINT (-80.114292 26.326319)","600 FAIRWAY DR STE 108",,"DEERFIELD BEACH","FL","33441","2026-01-31T00:00:00.000"
"VALLEY INSURANCE GROUP, LLC","tim@valleyig.com","POINT (-111.856517 33.415937)","35 N ALMA SCHOOL RD","202-8","MESA","AZ","85201","2025-02-28T00:00:00.000"
"WINTON-IRELAND INS AGENCY INC","request@wisg.com",,"PO BOX 3277",,"TURLOCK","CA","95381","2025-01-31T00:00:00.000"
"SUNSHINE SECURITY INS AGENCY","COMPLIANCE@ASICORP.ORG",,"P.O. BOX 23039",,"ST. PETERSBURG","FL","33742","2024-06-30T00:00:00.000"
"SOLID GROUND INSURANCE LLC","mlichti@solidgroundins.com","POINT (-96.641303 40.75152)","6000 S 58TH ST STE C",,"LINCOLN","NE","68516","2023-08-31T00:00:00.000"
"LAKEVIEW FINANCIAL SERVICES, LLC","cherylj@lakeviewfinancial.net","POINT (-116.307444 43.619502)","10074 W FAIRVIEW AVE STE 140",,"BOISE","ID","83704","2024-04-30T00:00:00.000"
"BUCKNER CO OF COLORADO LLC","jtallerico@buckner.com","POINT (-111.800443 40.632802)","6550 S MILLROCK DRIVE   SUITE 300",,"SALT LAKE CITY","UT","84121","2024-08-31T00:00:00.000"
"ROBERT C WILLIAMS INSURANCE AGENCY INC","bwilliams@rcwinsurance.com","POINT (-75.903547 41.138606)","523 SCOTT STREET, P O BOX 817",,"WILKES-BARRE","PA","18703","2024-09-30T00:00:00.000"
"BILL LOVELL AGENCY INC","wlovell@amfam.com","POINT (-90.58701 38.582941)","1209 PARKWAY MEADOW CT",,"ELLISVILLE","MO","63021","2025-01-31T00:00:00.000"
"OMLI LLC","bruceds.smith@gmail.com","POINT (-73.519492 40.807031)","6800 JERICHO TURNPIKE SUITE 202W",,"SYOSSET","NY","11791","2023-04-30T00:00:00.000"
"CONNECTED BENEFITS LLC","licensing@gohealth.com","POINT (-87.634869 41.894788)","214 W HURON ST",,"CHICAGO","IL","60654","2023-06-30T00:00:00.000"
"STEFFEN AGENCY INC","hayleejeon@allstate.com","POINT (-105.106457 39.595465)","9719 W COAL MINE AVE UNIT C",,"LITTLETON","CO","80123","2024-10-31T00:00:00.000"
"LEAVITT PACIFIC INS BROKERS INC","sandy-brown@leavitt.com",,"1570 THE ALAMEDA, STE. 101",,"SAN JOSE","CA","95126","2025-01-31T00:00:00.000"
"MARSHBERRY CONNECT PLATFORM LLC","JAIME.MOORE@MARSHBERRY.COM","POINT (-81.476776 41.462356)","28601 CHAGRIN BLVD STE. 400",,"WOODMERE","OH","44122","2025-07-31T00:00:00.000"
"ADVOCATE MY INSURANCE SOLUTIONS INC","accounts@advocatemyinsurance.com","POINT (-80.154263 26.586391)","6814 HOULTON CIRCLE",,"LAKE WORTH","FL","33467","2024-01-31T00:00:00.000"
"GRASS LAKE INSURANCE AGENCY, INC.","grasslakeinsurance@flagstar.com","POINT (-83.174012 42.59319)","5151 CORPORATE DRIVE",,"TROY","MI","48098","2024-11-30T00:00:00.000"
"LEGACY INSURANCE SOLUTIONS, INC","brian@legacyinsurance.solutions","POINT (-94.665271 42.732612)","102 E ELM AVE",,"POCAHONTAS","IA","50574","2023-02-28T00:00:00.000"
"LIVESTOCK AND DAIRY INSURANCE SOLUTIONS LLC","brandon@usdainsurance.com",,"P.O. BOX 126",,"LAKETOWN","UT","84038","2025-01-31T00:00:00.000"
"JAMES RIVER TPA SERVICES INC","regulatory.contact@jamesriverins.com","POINT (-77.516475 37.605761)","6641 WEST BROAD ST","STE 300","RICHMOND","VA","23230","2024-08-31T00:00:00.000"
"CERITY SERVICES, INC.","REGULATORY@EMPLOYERS.COM","POINT (-119.756955 39.431545)","10375 PROFESSIONAL CIRCLE",,"RENO","NV","89521","2025-05-31T00:00:00.000"
"W E H INS AGENCY INC","evelynsharp@silveroaksecurities.com","POINT (-88.830369 35.702553)","3339 N HIGHLAND AVENUE",,"JACKSON","TN","38305","2023-01-31T00:00:00.000"
"IMA, INC.","sharon.neeley@90degreebenefits.com",,"P. O.BOX 71120",,"BOSSIER CITY","LA","71171","2023-01-31T00:00:00.000"
"TIMOTHY SHANTO INSURANCE AGENCY, INC","TSHANTO@AMFAM.COM","POINT (-111.654681 40.118677)","690 N MAIN STREET",,"SPANISH FORK","UT","84660","2025-02-28T00:00:00.000"
"MADISON INS GROUP LLC","office@madisoninsurance.net","POINT (-104.933436 39.70586)","600 S CHERRY ST STE 900",,"DENVER","CO","80246","2022-12-31T00:00:00.000"
"CONTRACTOR MANAGING GENERAL INSURANCE AGENCY, INC.","stephanie@cmgia.com","POINT (-118.576279 34.169014)","20335 VENTURA BLVD STE 426",,"WOODLAND HILLS","CA","91364","2025-07-31T00:00:00.000"
"GLIDEWELL INVESTMENTS AND INSURANCE GROUP, INC","cglidewell@giig.com",,"PO BOX 4207",,"MISSOULA","MT","59806","2023-01-31T00:00:00.000"
"CONNECTED RISK SOLUTIONS LLC","brplicensing@baldwinriskpartners.com","POINT (-82.51517 27.964167)","4211 W BOY SCOUT BLVD STE 800",,"TAMPA","FL","33607","2023-12-31T00:00:00.000"
"CED 1976 LLC","KStellakis@coverage-solutions.com","POINT (-74.160995 41.104372)","1 INTERNATIONAL BOULEVARD","SUITE 625","MAHWAH","NJ","07495","2025-04-30T00:00:00.000"
"TYONIA EGGERS INC","tyonia_eggers@us.aflac.com","POINT (-95.188478 42.610815)","102 BASS STREET",,"STORM LAKE","IA","50588","2025-06-30T00:00:00.000"
"COMMUNITY INS GROUP LTD","jeff@communityinsurancegroup.com",,"2621 W MICHIGAN ST",,"SIDNEY","OH","45365","2024-10-31T00:00:00.000"
"IIB HOLDING COMPANY, LLC","licensing@iib.com",,"PO BOX 35487",,"TULSA","OK","74153","2023-03-31T00:00:00.000"
"STONE HILL NATIONAL","SARA@STONEHILL.NET",,"STONE HILL & ASSOCIATES","257 E 200 S STE 100","SLC","UT","84111","2025-07-31T00:00:00.000"
"MFP GLOBAL SERVICES INC","mpaladino@mfpglobal.com","POINT (-74.583032 40.863227)","6 EMERY AVENUE","SUITE 3","RANDOLPH","NJ","07869","2025-01-31T00:00:00.000"
"SMITH MOORE & CO","dkarakas@smithmoore.com","POINT (-90.336106 38.64741)","7777 BONHOMME AVE STE 2400",,"CLAYTON","MO","63105","2022-12-31T00:00:00.000"
"LEZAOLA THOMPSON INS INC","Ken@lezaola-ins.com","POINT (-71.362895 41.799437)","2761 PAWTUCKET AVENUE",,"E PROVIDENCE","RI","02914","2024-08-31T00:00:00.000"
"COMPREHENSIVE LIFE INSURANCE SERVICES, LLC.","wendyackerman@apitlife.com","POINT (-80.885427 32.258506)","20 SAXONY LN",,"BLUFFTON","SC","29910","2023-05-31T00:00:00.000"
"MONARCH SOLUTIONS LLC","louisa@monarchsolutionsinc.com",,"MONARCH SOLUTIONS","124 N. WATER ST. #206","ROCKFORD","IL","61107","2024-09-30T00:00:00.000"
"MACKINAW ADMINISTRATORS LLC","Danielle.Mercurio@ameritrustgroup.com","POINT (-83.303427 42.490651)","26255 AMERICAN DR",,"SOUTHFIELD","MI","48034","2025-06-30T00:00:00.000"
"ACORA SURETY & INS SERVICES LLC","beckylicensing@goldleafltd.com","POINT (-95.620863 44.949137)","3246 E. HWY. 7, SUITE 150",,"MONTEVIDEO","MN","56265","2023-02-28T00:00:00.000"
"DARIN JOHNSON AGENCY INC","djohnso3@amfam.com","POINT (-96.643225 40.813362)","5625 O STREET  SUITE 105",,"LINCOLN","NE","68510","2023-03-31T00:00:00.000"
"BECK INSURANCE AGENCY","rbeck@beckinsurance.net","POINT (-91.28545 40.088108)","206 W COLLINS",,"MENDON","IL","62351","2024-11-30T00:00:00.000"
"THOMAS R SHAFER INSURANCE AGENCY","thomas.lmason@farmersagency.com",,"112 N COURT",,"OTTUMWA","IA","52501","2025-04-30T00:00:00.000"
"CITY SECURITIES INS LLC","marissa.hadley@nfp.com","POINT (-86.109583 39.917185)","8900 KEYSTONE CROSSING","SUITE 1200","INDIANAPOLIS","IN","46240","2023-04-30T00:00:00.000"
"RETIRE SMART, LLC","contact@retiresmartllc.com","POINT (-96.131629 41.265963)","13815 FNB PKWY STE 400",,"OMAHA","NE","68154","2024-12-31T00:00:00.000"
"STRATEGIC BENEFITS GROUP INC","kclicensing@lockton.com","POINT (-93.436368 44.897112)","12701 WHITEWATER DRIVE  #200",,"MINNETONKA","MN","55343","2025-02-28T00:00:00.000"
"TERRY NIELSEN AGENCY LLC","SHANNONZOBEL@HOTMAIL.COM","POINT (-95.471288 42.344538)","205 MAIN STREET",,"IDA GROVE","IA","51445","2026-02-28T00:00:00.000"
"BONDING SOLUTIONS LLC","kymber@bondingsolutions.com","POINT (-111.736177 33.445212)","1635 NORTH GREENFIELD RD","STE 127","MESA","AZ","85205","2024-09-30T00:00:00.000"
"PHILLIPS INS ASSOCIATES","stevep@phillipsassociatesins.net",,"PO BOX 357",,"DALLAS CENTER","IA","50063","2025-05-31T00:00:00.000"
"RISK EXCHANGE INS SERVICES INC","cdaley@riskexchange.com","POINT (-95.935877 41.258487)","222 S. 15TH STREET    #1500N",,"OMAHA","NE","68102","2024-09-30T00:00:00.000"
"GUARDIAN INS WHOLESALERS INC","BLINSURANCE@CSCGLOBAL.COM",,"P.O. BOX 119",,"LEITCHFIELD","KY","42755","2023-06-30T00:00:00.000"
"PARAGON INS HOLDINGS LLC","paragon@3hcs.com","POINT (-72.816597 41.808775)","45 NOD ROAD   SUITE 1",,"AVON","CT","06001","2023-02-28T00:00:00.000"
"AP OF SOUTH FLORIDA, LLC","kathy.kelleysmith@assuredpartners.com",,"FIORELLA INSURANCE AGENCY","2300 SE MONTEREY RD., #200","STUART","FL","34994","2024-04-30T00:00:00.000"
"WALTERS INSURANCE AGENCY","marc@walters-insurance.com","POINT (-96.664642 40.755366)","3900 OLD CHENEY RD STE 183",,"LINCOLN","NE","68516","2025-09-30T00:00:00.000"
"JONATHAN CIFRE LLOVET, PC","llovetinsurance@protonmail.com","POINT (-69.862822 44.326329)","31 READFIELD RD UNIT 101",,"MANCHESTER","ME","04351","2024-04-30T00:00:00.000"
"HIGH PLAINS SENIOR BENEFITS","joshmyinsuranceguy@outlook.com","POINT (-96.148 41.315655)","6212 N 149TH ST",,"OMAHA","NE","68116","2023-05-31T00:00:00.000"
"INTELIONE FINANCIAL PARTNERS, LLC","kimberley@intelione.com","POINT (-95.574497 29.703794)","11111A BELLAIRE BLVD",,"HOUSTON","TX","77072","2023-08-31T00:00:00.000"
"PHX FINANCIAL INC","kchen@phoenixinc.com","POINT (-74.007151 40.704952)","100 WALL STREET 10TH FLOOR",,"NEW YORK CITY","NY","10005","2023-09-30T00:00:00.000"
"RICHARD F. SWIDER & ASSOCIATES, INC.","rfs@rfs-inc.com","POINT (-81.790319 26.214652)","1415 PANTHER LANE","SUITE 237","NAPLES","FL","34109","2022-12-31T00:00:00.000"
"J.W. COLE INSURANCE SERVICES, INC","JANE.WOOD@JW-COLE.COM","POINT (-82.556395 28.04021)","6928 W LINEBAUGH AVE STE 101",,"TAMPA","FL","33625","2024-09-30T00:00:00.000"
"CAMPBELL INSURANCE GROUP, INC.","cmins_re@mchsi.com",,"PO BOX 681",,"PARKERSBURG","IA","50665","2025-10-31T00:00:00.000"
"AMERICAN CENTRAL MARKETING GROUP LLC","Rob@acmgsales.com","POINT (-74.154919 40.804998)","221 ADELAIDE ST",,"BELLEVILLE","NJ","07109","2025-06-30T00:00:00.000"
"MID STATES AGENCIES INC DBA MID STATES AGENCY","rbenz@midstatesagencies.com","POINT (-90.459247 38.540698)","887 BOLGER CT",,"FENTON","MO","63026","2025-02-28T00:00:00.000"
"LEGEND FINANCIAL MARKETING SERVICES, LLC,","PETE@LEGENDFMS.COM","POINT (-80.059287 26.849856)","11780 US HIGHWAY 1, STE N203",,"NORTH PALM BEACH","FL","33408","2025-11-30T00:00:00.000"
"EVERSURANCE LLC","licensing@crosspointeinsurance.com","POINT (-87.56555 37.968445)","401 SE 6TH ST STE 106",,"EVANSVILLE","IN","47713","2025-01-31T00:00:00.000"
"LEWER AGENCY INC (THE)","licensing@lewer.com",,"THE LEWER AGENCY INC","9900 W 109TH STREET BLDG 70 SUITE 200","OVERLAND PARK","KS","66210","2025-02-28T00:00:00.000"
"RBS CITIZENS INSURANCE AGENCY, INC.","pete.dunlap@citizenssecurities.com","POINT (-82.91238 40.04799)","4249 EASTON WAY   SUITE 200",,"COLUMBUS","OH","43219","2023-01-31T00:00:00.000"
"STUEVE INSURANCE AGENCY INC","philip.stueve.rnoj@statefarm.com","POINT (-94.781543 39.779614)","4734 FREDERICK AVE",,"ST JOSEPH","MO","64506","2025-07-31T00:00:00.000"
"ELITE INS SERVICES INC","shannon@eliteins4u.com","POINT (-96.099954 41.206784)","11909 P STREET  #203",,"OMAHA","NE","68137","2025-07-31T00:00:00.000"
"MILLWARD AGENCY INC","anitamillward@hotmail.com","POINT (-111.841755 40.493562)","14181 CANYON VINE COVE",,"DRAPER","UT","84020","2025-03-31T00:00:00.000"
"ASSUREDPARTNERS GULF COAST INS AGENCY LLC","stephenr.lawrence@assuredpartners.com","POINT (-74.286322 40.643372)","20 COMMERCE DRIVE   SECOND FLOOR",,"CRANFORD","NJ","07016","2023-05-31T00:00:00.000"
"CLEMENS AGENCY CO.","cory@clemensagencyins.com","POINT (-93.764553 41.623892)","10641 JUSTIN DRIVE",,"URBANDALE","IA","50322","2024-07-31T00:00:00.000"
"HEALTHCARE ADVISORY GROUP, INC.","alain.HAG@hotmail.com","POINT (-81.956731 27.98497)","4404 S FLORIDA AVE","SUITE 10","LAKELAND","FL","33813","2025-01-31T00:00:00.000"
"DAN FREMLING AGENCY LLC","dfremlin@amfam.com","POINT (-93.284567 45.875178)","820 HOWE AVE. #106",,"MORA","MN","55051","2025-03-31T00:00:00.000"
"EBS SERVICES LLC","acobb@ebscomp.com","POINT (-86.794737 33.50082)","2031 11TH AVENUE SOUTH",,"BIRMINGHAM","AL","35205","2024-06-30T00:00:00.000"
"INNOVATION DESIGN GROUP LLC -000","jordan@innovationdesigngroup.com","POINT (-95.747584 39.012679)","2950 SW MCCLURE ROAD",,"TOPEKA","KS","66614","2022-08-31T00:00:00.000"
"SAYBRUS EQUITY SERVICES LLC","LICENSING@SAYBRUSPARTNERS.COM",,"P.O. BOX 5056",,"HARTFORD","CT","06102","2025-02-28T00:00:00.000"
"BUSINESS OWNERS LIABILITY TEAM LLC","LICENSINGSUPPORT@BOLTINSURANCE.COM","POINT (-72.813807 41.706799)","10 WATERSIDE DR STE 202",,"FARMINGTON","CT","06032","2025-06-30T00:00:00.000"
"KEVIN MALOOLY AGENCY LLC","kmalooly@amfam.com","POINT (-88.324758 42.032786)","1970 LARKIN AVE STE 3",,"ELGIN","IL","60123","2023-03-31T00:00:00.000"
"MEDICARE ADVANTAGE PLAN SERVICES LLC","CLINT@MAPLANSERVICES.COM","POINT (-82.740317 28.048971)","2424 CURLEW ROAD",,"PALM HARBOR","FL","34683","2024-11-30T00:00:00.000"
"ROC SENIOR SOLUTIONS LLC","RYAN@ROCSENIORSOLUTIONS.COM","POINT (-83.256201 42.252805)","7616 MARGARET ST",,"TAYLOR","MI","48180","2024-09-30T00:00:00.000"
"DOCTORS FIRST INC","kstevenson@doctors1st.com",,"P.O. BOX 434",,"HARRISON CITY","PA","15636","2024-06-30T00:00:00.000"
"FLEMING AGENCY INC","jason@flemingagents.com","POINT (-93.433207 45.226576)","6575 141ST AVE NW SUITE 113",,"RAMSEY","MN","55303","2025-01-31T00:00:00.000"
"WENDELL CHARLES","kayla@wendellcharles.com","POINT (-90.542923 41.556956)","2322 KIMBERLY ROAD","STE 130S","DAVENPORT","IA","52807","2024-08-31T00:00:00.000"
"BOULEVARD INS LLC -000","geoff@boulevardins.com","POINT (-94.6735 38.927386)","7501 COLLEGE BLVD STE 115",,"OVERLAND PARK","KS","66210","2023-05-31T00:00:00.000"
"C M G AGENCY INC","cmgagency@catholicmutual.org","POINT (-96.081274 41.260853)","10843 OLD MILL ROAD",,"OMAHA","NE","68154","2024-04-30T00:00:00.000"
"GIVESURANCE INS SERVICES INC","JENNIFER.RASIAH@GIVESURANCE.ORG","POINT (-118.604435 34.172)","21900 BURBANK BLVD.","3072","WOODLAND HILLS","CA","91367","2024-09-30T00:00:00.000"
"EMPIRE PARK INS AGENCY LLC","rick@kingins.com","POINT (-96.088959 41.206154)","11319 P ST STE A",,"OMAHA","NE","68137","2025-04-30T00:00:00.000"
"DAVID POPE INSURANCE SERVICE LLC","inscenter1@gmail.com","POINT (-91.00651 38.444588)","101 S OAK ST",,"UNION","MO","63084","2025-05-31T00:00:00.000"
"WOOP INSURANCE AGENCY LLC","help@woopinsuranceagency.com","POINT (-75.42846 39.852765)","100 SPRINGBROOKE BLVD STE 114",,"ASTON","PA","19014","2023-11-30T00:00:00.000"
"B&K INSURANCE SERVICE GROUP LLC","BKINSURANCELLC@GMAIL.COM",,"PO BOX 451322",,"KISSIMMEE","FL","34745","2025-05-31T00:00:00.000"
"NATIONAL BENEFITS GROUP LLC","david.soczek@nbgllc.com","POINT (-93.308796 45.067239)","6200 SHINGLE CREEK PKWY STE 385",,"MINNEAPOLIS","MN","55430","2024-12-31T00:00:00.000"
"POLCYN INSURANCE & FINANCIAL SERVICES LLC","gradypolcyn@gmail.com","POINT (-111.844212 33.375771)","2152 S VINEYARD AVE","SUITE 111 BLDG 5A","MESA","AZ","85210","2024-12-31T00:00:00.000"
"LINDON REBER INS AGENCY INC","lrebe4@amfam.com","POINT (-92.954152 44.938857)","683 BIELENBERG DR STE 106",,"WOODBURY","MN","55125","2023-05-31T00:00:00.000"
"EL CAPITAN FINANCIAL CORP","espie@kjains.com",,"PO BOX 60310",,"PASADENA","CA","91116","2024-12-31T00:00:00.000"
"PROVERBS 16:3 INC.","j.crooks@bothhandsfg.com","POINT (-91.352965 40.63556)","14 GREEN OAK CT.",,"FORT MADISON","IA","52627","2025-04-30T00:00:00.000"
