"company_name","company_type","naic_number","iowa_license_number","iowa_domiciled","address1","address2","company_city","company_state","company_zip","telephone","alternate_address1","alternate_address2","alternate_city","alternate_state","alternate_zip","alternate_telephone","business_license_type","ownership_type","fdba","location","alternate_location"
"Fireman's Fund Insurance Company","Property Casualty","21873","0669","false","225 W Washington Street, Suite 1800",,"CHICAGO","IL","60606","8884667883","225 W. WASHINGTON STREET, SUITE 1800",,"CHICAGO","IL","60606-3484","212-524-7860","Non Iowa Stock Fire And Casualty Company","Stock","Home Fire and Marine Insurance Company of California","POINT (-87.634988 41.883208)","POINT (-87.634988 41.883208)"
"Firemen's Insurance Company of Washington, D.C.","Property Casualty","21784","3008","false","PO Box 61038",,"RICHMOND","VA","23261","804-237-5061","4820 LAKE BROOK DRIVE",,"GLEN ALLEN","VA","23060-9233","207-772-4300","Non Iowa Stock Fire And Casualty Company","Stock",,,"POINT (-77.574567 37.667375)"
"First Acceptance Insurance Company, Inc.","Property Casualty","10336","2923","false","PO Box 23410",,"NASHVILLE","TN","37202","800-321-0899","3813 Green Hills Village Drive",,"Nashville","TN","37215","615-327-4888","Non Iowa Stock Fire And Casualty Company","Stock","USAuto Insurance Company, Inc.",,"POINT (-86.815498 36.1086)"
"First Allmerica Financial Life Insurance Company","Life","69140","0324","false","20 Guest Street",,"BRIGHTON","MA","02135","866-297-7531","4 WORLD TRADE CENTER, 51ST FLOOR",,"NEW YORK","NY","10007","646-495-7837","Non Iowa Stock Life - with A & H","Stock","State Mutual Life Assurance Company of America, State Mutual Life Assurance Company of Worcester","POINT (-71.147504 42.357305)",
"First American Property & Casualty Insurance Company","Property Casualty","37710","2653","false","4 First American Way",,"SANTA ANA","CA","92707","7145607904","4 First American Way",,"Santa Ana","CA","92707","714-560-2844","Non Iowa Stock Fire And Casualty Company","Stock","Great Pacific Insurance Company","POINT (-117.862207 33.702488)","POINT (-117.862207 33.702488)"
"First Catholic Slovak Ladies Association of the U.S.A.","Fraternal","56332","2957","false","24950 Chagrin Blvd.",,"BEACHWOOD","OH","44122-5634","800-464-4642","24950 Chagrin Boulevard",,"Beachwood","OH","44122-5634","800-464-4642","Non Iowa Fraternal","Mutual",,"POINT (-81.502042 41.464456)","POINT (-81.502042 41.464456)"
"First Catholic Slovak Union of the United State of America & Canada","Fraternal","56340","3137","false","6611 Rockside Road, Suite 300",,"INDEPENDENCE","OH","44131-0813","2166429406","6611 ROCKSIDE ROAD",,"INDEPENDENCE","OH","44131","216-642-9406","Non Iowa Fraternal","Mutual",,"POINT (-81.644476 41.39484)","POINT (-81.644476 41.39484)"
"First Chicago Insurance Company","Property Casualty","13587","3201","false","6540 South Cicero Avenue",,"BEDFORD PARK","IL","60638-5838","7085524400","6640 South Cicero Avenue",,"Bedford Park","IL","60638-5838","708-552-4620","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-87.742242 41.773943)","POINT (-87.742173 41.771706)"
"First Colonial Insurance Company","Property Casualty","29980","2844","false","3075 Sanders Road, Suite G4E",,"NORTHBROOK","IL","60062","904-992-1776","1776 AMERICAN HERITAGE LIFE DRIVE",,"JACKSONVILLE","FL","32224-6688","904-992-1776","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-87.873947 42.093908)","POINT (-81.437797 30.255715)"
"FirstComp Insurance Company","Property Casualty","27626","2956","false","10275 W. Higgins Road",,"ROSEMONT","IL","60018","888-500-3344-1445","10275 W. HIGGINS ROAD, SUITE 750",,"ROSEMONT","IL","60018","847-572-6387","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-87.882896 41.997814)","POINT (-87.882896 41.997814)"
"First Dakota Indemnity Company","Property Casualty","10351","3018","false","PO Box 89310",,"SIOUX FALLS","SD","57106","800-732-1486","300 CHERAPA PLACE, SUITE 401",,"SIOUX FALLS","SD","57103-2274","800-732-1486","Non Iowa Stock Fire And Casualty Company","Stock",,,"POINT (-96.723841 43.549589)"
"First Financial Insurance Company","Property Casualty","11177","1856","false","185 Asylum Street, 7th Floor",,"HARTFORD","CT","06103","860-756-7769","6320 QUADRANGLE DRIVE, SUITE 300",,"CHAPEL HILL","NC","27517","678-222-1038","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-72.676492 41.76727)","POINT (-78.977957 35.91151)"
"First Guard Insurance Company","Property Casualty","10676","2997","false","240 Nokomis Ave South",,"VENICE","FL","34285","800-521-4287",,,,,,"800-521-4287","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-82.445476 27.096981)",
"First Health Life & Health Insurance Company","Life","90328","2024","false","3200 Highland Avenue",,"DOWNERS GROVE","IL","60515","630-737-7900","3200 HIGHLAND AVENUE",,"DOWNERS GROVE","IL","60515","800-226-5116","Non Iowa Stock Life - with A & H","Stock","Loyalty Life Insurance Company","POINT (-88.010845 41.829512)","POINT (-88.010845 41.829512)"
"First Liberty Insurance Corporation (The)","Property Casualty","33588","2549","false","175 Berkeley Street",,"BOSTON","MA","02116","617-357-9500","175 Berkeley Street",,"Boston","MA","02116","617-357-9500","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-71.072373 42.349909)","POINT (-71.072373 42.349909)"
"First Maxfield Mutual Insurance Association","State Mutual","16760","0016","true","801 S STATE ST","PO BOX 385","DENVER","IA","50622","319-984-5255",,,,,,,"Iowa State Mutual Insurance Association","Mutual","First German Mutual Fire Lightning & Storm Association of Maxfield","POINT (-92.337307 42.665543)",
"First National Insurance Company of America","Property Casualty","24724","0635","false","175 Berkeley St.",,"BOSTON","MA","02116","617-357-9500","175 Berkeley Street",,"Boston","MA","02116","617-357-9500","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-71.072373 42.349909)","POINT (-71.072373 42.349909)"
"First Penn-Pacific Life Insurance Company","Life","67652","1752","false","100 North Greene Street",,"GREENSBORO","NC","27401","800-444-2363","10 NORTH MARTINGALE ROAD",,"SCHAUMBURG","IL","60173-2268","800-444-2363","Non Iowa Stock Life - with A & H","Stock",,"POINT (-79.791468 36.072864)","POINT (-88.031849 42.025964)"
"Fletcher Reinsurance Company","Property Casualty","11054","2880","false","221 Dawson Rd, 2nd Floor",,"COLUMBIA","SC","29223","2127909845","411 Fifth Ave, 5th Floor",,"New York","NY","10016","917-588-0058","Non Iowa Stock Fire And Casualty Company","Stock","Maiden Reinsurance North America, Inc., Maiden Reinsurance Company, GMAC Direct Insurance Company","POINT (-80.939735 34.073365)","POINT (-73.98311 40.75047)"
"Florists' Mutual Insurance Company","Property Casualty","13978","1109","false","1 Horticultural Lane",,"EDWARDSVILLE","IL","62025","800-851-7740","#1 HORTICULTURAL LANE",,"EDWARDSVILLE","IL","62025","715-346-7527","Non Iowa Mutual Fire And Casualty Co","Mutual",,"POINT (-89.88847 38.794216)",
"Floyd County Mutual Insurance Association","County Mutual","15403","0064","true","215 N JACKSON ST","PO BOX 278","CHARLES CITY","IA","50616-0278","641-228-2446",,,,,,,"County Mutual","Mutual","Floyd County Farmers Mutual Fire Insurance Association","POINT (-92.679773 43.067956)",
"FMH Ag Risk Insurance Company","Property Casualty","36781","2422","true","6785 WESTOWN PARKWAY",,"WEST DES MOINES","IA","50266","515-724-5007","6785 WESTOWN PARKWAY",,"WEST DES MOINES","IA","50266","515-724-5012","Iowa Stock Fire And Casualty Company","Stock","HCC Insurance Company, John Deere Insurance Company, VASA North Atlantic Insurance Company, North Atlantic Casualty and Surety Insurance Company Inc., Centris Insurance Company","POINT (-93.802226 41.595104)","POINT (-93.802226 41.595104)"
"Foremost Insurance Company","Property Casualty","11185","0917","false","Farmers Ins Group, Regulatory Affairs Dept.","PO Box 1628","GRAND RAPIDS","MI","49501","616-942-3000","P.O. BOX 2450",,"GRAND RAPIDS","MI","49501-2450","818-965-0433","Non Iowa Stock Fire And Casualty Company","Stock",,,
"Foremost Property and Casualty Insurance Company","Property Casualty","11800","2605","false","Farmers Ins Group, Regulatory Affairs Dept.","PO Box 1628","GRAND RAPIDS","MI","49501","616-942-3000","P.O. BOX 2450",,"GRAND RAPIDS","MI","49501-2450","818-965-0433","Non Iowa Stock Fire And Casualty Company","Stock",,,
"Foremost Signature Insurance Company","Property Casualty","41513","3132","false","PO Box 2450",,"GRAND RAPIDS","MI","49501-2450","6199423000","P.O. BOX 2450",,"GRAND RAPIDS","MI","49501-2450","818-965-0433","Non Iowa Stock Fire And Casualty Company","Stock",,,
"Forethought Life Insurance Company","Life","91642","2155","false","10 West Market Street",,"INDIANAPOLIS","IN","46204","3172232700","ONE FORETHOUGHT CENTER",,"BATESVILLE","IN","47006","812-933-6789","Non Iowa Stock Life - with A & H","Stock","Fairfield Life Insurance Company","POINT (-86.159463 39.768538)",
"Forge Insurance Company","Property Casualty","13293","3246","false","8401 Connecticut Avenue, Suite 105",,"CHEVY CHASE","MD","20815","2025478700","8401 CONNECTICUT AVE, SUITE 105",,"CHEVY CHASE","MD","20815-5825","202-945-6242","Non Iowa Stock Fire And Casualty Company","Stock","Amalgamated Casualty Insurance Company","POINT (-77.077078 38.994244)","POINT (-77.077078 38.994244)"
"Fortitude Life Insurance & Annuity Company","Life","86630","1855","false","10 Exchange Place",,"Jersey City","NJ","07302","(800) 628-8039","P.O. BOX 8520",,"PHILADELPHIA","PA","19176-8520","973-802-2358","Non Iowa Stock Life - with A & H","Stock","Prudential Annuities Life Assurance Corporation, Hartford Variable Annuity Life Insurance Company of Connecticut, Hartford Variable Annuity Life Insurance Company, American Skandia Life Assurance Corporation","POINT (-74.033369 40.716342)",
"Fortitude U.S. Reinsurance Company","Life","90247","1950","false","10 Exchange Place",,"Jersey City","NJ","07302","6159818801","227 WEST MONROE STREET, SUITE 3775",,"CHICAGO","IL","60606","312-977-0904","Non Iowa Stock Life - with A & H","Stock","Pharmacists Life Insurance Company (The), RX Life Insurance Company","POINT (-74.033369 40.716342)","POINT (-87.63472 41.880635)"
"Fortress Insurance Company","Property Casualty","10801","2885","false","425 N. Martingale Rd, Suite 900",,"SCHAUMBURG","IL","60173","847-384-8453","425 N. MARTINGALE ROAD, SUITE 900",,"SCHAUMBURG","IL","60173-2406","847-653-8453","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-88.035554 42.036067)","POINT (-88.035554 42.036067)"
"Fortuity Insurance Company","Property Casualty","10985","2892","false","One Mutual Avenue",,"FRANKENMUTH","MI","48787-0001","989-652-6121 X2474","ONE MUTUAL AVENUE",,"FRANKENMUTH","MI","48787-0001","989-480-6355","Non Iowa Stock Fire And Casualty Company","Stock",,,
"Founders Insurance Company","Property Casualty","14249","2251","false","1350 East Touhy Avenue, Suite 200W",,"DES PLAINES","IL","60018","847-768-0040","1350 EAST TOUHY AVENUE, SUITE 200W",,"DES PLAINES","IL","60018-3303","315-734-2887","Non Iowa Stock Fire And Casualty Company","Stock","Illinois Founders Insurance Company","POINT (-87.890105 42.009572)","POINT (-87.890105 42.009572)"
"Frankenmuth Mutual Insurance Company","Property Casualty","13986","2800","false","One Mutual Avenue",,"FRANKENMUTH","MI","48787-0001","989-652-6121 X2474","ONE MUTUAL AVENUE",,"FRANKENMUTH","MI","48787-0001","989-480-6355","Non Iowa Mutual Fire And Casualty Co","Mutual",,,
"Frank Winston Crum Insurance Company","Property Casualty","11600","3162","false","100 S Missouri Avenue",,"CLEARWATER","FL","33756","7277991150","100 SOUTH MISSOURI AVENUE",,"CLEARWATER","FL","33756","727-450-7901","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-82.78767 27.963774)","POINT (-82.78767 27.963774)"
"Freedom Life Insurance Company of America","Life","62324","1974","false","300 Burnett Street, Suite 200",,"FORT WORTH","TX","76102-2734","817-878-3300","300 BURNETT STREET, SUITE 200",,"FORT WORTH","TX","76102-2734","817-878-3455","Non Iowa Stock Life - with A & H","Stock","Consolidated American Life Insurance Company","POINT (-97.335604 32.753657)","POINT (-97.335604 32.753657)"
"Freedom Specialty Insurance Company","Property Casualty","22209","3105","false","One Nationwide Blvd, FSSC-RR",,"COLUMBUS","OH","43215","614-249-1545","1000 YARD STREET, GH-2D-OCA1, BUILDING H",,"GRANDVIEW HEIGHTS","OH","43212","1-614-435-0122","Non Iowa Stock Fire And Casualty Company","Stock",,,"POINT (-83.0271 39.980974)"
"Fremont Insurance Company","Property Casualty","13994","3109","false","933 E. Main St.",,"FREMONT","MI","49412","231-924-0300","1 Auto Club Drive",,"Dearborn","MI","48167","313-336-1939","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-85.924988 43.467171)","POINT (-83.220183 42.323261)"
"Fresenius Health Plans Insurance Company","Health","85286","2087","false","3711  S. MoPac Expy, Bldg. 2, Suite 300",,"AUSTIN","TX","78746-8014","5126403733","3711 S MOPAC EXPY, BUILDING TWO, SUITE 3",,"AUSTIN","TX","78746","781-699-2632","Non Iowa Stock Life - with A & H","Stock","OneNation Insurance Company, Republic National Life Group Insurance Co., American General Group Insurance Company, Anthem Life Insurance Company, Anthem Alliance Health Insurance Company",,
"Funeral Directors Life Insurance Company","Life","99775","2952","false","PO Box 5649",,"ABILENE","TX","79606","325-695-3412-6455","6550 Directors Parkway",,"Abilene","TX","79606","325-695-3412-6480","Non Iowa Stock Life - with A & H","Stock",,,"POINT (-99.745083 32.370107)"
"Gainbridge Life Insurance Company","Life","15691","3347","false","10555 Group 1001 Way",,"Zionsville","IN","46077","3175742661","401 PENNSYLVANIA PARKWAY, SUITE 300",,"INDIANAPOLIS","IN","46280","317-574-2065","Non Iowa Stock Life - without A&H","Stock","Clear Spring Life Insurance Company",,"POINT (-86.148877 39.9327)"
"Garden State Life Insurance Company","Life","63657","1399","false","One Moody Plaza",,"GALVESTON","TX","77573","409-763-1112","ONE MOODY PLAZA",,"GALVESTON","TX","77550","409-766-6969","Non Iowa Stock Life - with A & H","Stock","Motor Club of America Life Insurance Company",,
"Garrison Property and Casualty Insurance Company","Property Casualty","21253","0967","false","9800 Fredericksburg Road",,"SAN ANTONIO","TX","78288","800-531-8111","9800 Fredericksburg Road",,"San Antonio","TX","78288","210-913-7998","Non Iowa Stock Fire And Casualty Company","Stock","Reciprocal Exchange, Dodson Management Corp., A.I.F., Reciprocal Exchange Reciprocal Service Co. A/I/F, Garrison Property and Casualty Association, USAA Corporate, Atty-inFact","POINT (-98.57653 29.537142)","POINT (-98.57653 29.537142)"
"Gateway Insurance Company","Property Casualty","28339","2814","false","15255 S 94th Ave, Suite 500",,"Orland Park","IL","60462","800 444-0512","953 American Lane, 3rd Floor",,"Schaumburg","IL","60173","210-872-8808","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-87.8482 41.610165)","POINT (-88.055765 42.048352)"
"GBU Financial Life","Fraternal","56685","3324","false","4254 Saw Mill Run Boulevard",,"PITTSBURGH","PA","15227","4128845100","4254 SAW MILL RUN BOULEVARD",,"PITTSBURGH","PA","15227-3394","800-765-4428","Non Iowa Fraternal","Mutual",,"POINT (-79.984256 40.364075)","POINT (-79.984256 40.364075)"
"GCU","Fraternal","56693","3260","false","5400 Tuscarawas Road",,"BEVER","PA","15009","7244953400","5400 Tuscarawas Rd.",,"Beaver","PA","15009-9513","724-495-3400 ext 22","Non Iowa Fraternal","Mutual",,"POINT (-80.413016 40.705439)","POINT (-80.413016 40.705439)"
"GEICO Advantage Insurance Company","Property Casualty","14138","3133","false","One GEICO Plaza",,"WASHINGTON","DC","20076","3019863000","5260 WESTERN AVENUE",,"CHEVY CHASE","MD","20815-3799","301-986-3479","Non Iowa Stock Fire And Casualty Company","Stock",,,"POINT (-77.088022 38.959006)"
"GEICO Casualty Company","Property Casualty","41491","2240","false","One Geico Plaza",,"WASHINGTON","DC","20047-0001","800-841-3000","5260 WESTERN AVENUE",,"CHEVY CHASE","MD","20815-3799","301-986-3479","Non Iowa Stock Fire And Casualty Company","Stock","Criterion Casualty Company",,"POINT (-77.088022 38.959006)"
"GEICO Choice Insurance Company","Property Casualty","14139","3134","false","One GEICO Plaza",,"WASHINGTON","DC","20076","3019863000","5260 WESTERN AVENUE",,"CHEVY CHASE","MD","20815-3799","301-986-3479","Non Iowa Stock Fire And Casualty Company","Stock",,,"POINT (-77.088022 38.959006)"
"GEICO General Insurance Company","Property Casualty","35882","1902","false","One Geico Plaza",,"WASHINGTON","DC","20076","800-841-3000","5260 WESTERN AVENUE",,"CHEVY CHASE","MD","20815-3799","301-986-3479","Non Iowa Stock Fire And Casualty Company","Stock","EQUI-GEN Insurance Company, Equitable General Insurance Company",,"POINT (-77.088022 38.959006)"
"GEICO Indemnity Company","Property Casualty","22055","1271","false","One Geico Plaza",,"WASHINGTON","DC","20076","800-841-3000","5260 WESTERN AVENUE",,"CHEVY CHASE","MD","20815-3799","301-986-3479","Non Iowa Stock Fire And Casualty Company","Stock","Criterion Insurance Company",,"POINT (-77.088022 38.959006)"
