"record_id","offender_number","prison_start_date","prison_admit_type","supervising_intitution","supervision_status","sex","race_ethnicity","education_category","education","age","offense_code","offense_class","offense_description","offense_type","offense_subtype","months_served","record_date"
"549","20752277","2019-08-28T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Eleventh","27.6550308","714.2(1)","C Felony","THEFT 1ST DEGREE","Property","Theft","35.50819672","2022-08-15T12:12:28.000"
"550","2375858","2015-06-02T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Eighth","63.93976728","711.2","B Felony","ROBBERY - 1ST DEGREE - 85%","Violent","Robbery","86.26229508","2022-08-15T12:12:28.000"
"551","2414207","1988-05-24T00:00:00.000","New Admit New Sentence","Iowa State Penitentiary","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","65.18001369","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","409.8688525","2022-08-15T12:12:28.000"
"552","206447","1991-08-20T00:00:00.000","New Admit New Sentence","Newton Correctional Facility","Prison","Male","Black","No HS Diploma","Tenth","60.60232717","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","371.0819672","2022-08-15T12:12:28.000"
"553","19223903","2019-05-10T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","31.89869952","709.3","B Felony","Sex Abuse -2nd Degree(85%)-Life Special Sentence","Violent","Sex","39.1147541","2022-08-15T12:12:28.000"
"554","19610948","2020-06-01T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Asian or Pacific Islander","HS Diploma or Equivelent","HiSET/GED","39.6495551","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary","26.39344262","2022-08-15T12:12:28.000"
"555","20535884","2021-12-10T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Eighth","18.68035592","709.4(1)(b)(2)","C Felony","Sex Abuse 3rd-Child Victim Age 12/13-Life Special Sentence","Violent","Sex","8.131147541","2022-08-15T12:12:28.000"
"556","18416765","2019-07-12T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","White","HS Diploma or Equivelent","HiSET/GED","30.91033539","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary","37.04918033","2022-08-15T12:12:28.000"
"557","3030122","2022-04-06T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","53.31690623","124.401(1)(b)(7)","B Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg","Drug","Trafficking","4.295081967","2022-08-15T12:12:28.000"
"558","20405186","2009-12-16T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Female","White","Post-Secondary","Bachelor's Degree","49.3853525","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","151.6393443","2022-08-15T12:12:28.000"
"559","18559079","2021-03-03T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Eleventh","27.45242984","723A.2","D Felony","CRIMINAL GANG PARTICIPATION","Other","Other Criminal","17.37704918","2022-08-15T12:12:28.000"
"560","20684174","2021-03-19T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Eleventh","25.02121834","715A.2(2)(a)","D Felony","FORGERY","Property","Forgery/Fraud","16.85245902","2022-08-15T12:12:28.000"
"561","19347812","2021-10-22T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","Post-Secondary","Bachelor's Degree","28.37234771","724.30(2)","D Felony","RECKLESS USE OF A FIREARM WITH BODILY INJURY","Violent","Assault","9.737704918","2022-08-15T12:12:28.000"
"562","3013007","2018-08-10T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","61.87542779","711.3","C Felony","ROBBERY 2ND DEGREE, 85%","Violent","Robbery","48.06557377","2022-08-15T12:12:28.000"
"563","19592627","2021-05-27T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Eleventh","39.40862423","908.5(2)B","D Felony","SPECIAL SENTENCE REVOCATION - 2ND/SUB.","Other","Other Criminal","14.59016393","2022-08-15T12:12:28.000"
"564","18007961","2019-12-12T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","No HS Diploma","Unknown","57.71389459","709.4","C Felony","Sex Abuse 3rd Degree-Life Special Sentence","Violent","Sex","32.03278689","2022-08-15T12:12:28.000"
"565","20411891","2022-06-24T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","HS Diploma or Equivelent","High School Diploma","21.57152635","715A.2(2)(a)","D Felony","FORGERY","Property","Forgery/Fraud","1.704918033","2022-08-15T12:12:28.000"
"566","19415474","2021-11-08T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","No HS Diploma","Fifth","33.58247775","709.3(1)(b)","B Felony","Sex Abuse-2nd--Child Under 12, 1st Off, 85%--Life Special Sentence","Violent","Sex","9.180327869","2022-08-15T12:12:28.000"
"567","20720390","2022-04-19T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Tenth","44.10403833","709.4(1)(a)","C Felony","Sex Abuse 3rd-By Force, 1st Off-Life Special Sentence","Violent","Sex","3.868852459","2022-08-15T12:12:28.000"
"568","187799","2015-09-29T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","52.27926078","709.3","B Felony","Sex Abuse -2nd Degree(85%)-Life Special Sentence","Violent","Sex","82.36065574","2022-08-15T12:12:28.000"
"569","20247788","2022-07-25T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","No HS Diploma","Eleventh","25.47570157","908.5(2)B","D Felony","SPECIAL SENTENCE REVOCATION - 2ND/SUB.","Other","Other Criminal","0.6885245902","2022-08-15T12:12:28.000"
"570","20942522","2022-05-03T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","23.18412047","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary","3.409836066","2022-08-15T12:12:28.000"
"571","19017023","2021-09-16T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","46.97604381","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking","10.91803279","2022-08-15T12:12:28.000"
"572","256856","2021-10-22T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","52.87611225","711.2","B Felony","ROBBERY 1ST DEGREE","Violent","Robbery","9.508196721","2022-08-15T12:12:28.000"
"573","18543617","2020-11-24T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Eleventh","23.73442847","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary","20.62295082","2022-08-15T12:12:28.000"
"574","19826534","2022-07-20T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","American Indian or Alaska Native","No HS Diploma","Tenth","38.61190965","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking","0.8524590164","2022-08-15T12:12:28.000"
"575","19406432","2021-02-03T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","32.82409309","908.5(2)A","Aggravated Misdemeanor","SPECIAL SENTENCE REVOCATION - 1ST OFFENSE","Other","Other Criminal","18.29508197","2022-08-15T12:12:28.000"
"576","18274922","2022-03-11T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","HS Diploma or Equivelent","High School Diploma","24.32032854","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking","5.147540984","2022-08-15T12:12:28.000"
"577","18915713","2022-06-07T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","44.32854209","321J.2(2)(c)","D Felony","Operating While Intoxicated - 3rd or Subsequent Offense","Public Order","OWI","2.262295082","2022-08-15T12:12:28.000"
"578","20000699","2022-05-19T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","34.33812457","714.2(3)","Aggravated Misdemeanor","THEFT 3RD DEGREE","Property","Theft","2.885245902","2022-08-15T12:12:28.000"
"579","2426057","2002-12-17T00:00:00.000","New Admit New Sentence","Iowa State Penitentiary","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","58.04517454","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","235.442623","2022-08-15T12:12:28.000"
"580","18247133","2017-02-15T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","Post-Secondary","Vocational Program/Technical Certificate","35.3100616","711.3","C Felony","ROBBERY 2ND DEGREE, 85%","Violent","Robbery","65.80327869","2022-08-15T12:12:28.000"
"581","19561544","2022-07-29T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","45.21560575","908.5(2)A","Aggravated Misdemeanor","SPECIAL SENTENCE REVOCATION - 1ST OFFENSE","Other","Other Criminal","0.5573770492","2022-08-15T12:12:28.000"
"582","2108","2004-08-02T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Ninth","61.94387406","709.3","B Felony","SEXUAL ABUSE, 2ND DEGREE, 85%","Violent","Sex","215.9672131","2022-08-15T12:12:28.000"
"583","3117416","2009-07-21T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","54.65571526","709.3","B Felony","Sex Abuse -2nd Degree(85%)-Life Special Sentence","Violent","Sex","156.4918033","2022-08-15T12:12:28.000"
"584","20097344","2015-03-26T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","HS Diploma or Equivelent","HiSET/GED","46.03148528","709.3","B Felony","Sex Abuse -2nd Degree(85%)-Life Special Sentence","Violent","Sex","88.49180328","2022-08-15T12:12:28.000"
"585","18864638","2021-12-21T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Ninth","36.67077344","714.2(3)","Aggravated Misdemeanor","THEFT 3RD DEGREE","Property","Theft","7.770491803","2022-08-15T12:12:28.000"
"586","19792805","2015-02-06T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Eleventh","48.84052019","709.3","B Felony","Sex Abuse -2nd Degree(85%)-Life Special Sentence","Violent","Sex","90.06557377","2022-08-15T12:12:28.000"
"587","20185628","2021-12-30T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Tenth","29.4072553","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary","7.475409836","2022-08-15T12:12:28.000"
"588","3374831","2022-04-28T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","American Indian or Alaska Native","HS Diploma or Equivelent","HiSET/GED","42.51608487","124.401(5),C","Aggravated Misdemeanor","Possession of a Controlled Substance - Marijuana 3rd or subseq.","Drug","Drug Possession","3.573770492","2022-08-15T12:12:28.000"
"589","19728194","2020-09-17T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","24.18617385","708.2A(5)","D Felony","Domestic Abuse Assault Impeding Air/Blood Flow Causing Bodily Injury","Violent","Assault","22.85245902","2022-08-15T12:12:28.000"
"590","608594","1979-05-02T00:00:00.000","New Admit New Sentence","Iowa State Penitentiary","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","71.06091718","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","518.3934426","2022-08-15T12:12:28.000"
"591","3398033","2013-09-05T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","43.30184805","709.4(2C,4)","C Felony","Sexual Abuse 3rd Degree/Life Special Sentence","Violent","Sex","107.0819672","2022-08-15T12:12:28.000"
"592","3244760","2014-07-07T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","71.38672142","709.3","B Felony","SEXUAL ABUSE, 2ND DEGREE, 85%","Violent","Sex","97.08196721","2022-08-15T12:12:28.000"
"593","20036975","2019-12-06T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","25.3963039","711.3","C Felony","ROBBERY 2ND DEGREE, 85%","Violent","Robbery","32.2295082","2022-08-15T12:12:28.000"
"594","20692235","2015-08-24T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","27.87405886","709.3","B Felony","Sex Abuse -2nd Degree(85%)-Life Special Sentence","Violent","Sex","83.54098361","2022-08-15T12:12:28.000"
"595","3028049","1991-07-22T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","Post-Secondary","Associate's Degree","56.46269678","709.2","A Felony","SEXUAL ABUSE 1ST DEGREE","Violent","Sex","372.0327869","2022-08-15T12:12:28.000"
"596","219410","2018-03-12T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White",,,"71.77275838","708.4(1)","C Felony","WILLFUL INJURY - CAUSING SERIOUS INJURY","Violent","Assault","53.01639344","2022-08-15T12:12:28.000"
"597","19839038","2022-04-20T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","American Indian or Alaska Native","HS Diploma or Equivelent","HiSET/GED","38.19575633","692A.111-B","D Felony","Sex Offender - Registration Violation - 2nd or subsequent offense","Public Order","Other Public Order","3.836065574","2022-08-15T12:12:28.000"
"598","19324811","2022-04-11T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","21.24572211","709.4(1)(b)(3)(d)","C Felony","Sex Abuse 3rd/Victim 14/15, Def 4+-Life Special Sentence","Violent","Sex","4.131147541","2022-08-15T12:12:28.000"
"599","3310937","2009-12-11T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","HS Diploma or Equivelent","High School Diploma","45.30595483","709.3","B Felony","Sex Abuse -2nd Degree(85%)-Life Special Sentence","Violent","Sex","151.8032787","2022-08-15T12:12:28.000"
"600","18672554","2019-08-09T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","27.06091718","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary","36.13114754","2022-08-15T12:12:28.000"
"601","20054063","2013-12-12T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","34.9486653","707.11","B Felony","ATTEMPTED MURDER, 85%","Violent","Murder/Manslaughter","103.8688525","2022-08-15T12:12:28.000"
