"loanrange","businessname","address","city","state","zip","naicscode","businesstype","raceethnicity","gender","veteran","nonprofit","jobsretained","dateapproved","lender","cd","geocoded_column"
"e $150,000-350,000","JOSEPHS LANDSCAPING  IRRIGATION INC","1281 Glassboro Rd","WILLIAMSTOWN","NJ","08094","812990","Corporation","Unanswered","Unanswered","Unanswered",,"36","2020-04-29T00:00:00.000","Fulton Bank, National Association","NJ - 01","POINT (-75.038287 39.692703)"
"e $150,000-350,000","BAKER AND RANNELLS PA","92 E MAIN ST Suite 302","SOMERVILLE","NJ","08876","541110","Professional Association","Unanswered","Unanswered","Unanswered",,"11","2020-04-10T00:00:00.000","Regal Bank","NJ - 07","POINT (-74.608866 40.567084)"
"e $150,000-350,000","BAXLEY IV, INC.","30 INTERNATIONAL DR","BUDD LAKE","NJ","07828","722513","Subchapter S Corporation","Unanswered","Male Owned","Unanswered",,"38","2020-04-14T00:00:00.000","First Secure Bank and Trust Co.","NJ - 07",
"e $150,000-350,000","KOPP CONSULTING LLC","137 autumn ridge road","BASKING RIDGE","NJ","07920","541618","Limited  Liability Company(LLC)","White","Female Owned","Non-Veteran",,"21","2020-04-08T00:00:00.000","Peapack-Gladstone Bank","NJ - 07","POINT (-74.629731 40.660168)"
"e $150,000-350,000","SGS 360 LLC","4390 US Route One North Suite 306","PRINCETON","NJ","08540",,"Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"36","2020-05-03T00:00:00.000","Bank of America, National Association","NJ - 07","POINT (-74.600245 40.362561)"
"e $150,000-350,000","ASSOCIATES IN PLASTIC & AESTHETIC SURGERY, PA","955 S Springfied Avenue","SPRINGFIELD","NJ","07081","621111","Corporation","Unanswered","Unanswered","Non-Veteran",,"14","2020-04-14T00:00:00.000","Republic First Bank d/b/a Republic Bank","NJ - 07","POINT (-74.329057 40.682366)"
"e $150,000-350,000","PREM CLEANING CONTRACTORS INC","240 west street","SOUTH HACKENSACK","NJ","07606","561720","Corporation","Unanswered","Unanswered","Unanswered",,"70","2020-06-18T00:00:00.000","Fountainhead SBF LLC","NJ - 05","POINT (-74.050983 40.871479)"
"e $150,000-350,000","CASTREMAR INC","150 Moonachie Road","MOONACHIE","NJ","07074","722511","Subchapter S Corporation","Unanswered","Male Owned","Non-Veteran",,"24","2020-04-28T00:00:00.000","Valley National Bank","NJ - 09","POINT (-74.048659 40.839658)"
"b $2-5 million","STRAIGHT AND NARROW INC","508 STRAIGHT STREET","PATERSON","NJ","07501","623220","Non-Profit Organization","Unanswered","Unanswered","Unanswered","true","284","2020-04-27T00:00:00.000","The MINT National Bank","NJ - 09","POINT (-74.16636 40.906385)"
"d $350,000-1 million","MECHANICAL SOLUTIONS INC","11 APOLLO DR","WHIPPANY","NJ","07981","541330","Corporation","Unanswered","Unanswered","Unanswered",,"32","2020-04-13T00:00:00.000","Provident Bank","NJ - 11","POINT (-74.432278 40.824213)"
"d $350,000-1 million","ALTECH CORPORATION","35 Royal Road","FLEMINGTON","NJ","08822","423610","Corporation","Unanswered","Male Owned","Non-Veteran",,"36","2020-05-01T00:00:00.000","TD Bank, National Association","NJ - 07","POINT (-74.841835 40.512802)"
"e $150,000-350,000","LAKEVIEW CONTRACTING, LLC","1640 NEW MARKET AVE","SOUTH PLAINFIELD","NJ","07080","236220","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"32","2020-04-15T00:00:00.000","North Valley Bank","NJ - 06","POINT (-74.436852 40.579758)"
"d $350,000-1 million","KHACHATURIAN ENGINEERING ASSOCIATES, INC.","186 WOOD AVE S","ISELIN","NJ","08830","541330","Corporation","Unanswered","Unanswered","Unanswered",,"46","2020-05-03T00:00:00.000","PNC Bank, National Association","NJ - 06","POINT (-74.327603 40.561549)"
"d $350,000-1 million","ROSE MOUNTAIN CARE CENTER INC","27 US Highway 1","NEW BRUNSWICK","NJ","08901","623110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"76","2020-04-08T00:00:00.000","OceanFirst Bank, National Association","NJ - 06","POINT (-74.416817 40.485021)"
"d $350,000-1 million","DELLA INFOTECH INC","No 5 independence way suite 300","PRINCETON","NJ","08540","541512","Corporation","Unanswered","Unanswered","Unanswered",,"124","2020-04-28T00:00:00.000","HSBC Bank USA, National Association","NJ - 07",
"d $350,000-1 million","AUTOMATION & CONTROL INC","1491 Lancer Dr","MOORESTOWN","NJ","08057","238210","Corporation","Unanswered","Male Owned","Non-Veteran",,"31","2020-04-10T00:00:00.000","Fulton Bank, National Association","NJ - 01","POINT (-74.989916 39.972195)"
"e $150,000-350,000","HUDSON INDUSTRIES CORPORATION","271 US HIGHWAY 46 STE F207","FAIRFIELD","NJ","07004","325520","Corporation","Unanswered","Unanswered","Unanswered",,"11","2020-05-03T00:00:00.000","Bank of America, National Association","NJ - 11","POINT (-74.299186 40.877171)"
"e $150,000-350,000","KAMONTVILLE LLC","350 MAIN RD","MONTVILLE","NJ","07045","624410","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"30","2020-04-05T00:00:00.000","The Bancorp Bank","NJ - 11","POINT (-74.366816 40.915373)"
"e $150,000-350,000","CHINOOK SCIENCES LLC","135 US HIGHWAY 202 206 SUITE 14","BEDMINSTER TOWNSHIP","NJ","07921","423830","Corporation","Unanswered","Male Owned","Non-Veteran",,,"2020-05-03T00:00:00.000","Wells Fargo Bank, National Association","NJ - 07","POINT (-74.638724 40.644675)"
"e $150,000-350,000","NISFAR MINING, INC.","232 Willow Ave","HOBOKEN","NJ","07030","722511","Corporation","Unanswered","Unanswered","Unanswered",,"29","2020-04-28T00:00:00.000","First Bank","NJ - 08","POINT (-74.033769 40.740521)"
"e $150,000-350,000","CARAVELLA DEMOLITION INC","40 DEFOREST AVE","EAST HANOVER","NJ","07936","238910","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"15","2020-05-01T00:00:00.000","JPMorgan Chase Bank, National Association","NJ - 11","POINT (-74.365246 40.817911)"
"e $150,000-350,000","SAS STRESSTEEL","440 Eagle Rock","ROSELAND","NJ","07068","423510","Corporation","Unanswered","Unanswered","Unanswered",,"18","2020-05-03T00:00:00.000","Cross River Bank","NJ - 11","POINT (-74.319588 40.818332)"
"d $350,000-1 million","EAST COAST ADVANCED PLASTIC SURGERY","200 S Orange Ave Suite 295","LIVINGSTON","NJ","07039","621111","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"17","2020-04-27T00:00:00.000","Manufacturers and Traders Trust Company","NJ - 07","POINT (-74.355385 40.774066)"
"e $150,000-350,000","CRANE, TONELLI, ROSENBERG &AMP; CO LLP","25 DEFOREST AVE STE 101","SUMMIT","NJ","07901","541618","Partnership","Unanswered","Unanswered","Unanswered",,"11","2020-05-03T00:00:00.000","Bank of America, National Association","NJ - 07","POINT (-74.358132 40.719017)"
"e $150,000-350,000","FRIMPEKS","30 Sherwood Lane Unit 6","FAIRFIELD","NJ","07004","325910","Cooperative","Unanswered","Unanswered","Unanswered",,"12","2020-04-29T00:00:00.000","Citibank, N.A.","NJ - 11","POINT (-74.269321 40.877992)"
"e $150,000-350,000","I.C.I.  FLOORING, INC.","806 Silvia Street","EWING TOWNSHIP","NJ","08628","238330","Corporation","Unanswered","Unanswered","Unanswered",,"9","2020-04-27T00:00:00.000","Investors Bank","NJ - 12","POINT (-74.810764 40.256597)"
"d $350,000-1 million","OPEN ROAD OF UNION LLC","2675 US HIGHWAY 22 W","UNION","NJ","07083","441110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,,"2020-04-27T00:00:00.000","PNC Bank, National Association","NJ - 07","POINT (-74.307917 40.689081)"
"c $1-2 million","MCNEIL SALES AND SERVICE, INC.","15 MARLEN DR","TRENTON","NJ","08691","238140","Corporation","Unanswered","Unanswered","Unanswered",,"70","2020-04-10T00:00:00.000","Amboy Bank","NJ - 04","POINT (-74.627415 40.203656)"
"e $150,000-350,000","POLARIS CORPORATION","16 INDUSTRIAL AVE","RIDGEFIELD PARK","NJ","07660","238160","Corporation","Unanswered","Unanswered","Unanswered",,"20","2020-04-08T00:00:00.000","Columbia Bank","NJ - 09","POINT (-74.029617 40.858728)"
"d $350,000-1 million","JNB RIVERWINDS INC","1075 RIVERWINDS DR","WEST DEPTFORD","NJ","08086","722511","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"49","2020-04-14T00:00:00.000","OceanFirst Bank, National Association","NJ - 01","POINT (-75.207968 39.861277)"
"d $350,000-1 million","OLENDERFELDMAN LLP","422 MORRIS AVE","SUMMIT","NJ","07901","541110","Partnership","Unanswered","Unanswered","Unanswered",,"23","2020-05-03T00:00:00.000","PNC Bank, National Association","NJ - 07","POINT (-74.368088 40.722784)"
"e $150,000-350,000","DELSEA STREET LLC","3659 DELSEA DR","VINELAND","NJ","08360","453998","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"20","2020-04-13T00:00:00.000","Financial Resources FCU","NJ - 02",
"b $2-5 million","DYNAMIC WORLDWIDE WEST INC","2501 71st Street","NORTH BERGEN","NJ","07047","493110","Corporation","Unanswered","Unanswered","Unanswered",,"322","2020-06-29T00:00:00.000","Investors Bank","NJ - 08","POINT (-74.028677 40.80454)"
"e $150,000-350,000","ARROW FIRE PROTECTION","410 Rte 15 South","WHARTON","NJ","07885","238220","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"7","2020-04-15T00:00:00.000","TD Bank, National Association","NJ - 07","POINT (-74.568151 40.904549)"
"e $150,000-350,000","BRUNO DIBELLO & CO. LLC","785 Totowa Road","TOTOWA","NJ","07512","541211","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"10","2020-04-28T00:00:00.000","Lakeland Bank","NJ - 09","POINT (-74.225997 40.911533)"
"e $150,000-350,000","SUPER QUALITY OIL CO, INC","627 River Dr","GARFIELD","NJ","07026","454310","Corporation","Unanswered","Unanswered","Unanswered",,"23","2020-04-15T00:00:00.000","Valley National Bank","NJ - 09","POINT (-74.118145 40.877809)"
"e $150,000-350,000","PERIODONTICS & IMPLANT DENTISTRY PA","160 South Livingston Ave Suite 110","LIVINGSTON","NJ","07039","621210","Corporation","Unanswered","Unanswered","Unanswered",,"11","2020-04-28T00:00:00.000","Santander Bank, National Association","NJ - 07","POINT (-74.313616 40.790831)"
"e $150,000-350,000","PRECISION BUILDING AND CONSTRUCTION","216 SOMERSET STREET","BOUND BROOK","NJ","08805","236220","Limited  Liability Company(LLC)","Unanswered","Female Owned","Non-Veteran",,"28","2020-04-28T00:00:00.000","People's United Bank, National Association","NJ - 07","POINT (-74.530428 40.564814)"
"e $150,000-350,000","LANDIS-THIRTY NINE, INC.","3915 Landis Avenue","SEA ISLE CITY","NJ","08243","722511","Corporation","Unanswered","Unanswered","Unanswered",,"10","2020-04-07T00:00:00.000","Radius Bank","NJ - 02","POINT (-74.690424 39.156438)"
"e $150,000-350,000","TECHNOCALITY INC.","1701 Nottingham Way","HAMILTON","NJ","08619","561621","Corporation","Unanswered","Unanswered","Unanswered",,"14","2020-04-28T00:00:00.000","Santander Bank, National Association","NJ - 04","POINT (-74.715521 40.232573)"
"d $350,000-1 million","LOGISTIC SOLUTIONS INC.","216 Stelton Road Suite C2","PISCATAWAY","NJ","08854","541511","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"34","2020-04-27T00:00:00.000","The Bank of Princeton","NJ - 06","POINT (-74.457234 40.56787)"
"b $2-5 million","HEART TO HEART HEALTH CARE SERVICES, LLC","576 Central Avenue, Ste. 301","EAST ORANGE","NJ","07018","623210","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"473","2020-04-15T00:00:00.000","Univest Bank and Trust Co.","NJ - 10","POINT (-74.223628 40.760897)"
"e $150,000-350,000","ACA ELECTRIC LLC","820 Piney Hollow Road","HAMMONTON","NJ","08037","238210","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"10","2020-04-08T00:00:00.000","Fulton Bank, National Association","NJ - 01","POINT (-74.883415 39.630675)"
"d $350,000-1 million","ALL AMERICAN AUTOMATIC FIRE PROTECTION INC T/A AAA FIRE PROTECTION","459 Tompkins Place","CITY OF ORANGE","NJ","07050","238390","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"45","2020-04-27T00:00:00.000","American Express National Bank","NJ - 10","POINT (-74.246129 40.76633)"
"e $150,000-350,000","GERBER METAL SUPPLY CO INC","2 BOUNDARY ROAD","SOMERVILLE","NJ","08876","331210","Corporation","White","Male Owned","Non-Veteran",,"31","2020-04-11T00:00:00.000","TD Bank, National Association","NJ - 07","POINT (-74.724601 40.606009)"
"e $150,000-350,000","8TH FLOOR MANAGEMENT, LLC","4 ROSE HAVEN LN","ROCKLEIGH","NJ","07647",,"Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"15","2020-05-01T00:00:00.000","JPMorgan Chase Bank, National Association","NJ - 05","POINT (-73.929167 40.999906)"
"e $150,000-350,000","DOUGLAS GULTZ D.M.D.","396 Lafayette Street","NEWARK","NJ","07105","621210","Sole Proprietorship","Unanswered","Male Owned","Unanswered",,"21","2020-04-28T00:00:00.000","Valley National Bank","NJ - 08","POINT (-74.155124 40.72615)"
"c $1-2 million","DURST CORPORATION, INC.","129 DERMODY ST","CRANFORD","NJ","07016","423720","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"69","2020-04-07T00:00:00.000","Valley National Bank","NJ - 07","POINT (-74.284558 40.653381)"
"e $150,000-350,000","CASUAL EXPRESS APPAREL CORP","65B Triangle BLVD","CARLSTADT","NJ","07072","423910","Corporation","Unanswered","Unanswered","Unanswered",,"12","2020-04-28T00:00:00.000","HSBC Bank USA, National Association","NJ - 09","POINT (-74.064972 40.825704)"
"d $350,000-1 million","ENGLEWOOD CARDIOLOGY CONSULTANTS","177 N Dean St,Suite 100","ENGLEWOOD","NJ","07631","621111","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"7","2020-05-07T00:00:00.000","Cross River Bank","NJ - 05","POINT (-73.971179 40.899362)"
"b $2-5 million","POWER ELECTRIC CO., INC.","10-22 North 7th Street 0.0","BELLEVILLE","NJ","07109","238210","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"135","2020-04-10T00:00:00.000","JPMorgan Chase Bank, National Association","NJ - 08","POINT (-74.177914 40.778037)"
"e $150,000-350,000","LAW OFFICES OF MANUELA MORAIS","101 West Main Street 101","MOORESTOWN","NJ","08057","541110","Limited  Liability Company(LLC)","Unanswered","Female Owned","Non-Veteran",,,"2020-04-15T00:00:00.000","Citizens Bank, National Association","NJ - 01","POINT (-74.948452 39.963114)"
"e $150,000-350,000","FARRELL CONTRACTING SOLUTIONS, LLC","37 SPRUCE AVE","RIDGEFIELD PARK","NJ","07660","238320","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"14","2020-04-13T00:00:00.000","TD Bank, National Association","NJ - 09","POINT (-74.026254 40.855875)"
"d $350,000-1 million","EVERSON FRANCIS","105 Sun Valley Way","FLORHAM PARK","NJ","07932","541990","Sole Proprietorship","Unanswered","Unanswered","Unanswered",,"15","2020-05-07T00:00:00.000","Celtic Bank Corporation","NJ - 11","POINT (-74.365864 40.752969)"
"e $150,000-350,000","MEENAXI ENTERPRISE INC","86 EXECUTIVE AVENUE","EDISON","NJ","08817","423990","Corporation","Unanswered","Unanswered","Unanswered",,"20","2020-04-29T00:00:00.000","Unity Bank","NJ - 06","POINT (-74.386068 40.494817)"
"e $150,000-350,000","GREENWOOD HOUSE HOSPICE SERVICES INC.","25 SCOTCH RD SUITE 1","EWING","NJ","08628","621999","Non-Profit Organization","Unanswered","Unanswered","Unanswered","true","24","2020-05-21T00:00:00.000","First Bank","NJ - 12","POINT (-74.801571 40.265165)"
"d $350,000-1 million","LEAF, MIELE, MANGANELLI, FORTUNATO & ENGEL, LLC","310 PASSAIC AVE","FAIRFIELD","NJ","07004","541211","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"31","2020-04-10T00:00:00.000","Regal Bank","NJ - 11","POINT (-74.272019 40.883741)"
"e $150,000-350,000","ALTMAN LEGBAND &AMP; MAYRIDES","37 TAMARACK CIR","SKILLMAN","NJ","08558","541110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"5","2020-05-03T00:00:00.000","PNC Bank, National Association","NJ - 07","POINT (-74.64823 40.408381)"
"e $150,000-350,000","MERCER GASTROENTEROLOGY PC","2 CAPITAL WAY suite 487","PENNINGTON","NJ","08534","621111","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,,"2020-04-15T00:00:00.000","Provident Bank","NJ - 12","POINT (-74.80408 40.291731)"
"d $350,000-1 million","RADIN CONSULTING INC","193 W HOBART GAP RD","LIVINGSTON","NJ","07039","541330","Corporation","Unanswered","Unanswered","Unanswered",,"39","2020-04-14T00:00:00.000","Bank of America, National Association","NJ - 07","POINT (-74.342598 40.776806)"
"d $350,000-1 million","CHEDEVILLE, INC.DBA STERLING AFFAIR","100 COMMERCE RD","CARLSTADT","NJ","07072","722320","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"7","2020-05-01T00:00:00.000","JPMorgan Chase Bank, National Association","NJ - 09","POINT (-74.058717 40.830004)"
"e $150,000-350,000","HIONIS GREENHOUSES INC","4 CODDINGTON RD","WHITEHOUSE STATION","NJ","08889","111422","Corporation","Unanswered","Unanswered","Unanswered",,,"2020-04-28T00:00:00.000","First Pioneer Farm Credit,  ACA","NJ - 07","POINT (-74.739705 40.6124)"
"e $150,000-350,000","GBR INC","121 WATCHUNG AVE","NORTH PLAINFIELD","NJ","07060","611511","Corporation","Unanswered","Male Owned","Unanswered",,,"2020-04-15T00:00:00.000","Provident Bank","NJ - 06","POINT (-74.421967 40.620062)"
"e $150,000-350,000","MERSE BROS","31 E RAILWAY AVE","PATERSON","NJ","07503","484110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"11","2020-05-01T00:00:00.000","JPMorgan Chase Bank, National Association","NJ - 09","POINT (-74.157996 40.900263)"
"e $150,000-350,000","DYNASTY METALS INC","164 FRANKLIN AVE","ROCKAWAY","NJ","07866","332322","Corporation","Unanswered","Unanswered","Unanswered",,"0","2020-05-01T00:00:00.000","Wells Fargo Bank, National Association","NJ - 11","POINT (-74.513802 40.894888)"
"d $350,000-1 million","QUALITY 1ST CONTRACTING INC.","359 Route 35 South","CLIFFWOOD","NJ","07721","238990","Corporation","Unanswered","Unanswered","Unanswered",,"56","2020-04-09T00:00:00.000","Valley National Bank","NJ - 06","POINT (-74.026361 40.207973)"
"d $350,000-1 million","PETRO COHEN P.C.","2111 NEW ROAD, SUITE 202","NORTHFIELD","NJ","08225","541110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"27","2020-04-15T00:00:00.000","OceanFirst Bank, National Association","NJ - 02","POINT (-74.562052 39.367141)"
"b $2-5 million","CONTEMPORARY GRAPHICS AND BINDERY, INC.","1200 Ferry Avenue","CAMDEN","NJ","08104","322212","Subchapter S Corporation","Unanswered","Male Owned","Unanswered",,"254","2020-04-07T00:00:00.000","Customers Bank","NJ - 01","POINT (-75.104006 39.918545)"
"d $350,000-1 million","ACSYES INC-SBA SMALL 7A TERM","68 WHITE ST","RED BANK","NJ","07701",,"Corporation","Unanswered","Unanswered","Unanswered",,"0","2020-05-03T00:00:00.000","TD Bank, National Association","NJ - 04","POINT (-74.068626 40.350342)"
"d $350,000-1 million","LEADERS FINANCIAL COMPANY","21 Commerce Drive","CRANFORD","NJ","07016","522220","Corporation","White","Male Owned","Non-Veteran",,"37","2020-04-07T00:00:00.000","The Park National Bank","NJ - 07","POINT (-74.285234 40.645841)"
