"facid","facility_type","lic","licensed_name","address","fac_addr_2","fac_city","fac_st","zip","county","telephone","faxphone","facemail","lic_expires","licensed_owner","ownaddr","owncsz","owndesc","admin","title","hospbedtotal","geocoded_column"
"NJ24136","AMBULATORY CARE FACILITY","24136","SOLUTIONS HEALTH AND PREGNANCY CENTER","837 BROAD STREET",,"SHREWSBURY","NJ","07702","MONMOUTH","(732) 747-5454","(732) 747-4257","director@solutionsphc.com","2022-04-30T00:00:00.000","SOLUTIONS HEALTH AND PREGNANCY CENTER","837 BROAD STREET","SHREWSBURY, NJ  07702","Non-Profit - Other","Ms. PATRICIA MURPHY",,,"POINT (-74.061591 40.32495)"
"NJ23130","END STAGE RENAL DIALYSIS","23130","RCG - CAPE MAY","1259 ROUTE 9",,"CAPE MAY COURT HOUSE","NJ","08210","CAPE MAY","(609) 465-3444","(609) 465-0434","brandi.esposito@fmc-na.com","2022-08-31T00:00:00.000","RCG SOUTHERN NEW JERSEY, L.L.C.","2525 WEST END AVENUE SUITE 600","NASHVILLE, TN  37203",,"Mr. JOSEPH BONE",,,"POINT (-74.849825 39.046978)"
"NJR24649","SURGICAL PRACTICE","R24649","PLASTIC SURGERY CENTER, PA (THE)","535 SYCAMORE AVENUE",,"SHREWSBURY","NJ","07702","MONMOUTH","(732) 741-0970","(732) 747-2606","damatore@tpscnj.com","2021-05-31T00:00:00.000","THE PLASTIC SURGERY CENTER, PA","535 SYCAMORE AVENUE","SHREWSBURY, NJ  07702","Profit - Corporation","Dr. ANDREW ELKWOOD",,,"POINT (-74.07153 40.323246)"
"NJ1223","HOSPITAL-BASED, OFF-SITE AMBULATORY SURGICAL CTR","1223","MEDIPLEX SURGERY CENTER","98 JAMES STREET",,"EDISON","NJ","08820","MIDDLESEX","(732) 632-1600","(732) 632-1678","Amie.Thornton@HMHN.org","2022-04-30T00:00:00.000","HMH HOSPITALS CORPORATION","343 THORNALL STREET 8TH FL","EDISON, NJ  08837","Non-Profit - Hospital","Ms. AMIE THORNTON",,,"POINT (-74.350526 40.557823)"
"NJ24825","AMBULATORY CARE FACILITY","24825","KAYAL ORTHOPAEDIC CENTER, PC","784 FRANKLIN AVENUE",,"FRANKLIN LAKES","NJ","07417","BERGEN","(201) 891-3113","(201) 891-0203","RKAYLMD@KAYALORTHO.COM","2023-02-28T00:00:00.000","KAYAL ORTHOPAEDIC CENTER, PC","784 FRANKLIN AVENUE, SUITE 120","FRANKLIN LAKES, NJ  07417","Profit - Individual",". ROBERT KAYAL",,,"POINT (-74.206161 41.021687)"
"NJ23314","AMBULATORY SURGICAL CENTER","23381","SHORT HILLS SURGERY CENTER","187 MILLBURN AVENUE",,"MILLBURN","NJ","07041","ESSEX","(973) 671-0555","(973) 671-0557","cfox@shorthillssc.com","2023-01-31T00:00:00.000","JERSEY ASC VENTURES, LLC","1A BURTON HILLS BLVD","NASHVILLE, TN  37215",,". CLAUDETTE FOX",,,"POINT (-74.296112 40.722503)"
"NJR24626","SURGICAL PRACTICE","R24626","UNIVERSITY UROLOGY ASSOCIATES OF NJ","1374 WHITEHORSE-HAMILTON SQUARE ROAD, SUITE 101",,"HAMILTON","NJ","08690","MERCER","(609) 581-5900","(518) 581-5901","mo@uuanj.com","2022-04-30T00:00:00.000","LAKEWOOD UROLOGY LLC","1374 WHITEHORSE HAMILTON SQUARE ROAD, SUITE 101","HAMILTON, NJ  08690",,"Dr. PARU JADEJA",,,"POINT (-74.683794 40.208891)"
"NJ24822","HOSPICE CARE PROGRAM","24822","HOLISTICARE HOSPICE OF NEW JERSEY, LLC","1268 ROUTE 37 WEST, UNIT #2",,"TOMS RIVER","NJ","08755","OCEAN","(732) 731-8100","(732) 349-0567","cherylynmurphy@hoslisticarehospice.org","2022-05-31T00:00:00.000","CARE HOSPICE, INC.",,",",,"Ms. CHERYLYN MURPHY",,,"POINT (-74.252438 39.981871)"
"NJ22594","HOSPICE CARE PROGRAM","22594","ROBERT WOOD JOHNSON VISITING NURSE, INC.","972 SHOPPES BOULEVARD",,"NORTH BRUNSWICK","NJ","08902","MIDDLESEX","(732) 224-6991","(732) 743-4659","egusick@rwjvn.org","2023-01-31T00:00:00.000","ROBERT WOOD JOHNSON VISITING NURSES, INC.","972 SHOPPES BOULEVARD","NORTH BRUNSWICK, NJ  08902","Non-Profit - Corporation","Ms. ELLEN GUSICK","R.N.",,"POINT (-74.455886 40.460349)"
"NJ22318","END STAGE RENAL DIALYSIS","22318","SUMMIT DIALYSIS","1139 SPRUCE DRIVE",,"MOUNTAINSIDE","NJ","07092","UNION","(908) 232-7800","(908) 232-9188","yoko.hunter@davita.com","2022-06-30T00:00:00.000","DVA RENAL HEALTHCARE, INC.","2000 16TH STREET","DENVER, CO  80202","Profit - LLC","Ms. YOKO HUNTER",,,"POINT (-74.343762 40.681491)"
"NJ22244","AMBULATORY CARE FACILITY","22244","UNIVERSITY RADIOLOGY GROUP, PC","260-264 AMBOY AVENUE",,"METUCHEN","NJ","08840","MIDDLESEX","(732) 548-2322","(732) 548-3392","marcel.pirovano@univrad.com; robert.braun@univrad.com","2022-09-30T00:00:00.000","UNIVERSITY RADIOLOGY GROUP, P.C.","579A CRANBURY ROAD","EAST BRUNSWICK, NJ  08816","Profit - Corporation","Ms. JAYSHRI DIXIT",,,"POINT (-74.360039 40.537761)"
"NJ31C0001097","AMBULATORY SURGICAL CENTER","22288","SURGERY CENTER OF CENTRAL NEW JERSEY","107 NORTH CENTER DRIVE",,"NORTH BRUNSWICK","NJ","08902","MIDDLESEX","(732) 297-8001","(732) 297-8007","annicesccnj@aol.com","2022-12-31T00:00:00.000","EYE SURGICAL SPECIALISTS OF NEW JERSEY","107 NORTH CENTER DRIVE","NORTH BRUNSWICK, NJ  08902","Profit - Corporation","Ms. ANNICE BACSIK","R.N.",,"POINT (-74.499047 40.447352)"
"NJ23236","END STAGE RENAL DIALYSIS","23236","LIBERTY DIALYSIS-BERLIN, LLC","30 TANSBORO ROAD",,"BERLIN","NJ","08009","CAMDEN","(856) 809-0036","(856) 809-9090","joseph.bone@fmc-na.com","2022-06-30T00:00:00.000","LIBERTY DIALYSIS-BERLIN, L.L.C.","30 TANSBORO ROAD","BERLIN, NJ  08009","Profit - LLC",". ELENA BARKAN","MANAGER",,"POINT (-74.927936 39.789488)"
"NJ24444","END STAGE RENAL DIALYSIS","24444","FRESENIUS MEDICAL CARE EDISON","2 OLSEN AVENUE",,"EDISON","NJ","08820","MIDDLESEX","(732) 549-3286","(732) 906-5452","clinic6916@fmc-na.com","2022-03-31T00:00:00.000","BIO-MEDICAL APPLICATIONS OF NEW JERSEY, INC.","920 WINTER STREET","WALTHAM, MA  02451","Profit - LLC",". MAUREEN KENNEDY-MCDONNELL",,,"POINT (-74.386353 40.568356)"
"NJ25000","AMBULATORY SURGICAL CENTER","25000","NEW CENTURY SPINE AND OUTPATIENT SURGICAL INSTITUTE","37 WEST CENTURY ROAD, SUITE 106",,"PARAMUS","NJ","07652","BERGEN","(201) 523-7800","(201) 523-7810","judith.boehm@newcenturyspine.com","2022-09-30T00:00:00.000","NEW CENTURY SPINE & OUTPATIENT SURGICAL INSTITUTE","37 WEST CENTURY ROAD, SUITE 106","PARAMUS, NJ  07652","Profit - Partnership","Ms. JUDITH BOEHM","R.N.",,"POINT (-74.074009 40.930694)"
"NJ1369","HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY","1369","CSH OUTPATIENT CENTER NEWARK","182 LYONS AVENUE",,"NEWARK","NJ","07112","ESSEX","(908) 233-3720","(908) 301-5546","pfoley@childrens-specialized.org","2022-05-31T00:00:00.000","CHILDREN'S SPECIALIZED HOSPITAL","200 SOMERSET STREET","NEW BRUNSWICK, NJ  08901",,"Mr. WARREN MOORE",,,"POINT (-74.21317 40.709722)"
"NJ311830","FEDERALLY QUALIFIED HEALTH CENTERS","82304","PATERSON COMMUNITY HEALTH CENTER","227 BROADWAY",,"PATERSON","NJ","07501","PASSAIC","(973) 278-2600","(973) 523-2597","cmaxwell@patersonchc.org","2022-12-31T00:00:00.000","PATERSON COMMUNITY HEALTH CENTER, INC.","32 CLINTON STREET","PATERSON, NJ  07522","Non-Profit - Other","Dr. MARY GARNER",,,"POINT (-74.165054 40.918717)"
"NJ22524","AMBULATORY CARE FACILITY - SATELLITE","22524","PLANNED PARENTHOOD OF NCSNJ","10 B INDUSTRIAL DRIVE",,"NEW BRUNSWICK","NJ","08901","MIDDLESEX","(973) 879-1306","(732) 846-8799","JARRET.ALLENDE@PPGNNJ.ORG","2022-12-31T00:00:00.000","PLANNED PARENTHOOD OF NCSNJ","196 SPEEDWELL AVENUE","MORRISTOWN, NJ  07960","Non-Profit - Corporation","Ms. TRISTE BROOKS",,,"POINT (-74.483094 40.477521)"
"NJ311537","HOSPICE CARE PROGRAM","22827","COMPASSIONATE CARE HOSPICE OF MARLTON, LLC","261 CONNECTICUT DRIVE, SUITE 1",,"BURLINGTON","NJ","08016","BURLINGTON","(609) 245-0095","(609) 239-2096","SUZANNE.KUCKER@AMEDISYS.COM","2022-11-30T00:00:00.000","COMPASSIONATE CARE HOSPICE OF MARLTON, LLC","3854 AMERICAN WAY, SUITE A","BATON ROUGE, LA  70816","Profit - LLC","Ms. SUZANNE KUCKER",,,"POINT (-74.843058 40.04041)"
"311881","FEDERALLY QUALIFIED HEALTH CENTERS","24191","CENTER FOR HEALTH EDUCATION, MEDICINE & DENTISTRY","1771 MADISON AVENUE ROUTE 9",,"LAKEWOOD","NJ","08701","OCEAN","(732) 364-2144","(732) 534-8072","CWERBLOWSKY@CHEMEDHEALTH.ORG","2022-12-31T00:00:00.000","LAKEWOOD RESOURCES AND REFERRAL CENTER (LRRC)","1771 MADISON AVENUE","LAKEWOOD, NJ  08701",,"Dr. DAVID FRIEDMAN",,,"POINT (-74.219171 40.108915)"
"NJ22862","END STAGE RENAL DIALYSIS","22862","RENEX DIALYSIS CLINIC OF HARRISON","620 ESSEX STREET",,"HARRISON","NJ","07029","HUDSON","(973) 482-7772","(973) 482-0102","clinic4824@fmc-na.com","2022-04-30T00:00:00.000","NNA OF HARRISON","230 GREAT CIRCLE ROAD, SUITE 218","NASHVILLE, TN  37228",,"Ms. MARIA BURY",,,"POINT (-74.151051 40.742693)"
"NJ24776","AMBULATORY CARE FACILITY","24776","UNIVERSITY RADIOLOGY GROUP, PC","235 FRANKLIN AVENUE",,"NUTLEY","NJ","07110","ESSEX","(732) 390-0040","(732) 390-1856","marcel.pirovano@univrad.com; robert.braun@univrad.com","2022-09-30T00:00:00.000","UNIVERSITY RADIOLOGY GROUP, P.C.","579A CRANBURY ROAD","EAST BRUNSWICK, NJ  08816","Profit - Corporation",". JANICE PINTO",,,"POINT (-74.161963 40.815841)"
"NJ25096","HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY","1503","TRINITAS CRANFORD DIALYSIS","205 BIRCHWOOD AVENUE",,"CRANFORD","NJ","07016","UNION","(908) 994-6660","(908) 994-5134","mmctigue@trinitas.org","2022-08-31T00:00:00.000","TRINITAS REGIONAL MEDICAL CENTER","225 WILLIAMSON STREET","ELIZABETH, NJ  07207","Non-Profit - Hospital","Mr. GARY HORAN","Pres. & CEO",,"POINT (-74.291512 40.668018)"
"22936","COMPREHENSIVE OUTPATIENT REHAB","22936","THERAPRO-CORF, L.L.C.","600 PAVONIA AVENUE - 7TH FLOOR",,"JERSEY CITY","NJ","07306","HUDSON","(201) 418-0088","(201) 418-9420","cmsss@me.com","2023-02-28T00:00:00.000","THERAPRO-CORF, L.L.C.","9225 KENNEDY BOULEVARD","NORTH BERGEN, NJ  07047",,"Dr. RAVI TIKOO",,,"POINT (-74.060341 40.732698)"
"NJ22567","END STAGE RENAL DIALYSIS","22567","BURLINGTON NORTH DIALYSIS","1164 ROUTE 130 NORTH",,"BURLINGTON","NJ","08016","BURLINGTON","(609) 747-9840","(609) 747-9846","janet.kirby@davita.com","2022-03-31T00:00:00.000","DVA RENAL HEALTHCARE, INC.","2000 16TH STREET","DENVER, CO  80202","Profit - Corporation",". JANET KIRBY",,,
"NJ23084","AMBULATORY CARE FACILITY","23084","HACKETTSTOWN DIAGNOSTIC ASSOCIATES LLC","254 B MOUNTAIN AVENUE  -  STE 102",,"HACKETTSTOWN","NJ","07840","WARREN","(908) 979-1621","(908) 979-1622","mrifellow@yahoo.com","2018-03-31T00:00:00.000","HACKETTSTOWN DIAGNOSTIC ASSOCIATES LLC","254 B MOUNTAIN AVENUE","HACKETTSTOWN, NJ  07840",,"Dr. CLAY HINRICHS",,,"POINT (-74.823393 40.838289)"
"NJR24897","SURGICAL PRACTICE","R24897","MAXILLOFACIAL SURGERY CENTER FOR EXCELLENCE L.L.C.","276 BROAD STREET",,"RED BANK","NJ","07701","MONMOUTH","(732) 530-1110","(732) 530-3499","kim@njfacialsurgery.com","2022-12-31T00:00:00.000","MAXILLOFACIAL SURGERY CENTER FOR EXCELLENCE, L.L.C","276 BROAD STREET","RED BANK, NJ  07701","Profit - LLC","Ms. KIM BRANCATO",,,"POINT (-74.064317 40.342789)"
"NJ22912","AMBULATORY CARE FACILITY","22912","HUDSON RIVER RADIOLOGY","550 NEWARK AVENUE, UNIT 102",,"JERSEY CITY","NJ","07306","HUDSON","(201) 239-1250","(201) 484-8807","victor@JALOUDILAW.COM / feras@njrad.com","2022-12-31T00:00:00.000","HUDSON RIVER RADIOLOGY CENTER LLC","120-152 48TH STREET","UNION CITY, NJ  07087","Profit - Individual","Mr. FERAS JALOUDI",,,"POINT (-74.056269 40.731187)"
"NJ22800","HOSPICE CARE PROGRAM","22800","KINDRED HOSPICE","242 OLD NEW BRUNSWICK ROAD, SUITE 140",,"PISCATAWAY","NJ","08854","MIDDLESEX","(732) 562-8800","(732) 562-8686","FACILITYLICENSURE@CUROHS.COM","2022-10-31T00:00:00.000","ODYSSEY HEALTHCARE OPERATING B, LP","655 BRAWLEY SCHOOL RD, SUITE 200","MOORESVILLE, NC  28117",,". ELIZABETH MAKHIN",,,"POINT (-74.474572 40.55318)"
"NJ24244","AMBULATORY CARE FACILITY","24244","RELIABLE DIAGNOSTIC, INC.","1930 E MARLTON PIKE, RT70 - R89 EXEC MEWS",,"CHERRY HILL","NJ","08003","CAMDEN","(856) 988-1213","(856) 673-0477","tssleepwell@gmail.com","2018-10-31T00:00:00.000","RELIABLE DIAGNOSTICS, INC.","8 MALLARD DRIVE","LAKE HOPATCONG, NJ  08003",,"Mr. TAHSEEN SHARIFF",,,
"NJ24035","FEDERALLY QUALIFIED HEALTH CENTERS","24035","SOUTHERN JERSEY FAMILY MEDICAL CENTERS INC","651 HIGH STREET",,"BURLINGTON","NJ","08016","BURLINGTON","(609) 386-0775","(609) 386-4372","SJFMC@SJFMC.ORG","2023-01-31T00:00:00.000","SOUTHERN JERSEY FAMILY MEDICAL CENTERS, INC","1 N WHITE HORSE CENTER","HAMMONTON, NJ  08037","Non-Profit - Other","Ms. ESTHER CARPENTER",,,"POINT (-74.854775 40.070176)"
"NJ24689","AMBULATORY CARE FACILITY","24689","NJIN OF CEDAR KNOLLS","197 RIDGEDALE AVENUE",,"CEDAR KNOLLS","NJ","07927","MORRIS","(973) 695-1290","(973) 695-1295","leanora.siubis@radnet.com","2022-09-30T00:00:00.000","THE NEW JERSEY IMAGING NETWORK LLC","95 OLD SHORT HILLS ROAD","WEST ORANGE, NJ  07052","Profit - LLC","Ms. LEANORA SIUBIS","MANAGER",,"POINT (-74.455919 40.812705)"
"NJ31C0001037","AMBULATORY SURGICAL CENTER","23429","SADDLE BROOK ENDOSCOPIC AND ORTHOPEDIC SURGERY CENTER","289 MARKET STREET, SUITE 2",,"SADDLE BROOK","NJ","07663","BERGEN","(201) 843-4444","(201) 368-2817","gcvlaw@icloud.com","2022-07-31T00:00:00.000","SURGISTAR HOLDINGS, LLC","1040 AMBOY AVENUE","EDISON, NJ  08837","Profit - LLC","Mr. GERARD VINCE II",,,"POINT (-74.091662 40.896461)"
"NJ1422","HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY","1422","ST LUKE'S WASHINGTON OUTPATIENT CENTER","315 ROUTE 31 S",,"WASHINGTON","NJ","07882","WARREN","(908) 847-6700","(908) 847-4546","scott.wolfe@sluhn.org","2022-10-31T00:00:00.000","ST LUKE'S WARREN HOSPITAL","185 ROSEBERRY STREET","PHILLIPSBURG, NJ  08865","Non-Profit - Hospital","Mr. SCOTT WOLFE",,,"POINT (-74.976364 40.738491)"
"NJ1292","HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY","1292","ST JOSEPH'S CARDIOVASCULAR CENTER-NUTLEY","181 FRANKLIN AVENUE  - STE 301",,"NUTLEY","NJ","07110","ESSEX","(973) 667-5511","(973) 667-0561","slavink@sjhmc.org","2023-01-31T00:00:00.000","ST. JOSEPH'S UNIVERSITY MEDICAL CENTER","703 MAIN STREET","PATERSON, NJ  07503","Non-Profit - Religious Affiliation","Mr. KEVIN SLAVIN",,,"POINT (-74.163029 40.814391)"
"NJR24559","SURGICAL PRACTICE","R24559","CORE SURGERY CENTER, LLC","256 STUYVESANT AVENUE",,"LYNDHURST","NJ","07071","BERGEN","(201) 729-0001","(201) 729-0006","jdesai@coresurgerycenter.com","2022-08-31T00:00:00.000","CORE SURGERY CENTER, LLC","256 STUYVESANT AVENUE","LYNDHURST, NJ  07071",,"Mrs. JAMIE SERRILLI",,,"POINT (-74.125876 40.814749)"
"NJ10904","GENERAL ACUTE CARE HOSPITAL","10904","JERSEY CITY MEDICAL CENTER","355 GRAND STREET",,"JERSEY CITY","NJ","07302","HUDSON","(201) 915-2000","(201) 915-2029","JOANNE.REICH@RWJBH.ORG","2023-02-28T00:00:00.000","JERSEY CITY MEDICAL CENTER","355 GRAND STREET","JERSEY CITY, NJ  07302","Non-Profit - Hospital","Mr. MICHAEL PRILUTSKY",,"348","POINT (-74.049996 40.716671)"
"NJ22401","END STAGE RENAL DIALYSIS","22401","OLD BRIDGE DIALYSIS","262 TEXAS ROAD",,"OLD BRIDGE","NJ","08857","MIDDLESEX","(732) 591-4931","(732) 561-3448","pedro.delacosta@davita.com","2022-11-30T00:00:00.000","DVA RENAL HEALTHCARE, INC.","2000 16TH STREET","DENVER, CO  80202","Profit - Corporation","Mr. PEDRO DE LA COSTA, JR",,,"POINT (-74.346352 40.355039)"
"NJ72092","AMBULATORY CARE FACILITY - SATELLITE","72092","PLANNED PARENTHOOD OF NORTHERN, CENTRAL AND SOUTHERN NEW JERSEY, INC.","123 PARK AVENUE",,"PLAINFIELD","NJ","07060","UNION","(908) 756-3736","(908) 756-9272","pp.hc@ppgnnj.org","2018-04-30T00:00:00.000","PLANNED PARENTHOOD OF NCSNJ","196 SPEEDWELL AVENUE","MORRISTOWN, NJ  07960","Non-Profit - Corporation","Ms. TRISTE BROOKS",,,"POINT (-74.42291 40.618167)"
"NJ24292","AMBULATORY CARE FACILITY","24292","BIOSCRIP INFUSION SERVICES LLC","102 THE AMERICAN ROAD",,"MORRIS PLAINS","NJ","07950","MORRIS","(800) 552-3462","(973) 867-2306","OC-PEANDL@OPTIONCARE.COM","2023-02-28T00:00:00.000","OPTION CARE HEALTH, INC.","3000 LAKESIDE DRIVE, SUITE 300N","BANNOCKBURN, IL  60015","Profit - Corporation","Mr. JOHN BURNS","R.N.",,"POINT (-74.473019 40.822739)"
"NJ1476","HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY","1476","INSPIRA RADIATION THERAPY WOODBURY","54 OAK STREET",,"WOODBURY","NJ","08096","GLOUCESTER","(856) 853-2175",,"kerslaked@ihn.org","2021-01-31T00:00:00.000","INSPIRA MEDICAL CENTERS, INC","165 BRIDGETON PIKE","MULLICA, NJ  08062","Non-Profit - Hospital","Ms. AMY MANSUE",,,"POINT (-75.150338 39.844737)"
"22487","AMBULATORY SURGICAL CENTER","24436","THE ENDO CENTER AT VOORHEES","93 COOPER ROAD, SUITE 100",,"VOORHEES","NJ","08043","CAMDEN","(856) 770-1920","(856) 770-1925","lnoble@theendocenter.com","2023-03-31T00:00:00.000","THE VOORHEES NJ ENDOSCOPY ASC, L.L.C.","1A BURTON HILLS BOULEVARD","NASHVILLE, TN  37215",,". LAURIE NOBLE",,,"POINT (-74.929581 39.826695)"
"NJ25030","END STAGE RENAL DIALYSIS","25030","U.S. RENAL CARE VOORHEES DIALYSIS","1000 HADDONFIELD BERLIN ROAD, SUITE 100",,"VOORHEES","NJ","08043","CAMDEN","(615) 336-6451","(214) 736-2733","legal@usrenalcare.com","2022-08-31T00:00:00.000","USRC VOORHEES, LLC","1000 HADDONFIELD BERLIN ROAD","VOORHEES, NJ  08043","Profit - LLC","Dr. DEVANG LODHAVIA",,,"POINT (-74.975668 39.847817)"
"NJ1057","HOSPITAL-BASED, OFF-SITE AMBULATORY SURGICAL CTR","1057","ROBERT & AUDREY LUCKOW PAVILION","1 VALLEY HEALTH PLAZA",,"PARAMUS","NJ","07652","BERGEN","(201) 634-5300","(201) 634-5302","ameyers@valleyhealth.com","2022-10-31T00:00:00.000","THE VALLEY HEALTH SYSTEM","223 NORTH VAN DIEN AVENUE","RIDGEWOOD, NJ  07450","Non-Profit - Hospital","Ms. AUDREY MEYERS","Pres. & CEO",,"POINT (-74.072847 40.963803)"
"NJ23133","COMPREHENSIVE OUTPATIENT REHAB","23133","QUALCARE THERAPY CENTER INC & SLEEP DIAGNOSTICS OF NJ","2333 MORRIS AVENUE, SUITE B-210",,"UNION","NJ","07083","UNION","(908) 688-3366","(908) 688-8115",,"2022-02-28T00:00:00.000","QUALCARE THERAPY CNT, INC & SLEEP DIAGNOSTICS NJ",,",","Profit - LLC","Mr. BLEDAR BERBERI",,,"POINT (-74.283893 40.699956)"
"NJ31C0001079","AMBULATORY SURGICAL CENTER","R24636","RETINA CONSULTANTS SURGERY CENTER","39 SYCAMORE AVENUE",,"LITTLE SILVER","NJ","07739","MONMOUTH","(732) 852-5533","(732) 852-5534","rtmedicine@gmail.com","2022-07-31T00:00:00.000","RETINA CONSULTANTS SURGERY PRACTICE, L.L.C.","39 SYCAMORE AVENUE","LITTLE SILVER, NJ  07739",,"Mrs. MONIQUE RYAN",,,"POINT (-74.043331 40.325845)"
"NJ25145","AMBULATORY CARE FACILITY","25145","SOUTH PLAINFIELD RADIOLOGY, CORP","116 CORPORATE BOULEVARD",,"SOUTH PLAINFIELD","NJ","07080","MIDDLESEX","(718) 683-4152","(201) 350-1630","DIMA21@GMAIL.COM","2022-03-31T00:00:00.000","SOUTH PLAINFIELD RADIOLOGY CORP","116 CORPORATE BOULEVARD SUITE D","PLAINFIELD, NJ  07080",,"Mr. DMITIRY STOLYAR",,,"POINT (-74.42064 40.547943)"
"NJ24255","END STAGE RENAL DIALYSIS","24255","LOURDES INNOVA DIALYSIS","3716 CHURCH ROAD",,"MOUNT LAUREL","NJ","08054","BURLINGTON","(856) 222-0386","(856) 235-0592","Nina.Breder@DAVITA.COM","2022-04-30T00:00:00.000","TYLER DIALYSIS, LLC","2000 16TH STREET","DENVER, CO  80202","Profit - LLC",". NINA BREDER",,,"POINT (-74.976001 39.929895)"
"NJ31C0001044","AMBULATORY SURGICAL CENTER","R24524","PAVONIA SURGICAL CENTER, LLC","182 SOUTH STREET, SUITE #1",,"MORRISTOWN","NJ","07960","MORRIS","(973) 936-1881","(973) 984-2670","R.LOMBARDI@AFFILDERMGROUP.COM","2022-07-31T00:00:00.000","PAVONIA SURGICAL CENTER, LLC","182 SOUTH STREET, SUITE#1","MORRISTOWN, NJ  07960",,"Mr. ROBERT LOMBARDI",,,"POINT (-74.475896 40.791946)"
"NJ909049","AMBULATORY SURGICAL CENTER","R24648","ESSEX SURGICAL, L.L.C.","776 NORTHFIELD AVENUE",,"WEST ORANGE","NJ","07052","ESSEX","(973) 324-2300","(973) 324-1421","GCPECKJRMD@YAHOO.COM","2022-04-30T00:00:00.000","ESSEX SURGICAL, LLC","776 NORTHFIELD AVENUE","WEST ORANGE, NJ  07052","Profit - LLC","Dr. GEORGE PECK, JR",,,"POINT (-74.296985 40.769)"
"NJ24680","AMBULATORY CARE FACILITY - SATELLITE","24680","ZUFALL HEALTH CENTER","17 SOUTH WARREN STREET",,"DOVER","NJ","07801","MORRIS","(973) 328-9100","(973) 328-9101","ETURBINER@ZUFALLHEALTH.ORG","2022-06-30T00:00:00.000","ZUFALL HEALTH CENTER","18 W BLACKWELL ST","DOVER, NJ  07801","Profit - Corporation","Ms. EVA TURBINER",,,"POINT (-74.559327 40.883445)"
"NJ23471A","SPECIAL HOSPITAL","23471","ACUITY SPECIALTY HOSPITAL OF SOUTHERN NEW JERSEY","218 SUNSET ROAD",,"WILLINGBORO","NJ","08046","BURLINGTON","(609) 835-3650","(609) 835-5784","garneson@acuityhealthcare.net","2022-10-31T00:00:00.000","ACUITY SPECIALTY HOSPITAL, LLC","218 SUNSET ROAD","WILLINGBORO, NJ  08046",,"Ms. JUDY WEAVER",,"69","POINT (-74.881211 40.048705)"
"NJ22608","HOSPICE CARE PROGRAM","22608","VHSNJ AT HOME, LLC","3 GARRET MOUNTAIN PLAZA",,"WOODLAND PARK","NJ","07424","PASSAIC","(973) 256-4636","(973) 256-6778",,"2022-12-31T00:00:00.000","VHSNJ AT HOME, LLC","1340 CAMPUS PARKWAY","NEPTUNE, NJ  07753","Profit - LLC",". ELLEN COUGHLIN",,,"POINT (-74.18848 40.901553)"
"NJ312303","END STAGE RENAL DIALYSIS","24718","RENAL CENTER OF MORRISTOWN","100 MADISON AVE - 4TH FLR",,"MORRISTOWN","NJ","07960","MORRIS","(973) 538-8201","(973) 538-8203","kimberly.proulx@davita.com","2023-01-31T00:00:00.000","RENAL CENTER OF MORRISTOWN, LLC","2000 16TH STREET","DENVER, CO  80202","Profit - LLC","Ms. KATERINA MELEKOS",,,"POINT (-74.465049 40.78804)"
"NJ1460","HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY","1460","CAPITAL HEALTH MOBILE STROKE UNIT","245 CLARKSVILLE ROAD",,"PRINCETON JUNCTION","NJ","08550","MERCER","(609) 303-4000","(609) 394-6687","jcohen2@capitalhealth.org","2022-05-31T00:00:00.000","CAPITAL HEALTH SYSTEM, INC.","750 BRUNSWICK AVENUE","TRENTON, NJ  08638","Non-Profit - Hospital","Mr. AL MAGHAZEHE","CEO",,"POINT (-74.635641 40.302747)"
"NJ70793","AMBULATORY CARE FACILITY - SATELLITE","70793","PLANNED PARENTHOOD OF METROPOLITAN NEW JERSEY","560 MARTIN LUTHER KING BOULEVARD",,"EAST ORANGE","NJ","07018","ESSEX","(973) 674-4343","(973) 674-5581","kisha.anderson@ppmnj.org","2022-08-31T00:00:00.000","PLANNED PARENTHOOD OF METROPOLITAN NEW JERSEY","240 MULBERRY STREET","NEWARK, NJ  07102","Non-Profit - Other","Ms. ROSLYN ROGERS COLLINS",,,
"NJ24381","AMBULATORY SURGICAL CENTER","24381","AMBULATORY SURGERY CENTER AT VIRTUA WASHINGTON TWP","239 HURFVILLE-CROSSKEYS ROAD, SUITE 180",,"SEWELL","NJ","08080","GLOUCESTER","(856) 341-8262","(856) 341-8296","lbarca@VIRTUA.ORG","2022-06-30T00:00:00.000","AMBULATORY SURGERY CENTER AT VIRTUA WASHINGTON TWP","239 HURFVILLE-CROSSKEYS ROAD, SUITE 180","SEWELL, NJ  08080","Profit - Partnership","Ms. LISA BARCA","R.N.",,"POINT (-75.043328 39.720962)"
