"county","center","phone","ages","capacity","city","addr1","addr2","zip","inspections"
"Hudson","Hold My Hand Day Care Center","201-223-5437","2½ to 13","30","Union City","301 - 23rd Street",,"07087","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/09HOL0003.shtml)"
"Burlington","The Goddard School of Mount Laurel","856-727-4222","0 to 13","131","Mount Laurel","2026 D Briggs Rd",,"08054","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/03GOD0002.shtml)"
"Camden","Colors of the Rainbow Learning Center","856-667-0962","0 to 13","30","Cherry Hill","401 N Kings Hwy",,"08002","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/04RAI0003.shtml)"
"Bergen","Carousel Early Learning Centers","201-767-0784","0 to 6","180","Norwood","535 Walnut Street",,"07648","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/02CAR0004.shtml)"
"Monmouth","Ivy Hedge Early Childhood Learning Center","732-483-0088","0 to 6","113","Oakhurst","65 Monmouth Rd",,"07755","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/13IVY0001.shtml)"
"Essex","The Prep School (For Babies and Children)","973-371-1408","0 to 13","180","Irvington","33 Myrtle Ave",,"07111","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/07PRE0006.shtml)"
"Monmouth","The Goddard School at Manalapan","732-446-5155","0 to 13","208","Manalapan","22 Wilson Ave",,"07726","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/13GOD0013.shtml)"
"Hudson","Izabella Learning Center","201-662-8877","0 to 13","56","West New York","414 - 62nd Street",,"07093","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/09IZA0001.shtml)"
"Ocean","The Goddard School","732-920-0229","0 to 13","132","Brick","65 Drum Point Rd",,"08724","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/15GOD0002.shtml)"
"Union","Sunshine Academy","908-486-6161","2½ to 6","44","Linden","600 N Wood Ave",,"07036","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/20SUN0004.shtml)"
"Union","Benedictine Preschool, Inc.","908-352-8714","2½ to 6","45","Elizabeth","851 N Broad Street",,"07208","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/20BEN0001.shtml)"
"Hudson","New Beginnings Early Learning Center","201-246-1600","2½ to 13","30","Kearny","126 Midland Ave",,"07032","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/09NEW0005.shtml)"
"Somerset","The Learning Experience at Somerset, LLC","732-868-1919","0 to 13","180","Somerset","12 Cedar Grove La",,"08873","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/18LEA0009.shtml)"
"Middlesex","Little Flower Montessori School","732-339-9041","2½ to 13","168","Edison","6 Kilmer Rd",,"08817","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/12LIT0015.shtml)"
"Middlesex","Little Flower Montessori School","732-339-9041","2½ to 13","96","Edison","2 Kilmer Road",,"08817","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/130800192.shtml)"
"Essex","UDT Family Life Center Early Childhood Development Center","973-297-0081","2½ to 13","19","Newark","202 Hawthorne Ave",,"07112","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/07UDT0001.shtml)"
"Hudson","Little Darlings","201-271-0972","0 to 13","81","Union City","152 48th Street",,"07087","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/09LIT0007.shtml)"
"Bergen","IntelliChild Academy of Cliffside Park","201-696-1330","2½ to 13","28","Cliffside Park","207 Edgewater Rd",,"07010","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/02KOL0001.shtml)"
"Camden","Loida Development Center, Inc.","856-361-7963","0 to 13","41","Camden","357 Morse Street",,"08105","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/04LOI0002.shtml)"
"Camden","Little Blessing, Inc.","856-784-3778","2½ to 6","15","Clementon","211 Gibbsboro Rd",,"08021","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/04LIT0013.shtml)"
"Monmouth","Bridges at Saint Thomas More Nursery School","732-446-3107","2½ to 6","109","Manalapan","186 Gordon's Corner Rd",,"07726","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/13BRI0008.shtml)"
"Sussex","The Goddard School","973-726-4110","0 to 13","207","Sparta","107 Main Street",,"07871","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/19GOD0001.shtml)"
"Essex","Kids Foundation Day Care Center LLC","973-672-1933","0 to 13","33","East Orange","382 Central Ave",,"07018","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/07KID0019.shtml)"
"Gloucester","The Goddard School in Swedesboro","856-467-8477","0 to 13","176","Swedesboro","553 Beckett Rd Ste 301",,"08085","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/08GOD0003.shtml)"
"Hudson","Shine DayCare Center, LLC","201-348-1500","2½ to 13","65","Union City","2404 Bergenline Ave",,"07087","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/09SHI0001.shtml)"
"Passaic","Kidz University","973-458-1122","0 to 6","45","Passaic","40 Market Street",,"07055","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/16KID0009.shtml)"
"Bergen","Kidz University II","973-458-1234","0 to 13","150","Garfield","92 Monroe Street",,"07026","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/100300065.shtml)"
"Ocean","Sung Star Academy","732-341-7500","0 to 13","174","Toms River","182 James Street",,"08753","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/15SUN0002.shtml)"
"Morris","Bridges to Learning","973-627-1944","0 to 13","129","Rockaway","176 Route 46",,"07866","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/080800282.shtml)"
"Burlington","Dor-Lyn Preschool LLC","609-386-2686","2½ to 6","93","Burlington","1308 Mt Holly Rd",,"08016","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/03DOR0001.shtml)"
"Burlington","Dor-Lyn Preschool LLC II","609-387-1834","2½ to 6","60","Burlington","300 Mill Road",,"08016","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/03DOR0002.shtml)"
"Hudson","Happy Today & Bright Tomorrow, LLC","201-330-9040","0 to 13","48","Union City","1905-1907 Kerrigan Avenue",,"07087","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/09HAP0009.shtml)"
"Burlington","Brightest Beginnings, LLC","609-261-0004","0 to 13","94","Lumberton","1632 B Route 38",,"08048","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/03BRI0001.shtml)"
"Monmouth","Acelero Learning Monmouth County Head Start - Freehold","732-431-3090","2½ to 6","97","Freehold","81 W Main Street",,"07728","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/13ACE0003.shtml)"
"Monmouth","Acelero Learning Monmouth County HeadStart - Asbury Park","732-988-7737","2½ to 6","124","Asbury Park","907 Grand Ave",,"07712","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/13ACE0004.shtml)"
"Monmouth","Acelero Learning Monmouth County HeadStart - Neptune","732-316-8409","2½ to 6","121","Neptune City","101 W Sylvania Ave",,"07753","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/13ACE0005.shtml)"
"Middlesex","Acelero Learning Middlesex County - New Brunswick","732-253-0789","2½ to 13","90","New Brunswick","25 Howard Street","Sharon Baptist Church","08901","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/080700058.shtml)"
"Middlesex","Acelero Learning Middlesex County - Livingston Avenue","732-247-4438","2½ to 13","104","North Brunswick","578 Livingston Avenue",,"08902","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/12NEW0002.shtml)"
"Middlesex","Acelero Learning Middlesex County - Second Street","732-826-7530","0 to 6","228","Perth Amboy","132 Second Street",,"08861","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/12PER0006.shtml)"
"Monmouth","Acelero Learning Monmouth/Middlesex County Red Bank Center H","732-842-8190","0 to 6","46","Red Bank","144 Drs. James Parker Blvd.",,"07701","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/13ACE0001.shtml)"
"Monmouth","Freehold Renaissance Center","732-462-0254","2½ to 6","24","Freehold","59 Broad Street",,"07728","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/160800184.shtml)"
"Middlesex","Acelero Learning - South Amboy","732-316-8409","2½ to 6","215","South Amboy","310 Augusta Street",,"08879","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/080800162.shtml)"
"Middlesex","Acelero Learning - South Amboy Elementary","732-316-8409","2½ to 6","30","South Amboy","249 John Street",,"08879","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/171000180.shtml)"
"Middlesex","Acelero Learning Middlesex County-Carteret","732-969-2626","2½ to 13","150","Carteret","132 Emerson Street",,"07008","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/12CAR0006.shtml)"
"Middlesex","Acelero Learning North Brunswick",,"2½ to 6","54","North Brunswick","2239 Route 1 South",,"08902","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/181200201.shtml)"
"Hudson","Busy Bees of Palisade Day Care & Learning Center","201-222-7444","0 to 13","22","Jersey City","423 Palisade Ave",,"07307","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/09GRO0005.shtml)"
"Bergen","Kids Interactive Day School","201-677-9222","0 to 13","150","Oakland","8 Wright Way",,"07436","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/02KID0011.shtml)"
"Middlesex","Kidzland Child Care Center","732-613-0034","2½ to 13","45","Parlin","777 Washington Rd",,"08859","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/12KID0012.shtml)"
"Mercer","Miss Barbara's Schoolhouse","609-689-1900","2½ to 13","73","Hamilton","2800 Quakerbridge Rd",,"08619","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/11MIS0001.shtml)"
"Somerset","Kinder Kastle Childcare/Learning Center","908-722-3666","0 to 13","235","Bridgewater","157 Union Ave",,"08807","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/18KIN0007.shtml)"
"Middlesex","Kinder College","732-981-0070","0 to 13","120","Piscataway","1110 Centennial Ave",,"08854","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/12KIN0004.shtml)"
"Burlington","The Goddard School","856-461-2250","0 to 13","147","Delran","90 Hartford Rd",,"08075","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/03GOD0008.shtml)"
"Hudson","Baby Galileo Preschool & Daycare","201-798-0343","0 to 13","29","Jersey City","360 Grove Street",,"07302","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/09BAB0006.shtml)"
"Hudson","Baby Galileo Preschool & Daycare","201-798-0343","0 to 13","59","Jersey City","175 Newark Ave","Unit L3","07302","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/09BAB0007.shtml)"
"Gloucester","Little Tots Preschool, LLC","856-697-1400","0 to 13","54","Franklinville","2432 Tuckahoe Rd",,"08322","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/08LIT0010.shtml)"
"Camden","Camden Day Nursery Association","856-365-2200","0 to 13","100","Camden","327 Stevens Street",,"08103","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/04CAM0004.shtml)"
"Atlantic","Congregation Beth Israel Nursery School","609-641-3600","2½ to 6","49","Northfield","2501 Shore Road",,"08225","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/01CON0001.shtml)"
"Mercer","Princeton Nursery School","609-921-8606","2½ to 6","54","Princeton","78 Leigh Ave",,"08542","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/11PRI0004.shtml)"
"Monmouth","Saint Ann Child Care Center","732-787-7220","0 to 6","78","Keansburg","121 Main Street",,"07734","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/13SAI0007.shtml)"
"Monmouth","Tower Hill School","732-747-1393","2½ to 13","128","Red Bank","255 Harding Rd",,"07701","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/13TOW0001.shtml)"
"Monmouth","Saint Paul's Tender Care Nursery","732-775-2265","0 to 6","84","Ocean Grove","80 Embury Ave",,"07756","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/13SAI0002.shtml)"
"Atlantic","Beth Judah Early Learning Center - Congregation Beth Judah","609-822-7116","2½ to 6","55","Ventnor","700 N Swarthmore Ave",,"08406","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/01BET0002.shtml)"
"Gloucester","YMCA - South Harrison Twp.","856-217-3669","6 to 13","40","Harrisonville","904 Mullica Hill Rd",,"08039","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/08YMC0006.shtml)"
"Gloucester","YZ Kidz at Wenonah School","856-381-7205","6 to 13","40","Wenonah","200 Clinton Ave",,"08090","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/08YZK0005.shtml)"
"Gloucester","YMCA Evergreen Avenue","856-217-3297","6 to 13","45","Woodbury","160 N Evergreen Ave",,"08096","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/08YMC0002.shtml)"
"Gloucester","YMCA - West End","856-217-3287","6 to 13","60","Woodbury","215 Queen Street",,"08096","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/08YMC0005.shtml)"
"Gloucester","YZ Kidz at Billingsport Elementary School","856-845-0720","6 to 13","143","Paulsboro","441 Nassau Avenue",,"08066","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/150800104.shtml)"
"Gloucester","Loudenslager Elementary School","856-423-2228","6 to 13","30","Paulsboro","100 Baird Avenue",,"08066","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/160700112.shtml)"
"Gloucester","Walnut Street Elementary School","856-853-0126","6 to 13","15","Woodbury","60 Walnut Street",,"08096","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/160700111.shtml)"
"Camden","Saint Mark's Nursery School","856-854-5910","2½ to 13","125","Oaklyn","1 E Haddon Ave",,"08107","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/04SAI0001.shtml)"
"Mercer","Pennington Presbyterian Nursery School","609-737-6622","0 to 6","75","Pennington","13 S Main Street",,"08534","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/11PEN0001.shtml)"
"Monmouth","Preschool Of The Arts","732-927-7079","0 to 6","48","Deal","100 Grant Avenue",,"07723","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/130800048.shtml)"
"Atlantic","Atlantic City Day Nursery","609-345-3569","0 to 6","87","Atlantic City","101 N Boston Ave",,"08401","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/01ATL0003.shtml)"
"Ocean","Toms River Nursery School & Kindergarten","732-349-4939","2½ to 6","110","Toms River","1404 Old Freehold Rd",,"08753","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/15TOM0004.shtml)"
"Middlesex","Lake Nelson Early Learning Center","732-562-8616","2½ to 6","48","Piscataway","555 S Randolphville Rd",,"08854","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/12LAK0001.shtml)"
"Burlington","Play and Learn Nursery School","609-298-1678","2½ to 6","24","Bordentown","420 Farnsworth Ave",,"08505","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/03PLA0002.shtml)"
"Camden","New Beginnings Learning Center","856-547-4444","2½ to 6","60","Haddon Heights","704 Garden Street",,"08035","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/04NEW0001.shtml)"
"Monmouth","Little Tree Preschool","609-259-9005","2½ to 6","86","Allentown","20 High Street",,"08501","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/13LIT0013.shtml)"
"Monmouth","Gan Yeladim-Congregation B'Nai Israel","732-842-1800","2½ to 6","49","Rumson","171 Ridge Rd",,"07760","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/13GAN0001.shtml)"
"Monmouth","Wesley Nursery School","732-531-2140","2½ to 6","45","Oakhurst","103 Monmouth Rd",,"07755","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/13WES0003.shtml)"
"Camden","Early Childhood Center of Congregation Beth El","856-675-1166","0 to 6","247","Voorhees","8000 Main Street",,"08043","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/04EAR0005.shtml)"
