HYDRANT NO,LOCATION DETAIL,DESCRIPTION,MANUFACTURE NAME,WATER TYPE,MODEL,INSTALLDATE,CHANGE DATE,OWNER,LIFE CYCLE STATUS,JOB NUM,PRESSURE ZONE,FLUSHING ZONE,QUADRANT,WARD,QUALIFIER,ORIENTATION,LOCTNDETAIL,RELTVVERTCPOSTN,ELEVATION,ENABLED,BAND COLOR,PAINT COLOR,LEGACY ID,DISPLAY ID,CALCULATEDX,CALCULATEDY,Coordinates,CLASS,REPORT PROBLEM,UPDATED_DATE,STATUS,DC Wards,Square Ply
H02618,13TH ST INT UPSHUR ST NE - SEC - IFO 4225,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1925/10/31,2019/04/08,DC Water,Active,305/532,2nd,2-45,NE,5,1,SEC,IFO 4225,Normal,101.81,1,BLUE,,H-876-,H-876-881,-76.98824211481325,38.94171266575639,"(38.94171266575639, -76.98824211481325)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,6,
H02620,12TH ST INT PERRY ST NE - NWC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1925/11/04,2019/11/18,DC Water,Active,9184,2nd,2-33,NE,5,1,NWC,NONE,Normal,157.98,1,BLUE,Green,H-302-,H-302-910,-76.99102806109963,38.93626506621032,"(38.93626506621032, -76.99102806109963)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,6,
H02619,12TH ST BET OTIS ST & PERRY ST NE - Eastside,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1925/11/04,2019/11/18,DC Water,Active,9213,2nd,2-33,NE,5,2,Eastside,NONE,Normal,168.64,1,BLUE,,H-186-,H-186-811,-76.99114148247604,38.93528042273564,"(38.93528042273564, -76.99114148247604)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,6,
H02621,Q ST INT CLARK PL NW - Southside,"WASA-Hydrant, AM DARLING-B-84-B",A106,Potable,B-84-B,1925/11/07,2019/02/01,DC Water,Active,305-544,1st,1-1,NW,3,1,Southside,NONE,Normal,107.3,1,,,H-299-,H-299-103,-77.08830216768806,38.9077399894304,"(38.9077399894304, -77.08830216768806)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,7,
H02622,BRANDYWINE ST INT WISCONSIN AVE NW - SWC,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1925/11/07,2019/03/27,DC Water,Active,305-545,4thReno,4-2,NW,3,1,SWC,NONE,Normal,400.08,1,,Green,H-944-,H-944-456,-77.08058298443156,38.94964356271708,"(38.94964356271708, -77.08058298443156)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,7,
H02625,ROXBORO PL BET 8TH ST & 7TH ST NW - Northside - IFO 719,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1925/11/10,2019/11/08,DC Water,Active,305/553,3rd,3-41,NW,4,2,Northside,IFO 719,Normal,,1,BLUE,,H-031-,H-031-040,-77.02332601154023,38.96558693919548,"(38.96558693919548, -77.02332601154023)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H02626,45TH ST INT CATHEDRAL AVE NW - NWC,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1925/11/12,2019/11/25,DC Water,Active,305-556,4thReno,4-4,NW,3,1,NWC,NONE,Normal,325.8,1,,Green,H-492-,H-492-275,-77.08870419918665,38.930397449021974,"(38.930397449021974, -77.08870419918665)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,7,
H02629,RENO RD INT JENIFER ST NW - SWC,"WASA-Hydrant, KENNEDY-K81-A/D GUAR",K012,Potable,K81-A/D GUAR,1925/11/16,2019/11/29,DC Water,Active,8306,4thReno,4-7,NW,3,1,SWC,NONE,Normal,355.04,1,BLUE,,H-400-,H-400-700,-77.07802439509781,38.958914384911125,"(38.958914384911125, -77.07802439509781)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,7,
H02635,8TH ST INT MARIETTA PL NW - SWC,"Hydrant, AP SMITH-O'BRIEN",A070,Potable,O'BRIEN,1925/11/27,2019/10/28,DC Water,Active,305-559,3rd,3-39,NW,4,1,SWC,NONE,Normal,248.56,1,,,H-009-,H-009-930,-77.02433995286435,38.959178378610595,"(38.959178378610595, -77.02433995286435)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H02639,VARNUM ST INT GRANT CIRCLE NW - NEC,"Hydrant, AP SMITH-O'BRIEN",A070,Potable,O'BRIEN,1925/12/14,2019/03/22,DC Water,Active,305-564,3rd,3-33,NW,4,1,NEC,NONE,Normal,244.1,1,,,H-729-,H-729-107,-77.01840388041846,38.94319599578922,"(38.94319599578922, -77.01840388041846)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H02640,2ND ST INT UPSHUR ST NW - NWC,"WASA-Hydrant, AM DARLING-B-84-B",A106,Potable,B-84-B,1925/12/17,2019/03/22,DC Water,Active,21787,3rd,3-33,NW,4,1,NWC,NONE,Normal,301.75,1,,,H-733-,H-733-074,-77.01376937016981,38.94236665504336,"(38.94236665504336, -77.01376937016981)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H02641,REAR OF 2455 6TH ST NW - Southside,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1925/12/19,2019/03/25,DC Water,Active,9150,2nd,,NW,1,4,Southside,NONE,Normal,,1,ORANGE,,H-705-,H-705-730,-77.02020766417472,38.92481899563478,"(38.92481899563478, -77.02020766417472)",Class B - 500-999 gpm,https://dcwater.com/report-problem,2019/12/02,ACTIVE,5,2224
H02644,4TH ST INT V ST NE - NEC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1925/12/23,2019/03/22,DC Water,Active,306-994,1st,1-38,NE,5,1,NEC,NONE,Normal,,1,ORANGE,Green,H-687-,H-687-032,-77.00047346849033,38.91821410066626,"(38.91821410066626, -77.00047346849033)",Class B - 500-999 gpm,https://dcwater.com/report-problem,2019/12/02,ACTIVE,6,
H02648,13TH ST INT NORTH CAROLINA AVE NE - NEC,"Hydrant, AP SMITH-O'BRIEN",A070,Potable,O'BRIEN,1925/12/31,2019/02/06,DC Water,Active,306-995,1st,1-63,NE,6,1,NEC,NONE,Normal,,1,,,H-633-,H-633-420,-76.9882408161052,38.8908425088895,"(38.8908425088895, -76.9882408161052)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H02650,GREENWICH PKY BET FOXHALL RD & SURREY LN NW - Northside,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1926/01/14,2019/04/16,DC Water,Active,305/573,2nd,2-5,NW,3,2,Northside,NONE,Normal,,1,BLUE,,H-955-,H-955-478,-77.08415719930285,38.91175220413755,"(38.91175220413755, -77.08415719930285)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,7,
H02655,MACARTHUR BLVD BET LAVEROCK PL & LINGAN RD NW - Northside - IFO 4455,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1926/02/15,2019/02/01,DC Water,Active,15289,1st,1-1,NW,3,2,Northside,IFO 4455,Normal,108,1,,,H-470-,H-470-095,-77.08350095189314,38.90780262319841,"(38.90780262319841, -77.08350095189314)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,7,
H02656,F ST BET 9TH ST & 10TH ST NW - Northside,"WASA-Hydrant, KENNEDY-K81-A/D GUAR",K012,Potable,K81-A/D GUAR,1926/02/25,2019/11/22,DC Water,Active,307/151,Low,L-5,NW,2,2,Northside,NONE,Normal,34,1,BLUE,,H-959-,H-959-444,-77.02494959520446,38.89743842636801,"(38.89743842636801, -77.02494959520446)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,4,
H02658,I ST INT HALF ST SE - SEC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1926/03/03,2019/11/08,DC Water,Active,306-1004,Low,L-28,SE,6,1,SEC,NONE,Normal,23.7,1,BLUE,Green,H-814-,H-814-887,-77.00722221993173,38.87919315639999,"(38.87919315639999, -77.00722221993173)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H02660,MINTWOOD PL BET COLUMBIA RD & 19TH ST NW - Northside - IFO 1835,"WASA-Hydrant, AM DARLING-B-84-B",A106,Potable,B-84-B,1926/03/06,2019/11/08,DC Water,Active,306-580,2nd,2-28,NW,1,2,Northside,IFO 1835,Normal,,1,,,H-615-,H-615-376,-77.04446699173626,38.921352114543,"(38.921352114543, -77.04446699173626)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,5,
H02659,M ST BET 1ST ST & 2ND ST NE - Northside,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1926/03/06,2019/03/20,DC Water,Active,306-1005,1st,1-37,NE,6,2,Northside,NONE,Normal,44,1,BLUE,,H-335-,H-335-197,-77.00397399318703,38.90569637051966,"(38.90569637051966, -77.00397399318703)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H02663,7TH ST INT FERN ST NW - SWC,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1926/03/24,2019/10/28,DC Water,Active,Y,3rd,3-48,NW,4,1,SWC,NONE,Normal,302.39,1,,Green,H-596-,H-596-109,-77.02302791511782,38.97825502776218,"(38.97825502776218, -77.02302791511782)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H02664,MERIDIAN PL INT 16TH ST NW - NEC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1926/03/25,2019/04/08,DC Water,Active,305-585,2nd,2-17,NW,1,1,NEC,NONE,Normal,191.54,1,RED,,H-024-,H-024-696,-77.03629512045342,38.93441529878561,"(38.93441529878561, -77.03629512045342)",Class C -0-499 gpm,https://dcwater.com/report-problem,2019/12/02,ACTIVE,5,
H02665,TUCKERMAN ST INT GEORGIA AVE NW - SEC,"WASA-Hydrant, CLOW-EDDY",C078,Potable,EDDY,1926/04/06,2019/11/18,DC Water,Active,306-642,3rd,3-46,NW,4,1,SEC,NONE,Normal,268.78,1,,,H-598-,H-598-949,-77.02734574794619,38.96723680223082,"(38.96723680223082, -77.02734574794619)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H02667,NEWTON ST BET 20TH ST & 18TH ST NE - Southside - A/F 1900,"WASA-Hydrant, KENNEDY-K81-A/D GUAR",K012,Potable,K81-A/D GUAR,1926/04/06,2019/04/08,DC Water,Active,305-587,2nd,2-40,NE,5,2,Southside,A/F 1900,Normal,,1,BLUE,Green,H-611-,H-611-169,-76.97792025716308,38.934049517269095,"(38.934049517269095, -76.97792025716308)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,6,
H02674,EVARTS ST BET 9TH ST & 10TH ST NE - Northside - AT ALLEY ENTRANCE,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1926/04/24,2019/11/08,DC Water,Active,305-584,2nd,2-35,NE,5,2,Northside,AT ALLEY ENTRANCE,Normal,,1,BLUE,Green,H-426-,H-426-940,-76.9928585701263,38.92455366212601,"(38.92455366212601, -76.9928585701263)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,6,
H02675,GREENWICH PKY BET SURREY LN & 44TH ST NW - Northside,"WASA-Hydrant, KENNEDY-K81-A/D GUAR",K012,Potable,K81-A/D GUAR,1926/04/26,2019/04/16,DC Water,Active,305/593,2nd,2-5,NW,3,2,Northside,NONE,Normal,,1,YELLOW,,H-415-,H-415-449,-77.08251781297905,38.911750031320345,"(38.911750031320345, -77.08251781297905)",Class A -1000-1499 gpm,https://dcwater.com/report-problem,2019/12/02,ACTIVE,7,
H02679,25 TH ST INT QUEEN ANNES LA NW - NWC,"WASA-Hydrant, AM DARLING-B-84-B",A106,Potable,B-84-B,1926/05/01,2019/03/20,DC Water,Active,306-870,Low,L-2,NW,2,1,NWC,NONE,Normal,,1,,,H-408-,H-408-615,-77.05336782045994,38.90161388753064,"(38.90161388753064, -77.05336782045994)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,4,
H02681,GARFIELD ST INT BELLEVUE TER NW - SEC,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1926/05/12,2019/04/16,DC Water,Active,305-600,4thReno,4-6,NW,3,1,SEC,NONE,Normal,328.56,1,,Green,H-659-,H-659-753,-77.0757484039204,38.92748359141026,"(38.92748359141026, -77.0757484039204)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,7,
H02682,ORREN ST INT FLORIDA AVE NE - NWC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1926/05/13,2019/01/23,DC Water,Active,SEC,1st,1-42,NE,5,1,NWC,NONE,Normal,50.46,1,BLUE,Green,H-266-,H-266-083,-76.98664306192168,38.90138070061014,"(38.90138070061014, -76.98664306192168)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,6,
H02686,13TH ST INT VARNUM ST NE - SWC - IFO 4318,"WASA-Hydrant, CLOW-EDDY",C078,Potable,EDDY,1926/05/21,2019/03/29,DC Water,Active,305-605,2nd,2-45,NE,5,1,SWC,IFO 4318,Normal,113.9,1,,Green,H-785-,H-785-077,-76.98836792500236,38.942781574763764,"(38.942781574763764, -76.98836792500236)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,6,
H02687,PEABODY ST INT 2ND ST NW - NEC,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1926/05/27,2019/03/28,DC Water,Active,305-606,3rd,3-43,NW,4,1,NEC,NONE,Normal,225.82,1,,,H-434-,H-434-763,-77.01354243744446,38.96274988308649,"(38.96274988308649, -77.01354243744446)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H02688,9TH ST INT MISSOURI AVE NW - SEC,"WASA-Hydrant, US PIPE-MET 250 M94",U022,Potable,MET 250 M94,1926/05/31,2019/10/28,DC Water,Active,305-610,3rd,3-39,NW,4,1,SEC,NONE,Normal,272.04,1,,Green,H-699-,H-699-986,-77.02587300214556,38.96010943120315,"(38.96010943120315, -77.02587300214556)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H02691,NEVADA AVE INT 36TH ST NW - NEC - IFO 5307,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1926/06/09,2019/11/22,DC Water,Active,305-614,3rd,3-13,NW,3,1,NEC,IFO 5307,Normal,229.11,1,YELLOW,,H-903-,H-903-229,-77.06613866364626,38.95869737966325,"(38.95869737966325, -77.06613866364626)",Class A -1000-1499 gpm,https://dcwater.com/report-problem,2019/12/02,ACTIVE,7,
H02693,16TH ST INT WHITTIER ST NW - NEC,"WASA-Hydrant, US PIPE-MET 250 M94",U022,Potable,MET 250 M94,1926/06/11,2019/11/14,DC Water,Active,305-613,3rd,3-45,NW,4,1,NEC,NONE,Normal,270.67,1,,,H-112-,H-112-049,-77.03608360507249,38.97076998693882,"(38.97076998693882, -77.03608360507249)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H02698,HAMILTON ST BET 5TH ST & 7TH ST NW - Northside,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1926/07/02,2019/03/27,DC Water,Active,305/621,2nd,2-14,NW,4,2,Northside,NONE,Normal,,1,,Green,H-727-,H-727-183,-77.02103687074148,38.953142609044725,"(38.953142609044725, -77.02103687074148)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H09069,R ST INT 2ND ST NE - NEC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1926/07/02,2019/03/22,DC Water,Active,306-1007,1st,1-38,NE,5,1,NEC,NONE,Normal,94.7,1,BLUE,,H-043-,H-043-917,-77.0033749005594,38.91265068644694,"(38.91265068644694, -77.0033749005594)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,6,
H02704,CRITTENDEN ST INT 4TH ST NW - SWC,"WASA-Hydrant, US PIPE-MET 250 WP",U022,Potable,MET 250 WP,1926/07/21,2019/03/22,DC Water,Active,305-633,3rd,3-36,NW,4,1,SWC,NONE,Normal,261.15,1,,,H-620-,H-620-741,-77.0175334928523,38.9474143030037,"(38.9474143030037, -77.0175334928523)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H02706,VAN BUREN ST INT 16TH ST NW - NEC,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1926/07/28,2019/11/08,DC Water,Active,305-635,3rd,3-45,NW,4,1,NEC,NONE,Normal,275.29,1,,,H-110-,H-110-174,-77.03606626533168,38.969980528254005,"(38.969980528254005, -77.03606626533168)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H02708,11TH ST INT G ST NW - NWC,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1926/08/02,2019/06/18,DC Water,Active,9658,Low,L-4,NW,2,1,NWC,NONE,Normal,41.17,1,,,H-050-,H-050-622,-77.02716580763563,38.898459399215675,"(38.898459399215675, -77.02716580763563)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,4,
H02711,F ST INT 11TH ST NW - NEC,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1926/08/10,2019/11/22,DC Water,Active,15889,Low,L-4,NW,2,1,NEC,NONE,Normal,25.45,1,,,H-339-,H-339-491,-77.02683881252251,38.89743504385326,"(38.89743504385326, -77.02683881252251)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,4,
H02716,S ST INT 39TH ST NW - NEC,"WASA-Hydrant, KENNEDY-K81-A/D GUAR",K012,Potable,K81-A/D GUAR,1926/08/16,2019/04/16,DC Water,Active,9485,2nd,2-6,NW,2,1,NEC,NONE,Normal,197.61,1,RED,,H-548-,H-548-325,-77.0755127412712,38.914454369861815,"(38.914454369861815, -77.0755127412712)",Class C -0-499 gpm,https://dcwater.com/report-problem,2019/12/02,ACTIVE,4,
H02721,UNDERWOOD ST INT 6TH ST NW - NWC,"WASA-Hydrant, US PIPE-MET 250 WP",U022,Potable,MET 250 WP,1926/09/01,2019/11/20,DC Water,Active,305-652,3rd,3-46,NW,4,1,NWC,NONE,Normal,,1,,,H-911-,H-911-446,-77.02125355079716,38.96868388215981,"(38.96868388215981, -77.02125355079716)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H02722,CATHEDRAL AVE INT FOXHALL RD NW - NEC,"WASA-Hydrant, US PIPE-MET 250 M94",U022,Potable,MET 250 M94,1926/09/01,2019/11/25,DC Water,Active,14672,4thReno,4-4,NW,3,1,NEC,NONE,Normal,352.12,1,,,H-549-,H-549-247,-77.0909028384435,38.93032601728152,"(38.93032601728152, -77.0909028384435)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,7,
H02723,H ST INT 19TH ST NE - SEC,"WASA-Hydrant, CLOW-EDDY",C078,Potable,EDDY,1926/09/02,2019/11/22,DC Water,Active,305-653,1st,1-44,NE,5,1,SEC,NONE,Normal,61.23,1,,,H-443-,H-443-507,-76.9760278241245,38.90014261661794,"(38.90014261661794, -76.9760278241245)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,6,
H02725,30TH PL INT NEBRASKA AVE NW - SWC,"WASA-Hydrant, US PIPE-A P SMITH",U022,Potable,A P SMITH,1926/09/03,2019/11/08,DC Water,Active,305-651,3rd,3-24,NW,4,1,SWC,NONE,Normal,302.29,1,,Green,H-703-,H-703-696,-77.06290785063635,38.96455990688929,"(38.96455990688929, -77.06290785063635)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H02726,4TH ST INT DECATUR ST NW - SEC - IFO 4733,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1926/09/03,2019/03/22,DC Water,Active,305-655,3rd,3-36,NW,4,1,SEC,IFO 4733,Normal,267.19,1,,Green,H-813-,H-813-875,-77.01736507240999,38.94842161579032,"(38.94842161579032, -77.01736507240999)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H02728,BELLEVUE TER INT FULTON ST NW - NEC,"WASA-Hydrant, CLOW-EDDY",C078,Potable,EDDY,1926/09/07,2019/04/16,DC Water,Active,305-675,4thReno,4-6,NW,3,1,NEC,NONE,Normal,341.09,1,,,H-602-,H-602-467,-77.07576795229545,38.926301065949836,"(38.926301065949836, -77.07576795229545)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,7,
H02729,9TH ST BET INDEPENDENCE AVE & C ST SE - Westside - IFO 221,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1926/09/08,2019/03/22,DC Water,Active,305-658,1st,1-57,SE,6,2,Westside,IFO 221,Normal,,1,,Green,H-695-,H-695-086,-76.99381452474567,38.88684168651104,"(38.88684168651104, -76.99381452474567)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H02732,8TH ST BET C ST & INDEPENDENCE AVE SE - Westside - IFO 221,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1926/09/11,2019/02/01,DC Water,Active,305-660,1st,1-53,SE,6,2,Westside,IFO 221,Normal,85,1,BLUE,,H-629-,H-629-064,-76.99503752451746,38.88679273928996,"(38.88679273928996, -76.99503752451746)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H02733,JUNIPER ST INT 14TH ST NW - NWC,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1926/09/14,2019/03/22,DC Water,Active,14508,3rd,3-49,NW,4,1,NWC,NONE,Normal,288.17,1,,,H-611-,H-611-853,-77.03355270345504,38.98326062872608,"(38.98326062872608, -77.03355270345504)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H02735,28TH ST BET CATHEDRAL AVE & CORTLAND PL NW - Eastside - IFO 2927,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1926/09/15,2019/03/01,DC Water,Active,305-666,3rd,3-19,NW,3,2,Eastside,IFO 2927,Normal,245.17,1,,Green,H-959-,H-959-781,-77.05699443120511,38.92960644817198,"(38.92960644817198, -77.05699443120511)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,7,
H02736,13TH ST BET WALTER ST & C ST SE - Eastside - IFO 221,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1926/09/18,2019/02/06,DC Water,Active,305-682,1st,1-60,SE,6,2,Eastside,IFO 221,Normal,86.67,1,,,H-541-,H-541-056,-76.98824311608867,38.88688803910432,"(38.88688803910432, -76.98824311608867)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H02737,9TH ST INT NORTH CAROLINA AVE SE - SEC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1926/09/24,2019/11/20,DC Water,Active,305-673,1st,1-57,SE,6,1,SEC,NONE,Normal,,1,BLUE,,H-839-,H-839-606,-76.99369665340339,38.88821179150478,"(38.88821179150478, -76.99369665340339)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H02741,BELMONT RD INT WATERSIDE DR NW - NEC,"WASA-Hydrant, AM DARLING-B-84-B",A106,Potable,B-84-B,1926/09/28,2019/11/08,DC Water,Active,305/676,2nd,2-28,NW,1,1,NEC,NONE,Normal,131.25,1,,,H-604-,H-604-602,-77.04795000807226,38.92061164023541,"(38.92061164023541, -77.04795000807226)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,5,
H02742,WYOMING AVE INT CONNECTICUT AVE NW - NEC,"WASA-Hydrant, US PIPE-A P SMITH",U022,Potable,A P SMITH,1926/10/02,2019/11/08,DC Water,Active,305-689,2nd,2-28,NW,1,1,NEC,NONE,Normal,,1,,,H-363-,H-363-550,-77.04697334906398,38.91786855057921,"(38.91786855057921, -77.04697334906398)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,5,
H02745,BLAGDEN AVE INT 18TH ST NW - NEC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1926/10/05,2019/03/29,DC Water,Active,305-691,2nd,2-9,NW,4,1,NEC,NONE,Normal,191.71,1,BLUE,Green,H-942-,H-942-300,-77.04026487379194,38.947457472482554,"(38.947457472482554, -77.04026487379194)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H02751,12TH PL INT VARNUM ST NE - SWC - IFO 4318,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1926/10/14,2019/03/29,DC Water,Active,305-700,2nd,2-45,NE,5,1,SWC,IFO 4318,Normal,120.4,1,,,H-925-,H-925-077,-76.98931536069163,38.94278588108079,"(38.94278588108079, -76.98931536069163)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,6,
H02753,12TH PL INT UPSHUR ST NE - NEC - A/F 4218,"Hydrant, AP SMITH-O'BRIEN",A070,Potable,O'BRIEN,1926/10/14,2019/03/20,DC Water,Active,305-700,2nd,2-45,NE,5,1,NEC,A/F 4218,Normal,113.07,1,,,H-024-,H-024-904,-76.98922401579624,38.941706553687474,"(38.941706553687474, -76.98922401579624)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,6,
H02754,PORTER ST INT CONNECTICUT AVE NW - NWC,"WASA-Hydrant, KENNEDY-K81-A/D GUAR",K012,Potable,K81-A/D GUAR,1926/10/15,2019/03/22,DC Water,Active,700/45,3rd,3-17,NW,3,1,NWC,NONE,Normal,214.18,1,BLUE,Green,H-900-,H-900-876,-77.05950446397225,38.93686933236056,"(38.93686933236056, -77.05950446397225)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,7,
H09163,31ST PL BET UTAH AVE & TENNYSON ST NW - Eastside - IFO 6147,"WASA-Hydrant, JCF&MW-O'BRIEN",J021,Potable,O'BRIEN,1926/11/01,2019/11/08,DC Water,Active,305-712,3rd,3-26,NW,4,2,Eastside,IFO 6147,Normal,321.24,1,,Green,,,-77.06211714344384,38.97225282026811,"(38.97225282026811, -77.06211714344384)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H02771,8TH ST INT NICHOLSON ST NW - NWC,"WASA-Hydrant, US PIPE-A P SMITH",U022,Potable,A P SMITH,1926/11/06,2019/10/28,DC Water,Active,305-708,3rd,3-41,NW,4,1,NWC,NONE,Normal,260.1,1,,,H-070-,H-070-122,-77.02426404039916,38.960246728692425,"(38.960246728692425, -77.02426404039916)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
