"season","facility_id","latitude","longitude","street1","street2","city","state","postal_code","country","facility_name","url","phone","contact","begin_date","end_date","begin_time","end_time","begin_datetime","end_datetime","recurrence_days","hours","eligibility","cost","notes","record_id","location"
"2020-2021","273","41.924","-87.7472","4817 W FULLERTON AVE",,"Chicago","IL","60639","United States of America","Walgreens","http://www.Walgreens.com","773-889-7411","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"Call for details.",,"2020-2021_273","(41.924, -87.7472)"
"2020-2021","274","41.9685","-87.7288","4010 W LAWRENCE AVE",,"Chicago","IL","60630","United States of America","Walgreens","http://www.Walgreens.com","773-286-309","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","24 Hours",,"Call for details.",,"2020-2021_274","(41.9685, -87.7288)"
"2020-2021","275","41.7658","-87.5761","7109 S JEFFERY BLVD",,"Chicago","IL","60649","United States of America","Walgreens","http://www.Walgreens.com","773-324-1880","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","24 Hours",,"Call for details.",,"2020-2021_275","(41.7658, -87.5761)"
"2020-2021","276","41.9315","-87.727","3934 W DIVERSEY AVE",,"Chicago","IL","60647","United States of America","Walgreens","http://www.Walgreens.com","773-283-8150","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"Call for details.",,"2020-2021_276","(41.9315, -87.727)"
"2020-2021","277","41.8781","-87.6371","250 S WACKER DR",,"Chicago","IL","60606","United States of America","Walgreens","http://www.Walgreens.com","312-876-1363","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-8:00 PM, Sat: Closed, Sun: Closed",,"Call for details.",,"2020-2021_277","(41.8781, -87.6371)"
"2020-2021","278","41.9395","-87.7135","3424 W BELMONT AVE",,"Chicago","IL","60618","United States of America","Walgreens","http://www.Walgreens.com","773-267-2328","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"Call for details.",,"2020-2021_278","(41.9395, -87.7135)"
"2020-2021","279","41.911","-87.7261","1627 N PULASKI RD",,"Chicago","IL","60639","United States of America","Walgreens","http://www.Walgreens.com","773-772-5432","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"Call for details.",,"2020-2021_279","(41.911, -87.7261)"
"2020-2021","280","41.7987","-87.7431","5414 S ARCHER AVE",,"Chicago","IL","60638","United States of America","Walgreens","http://www.Walgreens.com","773-581-1664","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 10:00 AM-6:00 PM, Sun: 9:00 AM-5:00 PM",,"Call for details.",,"2020-2021_280","(41.7987, -87.7431)"
"2020-2021","281","41.9756","-87.6927","5158 N LINCOLN AVE",,"Chicago","IL","60625","United States of America","Walgreens","http://www.Walgreens.com","773-907-8490","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"Call for details.",,"2020-2021_281","(41.9756, -87.6927)"
"2020-2021","282","41.9318","-87.698","2744 N CALIFORNIA AVE",,"Chicago","IL","60647","United States of America","Walgreens","http://www.Walgreens.com","773-342-2818","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"Call for details.",,"2020-2021_282","(41.9318, -87.698)"
"2020-2021","283","41.8963","-87.6369","315 W CHICAGO AVE",,"Chicago","IL","60654","United States of America","Walgreens","http://www.Walgreens.com","312-280-1599","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"Call for details.",,"2020-2021_283","(41.8963, -87.6369)"
"2020-2021","284","41.682","-87.5383","11801 S AVENUE O",,"Chicago","IL","60617","United States of America","Walgreens","http://www.Walgreens.com","773-731-2147","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 10:00 AM-6:00 PM, Sun: 9:00 AM-5:00 PM",,"Call for details.",,"2020-2021_284","(41.682, -87.5383)"
"2020-2021","285","41.9937","-87.6901","6140 N WESTERN AVE",,"Chicago","IL","60659","United States of America","Walgreens","http://www.Walgreens.com","773-764-50","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"Call for details.",,"2020-2021_285","(41.9937, -87.6901)"
"2020-2021","286","41.9814","-87.6686","5440 N CLARK ST",,"Chicago","IL","60640","United States of America","Walgreens","http://www.Walgreens.com","773-596-5022","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"Call for details.",,"2020-2021_286","(41.9814, -87.6686)"
"2020-2021","287","41.8962","-87.6223","225 E CHICAGO AVE",,"Chicago","IL","60611","United States of America","Walgreens","http://www.Walgreens.com","312-573-2287","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-8:00 PM, Sat: Closed, Sun: Closed",,"Call for details.",,"2020-2021_287","(41.8962, -87.6223)"
"2020-2021","288","41.9108","-87.6467","711 W NORTH AVE STE 204",,"Chicago","IL","60610","United States of America","Walgreens","http://www.Walgreens.com","312-944-867","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 10:00 AM-5:00 PM, Sat: Closed, Sun: Closed",,"Call for details.",,"2020-2021_288","(41.9108, -87.6467)"
"2020-2021","289","41.9541","-87.6543","953 W IRVING PARK RD",,"Chicago","IL","60613","United States of America","Walgreens","http://www.Walgreens.com","773-935-6414","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"Call for details.",,"2020-2021_289","(41.9541, -87.6543)"
"2020-2021","290","41.8944","-87.6175","680 N LAKE SHORE DR",,"Chicago","IL","60611","United States of America","Walgreens","http://www.Walgreens.com","312-943-2224","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 10:00 AM-6:00 PM, Sun: 8:00 AM-4:00 PM",,"Call for details.",,"2020-2021_290","(41.8944, -87.6175)"
"2020-2021","291","41.9104","-87.6773","1601 N MILWAUKEE AVE",,"Chicago","IL","60647","United States of America","Walgreens","http://www.Walgreens.com","773-342-9161","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,"Call for details.",,"2020-2021_291","(41.9104, -87.6773)"
"2020-2021","292","41.8845","-87.6278","151 N STATE ST",,"Chicago","IL","60601","United States of America","Walgreens","http://www.Walgreens.com","312-863-4249","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"Call for details.",,"2020-2021_292","(41.8845, -87.6278)"
"2020-2021","293","41.9923","-87.6603","6121 N BROADWAY",,"Chicago","IL","60660","United States of America","Walgreens","http://www.Walgreens.com","773-764-8961","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-6:00 PM",,"Call for details.",,"2020-2021_293","(41.9923, -87.6603)"
"2020-2021","294","41.9333","-87.645","2817 N CLARK ST",,"Chicago","IL","60657","United States of America","Walgreens","http://www.Walgreens.com","773-327-6119","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"Call for details.",,"2020-2021_294","(41.9333, -87.645)"
"2020-2021","295","41.9398","-87.6522","912 W BELMONT AVE",,"Chicago","IL","60657","United States of America","Walgreens","http://www.Walgreens.com","773-665-8990","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-6:30 PM, Sat: Closed, Sun: Closed",,"Call for details.",,"2020-2021_295","(41.9398, -87.6522)"
"2020-2021","296","41.9399","-87.6626","1333 W BELMONT AVE",,"Chicago","IL","60657","United States of America","Walgreens","http://www.Walgreens.com","773-549-9485","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-7:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"Call for details.",,"2020-2021_296","(41.9399, -87.6626)"
"2020-2021","297","41.8443","-87.7077","3303 W 26TH ST",,"Chicago","IL","60623","United States of America","Walgreens","http://www.Walgreens.com","773-521-1718","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-7:00 PM, Sat: Closed, Sun: Closed",,"Call for details.",,"2020-2021_297","(41.8443, -87.7077)"
"2020-2021","298","41.8808","-87.7209","3800 W MADISON ST STE 101",,"Chicago","IL","60624","United States of America","Walgreens","http://www.Walgreens.com","773-826-1817","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-6:00 PM, Sat: Closed, Sun: Closed",,"Call for details.",,"2020-2021_298","(41.8808, -87.7209)"
"2020-2021","299","41.895","-87.6215","251 E HURON STREET, SUITE 2B114",,"Chicago","IL","60611","United States of America","Walgreens","http://www.Walgreens.com","312-951-1084","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-7:30 PM, Sat: 8:00 AM-4:00 PM PM, Sun: 8:00 AM-4:00 PM",,"Call for details.",,"2020-2021_299","(41.895, -87.6215)"
"2020-2021","300","41.8797","-87.6246","122 S MICHIGAN AVE",,"Chicago","IL","60603","United States of America","Walgreens","http://www.Walgreens.com","312-973-3708","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-7:00 PM, Sat: Closed, Sun: Closed",,"Call for details.",,"2020-2021_300","(41.8797, -87.6246)"
"2020-2021","301","41.9412","-87.6489","3245 N HALSTED ST",,"Chicago","IL","60657","United States of America","Walgreens","http://www.Walgreens.com","773-248-3160","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: Closed, Sun: Closed",,"Call for details.",,"2020-2021_301","(41.9412, -87.6489)"
"2020-2021","302","41.89","-87.6244","410 N MICHIGAN",,"Chicago","IL","60611","United States of America","Walgreens","http://www.Walgreens.com","312-321-951","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-7:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"Call for details.",,"2020-2021_302","(41.89, -87.6244)"
"2020-2021","303","41.8822","-87.6287","2 North State St",,"Chicago","IL","60601","United States of America","Walgreens","http://www.Walgreens.com","312-3320216","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-9:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM 6:00 PM",,"Call for details.",,"2020-2021_303","(41.8822, -87.6287)"
"2020-2021","304","41.7658","-87.567","2351 E 71st",,"Chicago","IL","60649","United States of America","Walgreens","http://www.Walgreens.com","312-358-4135","Pharmacy","2020-09-01T00:00:00.000","2021-10-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:30 AM-5:00 PM, Sat: Closed, Sun: Closed",,"Call for details.",,"2020-2021_304","(41.7658, -87.567)"
"2019-2020","1","41.878","-87.6741","1900 W. Jackson Blvd.",,"Chicago","IL","60612","United States of America","100 Black Men Health Expo at Malcolm X College",,,,"2019-09-21T00:00:00.000","2019-09-21T00:00:00.000","10:00:00","14:00:00","2019-09-21T10:00:00.000","2019-09-21T14:00:00.000","Saturday",,,"No cost to individual. If insured, insurance will be billed. Limited amounts of high-dose flu vaccines for seniors may be available throughout the season.�Check https://www.chicago.gov/city/en/depts/cdph/supp_info/health-protection/flu-clinics-in-the-city-of-chicago.html for updates.",,"2019-2020_1","(41.878, -87.6741)"
"2019-2020","2","41.7046","-87.5353","10500 S. Ewing Ave.",,"Chicago","IL","60617","United States of America","10th Ward Office",,,,"2019-10-28T00:00:00.000","2019-10-28T00:00:00.000","9:00:00","14:00:00","2019-10-28T09:00:00.000","2019-10-28T14:00:00.000","Monday",,,"No cost to individual. If insured, insurance will be billed. Limited amounts of high-dose flu vaccines for seniors may be available throughout the season.�Check https://www.chicago.gov/city/en/depts/cdph/supp_info/health-protection/flu-clinics-in-the-city-of-chicago.html for updates.",,"2019-2020_2","(41.7046, -87.5353)"
"2019-2020","3","41.818","-87.6438","704 W. 42nd St.",,"Chicago","IL","60609","United States of America","11th Ward - Taylor Lauridsen Park",,,,"2019-10-02T00:00:00.000","2019-10-02T00:00:00.000","9:00:00","14:00:00","2019-10-02T09:00:00.000","2019-10-02T14:00:00.000","Wednesday",,,"No cost to individual. If insured, insurance will be billed. Limited amounts of high-dose flu vaccines for seniors may be available throughout the season.�Check https://www.chicago.gov/city/en/depts/cdph/supp_info/health-protection/flu-clinics-in-the-city-of-chicago.html for updates.",,"2019-2020_3","(41.818, -87.6438)"
"2019-2020","4","41.8235","-87.683","2210 W. Pershing Rd.",,"Chicago","IL","60609","United States of America","12th Ward - McKinley Park Fieldhouse",,,,"2019-10-16T00:00:00.000","2019-10-16T00:00:00.000","10:00:00","14:00:00","2019-10-16T10:00:00.000","2019-10-16T14:00:00.000","Wednesday",,,"No cost to individual. If insured, insurance will be billed. Limited amounts of high-dose flu vaccines for seniors may be available throughout the season.�Check https://www.chicago.gov/city/en/depts/cdph/supp_info/health-protection/flu-clinics-in-the-city-of-chicago.html for updates.",,"2019-2020_4","(41.8235, -87.683)"
"2019-2020","5","41.7749","-87.7284","4233 W. 65th St.",,"Chicago","IL","60629","United States of America","13th Ward - West Lawn Park",,,,"2019-11-04T00:00:00.000","2019-11-04T00:00:00.000","10:00:00","13:00:00","2019-11-04T10:00:00.000","2019-11-04T13:00:00.000","Monday",,,"No cost to individual. If insured, insurance will be billed. Limited amounts of high-dose flu vaccines for seniors may be available throughout the season.�Check https://www.chicago.gov/city/en/depts/cdph/supp_info/health-protection/flu-clinics-in-the-city-of-chicago.html for updates.",,"2019-2020_5","(41.7749, -87.7284)"
"2019-2020","6","41.8062","-87.7174","4808 S. Archer Ave.",,"Chicago","IL","60632","United States of America","14th Ward - Polish Highlanders",,,,"2019-10-09T00:00:00.000","2019-10-09T00:00:00.000","9:00:00","14:00:00","2019-10-09T09:00:00.000","2019-10-09T14:00:00.000","Wednesday",,,"No cost to individual. If insured, insurance will be billed. Limited amounts of high-dose flu vaccines for seniors may be available throughout the season.�Check https://www.chicago.gov/city/en/depts/cdph/supp_info/health-protection/flu-clinics-in-the-city-of-chicago.html for updates.",,"2019-2020_6","(41.8062, -87.7174)"
"2019-2020","7","41.7772","-87.6645","6412 S. Ashland Ave.",,"Chicago","IL","60636","United States of America","15th Ward Office",,,,"2019-10-10T00:00:00.000","2019-10-10T00:00:00.000","10:00:00","13:00:00","2019-10-10T10:00:00.000","2019-10-10T13:00:00.000","Thursday",,,"No cost to individual. If insured, insurance will be billed. Limited amounts of high-dose flu vaccines for seniors may be available throughout the season.�Check https://www.chicago.gov/city/en/depts/cdph/supp_info/health-protection/flu-clinics-in-the-city-of-chicago.html for updates.",,"2019-2020_7","(41.7772, -87.6645)"
"2019-2020","8","41.7808","-87.6487","6212 S. Sangamon St.",,"Chicago","IL","60621","United States of America","16th Ward Office",,,,"2019-11-16T00:00:00.000","2019-11-16T00:00:00.000","11:00:00","15:00:00","2019-11-16T11:00:00.000","2019-11-16T15:00:00.000","Saturday",,,"No cost to individual. If insured, insurance will be billed. Limited amounts of high-dose flu vaccines for seniors may be available throughout the season.�Check https://www.chicago.gov/city/en/depts/cdph/supp_info/health-protection/flu-clinics-in-the-city-of-chicago.html for updates.",,"2019-2020_8","(41.7808, -87.6487)"
"2019-2020","9","41.7508","-87.6573","1344 W. 79th St.",,"Chicago","IL","60620","United States of America","17th Ward Office",,,,"2019-10-08T00:00:00.000","2019-10-08T00:00:00.000","11:00:00","14:00:00","2019-10-08T11:00:00.000","2019-10-08T14:00:00.000","Tuesday",,,"No cost to individual. If insured, insurance will be billed. Limited amounts of high-dose flu vaccines for seniors may be available throughout the season.�Check https://www.chicago.gov/city/en/depts/cdph/supp_info/health-protection/flu-clinics-in-the-city-of-chicago.html for updates.",,"2019-2020_9","(41.7508, -87.6573)"
"2019-2020","10","41.739","-87.6971","2936 W. 85th St.",,"Chicago","IL","60652","United States of America","18th Ward - Hayes Park Gym",,,,"2019-10-17T00:00:00.000","2019-10-17T00:00:00.000","10:00:00","14:00:00","2019-10-17T10:00:00.000","2019-10-17T14:00:00.000","Thursday",,,"No cost to individual. If insured, insurance will be billed. Limited amounts of high-dose flu vaccines for seniors may be available throughout the season.�Check https://www.chicago.gov/city/en/depts/cdph/supp_info/health-protection/flu-clinics-in-the-city-of-chicago.html for updates.",,"2019-2020_10","(41.739, -87.6971)"
"2019-2020","11","41.7044","-87.682","10402 S. Western Ave.",,"Chicago","IL","60643","United States of America","19th Ward Office",,,,"2019-10-05T00:00:00.000","2019-10-05T00:00:00.000","9:00:00","14:00:00","2019-10-05T09:00:00.000","2019-10-05T14:00:00.000","Saturday",,,"No cost to individual. If insured, insurance will be billed. Limited amounts of high-dose flu vaccines for seniors may be available throughout the season.�Check https://www.chicago.gov/city/en/depts/cdph/supp_info/health-protection/flu-clinics-in-the-city-of-chicago.html for updates.",,"2019-2020_11","(41.7044, -87.682)"
"2019-2020","12","41.9169","-87.6879","1958 N. Milwaukee Ave.",,"Chicago","IL","60647","United States of America","1st Ward Office",,,,"2019-10-03T00:00:00.000","2019-10-03T00:00:00.000","16:00:00","19:00:00","2019-10-03T16:00:00.000","2019-10-03T19:00:00.000","Thursday",,,"No cost to individual. If insured, insurance will be billed. Limited amounts of high-dose flu vaccines for seniors may be available throughout the season.�Check https://www.chicago.gov/city/en/depts/cdph/supp_info/health-protection/flu-clinics-in-the-city-of-chicago.html for updates.",,"2019-2020_12","(41.9169, -87.6879)"
