DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards
"TATA FOOD MART, INC.","TATA FOOD MART, INC.",2709241,Grocery Store,Risk 3 (Low),342 E 71ST ST ,CHICAGO,IL,60619,01/16/2020,License,Not Ready,,41.76578914122052,-87.61679139437884,"(-87.61679139437884, 41.76578914122052)",,,,,
HOME RUN INN,HOME RUN INN,41530,Restaurant,Risk 1 (High),4254 W 31ST ST ,CHICAGO,IL,60623,01/16/2020,Canvass,Out of Business,,41.836913225394206,-87.73141129560165,"(-87.73141129560165, 41.836913225394206)",,,,,
FLASH FOOD MART,FLASH FOOD MART,2418468,Grocery Store,Risk 2 (Medium),3424 W OHIO ST ,CHICAGO,IL,60624,01/16/2020,Canvass,No Entry,,41.89194263700593,-87.71248780539938,"(-87.71248780539938, 41.89194263700593)",,,,,
2934 W DIVERSEY LLC,2934 W DIVERSEY LLC,2671686,Restaurant,Risk 3 (Low),2934 W DIVERSEY AVE ,CHICAGO,IL,60647,01/16/2020,License Re-Inspection,Pass w/ Conditions,,41.932178909360545,-87.70151831687924,"(-87.70151831687924, 41.932178909360545)",,,,,
HOME 2 SUITES CHICAGO RIVER NORTH,HOME 2 SUITES,2704059,Restaurant,Risk 2 (Medium),110 W HURON ST ,CHICAGO,IL,60654,01/16/2020,License,Pass,,41.89493550769721,-87.63172084463201,"(-87.63172084463201, 41.89493550769721)",,,,,
TANUKI,TANUKI,2220756,Restaurant,Risk 1 (High),3006 N SHEFFIELD AVE ,CHICAGO,IL,60657,01/15/2020,Canvass Re-Inspection,Pass,,41.93648903398478,-87.65413668138018,"(-87.65413668138018, 41.93648903398478)",,,,,
TEN GOKU,TEN GOKU,2708805,Restaurant,Risk 3 (Low),651 W WASHINGTON BLVD ,CHICAGO,IL,60661,01/14/2020,License,Pass,,41.883052886559646,-87.64468860442474,"(-87.64468860442474, 41.883052886559646)",,,,,
"BENCHMARK HOSPITALITY OF CHICAGO, INC.",WHIRLPOOL,2608566,Restaurant,Risk 1 (High),325 N LA SALLE ST BLDG ,CHICAGO,IL,60654,01/14/2020,Canvass,Pass,,41.88819879207664,-87.63236298373182,"(-87.63236298373182, 41.88819879207664)",,,,,
HUBBARD INN,HUBBARD INN,2083849,Restaurant,Risk 1 (High),110 W HUBBARD ST ,CHICAGO,IL,60654,01/14/2020,Canvass,No Entry,,41.89012393802728,-87.63159665930549,"(-87.63159665930549, 41.89012393802728)",,,,,
BRONZEVILLE CLASSICAL,BRONZEVILLE CLASSICAL SCHOOL,3760532,School,Risk 1 (High),8 W ROOT ST ,CHICAGO,IL,60609,01/14/2020,Canvass,Pass,,41.81930389348126,-87.6266344762084,"(-87.6266344762084, 41.81930389348126)",,,,,
DONA NATYS TACOS,DONA NATYS TACOS,2631929,Restaurant,Risk 1 (High),1815 W CHICAGO AVE ,CHICAGO,IL,60622,01/13/2020,Canvass,Pass,,41.89587067335873,-87.67282138868008,"(-87.67282138868008, 41.89587067335873)",,,,,
SNARF'S,SNARF'S,2141447,Restaurant,Risk 1 (High),180 N STETSON AVE FL ,CHICAGO,IL,60601,12/10/2019,Canvass,Out of Business,,41.885367821459624,-87.62244720125689,"(-87.62244720125689, 41.885367821459624)",,,,,
LAS DELICIAS DE MICHOACAN,LAS DELICIAS DE MICHOACAN,2304676,Restaurant,Risk 1 (High),6649 N CLARK ST ,CHICAGO,IL,60626,01/10/2020,Canvass Re-Inspection,Out of Business,,42.00314757248618,-87.67220278507408,"(-87.67220278507408, 42.00314757248618)",,,,,
LA PENA RESTAURANTE,LA PENA RESTAURANTE,1120265,Restaurant,Risk 1 (High),4212-4214 N MILWAUKEE AVE ,CHICAGO,IL,60641,01/09/2020,Canvass,No Entry,,41.95733219749337,-87.75179741856313,"(-87.75179741856313, 41.95733219749337)",,,,,
ATRIUM EVENTS,ATRIUM EVENTS,2684494,Restaurant,Risk 1 (High),4325-4343 N RAVENSWOOD AVE ,CHICAGO,IL,60613,01/09/2020,License,Fail,,41.96047630495004,-87.67379931767802,"(-87.67379931767802, 41.96047630495004)",,,,,
SIMPLY THALIA,SIMPLY THALIA,2059952,Restaurant,Risk 1 (High),108 N STATE ST ,CHICAGO,IL,60602,01/09/2020,Canvass,Fail,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: NO DESIGNATED PERSON IN CHARGE. OBSERVED NO FOOD EMPLOYEE WITH POSSESSION OF CITY OF CHICAGO FOOD MANAGER CERTIFICATE. | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: FOUND NO CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER ON SITE WHILE TIME/TEMPERATURE CONTROL FOR SAFETY FOODS (RAW TUNA) IS BEING PREPARED AND SERVED TO THE PUBLIC.  A VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER AND VALID CERTIFICATE MUST BE ON SITE AT ALL TIMES WHILE TCS FOODS ARE PREPARED AND SERVED TO THE PUBLIC. PRIORITY FOUNDATION VIOLATION. 7-38-012. CITATION ISSUED.  | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED TO PROVIDE AN EMPLOYEE HEALTH POLICY THAT INCLUDES A SIGNED ACKNOWLEDGEMENT FROM EACH EMPLOYEE. PRIORITY FOUNDATION. 7.38.010. CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: .  2-501.11 OBSERVED NO VOMIT AND DIARRHEA PROCEDURE OR CLEANING MATERIALS TO CLEAN UP SAID INCIDENT ON SITE. FACILITY MUST PROVIDE PROCEDURES AND CLEANING MATERIALS (GLOVES, MASK, DISPOSABLE MOP, DISINFECTANT RATED FOR NOROVIRUS) FOR EMPLOYEES TO FOLLOW AND USE WHEN RESPONDING TO VOMITING OR DIARRHEAL EVENTS. INSTRUCTED MANAGER TO PROVIDE. PRIORITY FOUNDATION VIOLATION. 7-38-005. CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HANDSINK IN THE REAR PREP AREA NEAR DISH MACHINE AND DRY STORAGE. A CUTTING BOARD AND KNIFE WERE OBSERVED IN THE AREA WHERE CURRY FOOD ITEMS ARE PREPPED. INSTRUCTED TO PROVIDE HANDSINK ACCORDING TO FOOD CODE STANDARDS. PRIORITY FOUNDATION VIOLATION #7-38-030(C). CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: FOUND NO HANDWASHING SIGNAGE AT HANDWASHING SINK LOCATED AT FRONT PREP. INSTRUCTED MANAGER TO PROVIDE.  | 14. REQUIRED RECORDS AVAILABLE: SHELLSTOCK TAGS, PARASITE DESTRUCTION - Comments: FOUND NO RECORDS AVAILABLE FOR PARASITE DESTRUCTION. INSTRUCTED MANAGER TO PROVIDE IF RAW, RAW-MARINATED, PARTIALLY COOKED, OR MARINATED-PARTIALLY COOKED FISH ARE SERVED OR SOLD IN READY-TO-EAT FORM, THE PERSON IN CHARGE SHALL RECORD THE FREEZING TEMPERATURE AND TIME TO WHICH THE FISH ARE SUBJECTED AND SHALL RETAIN THE RECORDS OF THE RETAIL FOOD ESTABLISHMENT FOR 90 CALENDAR DAYS BEYOND THE TIME OF SERVICE OR SALE OF THE FISH. IF THE FISH ARE FROZEN BY A SUPPLIER, A WRITTEN AGREEMENT OR STATEMENT FROM THE SUPPLIER STIPULATING THAT THE FISH SUPPLIED ARE FROZEN TO A TEMPERATURE AND FOR A TIME SPECIFIED UNDER SECTION 3-402.11 MAY SUBSTITUTE FOR THE RECORDS SPECIFIED UNDER PARAGRAPH (A) OF THIS SECTION. PRIORITY FOUNDATION VIOLATION. 7-38-005. NO CITATION ISSUED.  | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: FOUND LOW TEMPERATURE DISH MACHINE INADEQUATELY SANITIZING COOKING UTENSILS AT 0 PPM. INSTRUCTED MANAGER TO PROVIDE A CHLORINE BASED SANITIZING SOLUTION OF 50 PPM -100 PPM AT ALL TIMES. LOW TEMPERATURE DISH MACHINE SERVICED AT TIME OF INSPECTION. PRIORITY VIOLATION. 7-38-025. CITATION ISSUED. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED READY-TO-EAT, TIME/TEMPERATURE CONTROL FOR SAFETY (TCS) FOODS (SUSHI FOOD PRODUCTS) NOT DATE MARKED TO INDICATE THE PRODUCT'S NAME AND DATE IN WHICH THE FOOD MUST BE SOLD, DISCARDED OR CONSUMED WITHIN 7 DAYS. INSTRUCTED TO PROVIDE PROPER LABELS FOR DATE MARKING AND DISCARD DATE FOR REFRIGERATED, READY-TO-EAT, TCS FOODS HELD OVER 24HRS PLACED IN ALL COLD-HOLDING UNITS. PRIORITY FOUNDATION VIOLATION #7-38-005. CITATION ISSUED. | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED RAW FISH AND CRUSTACEAN ON MENU SAID ITEMS ARE SERVED RAW. INSTRUCTED FACILITY TO PROVIDE FOOTNOTE,  DISCLOSURE AND REMINDER FOR MENU ITEMS THAT CAN BE ORDERED UNDER COOKED. PRIORITY FOUNDATION.7-38-005 CITATION ISSUED. | 50. HOT & COLD WATER AVAILABLE; ADEQUATE PRESSURE - Comments: FOUND NO COLD OR HOT RUNNING WATER AT REAR PREP 3 COMP SINK. THE WATER SOURCE AND SYSTEM SHALL BE OF SUFFICIENT CAPACITY TO MEET THE PEAK WATER DEMANDS OF THE RETAIL FOOD ESTABLISHMENT.PRIORITY FOUNDATION VIOLATION. 7-38-030(C). CITATION ISSUED. VIOLATION CORRECTED 1/10/20 WHEN RETURNED TO TYPE REPORT AND ISSUE CITATIONS. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: FOUND THE FOLLOWING PREVIOUS CORE VIOLATION NOT CORRECTED BY CORRECT BY DATE FROM INSPECTION REPORT #2303460 : 2-102.13 OBSERVED NO PROOF OF TRAINING FOR ALL FOOD HANDLERS. INSTRUCTED TO PROVIDE AND MAINTAIN RECORDS AT ALL TIMES. INSTRUCTED MANAGER TO COMPLY. PRIORITY FOUNDATION VIOLATION.7-42-090. CITATION ISSUED.",41.88342263701488,-87.62802165207536,"(-87.62802165207536, 41.88342263701488)",,,,,
UNCLE REMUS,UNCLE REMUS PLUS GUILTY PLEASURES,2642353,Restaurant,Risk 1 (High),4731 W MADISON ST ,CHICAGO,IL,60644,01/09/2020,Canvass,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO WRITTEN EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED FACILITY TO ESTABLISH AN APPROPRIATE EMPLOYEE HEALTH POLICY AND MAINTAIN WITH VERIFIABLE SIGNED COPIES ON SITE FOR ALL FOOD EMPLOYEES.  PRIORITY FOUNDATION VIOLATION #7-38-010. NO CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO WRITTEN PROCEDURES OR SUPPLIES FOR RESPONDING TO VOMITING OR DIARRHEAL EVENTS. SUPPLIES MUST INCLUDE ADEQUATE SANITIZER THAT ELIMINATES NOROVIRUS. INSTRUCTED FACILITY TO PROVIDE CLEAN UP POLICY AND SUPPLIES TO PROPERLY HANDLE BODILY FLUID SPILLS ON SITE. PRIORITY FOUNDATION VIOLATION #7-38-005. NO CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SIGNS AT ALL HAND SINKS ON PREMISE. INSSTRUCTED TO PROVIDE HAND WASHING SIGNS AT ALL HAND SINKS ON PREMISE. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED READY-TO-EAT, TIME/TEMPERATURE CONTROL FOR SAFETY (TCS) FOODS (COLESLAW SALAD) NOT DATE MARKED TO INDICATE THE PRODUCT'S NAME AND DATE IN WHICH THE FOOD MUST BE SOLD, DISCARDED OR CONSUMED WITHIN 7 DAYS. INSTRUCTED TO PROVIDE PROPER LABELS FOR DATE MARKING AND DISCARD DATE FOR REFRIGERATED, READY-TO-EAT, TCS FOODS HELD OVER 24HRS PLACED IN ALL COLD-HOLDING UNITS. PRIORITY FOUNDATION VIOLATION #7-38-005. NO CITATION ISSUED | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO THERMOMETERS IN THE REFRIGERATOR. INSTRUCTED TO PROVIDE CONSPICUOUS AND EASILY READABLE THERMOMETERS INSIDE ALL COOLERS UNITS. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED GRAB & GO PASTRIES ON DISPLAY NOT PROPERLY LABELED. INSTRUCTED PERSON IN CHARGE TO PROPERLY LABEL ALL PACKAGED FOOD ITEMS WITH IDENTITY,  NET WEIGHT, INGREDIENTS, LIST MAJOR ALLERGENS, BUSINESS NAME AND ADDRESS WHERE MADE AND PACKAGED. PRIORITY FOUNDATION VIOLATION #7-38-005. NO CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED A 1/4' GAP AT THE BOTTOM OF THE SIDE EXIT DOOR. MUST PROVIDE A TIGHT FITTING SEAL AT ALL OUTER OPENINGS TO PREVENT THE ENTRY OF PESTS. | 40. PERSONAL CLEANLINESS - Comments: OBSERVED FOOD HANDLERS PREPPING FOOD WITHOUT HAIR RESTRAINTS. INSTRUCTED PERSON IN CHARGE THAT ALL FOOD HANDLERS MUST WEAR A HAIR RESTRAINT. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED CUTTING BOARDS IN THE REAR PREP AREA WITH OPEN SEAMS AND DARK STAINS. INSTRUCTED TO REFINISH OR REPLACE DAMAGED OR STAINED CUTTING BOARDS AND MAINTAIN AT ALL TIMES.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED CARDBOARD USED AS LINER ON FOOD PREP EQUIPMENT AND TABLES. INSTRUCTED TO REMOVE. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED FACILITY WITHOUT A CHEMICAL TEST KIT FOR SANITIZER OR FOR WARE WASHING AREA. INFORMED PERSON IN CHARGE A TEST KIT THAT ACCURATELY MEASURES THE CONCENTRATION OF SANITIZING SOLUTION MUST BE PROVIDED. PRIORITY FOUNDATION VIOLATION #7-38-005. CITATION ISSUED.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED GREASE BUILDUP ON COOKING EQUIPMENT, WALLS, AND SURROUNDING FLOORS IN THE KITCHEN/PREP AREAS. INSTRUCTED TO DEGREASE, CLEAN AND SANITIZE. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED AN ACCUMULATION OF DUST AND FOOD DEBRIS UNDER SHELVES AND TABLETOP EQUIPMENT IN THE PREP AREAS. MUST DETAIL CLEAN ALL AREAS AND MAINTAIN. OBSERVED THE EXTERIOR AND DOOR HANDLE OF THE ONE DOOR REACH-IN COOLER IN NEED OF CLEANING. INSTRUCTED TO CLEAN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED RECEPTACLE IN THE EMPLOYEE RESTROOM. INSTRUCTED TO PROVIDE AND MAINTAIN A COVERED RECEPTACLE IN THE EMPLOYEE RESTROOM. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED EXPOSED CEILING ABOVE THE FOOD PREP AREA. INSTRUCTED FOOD MANAGER TO COVER THE CEILING SO THAT IT IS SEALED, SMOOTH AND EASILY CLEANABLE IN ALL PREP AREAS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED FOOD DEBRIS AND SPILLS ON THE FLOORS AND SURFACES THROUGHOUT THE FACILITY. INSTRUCTED TO DETAIL CLEAN UNDER ALL SHELVING UNITS, INTERIOR OF PREP COOLERS, HOT-HOLDING UNITS, PREP TABLES AND DEEP FRYERS TO REMOVE SPILLS, FOOD DEBRIS, DIRT BUILDUP AND/OR GREASE. MUST MAINTAIN AT ALL TIMES. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED A HOLE IN THE WALL IN THE DINING AREA NEAR THE TEVELSION. INSTRUCTED TO SEAL. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED EXCESS CLUTTER AND UNNECESSARY ARTICLES STORED IN THE DRY STORAGE AREA AND IN THE CLOSET   NEAR THE DISH WASHING AREA. MUST REMOVE ALL UNNECESSARY ARTICLES, CLEAN ALL CLUTTER, ORGANIZE, AND MAINTAIN AREAS AT ALL TIMES | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO PROOF OF TRAINING FOR ALL FOOD HANDLERS. INSTRUCTED TO PROVIDE AND MAINTAIN RECORDS AT ALL TIMES.  | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: OBSERVED PREVIOUS CORE VIOLATION #58 (PREMISES HAS NO ALLERGEN TRAINING. INSTRUCTED MANAGER TO COMPLY WITH THE NEW CODES OR CITATIONS WILL FOLLOW) NOT CORRECTED WITHIN 90 DAY TIME FRAME ON THE INSPECTION REPORT(#2261296) DATED FOR  01/24/2019. INSTRUCTED PERSON IN CHARGE THAT THE VIOLATION SHALL NOW CLASSIFIED AS A PRIORITY FOUNDATION ITEM DUE TO NON  PREVIOUS NONCOMPLIANCE. ",41.88040118054544,-87.74408951751022,"(-87.74408951751022, 41.88040118054544)",,,,,
TANAKA RAMEN,TANAKA RAMEN,2391406,Restaurant,Risk 1 (High),553-555 W DIVERSEY PKWY ,CHICAGO,IL,60614,01/09/2020,Canvass,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: 	2-102.14(O)  NO EMPLOYEE HEALTH POLICY/TRAINING ON SITE. INSTRUCTED FACILITY TO ESTABLISH AN APPROPRIATE EMPLOYEE HEALTH POLICY/TRAINING SYSTEM AND MAINTAIN WITH VERIFIABLE DOCUMENTS ON SITE. PRIORITY FOUNDATION VIOLATION 7-38-010.NO CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: 2-501.11   NO PROCEDURE/PLAN AND KIT FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED FACILITY TO DEVELOP AND MAINTAIN A PROCEDURE/PLAN AND TO MAINTAIN ANY APPROPRIATE SUPPLIES ON SITE. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION ISSUED  | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: 4-602.11(B-E)WE OBSERVED  INTERIOR OF ICE MACHINE COMPARTMENTS NOT CLEAN (INTERIOR TOP WITH EXCESS BLACK SLIME SUBSTANCE). ICE IS USED FOR HUMAN CONSUMPTION. INSTRUCTED TO CLEAN, SANITIZE AND MAINTAIN UNIT. PRIORITY FOUNDATION VIOLATION:7-38-005,CITATION ISSUED | 23. PROPER DATE MARKING AND DISPOSITION - Comments: 3-501.17 - MUST PROVIDE PROPER LABELS FOR DATE MARKING THE PREPARATION AND CONSUME BY/DISCARD DATE (MAXIMUM OF 7 DAYS TOTAL) OF ALL REFRIGERATED, READY-TO-EAT, TCS FOODS PREPARED ON SITE AND HELD OVER 24HRS. PRIORITY FOUNDATION VIOLATION#: 7-38-005. NO CITATION ISSUED.  | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: MUST PROVIDE CONSUMER ADVISORY (ON SITE), REMINDER (IN THE MENU), AND DISCLOSURE (BY THE FOOD ITEMS) FOR ALL UNDERCOOKED FOODS(EGGS). PRIORITY FOUNDATION VIOLATION#: 7-38-005. NO CITATION ISSUED. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-101.19 MECHANICAL STOPPERS  OF 3 COMPARTMENT SINK BROKEN NOT ABLE TO HOLD WATER. MUST REPAIR CAUSE. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments:  4-301.12(C) Over-sized utensils too large for 3 compartment sink. Must provide alternate manual warewashing equipment  install larger 3 compartment sink or remove all over-sized items. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: WATER SPRAYER AT SCRAPE SINK ATTACHED AT LOW TEMP DISH MACHINE IS LEAKING REPAIR CAUSE | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: MECHANICAL STOPPERS AT THREE COMPARTMENT SINK NOT ABLE TO HOLD WATER IN COMPARTMENT SINKS,REPAIR CAUSE AND MAINTAIN | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments:  MUST PROVIDED LID FOR RECEPTACLE INSIDE WOMEN'S WASHROOM.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: BROKEN CAULKING ON WALL BEHIND THREE COMPARTMENT SINK,HANDWASHING SINK AND MOP  SINK,REMOVE,CLEAN AND REPLACE CAULKING AT SAID AREA. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOOR DRAIN UNDER BAR COUNTER WITH BLACK SUBSTANCE,CLEAN AND MAINTAIN.DEBRIS UNDER THREE COMPARTMENT SINK/DISHMACHINE AREA  IN REAR PREP AREA.CLEAN AND MAINTAIN | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: GRIMES ON WALL UNDER BAR COUNTER TOP,BEHIND LOW TEMP DISH MACHINE AND ON CEILING AT MIDDLE PREP/DISHROOM AREA.CLEAN AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: CLEAN SPLATTERED  LIQUID FOOD ON LIGHT SHIELD AT MIDDLE PREP/DISHROOM AREA. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: 2-102.13  NO FOOD HANDLER TRAINING CERTIFICATE PROVIDED ON SITE,INSTRUCTED TO PROVIDE | 58. ALLERGEN TRAINING AS REQUIRED - Comments: 	2-102.13 NO ALLERGEN TRAINING CERTIFICATES PROVIDED ON SITE. INSTRUCTED TO PROVIDE FOR ALL CERTIFIED FOOD SERVICE MANAGERS",41.932723556914546,-87.64324937587931,"(-87.64324937587931, 41.932723556914546)",,,,,
JINYA RAMEN BAR,JINYA RAMEN BAR,2391406,Restaurant,Risk 1 (High),553-555 W DIVERSEY PKWY ,CHICAGO,IL,60614,01/09/2020,Canvass,Out of Business,,41.932723556914546,-87.64324937587931,"(-87.64324937587931, 41.932723556914546)",,,,,
DOREEN'S PIZZERIA,DOREEN'S PIZZERIA,60383,Restaurant,Risk 1 (High),13201 S BALTIMORE AVE ,CHICAGO,IL,60633,01/08/2020,Canvass,Pass,,41.65541567106273,-87.54699806709193,"(-87.54699806709193, 41.65541567106273)",,,,,
LOS ENCINOS INC.,LOS ENCINOS RESTAURANT,2578523,Restaurant,Risk 1 (High),4801 N AUSTIN AVE ,CHICAGO,IL,60630,01/08/2020,Canvass,No Entry,,41.9677627944592,-87.77720189962909,"(-87.77720189962909, 41.9677627944592)",,,,,
CLUB LUCKY INC,CLUB LUCKY,26247,Restaurant,Risk 1 (High),1822-24 W WABANSIA AVE ,CHICAGO,IL,60622,01/08/2020,Canvass,No Entry,,41.91247698463728,-87.67361846778101,"(-87.67361846778101, 41.91247698463728)",,,,,
FAT BABY TACOS,FAT BABY TACOS,2442390,Restaurant,Risk 1 (High),109 W HUBBARD ST ,CHICAGO,IL,60654,01/08/2020,Canvass,Out of Business,,41.88990547666711,-87.63150401653571,"(-87.63150401653571, 41.88990547666711)",,,,,
TROPICAL TASTE,TROPICAL TASTE,1717419,Restaurant,Risk 1 (High),3330 W NORTH AVE ,CHICAGO,IL,60647,01/08/2020,Canvass,Out of Business,,41.910178398034866,-87.7105055604854,"(-87.7105055604854, 41.910178398034866)",,,,,
BE KIDS CAFE,BE KIDS CAFE,2589027,Restaurant,Risk 2 (Medium),2800 W NORTH AVE ,CHICAGO,IL,60647,01/02/2020,License Re-Inspection,Pass,,41.91032666817886,-87.69708554310422,"(-87.69708554310422, 41.91032666817886)",,,,,
HAROLD'S  CHICKEN SHACK,HAROLD'S  CHICKEN SHACK,1473724,Restaurant,Risk 2 (Medium),2000 W 51ST ST ,CHICAGO,IL,60609,12/31/2019,Canvass,Out of Business,,41.80134253195855,-87.67456958109302,"(-87.67456958109302, 41.80134253195855)",,,,,
WALGREENS #252,WALGREENS #252,18512,Grocery Store,Risk 3 (Low),7510 N WESTERN AVE ,CHICAGO,IL,60645,12/31/2019,Canvass,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOUND FLOORS NOT CLEAN AT STORAGE AREAS. MUST CLEAN AND SANITIZE.",42.018017439434125,-87.69033736821223,"(-87.69033736821223, 42.018017439434125)",,,,,
