"service_request_id","requested_datetime","updated_datetime","closed_date","status_description","source","service_name","description","agency_responsible","address","city","state","zip","lat","long","geocoded_column","sladays"
"21886","2007-07-26T04:00:00.000","2016-09-11T22:02:05.000","2007-07-26T04:00:00.000","closed","Phone Call","Excessive Growth","Weeds and brush piled high in the tree plot on Wylie Farm Road between Azalea Lane and Bent Tree Drive.",,"455 E Wylie Farm RD","Bloomington","IN","47401","39.14138412","-86.52257538","POINT (-86.52257538 39.14138412)","9"
"21889","2007-07-26T04:00:00.000","2016-09-11T22:02:05.000","2007-07-26T04:00:00.000","closed","Phone Call","Excessive Growth","High grass.",,"601 S Walnut ST","Bloomington","IN","47401","39.15915680","-86.53340912","POINT (-86.53340912 39.1591568)","9"
"21890","2007-07-26T04:00:00.000","2016-09-11T22:02:05.000","2007-07-26T04:00:00.000","closed","Phone Call","Excessive Growth","High grass.",,"519 S Walnut ST","Bloomington","IN","47401","39.16032791","-86.53330994","POINT (-86.53330994 39.16032791)","9"
"21891","2007-07-26T04:00:00.000","2016-09-11T22:02:05.000","2007-07-26T04:00:00.000","closed","Phone Call","Excessive Growth","Tall grass.","HAND","113 S BRYAN ST","Bloomington","IN",,,,,"9"
"21895","2007-07-26T04:00:00.000","2016-09-11T22:02:05.000","2007-07-26T04:00:00.000","closed","Phone Call","Excessive Growth","Tree limbs are growing over the sidewalk making it difficult to walk.","HAND","319 N Park AVE","Bloomington","IN","47408","39.16914368","-86.52485657","POINT (-86.52485657 39.16914368)","9"
"21896","2007-07-26T04:00:00.000","2016-09-11T22:02:05.000","2007-07-26T04:00:00.000","closed","Phone Call","Excessive Growth","Tree limbs are growing over the sidewalk in the 300 block of E. 9th @ Lincoln.","HAND","E 9TH ST","Bloomington","IN",,,,,"9"
"21897","2007-07-25T04:00:00.000","2020-10-05T14:42:52.000","2007-07-25T04:00:00.000","closed","Phone Call","Excessive Growth","rental that looks vacant and has not been mowed",,"1301 W Woodhill DR","Bloomington","IN","47403","39.15700150","-86.54748535","POINT (-86.54748535 39.1570015)","9"
"21898","2007-07-25T04:00:00.000","2020-10-05T14:42:52.000","2007-07-25T04:00:00.000","closed","Phone Call","Excessive Growth","weeds overgrown, starting to see rodents",,"1414 S Monon DR","Bloomington","IN","47403","39.15122986","-86.53466797","POINT (-86.53466797 39.15122986)","9"
"21899","2007-07-25T04:00:00.000","2020-10-05T14:42:52.000","2007-07-25T04:00:00.000","closed","Phone Call","Excessive Growth","overgrown with weeds",,"1301 W Woodhill DR","Bloomington","IN","47403","39.15700150","-86.54748535","POINT (-86.54748535 39.1570015)","9"
"21904","2007-07-24T04:00:00.000","2016-09-11T22:02:05.000","2007-07-24T04:00:00.000","closed","Phone Call","Excessive Growth","yard overgrown for weeks with weeds and tall grass, has not been addressed to date",,"805 W Ralston DR","Bloomington","IN","47403","39.13820267","-86.54219055","POINT (-86.54219055 39.13820267)","9"
"21908","2007-07-23T04:00:00.000","2020-10-05T14:42:52.000","2007-07-23T04:00:00.000","closed","Phone Call","Excessive Growth","grass overgrown,hasn't been mowed in 5-6 wks, other house on block as guilty",,"1301 W Woodhill DR","Bloomington","IN","47403","39.15700150","-86.54748535","POINT (-86.54748535 39.1570015)","9"
"21911","2007-07-23T04:00:00.000","2020-10-05T14:42:52.000","2007-07-23T04:00:00.000","closed","Phone Call","Excessive Growth","weeds all over",,"408 S Harvey DR","Bloomington","IN","47403","39.16297150","-86.58835602","POINT (-86.58835602 39.1629715)","9"
"21912","2007-07-23T04:00:00.000","2020-10-05T14:42:52.000","2007-07-23T04:00:00.000","closed","Phone Call","Excessive Growth","weeds overgrown",,"439 S Harvey DR","Bloomington","IN","47403","39.16239929","-86.58766937","POINT (-86.58766937 39.16239929)","9"
"21955","2007-07-19T04:00:00.000","2016-09-11T22:02:05.000","2007-07-19T04:00:00.000","closed","Phone Call","Excessive Growth","weeds overgrown, three cars in yard not moved, looks vacant","HAND","2524 E Eastgate LN","Bloomington","IN","47408","39.16991806","-86.50227356","POINT (-86.50227356 39.16991806)","9"
"21957","2007-07-19T04:00:00.000","2016-09-11T22:02:05.000","2007-07-19T04:00:00.000","closed","Phone Call","Excessive Growth","grass overgrown, yard running wild",,"3953 N Rosewood CT","Bloomington","IN","47404","39.20493698","-86.54415131","POINT (-86.54415131 39.20493698)","9"
"21974","2007-07-18T04:00:00.000","2016-09-11T22:02:05.000","2007-07-18T04:00:00.000","closed","Phone Call","Excessive Growth","Old Kenlawn property has not been cut all summer.","HAND","225 N Smith RD","Bloomington","IN","47408","39.16781235","-86.48184967","POINT (-86.48184967 39.16781235)","9"
"22017","2007-07-17T04:00:00.000","2020-10-05T14:42:52.000","2007-07-17T04:00:00.000","closed","Phone Call","Excessive Growth","There is a limb in the middle of the sidewalk.",,"700 S Lincoln ST","Bloomington","IN","47401","39.15819550","-86.53146362","POINT (-86.53146362 39.1581955)","9"
"22056","2007-07-16T04:00:00.000","2016-09-11T22:02:05.000","2007-07-16T04:00:00.000","closed","Phone Call","Excessive Growth","Backyard needs to be mowed.  Also, check the stack of limbs underneath the large tree.",,"407 S Walker ST","Bloomington","IN","47403","39.16254425","-86.54597473","POINT (-86.54597473 39.16254425)","9"
"22057","2007-07-16T04:00:00.000","2016-09-11T22:02:05.000","2007-07-16T04:00:00.000","closed","Email","Excessive Growth","""Will you please let an Officer know that at 403 N. Walnut on the south side of the building, bushes are growing over the sidewalk making it difficult to pass.  They need a warning ticket and follow up.  Thanks!! Susie""","HAND","403 N Walnut ST","Bloomington","IN","47404","39.16968155","-86.53385925","POINT (-86.53385925 39.16968155)","9"
"22062","2007-07-13T04:00:00.000","2020-10-05T14:42:52.000","2007-07-13T04:00:00.000","closed","Phone Call","Excessive Growth","weeds overgrown and disgusting along the ""S"" that comes off West Third Street and connects S.Franklin Dr. and S.Fairfield Dr.",,"230 S FRANKLIN RD","Bloomington","IN",,,,,"9"
"22084","2007-07-13T04:00:00.000","2020-10-05T14:42:52.000","2007-07-13T04:00:00.000","closed","Phone Call","Excessive Growth","property looks abandoned, overgrown with weeds, could have rodents",,"1311 S Walnut ST","Bloomington","IN","47401","39.15183640","-86.53348541","POINT (-86.53348541 39.1518364)","9"
"22085","2007-07-13T04:00:00.000","2016-09-11T22:02:05.000","2007-07-13T04:00:00.000","closed","Phone Call","Excessive Growth","The problem is at the corner of Smith Road and Brownridge.  Drivers have to pull out onto Smith Road to see traffic coming from the South due to the shrubs/weeds on this corner being overgrown.","HAND","3822 E Brownridge RD","Bloomington","IN","47401","39.16075516","-86.48115540","POINT (-86.4811554 39.16075516)","9"
"22121","2007-07-11T04:00:00.000","2016-09-11T22:02:05.000","2007-07-11T04:00:00.000","closed","Phone Call","Excessive Growth","There are bushes and ""junk"" trees obstructing the line of sight at the intersection.  Hawthorne Drive stops for Maxwell.  If you are going South on Hawthorne and look to the right, it is difficult to see if someone is coming due to the bushes and trees.","HAND","822 S Hawthorne DR","Bloomington","IN","47401","39.15803528","-86.52037048","POINT (-86.52037048 39.15803528)","9"
"22152","2007-07-11T04:00:00.000","2016-09-11T22:02:05.000","2007-07-11T04:00:00.000","closed","Walk In","Excessive Growth","Grass has not been cut.  This is the dead end of sixth just past Ritter.","HAND","1428 W 6th ST","Bloomington","IN","47404","39.16781235","-86.55252075","POINT (-86.55252075 39.16781235)","9"
"22187","2007-07-10T04:00:00.000","2020-10-05T14:42:52.000","2007-07-10T04:00:00.000","closed","Phone Call","Excessive Growth","Brick house next door to her will not cut their grass.  She asked that you call her before you come so she can get her pit bull out of the back yard.  She wants you to see the back yard also.",,"724 W Dixie ST","Bloomington","IN","47403","39.15686035","-86.54237366","POINT (-86.54237366 39.15686035)","9"
"22197","2007-07-09T04:00:00.000","2016-09-11T22:02:05.000","2007-07-09T04:00:00.000","closed","Phone Call","Excessive Growth","tall grass on the lot to the east of 1034 W. 12th Street","HAND","1034 W 12th ST","Bloomington","IN","47404","39.17434311","-86.54637909","POINT (-86.54637909 39.17434311)","9"
"22199","2007-07-09T04:00:00.000","2016-09-11T22:02:05.000","2007-07-09T04:00:00.000","closed","Phone Call","Excessive Growth","entire yard out of control, overgrown with weeds, grass;
see ticket #53298","HAND","1723 W Gray ST","Bloomington","IN","47404","39.17259598","-86.55770111","POINT (-86.55770111 39.17259598)","9"
"22202","2007-07-09T04:00:00.000","2016-09-11T22:02:05.000","2007-07-09T04:00:00.000","closed","Walk In","Excessive Growth","High weeds.","HAND","1723 W Gray ST","Bloomington","IN","47404","39.17259598","-86.55770111","POINT (-86.55770111 39.17259598)","9"
"22305","2007-07-03T04:00:00.000","2016-09-11T22:02:05.000","2007-07-03T04:00:00.000","closed","Phone Call","Excessive Growth","Township trustee Sharon called with complaint passed on to her about property overgrown with grass, in need of mowing","HAND","701 S Brighton CRST","Bloomington","IN","47401","39.16032028","-86.47758484","POINT (-86.47758484 39.16032028)","9"
"22338","2007-07-03T04:00:00.000","2016-09-11T22:02:05.000","2007-07-03T04:00:00.000","closed","Phone Call","Excessive Growth","High weeds at the Spring Dry Cleaners.",,"444 S WALNUT","Bloomington","IN",,,,,"9"
"22339","2007-07-03T04:00:00.000","2016-09-11T22:02:05.000","2007-07-03T04:00:00.000","closed","Phone Call","Excessive Growth","Weeds and grass in alley.","HAND","614 N College AVE","Bloomington","IN","47404","39.17221832","-86.53448486","POINT (-86.53448486 39.17221832)","9"
"22341","2007-07-03T04:00:00.000","2020-10-05T14:42:52.000","2007-07-03T04:00:00.000","closed","Phone Call","Excessive Growth","2 foot weeds and grass throughout yard",,"1101 S Henderson ST","Bloomington","IN","47401","39.15405273","-86.52675629","POINT (-86.52675629 39.15405273)","9"
"22345","2007-07-02T04:00:00.000","2016-09-11T22:02:05.000","2007-07-02T04:00:00.000","closed","Phone Call","Excessive Growth","High grass at the corner of Davis/Rogers.  Difficult to see when pulling off of Davis Street.",,"1126 S ROGERS ST","Bloomington","IN",,,,,"9"
"22391","2007-06-28T04:00:00.000","2016-09-11T22:02:05.000","2007-06-28T04:00:00.000","closed","Phone Call","Excessive Growth","Yard has not been cut.",,"1101 S Henderson ST","Bloomington","IN","47401","39.15405273","-86.52675629","POINT (-86.52675629 39.15405273)","9"
"22423","2007-06-28T04:00:00.000","2016-09-11T22:02:05.000","2007-06-28T04:00:00.000","closed",,"Excessive Growth","Grass not mowed.","HAND","612 N Washington ST","Bloomington","IN","47408","39.17215729","-86.53215790","POINT (-86.5321579 39.17215729)","9"
"22426","2007-06-28T04:00:00.000","2016-09-11T22:02:05.000","2007-06-28T04:00:00.000","closed","Phone Call","Excessive Growth","whole yard overgrown","HAND","1723 W Gray ST","Bloomington","IN","47404","39.17259598","-86.55770111","POINT (-86.55770111 39.17259598)","9"
"22438","2007-06-26T04:00:00.000","2016-09-11T22:02:05.000","2007-06-26T04:00:00.000","closed","Phone Call","Excessive Growth","See 51948",,"805 W Ralston DR","Bloomington","IN","47403","39.13820267","-86.54219055","POINT (-86.54219055 39.13820267)","9"
"22457","2007-06-26T04:00:00.000","2016-09-11T22:02:05.000","2007-06-26T04:00:00.000","closed","Phone Call","Excessive Growth","Compost pile in the back yard smells like a dead animal.",,"1918 S Montclair AVE","Bloomington","IN","47401","39.14544678","-86.50455475","POINT (-86.50455475 39.14544678)","9"
"22480","2007-06-25T04:00:00.000","2016-09-11T22:02:05.000","2007-06-25T04:00:00.000","closed","Phone Call","Excessive Growth","Caller states that the area north of this address is over grown with weeds.  Also has scattered litter and the trees that were planted by the city are dead.","HAND","1116 S College Mall RD","Bloomington","IN","47401","39.15368652","-86.49800873","POINT (-86.49800873 39.15368652)","9"
"22482","2007-06-25T04:00:00.000","2016-09-11T22:02:05.000","2007-06-25T04:00:00.000","closed","Phone Call","Excessive Growth","Weeds growing up in the rip rap embankment.  Litter, trash cans do not have lids.  On going problem","HAND","1108 W 8th ST","Bloomington","IN","47404","39.16984940","-86.54574585","POINT (-86.54574585 39.1698494)","9"
"22505","2007-06-22T04:00:00.000","2016-09-11T22:02:05.000","2007-06-22T04:00:00.000","closed","Email","Excessive Growth","Grass has not been moved.  Caller also stated that the lawns of 2 other houses along Clark Street have not been mowed.","HAND","135 N Clark ST","Bloomington","IN","47408","39.16803360","-86.50521851","POINT (-86.50521851 39.1680336)","9"
"22601","2007-06-19T04:00:00.000","2016-09-11T22:02:05.000","2007-06-19T04:00:00.000","closed","Phone Call","Excessive Growth","weeds on east side of house, side facing the alley, over 8"" grass in front of house","HAND","1205 W 7th ST","Bloomington","IN","47404","39.16851425","-86.54896545","POINT (-86.54896545 39.16851425)","9"
"22678","2007-06-15T04:00:00.000","2016-09-11T22:02:05.000","2007-06-15T04:00:00.000","closed","Phone Call","Excessive Growth","yard covered in poison ivy","HAND","215 E 9th ST","Bloomington","IN","47408","39.17058182","-86.53157043","POINT (-86.53157043 39.17058182)","9"
"22717","2007-06-13T04:00:00.000","2016-09-11T22:02:05.000","2007-06-13T04:00:00.000","closed","Phone Call","Excessive Growth","weeds, north side, she has allergies, grass is up to her knees",,"632 W Clover TER","Bloomington","IN",,,,,"9"
"22719","2007-06-13T04:00:00.000","2016-09-11T22:02:05.000","2007-06-13T04:00:00.000","closed","Phone Call","Excessive Growth","jungle, incapable of walking or driving through alley, grass and weeds out of control, she's afraid to be near it.",,"417 W Prospect ST","Bloomington","IN","47403","39.16362000","-86.53820038","POINT (-86.53820038 39.16362)","9"
"22720","2007-06-13T04:00:00.000","2016-09-11T22:02:05.000","2007-06-13T04:00:00.000","closed","Phone Call","Excessive Growth","Weeds and grass overgrown in back half of backyard.","HAND","1527 W 8TH ST","Bloomington","IN",,,,,"9"
"22757","2011-06-30T19:02:48.000","2016-09-11T22:02:05.000","2011-09-07T18:15:29.000","closed","Phone Call","Excessive Growth","weeds overgrown, ""it's a disgrace""","Engineering","626 N College AVE","Bloomington","IN","47404","39.17255783","-86.53449249","POINT (-86.53449249 39.17255783)","9"
"24920","2006-09-27T04:00:00.000","2016-09-11T22:02:05.000","2006-09-27T04:00:00.000","closed","Phone Call","Excessive Growth","Tall grass.",,"3864 S Bainbridge DR","Bloomington","IN","47401","39.12717056","-86.51629639","POINT (-86.51629639 39.12717056)","9"
"22814","2007-06-13T04:00:00.000","2016-09-11T22:02:05.000","2007-06-13T04:00:00.000","closed","Phone Call","Excessive Growth","College Mall Road from Moores Pike to Covenanter","HAND","1105 S College Mall RD","Bloomington","IN","47401","39.15479279","-86.49571228","POINT (-86.49571228 39.15479279)","9"
"22817","2007-06-12T04:00:00.000","2020-10-05T14:42:52.000","2007-06-12T04:00:00.000","closed","Phone Call","Excessive Growth","overgrown weeds, a problem","HAND","414 E 1st ST","Bloomington","IN","47401","39.15913391","-86.52870941","POINT (-86.52870941 39.15913391)","9"
"22860","2007-06-11T04:00:00.000","2016-09-11T22:02:05.000","2007-06-11T04:00:00.000","closed","Phone Call","Excessive Growth","weeds and ""greenage"" overgrown into alley behind property, dangerous for laundry customers, children at the Boys and Girls Club, alley gets lots of traffic","HAND","320 S Grant ST","Bloomington","IN","47401","39.16394424","-86.53002930","POINT (-86.5300293 39.16394424)","9"
"22903","2007-06-11T04:00:00.000","2016-09-11T22:02:05.000","2007-06-11T04:00:00.000","closed","Walk In","Excessive Growth","grass in non-city area overgrown, responsibility of land ownwers now","HAND","1440 S Winfield RD","Bloomington","IN","47401","39.15068817","-86.50142670","POINT (-86.5014267 39.15068817)","9"
"22971","2007-06-08T04:00:00.000","2016-09-11T22:02:05.000","2007-06-08T04:00:00.000","closed","Phone Call","Excessive Growth","High Grass.",,"1215 S Pickwick PL","Bloomington","IN","47401","39.15357208","-86.50468445","POINT (-86.50468445 39.15357208)","9"
"22980","2007-06-08T04:00:00.000","2016-09-11T22:02:05.000","2007-06-08T04:00:00.000","closed","Phone Call","Excessive Growth","There is a fenced in area in the yard that never gets mowed and they don't trim.",,"1212 S Henderson ST","Bloomington","IN","47401","39.15257645","-86.52745056","POINT (-86.52745056 39.15257645)","9"
