Incident Number,Incident Date,Call Type Description,Location,Reporting District,Station,Received,Cleared,Disposition,Latitude,Longitude,Map Point,Census Block 2000 GeoId,Census Tract 2000 GeoId,Census Block 2010 GeoId,Census Tract 2010 GeoId,california_census_zipcodes
16017166,12/17/2016,Emergency Medical Service (EMS),2ND ST / COLORADO AVE,E-1,Station 1 ,12/17/2016 10:04:39 AM,12/17/2016 11:36:41 AM,Report              ,34.012875693762759,-118.494694984691,"(34.012875693763, -118.494694984691)",,,060377019022017,06037701902,368
16017165,12/17/2016,Emergency Medical Service (EMS),1400BLK 14TH ST,E-3,Station 3 ,12/17/2016 09:37:04 AM,12/17/2016 10:14:52 AM,Report              ,34.023414328526378,-118.48491404954083,"(34.023414328526, -118.484914049541)",,,060377017022004,06037701702,364
16017164,12/17/2016,Automatic Alarm,2100BLK SANTA MONICA BLVD ,E-3,Station 3 ,12/17/2016 09:09:19 AM,12/17/2016 09:20:36 AM,Report              ,34.031148395688625,-118.4796203048553,"(34.031148395689, -118.479620304855)",,,060377016023018,06037701602,364
16017163,12/17/2016,Emergency Medical Service (EMS),CLOVERFIELD BLVD / OLYMPIC BLVD,E-3,Station 3 ,12/17/2016 09:08:20 AM,12/17/2016 09:14:35 AM,Report              ,34.0271364392247,-118.47231314596367,"(34.027136439225, -118.472313145964)",,,060377018015001,06037701801,364
16017162,12/17/2016,Carbon Monoxide Alarm,1900BLK 19TH ST,E-3,Station 3 ,12/17/2016 09:06:51 AM,12/17/2016 09:20:17 AM,Report              ,34.020457325686749,-118.47225414317276,"(34.020457325687, -118.472254143173)",,,060377018021006,06037701802,364
16017161,12/17/2016,Emergency Medical Service (EMS),1300BLK 15TH ST,E-3,Station 3 ,12/17/2016 08:43:30 AM,12/17/2016 09:18:12 AM,Report              ,34.025515276742119,-118.48552660316068,"(34.025515276742, -118.485526603161)",,,060377015022012,06037701502,364
16017160,12/17/2016,Emergency Medical Service (EMS),500BLK COLORADO AVE,E-1,Station 1 ,12/17/2016 08:41:37 AM,12/17/2016 08:42:55 AM,Report              ,34.014534896624994,-118.4910201367224,"(34.014534896625, -118.491020136722)",,,060377019023001,06037701902,368
16017159,12/17/2016,Emergency Medical Service (EMS),400BLK 21ST PL,E-4,Station 3 ,12/17/2016 07:51:43 AM,12/17/2016 08:34:23 AM,Report              ,34.042307387458969,-118.49318572054368,"(34.042307387459, -118.493185720544)",,,060377012013000,06037701201,366
16017158,12/17/2016,Emergency Medical Service (EMS),1500BLK 10TH ST,E-1,Station 1 ,12/17/2016 07:30:17 AM,12/17/2016 07:50:37 AM,Report              ,34.020341130850348,-118.48869086975213,"(34.02034113085, -118.488690869752)",,,060377017023004,06037701702,368
16017157,12/17/2016,Emergency Medical Service (EMS),1500BLK 2ND ST,E-1,Station 1 ,12/17/2016 06:18:33 AM,12/17/2016 06:32:19 AM,Report              ,34.012875693762759,-118.494694984691,"(34.012875693763, -118.494694984691)",,,060377019022017,06037701902,368
16017155,12/17/2016,Emergency Medical Service (EMS),1500BLK BERKELEY ST,E-3,Station 3 ,12/17/2016 06:06:48 AM,12/17/2016 06:44:54 AM,Report              ,34.035109294930969,-118.46725282101933,"(34.035109294931, -118.467252821019)",,,060377017011010,06037701701,364
16017154,12/17/2016,Transformer Fire ,900BLK LINCOLN BLVD,E-6,Station 1 ,12/17/2016 05:41:03 AM,12/17/2016 05:58:51 AM,Report              ,34.025589925224388,-118.49850710411289,"(34.025589925224, -118.498507104113)",,,060377013022014,06037701302,365
16017153,12/17/2016,Automatic Alarm,600BLK PICO BLVD ,E-2,Station 2 ,12/17/2016 05:22:04 AM,12/17/2016 05:45:43 AM,Report              ,34.011152739165745,-118.48508834192752,"(34.011152739166, -118.485088341928)",,,060377019023022,06037701902,368
16017149,12/17/2016,Smoke Investigation,100BLK COLORADO AVE ,E-1,Station 1 ,12/17/2016 03:00:45 AM,12/17/2016 03:35:51 AM,Report              ,34.01146650250012,-118.4948209032568,"(34.0114665025, -118.494820903257)",,,060377019023019,06037701902,368
16017148,12/17/2016,Trash/Dumpster Fire ,4TH ST / ARIZONA AVE,E-6,Station 1 ,12/17/2016 01:48:31 AM,12/17/2016 01:55:26 AM,Report              ,34.017756142759325,-118.49671300585966,"(34.017756142759, -118.49671300586)",,,060377019021009,06037701902,368
16017147,12/17/2016,Emergency Medical Service (EMS),NEILSON WAY / BARNARD WAY,E-2,Station 2 ,12/17/2016 01:44:49 AM,12/17/2016 01:59:04 AM,Report              ,33.997587360435389,-118.48015260950196,"(33.997587360435, -118.480152609502)",,,060377021021000,06037702102,363
16017145,12/17/2016,Emergency Medical Service (EMS),2100BLK LINCOLN BLVD,E-2,Station 2 ,12/17/2016 01:13:25 AM,12/17/2016 01:58:42 AM,Report              ,34.0108883169622,-118.48126879193106,"(34.010888316962, -118.481268791931)",,,060377020023002,06037702002,363
16017144,12/17/2016,Automatic Alarm,200BLK SANTA MONICA PIER,E-1,Station 1 ,12/17/2016 01:04:41 AM,12/17/2016 01:34:33 AM,Report              ,34.010123810588006,-118.49647884215844,"(34.010123810588, -118.496478842158)",,,060377019023030,06037701902,368
16017143,12/16/2016,Emergency Medical Service (EMS),1300BLK 5TH ST ,E-1,Station 1 ,12/16/2016 11:17:44 PM,12/17/2016 12:01:31 AM,Report              ,34.017851475580848,-118.49498865782543,"(34.017851475581, -118.494988657825)",,,060377019021010,06037701902,368
16017142,12/16/2016,Emergency Medical Service (EMS),1400BLK LINCOLN BLVD,E-1,Station 1 ,12/16/2016 11:00:45 PM,12/16/2016 11:39:26 PM,Report              ,34.01881130755627,-118.49058672989742,"(34.018811307556, -118.490586729897)",,,060377019021025,06037701902,368
16017141,12/16/2016,Emergency Medical Service (EMS),900BLK 20TH ST,E-4,Station 3 ,12/16/2016 10:01:22 PM,12/16/2016 10:23:04 PM,Report              ,34.034786037149118,-118.48715262297127,"(34.034786037149, -118.487152622971)",,,060377012021011,06037701202,365
16017140,12/16/2016,Emergency Medical Service (EMS),1800BLK 11TH ST,E-2,Station 2 ,12/16/2016 09:33:30 PM,12/16/2016 10:18:10 PM,Report              ,34.015501051500543,-118.48119819263438,"(34.015501051501, -118.481198192634)",,,060377018023007,06037701802,364
16017139,12/16/2016,Request Fire,600BLK WILSHIRE BLVD,E-6,Station 1 ,12/16/2016 09:12:46 PM,12/16/2016 09:12:57 PM,Cancelled           ,34.021027877345176,-118.4959348614839,"(34.021027877345, -118.495934861484)",,,060377019021004,06037701902,368
16017138,12/16/2016,Emergency Medical Service (EMS),2500BLK SANTA MONICA BLVD ,E-3,Station 3 ,12/16/2016 09:12:04 PM,12/16/2016 09:31:35 PM,Report              ,34.032654708159228,-118.47510511902989,"(34.032654708159, -118.47510511903)",,,060377017012019,06037701701,364
16017137,12/16/2016,Emergency Medical Service (EMS),600BLK WILSHIRE BLVD,E-6,Station 1 ,12/16/2016 09:06:34 PM,12/16/2016 09:45:22 PM,Report              ,34.021027877345176,-118.4959348614839,"(34.021027877345, -118.495934861484)",,,060377019021004,06037701902,368
16017136,12/16/2016,Emergency Medical Service (EMS),2600BLK 26TH ST,E-5N,Station 5 ,12/16/2016 08:59:39 PM,12/16/2016 09:34:42 PM,Report              ,34.018408438938891,-118.45852291556629,"(34.018408438939, -118.458522915566)",,,060377023005014,06037702300,363
16017135,12/16/2016,Automatic Alarm,1200BLK 12TH ST,E-4,Station 3 ,12/16/2016 08:39:00 PM,12/16/2016 08:58:41 PM,Report              ,34.024557141190236,-118.48993416995431,"(34.02455714119, -118.489934169954)",,,060377015023000,06037701502,368
16017132,12/16/2016,Emergency Medical Service (EMS),800BLK ASHLAND AVE,E-2,Station 2 ,12/16/2016 07:43:29 PM,12/16/2016 08:53:14 PM,Report              ,34.005250486392,-118.47296682727928,"(34.005250486392, -118.472966827279)",,,060377022021004,06037702202,363
16017131,12/16/2016,Emergency Medical Service (EMS),17TH ST / MONTANA AVE,E-4,Station 3 ,12/16/2016 07:25:26 PM,12/16/2016 07:53:01 PM,Report              ,34.034484038357377,-118.49233966677397,"(34.034484038357, -118.492339666774)",,,060377012022002,06037701202,365
16017130,12/16/2016,Emergency Medical Service (EMS),2200BLK COLORADO AVE,E-3,Station 3 ,12/16/2016 06:58:15 PM,12/16/2016 07:14:20 PM,Report              ,34.027224070618637,-118.47537644531579,"(34.027224070619, -118.475376445316)",,,060377018015000,06037701801,364
16017129,12/16/2016,Carbon Monoxide Alarm,700BLK CEDAR ST,E-2,Station 2 ,12/16/2016 06:37:10 PM,12/16/2016 06:55:07 PM,Report              ,34.008202811014193,-118.47920687526776,"(34.008202811014, -118.479206875268)",,,060377020023008,06037702002,363
16017128,12/16/2016,Elevator Rescue,800BLK 4TH ST,E-6,Station 1 ,12/16/2016 06:04:24 PM,12/16/2016 06:05:02 PM,Cancelled           ,34.023856316348045,-118.50384867599176,"(34.023856316348, -118.503848675992)",,,060377014022002,06037701402,365
16017127,12/16/2016,Emergency Medical Service (EMS),1400BLK 3RD STREET PROM,E-1,Station 1 ,12/16/2016 06:02:29 PM,12/16/2016 06:14:22 PM,Report              ,34.015610449692346,-118.49604314811475,"(34.015610449692, -118.496043148115)",,,060377019022012,06037701902,368
16017126,12/16/2016,Emergency Medical Service (EMS),6TH ST / BROADWAY,E-1,Station 1 ,12/16/2016 05:56:53 PM,12/16/2016 06:18:26 PM,Report              ,34.016607291955545,-118.49169271381609,"(34.016607291956, -118.491692713816)",,,060377019021029,06037701902,368
16017125,12/16/2016,Arcing Wires,1200BLK 3RD STREET PROM,E-6,Station 1 ,12/16/2016 05:45:01 PM,12/16/2016 05:51:58 PM,Report              ,34.017663280103314,-118.49844373034448,"(34.017663280103, -118.498443730344)",,,060377019022004,06037701902,368
16017124,12/16/2016,Emergency Medical Service (EMS),1400BLK WILSHIRE BLVD,E-4,Station 3 ,12/16/2016 05:34:53 PM,12/16/2016 05:56:33 PM,Report              ,34.027162624891993,-118.48837371820022,"(34.027162624892, -118.4883737182)",,,060377015022002,06037701502,364
16017123,12/16/2016,Emergency Medical Service (EMS),2000BLK DELAWARE AVE,E-3,Station 3 ,12/16/2016 05:24:23 PM,12/16/2016 06:04:18 PM,Report              ,34.022304571513949,-118.47172876359052,"(34.022304571514, -118.471728763591)",,,060377018015024,06037701801,364
16017122,12/16/2016,Emergency Medical Service (EMS),7TH ST / PICO BLVD,E-2,Station 2 ,12/16/2016 05:15:18 PM,12/16/2016 05:28:32 PM,Report              ,34.011692982442511,-118.48409923909307,"(34.011692982442, -118.484099239093)",,,060377019023022,06037701902,368
16017121,12/16/2016,Automatic Alarm,2600BLK 3RD ST,E-2,Station 2 ,12/16/2016 04:52:15 PM,12/16/2016 05:24:49 PM,Report              ,34.002465403851687,-118.48155000036162,"(34.002465403852, -118.481550000362)",,,060377021024001,06037702102,363
16017120,12/16/2016,Miscellaneous Outside Fire,LINCOLN BLVD / OCEAN PARK BLVD,E-2,Station 2 ,12/16/2016 04:13:55 PM,12/16/2016 04:20:07 PM,Report              ,34.006927242749761,-118.47633726031469,"(34.00692724275, -118.476337260315)",,,060377021026000,06037702102,363
16017119,12/16/2016,Emergency Medical Service (EMS),2200BLK 22ND ST,E-5N,Station 5 ,12/16/2016 03:49:17 PM,12/16/2016 04:09:18 PM,Report              ,34.018975871794538,-118.4662407702658,"(34.018975871795, -118.466240770266)",,,060377023004026,06037702300,363
16017118,12/16/2016,Emergency Medical Service (EMS),800BLK 2ND ST,E-6,Station 1 ,12/16/2016 03:29:05 PM,12/16/2016 04:00:31 PM,Report              ,34.022324192148133,-118.50574451515342,"(34.022324192148, -118.505744515153)",,,060377014021000,06037701402,365
16017117,12/16/2016,Automatic Alarm,2800BLK NEILSON WAY ,E-2,Station 2 ,12/16/2016 03:23:57 PM,12/16/2016 03:34:34 PM,Report              ,34.000129634093909,-118.4827072955916,"(34.000129634094, -118.482707295592)",,,060377021021000,06037702102,363
16017116,12/16/2016,Emergency Medical Service (EMS),1100BLK 10TH ST,E-6,Station 1 ,12/16/2016 03:20:47 PM,12/16/2016 03:42:11 PM,Report              ,34.024401671177984,-118.49343921522548,"(34.024401671178, -118.493439215225)",,,060377015013011,06037701501,365
16017115,12/16/2016,Automatic Alarm,800BLK ASHLAND AVE,E-2,Station 2 ,12/16/2016 03:12:05 PM,12/16/2016 03:19:17 PM,Report              ,34.005250486392,-118.47296682727928,"(34.005250486392, -118.472966827279)",,,060377022021004,06037702202,363
16017114,12/16/2016,Emergency Medical Service (EMS),300BLK SANTA MONICA PIER ,E-1,Station 1 ,12/16/2016 03:03:23 PM,12/16/2016 05:00:55 PM,Report              ,34.010123810588006,-118.49647884215844,"(34.010123810588, -118.496478842158)",,,060377019023030,06037701902,368
16017113,12/16/2016,Flooded Condition,1200BLK 18TH ST,E-4,Station 3 ,12/16/2016 02:32:35 PM,12/16/2016 02:58:57 PM,Report              ,34.029156689497427,-118.48425703192228,"(34.029156689497, -118.484257031922)",,,060377015021003,06037701502,364
16017112,12/16/2016,Emergency Medical Service (EMS),1200BLK 2ND ST,E-6,Station 1 ,12/16/2016 02:32:25 PM,12/16/2016 02:47:32 PM,Report              ,34.016891723701086,-118.49939018956975,"(34.016891723701, -118.49939018957)",,,060377019022007,06037701902,368
16017110,12/16/2016,Automatic Alarm,1700BLK 4TH ST ,E-2,Station 2 ,12/16/2016 02:07:08 PM,12/16/2016 02:17:12 PM,Report              ,34.012016815893453,-118.49000314255886,"(34.012016815894, -118.490003142559)",,,060377019023010,06037701902,368
16017107,12/16/2016,Miscellaneous Outside Fire,3300BLK BARNARD WAY,E-2,Station 2 ,12/16/2016 01:45:42 PM,12/16/2016 01:56:28 PM,Report              ,33.997395337926982,-118.48045051309124,"(33.997395337927, -118.480450513091)",,,060377021021000,06037702102,363
16017106,12/16/2016,Emergency Medical Service (EMS),1300BLK 15TH ST,E-3,Station 3 ,12/16/2016 01:08:25 PM,12/16/2016 02:07:52 PM,Report              ,34.025515276742119,-118.48552660316068,"(34.025515276742, -118.485526603161)",,,060377015022012,06037701502,364
16017105,12/16/2016,Emergency Medical Service (EMS),1200BLK 16TH ST,E-4,Station 3 ,12/16/2016 12:35:39 PM,12/16/2016 12:50:35 PM,Report              ,34.02762213654411,-118.4861472653957,"(34.027622136544, -118.486147265396)",,,060377015022000,06037701502,365
16017104,12/16/2016,Emergency Medical Service (EMS),11TH ST / PICO BLVD,E-2,Station 2 ,12/16/2016 10:42:44 AM,12/16/2016 11:07:26 AM,Report              ,34.0141124692578,-118.47953584953179,"(34.014112469258, -118.479535849532)",,,060377018023018,06037701802,363
16017103,12/16/2016,Emergency Medical Service (EMS),1300BLK 12TH ST,E-3,Station 3 ,12/16/2016 10:35:37 AM,12/16/2016 12:10:37 PM,Report              ,34.023220352458431,-118.48836975848693,"(34.023220352458, -118.488369758487)",,,060377015023014,06037701502,368
16017102,12/16/2016,Odor of Natural Gas,STANFORD ST / WILSHIRE BLVD,E-4,Station 3 ,12/16/2016 10:06:44 AM,12/16/2016 10:21:04 AM,Report              ,34.0390495477214,-118.4737012316337,"(34.039049547721, -118.473701231634)",,,060377016021011,06037701602,364
16017101,12/16/2016,Automatic Alarm,2700BLK NEILSON WAY ,E-2,Station 2 ,12/16/2016 10:01:01 AM,12/16/2016 10:06:54 AM,Report              ,34.000551753447539,-118.48313032113498,"(34.000551753448, -118.483130321135)",,,060377021021000,06037702102,363
16017100,12/16/2016,Automatic Alarm,900BLK 21ST ST,E-4,Station 3 ,12/16/2016 09:54:52 AM,12/16/2016 10:12:24 AM,Report              ,34.035549127279189,-118.48620670464466,"(34.035549127279, -118.486206704645)",,,060377012021013,06037701202,365
16017099,12/16/2016,Emergency Medical Service (EMS),4TH ST / BROADWAY,E-1,Station 1 ,12/16/2016 09:47:08 AM,12/16/2016 10:10:20 AM,Report              ,34.015075166442365,-118.49358175979833,"(34.015075166442, -118.493581759798)",,,060377019021034,06037701902,368
16017098,12/16/2016,Emergency Medical Service (EMS),2200BLK 3RD ST,E-2,Station 2 ,12/16/2016 09:12:11 AM,12/16/2016 09:37:27 AM,Report              ,34.006649939327239,-118.4857618124406,"(34.006649939327, -118.485761812441)",,,060377020022007,06037702002,363
16017097,12/16/2016,Emergency Medical Service (EMS),2600BLK 11TH ST,E-2,Station 2 ,12/16/2016 08:55:10 AM,12/16/2016 09:23:50 AM,Report              ,34.0079840537932,-118.47335518652494,"(34.007984053793, -118.473355186525)",,,060377022025012,06037702202,363
16017096,12/16/2016,Automatic Alarm,300BLK BAY ST,E-2,Station 2 ,12/16/2016 08:36:34 AM,12/16/2016 08:54:22 AM,Report              ,34.008266020321273,-118.48733054136358,"(34.008266020321, -118.487330541364)",,,060377020024009,06037702002,363
16017095,12/16/2016,Automatic Alarm,1400BLK 5TH ST,E-1,Station 1 ,12/16/2016 07:30:40 AM,12/16/2016 07:34:55 AM,Report              ,34.016516336524219,-118.49342470466483,"(34.016516336524, -118.493424704665)",,,060377019021032,06037701902,368
16017094,12/16/2016,Emergency Medical Service (EMS),800BLK 18TH ST,E-4,Station 3 ,12/16/2016 07:12:45 AM,12/16/2016 07:52:34 AM,Report              ,34.034588915778635,-118.4906161364183,"(34.034588915779, -118.490616136418)",,,060377012022000,06037701202,365
16017093,12/16/2016,Automatic Alarm,1500BLK OCEAN PARK BLVD,E-5S,Station 5 ,12/16/2016 07:08:01 AM,12/16/2016 07:41:17 AM,Report              ,34.011157827212088,-118.46906623156933,"(34.011157827212, -118.469066231569)",,,060377022025000,06037702202,363
16017092,12/16/2016,Automatic Alarm,1500BLK 4TH ST ,E-1,Station 1 ,12/16/2016 06:33:07 AM,12/16/2016 06:53:01 AM,Report              ,34.015037177032738,-118.49353755777472,"(34.015037177033, -118.493537557775)",,,060377019022014,06037701902,368
16017091,12/16/2016,Automatic Alarm,400BLK SANTA MONICA PIER,E-1,Station 1 ,12/16/2016 06:09:12 AM,12/16/2016 06:19:51 AM,Report              ,34.009354307839537,-118.49742272453651,"(34.00935430784, -118.497422724537)",,,060377019023030,06037701902,368
16017090,12/16/2016,Automatic Alarm,1700BLK OCEAN AVE ,E-2,Station 2 ,12/16/2016 06:05:33 AM,12/16/2016 06:15:56 AM,Report              ,34.009757483091391,-118.49293763866385,"(34.009757483091, -118.492937638664)",,,060377019023027,06037701902,368
16017089,12/16/2016,Automatic Alarm,600BLK CALIFORNIA AVE,E-6,Station 1 ,12/16/2016 05:59:51 AM,12/16/2016 06:18:27 AM,Report              ,34.022406046354156,-118.4975522592739,"(34.022406046354, -118.497552259274)",,,060377014024007,06037701402,365
16017088,12/16/2016,Emergency Medical Service (EMS),800BLK 2ND ST,E-6,Station 1 ,12/16/2016 05:13:52 AM,12/16/2016 05:43:25 AM,Report              ,34.022324192148133,-118.50574451515342,"(34.022324192148, -118.505744515153)",,,060377014021000,06037701402,365
16017087,12/16/2016,Automatic Alarm,1000BLK 20TH ST,E-4,Station 3 ,12/16/2016 04:59:59 AM,12/16/2016 05:11:26 AM,Report              ,34.03342673085335,-118.48556375277006,"(34.033426730853, -118.48556375277)",,,060377015011000,06037701501,365
16017085,12/16/2016,Emergency Medical Service (EMS),1100BLK EUCLID ST,E-4,Station 3 ,12/16/2016 03:51:51 AM,12/16/2016 04:50:57 AM,Report              ,34.026699054346295,-118.49059918641278,"(34.026699054346, -118.490599186413)",,,060377015012006,06037701501,365
16017084,12/16/2016,Emergency Medical Service (EMS),900BLK 17TH ST,E-4,Station 3 ,12/16/2016 03:24:05 AM,12/16/2016 03:45:26 AM,Report              ,34.0324832653856,-118.48999266558764,"(34.032483265386, -118.489992665588)",,,060377012022012,06037701202,365
16017083,12/16/2016,Public Assist,1000BLK 3RD ST,E-6,Station 1 ,12/16/2016 03:10:51 AM,12/16/2016 03:33:33 AM,Report              ,34.020413964217731,-118.50166884290859,"(34.020413964218, -118.501668842909)",,,060377014023004,06037701402,365
