calendar,event_id,title,is_cancelled,start_date,end_date,all_day,description,location_name,address,contact_name,contact_email,contact_phone,age_groups,event_types,detail_url,signup_url,image_url,id,california_census_zipcodes,Census Tracts
parks,6721,Cancelled - The Recreation & Parks Commission Special Meeting,true,03/19/2020 07:30:00 PM,03/19/2020 09:30:00 PM,false,"Cancelled - A special meeting of the Recreation & Parks Commission - relocated from Council Chambers to Thelma Terry Auditorium, Virginia Avenue Park",Virginia Avenue Park,"2200 Virginia Ave.
Santa Monica, CA 90401
(34.021361, -118.467722)",,,,All Ages,Community/Government Meetings,https://www.smgov.net/Departments/CCS/content.aspx?id=31987,http://calendar.smgov.net/parks/eventsignup.asp?ID=6721,,parks_6721,364,13
cityhall,3905,Cancelled Planning Commission,true,03/18/2020 07:00:00 PM,03/18/2020 07:00:00 PM,false,"Established in 1946, the Planning Commission envisions Santa Monica as a city of wellbeing, sustainability, and equity, and seeks to balance the many needs and priorities within our community in accordance with the City?s General Plan and Specific Plans. The Commission acts through open and civil discourse that is informed by public input, impartial analysis, and best practices in land use and planning.",Civic Auditorium - East Wing,"1855 Main St.
Santa Monica, CA 90401
(34.009085, -118.491533)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Planning-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3905,,cityhall_3905,368,15
cityhall,4035,CANCELLED The Commission for the Senior Community Regular Meeting,true,03/18/2020 01:30:00 PM,03/18/2020 01:30:00 PM,false,"The March 18th, 2020 Regular Meeting of the Commission has been cancelled. <br /><br />Santa Monica's Commission for the Senior Community focuses on preserving and improving the quality of life for Santa Monicans 60 and older. The Commission advises City Council on a wide range of issues relevant to older adults. The Commission also provides opportunities to educate seniors, their families and caregivers on these issues.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4035,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4035,,cityhall_4035,368,15
other,1044,Task Force on the Environment Meeting,false,03/16/2020 07:00:00 PM,03/16/2020 10:00:00 PM,false,https://www.smgov.net/Departments/OSE/Task_Force_on_the_Environment/Task_Force_on_the_Environment.aspx,,"other
Santa Monica, CA 90401",,,,"50+/Seniors, Adults, Teens","Community/Government Meetings, Sustainability",https://www.smgov.net/Departments/OSE/Task_Force_on_the_Environment/Task_Force_on_the_Environment.aspx,http://calendar.smgov.net/other/eventsignup.asp?ID=1044,,other_1044,,
cityhall,4074,Architectural Review Board Meeting,false,03/16/2020 07:00:00 PM,03/16/2020 07:00:00 PM,false,"The Architectural Review Board established in 1974, acts ?to preserve existing areas of natural beauty, cultural importance and assure that buildings, structures, signs or other developments are in good taste, good design, harmonious with surrounding developments, and in general contribute to the preservation of Santa Monica's reputation as a place of beauty, spaciousness and quality.?",Civic Auditorium - East Wing,"1855 Main St.
Santa Monica, CA 90401
(34.009085, -118.491533)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Architectural-Review-Board/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4074,,cityhall_4074,368,15
other,1032,Task Force on the Environment ,false,03/16/2020 07:00:00 PM,03/16/2020 10:00:00 PM,false,"Location: 2200 Virginia Ave. Park, Patio Room<br />Website: <br />https://www.smgov.net/Departments/OSE/Task_Force_on_the_Environment/Task_Force_on_the_Environment.aspx<br /><br />?To advise City staff and leadership (decision makers) on determining and setting environmental policy and decisions, in accordance with the guiding principles, goals and objectives of the Sustainable City Program. To be a limited advocate, in a manner consistent with City policy, for Task Force recommendations to the community. The Task Force role is both pro-active and reactive.'",,"other
Santa Monica, CA 90401",,,,"50+/Seniors, Adults, Teens","Community/Government Meetings, Sustainability",https://www.smgov.net/Departments/OSE/Task_Force_on_the_Environment/Task_Force_on_the_Environment.aspx,http://calendar.smgov.net/other/eventsignup.asp?ID=1032,,other_1032,,
cityhall,3481,Public Art Committee,false,03/16/2020 05:30:00 PM,03/16/2020 06:30:00 PM,false,"The Public Art Committee advises the Arts Commission on what form public art projects should take, how specific public art competitions are to be conducted, suggest selection panel members and, on occasion, suggest artists to participate in invitational competitions. The Committee works with City staff to approve the annual Percent for Art Budget.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",Chris Guerra,chris.guerra@smgov.net,(310)458-8350,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3481,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3481,,cityhall_3481,368,15
cityhall,3959,Santa Monica Rent Control Regular Board Meeting,false,03/12/2020 07:00:00 PM,03/12/2020 07:00:00 PM,false,"The Rent Control Board meets to conduct business associated with the Rent Control Charter Amendment and Regulations. Note: Feb, March and April meetings will be in East Wing of Civic Auditorium.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)","Lonnie Guinn, Board Secretary",lonnie.guinn@smgov.net,3104588751,All Ages,Community/Government Meetings,www.smgov.net/rentcontrol (http://www.smgov.net/rentcontrol),http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3959,,cityhall_3959,368,15
cityhall,3971,Santa Monica Rent Control Board Meeting,false,03/12/2020 07:00:00 PM,03/12/2020 07:00:00 PM,false,The Rent Control Board meets to conduct business associated with the Rent Control Charter Amendment and Regulations.,Civic Auditorium - East Wing,"1855 Main St.
Santa Monica, CA 90401
(34.009085, -118.491533)",Lonnie Guinn,lonnie.guinn@smgov.net,3104588751,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3971,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3971,,cityhall_3971,368,15
cityhall,4010,Commission on the Status of Women Regular Meeting,false,03/11/2020 07:00:00 PM,03/11/2020 07:00:00 PM,false,"The purpose of the Commission on the Status of Women is to enhance the status of women in our community. The Commission will promote these goals through investigation of, advocacy for, and policy development regarding issues relevant to women and girls, and by creating leadership and career advancement opportunities for women and girls in our community.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4010,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4010,,cityhall_4010,368,15
cityhall,3973,Zoning Administrator,false,03/11/2020 10:30:00 AM,03/11/2020 12:00:00 PM,false,"The Zoning Administrator issues land use permits that are minor in nature and may adopt specific findings of fact to support the resulting decision, or require specific conditions. Some Zoning Administrator permits are administrative determinations, while others require a noticed public hearing.",SMI Training Room,"330 Olympic Drive
Santa Monica, CA 90401
(34.011268, -118.491086)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Zoning-Administrator/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3973,,cityhall_3973,368,15
cityhall,3461,City Council Meeting,false,03/10/2020 05:30:00 PM,03/10/2020 05:30:00 PM,false,"Regular Meeting of the Santa Monica City Council<br /><br />*City Council meetings will be held at the Santa Monica Civic Center - East Wing until April 10, 2020.*<br />",Civic Auditorium - East Wing,"1855 Main St.
Santa Monica, CA 90401
(34.009085, -118.491533)",,,,Adults,Community/Government Meetings,http://www.smgov.net/departments/council/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3461,,cityhall_3461,368,15
library,32501,Friends of the Santa Monica Public Library Board Meeting,false,03/09/2020 07:00:00 PM,03/09/2020 09:00:00 PM,false,Monthly Friends of the Santa Monica Public Library Board Meeting. Administration Conference Room near Computer Commons.,Main Library,"601 Santa Monica Boulevard
Santa Monica, CA 90401
(34.0185, -118.493556)",Rachel Foyt,Rachel.Foyt@smgov.net,(310)458-8606,Adults,Community/Government Meetings,http://calendar.smgov.net/library/eventsignup.asp?ID=32501,http://calendar.smgov.net/library/eventsignup.asp?ID=32501,,library_32501,368,15
cityhall,3916,Landmarks Commission Meeting,false,03/09/2020 07:00:00 PM,03/09/2020 07:00:00 PM,false,"Established in 1975, the mission of the Landmarks Commission is ?To protect improvements and areas which represent the City's cultural, social, economic, political and architectural history; safeguard the City's historic, aesthetic and cultural heritage; and promote the use of landmarks and historic districts for the education, pleasure and welfare of the people.?",SMI Training Room,"330 Olympic Drive
Santa Monica, CA 90401
(34.011268, -118.491086)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Landmarks-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3916,,cityhall_3916,368,15
library,32490,Library Board Meeting,false,03/05/2020 07:00:00 PM,03/05/2020 09:00:00 PM,false,Monthly Library Board Meeting<br />Administration Meeting Room near Computer Commons,Main Library,"601 Santa Monica Boulevard
Santa Monica, CA 90401
(34.0185, -118.493556)",Rachel Foyt,Rachel.Foyt@smgov.net,(310)458-8606,Adults,Community/Government Meetings,http://calendar.smgov.net/library/eventsignup.asp?ID=32490,http://calendar.smgov.net/library/eventsignup.asp?ID=32490,,library_32490,368,15
cityhall,3904,Planning Commission,false,03/04/2020 07:00:00 PM,03/04/2020 07:00:00 PM,false,"Established in 1946, the Planning Commission envisions Santa Monica as a city of wellbeing, sustainability, and equity, and seeks to balance the many needs and priorities within our community in accordance with the City?s General Plan and Specific Plans. The Commission acts through open and civil discourse that is informed by public input, impartial analysis, and best practices in land use and planning.",Civic Auditorium - East Wing,"1855 Main St.
Santa Monica, CA 90401
(34.009085, -118.491533)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Planning-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3904,,cityhall_3904,368,15
cityhall,3969,Planning Commission Meeting,false,03/04/2020 07:00:00 PM,03/04/2020 07:00:00 PM,false,"Established in 1946, the Planning Commission envisions Santa Monica as a city of wellbeing, sustainability, and equity, and seeks to balance the many needs and priorities within our community in accordance with the City?s General Plan and Specific Plans. The Commission acts through open and civil discourse that is informed by public input, impartial analysis, and best practices in land use and planning.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Planning-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3969,,cityhall_3969,368,15
cityhall,3913,Architectural Review Board Meeting,false,03/02/2020 07:00:00 PM,03/02/2020 07:00:00 PM,false,"The Architectural Review Board established in 1974, acts ?to preserve existing areas of natural beauty, cultural importance and assure that buildings, structures, signs or other developments are in good taste, good design, harmonious with surrounding developments, and in general contribute to the preservation of Santa Monica's reputation as a place of beauty, spaciousness and quality.?",SMI Training Room,"330 Olympic Drive
Santa Monica, CA 90401
(34.011268, -118.491086)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Architectural-Review-Board/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3913,,cityhall_3913,368,15
library,31840,Pico Teen Advisory Council Meeting,false,03/02/2020 04:00:00 PM,03/02/2020 05:00:00 PM,false,Have a voice at your library! Help plan programs and community service projects while earning volunteer hours. Meets once a month in The Annex Room. Grades 8-12.,Pico Branch Library,"2201 Pico Blvd
Santa Monica, CA 90405
(34.021102, -118.467354)",Vanessa Alvarado,vanessa.alvarado@smgov.net,310-458-8684,Teens,"Campaign/Cause, Community/Government Meetings",http://calendar.smgov.net/library/eventsignup.asp?ID=31840,http://calendar.smgov.net/library/eventsignup.asp?ID=31840,,library_31840,364,13
