"ledger_type","cost_center_type","fund_id","fund_name","department_id","department_name","division_id","division_name","object","object_description","category_code","category_code_description","fiscal_year","july","august","september","october","november","december","january","february","march","april","may","june","total"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401003","SWIM CENTER-SWIM PASSES","612","Charges for Service","2013","-227623.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-227623.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401003","SWIM CENTER-SWIM PASSES","612","Charges for Service","2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401003","SWIM CENTER-SWIM PASSES","612","Charges for Service","2014","-227623.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-227623.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401003","SWIM CENTER-SWIM PASSES","612","Charges for Service","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401003","SWIM CENTER-SWIM PASSES","612","Charges for Service","2014","-227623.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-227623.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401003","SWIM CENTER-SWIM PASSES","612","Charges for Service","2015","-197300.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-197300.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401003","SWIM CENTER-SWIM PASSES","612","Charges for Service","2016","-230000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-230000.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401004","SWIM CENTER-PERMIT GROUPS","612","Charges for Service","2013","-154324.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-154324.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401004","SWIM CENTER-PERMIT GROUPS","612","Charges for Service","2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401004","SWIM CENTER-PERMIT GROUPS","612","Charges for Service","2014","-154324.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-154324.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401004","SWIM CENTER-PERMIT GROUPS","612","Charges for Service","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401004","SWIM CENTER-PERMIT GROUPS","612","Charges for Service","2014","-154324.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-154324.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401004","SWIM CENTER-PERMIT GROUPS","612","Charges for Service","2015","-126300.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-126300.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401004","SWIM CENTER-PERMIT GROUPS","612","Charges for Service","2016","-154500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-154500.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401005","SWIM CENTER-ROOM RENTALS","612","Charges for Service","2013","-2700.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2700.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401005","SWIM CENTER-ROOM RENTALS","612","Charges for Service","2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401005","SWIM CENTER-ROOM RENTALS","612","Charges for Service","2014","-2700.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2700.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401005","SWIM CENTER-ROOM RENTALS","612","Charges for Service","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401005","SWIM CENTER-ROOM RENTALS","612","Charges for Service","2014","-2700.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2700.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401005","SWIM CENTER-ROOM RENTALS","612","Charges for Service","2015","-2700.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2700.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401005","SWIM CENTER-ROOM RENTALS","612","Charges for Service","2016","-2700.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2700.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401006","SWIM CENTER-SPECIAL CLASSES","612","Charges for Service","2013","-58867.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-58867.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401006","SWIM CENTER-SPECIAL CLASSES","612","Charges for Service","2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401006","SWIM CENTER-SPECIAL CLASSES","612","Charges for Service","2014","-58867.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-58867.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401006","SWIM CENTER-SPECIAL CLASSES","612","Charges for Service","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401006","SWIM CENTER-SPECIAL CLASSES","612","Charges for Service","2014","-58867.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-58867.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401006","SWIM CENTER-SPECIAL CLASSES","612","Charges for Service","2015","-54400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-54400.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401006","SWIM CENTER-SPECIAL CLASSES","612","Charges for Service","2016","-55500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-55500.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401007","SWIM CENTER-SEMI-PRIVATE LESSO","612","Charges for Service","2013","-85832.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-85832.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401007","SWIM CENTER-SEMI-PRIVATE LESSO","612","Charges for Service","2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401007","SWIM CENTER-SEMI-PRIVATE LESSO","612","Charges for Service","2014","-85832.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-85832.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401007","SWIM CENTER-SEMI-PRIVATE LESSO","612","Charges for Service","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401007","SWIM CENTER-SEMI-PRIVATE LESSO","612","Charges for Service","2014","-85832.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-85832.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401007","SWIM CENTER-SEMI-PRIVATE LESSO","612","Charges for Service","2015","-88200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-88200.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401007","SWIM CENTER-SEMI-PRIVATE LESSO","612","Charges for Service","2016","-88200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-88200.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401008","SWIM CENTER-WINTER PASSES","612","Charges for Service","2016","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401009","SWIM CENTER-AQUATIC SUPPLIES","612","Charges for Service","2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401009","SWIM CENTER-AQUATIC SUPPLIES","612","Charges for Service","2013","-10558.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-10558.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401009","SWIM CENTER-AQUATIC SUPPLIES","612","Charges for Service","2014","-10558.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-10558.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401009","SWIM CENTER-AQUATIC SUPPLIES","612","Charges for Service","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401009","SWIM CENTER-AQUATIC SUPPLIES","612","Charges for Service","2014","-10558.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-10558.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401009","SWIM CENTER-AQUATIC SUPPLIES","612","Charges for Service","2015","-9000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-9000.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401009","SWIM CENTER-AQUATIC SUPPLIES","612","Charges for Service","2016","-10700.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-10700.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401010","SWIM CENTER-WET WORKOUTS","612","Charges for Service","2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401010","SWIM CENTER-WET WORKOUTS","612","Charges for Service","2013","-17690.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-17690.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401010","SWIM CENTER-WET WORKOUTS","612","Charges for Service","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401010","SWIM CENTER-WET WORKOUTS","612","Charges for Service","2014","-17690.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-17690.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401010","SWIM CENTER-WET WORKOUTS","612","Charges for Service","2014","-17690.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-17690.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401010","SWIM CENTER-WET WORKOUTS","612","Charges for Service","2015","-19300.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-19300.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401010","SWIM CENTER-WET WORKOUTS","612","Charges for Service","2016","-19300.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-19300.00"
"BA","IS","00001","General Fund","120","RECORDS & ELECTION SERVICES","212","R & ES(CITY CLERK)-ELECTIONS","401020","ELECTION-SMUSD/SMCCD/RC","610","Intergovernmental","2014","-200000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-200000.00"
"B1","IS","00001","General Fund","120","RECORDS & ELECTION SERVICES","212","R & ES(CITY CLERK)-ELECTIONS","401020","ELECTION-SMUSD/SMCCD/RC","610","Intergovernmental","2014","-200000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-200000.00"
"BA","IS","00001","General Fund","120","RECORDS & ELECTION SERVICES","212","R & ES(CITY CLERK)-ELECTIONS","401020","ELECTION-SMUSD/SMCCD/RC","610","Intergovernmental","2015","-200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-200.00"
"BA","IS","00001","General Fund","120","RECORDS & ELECTION SERVICES","212","R & ES(CITY CLERK)-ELECTIONS","401020","ELECTION-SMUSD/SMCCD/RC","610","Intergovernmental","2016","-190000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-190000.00"
"B1","IS","00001","General Fund","310","FIRE","312","FIRE - ADMINISTRATION","401030","HAZ MAT RESPONSE RECOVERY","622","Other","2013","-20000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-20000.00"
"BA","IS","00001","General Fund","310","FIRE","312","FIRE - ADMINISTRATION","401030","HAZ MAT RESPONSE RECOVERY","622","Other","2014","-20500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-20500.00"
"B1","IS","00001","General Fund","310","FIRE","312","FIRE - ADMINISTRATION","401030","HAZ MAT RESPONSE RECOVERY","622","Other","2014","-20500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-20500.00"
"BA","IS","00001","General Fund","310","FIRE","312","FIRE - ADMINISTRATION","401030","HAZ MAT RESPONSE RECOVERY","622","Other","2015","-2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2000.00"
"BA","IS","00001","General Fund","310","FIRE","312","FIRE - ADMINISTRATION","401030","HAZ MAT RESPONSE RECOVERY","622","Other","2016","-2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2000.00"
"B1","IS","00001","General Fund","310","FIRE","312","FIRE - ADMINISTRATION","401040","DONATIONS","622","Other","2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00001","General Fund","310","FIRE","312","FIRE - ADMINISTRATION","401040","DONATIONS","622","Other","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00001","General Fund","310","FIRE","312","FIRE - ADMINISTRATION","401040","DONATIONS","622","Other","2015","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00001","General Fund","130","FINANCE","221","ADMINISTRATION","401060","STATE SB 90 CLAIMS","610","Intergovernmental","2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-22000.00","0.00","0.00","0.00","0.00","-22000.00"
"B1","IS","00001","General Fund","130","FINANCE","208","BUDGET DIVISION","401060","STATE SB 90 CLAIMS","610","Intergovernmental","2013","-22000.00","0.00","0.00","0.00","0.00","0.00","0.00","22000.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00001","General Fund","130","FINANCE","221","ADMINISTRATION","401060","STATE SB 90 CLAIMS","610","Intergovernmental","2014","-22000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-22000.00"
"BA","IS","00001","General Fund","130","FINANCE","208","BUDGET DIVISION","401060","STATE SB 90 CLAIMS","610","Intergovernmental","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00001","General Fund","130","FINANCE","221","ADMINISTRATION","401060","STATE SB 90 CLAIMS","610","Intergovernmental","2014","-22000.00","0.00","0.00","0.00","0.00","0.00","-192774.00","0.00","0.00","0.00","0.00","0.00","-214774.00"
"BA","IS","00001","General Fund","130","FINANCE","221","ADMINISTRATION","401060","STATE SB 90 CLAIMS","610","Intergovernmental","2015","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00001","General Fund","130","FINANCE","224","REVENUE DIVISION","401060","STATE SB 90 CLAIMS","610","Intergovernmental","2015","-22000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-22000.00"
"BA","IS","00001","General Fund","130","FINANCE","221","ADMINISTRATION","401060","STATE SB 90 CLAIMS","610","Intergovernmental","2016","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00001","General Fund","700","NON-DEPARTMENTAL","274","ALL OTHER TRANSACTIONS","401060","STATE SB 90 CLAIMS","610","Intergovernmental","2016","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00001","General Fund","130","FINANCE","224","REVENUE DIVISION","401060","STATE SB 90 CLAIMS","610","Intergovernmental","2016","-22000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-22000.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401070","TENNIS RESERVATIONS","612","Charges for Service","2013","-235263.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-235263.00"
