"case_number","parcel_id","location","location_description","title","complaintviolation","reported","statusclosedate","department","zone","ownername","complianceinspector","holdpermits","geom"
"21922","239111005","165 WESTLAND ST",,"Program Supervisor","Housing Code Enforcement","2011-05-27T00:00:00.000",,"AMISTAD COURT COOPERATIVE INC",,,"Tonja","Nelson",
"21951","166731221","293 LINNMOORE ST",,"Housing Code Inspector","Housing Code Enforcement","2011-05-31T00:00:00.000",,"RODRIGUEZ LIDIA",,,"Rochelle","Little",
"21940","248450029","178 PARK ST","B","Housing Code Inspector","Housing Code Enforcement","2011-05-31T00:00:00.000",,"CHEN WEI",,,"Rochelle","Little",
"21953","275683009","555 WETHERSFIELD AV",,"Housing Code Inspector","Housing Code Enforcement","2011-05-31T00:00:00.000",,"AL J BRITT ENTERPRISES LLC",,,"Rochelle","Little",
"21956","170028204","95 LEBANON ST",,"Public Health Inspector","Rodent (HCE)","2011-05-31T00:00:00.000","2011-06-06T00:00:00.000","REID CHERYL B",,,"Dan","Lusa",
"21934","248450029","178 PARK ST","B","Housing Code Inspector","Housing Code Enforcement","2011-05-31T00:00:00.000",,"CHEN WEI",,,"Rochelle","Little",
"21936","197213177","94 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-05-31T00:00:00.000","2013-03-20T00:00:00.000","THE HARTFORD COMMUNITIES IV LLC",,,"Tonja","Nelson",
"21962","220226086","410 GARDEN ST",,"Program Supervisor","Housing Code Enforcement","2011-05-31T00:00:00.000",,"J & A EQUITIES LLC",,,"Tonja","Nelson",
"21939","186612009","105 SHERBROOKE AV",,"Housing Code Inspector","Housing Code Enforcement","2011-05-31T00:00:00.000",,"CONCORD HILLS LLC",,,"Rochelle","Little",
"21963","199219182","45 IRVING ST",,"Program Supervisor","Housing Code Enforcement","2011-05-31T00:00:00.000",,"US BANK NATIONAL ASSOC TRUSTEE",,,"Tonja","Nelson",
"21937","186612009","105 SHERBROOKE AV",,"Housing Code Inspector","Housing Code Enforcement","2011-05-31T00:00:00.000",,"CONCORD HILLS LLC",,,"Rochelle","Little",
"21972","240119148","11 ACTON ST",,"Housing Code Inspector","Housing Code Enforcement","2011-06-01T00:00:00.000",,"BM HOLDING II LLC",,,"Kionna","Owens Osayande",
"21970","199262059","290 SIGOURNEY ST",,"Public Health Inspector","Rodent (HCE)","2011-06-01T00:00:00.000","2011-06-03T00:00:00.000","LECKY LLOYD B",,,"Dan","Lusa",
"21969","229666219","101 WHITMORE ST",,"Housing Code Inspector","Housing Code Enforcement","2011-06-01T00:00:00.000",,"HEMINGWAY IVORY",,,"Rochelle","Little",
"21971","240119148","9 ACTON ST",,"Housing Code Inspector","Housing Code Enforcement","2011-06-01T00:00:00.000",,"BM HOLDING II LLC",,,"Kionna","Owens Osayande",
"21968","229666219","101 WHITMORE ST",,"Housing Code Inspector","Housing Code Enforcement","2011-06-01T00:00:00.000",,"HEMINGWAY IVORY",,,"Rochelle","Little",
"21973","240162019","51 BARBOUR ST",,"Housing Code Inspector","Housing Code Enforcement","2011-06-01T00:00:00.000",,"WALKER WILLIE",,,"Kionna","Owens Osayande",
"21992","186611023","44 GRAFTON ST",,"Housing Code Inspector","Housing Code Enforcement","2011-06-02T00:00:00.000",,"GRAFTON PROPERTIES L L C",,,"Rochelle","Little",
"22018","250579166","11 ANNAWAN ST",,"Housing Code Inspector","Bed Bugs (HCE)","2011-06-02T00:00:00.000",,"RANGASAMMY JOSEPH",,,"Rochelle","Little",
"22017","250560082","75 FRANKLIN AV",,"Housing Code Inspector","Housing Code Enforcement","2011-06-02T00:00:00.000",,"CEFI RELINQUISHED PROPERTIES LLC",,,"Rochelle","Little",
"21979","224431014","15 TRINITY ST",,"Public Health Inspector","Housing Code Enforcement","2011-06-02T00:00:00.000",,"CITY OF HARTFORD PUBLIC WORKS",,,"Dan","Lusa",
"22015","278811075","31 EATON ST",,"Public Health Inspector","Rodent (HCE)","2011-06-02T00:00:00.000","2011-07-25T00:00:00.000","INDOMENICO FRANCO",,,"Dan","Lusa",
"22020","198218191","102 MAGNOLIA ST",,"Program Supervisor","Certificate of Apartment Occupancy","2011-06-02T00:00:00.000","2011-06-28T00:00:00.000","BURTON BERNICE E",,,"Tonja","Nelson",
"22046","208631008","249 NEW BRITAIN AV",,"Housing Code Inspector","Housing Code Enforcement","2011-06-03T00:00:00.000",,"MY CT PROPERTY LLC",,,"Rochelle","Little",
"22070","179320217","230 FARMINGTON AV","A7","Program Supervisor","Essential Services","2011-06-06T00:00:00.000","2011-06-07T00:00:00.000","THORNTON NELSON C",,,"Tonja","Nelson",
"22066","135380126","159 SOUTH WHITNEY ST",,"Housing Code Enforce Spv","Housing Code Enforcement","2011-06-06T00:00:00.000","2011-06-16T00:00:00.000","DELEMOS SCOTT",,,"Darlene","Robertson-Childs",
"22059","198209105","397 SIGOURNEY ST",,"Program Supervisor","Housing Code Enforcement","2011-06-06T00:00:00.000",,"MEADE DANIEL",,,"Tonja","Nelson",
"22078","135381049","101 AMITY ST",,"Program Supervisor","Essential Services","2011-06-06T00:00:00.000",,"ORTIZ JORGE",,,"Tonja","Nelson",
"22051","198209105","397 SIGOURNEY ST",,"Program Supervisor","Housing Code Enforcement","2011-06-06T00:00:00.000",,"MEADE DANIEL",,,"Tonja","Nelson",
"22058","198209105","397 SIGOURNEY ST",,"Program Supervisor","Housing Code Enforcement","2011-06-06T00:00:00.000",,"MEADE DANIEL",,,"Tonja","Nelson",
"22081","229665206","98 WHITMORE ST",,"Public Health Inspector","Rodent (HCE)","2011-06-07T00:00:00.000",,"MANNING RAMONE",,,"Dan","Lusa",
"22080","170028203","91 LEBANON ST",,"Public Health Inspector","Rodent (HCE)","2011-06-07T00:00:00.000","2011-06-06T00:00:00.000","MORANT GLENWORTH",,,"Dan","Lusa",
"22082","135381049","99 AMITY ST",,"Program Supervisor","Housing Code Enforcement","2011-06-07T00:00:00.000",,"ORTIZ JORGE",,,"Tonja","Nelson",
"22102","135381049","99 AMITY ST",,"Program Supervisor","Housing Code Enforcement","2011-06-07T00:00:00.000",,"ORTIZ JORGE",,,"Tonja","Nelson",
"22086","153181001","20 WOODLAND DR",,"Program Supervisor","Housing Code Enforcement","2011-06-07T00:00:00.000",,"ST FRANCIS HOSPITAL OF HTFD",,,"Tonja","Nelson",
"22117","153181001","196 WOODLAND DR",,"Housing Code Inspector","Certificate of Apartment Occupancy","2011-06-07T00:00:00.000",,"ST FRANCIS HOSPITAL OF HTFD",,,"Kionna","Owens Osayande",
"22104","135381049","99 AMITY ST",,"Program Supervisor","Housing Code Enforcement","2011-06-07T00:00:00.000",,"ORTIZ JORGE",,,"Tonja","Nelson",
"22085","218158147","627 GARDEN ST",,"Housing Code Inspector","Certificate of Apartment Occupancy","2011-06-07T00:00:00.000",,"3 FAMILY CONNECTICUT GARDNER LLC",,,"Kionna","Owens Osayande",
"22105","198209105","397 SIGOURNEY ST",,"Program Supervisor","Housing Code Enforcement","2011-06-07T00:00:00.000",,"MEADE DANIEL",,,"Tonja","Nelson",
"22189","239111005","165 WESTLAND ST",,"Program Supervisor","Housing Code Enforcement","2011-06-07T00:00:00.000",,"AMISTAD COURT COOPERATIVE INC",,,"Tonja","Nelson",
"22101","197212161","140 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-06-07T00:00:00.000",,"SMALLS WILLIAM D",,,"Tonja","Nelson",
"22122","249561371","30 ALDEN ST",,"Housing Code Inspector","Housing Code Enforcement","2011-06-08T00:00:00.000",,"REDBRICK II LP",,,"Rochelle","Little",
"22123","153181001","152 WOODLAND DR",,"Housing Code Inspector","Certificate of Apartment Occupancy","2011-06-08T00:00:00.000",,"ST FRANCIS HOSPITAL OF HTFD",,,"Kionna","Owens Osayande",
"22112","185510024","215 HILLSIDE AV",,"Public Health Inspector","Rodent (HCE)","2011-06-08T00:00:00.000","2011-06-14T00:00:00.000","DACOSTA JOAO M",,,"Dan","Lusa",
"22134","188629239","162 WHITE ST",,"Public Health Inspector","Rodent (HCE)","2011-06-08T00:00:00.000",,,"NANNETTE","MERCADO","Dan","Lusa",
"22124","153181001","118 WOODLAND DR",,"Housing Code Inspector","Certificate of Apartment Occupancy","2011-06-08T00:00:00.000",,"ST FRANCIS HOSPITAL OF HTFD",,,"Kionna","Owens Osayande",
"22119","175186003","107 ADAMS ST",,"Program Supervisor","Housing Code Enforcement","2011-06-08T00:00:00.000",,"BRYAN CARLTON",,,"Tonja","Nelson",
"22107","229656174","481 MAPLE AV",,"Housing Code Inspector","Housing Code Enforcement","2011-06-08T00:00:00.000",,"RAJAGOPALAN KRISHNAN GOPAL",,,"Rochelle","Little",
"22114","183515049","290 PARK TER",,"Program Supervisor","Housing Code Enforcement","2011-06-08T00:00:00.000",,"PARK TERRACE II MUTUAL HOUSING LIMITED P",,,"Tonja","Nelson",
"22113","229656174","483 MAPLE AV",,"Housing Code Inspector","Housing Code Enforcement","2011-06-08T00:00:00.000",,"RAJAGOPALAN KRISHNAN GOPAL",,,"Rochelle","Little",
"22157","244288066","480 ANN UCCELLO ST",,"Program Supervisor","Bed Bugs (HCE)","2011-06-09T00:00:00.000",,"EAGLE`S PROPERTY LLC",,,"Tonja","Nelson",
"22152","240165114","92 CLARK ST",,"Program Supervisor","Essential Services","2011-06-09T00:00:00.000",,"MAGELENA JOSEPH",,,"Tonja","Nelson",
"22153","198209098","44 EDGEWOOD ST",,"Program Supervisor","Housing Code Enforcement","2011-06-09T00:00:00.000",,"EDGEWOOD ASSOC",,,"Tonja","Nelson",
"22164","251676167","52 ELLIOTT ST",,"Housing Code Inspector","Housing Code Enforcement","2011-06-09T00:00:00.000",,"DEGEAL PROPERTIES LLC",,,"Rochelle","Little",
"22149","270464018","80 CHARTER OAK AV","304","Housing Code Inspector","Certificate of Apartment Occupancy","2011-06-09T00:00:00.000",,"HARTFORD HOUSING AUTHORITY",,,"Rochelle","Little",
"22163","251676167","52 ELLIOTT ST",,"Housing Code Inspector","Housing Code Enforcement","2011-06-09T00:00:00.000",,"DEGEAL PROPERTIES LLC",,,"Rochelle","Little",
"22150","270464018","80 CHARTER OAK AV","1004","Housing Code Inspector","Certificate of Apartment Occupancy","2011-06-09T00:00:00.000",,"HARTFORD HOUSING AUTHORITY",,,"Rochelle","Little",
"22161","175187050","69 BLUE HILLS AV",,"Public Health Inspector","Rodent (HCE)","2011-06-09T00:00:00.000",,,"HOUSING CONSULTANTS",,"Dan","Lusa",
"22145","270464018","80 CHARTER OAK AV","103","Housing Code Inspector","Certificate of Apartment Occupancy","2011-06-09T00:00:00.000",,"HARTFORD HOUSING AUTHORITY",,,"Rochelle","Little",
"22147","270464018","80 CHARTER OAK AV","210","Housing Code Inspector","Certificate of Apartment Occupancy","2011-06-09T00:00:00.000",,"HARTFORD HOUSING AUTHORITY",,,"Rochelle","Little",
"22151","270464018","80 CHARTER OAK AV","1105","Housing Code Inspector","Certificate of Apartment Occupancy","2011-06-09T00:00:00.000",,"HARTFORD HOUSING AUTHORITY",,,"Rochelle","Little",
"22148","270464018","80 CHARTER OAK AV","303","Housing Code Inspector","Certificate of Apartment Occupancy","2011-06-09T00:00:00.000",,"HARTFORD HOUSING AUTHORITY",,,"Rochelle","Little",
"22146","270464018","80 CHARTER OAK AV","302","Housing Code Inspector","Certificate of Apartment Occupancy","2011-06-09T00:00:00.000",,"HARTFORD HOUSING AUTHORITY",,,"Rochelle","Little",
"22197","135385190","891 WEST BLVD",,"Program Supervisor","Housing Code Enforcement","2011-06-10T00:00:00.000","2011-06-17T00:00:00.000","CAPITOL HILL APTS",,,"Tonja","Nelson",
"22195","218210010","263 CAPEN ST",,"Program Supervisor","Housing Code Enforcement","2011-06-10T00:00:00.000",,"WILSON & BROWN INVESTMENT  COM",,,"Tonja","Nelson",
"22194","198203065","910 ALBANY AV",,"Program Supervisor","Housing Code Enforcement","2011-06-10T00:00:00.000",,"KING SCOFFORD",,,"Tonja","Nelson",
"22207","179317265","18 NILES ST","C4","Program Supervisor","Certificate of Apartment Occupancy","2011-06-10T00:00:00.000","2011-06-17T00:00:00.000","18 NILES STREET ASSOC LLC",,,"Tonja","Nelson",
"22172","219221136","479 GARDEN ST",,"Public Health Inspector","Rodent (HCE)","2011-06-10T00:00:00.000","2011-06-14T00:00:00.000","JUMPP SIMONE",,,"Dan","Lusa",
"22171","250579199","30 SHULTAS PL",,"Public Health Inspector","Rodent (HCE)","2011-06-10T00:00:00.000",,"BHIKHDHARI SAATHIE",,,"Dan","Lusa",
"22190","198203065","910 ALBANY AV",,"Program Supervisor","Housing Code Enforcement","2011-06-10T00:00:00.000",,"KING SCOFFORD",,,"Tonja","Nelson",
