"permit_number","apply_date","issue_date","expire_date","value","work_description","work_class","division","parcelid","status","permit_type","address","unit_or_suite","global_entity_name","first_name","last_name","geom"
"20110595-P000","2011-02-24T00:00:00.000","2011-03-02T00:00:00.000Z","2011-08-29T00:00:00.000Z","6250","REPIPE BATH ROOM & INSTALL FIXTURES (2ND FLOOR - LEVINE)MUNIS Permit Number: 20110073","Commercial","Building (L&I)/(DPW) - Commercial","268350014","Issued","Plumbing","942 MAIN ST",,,"C J PLUMBING & HEATING",,"
,  
(41.76804673123375, -72.6728340976067)"
"20110593-E000","2011-02-24T00:00:00.000","2012-03-21T00:00:00.000Z","2012-09-17T00:00:00.000Z","8000","UPDATE ELECTRICAL WIRING 1ST, 2ND & 3RD FLOORS, TELEPHONE | AND CABLE, SMOKE DETECTORSMUNIS Permit Number: 20120265","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","277806194","Issued","Electrical","27 SOUTH ST",,,"GUILLERMO G VALLE",,"
,  
(41.73574054878363, -72.67215902553893)"
"20110597-E000","2011-02-24T00:00:00.000","2011-03-10T00:00:00.000Z","2011-09-06T00:00:00.000Z","733825","DEMO, INSTALL LIGHTING PLUGS & MECHANICAL FEEDS, FIRE ALARM | (3RD FLOOR - BLDG #1 & 2 ) (PACKAGE G)MUNIS Permit Number: 20110175","Commercial","Building (L&I)/(DPW) - Commercial","177253007","Issued","Electrical","114 WOODLAND ST","3 FL","SHEA'S ELECTRIC INC",,,"
,  
(41.77552329037403, -72.69875156981418)"
"20110598-E000","2011-02-24T00:00:00.000","2011-03-08T00:00:00.000Z","2011-09-04T00:00:00.000Z","69794","DEMO, INSTALL LIGHTING, PLUGS & MECHANICAL WIRING, REWORK | FIRE ALARM (PACKAGE F) ( BASEMENT - BLDG #9)MUNIS Permit Number: 20110170","Commercial","Building (L&I)/(DPW) - Commercial","177253007","Issued","Electrical","114 WOODLAND ST","BASEM","SHEA'S ELECTRIC INC",,,"
,  
(41.77552329037403, -72.69875156981418)"
"20110584-E000","2011-02-24T00:00:00.000","2011-03-10T00:00:00.000Z","2011-09-06T00:00:00.000Z","5000","INSTALL TEMPERATURE CONTROL WIRING FOR AIR HANDLING | UNITS 548 & 549 (3RD FLOOR)MUNIS Permit Number: 20110181","Commercial","Building (L&I)/(DPW) - Commercial","269360011","Issued","Electrical","50 PROSPECT ST",,"TRAVELERS INSURANCE CO & AFFILIATES",,,"
,  
(41.764208298110844, -72.67033171572253)"
"20110599-M000","2011-02-24T00:00:00.000","2011-03-01T00:00:00.000Z","2011-08-28T00:00:00.000Z","25000","350,000 BTU OIL TO GAS CONVERTION, INSTALL 2 MOD/CON BOILERS | RADIATOR TO STAY, TEMPORARY LP GAS/CNG NEW LINE IN SPRINGMUNIS Permit Number: 20110099","Commercial","Building (L&I)/(DPW) - Commercial","156316299","Issued","Mechanical","46 WOODLAND ST",,,"MECHANICAL ENERGY LLC",,"
,  
(41.77047776963604, -72.70119081914586)"
"20110596-E000","2011-02-24T00:00:00.000","2011-03-02T00:00:00.000Z","2011-08-29T00:00:00.000Z","9000","WIRE TWO BATHROOMS,LIGHTS,PLUGS & 1 NEW 100 AMP PANEL, | MOVE 1 PANEL AND GFI PLUG AND CALL FOR AID (2ND FL-LEVINE)MUNIS Permit Number: 20110119","Commercial","Building (L&I)/(DPW) - Commercial","268350014","Issued","Electrical","942 MAIN ST",,,"RICHARDSON REDO LLC",,"
,  
(41.76804673123375, -72.6728340976067)"
"20110615-E000","2011-02-25T00:00:00.000","2011-03-14T00:00:00.000Z","2011-09-10T00:00:00.000Z","334322","LOW VOLTAGE WIRING FOR HVAC CONTROL SYSTEM | (EXISTING BLDG)MUNIS Permit Number: 20110194","Commercial","Building (L&I)/(DPW) - Commercial","294077085","Issued","Electrical","410 SHELDON ST",,,"ENVIRONMENTAL SYSTEMS CORP",,"
,  
(41.75933733886415, -72.66674633494843)"
"20110617-E000","2011-02-25T00:00:00.000","2011-03-08T00:00:00.000Z","2011-09-04T00:00:00.000Z","9000","MISC. ELECTRICAL DEMOLITION, INSTALL NEW LIGHT FIXTURES& | RE-INSTALL EXISTING, FIRE ALARM DEVICES (16TH FL- GOLD BLDGMUNIS Permit Number: 20110171","Commercial","Building (L&I)/(DPW) - Commercial","246348766","Issued","Electrical","755 MAIN ST","16FL",,"TALCOTT II GOLD LLC",,"
,  
(41.76539155825326, -72.67389983690154)"
"20110616-E000","2011-02-25T00:00:00.000","2011-03-14T00:00:00.000Z","2011-09-10T00:00:00.000Z","10090","LOW VOLTAGE WIRING FOR HVAC SYSTEMS | (NEW GARAGE)MUNIS Permit Number: 20110195","Commercial","Building (L&I)/(DPW) - Commercial","294077085","Issued","Electrical","410 SHELDON ST",,,"ENVIRONMENTAL SYSTEMS CORP",,"
,  
(41.75933733886415, -72.66674633494843)"
"20110624-B000","2011-02-25T00:00:00.000","2013-03-11T00:00:00.000Z","2013-09-07T00:00:00.000Z","550","INSTALLED FIRE RATED CEILING PANEL 2X4 PLUS GRID IN NEW | CEILING GRIDSMUNIS Permit Number: 20131156","Alteration","Building (L&I) - Alteration","204425174","Issued","Building (Commercial)","704 PARK ST",,,"OAKWOOD BUILDERS",,"
,  
(41.75820754982279, -72.688749442725)"
"20110623-Z000","2011-02-25T00:00:00.000","2011-10-06T00:00:00.000Z","2012-04-03T00:00:00.000Z","18500","EMERGENCY DEMOMUNIS Permit Number: 20110025","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","196206021","Issued","Demolition","272 EDGEWOOD ST",,"EDGEWOOD PARK APARTMENTS ON  T",,,"
,  
(41.78610134649374, -72.69043364928586)"
"20110618-E000","2011-02-25T00:00:00.000","2011-03-14T00:00:00.000Z","2011-09-10T00:00:00.000Z","96000","MISC. ELECTRICAL DEMO, INSTALL NEW LIGHTS,RECEP, SWITCHES & | FIRE ALARM DEVICES, INSTALL 1-100A PANEL,1-200A PANEL,1 TRANMUNIS Permit Number: 20110193","Commercial","Building (L&I)/(DPW) - Commercial","246348766","Issued","Electrical","755 MAIN ST",,,"TALCOTT II GOLD LLC",,"
,  
(41.76539155825326, -72.67389983690154)"
"20110626-E000","2011-02-25T00:00:00.000","2011-03-23T00:00:00.000Z","2011-09-19T00:00:00.000Z","1500","REPAIR PANEL, CHECK ALL OLD WIRE, MAKE SAFE, REPAIR AS | NEEDEDMUNIS Permit Number: 20110220","Commercial","Building (L&I)/(DPW) - Commercial","284120024","Issued","Electrical","3155 MAIN ST",,"J P ALEXANDRE LLC",,,"
,  
(41.79474873951606, -72.6645192667542)"
"20110619-B000","2011-02-25T00:00:00.000","2011-02-25T00:00:00.000Z","2011-08-24T00:00:00.000Z","10000","CHANGED FIRE RATED 10 DOORS ON ALL FLOORS, LEAKS FROM ROOF, | DRYWALLS, FLOORS,WINDOWS, CHANGING KITCHEN FLOORMUNIS Permit Number: 20110128","Alteration","Building (L&I) - Alteration","221271102","Issued","Building (Residential)","453 ALBANY AV",,"HYDER SYED J",,,"
,  
(41.7772686592939, -72.68440836589369)"
"20110629-C020","2011-02-28T00:00:00.000","2011-04-28T00:00:00.000Z","1899-12-31T00:00:00.000Z","26000","REMOVAL OF PARTITION WALL, FRAMING OF PARTITION WALLS FOR | CLOSET & ROOM DIVIDING, ADD BATHROOM (5TH FLOOR-SLEEP ROOM)MUNIS Permit Number: 20110856","Commercial","Building (L&I)/(DPW) - Commercial","227550155","Issued","Certificate of Approval","282 WASHINGTON ST",,,"CONNECTICUT CHILDREN'S MEDICAL CENTER",,"
,  
(41.753869959524586, -72.68222432044227)"
"20110628-E000","2011-02-28T00:00:00.000","2011-03-08T00:00:00.000Z","2011-09-04T00:00:00.000Z","1000","CHANGE LIGHTING CONFIGURATION TO MATCH WALLS BEING MOVED/ | ADDED MOVE LIGHT SWITCH TO NEW DOORWAY, MOVE/ADD 1 RECEPMUNIS Permit Number: 20110172","Commercial","Building (L&I)/(DPW) - Commercial","227550155","Issued","Electrical","282 WASHINGTON ST","4FL","DAVIS JEFFREY J",,,"
,  
(41.753869959524586, -72.68222432044227)"
"20110630-E000","2011-02-28T00:00:00.000","2011-03-10T00:00:00.000Z","2011-09-06T00:00:00.000Z","1000","REMOVE RECEPTACLES WHERE NOT NEEDED, RELOCATE LIGHTING, | SWITCHES AS NEEDED (5TH FLOOR)MUNIS Permit Number: 20110176","Commercial","Building (L&I)/(DPW) - Commercial","227550155","Issued","Electrical","282 WASHINGTON ST",,,"CONNECTICUT CHILDREN'S MEDICAL CENTER",,"
,  
(41.753869959524586, -72.68222432044227)"
"20110635-P000","2011-02-28T00:00:00.000","2011-03-10T00:00:00.000Z","2011-09-06T00:00:00.000Z","4000","ROUGH & FINISH PLUMBING FOR 2 LAV AND 1 SINK USING EXISTING | PLUMBING (5TH FLOOR - CCMC)MUNIS Permit Number: 20110086","Commercial","Building (L&I)/(DPW) - Commercial","227550155","Issued","Plumbing","282 WASHINGTON ST","4FL",,"CONNECTICUT CHILDREN'S MEDICAL CENTER",,"
,  
(41.753869959524586, -72.68222432044227)"
"20110634-E000","2011-02-28T00:00:00.000","2011-03-15T00:00:00.000Z","2011-09-11T00:00:00.000Z","1319000","NEW SERVICE FOR RENOVATION PROJECT, NEW GARAGE & DEMO OF | OLD BUILDING.MUNIS Permit Number: 20110198","Commercial","Building (L&I)/(DPW) - Commercial","294077085","Issued","Electrical","400 SHELDON ST",,"CONN LIGHT & POWER CO",,,"
,  
(41.75949905646815, -72.66692320534969)"
"20110629-B000","2011-02-28T00:00:00.000","2011-03-08T00:00:00.000Z","2011-09-04T00:00:00.000Z","26000","REMOVAL OF PARTITION WALL, FRAMING OF PARTITION WALLS FOR | CLOSET & ROOM DIVIDING, ADD BATHROOM (5TH FLOOR-SLEEP ROOM)MUNIS Permit Number: 20110162","Alteration","Building (L&I) - Alteration","227550155","Issued","Building (Commercial)","282 WASHINGTON ST",,,"CONNECTICUT CHILDREN'S MEDICAL CENTER",,"
,  
(41.753869959524586, -72.68222432044227)"
"20110638-B000","2011-02-28T00:00:00.000","2011-03-11T00:00:00.000Z","2011-09-07T00:00:00.000Z","20000","REMOVE EXISTING ROOFING MATERIALS, PROVIDE&INSTALL NEW 1/2"" | PLYWOOD, SHEATHING,1""FOAMBOARD INSULATION, LEAKING EMERGENCYMUNIS Permit Number: 20110183","Reroof (1 and 2 Family)","Reroof (1 and 2 Family)","203419025","Issued","Building (Residential)","119 PUTNAM ST",,"BROWN CHRISTOPHER",,,"
,  
(41.75919469807936, -72.69072403859109)"
"20110636-P000","2011-02-28T00:00:00.000","2011-03-10T00:00:00.000Z","2011-09-06T00:00:00.000Z","4500","ROUGH & FINISH PLUMBING FOR VARIOUS FIXTURES (5TH FL- CCMC)MUNIS Permit Number: 20110087","Commercial","Building (L&I)/(DPW) - Commercial","227550155","Issued","Plumbing","282 WASHINGTON ST",,"SPINELLI MARTIN J",,,"
,  
(41.753869959524586, -72.68222432044227)"
"20110630-C020","2011-02-28T00:00:00.000","2011-04-28T00:00:00.000Z",,"1000","REMOVE RECEPTACLES WHERE NOT NEEDED, RELOCATE LIGHTING, | SWITCHES AS NEEDED (5TH FLOOR)MUNIS Permit Number: 20110857","Commercial","Building (L&I)/(DPW) - Commercial","227550155","Issued","Certificate of Approval","282 WASHINGTON ST",,,"CONNECTICUT CHILDREN'S MEDICAL CENTER",,"
,  
(41.753869959524586, -72.68222432044227)"
"20110631-B000","2011-02-28T00:00:00.000","2011-03-04T00:00:00.000Z","2011-08-31T00:00:00.000Z","6500","NEW CEILING AND FLOOR IN KITCHEN. NEW BATHROOM CEILING,WALLS | ANd FLOOR. NEW KITCHEN CABINETS & COUNTERTOPMUNIS Permit Number: 20110157","Alteration","Building (L&I) - Alteration","147037184","Issued","Building (Residential)","86 HARTLAND ST",,"DAVIS EARL A",,,"
,  
(41.80172195005948, -72.69983827188257)"
"20110657-C020","2011-03-01T00:00:00.000","2021-02-23T00:00:00.000Z",,"500","REPLACE WIRING DAMAGED BY FIRE IN KITCHEN | ( BLDG.#7 - APT #162 )","Commercial","Building (L&I)/(DPW) - Commercial","157396001","Closed","Certificate of Approval","170 SISSON AV",,,"SHEPHERD PARK RHF PARTNERS LIMITED",,"
,  
(41.76356445388727, -72.70594980332656)"
"20110657-E000","2011-03-01T00:00:00.000","2011-03-10T00:00:00.000Z","2011-09-06T00:00:00.000Z","500","REPLACE WIRING DAMAGED BY FIRE IN KITCHEN | ( BLDG.#7 - APT #162 )MUNIS Permit Number: 20110182","Commercial","Building (L&I)/(DPW) - Commercial","157396001","Closed","Electrical","170 SISSON AV",,,"SHEPHERD PARK RHF PARTNERS LIMITED",,"
,  
(41.76356445388727, -72.70594980332656)"
"20110647-E000","2011-03-01T00:00:00.000","2011-03-04T00:00:00.000Z","2011-08-31T00:00:00.000Z","1000","TEMPORARY WIRING FOR THE ""AUTO CYCLE SHOW"" AS NEEDEDMUNIS Permit Number: 20110140","Commercial","Building (L&I)/(DPW) - Commercial","287074001","Issued","Electrical","265 REV R.A. MOODY OVPS",,"CONNECTICUT EXPO CENTER LLC",,,"
,  
(41.78330648583723, -72.66668780196485)"
"20110658-C020","2011-03-01T00:00:00.000","2011-06-27T00:00:00.000Z",,"3500","TENANT FIX-UP WAREHOUSE &OFFICE LIGHTING, SWITCHES & | OUTLETS, MC CABLE&CONDUIT (UNIT -A)MUNIS Permit Number: 20110989","Commercial","Building (L&I)/(DPW) - Commercial","297689014","Issued","Certificate of Approval","141 EAST ELLIOTT ST",,"CAPCO SPA LLC",,,"
,  
(41.747068634164414, -72.66641909316736)"
"20110653-C020","2011-03-01T00:00:00.000","2011-05-10T00:00:00.000Z",,"500","INSTALL OUTLETS FOR NEW CHECK CASHINGMUNIS Permit Number: 20110867","Commercial","Building (L&I)/(DPW) - Commercial","113374073","Issued","Certificate of Approval","2026 PARK ST",,"RODRIGUES ANTONIO",,,"
,  
(41.75636980421569, -72.7125782488521)"
"20110659-C020","2011-03-01T00:00:00.000","2011-05-18T00:00:00.000Z",,"750","DRYER VENT SYSTEM BY REUSING EXISTING PIPING TAKING IT APART | TO CLEAN & RECONNECT, INSTALL BOOSTER FAN, NEW PIPE TO WALLMUNIS Permit Number: 20110878","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","204512030","Issued","Certificate of Approval","607 ZION ST",,"BRICK HOLLOW LP",,,"
,  
(41.75765825810097, -72.69218630873036)"
"20110646-P000","2011-03-01T00:00:00.000","2011-03-08T00:00:00.000Z","2011-09-04T00:00:00.000Z","3000","RELOCATE EXISTING FIXTURES AND INSTALL NEW WATER | PIPING AND WASTE ( 1 TOILET,2 SINKS, 1TUB, 4 FIXTURES)MUNIS Permit Number: 20110081","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","218160201","Issued","Plumbing","43 MARTIN ST",,"PERRY LORI",,,"
,  
(41.78696621360662, -72.68103813253194)"
"20110654-E000","2011-03-01T00:00:00.000","2011-03-04T00:00:00.000Z","2011-08-31T00:00:00.000Z","1000","TEMP POWER FOR ""THE NORTHEAST MOTORCYCLE EXPO 2011 SHOW"" | EVENTS - 2/26 & 2/27/11MUNIS Permit Number: 20110142","Commercial","Building (L&I)/(DPW) - Commercial","287074001","Issued","Electrical","265 REV R.A. MOODY OVPS",,"CONNECTICUT EXPO CENTER LLC",,,"
,  
(41.78330648583723, -72.66668780196485)"
"20110649-M000","2011-03-01T00:00:00.000","2011-03-21T00:00:00.000Z","2011-09-17T00:00:00.000Z","355000","REPLACE EXISTING VAV BOXES W/VAV BOXES W/HEATING COILS, | INSTALL 2CONDENSING BOILERS TO PROVIDE HOTWATER TO VAV COILSMUNIS Permit Number: 20110149","Commercial","Building (L&I)/(DPW) - Commercial","206533005","Issued","Mechanical","300 SUMMIT ST",,"TRINITY COLLEGE TRUSTEES OF",,,"
,  
(41.74869650063637, -72.69281398871765)"
"20110641-B000","2011-03-01T00:00:00.000","2011-03-11T00:00:00.000Z","2011-09-07T00:00:00.000Z","10300","REMOVE EXISTING ASPHALT SHINGLES, 30YR. ARCHI. ICE & WATER | #15 FELT, RAKE&DRIP EDGE, TRIM SOFFIT& WINDOWS, 2 ENTRY DOORMUNIS Permit Number: 20110184","Alteration","Building (L&I) - Alteration","147019051","Expired","Building (Residential)","277 PALM ST",,"JOHNSON ETHNIE B",,,"
,  
(41.80288707961786, -72.70186407060756)"
"20110652-E000","2011-03-01T00:00:00.000","2011-03-14T00:00:00.000Z","2011-09-10T00:00:00.000Z","999","UPGRADE 60 AMP TO 100 AMP, NEW SERVICE, NEW METER, PANEL | & GROUNDING - CRS #1647214MUNIS Permit Number: 20110192","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","142590045","Issued","Electrical","34 WILBUR ST",,"LE TRIEN",,,"
,  
(41.73374228317959, -72.71066636207438)"
"20110658-E000","2011-03-01T00:00:00.000","2011-03-10T00:00:00.000Z","2011-09-06T00:00:00.000Z","3500","TENANT FIX-UP WAREHOUSE &OFFICE LIGHTING, SWITCHES & | OUTLETS, MC CABLE&CONDUIT (UNIT -A)MUNIS Permit Number: 20110183","Commercial","Building (L&I)/(DPW) - Commercial","297689014","Issued","Electrical","141 EAST ELLIOTT ST",,"BRIAN BOGAR",,,"
,  
(41.747068634164414, -72.66641909316736)"
"20110644-E000","2011-03-01T00:00:00.000","2011-03-10T00:00:00.000Z","2011-09-06T00:00:00.000Z","3500","SERVICE UPGRADE, 100AMPS TO 200AMPS,4 METER,3APT. 1 OWNERS | (UNDER GROUND), ADD ELECTRIC HEAT TO 2ND & 3RD FL. APT.MUNIS Permit Number: 20110178","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","229656160","Issued","Electrical","583 MAPLE AV",,"EAST HAMPTON ELECTRIC LLC","GERARDO","SANCHEZ","
,  
(41.744360995260514, -72.68228960346205)"
"20110655-E000","2011-03-01T00:00:00.000","2011-03-10T00:00:00.000Z","2011-09-06T00:00:00.000Z","5380","24 CAT 6 CABLES IN CUBES (3RD FLOOR - RISK MANAGEMENT)MUNIS Permit Number: 20110180","Commercial","Building (L&I)/(DPW) - Commercial","225435106","Issued","Electrical","21 OAK ST",,"CONN EDUCATION ASSOC INC",,,"
,  
(41.762099992806, -72.68455655961166)"
"20110643-M000","2011-03-01T00:00:00.000","2011-03-08T00:00:00.000Z","2011-09-04T00:00:00.000Z","2000","INSTALLATION OF 1 GARRISON GAS FURNACE IN PLACE OF EXISTING | OIL FURNACE WITH NECESARY GAS PIPING FOR A COMPLETE JOBMUNIS Permit Number: 20110122","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","153181001","Issued","Mechanical","147 WOODLAND ST",,"WOODLAND VILLAGE TOWNHOUSES IN",,,"
,  
(41.77692795655732, -72.6989275841848)"
"20110648-E000","2011-03-01T00:00:00.000","2011-03-04T00:00:00.000Z","2011-08-31T00:00:00.000Z","1000","TEMP WIRE FOR :THE KIDS FAIR"" AS NEEDED - | EVENTS 2/12 & 2/13/11MUNIS Permit Number: 20110141","Commercial","Building (L&I)/(DPW) - Commercial","287074001","Issued","Electrical","265 REV R.A. MOODY OVPS",,"CONNECTICUT EXPO CENTER LLC",,,"
,  
(41.78330648583723, -72.66668780196485)"
"20110659-B000","2011-03-01T00:00:00.000","2011-03-04T00:00:00.000Z","2011-08-31T00:00:00.000Z","750","DRYER VENT SYSTEM BY REUSING EXISTING PIPING TAKING IT APART | TO CLEAN & RECONNECT, INSTALL BOOSTER FAN, NEW PIPE TO WALLMUNIS Permit Number: 20110158","Alteration","Building (L&I) - Alteration","204512030","Issued","Building (Residential)","607 ZION ST",,"BRICK HOLLOW LP",,,"
,  
(41.75765825810097, -72.69218630873036)"
"20110645-B000","2011-03-01T00:00:00.000","2011-03-11T00:00:00.000Z","2011-09-07T00:00:00.000Z","14000","RE-ROOF - STRIP 3 LAYERS, 20 SQUARES CERTAINTEED, 30 YR | SUNSET BRICKMUNIS Permit Number: 20110185","Alteration","Building (L&I) - Alteration","278812034","Issued","Building (Residential)","38 VICTORIA RD",,"ROBLES HECTOR L",,,"
,  
(41.72863754385862, -72.67030912258606)"
"20110651-E000","2011-03-01T00:00:00.000","2011-03-04T00:00:00.000Z","2011-08-31T00:00:00.000Z","10000","WORK CONSISTS OF ELECTRICAL DEMO & INSTALLATION OF NEW | LIGHTS, SWITCHES & PLUGS FOR THE ST FRANCIS FUND DEVMUNIS Permit Number: 20110145","Commercial","Building (L&I)/(DPW) - Commercial","155181011","Issued","Electrical","95 WOODLAND ST",,"ST FRANCIS HOSPITAL & MEDICAL",,,"
,  
(41.77380870360384, -72.70047429736007)"
"20110642-E000","2011-03-01T00:00:00.000","2011-03-10T00:00:00.000Z","2011-09-06T00:00:00.000Z","2800","SERVICE UPGRADE, 200AMP TO 400AMP, 6 METERS, 1 OWNERS | CRS#1647-178MUNIS Permit Number: 20110177","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","208645192","Issued","Electrical","1889 BROAD ST",,"RRR LLC",,,"
,  
(41.741127932619335, -72.68743235828464)"
"20110653-E000","2011-03-01T00:00:00.000","2011-03-10T00:00:00.000Z","2011-09-06T00:00:00.000Z","500","INSTALL OUTLETS FOR NEW CHECK CASHINGMUNIS Permit Number: 20110179","Commercial","Building (L&I)/(DPW) - Commercial","113374073","Issued","Electrical","2026 PARK ST",,,"ELECCOM LLC - LOUIS VAZQUEZ",,"
,  
(41.75636980421569, -72.7125782488521)"
"20110675-E000","2011-03-02T00:00:00.000","2013-03-11T00:00:00.000Z","2013-09-07T00:00:00.000Z","150","INSTALL ROTTESSORIE OVEN OUTLETMUNIS Permit Number: 20131158","Commercial","Building (L&I)/(DPW) - Commercial","204425174","Issued","Electrical","704 PARK ST",,"CITY OF HARTFORD PUBLIC WORKS",,,"
,  
(41.75820754982279, -72.688749442725)"
"20110673-K000","2011-03-02T00:00:00.000","2011-03-10T00:00:00.000Z","2011-09-06T00:00:00.000Z","1551","RELOCATE THREE (3) SPRINKLERS TO ACCOMODATE NEW OFFICE | LAYOUT (3RD FLOOR - STATE HOUSE SQUARE)MUNIS Permit Number: 20110026","Commercial","Building (L&I)/(DPW) - Commercial","268351016","Issued","Fire Suppression","10 STATE ST",,,"THE WETHERELL CORPORATION",,"
,  
(41.765712416897486, -72.67103929238584)"
"20110663-C020","2011-03-02T00:00:00.000","2012-06-25T00:00:00.000Z",,"50000","RE-ROOF COMPLETE STRIP, NEW 1.5 ISO FULLY ADHERED, EPDM D.60 | NEW PRIMITIVE COPING - EMERGENCY - LEAKINGMUNIS Permit Number: 20120503","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","134383106","Closed","Certificate of Approval","67 EVERGREEN AV",,"67-69 EVERGREEN AVENUE ASSOCIA",,,"
,  
(41.76403798083005, -72.70917586798706)"
"20110663-B000","2011-03-02T00:00:00.000","2011-03-04T00:00:00.000Z","2011-08-31T00:00:00.000Z","50000","RE-ROOF COMPLETE STRIP, NEW 1.5 ISO FULLY ADHERED, EPDM D.60 | NEW PRIMITIVE COPING - EMERGENCY - LEAKINGMUNIS Permit Number: 20110159","Reroof (1 and 2 Family)","Reroof (1 and 2 Family)","134383106","Closed","Building (Residential)","67 EVERGREEN AV",,,"THE ROOFING STORE LLC",,"
,  
(41.76403798083005, -72.70917586798706)"
"20110669-P000","2011-03-02T00:00:00.000","2011-03-08T00:00:00.000Z","2011-09-04T00:00:00.000Z","4900","REPLACEMENT OF HOT WATER HEATERMUNIS Permit Number: 20110083","Commercial","Building (L&I)/(DPW) - Commercial","178261412","Closed","Plumbing","195 SIGOURNEY ST",,"MIRANTE WILLIAM F",,,"
,  
(41.77252936323003, -72.69351798364912)"
"20110668-M000","2011-03-02T00:00:00.000","2011-03-08T00:00:00.000Z","2011-09-04T00:00:00.000Z","50000","SELECTIVE DEMO, (1) NEW LIEBERT UNIT, GALVANIZED DUCTWORK, | LINER,REGISTERS & GRILLES,CHILLED WATER PIPING, INSULATIONMUNIS Permit Number: 20110126","Commercial","Building (L&I)/(DPW) - Commercial","246348766","Issued","Mechanical","755 MAIN ST",,,"TALCOTT II GOLD LLC",,"
,  
(41.76539155825326, -72.67389983690154)"
"20110661-E000","2011-03-02T00:00:00.000","2011-03-04T00:00:00.000Z","2011-08-31T00:00:00.000Z","400","CHANGE SERVICE ENTRANCE CABLE FROM BREAKER OUTSIDE TO PANEL, | CHANGE #4 GROUND FROM PANEL TO WATER PIPE (2ND FLOOR)MUNIS Permit Number: 20110147","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","188625122","Issued","Electrical","546 HILLSIDE AV",,,"P S ELECTRIC LLC",,"
,  
(41.73519095190455, -72.6965985046464)"
