"fiscal_year","fund_number","fund_name","adopted_budget","budget_amendments","total_budget","beginning_cash","collected_revenue","cash_expenses","other_cash_changes","ending_cash_balance","assets","liabilities","fund_balance","last_expense_recorded","fund_category","fund_group","fund_type","function","department_number","administering_department","fund_purpose","sources_of_funds","eligible_uses","date_fund_established","council_file_number","council_file_link","ordinance_number","code_section","replacement_of_general_funds","overhead_costs_reimbursement","interest_to_general_fund","general_fund_reversion","budget_schedule_number","budget_schedule_name","inactive_fund_close","council_district","grant_project","contact_name","contact_telephone","contact_email","years_since_last_expenditure","idle_fund_notes","idle_fund_recommendations","idle","capital_project"
"2018","49Y","Capital Projects Bond Reserve","0","0","0","212966","2952.28","0","0","215918.28","215918.28","0","215918.28","10/11/2018","Special Purpose Fund","Governmental","Capital Projects","Debt Service","50","Engineering","Bond Reserve Fund","Money resulting from the substitution of surety bond in lieu of cash for the Debt Service Reserve Fund.","To fund capital improvement projects and other expenditures permitted under the indenture and approved by Mayor/Council.","1/8/2009","07-2877-S3","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=07-2877-S3","180432",,"No","Yes","No","No","No",,"No","ALL","false","Robert Kadomatsu","(213) 485-4944","robert.kadomatsu@lacity.org",,,,,
"2018","50B","Council District 11 Public Benefits","0","0","0","0","0","0","0","0",,,"0",,"Special Purpose Fund","Governmental","Special Revenue","Public Safety","14","City Clerk","For the support of police and community activities in CD 11","Gifts, contributions, bequests and City fund appropriations","Expenditures from the fund shall be authorized by the Councilmember representing CD 11","7/13/2007","07-0608","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=07-0608","178971","Administrative Code Section 5.546","No","No","No","No","No",,"No","11","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org","7+",,"Close fund","true",
"2018","52H","Recreation and Parks - Golf","0","26514165.16","26514165.16","15877664.19","24812586.33","24232197.8","90082.68","16548135.4","16548135.4","555756.42","15992378.98","11/9/2018","Special Purpose Fund","Governmental","Special Revenue","Parks","89","Recreation and Parks","Revenues generated through golf operations will be utilized to cover direct/indirect golf expenses","Golf operation revenues","For costs of operation, capital investments, improvements","7/1/2010",,,,,"No","Yes","No","No","No",,"No","ALL","false","Noel Williams","(213) 202-4358","noel.williams@lacity.org",,,,,
"2018","50F","Potrero Canyon Trust","0","353668","353668","31173915.81","3144468.99","353668","0","33964716.8","33964716.8","4480000","29484716.8","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Parks","50","Engineering","Completion of the Potrero Canyon Park Restoration Park","Proceeds from the sale of the 22 lots owned by the City adjacent to Potrero Canyon Park","For the completion of the Potrero Canyon Park project with any remaining funds eligible to be used to repay or reimburse advances or loans from City Funds","12/11/2007","04-1587","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=04-1587","179472",,"No","No","No","No","No",,"No","ALL","false","Robert Kadomatsu","(213) 485-4944","robert.kadomatsu@lacity.org",,,,,
"2018","50J","Proposition 1B Infrastructure Bond","0","0","0","0","0","0","0","0","0","0","0","12/9/2014","Special Purpose Fund","Governmental","Special Revenue","Streets","50","Street Services","For local public streets, roads and other Proposition 1B eligible activities","State of CA, pursuant to Proposition 1B, the Highway Safety, Traffic Reduction, Air Quality, and Port Security Bond Act of 2006","For local public streets, roads and other Proposition 1B eligible activities","6/18/2008","07-0600-S85","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=07-0600-S85","179960","Administrative Code Section 5.536.4","Yes","Yes","No","No","No",,"No","ALL","true","Gina Mancha","(213) 847-2806","gina.mancha@lacity.org",,,,,
"2018","50K","Gang Reduction and Youth Development","0","0","0","44226.76","0","0","0","44226.76","44226.76","0","44226.76","10/27/2016","Special Purpose Fund","Governmental","Special Revenue","Public Safety","46","Mayor's Office","For implementation of a Citywide Gang Reduction and Youth Development Zones across the City","Community Development Block Grants","Reimbursement of contractual services, intervention services and other expenditures upon proper demand of the Mayor","8/1/2008","Jul-59","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=07-1959",,,"No","No","No","No","No",,"Yes","ALL","true","Alma Guerrero","(213) 473-2386","alma.guerrero@lacity.org","5","Interest only revenue since September 2013; Fund authorized in 2008 for processing of CDBG funds for L.A. Bridges and GRYD.","Department should identify eligible uses for these funds","true",
"2018","50L","Historic Waterfront San Pedro BID","0","25474.33","25474.33","329513.76","1269514.46","674548.18","0","924480.04","990361.77","16.98","990344.79","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Economic Development","14","City Clerk","To collect and disburse assessments for the approved programs and activities of the BID","Assessments levied on properties within the district","To support supplemental programs, services and activities that benefit businesses within the boundaries of the BID","7/14/2008","07-1278","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=07-1278","180015",,"No","No","No","No","No",,"No","15","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","50M","Lincoln Heights Business and Community Benefit District","0","13477.61","13477.61","1272171.23","697726.09","537807.02","0","1432090.3","1449552.42","0","1449552.42","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Economic Development","14","City Clerk","To collect and disburse assessments for the approved programs and activities of the BID","Assessments levied on properties within the district","To support supplemental programs, services and activities that benefit businesses within the boundaries of the BID","8/6/2008","08-1285","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=08-1285","180117",,"No","No","No","No","No",,"No","14","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","50Q","Century City BID","0","23332.72","23332.72","261072.92","1056233.53","1261795.39","0","55511.06","55511.06","6","55505.06","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Economic Development","14","City Clerk","To collect and disburse assessments for the approved programs and activities of the BID","Assessments levied on properties within the district","To support supplemental programs, services and activities that benefit businesses within the boundaries of the BID","12/5/2008","08-0959","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=08-0959","180319",,"No","No","No","No","No",,"No","5","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","50R","Council District 10 Public Benefits","0","0","0","238020.79","4067.41","0","0","242088.2","242088.2","0","242088.2","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Public Safety","14","City Clerk","For the support of police and community activities in Council District 10","Gifts, contributions, bequests and City fund appropriations","Expenditures from the fund shall be authorized by the Councilmember representing Council District 10","1/28/2009","08-0478","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=08-0478","180324","Administrative Code Section 5.549","No","No","No","No","No",,"No","10","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","50T","Neighborhood Stabilization Program","234817","-51586.5","183230.5","1930297.29","426117.21","1018199.99","336.83","1338551.34","9959229.51","8627618.04","1331611.47","11/7/2018","Special Purpose Fund","Governmental","Special Revenue","Housing & Homelessness","43","Housing and Community Investment","Implementation of the City's Neighborhood Stabilization Program","U.S. Department of Housing and Urban Development Grant","Used to acquire and rehabilitate foreclosed single family and multi-family properties for affordable homeownership and rental housing opportunities.  The implementation strategy will feature private and public partnerships, including the participation of Enterprise Community Partners, a national affordable housing and community development nonprofit organization which has worked with the City on similar programs.  The HCID will also work with its longtime homebuyer partners - mortgage lenders, homebuyer educators and the real estate industry.","3/9/2009","07-2438-S8","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=07-2438-S8",,,"No","Yes","No","No","29","Allocations from Other Governmental Agencies and Sources","No","ALL","true","Lyndon O. Salvador","(213) 744-9044","lyndon.salvador@lacity.org",,,,,
"2018","50W","2008 California Gang Reduction and Prevention Program","0","0","0","18310.19","246.99","0","0","18557.18","18557.18","0","18557.18","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Public Safety","46","Mayor's Office","To reduce youth gang involvement in the Boyle Heights and Hollenbeck areas","CA Office of Emergency Services Award","Prevention services, public outreach and communications, equipment, office space, supplies, salaries and other operational costs","4/8/2009","07-0071-S9","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=07-0071-S9",,,"No","No","No","No","No",,"Yes","14","true","Alma Guerrero","(213) 473-2386","alma.guerrero@lacity.org","7","Interest only revenue.","Department should identify eligible uses for these funds","true",
"2018","398","Project Heavy - Central City","0","0","0","40092.05","0","0","-40092.05","0","0","0","0",,"Special Purpose Fund","Governmental","Special Revenue","Social Services","46","Mayor's Office","To fund Project HEAVY to divert young offenders away from the Criminal Justice System","Various Grants","Provide job counseling, job training and educational services","6/30/1987",,,,,"No",,"Yes","No","No",,"No","8","true","Alma Guerrero","(213) 473-2386","alma.guerrero@lacity.org","7+",,"Fund closure in progress","true",
"2018","50Y","Transportation Review Fee","0","226370.23","226370.23","646798.11","332434.11","273839.47","0","705392.75","705392.75","0","705392.75","11/7/2018","Special Purpose Fund","Governmental","Special Revenue","Transportation","94","Transportation","For the enhancement of development review-related information technology systems","Transportation Review Fee","Has been used for procurement of equipment, materials and consulting services.  The ordinance added Section 19.15 to the L.A. Municipal Code relative to application fees to be paid to the Los Angeles department of Transport (LADOT) for the review and assessment of traffic study reports, condition clearance and permit issuance activities related to obtaining any environmental clearance for private development projects within the City of L.A.  A Transportation Review Fee Fund is established into which two percent (2%) of the fees collected shall be deposited to be used exclusively by LADOT to provide funding for the continual enhancement of development review-related information technology systems, including procurement costs associated with equipment, materials and consulting services.  All fees collected shall be credited to the General Fund.  By May 1 of each odd numbered year, LADOT shall provide a comprehensive study of fees for services, and shall provide a report and proposed draft ordinance to the Mayor/City Council detailing any requested changes in the fees for any special services, to include:  1) measurement of the average salary increase in effect for all Transportation Planning (TP) staff members from the previous calendar year; 2) measurement of changes in materials, equipment and contract costs related to any and all fee-of-service items; 3) adjustment of any changes required in the amount of personnel time necessary to complete any service tasks; and 4) current indirect costs for labor provided by the City's Cost Allocation Plan.  Cost figures shall be compared to the current baseline established for each fee.  Recommended fee changes shall be rounded to the nearest whole dollar.  The recommended fee changes shall be requested to take effect beginning July 1st of the reporting year.  By May 1st of each even numbered year, LADOT shall provide a proposal for the adjustment of fees for services, and shall provide a report and proposed draft ordinance to the Mayor/City Council detailing any requested changes in the fees for any service enumerated in this Section.  The adjustment shall include a measurement of the average salary increase in effect for all TP staff members from the previous calendar year.  Current indirect costs for labor from the City's cost allocation plan shall also be included as part of the adjustment and assessment report.  Cost figures shall be compared to the current baseline established for each fee.  Recommended fee changes shall be rounded to the nearest whole dollar.  The recommended fee changes shall be requested to take effect beginning July 1st of the reporting year.","3/28/2009","Aug-68","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=08-2268","180542","Municiapl Code Section 19.15 (b)","No","No","No","No","No",,"No","ALL","false","Greta Stanford","(213) 972-8465","greta.stanford@lacity.org",,,,,
