"id_number","fiscal_year","department_name","vendor_name","transaction_date","dollar_amount","authority","business_tax_registration_certificate","government_activity","fund_group_name","fund_type","fund_name","account_name","transaction_id","expenditure_type","settlement_judgment","fiscal_month_number","fiscal_year_month","fiscal_year_quarter","calendar_month_number","calendar_month_year","calendar_month","data_source","contract_name","contract_link"
"10401","2012","POLICE","PRIVACY-POLICE","2011-08-03T00:00:00.000","309.4",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","SPECIAL REVENUE","POLICE DEPT GRANT","2010 IPETTA PROGRAM  GRANT","AD26120000004515","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10402","2012","POLICE","PRIVACY-POLICE","2011-08-03T00:00:00.000","366.66",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","REIMBURSABLE TRAINING","AD26120000004516","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10403","2012","POLICE","PRIVACY-POLICE","2011-08-03T00:00:00.000","653.88",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","SPECIAL REVENUE","POLICE DEPT GRANT","DRIVING UNDER THE INFLUENCE","AD26120000004517","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10404","2012","POLICE","PRIVACY-POLICE","2011-08-03T00:00:00.000","350",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","SPECIAL REVENUE","POLICE DEPT GRANT","DRIVING UNDER THE INFLUENCE","AD26120000004517","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10405","2012","POLICE","PRIVACY-POLICE","2011-08-03T00:00:00.000","511.23",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","REIMBURSABLE TRAINING","AD26120000004518","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10406","2012","POLICE","PRIVACY-POLICE","2011-08-03T00:00:00.000","851.96",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","SPECIAL REVENUE","POLICE DEPT GRANT","2010 ICAC","AD26120000004519","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10407","2012","POLICE","PRIVACY-POLICE","2011-08-03T00:00:00.000","366.66",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","REIMBURSABLE TRAINING","AD26120000004520","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10408","2012","POLICE","PRIVACY-POLICE","2011-08-03T00:00:00.000","508.95",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","REIMBURSABLE TRAINING","AD26120000004521","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10409","2012","POLICE","PRIVACY-POLICE","2011-08-03T00:00:00.000","511.23",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","REIMBURSABLE TRAINING","AD26120000004522","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10410","2012","POLICE","PRIVACY-POLICE","2011-08-03T00:00:00.000","908.21",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","SPECIAL REVENUE","POLICE DEPT GRANT","2010 ICAC","AD26120000004523","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10521","2012","POLICE","DAILY JOURNAL CORP","2011-08-04T00:00:00.000","2671.11",,"0000198730","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","OFFICE AND ADMINISTRATIVE","AD26120000004858","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10637","2012","POLICE","LEVY PREMIUM FOOD SERVICE LP","2011-08-04T00:00:00.000","230.46",,"0000983860","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","SPECIAL REVENUE","POLICE DEPT GRANT","LAW ENFORCEMENT HUMAN TRAFFICK","AD26120000004868","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10638","2012","POLICE","LEVY PREMIUM FOOD SERVICE LP","2011-08-04T00:00:00.000","1020.68",,"0000983860","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","SPECIAL REVENUE","POLICE DEPT GRANT","LAW ENFORCEMENT HUMAN TRAFFICK","AD26120000004868","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10640","2012","POLICE","MITCHELL INTERNATIONAL INC","2011-08-04T00:00:00.000","2002.6",,"6666666666","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","OFFICE AND ADMINISTRATIVE","AD26120000004870","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10742","2012","PERSONNEL","LOS ANGELES POLICE PROTECTIVE LEAGUE/C","2011-08-09T00:00:00.000","76222.37",,"0000408873","GENERAL GOVERNMENT","FIDUCIARY","AGENCY","INSURANCE TRUST","OTHER PAYROLL DEDUCTION PAYABL","AD26120000005596","ACCRUED WAGES& RELATED LIA PAY",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10743","2012","PERSONNEL","LOS ANGELES POLICE PROTECTIVE LEAGUE/C","2011-08-09T00:00:00.000","237980",,"0000408873","GENERAL GOVERNMENT","FIDUCIARY","AGENCY","INSURANCE TRUST","OTHER PAYROLL DEDUCTION PAYABL","AD26120000005596","ACCRUED WAGES& RELATED LIA PAY",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10744","2012","PENSION","THE NORTHERN TRUST COMPANY","2011-08-09T00:00:00.000","274000",,"0000859630","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 3 SERVICE P","SHORT-TERM INVESTMENTS FUND","AD26120000005451","SHORT-TERM INVESTMENTS",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10745","2012","PENSION","THE NORTHERN TRUST COMPANY","2011-08-09T00:00:00.000","112000",,"0000859630","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 4 SERVICE P","SHORT-TERM INVESTMENTS FUND","AD26120000005452","SHORT-TERM INVESTMENTS",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10761","2012","PERSONNEL","LOS ANGELES POLICE RELIEF ASSOCIATION INC","2011-08-09T00:00:00.000","8882277.75",,"0000394686","GENERAL GOVERNMENT","FIDUCIARY","AGENCY","INSURANCE TRUST","OTHER PAYROLL DEDUCTION PAYABL","AD26120000005470","ACCRUED WAGES& RELATED LIA PAY",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10762","2012","PERSONNEL","LOS ANGELES POLICE RELIEF ASSOCIATION INC","2011-08-09T00:00:00.000","219170",,"0000394686","GENERAL GOVERNMENT","FIDUCIARY","AGENCY","INSURANCE TRUST","OTHER PAYROLL DEDUCTION PAYABL","AD26120000005470","ACCRUED WAGES& RELATED LIA PAY",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10763","2012","PERSONNEL","LOS ANGELES POLICE RELIEF ASSOCIATION INC","2011-08-09T00:00:00.000","1215.57",,"0000394686","GENERAL GOVERNMENT","FIDUCIARY","AGENCY","INSURANCE TRUST","OTHER PAYROLL DEDUCTION PAYABL","AD26120000005470","ACCRUED WAGES& RELATED LIA PAY",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10765","2012","PERSONNEL","LOS ANGELES POLICE PROTECTIVE LEAGUE/C","2011-08-09T00:00:00.000","355377",,"0000408873","GENERAL GOVERNMENT","FIDUCIARY","AGENCY","INSURANCE TRUST","OTHER PAYROLL DEDUCTION PAYABL","AD26120000005597","ACCRUED WAGES& RELATED LIA PAY",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10809","2012","PENSION","ICE MILLER LLP","2011-08-10T00:00:00.000","2364.26","CO113703","0002386571","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","CONTRACTUAL","AD26120000005894","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","ICE MILLER LLP","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-113703"
"10810","2012","PENSION","THE NORTHERN TRUST COMPANY","2011-08-09T00:00:00.000","3669000",,"0000859630","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 5 SERVICE P","SHORT-TERM INVESTMENTS FUND","AD26120000005453","SHORT-TERM INVESTMENTS",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10877","2012","PENSION","HAVURA ENTERPRISES LLC","2011-08-10T00:00:00.000","1200",,"0002517888","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","MEDICAL SERVICES","AD26120000005902","PROFESSIONAL & SPECIALIZED SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10878","2012","PENSION","HAVURA ENTERPRISES LLC","2011-08-10T00:00:00.000","1175",,"0002517888","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","MEDICAL SERVICES","AD26120000005902","PROFESSIONAL & SPECIALIZED SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10879","2012","PENSION","HAVURA ENTERPRISES LLC","2011-08-10T00:00:00.000","300",,"0002517888","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","MEDICAL SERVICES","AD26120000005903","PROFESSIONAL & SPECIALIZED SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10880","2012","PENSION","HAVURA ENTERPRISES LLC","2011-08-10T00:00:00.000","1150",,"0002517888","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","MEDICAL SERVICES","AD26120000005903","PROFESSIONAL & SPECIALIZED SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10885","2012","POLICE","PRIVACY-POLICE","2011-08-08T00:00:00.000","367.5",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","REIMBURSABLE TRAINING","AD26120000005203","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10886","2012","POLICE","PRIVACY-POLICE","2011-08-08T00:00:00.000","511.23",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","REIMBURSABLE TRAINING","AD26120000005204","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10887","2012","POLICE","PRIVACY-POLICE","2011-08-08T00:00:00.000","459.99",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","REIMBURSABLE TRAINING","AD26120000005205","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10888","2012","POLICE","PRIVACY-POLICE","2011-08-08T00:00:00.000","511.2",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","REIMBURSABLE TRAINING","AD26120000005206","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10889","2012","POLICE","PRIVACY-POLICE","2011-08-08T00:00:00.000","366.66",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","REIMBURSABLE TRAINING","AD26120000005207","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"10890","2012","POLICE","PRIVACY-POLICE","2011-08-08T00:00:00.000","105",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","TRAVEL","AD26120000005208","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11090","2012","POLICE","PRIVACY-POLICE","2011-08-10T00:00:00.000","708.75",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","SPECIAL REVENUE","US DEPT OF JUSTICE ASSET FORFE","SPA-TRAVEL & TRAINING","AD26120000005689","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11091","2012","POLICE","PRIVACY-POLICE","2011-08-10T00:00:00.000","649.75",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","REIMBURSABLE TRAINING","AD26120000005690","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11092","2012","POLICE","PRIVACY-POLICE","2011-08-10T00:00:00.000","180",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","SPECIAL REVENUE","US DEPT OF JUSTICE ASSET FORFE","SPA-TRAVEL & TRAINING","AD26120000005691","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11093","2012","POLICE","PRIVACY-POLICE","2011-08-10T00:00:00.000","463.2",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","REIMBURSABLE TRAINING","AD26120000005692","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11094","2012","POLICE","PRIVACY-POLICE","2011-08-10T00:00:00.000","214.13",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","SPECIAL REVENUE","US DEPT OF JUSTICE ASSET FORFE","SPA-TRAVEL & TRAINING","AD26120000005693","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11095","2012","POLICE","PRIVACY-POLICE","2011-08-10T00:00:00.000","20",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","SPECIAL REVENUE","US DEPT OF JUSTICE ASSET FORFE","SPA-TRAVEL & TRAINING","AD26120000005693","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11096","2012","POLICE","PRIVACY-POLICE","2011-08-10T00:00:00.000","511.23",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","REIMBURSABLE TRAINING","AD26120000005694","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11097","2012","POLICE","PRIVACY-POLICE","2011-08-10T00:00:00.000","451.23",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","REIMBURSABLE TRAINING","AD26120000005695","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11098","2012","POLICE","PRIVACY-POLICE","2011-08-10T00:00:00.000","526.2",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","REIMBURSABLE TRAINING","AD26120000005696","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11099","2012","POLICE","PRIVACY-POLICE","2011-08-10T00:00:00.000","215",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","SPECIAL REVENUE","US DEPT OF JUSTICE ASSET FORFE","SPA-TRAVEL & TRAINING","AD26120000005697","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11100","2012","POLICE","PRIVACY-POLICE","2011-08-10T00:00:00.000","405.74",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","SPECIAL REVENUE","US DEPT OF JUSTICE ASSET FORFE","SPA-TRAVEL & TRAINING","AD26120000005698","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11101","2012","POLICE","PRIVACY-POLICE","2011-08-10T00:00:00.000","504.87",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","REIMBURSABLE TRAINING","AD26120000005699","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11102","2012","POLICE","PRIVACY-POLICE","2011-08-10T00:00:00.000","72",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","REIMBURSABLE TRAINING","AD26120000005700","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11103","2012","POLICE","PRIVACY-POLICE","2011-08-10T00:00:00.000","48",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","REIMBURSABLE TRAINING","AD26120000005701","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11358","2012","PENSION","THE SEGAL COMPANY (EASTERN STATES), INC","2011-08-08T00:00:00.000","15792","CO514PEN","0000369395","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","CONTRACTUAL","AD26120000005345","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","SEGAL COMPANY, THE","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-514PEN"
"11367","2012","HUMAN RESOURCES BENEFITS","LOS ANGELES AIRPORT POLICE SUPERVISORS ASSOCIATION","2011-08-09T00:00:00.000","2352",,"0002207546","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","SUPPLEMENTAL CIVILIAN UNION BENEFITS","AD26120000005625","PERSONNEL SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11404","2012","POLICE","CRAIN COMMUNICATION INC","2011-08-09T00:00:00.000","49.95",,"0000742632","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","OFFICE AND ADMINISTRATIVE","AD26120000005553","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11490","2012","POLICE","WEST PAYMENT CENTER","2011-08-09T00:00:00.000","194.91",,"0000431365","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","OFFICE AND ADMINISTRATIVE","AD26120000005556","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11491","2012","POLICE","WEST PAYMENT CENTER","2011-08-09T00:00:00.000","271.2",,"0000431365","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","OFFICE AND ADMINISTRATIVE","AD26120000005556","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11495","2012","POLICE","DIRECTV INC","2011-08-09T00:00:00.000","103.94",,"0002521183","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","OFFICE AND ADMINISTRATIVE","AD26120000005559","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11496","2012","POLICE","DIRECTV INC","2011-08-09T00:00:00.000","97.64",,"0002521183","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","OFFICE AND ADMINISTRATIVE","AD26120000005559","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11571","2012","POLICE","CITY NEWS SERVICE INC","2011-08-09T00:00:00.000","7076",,"0000570131","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","OFFICE AND ADMINISTRATIVE","AD26120000005563","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11633","2012","POLICE","3DI INC","2011-08-09T00:00:00.000","6510","CO113884","0000495437","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000005664","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","3DI INC","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-113884"
"11666","2012","PENSION","PRIVACY-PENSION","2011-08-09T00:00:00.000","936.15",,,"PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","TRAVEL","AD26120000005439","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11667","2012","PENSION","PRIVACY-PENSION","2011-08-09T00:00:00.000","299.4",,,"PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","TRAVEL","AD26120000005439","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11668","2012","POLICE","PRIVACY-POLICE","2011-08-09T00:00:00.000","180",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","TRAVEL","AD26120000005440","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11669","2012","POLICE","PRIVACY-POLICE","2011-08-09T00:00:00.000","165",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","TRAVEL","AD26120000005441","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11670","2012","POLICE","PRIVACY-POLICE","2011-08-09T00:00:00.000","543.75",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","REIMBURSABLE TRAINING","AD26120000005442","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11671","2012","POLICE","PRIVACY-POLICE","2011-08-09T00:00:00.000","60",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","TRAVEL","AD26120000005443","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11742","2012","POLICE","PRIVACY-POLICE","2011-08-09T00:00:00.000","690",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","REIMBURSABLE TRAINING","AD26120000005444","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11743","2012","POLICE","PRIVACY-POLICE","2011-08-09T00:00:00.000","300",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","TRAVEL","AD26120000005445","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11744","2012","POLICE","PRIVACY-POLICE","2011-08-09T00:00:00.000","690",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","REIMBURSABLE TRAINING","AD26120000005446","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11907","2012","POLICE","TLC VETERINARY CENTERS,INC","2011-08-11T00:00:00.000","116.41","CO116816","0000978283","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000006697","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","TLC VETERINARY CENTER INC","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-116816"
"11928","2012","POLICE","PRIVACY-POLICE","2011-08-11T00:00:00.000","62",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","POLICE PERMIT","AD26120000006590","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11929","2012","POLICE","PRIVACY-POLICE","2011-08-11T00:00:00.000","210",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","POLICE PERMIT","AD26120000006591","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"11930","2012","POLICE","PRIVACY-POLICE","2011-08-11T00:00:00.000","26",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","POLICE PERMIT","AD26120000006592","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
